Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFJ5	P0AFJ5		phoB		410543.0	415217.0	607788.0	459672.0	580371.0	506955.0	0	0.1391207079167863	0.30619999438962037	False	0.013068478829064296	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADV7	P0ADV7		mlaC		10194700.0	10220500.0	10545600.0	10445200.0	10328000.0	9664290.0	0	0.13927276630994884	0.05824882967721706	False	0.013094615786722425	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADA5	P0ADA5		yajG		16951300.0	17581900.0	17644800.0	17814000.0	18325400.0	15875600.0	0	0.13952379073315904	0.09350680857550764	False	0.013120752744380555	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30859	P30859		artI		3789240.0	3423740.0	3837120.0	4007030.0	3985110.0	2976540.0	0	0.13953858447371	0.2152737344487347	False	0.013146889702038684	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C054	P0C054		ibpA		4078510.0	4320050.0	3857740.0	4156480.0	3988740.0	4223210.0	0	0.14063043063949876	-0.0725240125281443	False	0.013173026659696812	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG86	P0AG86		secB		18653500.0	18421300.0	19602300.0	19317300.0	20408200.0	15622200.0	0	0.14080374008992427	0.17098745294132514	False	0.01319916361735494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8N7	P0A8N7		epmA		3083610.0	2904580.0	3129440.0	3057690.0	3140990.0	2828990.0	0	0.14190258288997304	0.0812690357770716	False	0.013225300575013069	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		34493300.0	34366800.0	29082500.0	29443900.0	28950100.0	29710800.0	0	0.14198332675837202	-0.17226630027273832	False	0.013251437532671198	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02413	P02413		rplO		121961000.0	120138000.0	123186000.0	125665000.0	126037000.0	112073000.0	0	0.14207927469470102	0.08200948578834762	False	0.013277574490329326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		1145900.0	1098590.0	1112550.0	1197900.0	1218650.0	1049650.0	0	0.14247739160832457	0.09939844017698944	False	0.013303711447987455	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P03817	P03817		mioC		8042010.0	7920860.0	8137530.0	8257360.0	8490520.0	7228940.0	0	0.1429872693410832	0.10168473714464635	False	0.013329848405645583	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACC7	P0ACC7		glmU		14668900.0	14645500.0	15488300.0	15584400.0	14952000.0	13003500.0	0	0.14311617211706684	0.12114028140858175	False	0.013355985363303713	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64451	P64451		ydcL		1641250.0	1536180.0	1586120.0	1699150.0	1711460.0	1514190.0	0	0.1431580877750694	0.09089809733882373	False	0.01338212232096184	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF08	P0AF08		mrp		4288330.0	4551980.0	4641090.0	4561030.0	4512840.0	4286200.0	0	0.14339980158001267	0.06326702267743108	False	0.01340825927861997	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04036	P04036		dapB		4805050.0	4686770.0	4868390.0	4781460.0	4951810.0	4482230.0	0	0.14344213026626715	0.06338218478839501	False	0.013434396236278099	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEI6	P0AEI6		nudJ		3255000.0	3226470.0	3251550.0	3322000.0	3314390.0	3108560.0	0	0.1436558207696866	0.04413466063872635	False	0.013460533193936227	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76372	P76372		wzzB		7723220.0	7961330.0	8213480.0	8773090.0	7857560.0	6962330.0	0	0.14377045963853338	0.1335927142685785	False	0.013486670151594354	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1073100.0	1023370.0	898404.0	853945.0	508355.0	1021460.0	0	0.14392477171630172	-0.4638164302041474	False	0.013512807109252484	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P17854	P17854		cysH		6681520.0	6881860.0	6526050.0	6741020.0	6354210.0	7324330.0	0	0.14451775148298882	-0.09023517360298802	False	0.013538944066910613	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24232	P24232		hmp		1570800.0	1658030.0	1514210.0	1611220.0	1463610.0	1786950.0	0	0.14457219202924995	-0.1282816887131054	False	0.013565081024568743	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08244	P08244		pyrF		9692320.0	9563980.0	9639820.0	9882280.0	10142900.0	9038730.0	0	0.14513890792307632	0.06821311574908205	False	0.013591217982226868	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00393	P00393		ndh		5528260.0	5454340.0	5320220.0	5504210.0	5279440.0	5578530.0	0	0.1451998212728475	-0.04039368312096352	False	0.013617354939884998	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64534	P64534		rcnB		2901170.0	3039140.0	2923090.0	2829100.0	2659730.0	2980470.0	0	0.14559335561270773	-0.08473472992549702	False	0.013643491897543127	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8X0	P0A8X0		yjgA		7699830.0	7661990.0	7608120.0	7657240.0	7658120.0	7673190.0	0	0.14583554262414056	-0.0070021488422751296	False	0.013669628855201255	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9B6	P0A9B6		epd		1775940.0	1779930.0	1741340.0	1734120.0	1622120.0	1803890.0	0	0.1459791338728542	-0.07235588927788275	False	0.013695765812859384	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF96	P0AF96		tabA		2916470.0	2907340.0	2775490.0	2719500.0	2877240.0	2852320.0	0	0.14670015421311366	-0.05143972446549696	False	0.013721902770517512	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8H8	P0A8H8		yacG		2230960.0	2198860.0	2065890.0	2182460.0	2004890.0	2168470.0	0	0.14733075533270606	-0.07748829777335531	False	0.013748039728175641	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23845	P23845		cysN		3433410.0	3540740.0	3586250.0	3659860.0	3882420.0	2932730.0	0	0.14891579970770652	0.167760353189598	False	0.013774176685833769	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46856	Q46856		yqhD		4032620.0	3978300.0	3935050.0	3937690.0	3902050.0	3939660.0	0	0.1494117178167732	-0.021379308509986594	False	0.013800313643491898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27253	P27253		scpA		648447.0	44110.4	668774.0	743165.0	698726.0	40616.7	2	0.14946904288992657	1.525469888085283	False	0.013826450601150028	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		121484000.0	123751000.0	136539000.0	132492000.0	133287000.0	95329900.0	0	0.15025855208288974	0.24040653395777384	False	0.013852587558808156	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8F4	P0A8F4		udk		7124740.0	7372520.0	7154660.0	7043730.0	6997900.0	7187680.0	0	0.15042789021880107	-0.03288168035518038	False	0.013878724516466283	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37676	P37676		yiaO		3820270.0	3644490.0	3063290.0	2948070.0	3064910.0	3090340.0	0	0.1505622338889563	-0.2177688150634847	False	0.013904861474124413	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB38	P0AB38		lpoB		5091520.0	4883420.0	5292700.0	5085510.0	5556770.0	4187120.0	0	0.1505654905859922	0.17016607463374325	False	0.013930998431782542	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69786	P69786		ptsG		5714890.0	5506440.0	5527480.0	5527200.0	5324510.0	5643470.0	0	0.15118527972884552	-0.04215119635573525	False	0.013957135389440671	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFD1	P0AFD1		nuoE		2808620.0	2870650.0	2673520.0	2684600.0	2572090.0	2658980.0	0	0.15144691380712744	-0.0723855576630347	False	0.013983272347098797	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P18355	P18355				2138680.0	2231510.0	3014040.0	3114100.0	3125000.0	40616.7	1	0.15234142643935134	1.068900482119666	False	0.014009409304756927	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD12	P0AD12		yeeZ		11847300.0	11367800.0	10750100.0	11587200.0	10564000.0	13157600.0	0	0.15235681826130368	-0.14471143416102109	False	0.014035546262415056	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09373	P09373		pflB		269835000.0	273743000.0	278545000.0	279783000.0	277487000.0	255901000.0	0	0.15286243507181618	0.06412351151970223	False	0.014061683220073184	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEM6	P0AEM6		fliA		2765060.0	2743140.0	2642540.0	2773060.0	2668760.0	2855700.0	0	0.15319811216793208	-0.0490422459859177	False	0.014087820177731313	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75818	P75818		ybjP		5656030.0	5646450.0	5973040.0	5766520.0	5737690.0	5679520.0	0	0.15358229448433566	0.04147182074090884	False	0.014113957135389441	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28629	P28629		adiA		1737560.0	1794600.0	1771070.0	1800370.0	1848990.0	1707640.0	0	0.15370623725063828	0.04889555837911808	False	0.01414009409304757	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABG4	P0ABG4		ftsW		609536.0	605472.0	518501.0	487459.0	608574.0	786999.0	0	0.15386684915625384	-0.3103291959880052	False	0.014166231050705698	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07363	P07363		cheA		1927990.0	1995300.0	2061040.0	2072920.0	1978710.0	1777820.0	0	0.15405224893800096	0.1005598457387193	False	0.014192368008363827	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8L1	P0A8L1		serS		35060000.0	34999700.0	33539400.0	33598700.0	33058600.0	33480100.0	0	0.15412777527983976	-0.04735044272712583	False	0.014218504966021957	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A821	P0A821		selA		1375690.0	1444310.0	1432440.0	1519320.0	1454090.0	1410870.0	0	0.15493596510182658	0.05846602104619339	False	0.014244641923680084	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9C9	P0A9C9		glpX		8349990.0	8272670.0	8624720.0	8454660.0	8868540.0	8542010.0	0	0.1552841343800882	0.044219216964744894	False	0.014270778881338212	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A894	P0A894		yhbJ		1560170.0	1599060.0	1570880.0	1637360.0	1666880.0	1486020.0	0	0.15573829831572758	0.06968148865833584	False	0.014296915838996341	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9M2	P0A9M2		hpt		5980020.0	5884400.0	5662640.0	5628690.0	5779710.0	5710760.0	0	0.15630414327477082	-0.04198851229634863	False	0.014323052796654471	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30870	P30870		glnE		1517180.0	1548170.0	1466630.0	1480060.0	1303140.0	1555820.0	0	0.15658304162077596	-0.12085303092681247	False	0.0143491897543126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00861	P00861		lysA		546474.0	706273.0	535976.0	387262.0	399264.0	493746.0	0	0.15675985438983234	-0.4011909562692471	False	0.014375326711970726	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77717	P77717		ybaY		2076880.0	2341240.0	2091290.0	1945450.0	1873240.0	2074480.0	0	0.15719498495257905	-0.13564308150260693	False	0.014401463669628856	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60624	P60624		rplX		153456000.0	152521000.0	148832000.0	147536000.0	146365000.0	147815000.0	0	0.1575895182030471	-0.03559426400529309	False	0.014427600627286985	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30131	P30131		hypF		644736.0	578346.0	549231.0	583201.0	522175.0	579603.0	0	0.15762396541234544	-0.12365873244291821	False	0.014453737584945113	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23830	P23830		pssA		1425690.0	1406860.0	1346940.0	1322770.0	1420870.0	1445390.0	0	0.15768624717159235	-0.06461083198601768	False	0.014479874542603242	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76245	P76245		yeaP		625971.0	755161.0	736951.0	831773.0	760192.0	699223.0	0	0.1580044011156425	0.16282886839690436	False	0.01450601150026137	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39286	P39286		rsgA		46926700.0	45275500.0	41385700.0	39686200.0	41382700.0	41166100.0	0	0.15811662534782603	-0.1231688267752766	False	0.0145321484579195	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75937	P75937		flgE		3732660.0	3910230.0	3965250.0	4011560.0	3901570.0	3884370.0	0	0.15881288866734095	0.04328846273648703	False	0.014558285415577627	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Q0	P0A8Q0		frdC		2339330.0	2306820.0	2118820.0	2192260.0	2176850.0	2733650.0	0	0.1593893990909384	-0.18582346431013183	False	0.014584422373235756	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14407	P14407		fumB		17185600.0	17556300.0	17544000.0	17592600.0	17716100.0	16903400.0	0	0.15976092945828932	0.03334011204975383	False	0.014610559330893886	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75777	P75777		ybhG		2901520.0	2830590.0	2879260.0	3008880.0	2989520.0	2891870.0	0	0.1605701671940879	0.041825624518689423	False	0.014636696288552013	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36683	P36683		acnB		10320800.0	10513100.0	10077000.0	10071500.0	9715010.0	10012000.0	0	0.16057808703959714	-0.04669499859451171	False	0.014662833246210141	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77444	P77444		sufS		315792.0	356857.0	370461.0	410276.0	341300.0	322244.0	0	0.1610084595388146	0.17350697233060827	False	0.01468897020386827	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60723	P60723		rplD		154049000.0	168191000.0	174812000.0	170377000.0	171196000.0	138203000.0	0	0.16126245442362802	0.16542452307927388	False	0.0147151071615264	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77804	P77804		ydgA		11402400.0	11324800.0	11699600.0	11644900.0	11532600.0	10677100.0	0	0.16128405355393888	0.06224625935370135	False	0.01474124411918453	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10443	P10443		dnaE		1669090.0	1971550.0	1747410.0	1709820.0	1471780.0	2071680.0	0	0.16136089433085263	-0.2127788923957449	False	0.014767381076842655	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75949	P75949		nagZ		1572540.0	1562880.0	1719500.0	1585470.0	1637110.0	1554060.0	0	0.16141021320385152	0.07569040829175644	False	0.014793518034500784	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76491	P76491		yfbR		691291.0	745959.0	876928.0	808288.0	745820.0	756854.0	0	0.16142147984310745	0.14793934691781185	False	0.014819654992158914	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU2	P0ABU2		ychF		16534800.0	16178100.0	17173400.0	16785800.0	16988500.0	14759000.0	0	0.16144205781149132	0.10194322547049534	False	0.014845791949817043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28635	P28635		metQ		12518500.0	12661700.0	12925800.0	12949800.0	12801500.0	11813800.0	0	0.16204925802209116	0.06418832470651682	False	0.014871928907475171	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AED0	P0AED0		uspA		10639100.0	9989700.0	11700200.0	11059500.0	12045600.0	6941110.0	0	0.16210196733767548	0.3362124523595675	False	0.014898065865133299	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36929	P36929		rsmB		2742770.0	2908350.0	3176440.0	3135720.0	3126840.0	3107830.0	0	0.1622713673746229	0.10787608994087855	False	0.014924202822791428	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEC0	P0AEC0		yoaE		365938.0	403081.0	395761.0	402718.0	449497.0	370828.0	0	0.16253803099066583	0.13075000326312936	False	0.014950339780449556	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC38	P0AC38		aspA		135505000.0	132346000.0	138594000.0	135528000.0	138183000.0	125040000.0	0	0.1634595293640876	0.06958283662387053	False	0.014976476738107685	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB14	P0AB14		yccJ		2747480.0	2728550.0	2657190.0	2708070.0	2725870.0	2850500.0	0	0.16380509811784308	-0.041374189546767956	False	0.015002613695765814	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9V1	P0A9V1		lptB		5273790.0	5157400.0	5223130.0	5294970.0	5330040.0	5109790.0	0	0.1642171253416692	0.028236048294257802	False	0.015028750653423942	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Q6	P0A8Q6		clpS		1469770.0	1467930.0	1474830.0	1541220.0	1609990.0	1262880.0	0	0.16544318530417731	0.1391891971339369	False	0.01505488761108207	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68191	P68191		sra		1185180.0	1116410.0	1222260.0	1244710.0	1211140.0	966671.0	0	0.16562132505261942	0.17044142634780654	False	0.0150810245687402	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43674	P43674		ycaL		2977400.0	3557520.0	3557920.0	3824670.0	3623870.0	3404290.0	0	0.16568483052040747	0.14714743904352756	False	0.015107161526398329	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45464	P45464		lpoA		4812360.0	4987160.0	5002870.0	5186440.0	4907980.0	4735380.0	0	0.16588976356840385	0.05476845977014682	False	0.015133298484056458	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00562	P00562		metL		3007930.0	3117460.0	3003380.0	3028780.0	2973920.0	3159340.0	0	0.16620971940472595	-0.04396066415573346	False	0.015159435441714584	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14900	P14900		murD		3968300.0	4125790.0	4232710.0	4171750.0	4053570.0	3825530.0	0	0.16661437936669946	0.06373770856303639	False	0.015185572399372713	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76027	P76027		oppD		1600700.0	1490110.0	1526210.0	1711650.0	1658480.0	1392070.0	0	0.16736556676997408	0.12727786059294793	False	0.015211709357030843	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23331	P23331		tdk		3077340.0	2928260.0	2816430.0	2797220.0	2932260.0	2897870.0	0	0.16740020909529188	-0.05913359185173849	False	0.015237846314688972	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEK4	P0AEK4		fabI		57372400.0	58222800.0	59977800.0	58176500.0	59063800.0	54256600.0	0	0.16765106159353246	0.06124945246588861	False	0.0152639832723471	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8E1	P0A8E1		ycfP		12282300.0	12344600.0	12002000.0	11648200.0	12082200.0	11986200.0	0	0.1677743260369092	-0.03512711343800756	False	0.015290120230005227	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6R0	P0A6R0		fabH		18333900.0	18202200.0	17470200.0	17557700.0	16944100.0	17349200.0	0	0.16794747928975431	-0.05215717879092193	False	0.015316257187663357	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADY7	P0ADY7		rplP		76523300.0	78244400.0	82272800.0	82307400.0	83412600.0	63317300.0	0	0.168017072961675	0.18540769123544132	False	0.015342394145321485	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12281	P12281		moeA		5828360.0	6046440.0	6041500.0	6278050.0	6080600.0	5436480.0	0	0.1682677590333447	0.08800512548568264	False	0.015368531102979614	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09372	P09372		grpE		21282100.0	21519200.0	22004600.0	21548700.0	22836400.0	19298700.0	0	0.1694878454360722	0.09636616421730418	False	0.015394668060637743	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25745	P25745		mnmA		4074170.0	4106530.0	4165950.0	4171720.0	4239770.0	3803830.0	0	0.16958243819791774	0.06966497573928868	False	0.015420805018295871	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABH0	P0ABH0		ftsA		2930060.0	2808750.0	3045690.0	2937180.0	2990500.0	2554110.0	0	0.1698524259262461	0.11376972418049022	False	0.015446941975953999	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00892	P00892		ilvG		1019460.0	1090410.0	1074320.0	1175630.0	1113620.0	881021.0	0	0.17004407257303422	0.16941794887513223	False	0.015473078933612128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Z7	P0A8Z7		yqiA		302483.0	246014.0	382125.0	258789.0	403119.0	80325.1	0	0.1703583430726525	0.7314434863906475	False	0.015499215891270257	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09348	P09348		motA		1011000.0	1026030.0	983610.0	940935.0	1025120.0	1061770.0	0	0.17108668115038922	-0.07115853108486858	False	0.015525352848928387	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACM5	P0ACM5		yegW		448065.0	417154.0	455288.0	432899.0	519051.0	366912.0	0	0.17128261718706986	0.19171069457628834	False	0.015551489806586513	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76008	P76008		ldcA		1656590.0	1749950.0	1812390.0	1855510.0	1693520.0	1493570.0	0	0.17179668980570387	0.1298010206900581	False	0.015577626764244642	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62623	P62623		ispH		4738110.0	4545050.0	4926560.0	4918090.0	4609100.0	4527730.0	0	0.1718458040381906	0.06563755337799071	False	0.015603763721902772	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76406	P76406		yegR		501625.0	436971.0	463294.0	401628.0	433359.0	533992.0	0	0.17267301800244653	-0.18175117615023548	False	0.0156299006795609	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22333	P22333		add		11002200.0	11028300.0	10760200.0	11006000.0	10555100.0	11091300.0	0	0.17287469884726245	-0.035295851929073384	False	0.01565603763721903	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46852	P46852		yhhW		48991.6	700652.0	1206120.0	1038630.0	1255140.0	1013240.0	1	0.17300173985234515	0.9893723602294989	False	0.015682174594877155	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6P7	P0A6P7		engB		6626040.0	6734150.0	6902810.0	6758670.0	6857750.0	6231590.0	0	0.17317303932770323	0.06672811491629718	False	0.015708311552535284	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC69	P0AC69		grxD		27030500.0	26391000.0	29350600.0	28738300.0	28178000.0	20920800.0	0	0.17348731791479943	0.21462379073141938	False	0.015734448510193413	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9G6	P0A9G6		aceA		7835900.0	7772510.0	7865780.0	7909040.0	7873700.0	7592680.0	0	0.1735753341156841	0.027557312367530288	False	0.015760585467851543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05020	P05020		pyrC		6607040.0	6680440.0	6724670.0	6667990.0	6785550.0	6412890.0	0	0.17372207505862697	0.03457547355755261	False	0.015786722425509672	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45955	P45955		ybgF		1747360.0	1700790.0	1855100.0	1821370.0	1834950.0	1831270.0	0	0.17378225529554325	0.062044629506868135	False	0.015812859383167798	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62601	P62601		treF		156897.0	170645.0	126814.0	66911.2	144208.0	153065.0	1	0.17406476567516788	-0.5081195673677577	False	0.015838996340825928	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A993	P0A993		fbp		16608900.0	16536400.0	17331500.0	16983000.0	16630400.0	15333300.0	0	0.17518733505412246	0.07158969185559089	False	0.015865133298484057	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGB6	P0AGB6		rpoE		3626630.0	3640430.0	3485350.0	3542270.0	3422330.0	4077510.0	0	0.1761850437311311	-0.11850588727378727	False	0.015891270256142186	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21829	P21829		ybhA		2574970.0	2732280.0	2755150.0	2680720.0	2775690.0	2504410.0	0	0.1761878377145396	0.07202716784105709	False	0.015917407213800316	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05719	P05719		hsdS		1194080.0	1294360.0	1343040.0	1354780.0	1318560.0	1310130.0	0	0.1763668258369947	0.08043936536492387	False	0.01594354417145844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABL5	P0ABL5		napC		893380.0	860493.0	1058360.0	923693.0	1057790.0	991914.0	0	0.1771534222154596	0.146777099055516	False	0.01596968112911657	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P26647	P26647		plsC		1210580.0	1123640.0	1163230.0	1115830.0	967415.0	1360340.0	0	0.1773455558313946	-0.18652845854674974	False	0.0159958180867747	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q59385	Q59385		copA		5405130.0	5474630.0	5678230.0	5734350.0	5433280.0	5411030.0	0	0.1776897553145964	0.048337514415786396	False	0.01602195504443283	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
