protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P06136	1748088.4857438572	1952237.3911715848	1843505.9719953616	2384811.4527535117	1957023.633429155	2164403.31889844	P06136	P06136		ftsQ	0	0.10491198878234205	-0.23094018789134466	False	0.006491136600625652	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A836	47983614.89768511	47939122.43159567	47170499.71847056	48334319.688095234	50603777.87322477	49317856.54902486	P0A836	P0A836		sucC	0	0.10537866112409588	-0.05113455781975937	False	0.006517205422314911	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG6	43254243.77219804	42198607.90151622	43838671.66057988	44353502.03751884	44537273.81016715	44406605.65257244	P0AFG6	P0AFG6		sucB	0	0.10670952313790572	-0.04402074867479501	False	0.006543274244004171	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63204	242265.31209026213	253286.21880000012	315656.6972315352	386182.2402125408	291541.7878852418	364193.4333309085	P63204	P63204		gadE	0	0.10690823369066822	-0.3610968039418962	False	0.006569343065693432	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64559	599059.5343330957	508589.8749999998	446087.31437405065	665948.2090348057	614538.9728597035	620699.2995402388	P64559	P64559		cptB	0	0.10775075662271724	-0.2911579845095447	False	0.006595411887382691	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F3	32113849.506168343	32807304.19491407	32182861.10840927	32863512.631435286	33062938.91679013	32944261.599260483	P0A6F3	P0A6F3		glpK	0	0.10801201368803857	-0.02601229257669507	False	0.00662148070907195	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24205	3704833.761616749	4343281.466727044	4438391.210869614	4708584.19575721	4834536.103805377	4827596.558931641	P24205	P24205		msbB	0	0.10804122521860472	-0.20276214370489912	False	0.006647549530761209	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10908	1520175.310313861	1753940.878439231	1670273.3716478094	1252380.0449846622	1397354.1592907703	1570763.2533428872	P10908	P10908		ugpQ	0	0.1088837139593219	0.22837936013839785	False	0.00667361835245047	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEI1	68161298.35212083	69954420.38160771	70064724.3898911	69965747.04775555	71809625.44534133	71697402.08577454	P0AEI1	P0AEI1		miaB	0	0.10911555720207222	-0.03621754089101068	False	0.00669968717413973	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P1	934231829.8093604	939190591.572842	949899914.7364572	971584703.7021632	949254569.3052306	954629306.2652656	P0A6P1	P0A6P1		tsf	0	0.10915676714504359	-0.026403223883841302	False	0.006725755995828989	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	8269492.0534665715	10735149.593168624	11159761.326327365	12850504.959123692	12510538.981331889	11887130.690751532	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)			0	0.10921236754214994	-0.3043226989880252	False	0.006751824817518248	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P75713	564441.550830365	643642.8750000006	587855.4915284481	516656.8302280337	437703.12028341886	562400.6102719776	P75713	P75713		ylbA	0	0.10992878907362005	0.2437457294570009	False	0.006777893639207508	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33219	934885.237498246	867400.7311255697	943169.8465277536	701502.7931210324	822164.9156275538	859654.3681865525	P33219	P33219		yebF	0	0.11037710454737475	0.20407176565030175	False	0.006803962460896768	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7E9	19194081.038004577	18003549.678336017	20160502.81600495	19798844.62471065	21437831.17840129	21061213.089434437	P0A7E9	P0A7E9		pyrH	0	0.11118642388081425	-0.1191851963811636	False	0.006830031282586028	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63883	5255659.368464321	5589858.042535488	5357933.307259666	4934729.746979166	5313478.726474666	5032036.490738276	P63883	P63883		amiC	0	0.1117870441205343	0.08463341293583349	False	0.006856100104275287	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A705	164250443.55507544	164928912.03786436	163422219.75952786	170344473.44152293	165384313.0925152	168020075.81931683	P0A705	P0A705		infB	0	0.1118057117678449	-0.032283433898487215	False	0.006882168925964547	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61320	11529407.857117616	11550350.11957573	11860341.7894008	11066637.749605048	11296119.40079146	11526235.248104138	P61320	P61320		lolB	0	0.1121198361517481	0.04406698499930628	False	0.006908237747653806	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37128	2464957.869799409	2228599.256885075	2257412.375097678	2129420.174507176	2215877.1823613537	2034025.4292460587	P37128	P37128		nudK	0	0.1124559541936662	0.1238109359287497	False	0.006934306569343066	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23909	31204934.93280128	30966193.285269197	31338507.31537498	30276041.190583456	31042955.685440022	30417664.441729028	P23909	P23909		mutS	0	0.11296014698359857	0.027616629948928568	False	0.006960375391032326	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67095	2106739.4230853133	2026219.806454848	2156668.55678192	1510024.1520467957	1758275.7673917254	1975721.7338581688	P67095	P67095		yfcE	0	0.11308969950577379	0.2623009997669197	False	0.006986444212721585	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39280	1494496.914247763	1663509.2161612625	1495030.0330598033	1295402.592033657	1478529.04030905	1409438.185293661	P39280	P39280		epmB	0	0.1138618171154901	0.15350685925489946	False	0.007012513034410845	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29012	1114734.9121809867	1067994.5000000005	1046007.1518290376	1115967.4151803472	1140118.2997391063	1126742.194613514	P29012	P29012		dadX	0	0.11470373132824753	-0.06726005178039468	False	0.007038581856100104	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06715	22423831.78413624	23384429.067408808	23205599.549529582	23926505.60962241	26612533.09555488	24590247.053703144	P06715	P06715		gor	0	0.11476591034623315	-0.12248925217918823	False	0.007064650677789364	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24215	5228436.943602092	5660046.336124193	5530808.0944444975	4483775.496956901	5157724.770706939	5134091.757463203	P24215	P24215		uxuA	0	0.11522634273792329	0.15217592730223628	False	0.007090719499478624	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN5	1449098.8521140355	1382441.27021659	1843492.059778109	1911774.5905619685	1952194.01314606	1959747.5847331448	P0AAN5	P0AAN5		yaiA	0	0.11541461952457509	-0.31696375300656143	False	0.007116788321167884	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23843	60021588.35439175	58861783.14758458	59725352.00441787	59874704.7061621	62075232.691781305	61723110.229866736	P23843	P23843		oppA	0	0.11555145968222483	-0.040337393947910485	False	0.0071428571428571435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7M6	100664444.33491255	97045908.34597673	96757950.50272451	119021641.3130276	102514372.76644509	109718922.54883152	P0A7M6	P0A7M6		rpmC	0	0.1160123619609964	-0.1698296054260965	False	0.007168925964546402	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76445	2121096.8210110613	2202805.561392528	2202730.5605811123	2309683.9672709005	2462856.9162165825	2241781.3436815166	P76445	P76445		yeiU	0	0.11616544197658504	-0.10396480270722347	False	0.007194994786235662	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A823	1592765.384911329	1744650.9132730842	1712729.4705696336	1526887.1334802709	1627912.8037597935	1549987.5428653262	P0A823	P0A823		sfsA	0	0.11702358681097769	0.10219547433324855	False	0.007221063607924923	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64506	1491781.6553855252	1379193.7499999986	1395954.8387739046	1449772.4877748294	1572795.4183831415	1607279.3104566163	P64506	P64506		yebY	0	0.11718918339876852	-0.11776606029343006	False	0.007247132429614182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77536	2508460.149718171	2668378.435987122	2690434.8912009704	2889237.113768253	2671735.545273256	2823344.854880657	P77536	P77536		ykgF	0	0.11719801641178039	-0.09182961826262301	False	0.007273201251303442	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52062	1193731.866931425	1423950.1249999995	1546297.6341697832	1927433.7226100543	1546858.9132917293	1620963.875839116	P52062	P52062		yggW	0	0.11799830189191281	-0.29119176846267153	False	0.0072992700729927005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF28	27980504.0321336	27563049.71671385	27830614.890378498	28023548.223530915	29376412.542050645	29069158.788557254	P0AF28	P0AF28		narL	0	0.1181822898013366	-0.052584528948624504	False	0.007325338894681961	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31060	172464.17491808784	164330.23440000013	206741.11352555337	245945.1022838344	221337.88980749247	194363.2480026379	P31060	P31060		modF	0	0.11852548772919735	-0.2836857369598413	False	0.007351407716371221	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADW3	52128680.26769552	57654893.67119241	55281083.1134107	57139904.87864461	60323159.23429111	59333055.1452342	P0ADW3	P0ADW3		yhcB	0	0.1192104948411109	-0.09905535783004044	False	0.00737747653806048	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28904	11898308.571341516	11075610.928068642	12079227.31507841	12065342.732829075	13077452.485175056	12444079.32727113	P28904	P28904		treC	0	0.11938491529551139	-0.10068499157133476	False	0.00740354535974974	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC92	9989538.183378344	10091977.444066929	9420956.62716909	10286980.0742586	10932914.968218774	12032887.3557664	P0AC92	P0AC92		gnsA	0	0.1194760189942437	-0.1726392071289036	False	0.0074296141814389986	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77330	61024045.53601544	60528986.309437394	64310515.44799728	55571704.17105484	60033165.19076659	59375617.82344606	P77330	P77330		borD	0	0.11994555086255042	0.087049797744121	False	0.007455683003128259	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Z1	20936792.686123937	22353000.11661988	22621023.583197	24409927.62432556	22621394.166669536	23253521.85346526	P0A9Z1	P0A9Z1		glnB	0	0.12003504433796017	-0.09269837723883488	False	0.007481751824817519	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37671	143245.31988538403	35058.921879999994	99798.25163569707	166571.69087634722	182732.86359617644	171464.27751573033	P37671	P37671		yiaJ	1	0.12048904523525597	-0.9050264261924339	False	0.007507820646506778	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09394	24712004.902877003	25128017.201157127	25547796.69387566	24467167.35826068	24455908.40881241	24640131.99241457	P09394	P09394		glpQ	0	0.12056585620017331	0.03534704038573089	False	0.007533889468196038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52096	937182.140650474	861899.75	856870.1207040144	495692.0830205153	672439.9670950258	46188.5544284628	P52096	P52096		yaeR	1	0.12061963200823524	1.1290797080391477	False	0.0075599582898852975	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7W7	97849424.44270208	91301685.05014102	89022231.66594513	96501742.320959	99146130.72234502	101769269.04060212	P0A7W7	P0A7W7		rpsH	0	0.12085758365696503	-0.0965036363714291	False	0.007586027111574557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P40710	6273857.308448069	6280015.298834442	6225438.792824073	6831141.032910231	6454610.069061169	6458333.292442689	P40710	P40710		nlpE	0	0.12089589463305818	-0.07227630307885918	False	0.007612095933263817	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37440	31721702.327284645	31761384.850051343	31300287.111759715	32137622.334032062	33092977.458365217	34311796.202692695	P37440	P37440		ucpA	0	0.12113017146807686	-0.07067709139892345	False	0.007638164754953076	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	1521931.921851253	35058.921879999994	3241204.3305850625	3725897.567270645	4308022.965932289	3831877.443828317	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)			1	0.12122965494237234	-1.3062453774114633	False	0.007664233576642337	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P60752	11295762.881502526	11923771.223557437	11729069.66456994	11306521.909895916	11150917.88759162	11115608.16795024	P60752	P60752		msbA	0	0.12162882893241449	0.057931300086578826	False	0.0076903023983315956	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45748	16484760.973669702	15993917.11632813	16638168.760866268	15842111.514790792	15661138.74915191	16157930.060342072	P45748	P45748		rimN	0	0.12168561427861387	0.04340326696993124	False	0.007716371220020855	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J3	1140501986.7810724	1171640631.7139382	1146596133.719526	1176859597.8935616	1165539990.135652	1203402776.6022608	P0A7J3	P0A7J3		rplJ	0	0.12181573903975647	-0.03586607855835608	False	0.007742440041710115	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEN8	11858826.352996806	11960234.49718808	11617885.543687869	11715762.332841236	11511074.501981974	11355750.845942937	P0AEN8	P0AEN8		fucU	0	0.12201995689787934	0.03520846774803437	False	0.007768508863399375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFR0	1553202.0698193838	1793881.749999998	1523834.3438673872	2172114.083753329	1796574.592700744	1809030.545757873	P0AFR0	P0AFR0		rssA	0	0.1225835342842774	-0.24630635080525579	False	0.007794577685088635	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A962	5453199.324620172	5763728.005112262	5467225.607145866	5477500.620219804	5160834.561237989	4988841.224398419	P0A962	P0A962		ansA	0	0.1225996587345006	0.094421313265461	False	0.007820646506777894	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC59	27818526.277285207	27370401.56612569	26786622.834379304	29371679.867901437	27576674.13051721	28895808.516560618	P0AC59	P0AC59		grxB	0	0.12293106326467859	-0.06652634484398076	False	0.007846715328467153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33235	11275258.786445051	11866588.061125496	11811642.873843076	11393546.567107089	11244191.842894614	10794170.831968255	P33235	P33235		flgK	0	0.12386898234998875	0.06421075274405336	False	0.007872784150156414	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39286	11438706.348545603	12434085.80183136	12069053.862176554	13338020.52641779	13537763.423439758	12171797.152331278	P39286	P39286		rsgA	0	0.12444748384899447	-0.1195686707189506	False	0.007898852971845673	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACL0	6543103.174821943	6390844.175298024	6290124.777044474	6733708.046445021	6784453.675190427	6456052.497996282	P0ACL0	P0ACL0		glpR	0	0.12481070252460555	-0.05522478255791992	False	0.007924921793534932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P20099	1608300.0686219272	1841454.3796901964	1611027.1715788855	1620668.8533574056	1367406.916474647	1448204.8299502947	P20099	P20099		bisC	0	0.12488005483326	0.19000960081013676	False	0.007950990615224193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37651	6139944.571596458	6300342.617290443	6415178.779988434	7042001.00730196	6465486.558924968	6596412.790892248	P37651	P37651		bcsZ	0	0.12493192543775275	-0.09249262201768446	False	0.007977059436913451	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08245	1905315.0493176975	1847499.772672136	1913953.1688405257	1688506.6695312387	1840601.799784331	1578959.0128155528	P08245	P08245		yciH	0	0.1249705637348597	0.1497485522900998	False	0.008003128258602712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADP0	5173571.554371744	5141375.31391159	5338903.389846573	5291012.684749473	5364523.834319596	5454575.771186075	P0ADP0	P0ADP0		yigB	0	0.12512460671127543	-0.04144900041411947	False	0.008029197080291971	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9K9	129975661.2874782	113047912.76445864	124483215.9908486	126257788.59958562	141211314.27942437	148217584.13661548	P0A9K9	P0A9K9		slyD	0	0.12548415490224715	-0.1777256388687518	False	0.008055265901981232	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64596	32980242.23432061	34032739.591653585	32750405.86263651	31328395.72008217	32295754.94002253	32773766.470371086	P64596	P64596		yraP	0	0.1256736110384829	0.049508481446867675	False	0.00808133472367049	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8V2	506679618.4925339	504273398.1064864	509627782.3561803	521094186.59822017	508669473.3526445	522352641.4630785	P0A8V2	P0A8V2		rpoB	0	0.12580529761308656	-0.029614185207088167	False	0.00810740354535975	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A915	43562735.12561595	40498885.33022751	39574672.42634346	48439029.45509716	42305309.7295111	45746029.3753944	P0A915	P0A915		ompW	0	0.12606394605055876	-0.14269684888644202	False	0.00813347236704901	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACN4	11574509.810974767	11389285.054752603	10522818.1948156	8341667.130810534	10215649.409844128	10350696.660210757	P0ACN4	P0ACN4		allR	0	0.12771695769882335	0.2121150065736744	False	0.008159541188738269	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37689	109220965.44264685	107513072.74020462	108995486.32031707	109797891.07000956	111992923.5095641	109540970.75145672	P37689	P37689		gpmI	0	0.12818543667588553	-0.02460211750487815	False	0.00818561001042753	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27832	735911.085124518	671265.5321738159	738114.6062276745	894333.4629991996	801934.2370198981	748686.7074879104	P27832	P27832		wecD	0	0.12839567641243105	-0.18863405561729607	False	0.008211678832116789	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16676	2153742.8739742883	1972909.4072457885	1901713.2514424096	1824428.7978521844	1806196.403888472	1840153.055295346	P16676	P16676		cysA	0	0.1292083500176764	0.14002081682605783	False	0.008237747653806048	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06961	5550615.927169857	5940973.122080875	5710545.182557775	6213313.782709006	6036438.62187371	5843403.098889275	P06961	P06961		cca	0	0.12937767808003392	-0.07285647237110945	False	0.008263816475495308	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39830	1733815.6149006996	1993286.2405796635	2058434.349252256	2071682.1476838368	2193063.768980021	2217178.9682583744	P39830	P39830		ybaL	0	0.1295422563661053	-0.1639716274247496	False	0.008289885297184567	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76116	20328836.87196544	20901289.19580401	21164591.483675644	19239224.916049592	19937113.854776025	20542770.80729501	P76116	P76116		yncE	0	0.12988696333880237	0.06323123830187846	False	0.008315954118873828	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46187	4133882.605421747	3282315.9999999967	3437996.654085889	2737868.6951326407	3040778.53175355	3239802.6661090595	P46187	P46187		rseC	0	0.1299432210847543	0.2673013801732006	False	0.008342022940563087	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P55135	2276472.9393107733	2206758.2392265163	2462775.81956302	2062089.9833054803	2259732.719596521	2001851.423723324	P55135	P55135		rlmD	0	0.1300906385632459	0.13542083999522483	False	0.008368091762252347	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00509	119188709.43682157	124078845.45645572	119624103.6655591	131197078.52285048	122859369.2092156	126034285.45985375	P00509	P00509		aspC	0	0.1302501710746037	-0.0668049566230914	False	0.008394160583941606	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27278	939348.577858816	848736.0908401499	886511.8829834007	1036933.2238912028	1044657.8935198424	906645.9377581658	P27278	P27278		nadR	0	0.13088613490687723	-0.15997331561605077	False	0.008420229405630867	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77718	21099906.260859508	20650474.49455225	20596736.157876316	22850902.02685033	21775763.281134818	21182514.99027152	P77718	P77718		thiI	0	0.1312797327963671	-0.07796600438276385	False	0.008446298227320124	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES0	13836818.341860618	12761050.02606937	13067232.615924818	14953652.333425066	14011650.794506986	13620758.308666017	P0AES0	P0AES0		gsp	0	0.13131905770881294	-0.10251108672818389	False	0.008472367049009385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB61	13005873.662617246	13730804.49708319	13774967.505622352	14144060.398138763	14001738.527574344	14173888.933684068	P0AB61	P0AB61		yciN	0	0.13132492080288435	-0.0629922950762443	False	0.008498435870698645	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77808	14352480.037394024	14882743.265197534	15333703.76439304	14212387.97510807	14514807.15232551	13810063.327886824	P77808	P77808		yfaY	0	0.13174730505903592	0.06731117657772476	False	0.008524504692387904	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8I3	12952781.311100958	12628365.130862942	12350596.305059092	11821732.886243075	12550634.19295552	11799016.994316736	P0A8I3	P0A8I3		yaaA	0	0.1319397674518503	0.06855685395691889	False	0.008550573514077165	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22255	24103915.34529133	24610112.287411764	23693534.60550991	24727354.44247264	24829117.24863573	24795520.04162197	P22255	P22255		cysQ	0	0.13263164318780377	-0.03823100945046734	False	0.008576642335766422	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68699	3865084.9726006575	3401419.749999998	3087735.7819890133	1672937.58942174	2622929.497052032	3120128.5485541103	P68699	P68699		atpE	0	0.13302028964948862	0.4815094341821608	False	0.008602711157455683	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61175	412366759.1139497	418648000.2726836	428037601.8020202	435457200.71746784	424368856.0926557	448923686.0514811	P61175	P61175		rplV	0	0.1332191476941038	-0.05585097091662597	False	0.008628779979144944	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P20605	2605202.906149735	2509842.071186103	2602936.562488767	2470946.8986711064	2440377.4205562337	2550404.974964024	P20605	P20605		fic	0	0.1332630683984718	0.048713571951967	False	0.008654848800834202	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37329	20335250.375253208	21414602.2955368	21368615.371152457	19108008.15785484	20570922.46065924	20219479.759970047	P37329	P37329		modA	0	0.13343475694062495	0.07554447352494525	False	0.008680917622523463	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA10	225650333.65136924	218932197.9778424	228649173.7130087	212462573.47672385	213190944.71709275	222743009.0124333	P0AA10	P0AA10		rplM	0	0.13345457466386917	0.0542267570669855	False	0.008706986444212722	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27836	1697122.938744518	1483455.05160128	1831107.9140267677	1825989.3035707315	2156907.743542794	1854560.9998220229	P27836	P27836		wecG	0	0.13355188750795016	-0.22004427642050994	False	0.008733055265901981	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02932	1724613.8791857394	1738298.500000001	832965.0927525548	46111.28538625079	1020517.3778917256	842701.5090238514	P02932	P02932		phoE	1	0.13361976351164184	1.1698862416123899	False	0.008759124087591242	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9U3	37945418.362467565	38904575.460807264	37050182.90039471	42159531.396029815	39537250.31418493	38970582.02255014	P0A9U3	P0A9U3		ybiT	0	0.13440803757528946	-0.08326554522610255	False	0.0087851929092805	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADC3	5354208.853371959	5403051.164068237	5468783.329977372	4944578.779124379	5344730.830039973	4843615.107489456	P0ADC3	P0ADC3		lolC	0	0.1345278531450495	0.10062040572600417	False	0.008811261730969761	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8H8	5304108.493295482	4919301.455272248	5095564.307767722	5316593.257519895	5338756.352117884	5439435.434311369	P0A8H8	P0A8H8		yacG	0	0.13462728188065534	-0.07127360980234931	False	0.00883733055265902	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10442	1126166.5972776115	1121649.3749999986	1169789.0757706182	791168.2701068249	1055856.5850640822	997109.6280296588	P10442	P10442		rnhB	0	0.1355829506572774	0.2649959995602864	False	0.008863399374348279	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8U6	20808248.31417204	21382736.31706495	21444179.12866681	23960613.31160829	22051579.3103895	22047392.446829744	P0A8U6	P0A8U6		metJ	0	0.13659767523034913	-0.09697416006859655	False	0.00888946819603754	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAL3	652658.3166018209	615196.0000000003	618768.0285544783	468494.1183560302	534432.6849405356	606857.5529252746	P0AAL3	P0AAL3		napG	0	0.1380082047908517	0.22893821970901942	False	0.0089155370177268	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7V8	678466396.9890507	689311728.1282266	687435824.8153237	686740724.4523983	698796824.0330333	700086184.2731107	P0A7V8	P0A7V8		rpsD	0	0.1381444656369124	-0.021190317019893625	False	0.00894160583941606	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A853	18032422.22620961	18583648.382258236	18511280.68551641	17693950.33111942	18000820.83093484	18180058.724255413	P0A853	P0A853		tnaA	0	0.13815346540641057	0.033156877074346426	False	0.008967674661105318	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFD6	27692318.06492624	25693105.349001944	26261374.986740865	24266910.249545425	25707918.56340341	25477854.208383363	P0AFD6	P0AFD6		nuoI	0	0.13892242442887692	0.07804416778868765	False	0.008993743482794577	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
