protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P75792	323596.12125483394	317995.37500000006	283313.9242228426	368630.8251528721	361934.1839121434	300521.14296773856	P75792	P75792		ybiV	0	0.24712021312752785	-0.15678713128149857	False	0.026748434237995826	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76403	10234897.867207509	9943866.59750802	10719670.521127043	9848068.450998563	9679103.667248648	10223240.610450087	P76403	P76403		yegQ	0	0.24728213840273627	0.054624083956001546	False	0.02677453027139875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31455	7453189.907588407	7881654.501034582	7667863.243275526	8026414.706138863	7776442.192380499	7812186.438874159	P31455	P31455		yidR	0	0.24762117668723532	-0.03790249206983424	False	0.02680062630480167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB89	45279100.71983347	44730002.19225563	43934764.84894073	45642765.87924256	44717130.13998141	45608757.92283469	P0AB89	P0AB89		purB	0	0.2477579527616704	-0.021645559540011534	False	0.026826722338204597	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8H8	5132747.950818834	5017590.167591405	5331322.980808284	5271679.869153599	5758855.875830257	5254427.93631463	P0A8H8	P0A8H8		yacG	0	0.24822624415514227	-0.07298022901220981	False	0.026852818371607516	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADA3	14305694.232028175	15296765.687699549	14426577.7359239	15538644.239063898	14602972.827163408	16082948.804880712	P0ADA3	P0ADA3		nlpD	0	0.2483174037076263	-0.07020445870389495	False	0.02687891440501044	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28634	465466.5950581752	483587.125	419900.8976259837	535855.3415593794	444503.67766484414	548404.8732547644	P28634	P28634		tsaA	0	0.24832912190980122	-0.15929098865121763	False	0.026905010438413365	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37773	31831722.385531023	31800302.9514564	30176196.3473554	31521431.907973573	32053820.99428654	33635675.35827785	P37773	P37773		mpl	0	0.24870306547326418	-0.051404136696747746	False	0.026931106471816284	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9V1	26279384.51108424	25633187.32014367	24388716.302531235	26570939.19335972	25866222.367976867	26503340.128642496	P0A9V1	P0A9V1		lptB	0	0.24976609873872	-0.049058274874635176	False	0.02695720250521921	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77398	1895505.3615881428	1740403.5326329952	2127654.251354577	2627021.8747839187	2047799.4005259783	2035502.752747542	P77398	P77398		arnA	0	0.25045488177910524	-0.21942144365530064	False	0.026983298538622132	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9C0	13153431.3064274	13096253.612169022	13090150.536985189	13024820.74664778	12914633.26372705	12261058.247232985	P0A9C0	P0A9C0		glpA	0	0.2515654862317934	0.042398938847351283	False	0.02700939457202505	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF67	9083525.979614977	9113125.39077555	9925871.315093184	9238152.219576878	8704490.426310735	8844833.986048132	P0AF67	P0AF67		yjeE	0	0.25171198617425783	0.07016732847729304	False	0.027035490605427977	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAH0	2392561.15176138	2410314.5421984345	2534767.636924676	2409776.097876823	2400870.802657946	2239375.1442675604	P0AAH0	P0AAH0		pstB	0	0.25221771549205146	0.0576890108840334	False	0.0270615866388309	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45578	68373821.70106542	67055868.23463417	69158868.0046115	70427095.26619485	70581987.3443239	67912056.94609372	P45578	P45578		luxS	0	0.2522256834562842	-0.030233016514342573	False	0.027087682672233823	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37613	11023268.405303951	10878417.822098264	10551426.162676554	11389100.673172388	10980723.717818374	10906057.473519783	P37613	P37613		yhhK	0	0.25223361624945045	-0.036120055001548065	False	0.027113778705636745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69786	30198022.46078041	28511837.46876268	29908737.92868997	30324565.10227321	30380188.75199046	30396440.57249892	P69786	P69786		ptsG	0	0.2527419038567543	-0.039860468924815894	False	0.027139874739039668	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACY3	6478257.704632056	7478827.384530455	6714954.346799843	6395941.686647266	6337052.153197612	6507515.718265704	P0ACY3	P0ACY3		yeaG	0	0.2529416362889515	0.1035337199866795	False	0.02716597077244259	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABA4	93717038.13494311	93851129.55796726	92113318.09329346	87464019.14561142	93119520.54469664	91266054.03715006	P0ABA4	P0ABA4		atpH	0	0.25322832989370636	0.04097608211171407	False	0.027192066805845513	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62617	5954770.995650901	7538370.443047999	6656535.581131787	7153975.624415323	7632758.932076677	7518603.656748486	P62617	P62617		ispF	0	0.2532831903826763	-0.1466323097854633	False	0.02721816283924844	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37650	7458073.518582335	7337487.912571062	7354777.090521993	7408523.580973829	7128261.823201049	6835325.778066115	P37650	P37650		bcsC	0	0.25458823883645304	0.05159932003272247	False	0.027244258872651358	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7E5	169438442.1534786	161955943.38952217	167173419.5581673	161662218.6676088	163279677.5795321	163217149.77615982	P0A7E5	P0A7E5		pyrG	0	0.25471418780249533	0.030438458474889286	False	0.02727035490605428	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADE6	1965895.5883367336	2023855.369635576	1960162.2866168	1966070.785047112	1915921.681754683	1963342.144100556	P0ADE6	P0ADE6		ygaU	0	0.2550786973940196	0.025583019808141805	False	0.027296450939457206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77444	403011.8899798359	356396.12500000006	331756.4526282577	346404.73377805133	321190.1588528602	325848.7586723019	P77444	P77444		sufS	0	0.2554472838924585	0.13535852628528974	False	0.027322546972860125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEV9	334740.20238515007	306072.84380000003	352045.2979671213	383047.0917904644	392430.2263933289	685808.8145099047	P0AEV9	P0AEV9		hycI	0	0.2555353228385956	-0.5575788968480976	False	0.02734864300626305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37652	18727932.66284086	18628438.791337814	18687092.78259028	19916338.07770085	19847441.96780236	18483124.79479681	P37652	P37652		bcsB	0	0.25589142102921364	-0.05563525258825862	False	0.02737473903966597	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE82	5517796.165214877	5758858.048074989	5632242.649101981	5819891.635993472	5618590.526471745	5929461.965464367	P0AE82	P0AE82		cpxA	0	0.2572246791903805	-0.03864444868040728	False	0.027400835073068893	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC13	34119484.65876177	35732091.644902475	34943174.80163038	34688257.931476176	32558731.73229099	34306988.73363828	P0AC13	P0AC13		folP	0	0.2573840580822383	0.04531969925991832	False	0.02742693110647182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16926	4438423.117498308	4229215.787018369	4224736.074356482	4485254.797360698	4588190.100900088	4278672.040806002	P16926	P16926		mreC	0	0.25799077967235295	-0.05055043975453564	False	0.027453027139874738	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC69	47306190.74428549	46218702.52809236	49102152.89524823	46759166.89064637	46852221.84508924	44543721.4666643	P0AC69	P0AC69		grxD	0	0.2581846085717614	0.04595865716330339	False	0.027479123173277664	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9A2	2398595.4974212022	2307492.5612266343	2075876.4558139704	2297982.1380765205	1938092.5164787404	1585768.6472872903	P0A9A2	P0A9A2		ftnB	0	0.2582657250158555	0.22022722667130892	False	0.027505219206680587	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFK0	35552712.424987525	34992788.83807542	34649383.924234584	32737991.056734905	35406149.98092768	33274753.61916981	P0AFK0	P0AFK0		pmbA	0	0.2586329487487847	0.0527381032734732	False	0.027531315240083506	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69425	8841713.389916053	8967434.945818396	9487330.81971207	9297373.457329286	9896030.091468384	9240304.947200656	P69425	P69425		tatB	0	0.2588899867145501	-0.058887399595646275	False	0.027557411273486432	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64429	3695389.323805888	4100752.6195750576	4015369.146988033	3294004.5972881173	3956877.237600028	3638334.067552092	P64429	P64429		ypfJ	0	0.25947517252226476	0.11729347191760693	False	0.027583507306889354	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15042	50587689.87490128	50952160.61777297	50385708.17132872	50493365.628990695	51502844.21565904	51480307.1241181	P15042	P15042		ligA	0	0.26045665297108744	-0.014653332570488628	False	0.027609603340292277	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77522	2779636.2373488755	2430738.9279697305	2351588.470725312	2012453.404943171	2224717.047914784	2534263.870121809	P77522	P77522		sufB	0	0.2605584857133901	0.15929945435612677	False	0.0276356993736952	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60560	11891976.027304098	11907056.367007883	12489218.413747806	12170576.605147166	12418379.410334546	12671512.057554122	P60560	P60560		guaC	0	0.26072908657893573	-0.03814328111477019	False	0.027661795407098122	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07330	2428606.7654761462	2577612.392750213	2452955.823573678	2217392.3814593595	2005976.4575748611	2531840.8767153863	P07330	P07330		cheB	0	0.26075604615277015	0.14301551199365986	False	0.027687891440501045	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADX7	146463.93906948145	172394.28120000008	233274.7350503851	186448.32984749228	234401.39683256016	322840.2347312933	P0ADX7	P0ADX7		yhhA	0	0.2613099516757919	-0.42968558401495793	False	0.027713987473903967	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEY3	8343640.807248812	8566896.160346666	8255895.031675222	8561358.588537794	8475472.771912813	9244661.071523394	P0AEY3	P0AEY3		mazG	0	0.26298463683847123	-0.06254651228148235	False	0.027740083507306893	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30860	79921.13554057591	75602.75000000003	247959.45014353187	464499.5027531301	576796.7410426931	67319.32374120834	P30860	P30860		artJ	3	0.26439685024203047	-1.4581781767512632	False	0.027766179540709812	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8N0	9043181.251093289	6674003.570750671	6950628.624510196	8786887.629972747	8828338.85480406	8481007.935123906	P0A8N0	P0A8N0		matP	0	0.26475570678161264	-0.2031964124227066	False	0.027792275574112735	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75777	9262672.595624464	9644741.219834449	9997970.864778562	8723638.754311834	9494423.106883882	9421937.828418842	P75777	P75777		ybhG	0	0.26518384133095224	0.06458067271108352	False	0.02781837160751566	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P38038	20426870.51819956	20883153.05282816	20832823.38136672	19797612.00888293	19976515.635306764	20864961.883337986	P38038	P38038		cysJ	0	0.2663597496455723	0.035340245047882086	False	0.02784446764091858	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67080	8155023.413492182	8325886.875889808	7999415.42973474	7645269.149256815	8084429.696675288	8068851.406181222	P67080	P67080		yggS	0	0.2672064256727834	0.04074906285690438	False	0.027870563674321506	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33224	2309544.4284382453	2465577.3517370746	2340527.289398661	2367271.010790385	2282384.225034364	2214765.0627733218	P33224	P33224		aidB	0	0.26729736383945457	0.051857471666537154	False	0.02789665970772443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75957	7695247.587600435	7364053.0216238	6923778.553170753	7794314.994062896	7698951.091365717	7501141.751927658	P75957	P75957		lolD	0	0.2675906011362399	-0.06488956700224295	False	0.027922755741127347	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21507	30617496.25851089	30541687.519278303	30709404.060107745	30373797.79404104	31838958.08930847	32205889.030354816	P21507	P21507		srmB	0	0.26764196264981743	-0.03950012528235049	False	0.027948851774530274	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15005	1436421.157812201	1456537.7721439388	1303121.6527538956	1290613.702266149	1358468.6819030629	1328936.622794677	P15005	P15005		mcrB	0	0.2677014449302246	0.076992214720918	False	0.027974947807933196	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25894	1363877.8926020823	1318392.381588146	1440457.767870366	1153117.6406037684	1305440.380574213	1369051.8254585091	P25894	P25894		yggG	0	0.26866304746498615	0.10715551472857193	False	0.02800104384133612	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68699	3243810.3665560186	2744046.2500000014	2784698.669734272	3976272.127186141	3828901.060284524	2732963.1905474085	P68699	P68699		atpE	0	0.27002736125520566	-0.2645507155046013	False	0.02802713987473904	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0L7	8550513.416330252	9319655.921533002	8664408.76395896	9494248.161850171	8806609.44543618	9511775.64104736	P0C0L7	P0C0L7		proP	0	0.2708603691354831	-0.06786673266306383	False	0.028053235908141964	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9T0	42762365.90952382	43979187.37865356	44222083.58093992	43466950.57937377	42470895.14862784	42916933.02668206	P0A9T0	P0A9T0		serA	0	0.2710315976877288	0.02342024872353536	False	0.028079331941544886	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10371	6776674.370915009	6308866.921231654	6186448.176919656	6118176.364265228	6047108.7881123	6301219.810363125	P10371	P10371		hisA	0	0.27227580681982716	0.06159466785169703	False	0.02810542797494781	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63228	6417542.6829902185	5498759.269573447	5021480.095963062	4523649.065961325	5531986.779000125	4935505.851082964	P63228	P63228		gmhB	0	0.27367479118561955	0.17613471017003077	False	0.028131524008350735	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68567	5369994.491373385	4876710.028711044	4424693.987229571	4653869.597382227	4651387.446995702	4071018.857785946	P68567	P68567		rsmJ	0	0.27369466982999563	0.13332988796860315	False	0.028157620041753654	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB0	11728821.356376862	12015883.03345806	11965885.124846645	10994551.938177288	11798440.178486874	11756622.3910091	P0ACB0	P0ACB0		dnaB	0	0.27383969925455237	0.047682336678285295	False	0.028183716075156576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P14407	115987170.9225425	116532779.14974052	115290362.16216752	115363720.91801678	118674271.10694802	120835783.85638867	P14407	P14407		fumB	0	0.274776833080146	-0.029005259685820444	False	0.028209812108559502	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A968	3028786.5255081253	3527536.6761216056	3289533.904404179	3056460.307502308	3159132.2435676293	2992211.061414932	P0A968	P0A968		cspD	0	0.2749429010321405	0.09665973828567628	False	0.02823590814196242	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64534	5874849.959035388	6327213.503526333	6149891.015824846	6399866.063861675	6093162.991872407	6650922.85307184	P64534	P64534		rcnB	0	0.27604628439182083	-0.06095495992610218	False	0.028262004175365348	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADS9	6655993.856977883	6902081.637880942	6113813.75873303	6343279.194116298	6362124.870108371	5886295.817986591	P0ADS9	P0ADS9		yggN	0	0.27720886237104025	0.08147683292098584	False	0.02828810020876827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69411	19771588.025617488	20366161.855708063	19807548.36007193	20538508.380364925	20094154.44373043	20210882.062936217	P69411	P69411		rcsF	0	0.27774952382452184	-0.02145760877819976	False	0.02831419624217119	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27249	307994.3342723664	205013.21880000024	214868.0542528908	181135.9350801804	200564.77496553675	201771.9146070241	P27249	P27249		glnD	0	0.27808308013294625	0.3190269482099736	False	0.028340292275574115	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R9	264517467.9743827	272474630.2166836	259605312.1319491	258950169.93004328	259494206.68766683	261698932.65946147	P0A7R9	P0A7R9		rpsK	0	0.2788964733531338	0.030111623858708803	False	0.028366388308977038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33570	13447918.023489464	13853301.592845617	14348137.21608372	13496559.17826086	13770070.442988977	13188855.086772917	P33570	P33570		tktB	0	0.27899879849954096	0.04195890932033093	False	0.02839248434237996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25772	808936.476452079	685652.7499999998	732623.0145453127	745266.5680579697	666208.4650542226	517730.24792773975	P25772	P25772		ligB	0	0.27920505916032756	0.20723238105154207	False	0.028418580375782883	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A707	100159185.27076268	100789481.59827448	102581936.53972532	99159993.7782117	99334469.70509632	86766776.46420608	P0A707	P0A707		infC	0	0.27930570963066786	0.08955825010672847	False	0.028444676409185805	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A993	67682371.23009004	69527017.51240058	68402544.96471117	69727759.11804467	68429406.44555236	71585287.88020903	P0A993	P0A993		fbp	0	0.2795029502442511	-0.02869490235922238	False	0.028470772442588728	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A905	43201650.56320638	44240065.86415163	44212639.830427244	43040761.27266486	43985573.0550168	42688642.99930564	P0A905	P0A905		slyB	0	0.2797985213425996	0.021410191304342675	False	0.02849686847599165	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26646	26418849.44994977	24579283.60967529	24094205.35149976	23991171.9182809	23542430.088590857	24474779.4968138	P26646	P26646		acuI	0	0.2817466394485265	0.060500878073138774	False	0.028522964509394576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA43	15214817.063676313	14853674.438803738	15423689.195553916	14661927.574868675	15265635.550707184	14328610.017421724	P0AA43	P0AA43		rsuA	0	0.2818321412471046	0.03973988698257618	False	0.028549060542797496	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06987	2680318.488982301	2595193.778879876	2486006.7513360875	2603474.933046643	2422808.9240910383	2432304.7164347074	P06987	P06987		hisB	0	0.2821550240122762	0.05743638434904482	False	0.028575156576200418	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8G6	43986734.29647664	43308682.81079606	43182235.997279376	43544885.18721913	44065860.90575736	44008022.1318237	P0A8G6	P0A8G6		wrbA	0	0.2823658398804006	-0.012562487644025858	False	0.028601252609603344	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10442	79921.13554057591	409065.5937999998	542203.9696171662	570069.150697709	480864.5480606536	577306.8192563399	P10442	P10442		rnhB	1	0.28237572103300046	-0.6590026690507829	False	0.028627348643006263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45469	623990.7392711774	655399.8750000006	685296.1853402139	760015.3007694586	691614.7567365834	652748.4107269185	P45469	P45469		yraR	0	0.28241717963661933	-0.09909485006587257	False	0.02865344467640919	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24178	7589477.58651261	7175026.719913924	7003981.796255644	7031076.831839809	7208940.594359485	6530915.02785395	P24178	P24178		yffB	0	0.28279076434803385	0.06767509478721277	False	0.028679540709812112	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACI6	304564.0759025513	262243.2812	267875.97589581023	367732.4996166311	276393.3919674964	307944.04879306484	P0ACI6	P0ACI6		asnC	0	0.2838270107952875	-0.1898385964247254	False	0.02870563674321503	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0K3	6254257.758383796	6417958.857574576	6346490.962551792	6249767.783531777	6306221.840805181	6257562.3683032375	P0C0K3	P0C0K3		rdoA	0	0.2838565994740024	0.01564695584978807	False	0.028731732776617957	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75874	9783278.443207473	10135756.072670754	10785571.363272902	10673584.13552442	10824806.812820474	10474356.52256063	P75874	P75874		yccU	0	0.28431530521543075	-0.05838763767793896	False	0.028757828810020876	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADA5	33486683.28679888	37053549.93721358	36209947.18466613	33163811.748877916	35338707.26472631	33379424.2890394	P0ADA5	P0ADA5		yajG	0	0.28431617493252975	0.06734012497041864	False	0.028783924843423802	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P14175	3130332.482300076	3102206.58811466	3183829.42794668	3062178.880574108	3471179.5573926894	3478938.496022916	P14175	P14175		proV	0	0.2843342392473612	-0.08853029793407755	False	0.028810020876826724	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAB6	63645895.44178995	58894309.1070146	60320265.14221337	64340725.27414943	64940007.80489734	60725087.88570548	P0AAB6	P0AAB6		galF	0	0.2844459327631366	-0.055300386566121684	False	0.028836116910229644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFD4	2511675.945105068	2396814.9999999977	2392914.2335908106	2506284.799017855	2506391.935066019	2457321.5196886417	P0AFD4	P0AFD4		nuoH	0	0.2851721340890818	-0.03293376379036145	False	0.02886221294363257	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A988	23753610.57133998	23639526.817351613	23728693.34765375	23840583.290095687	22901543.116842054	23173485.41925061	P0A988	P0A988		dnaN	0	0.28540552398005015	0.024677822274098926	False	0.028888308977035492	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39325	1964097.969071707	1702042.0318737782	2032991.888061441	2085275.0220422093	2054783.3320926377	1991319.587567523	P39325	P39325		ytfQ	0	0.2868997978323589	-0.10546915611129866	False	0.028914405010438415	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45475	3188817.7412932483	3186088.387353654	2850052.841255085	2949800.031524092	2914719.8323495835	2877296.829865025	P45475	P45475		yhbV	0	0.286974205425534	0.07760936775798047	False	0.028940501043841337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06610	23783855.54834956	21594593.678895094	22887547.547066245	22509793.12933295	21954087.302205976	20795470.498343628	P06610	P06610		btuE	0	0.2876666048737171	0.06498251400397191	False	0.02896659707724426	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61320	12109620.246403432	11583652.997472098	12272747.803158997	12248250.837062351	13024145.132975794	12050169.225912075	P61320	P61320		lolB	0	0.2878646641882957	-0.05341358498464535	False	0.028992693110647182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8W2	12584762.254150616	13908254.452263637	13434307.83279312	13604548.705194434	14094889.352216234	13884356.253871648	P0A8W2	P0A8W2		slyA	0	0.28822116804118386	-0.058645000124566145	False	0.029018789144050105	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA31	7253160.33079465	7462833.114571886	7706350.575951667	7602867.238979903	7563591.861305523	7848003.145211089	P0AA31	P0AA31		yedF	0	0.28898487222825303	-0.03760362834292763	False	0.02904488517745303	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEX5	3327846.368572159	3811835.855538284	3581305.662291254	3704146.5177268097	3880235.243772395	3730623.420508658	P0AEX5	P0AEX5		prkB	0	0.29130807957186283	-0.07779939613927554	False	0.02907098121085595	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64604	32952706.67336194	33228553.110337805	34293589.38414322	33829623.27605504	32114803.15507308	31111035.04114215	P64604	P64604		mlaD	0	0.29180637992060937	0.04995310844864095	False	0.029097077244258873	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEH1	9473776.250725498	9964706.17720075	10187455.70843815	9761377.854483897	9688531.612663548	8873150.848615328	P0AEH1	P0AEH1		rseP	0	0.29274057723344216	0.06488368167830333	False	0.0291231732776618	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H1	133181259.85133187	135307308.33628798	137274069.25184262	133809164.20730457	133091601.13571107	133878672.7221154	P0A6H1	P0A6H1		clpX	0	0.29339911886020476	0.01782753491752031	False	0.029149269311064718	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGE6	20066718.59248209	20429034.644949585	21854025.211610436	21771178.613839623	21806919.40663883	21082237.90037936	P0AGE6	P0AGE6		yieF	0	0.2939249438617093	-0.05249656886152482	False	0.029175365344467644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22259	64555837.34460707	62823244.41865046	64873301.68295142	63849300.75567334	63395862.67253844	60932709.41425308	P22259	P22259		pckA	0	0.29445649268849516	0.030904487357729757	False	0.029201461377870566	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09158	14855138.02391016	15201177.70846746	14678261.036298355	14889230.166328492	15186019.40906644	15631425.121728366	P09158	P09158		speE	0	0.29476772129291806	-0.03101449501554462	False	0.029227557411273485	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02413	306104527.9213912	304559758.9722693	315652758.567483	306480263.1933672	300304004.3274895	304664536.5271362	P02413	P02413		rplO	0	0.2948079705500017	0.02334443877488443	False	0.02925365344467641	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37626	4825087.573908078	5123298.341502274	5515845.016985706	4930978.929373897	4873492.422120687	4819556.667582521	P37626	P37626		yhiI	0	0.2953218589013395	0.08059434739781073	False	0.029279749478079334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67338	533357.1835574136	576316.6875000003	595223.3303774712	588012.32207411	574696.2594335485	657822.6823810721	P67338	P67338		yoaH	0	0.29643267622330655	-0.09467476326100725	False	0.029305845511482256	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
