protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AD12	30518292.62833657	26164849.33871113	26483540.44015872	26832200.774557296	24621487.2280376	26913192.5095209	P0AD12	P0AD12		yeeZ	0	0.38696392624437115	0.08576161283022128	False	0.023616910229645093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AG44	476826960.6184027	430286478.829145	441291263.88020927	458705008.60076654	468496774.97346	467465994.3412672	P0AG44	P0AG44		rplQ	0	0.387227683069254	-0.048667935717897674	False	0.02364300626304802	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AD24	3922155.9077665424	3754664.606439439	3860322.245082536	3334543.630952252	3657562.709502804	3954430.754652954	P0AD24	P0AD24		yejL	0	0.3873880813530124	0.07581142671808717	False	0.02366910229645094	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P77737	3168693.739987576	2787882.9212444127	2798142.1383735104	2900181.257894528	2630865.54723084	2784851.9461835404	P77737	P77737		oppF	0	0.3876887010431692	0.07418864719576578	False	0.023695198329853864	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P67080	11185421.611919876	11843541.44538721	12000509.474723672	11735123.452090362	11758883.339591576	12820355.461948564	P67080	P67080		yggS	0	0.3879978653245234	-0.05197097948519052	False	0.023721294363256786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P06961	7545285.781877793	7224984.185469398	7170632.932447485	7224039.750657416	7234098.099002579	7094064.845649749	P06961	P06961		cca	0	0.38802058704229436	0.025787571631884935	False	0.02374739039665971	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AE45	2891926.944651564	2512387.8114265944	2156046.538635458	2411721.9486874407	2229781.4321594858	2219688.216781277	P0AE45	P0AE45		ytfL	0	0.38889122399076625	0.13999602558536206	False	0.02377348643006263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P19318	470789.3043579389	465669.7875938725	432307.9157575409	369928.50000000047	438590.1950248106	465417.0406358923	P19318	P19318		narY	0	0.38897517419791205	0.10358438919134008	False	0.023799582463465554	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFP9	26231.270509030284	77692.77733514272	54630.07117818574	32930.84374999999	12591.723045083478	56327.06623638041	P0AFP9	P0AFP9		ybhR	1	0.38912229375509244	0.6385345749797994	False	0.02382567849686848	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9Q9	69075336.25537844	71473512.6541745	73390992.640084	76269004.05408199	70851460.2585225	72704186.74593697	P0A9Q9	P0A9Q9		asd	0	0.3896360359255246	-0.03914800119921661	False	0.0238517745302714	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23837	3087262.79580742	3269469.7501341	3184776.984333028	3165163.13850003	3169440.7192774187	2873039.967019711	P23837	P23837		phoQ	0	0.38975808000914425	0.0513855008223202	False	0.02387787056367432	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P69741	3383977.0364865703	5638383.772683374	5465569.644790113	5380061.451584832	5987652.750265182	5490683.269075025	P69741	P69741		hybO	0	0.3903563205872136	-0.21861587670515623	False	0.023903966597077247	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AF20	3652379.527360625	4383562.975898498	4585033.56001057	4398856.818847896	4599591.649628731	4547824.659262472	P0AF20	P0AF20		nagC	0	0.39054413732969556	-0.10207250185741734	False	0.023930062630480167	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P03007	638243.9192836484	658508.4328821591	720298.0518198484	628260.8124999997	691365.2757144086	578599.962003588	P03007	P03007		dnaQ	0	0.391548381919429	0.08759532994088715	False	0.023956158663883093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFG6	46895011.12836765	47130403.98581793	46636512.013461016	48732400.27829869	47776596.913647	46376213.51278614	P0AFG6	P0AFG6		sucB	0	0.3924478914764774	-0.022624710315773813	False	0.023982254697286015	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P33224	1640206.3356386898	2000211.769368064	2255520.4029055014	1765637.1921707217	2374710.902983522	2743491.9836027934	P33224	P33224		aidB	0	0.3927197917907782	-0.22349210411537382	False	0.024008350730688934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6C1	9833364.016384613	9157750.13209834	7983912.739308628	8095655.642608463	8970984.21793126	8079445.079257372	P0A6C1	P0A6C1		nfo	0	0.39288782972146274	0.10129059722007912	False	0.02403444676409186	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P36659	10425399.711416535	10349680.807379138	9645201.428051956	10422609.16448008	9369266.557821693	9384261.706979146	P36659	P36659		cbpA	0	0.39292406675867253	0.060244624201035726	False	0.024060542797494783	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P00393	50844512.905671164	53287175.54357376	53604373.58192655	50556884.88144427	52394619.58090278	51774221.02395268	P00393	P00393		ndh	0	0.3933135904742156	0.027799444004933983	False	0.024086638830897705	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEE3	2014784.8031823863	2376990.17847768	2207357.255368955	2181880.4323117905	1942182.557448169	2108463.7533605974	P0AEE3	P0AEE3		degS	0	0.39529662564202006	0.0824591593719097	False	0.024112734864300628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AAC8	18678520.28460881	16600892.975167263	17286915.884443756	16454144.961982973	17158350.650758438	16970639.117197227	P0AAC8	P0AAC8		iscA	0	0.3960805859643698	0.0554825447048473	False	0.02413883089770355	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P42641	27529785.968705557	25854629.528519843	25719010.71502893	26261297.020477705	24814097.6699494	25935534.70162851	P42641	P42641		obgE	0	0.39659859516851836	0.03867697596708384	False	0.024164926931106473	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P06993	1249910.454027589	792588.6285497341	932571.0407598232	899064.2633280789	742559.7128894498	894041.3800583605	P06993	P06993		malT	0	0.3972355528471163	0.2305593148297084	False	0.024191022964509395	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P36928	5290858.97160113	4973701.585791574	4831572.343815523	4812828.952267504	5104188.914515916	4628523.773118126	P36928	P36928		yegD	0	0.39753015841865574	0.05360200927796455	False	0.02421711899791232	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A6G3	6914744.046840047	7144025.949786088	7199957.52036455	6860539.901757234	7162723.722827641	6853515.402379184	P0A6G3	P0A6G3		pncC	0	0.39757630223874907	0.02615610117111685	False	0.02424321503131524	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P21499	56601747.470563255	53899395.9360793	54639257.585486	52932865.364835605	55611105.08576374	53305514.545710914	P21499	P21499		rnr	0	0.398893106505175	0.02904033856030591	False	0.024269311064718163	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AD10	6729056.420235434	10537592.88532804	10243996.732180009	11089684.82803934	9911993.647039764	10422190.934006242	P0AD10	P0AD10		yecJ	0	0.39981183387555796	-0.19187082010960263	False	0.02429540709812109	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AE74	1522003.1660360869	1281595.753351837	1229473.4410571991	1138727.3749999988	1172263.9895246387	1386068.003564689	P0AE74	P0AE74		citT	0	0.40033061772635176	0.12550107968927185	False	0.024321503131524008	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23882	25996702.479980413	24084630.484425224	24089390.211254995	26212602.60099381	24565205.54510885	25658692.057702463	P23882	P23882		fmt	0	0.40195021931772323	-0.04341188760840435	False	0.024347599164926934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P00490	47757000.17667118	50750007.47482587	51038287.97425227	49721351.91173729	47865302.305050455	48511192.02444955	P00490	P00490		malP	0	0.40247563539634634	0.03364761683666104	False	0.024373695198329857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P75777	10677578.243524209	8843249.141349768	8772932.122329455	8480762.298931854	9058980.258939764	8783019.489380423	P75777	P75777		ybhG	0	0.4041817087979917	0.1041730072469256	False	0.024399791231732776	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P52613	602493.8526028672	646985.1661396952	661282.167219221	568765.8625496238	665013.4521590173	573146.6408612526	P52613	P52613		fliJ	0	0.40437191217750884	0.0806100877095655	False	0.024425887265135702	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0C0K3	7293885.672245625	8085837.896592332	8521164.58556887	8629552.085517136	8702047.332470145	7842213.862169828	P0C0K3	P0C0K3		rdoA	0	0.4049158151043785	-0.0748595400913603	False	0.024451983298538624	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P45568	5263489.628139795	4927452.780968004	4968413.180374404	5191276.72177801	4240091.41843811	4844046.537113327	P45568	P45568		dxr	0	0.4057278964336443	0.08667577303282685	False	0.024478079331941547	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P31658	14919151.954289429	14448155.70294305	14633310.39230673	16136020.928592743	14475361.483767034	14945842.218848092	P31658	P31658		hchA	0	0.4058109748321563	-0.05015607148378837	False	0.02450417536534447	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9H7	18737933.395061813	17785640.17949826	17377257.310809113	18151789.75751511	16736136.308962395	17414347.3714441	P0A9H7	P0A9H7		cfa	0	0.40588537263427654	0.04343385452761543	False	0.024530271398747392	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P13009	19889057.38255141	18682520.31266489	18891701.978488896	18957486.605477024	19075399.249067105	18070583.788202778	P13009	P13009		metH	0	0.40766891178032333	0.03455034085564759	False	0.024556367432150315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P16703	10887166.157197384	11200862.729660066	10902812.191173395	10865336.246616405	11355315.30456413	11288432.403176086	P16703	P16703		cysM	0	0.4088418480725446	-0.022486688934893348	False	0.024582463465553237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P77522	1573679.8364103676	2058567.7982048283	2172523.7844484285	2158788.171064858	2117193.449440077	2099324.0240873685	P77522	P77522		sufB	0	0.4091756911948057	-0.13525525164168073	False	0.024608559498956163	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P07363	16518323.429867648	18984248.10483023	18798340.89850885	19315644.759560745	19052402.07781193	18418132.63585956	P07363	P07363		cheA	0	0.409569765243728	-0.06456341147340325	False	0.024634655532359082	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ADI7	14354265.85498049	16243106.235694434	15841019.227586066	15558737.852866417	14200870.470495524	14727077.889232831	P0ADI7	P0ADI7		yecD	0	0.40987405127604654	0.06194435937659614	False	0.024660751565762005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACJ0	37601440.17045244	33137653.02275825	34589224.92381287	33430838.52131216	33591800.43459102	34224921.25767233	P0ACJ0	P0ACJ0		lrp	0	0.4100627803812813	0.05700622182436559	False	0.02468684759916493	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P08373	7589531.823918126	7269156.514261524	7099830.007391199	7192237.869595445	7152087.935609543	7169280.317915983	P08373	P08373		murB	0	0.4102752944542399	0.029531341146482273	False	0.02471294363256785	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AGL7	15766126.326718736	15618444.60259457	14923266.97228366	14636825.382303406	15217550.99115125	15467684.535665	P0AGL7	P0AGL7		rsmE	0	0.41065127503678434	0.031042933981275535	False	0.024739039665970776	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AGE6	25961590.37089348	31964311.971040264	32758717.357344992	32707761.26849645	32138409.442869995	32465797.663494445	P0AGE6	P0AGE6		yieF	0	0.41147797989697416	-0.1017593652123853	False	0.024765135699373695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P05194	4930690.792110514	4293704.402076656	4209969.417094622	4230890.011773102	4082156.659645393	4405609.048271428	P05194	P05194		aroD	0	0.4119917403850752	0.07898189451099509	False	0.024791231732776618	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A853	25214733.73055231	25339073.65876091	25618253.093614787	25117739.05861586	25786299.045092028	26560916.301801726	P0A853	P0A853		tnaA	0	0.412295593975906	-0.02428185270180546	False	0.024817327766179544	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AF36	28359315.248517323	31040747.38867944	29898994.731230337	28265698.73674374	29406546.954775497	29171415.73344155	P0AF36	P0AF36		zapB	0	0.41248233184106586	0.04022439363159374	False	0.024843423799582463	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8K1	11834531.917595996	10149063.76150572	10605939.462835932	10188677.462629637	9843926.59785993	10899063.297481405	P0A8K1	P0A8K1		psd	0	0.412748718630842	0.07532417021278194	False	0.02486951983298539	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ABA4	104636122.39741972	99179867.62230682	100921434.00257088	103932231.96722256	101840296.597832	104044777.28941944	P0ABA4	P0ABA4		atpH	0	0.4127671126400506	-0.023851048221463927	False	0.02489561586638831	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P40719	477467.1873065451	359488.7888411513	341974.2999228608	399957.31250000047	215312.84381565923	367397.1661530817	P40719	P40719		qseC	0	0.413142027274478	0.2627034108945156	False	0.02492171189979123	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A940	173540097.4430942	173004982.4842436	170926562.9221388	167029347.62719437	173576362.990025	170898356.70919323	P0A940	P0A940		bamA	0	0.4131522699099936	0.016734094020672424	False	0.024947807933194156	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AGF2	3917183.109276924	3935305.083269301	3765688.862617594	3632160.361282078	4527616.616836789	4278752.958177207	P0AGF2	P0AGF2		ygdK	0	0.41405838778253873	-0.09843226768519292	False	0.02497390396659708	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P36938	87304592.05908877	89193646.93492709	87950930.02114977	91678926.49410188	88078584.58569606	88352108.62493552	P36938	P36938		pgm	0	0.41462437818382175	-0.01983254180715406	False	0.025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P36566	469073.2492068982	547925.2748223883	556182.5477158976	416010.4999999997	559626.9771892241	455750.7330588924	P36566	P36566		smtA	0	0.41477894040915775	0.13626973129478398	False	0.025026096033402924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A964	25198996.735765185	19373860.16684475	20718412.341458958	20251641.757067144	19887386.812281314	19766885.62622489	P0A964	P0A964		cheW	0	0.4153258599498801	0.12419164759200771	False	0.025052192066805846	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A744	18048830.498536438	14999619.300467383	15111611.68962275	15492424.509195743	15493929.095151884	14014862.956222355	P0A744	P0A744		msrA	0	0.4157434918615853	0.09787323035480093	False	0.02507828810020877	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFB1	8528467.443216119	8280428.9591064	8254183.047185072	7693764.421731393	8188173.473632699	8474660.608226828	P0AFB1	P0AFB1		nlpI	0	0.4165388055622416	0.04125101737258198	False	0.02510438413361169	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P69451	1377976.558854948	1658752.0479301447	1846618.0741418744	1671800.800096796	1766636.3689864352	1868598.076052924	P69451	P69451		fadD	0	0.4167446868961725	-0.12003592790185928	False	0.025130480167014618	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AB12	1035513.4088136032	1224569.1982705863	54630.07117818574	1065452.8749999988	1285337.845463155	1068020.0053225071	P0AB12	P0AB12		yccF	1	0.4177776146667398	-0.5626614285746109	False	0.025156576200417537	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P27833	8896811.432581939	7431177.223945994	7995340.0195331555	7954340.972948064	7593949.890860661	7473444.933529629	P27833	P27833		rffA	0	0.42068974191664893	0.0793440626269681	False	0.02518267223382046	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A9Q1	106107714.58868957	124845000.67673536	120360326.60909288	122893486.21040164	127118797.28857514	118720795.90666457	P0A9Q1	P0A9Q1		arcA	0	0.42115224566325404	-0.06981971276956822	False	0.025208768267223385	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACD4	49184604.715900496	41538709.478784844	42521212.1455275	42061510.79130133	42104356.86769561	41853219.05795324	P0ACD4	P0ACD4		nifU	0	0.4215754122703919	0.08043400923183827	False	0.025234864300626304	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
Q47538	26231.270509030284	564645.9492302098	659514.7969145786	658541.5000000002	553755.4944343586	631172.2241614598	Q47538	Q47538		tauB	1	0.4221589061998525	-0.5600428548310163	False	0.02526096033402923	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A7V0	600098115.3269343	588008529.503309	592192966.3772297	588286421.9513719	600620765.5525038	616235384.0981246	P0A7V0	P0A7V0		rpsB	0	0.4233602996803305	-0.019992730330031915	False	0.025287056367432153	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACM2	3551364.109486941	3887924.290873782	3420768.3619668	3471272.468261647	3626210.930551722	3311100.302176242	P0ACM2	P0ACM2		ydfH	0	0.42415180204196873	0.06125786964700188	False	0.025313152400835072	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P11880	9658217.716764435	11555416.909495529	11761600.422286924	11522583.930880258	10823818.362684803	13261525.470549608	P11880	P11880		murF	0	0.4242972163737589	-0.11081553609745799	False	0.025339248434237998	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFU8	49163698.99578502	42192389.97472306	42343883.05842082	42781246.67505483	41455543.79268076	42588648.64664	P0AFU8	P0AFU8		ribC	0	0.4245974753260296	0.07615500801183102	False	0.02536534446764092	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P45475	3558255.781822836	3674351.451905552	3716135.507188256	3731845.6931020026	3543780.2717936863	3248989.85959446	P45475	P45475		yhbV	0	0.42471208502501917	0.05699764051724975	False	0.025391440501043843	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P16694	26231.270509030284	1417858.1635764032	1361906.7014408116	1371383.5000000014	1325721.7787414533	1466200.5727329408	P16694	P16694		yjdA	1	0.42481535855165037	-0.5692165259053202	False	0.025417536534446766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76272	1611112.4291976888	1635083.77976423	1712032.1298359889	1652695.8677596531	1649575.1013938668	2446844.15532342	P76272	P76272		yebT	0	0.4252158107228203	-0.21351520795482176	False	0.025443632567849688	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A7Z0	60221899.74856948	55240905.2704151	54175284.1253559	52933059.26095059	56719585.430590495	54055418.91276528	P0A7Z0	P0A7Z0		rpiA	0	0.42528155745047647	0.0513347522289349	False	0.02546972860125261	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ABZ4	11266076.57746578	12385836.35362994	12665500.838125473	13867432.76842288	12425745.711602973	11948044.547646085	P0ABZ4	P0ABZ4		kdsC	0	0.42626685296352373	-0.0744671949297602	False	0.025495824634655533	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A8Z0	8367287.710425923	9421172.328712674	8156337.94026195	7532952.013652865	8830192.322599513	8143972.977068873	P0A8Z0	P0A8Z0		yciA	0	0.4264004886868598	0.08224450729400999	False	0.02552192066805846	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AEI1	76886220.53583008	78064291.44319753	77846858.54292274	77202530.79398683	76235185.78018725	77804442.73762548	P0AEI1	P0AEI1		miaB	0	0.4266148610250743	0.00967031365583134	False	0.02554801670146138	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76170	5015377.423468376	4755638.635462726	4565484.259019678	4626543.070182303	4845945.808965224	4348699.112452036	P76170	P76170		ynfB	0	0.42676462453261543	0.052811263827277875	False	0.0255741127348643	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P00926	1942394.019070588	2060105.9398155287	2181375.2298705084	2014326.680900536	1956201.1046846216	2007420.6415681385	P00926	P00926		dsdA	0	0.4268072665520701	0.04886075047732277	False	0.025600208768267227	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P60340	36868362.31516248	32177905.08208111	32885572.68406981	31006999.818315264	31461702.13714562	34558184.18105631	P60340	P60340		truB	0	0.4270596874766853	0.07114829294575775	False	0.025626304801670146	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AAS0	941211.8871081992	734436.866408017	976541.4748918448	880817.0783839163	642343.7760882116	847950.3833255615	P0AAS0	P0AAS0		ylaC	0	0.42730909052182287	0.161620909808785	False	0.025652400835073072	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23830	8742290.558556192	7860647.926819275	8216199.759424048	8113114.876870816	7507757.569491726	8279044.902583044	P23830	P23830		pssA	0	0.42766011928480285	0.05444739488290192	False	0.025678496868475995	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P76502	8646531.008968532	8342242.630668835	8155511.473689402	8935321.625097517	7983696.52130174	9731667.159093171	P76502	P76502		sixA	0	0.4277343092168661	-0.08394209525881215	False	0.025704592901878914	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0AFL6	9811731.573459174	9067080.4236756	9701152.736369798	9114086.932952778	9368909.5864254	9397787.375228394	P0AFL6	P0AFL6		ppx	0	0.4278951228120252	0.03573301169673118	False	0.02573068893528184	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P69829	2661536.6836929866	3210687.3709718734	3171736.956179732	3023205.1855081595	3726402.657133379	3062031.095585943	P69829	P69829		ptsN	0	0.4284597592409013	-0.11753937211400914	False	0.025756784968684762	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P43337	906968.3558555284	1114739.5722850875	1155211.793610613	1193879.3280265324	1069581.5478937172	1147954.443668333	P43337	P43337		nudL	0	0.4289875772347167	-0.10274177046175381	False	0.025782881002087685	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P08839	310306586.5417549	312122197.77058685	308073669.4553166	308515390.0135592	316109515.07331014	312664941.9464699	P08839	P08839		ptsI	0	0.42916892246365274	-0.010485300430750985	False	0.025808977035490607	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P33644	473363.8876685948	496404.71526109806	413664.21395196446	456885.5731198124	598767.4007162317	468547.2788318406	P33644	P33644		yfiH	0	0.4296038978148546	-0.13979987502172686	False	0.02583507306889353	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P30850	90937612.07175753	91587839.11584675	90184191.12673084	87872956.3175289	91317151.14684598	90424993.68317357	P30850	P30850		rnb	0	0.4301992846096539	0.016464406993064163	False	0.025861169102296452	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P06959	326523561.4889376	351675238.5377153	352220906.5947294	352778532.978968	348596412.8823882	354040827.8297123	P06959	P06959		aceF	0	0.4302030997607703	-0.03457936041489708	False	0.025887265135699375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P05020	25253688.787319083	23874143.155358937	24086641.83588739	23234859.036898658	24364819.00742748	24157638.871158533	P05020	P05020		pyrC	0	0.4304671785901829	0.029002935947970782	False	0.0259133611691023	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P61316	27789588.02869604	27037261.2679793	26819965.4954596	28092183.35949752	27534582.283193797	27099661.437726628	P61316	P61316		lolA	0	0.43056163697249505	-0.018951669681320987	False	0.02593945720250522	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P77781	1007440.1370519816	796269.3867685419	883158.4942276336	1227442.6961768777	982946.8168178252	831479.1851972858	P77781	P77781		ydiI	0	0.4308362332692646	-0.17903242438732958	False	0.025965553235908143	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0ACG1	66743305.20002494	69420450.06091705	70626985.1978105	68126521.47231886	71189189.58551851	71658428.45774591	P0ACG1	P0ACG1		stpA	0	0.43132272843797426	-0.028894582134466152	False	0.02599164926931107	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23865	50511923.961436704	48381235.929155104	48555037.056516856	47871868.77052297	48668353.87421247	48850388.44659245	P23865	P23865		prc	0	0.4314827622693001	0.020274073523736683	False	0.026017745302713988	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P69853	2710547.763994544	2798185.829793049	2818281.894769116	2842004.7318421085	2670418.976835352	2591826.2933439678	P69853	P69853		dmsD	0	0.43157211009442575	0.03912082797049955	False	0.026043841336116914	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P08201	53247495.63220286	48579424.27391771	48336512.63445648	48413465.5721179	47767626.06636071	49273823.39224018	P08201	P08201		nirB	0	0.43211510377067786	0.045961486778986795	False	0.026069937369519833	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P23871	8576064.807308303	8322061.078515324	8785204.681570094	8776382.78716293	8492320.603811974	8878735.349794347	P23871	P23871		hemH	0	0.4321673696314763	-0.025837334275569324	False	0.026096033402922755	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A759	10285190.657699	8087203.012653973	7847412.151211997	8446066.420363937	8004307.716354507	7465955.428816567	P0A759	P0A759		nagB	0	0.4325923569275129	0.13266100490372146	False	0.02612212943632568	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P0A7Q1	20396764.268074907	15962114.5492071	18322104.086666506	17712997.99999999	16201301.14801552	16976350.782741588	P0A7Q1	P0A7Q1		rpmI	0	0.4328634543391746	0.1036385597020188	False	0.0261482254697286	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
P39831	46178800.19850505	50189210.44752567	47036228.925827466	49912405.536160775	48279383.68928282	48843097.67961967	P39831	P39831		ydfG	0	0.4329943388715579	-0.03607082712243901	False	0.026174321503131526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.6609640474436812
