protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AG27	63498391.81402693	63952560.84235696	63361469.6103406	62098133.79706355	62091069.52411556	65803004.90627703	P0AG27	P0AG27		yibN	0	0.84630946532172	0.006214843319013299	False	0.04425837320574163	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AB67	4538956.022232859	4548584.191056197	4455631.650337131	4234465.725896754	4691169.043828032	4528483.417935924	P0AB67	P0AB67		pntB	0	0.8468086629268926	0.00951782659878821	False	0.04428495481127061	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06282	9138543.293183092	9966072.25771604	9096974.580224177	8768256.1204401	9283814.050883625	9885972.724852644	P06282	P06282		cdh	0	0.8480619302187805	0.01354554925108368	False	0.04431153641679958	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AAS0	1400965.4163527098	1084950.9526277345	1213233.6461524111	1256334.197940458	1160603.0286668886	1221078.3900374395	P0AAS0	P0AAS0		ylaC	0	0.848685477426913	0.024042072671532657	False	0.04433811802232855	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AAK1	1753995.4791392558	1599651.2500000014	1563401.0053180929	1754052.3789490007	1583574.927361193	1525137.7212127522	P0AAK1	P0AAK1		hycB	0	0.8509816597895055	0.016015479691593174	False	0.04436469962785752	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P36879	4236316.70238455	3767416.285295758	4030579.826341324	3786951.269056019	4222432.201492282	4139304.071887529	P36879	P36879		yadG	0	0.8510240765822806	-0.0136467006909651	False	0.044391281233386495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60595	2189723.0652370825	2494726.162175402	2318524.035019055	2098495.48903575	2389955.224725449	2432904.9604639374	P60595	P60595		hisH	0	0.8528514225508774	0.01691293545762323	False	0.044417862838915474	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P07822	457973.36355976656	426947.9375000002	466679.307411665	452940.74135859695	434857.7093558899	455632.6949979276	P07822	P07822		fhuD	0	0.8549420331498081	0.00874652366597432	False	0.044444444444444446	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P21514	815589.127987924	734270.2499999993	818608.9595527253	836150.0062303445	777670.5685257068	730583.0719514625	P21514	P21514		yahA	0	0.855120421942064	0.01473339907355082	False	0.04447102604997342	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6P5	31346906.79114716	29944004.45931744	30675375.472145632	31159168.77891017	29769138.40354238	30701742.989232518	P0A6P5	P0A6P5		der	0	0.8551233959151224	0.005284281321922366	False	0.0444976076555024	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76291	6263514.237966421	5656432.027779921	6164571.39825504	6272923.544691814	6044500.078222241	5895442.919783562	P76291	P76291		cmoB	0	0.8559838771971864	-0.01020288743144668	False	0.04452418926103137	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76406	788992.6827490084	850505.1715550929	730821.8952235205	774468.1749986827	884578.085432915	743008.3782085434	P76406	P76406		yegR	0	0.8575107732159406	-0.019187280071121693	False	0.04455077086656035	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P00582	48998650.66844329	48443701.57881607	47545708.76740281	46974155.23855235	49856000.10558679	48707900.12109801	P00582	P00582		polA	0	0.8577667442831722	-0.005462333120799966	False	0.04457735247208932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADG4	73315670.42276461	70492026.61680125	71705264.67194515	73057869.35259195	71272364.6547434	71745543.89923386	P0ADG4	P0ADG4		suhB	0	0.8584671793041411	-0.0037627144514088356	False	0.04460393407761829	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33362	2460300.611823442	2677344.6487964937	2838789.353062849	2636039.703621437	2827152.2723345403	2422211.8481849474	P33362	P33362		osmF	0	0.8591348159307981	0.01655938068010853	False	0.044630515683147264	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7D4	178313070.84365982	178024310.53709725	181598181.16951376	175223252.23245192	179445772.46486098	181959723.74530837	P0A7D4	P0A7D4		purA	0	0.8596133294913078	0.003509022480352033	False	0.044657097288676235	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
Q47147	4230107.336544388	4214953.008180024	4410792.454916474	4027973.440535468	4459532.872368155	4459398.992184128	Q47147	Q47147		yafJ	0	0.860135437380638	-0.010181976887194032	False	0.044683678894205214	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AFW0	24891.38117493505	2214571.0000000005	2538043.646764821	42362.623274254256	2003720.18444884	2147232.172359577	P0AFW0	P0AFW0		rfaH	2	0.8609356974419496	0.1881664914737588	False	0.044710260499734186	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P37637	1209745.7754843803	1546126.3870184831	1425933.4164413717	1330594.7835504713	1285615.694766661	1650041.5828538253	P37637	P37637		mdtF	0	0.8615221171575426	-0.028843216820387395	False	0.04473684210526316	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P26616	53666450.59298565	52295595.71544691	52448549.7850859	53948310.99541881	53897459.268579975	51146300.260476105	P26616	P26616		maeA	0	0.8623570039217054	-0.005285974597270341	False	0.04476342371079213	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A734	59327090.74655546	61086821.1005618	60264103.77092433	61137549.27472601	58902568.09070426	61132385.66051338	P0A734	P0A734		minE	0	0.864882604184097	-0.0039430369088076424	False	0.04479000531632111	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P51025	2692772.788546569	3725830.131356568	3693133.8230437697	3001532.1160757886	3516282.3653626707	3820418.149889698	P51025	P51025		frmB	0	0.8653693980046363	-0.03195876250557987	False	0.04481658692185009	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P31460	2810905.072643358	2916818.1733577074	3358460.876966543	3064185.177530055	3142539.37134485	2978006.795831714	P31460	P31460		dgoR	0	0.865730861003259	-0.015562982277414053	False	0.04484316852737906	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AAJ8	10795887.46215146	10875665.934853902	10770290.753853269	10899227.877610223	11029446.611130685	10589321.75056543	P0AAJ8	P0AAJ8		hybA	0	0.8659130672371684	-0.0033825295759629575	False	0.04486975013290803	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P00960	19673410.013825323	19795491.980272315	21345696.31847892	20600106.298275296	19101199.78889428	21602252.963121496	P00960	P00960		glyQ	0	0.8664408760358734	-0.011553155018536222	False	0.044896331738437004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33916	286453.72991982824	156060.90620000014	218473.3199731464	228172.6984333771	195353.3077085544	215949.74841297377	P33916	P33916		yejF	0	0.868841414648266	0.047734323537999904	False	0.044922913343965976	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P64519	380966.7913854715	473065.87596174295	404907.6815141928	426561.2545862479	384397.8766553118	431152.14896538085	P64519	P64519		yodD	0	0.8691195523471096	0.019415497102081413	False	0.044949494949494954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9B2	1646403902.631867	1656018738.7060478	1676726680.595546	1644948084.2750208	1642789047.9606483	1703049639.3240335	P0A9B2	P0A9B2		gapA	0	0.8701354614038425	-0.0033679851770318037	False	0.044976076555023926	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A821	8321446.7432219535	7618139.907592236	7858742.729220866	7781975.019706055	7898616.758990668	8000593.233389192	P0A821	P0A821		selA	0	0.8707384106053478	0.007119025702049272	False	0.0450026581605529	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A786	14483550.412479516	13539094.80291782	14362038.075504892	14221271.557259202	14143060.959554857	13850840.044213733	P0A786	P0A786		pyrB	0	0.8717871191511137	0.005781395586907057	False	0.04502923976608187	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76506	35754916.63451606	38130158.25414187	39198770.14190332	37343648.32538842	37898905.71733259	37278360.23080754	P76506	P76506		mlaA	0	0.87199894355649	0.007199662804269025	False	0.04505582137161084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AD01	773571.5318344667	850172.125	802182.5330629735	784656.2555676273	772018.2388962911	852029.848034025	P0AD01	P0AD01		dcuR	0	0.8720001024204225	0.010278336168031876	False	0.04508240297713983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P22106	12240248.411648393	11835729.23404835	13329469.550320478	12674997.902217582	12343066.91704002	12634952.188668318	P22106	P22106		asnB	0	0.8721835964339129	-0.009517088817132612	False	0.0451089845826688	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77690	813691.9180270511	1054463.375	1089646.53912184	1011534.6826716512	972080.7030977708	925723.0391751342	P77690	P77690		arnB	0	0.8722745355581013	0.02383427169097845	False	0.04513556618819777	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P39285	367285.81297845166	343088.1875000004	325500.86009529594	428210.6994356527	313222.9480115414	315725.48782415706	P39285	P39285		yjeP	0	0.8724629552904644	-0.02934283547108878	False	0.045162147793726744	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AFB8	26404786.052323066	27378640.10351161	26492647.991344195	26298901.310065117	26937422.38616691	27253719.51882525	P0AFB8	P0AFB8		glnG	0	0.8731881516576364	-0.0038402656040677683	False	0.045188729399255716	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A988	24930355.788651608	24961848.40565934	24919817.23629182	24461060.169528496	24956002.378857568	25567998.90790844	P0A988	P0A988		dnaN	0	0.8736724968029392	-0.003333096922469724	False	0.045215311004784695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P21513	89695319.3425638	91850885.76213405	94208877.4129782	89950460.20451596	92912334.74950716	93776390.82361716	P21513	P21513		rne	0	0.8741071908975494	-0.004618051095325194	False	0.045241892610313666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P30750	4196547.156023239	3959594.877173808	4184544.603050803	4252163.29076968	3823922.866312986	4358345.224090658	P30750	P30750		metN	0	0.8741981275139845	-0.010917867190286581	False	0.04526847421584264	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P68187	5511675.515718371	5143962.684107817	5297439.498471163	5699805.502992542	5207380.672028672	5149204.057783722	P68187	P68187		malK	0	0.8761204195904133	-0.009312807015318952	False	0.04529505582137161	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AEM9	53896760.29084349	52820343.55003516	54279890.42916191	52388920.08434445	54032257.30160091	55022837.6868504	P0AEM9	P0AEM9		fliY	0	0.8762763938356679	-0.004000205245609582	False	0.04532163742690058	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6J5	1055573.6489671587	1359218.4999999998	1676526.957119759	1208763.5746978603	1376995.1349034803	1407617.596729057	P0A6J5	P0A6J5		dadA	0	0.8764182394209089	0.0349570385853457	False	0.04534821903242957	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
Q46798	2266304.933797763	2776896.092947528	2531737.98656753	2462897.8091027346	2368674.064557356	2658322.1648902623	Q46798	Q46798		ygeR	0	0.8777724444080441	0.01628896467999741	False	0.04537480063795854	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33025	4003511.219202301	3730241.6160355066	3548997.123993011	3882109.7014932	3640202.722264512	3684899.990689064	P33025	P33025		psuG	0	0.8781528901475896	0.00969126130545067	False	0.04540138224348751	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P03004	11606531.323747728	10764766.814401329	11486468.654735211	11189553.923557332	11321217.980252253	11487356.472488366	P03004	P03004		dnaA	0	0.8787819146378157	-0.005968508664875554	False	0.045427963849016484	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P30871	17096448.15835855	16046866.741495958	16365980.293951375	16090191.309517514	16551362.08178649	17069138.297444403	P30871	P30871		ygiF	0	0.880837308179675	-0.005856766014001154	False	0.045454545454545456	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AC13	36326527.382525	35656503.75146807	35985090.674361594	37249841.988457344	34974063.38724121	35382844.91112726	P0AC13	P0AC13		folP	0	0.8817776673284813	0.0048368289429839275	False	0.045481127060074435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P08190	3270858.4366690977	3402187.855720438	3449634.3515064097	3454859.4586927523	3208766.666649468	3508794.509268783	P08190	P08190		fimG	0	0.8857949744481863	-0.007071635724451083	False	0.04550770866560341	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06993	422609.5457170081	438132.6315849808	414127.7297747852	320533.7244979316	406678.1813510672	585771.0783464976	P06993	P06993		malT	0	0.8860002929229804	-0.04249818341326833	False	0.04553429027113238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P28631	24891.38117493505	32769.207029999976	84320.20227959774	42362.623274254256	68299.23859858318	20704.41110849964	P28631	P28631		holB	2	0.8866028751078874	0.11210082601024923	False	0.04556087187666135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9P0	260059730.70035347	266609555.08212537	265179789.1145996	266208100.49225283	264732714.4350629	261987797.46163416	P0A9P0	P0A9P0		lpdA	0	0.8866678478224621	-0.0019655042336442423	False	0.04558745348219032	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P31806	1702001.4262258234	1908939.2582611183	1724028.867403618	1625317.473396283	1775945.915919516	1991030.56171586	P31806	P31806		nnr	0	0.8870858733307565	-0.015419107318427914	False	0.0456140350877193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P09030	21328262.84650129	21810053.388739675	21901362.9516016	21302355.98224907	22075277.08781685	21791571.104316056	P09030	P09030		xthA	0	0.8882116613354756	-0.0028702361007385143	False	0.04564061669324828	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8V6	25463589.3505431	25239101.7610691	24275740.16336689	25140949.98158971	24521097.56787809	25127797.464338824	P0A8V6	P0A8V6		fadR	0	0.8895334816312938	0.003633247498205929	False	0.04566719829877725	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P09831	45321662.01145282	46001052.157685705	45211357.40368265	45280771.07601212	45208842.849834085	45898113.43176855	P09831	P09831		gltB	0	0.8896928096972165	0.0015471838057898163	False	0.045693779904306224	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P31680	2603816.794383896	2277714.216828819	2544648.654703981	2350279.397515517	2499376.108465435	2525438.7076176694	P31680	P31680		djlA	0	0.8906590954119398	0.009958740304616865	False	0.045720361509835196	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P68567	4786673.982444957	4449573.654782334	4886953.293638158	4886140.349383926	4622831.5435993	4540260.446062937	P68567	P68567		rsmJ	0	0.8910767019334369	0.00757580041401489	False	0.045746943115364175	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6L7	3750540.738436728	4160646.9925698326	4208374.602916774	4029361.525867645	4327592.574270806	3656552.804561429	P0A6L7	P0A6L7		uxaB	0	0.8916650380050912	0.012680245954407742	False	0.04577352472089315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P31808	10274975.510080315	11208390.690973114	11836896.552297143	10865318.185800748	11699059.916648615	10985636.087745812	P31808	P31808		yciK	0	0.8923679398778435	-0.009913599224797898	False	0.04580010632642212	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P12008	8398852.351156829	7906724.805840217	8429895.224238262	8831551.962228622	7946048.184200959	8097078.065970839	P12008	P12008		aroC	0	0.8935981129579363	-0.008096411197051468	False	0.04582668793195109	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P40191	3665178.01427634	3100842.499326725	3091247.861187558	3239108.7938500573	3350317.00775851	3354244.8881252343	P40191	P40191		pdxK	0	0.8944096147593757	-0.01259061320686725	False	0.04585326953748006	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P00561	12722671.287409317	12504589.90589309	11906601.930650271	12699533.472605543	12201853.22418768	12354711.161149178	P00561	P00561		thrA	0	0.894607104176792	-0.0047411667094722255	False	0.04587985114300904	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P22525	3333752.8984724423	3405406.171708	3341884.580683581	3569760.954660542	3197852.018078898	3261316.420018454	P22525	P22525		ycbB	0	0.8947762350347115	0.007477399385176785	False	0.04590643274853801	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P12758	122797242.87191626	132061665.27850246	135201391.60583258	129769747.96420412	130221352.33767506	131745445.98097976	P12758	P12758		udp	0	0.8952076180877018	-0.006186559255852964	False	0.045933014354066985	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P07017	20444980.172871653	20850154.91366123	21233967.496964343	20450401.345858306	20929153.473051585	21028160.380207244	P07017	P07017		tar	0	0.8959059922438397	0.002803417530317461	False	0.045959595959595964	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AGB0	13013094.184510425	12822046.560708262	12999226.199713953	13231915.027770178	12844299.316283075	12683169.330828546	P0AGB0	P0AGB0		serB	0	0.8963665454214962	0.0027883179936977315	False	0.045986177565124936	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ABS1	59576235.63450434	59571623.20935171	61256952.40034682	59330357.99146115	59915093.88632989	61518018.59768795	P0ABS1	P0ABS1		dksA	0	0.8964945621432372	-0.0028653461038052335	False	0.046012759170653915	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AE85	1217824.0151409432	1344442.2972460482	1266909.56413872	1193586.155635595	1188129.3772481096	1412466.006881158	P0AE85	P0AE85		cpxP	0	0.8967847737763985	0.01324521676319613	False	0.04603934077618289	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
Q46857	17365704.140335012	18184671.61924308	18547632.61569716	16935610.560973182	19060431.76030227	18403155.27172864	Q46857	Q46857		dkgA	0	0.8974235291715356	-0.008009889344050706	False	0.04606592238171186	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76034	7803608.976022596	7707025.369845427	7689879.094137282	7431070.534786406	7840567.515643097	8004130.439000867	P76034	P76034		yciT	0	0.8976860836520023	-0.004672068288826196	False	0.04609250398724083	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADI7	14432110.672474995	14651274.071043536	13489205.429437175	13815774.601692297	13914798.74885696	15061458.437948024	P0ADI7	P0ADI7		yecD	0	0.8980521963477839	-0.007417312244597558	False	0.0461190855927698	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AEI4	27545946.383302025	30417686.75725352	28501696.27496324	28708564.02443716	29508514.482177604	28624254.440200552	P0AEI4	P0AEI4		rimO	0	0.8988099667985394	-0.006260108800222422	False	0.04614566719829878	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0C0T5	606894.161822744	746746.4374999994	614535.9575228726	438178.0766998777	579457.1363275925	891276.2987081504	P0C0T5	P0C0T5		mepA	0	0.8994967742442599	0.0441094169340609	False	0.04617224880382775	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P00811	2385640.381464258	2738373.7488584737	2487187.856199212	2587774.4682681155	2410438.280717818	2664896.9928213544	P00811	P00811		ampC	0	0.9004737332309563	-0.009805659430801734	False	0.046198830409356725	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6T5	14435794.469660742	14626386.606151275	14927573.628635712	14349799.058465073	14220569.6034309	15273767.227647588	P0A6T5	P0A6T5		folE	0	0.9024175266061782	0.004783660001399308	False	0.0462254120148857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60955	406946.3754423768	388162.2500000001	84320.20227959774	336572.668168754	68299.23859858318	416634.7000805509	P60955	P60955		lgt	2	0.9027738845275409	0.09829464705505915	False	0.046251993620414676	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33570	16205378.137381377	16716355.174788345	16491656.687999018	15891466.98708153	17046185.316877685	16617455.058007209	P33570	P33570		tktB	0	0.9066871013485673	-0.004131720300207123	False	0.046278575225943655	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P69776	68417938.07190087	69912666.09434532	68988988.90851602	65819037.90591651	71657465.18800431	69162005.75295176	P69776	P69776		lpp	0	0.9072201754978773	0.004747329355677953	False	0.04630515683147263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8J2	1804693.823132684	1471977.7649880368	1496157.005779261	1684442.5648349987	1586442.8311231344	1545668.4026193265	P0A8J2	P0A8J2		dnaT	0	0.9081655145229021	-0.013156754118454598	False	0.0463317384370016	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P37342	19888333.791763056	21870940.664446697	21802625.231717568	20819667.6650837	21328859.46061887	21157362.524293523	P37342	P37342		yjjI	0	0.9088662190383239	0.0058225167380527645	False	0.04635832004253057	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P26602	2189264.818672832	2359656.444934045	2182515.893051093	2225490.650396381	2385162.483665887	2153484.863383338	P26602	P26602		ubiC	0	0.9092859471320753	-0.006991540950241223	False	0.04638490164805954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P39265	900924.9198641576	702845.6250000008	884938.7025930953	833590.2200132989	837016.7071402055	842637.2308150575	P39265	P39265		alsB	0	0.9093893725409631	-0.01415314167629359	False	0.04641148325358852	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P67244	1114554.1324962326	1258696.5627026872	1001115.6737334314	1314616.9751150848	1166919.6424805631	834583.6142809046	P67244	P67244		yqhA	0	0.9112101385989534	0.025120306231609	False	0.046438064859117494	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6L0	88106964.92986952	87010934.70239696	85847943.59452704	88941506.2800764	86745764.02151538	85694227.72909655	P0A6L0	P0A6L0		deoC	0	0.9112423822207937	-0.0022960325572936057	False	0.046464646464646465	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADE8	35203564.97426414	34793346.79970613	36538395.12297818	36412642.72454466	35154248.859220736	35206810.83741256	P0ADE8	P0ADE8		ygfZ	0	0.9113835167726698	-0.003224731902988979	False	0.04649122807017544	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ABH7	34501012.702219695	35383774.58665656	35562243.10002862	35257985.4827508	35572975.11105141	34450563.19032462	P0ABH7	P0ABH7		gltA	0	0.911910271202464	0.002266191290320573	False	0.04651780967570441	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76053	632432.6474002632	623311.0000000003	569800.580085948	646738.3142480487	648422.3433622329	512553.8922006099	P76053	P76053		smrA	0	0.9119565841233748	0.014159736825123455	False	0.046544391281233395	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AFT5	1291278.404393589	1003743.3972529738	1034640.5188615058	1217461.7656030995	1038559.5018428382	1111239.0145737554	P0AFT5	P0AFT5		yehT	0	0.91206116877584	-0.016199369694574802	False	0.04657097288676237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06721	423055.6947248401	457304.3651742297	447149.8173303928	436841.9320333568	468777.8630342004	415360.566940017	P06721	P06721		metC	0	0.9130894153276528	0.007113576010856961	False	0.04659755449229134	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P04982	1937071.554492968	1646750.203923157	1721224.2554551528	1542937.945471635	1924897.549553309	1889731.0554530085	P04982	P04982		rbsD	0	0.9131467673000284	-0.014212601283500196	False	0.04662413609782031	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P15005	936032.8643161088	930808.5625000003	1126353.064188331	964087.6771877456	956701.5795581252	1047421.0976022584	P15005	P15005		mcrB	0	0.914083888310566	0.012092686883244608	False	0.04665071770334928	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ABU5	52823291.23588532	51114468.50942309	55211307.357686505	51658001.49691561	53661477.46558042	53363136.70797127	P0ABU5	P0ABU5		elbB	0	0.9150260218259471	0.004234616547962214	False	0.04667729930887826	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6I0	47090101.7765666	45931241.24911417	46325544.80926274	46757681.39598275	46258185.23573085	46197932.571962886	P0A6I0	P0A6I0		cmk	0	0.9152204689880659	0.001378560090287233	False	0.046703880914407234	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P36672	4745556.303451064	5004122.070520959	5085105.708359024	4964000.016513851	5095116.741532452	4819158.469260318	P36672	P36672		treB	0	0.9167268470684687	-0.004223362080196252	False	0.046730462519936206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P39393	3873801.5416926094	3789956.554361556	3727189.829292581	3967895.4416997465	3433758.7431554794	3927616.357079703	P39393	P39393		yjiV	0	0.9170605568606929	0.007832836105001847	False	0.04675704412546518	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6J8	65717779.91008405	65651492.41354365	62792118.23399664	66346168.81594668	64424637.41665545	63800680.12817236	P0A6J8	P0A6J8		ddlA	0	0.9172250814011382	-0.003043958646720649	False	0.04678362573099415	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P68767	61530238.6642758	62054004.90432293	63434519.80809318	60814206.48760318	62206267.58305327	63673911.75808218	P68767	P68767		pepA	0	0.9198996203779413	0.0025044770210925914	False	0.046810207336523135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AGL5	1271297.0650383565	1136121.9848562544	1273820.4358247782	1172798.8207763806	1260028.0576125465	1231410.2067581296	P0AGL5	P0AGL5		ratA	0	0.9201233514822754	0.006678755982531095	False	0.04683678894205211	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADT8	18355983.404313024	19170887.117182992	18271118.15175606	18272913.037992917	19070110.773908444	18331707.55418688	P0ADT8	P0ADT8		ygiM	0	0.9201683147075945	0.0031904268273922148	False	0.04686337054758108	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77611	5862408.070134196	5839869.215364471	6011277.617851243	6032459.923216979	6074505.7121230615	5654144.065800769	P77611	P77611		rnfC	0	0.920235196107982	-0.0038679498624931805	False	0.04688995215311005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AB91	18525692.571241315	18049167.658218145	17620564.843906086	17911866.967248555	18272836.985499237	17916865.207397968	P0AB91	P0AB91		aroG	0	0.9206487008637858	0.002500632550683738	False	0.04691653375863902	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P24193	7817141.602005955	8402555.541695597	8632030.03217311	8363833.214479942	8213142.145311747	8192076.093469846	P24193	P24193		hypE	0	0.9210217644040808	0.004807500756077352	False	0.046943115364168	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
