Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P27859	P27859		tatD		1553910.0	1621360.0	1548790.0	1566590.0	1502500.0	1739510.0	0	0.20218346924606626	-0.08989615494275284	False	0.011658841940532082	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEI1	P0AEI1		miaB		10968500.0	10979400.0	10831300.0	10653400.0	10258200.0	10722600.0	0	0.20264025858980453	-0.041554597032390214	False	0.0116849243609807	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46887	P46887		yecH		198575.0	242520.0	167166.0	179798.0	177174.0	182326.0	0	0.20299672749241257	-0.25026004496717413	False	0.011711006781429318	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6K3	P0A6K3		def		10527300.0	10089100.0	10588400.0	10607500.0	10562000.0	9531690.0	0	0.20333329958748633	0.07504891240357445	False	0.011737089201877934	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23836	P23836		phoP		21354200.0	21139800.0	21604600.0	21476700.0	21597400.0	20184100.0	0	0.2035362438211447	0.04532923470007063	False	0.011763171622326552	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAN5	P0AAN5		yaiA		1482550.0	1468300.0	1033580.0	1418900.0	1128120.0	1270410.0	0	0.20412428623006149	-0.23747233223017053	False	0.01178925404277517	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15639	P15639		purH		4647400.0	4535010.0	4668460.0	4637290.0	4618200.0	4550680.0	0	0.2042735787811671	0.019912264413527635	False	0.011815336463223788	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32695	P32695		dusA		1415060.0	1375050.0	1349120.0	1338740.0	1411110.0	1458450.0	0	0.20582815811518992	-0.05171250834077847	False	0.011841418883672405	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8W5	P0A8W5		yqgE		2793170.0	2896680.0	2717190.0	2729830.0	2685920.0	2720940.0	0	0.20587681295762272	-0.048464344226084616	False	0.011867501304121023	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC81	P0AC81		gloA		1289340.0	1338000.0	1333280.0	1425980.0	1474030.0	1377570.0	0	0.20588216507862894	0.0800095011871204	False	0.01189358372456964	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A867	P0A867		talA		4706650.0	4715320.0	4571640.0	4574070.0	4429950.0	4519470.0	0	0.20643392247645087	-0.03835724529628813	False	0.011919666145018258	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEE5	P0AEE5		mglB		1872580.0	1917900.0	2075020.0	2032900.0	2026780.0	2052040.0	0	0.2066278724525906	0.0704020271065327	False	0.011945748565466877	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37676	P37676		yiaO		3693550.0	3523790.0	2939670.0	3198660.0	2991870.0	3013760.0	0	0.20680702871234977	-0.16424289687033128	False	0.011971830985915494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64540	P64540		yfcL		8498120.0	7691720.0	7362350.0	7235020.0	7070050.0	7340110.0	0	0.20695550494775175	-0.11897087696390686	False	0.011997913406364111	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA43	P0AA43		rsuA		4568590.0	4588450.0	4543480.0	4692580.0	4651260.0	4462020.0	0	0.2071047839317263	0.028141081642916836	False	0.012023995826812729	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A881	P0A881		trpR		2081510.0	2371090.0	1834980.0	1953040.0	1899970.0	1932550.0	0	0.20751439267193428	-0.1668015835592852	False	0.012050078247261347	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09832	P09832		gltD		2465420.0	2428010.0	2390680.0	2440490.0	2380240.0	2423060.0	0	0.2078687867202202	-0.020870330695138	False	0.012076160667709964	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08839	P08839		ptsI		32485200.0	32105200.0	31893900.0	31720200.0	31231700.0	31659100.0	0	0.20841453485876735	-0.021195157108662783	False	0.012102243088158583	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69783	P69783		crr		230663000.0	230499000.0	226042000.0	221900000.0	221936000.0	222762000.0	0	0.20936983326494216	-0.02993764479994193	False	0.012128325508607199	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64467	P64467		cnu		2808100.0	2741160.0	2614560.0	2529540.0	2542610.0	2550180.0	0	0.210178053010645	-0.0754559223905292	False	0.012154407929055817	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Y5	P0A8Y5		yidA		4172650.0	4348220.0	4317800.0	4282760.0	4413020.0	4117510.0	0	0.21061836196945888	0.04220634879242944	False	0.012180490349504434	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75746	P75746		ybgL		633905.0	856791.0	309133.0	665039.0	397896.0	526308.0	0	0.21191618272151366	-0.5558619614443472	False	0.012206572769953053	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFW0	P0AFW0		rfaH		1326360.0	1723900.0	1746630.0	2041040.0	2021450.0	42168.8	1	0.21324076763967229	0.9095792531570918	False	0.01223265519040167	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00914	P00914		phrB		765160.0	739435.0	741871.0	726857.0	692274.0	874528.0	0	0.21459251382279904	-0.13872945321772223	False	0.012258737610850287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A796	P0A796		pfkA		23599800.0	23084700.0	20264900.0	21017300.0	21096900.0	20595600.0	0	0.21473565312196	-0.10911711211737236	False	0.012284820031298905	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7W7	P0A7W7		rpsH		33447000.0	34280300.0	30121200.0	29855500.0	32753100.0	30980700.0	0	0.2157198931778918	-0.09013397240088102	False	0.012310902451747523	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6E4	P0A6E4		argG		843677.0	770376.0	691241.0	775384.0	606173.0	726521.0	0	0.2167602907968611	-0.17528284966689464	False	0.01233698487219614	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08390	P08390		usg		4795860.0	4761590.0	5071140.0	4869580.0	4901170.0	4106150.0	0	0.21691396533712828	0.11933717373060082	False	0.01236306729264476	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31658	P31658		hchA		8784470.0	8570360.0	8977740.0	8628380.0	8868320.0	8181500.0	0	0.21737466087305973	0.052048967562953075	False	0.012389149713093375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69829	P69829		ptsN		700728.0	682268.0	740811.0	720547.0	709253.0	566447.0	0	0.2176677057333117	0.15503922833024714	False	0.012415232133541993	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28629	P28629		adiA		1741690.0	1832150.0	1794560.0	1837270.0	1850070.0	1686050.0	0	0.21768297189252872	0.059643382203047414	False	0.01244131455399061	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00509	P00509		aspC		18503800.0	18512100.0	18313200.0	18281300.0	17964700.0	18203700.0	0	0.21807029248202456	-0.017357947041896457	False	0.01246739697443923	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q2M7R5	Q2M7R5		yibT		2193260.0	2304980.0	2268070.0	2474910.0	2255790.0	2076560.0	0	0.21908974836015516	0.09015438817672237	False	0.012493479394887846	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37902	P37902		gltI		2009630.0	1963310.0	2051350.0	2053440.0	1961910.0	1879280.0	0	0.2191683477259962	0.05192796635161779	False	0.012519561815336464	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A855	P0A855		tolB		20263500.0	19837700.0	20271700.0	20379000.0	20092800.0	19501900.0	0	0.2202658087036105	0.02734266978426443	False	0.01254564423578508	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABX2	P0ABX2		flgC		1064690.0	1156280.0	1175800.0	1174390.0	1155480.0	916133.0	0	0.2203851429711363	0.16025729922729168	False	0.0125717266562337	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77258	P77258		nemA		4389650.0	4421400.0	4448460.0	4305720.0	4240670.0	4685600.0	0	0.22092697913285725	-0.05466137991943353	False	0.012597809076682316	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8L1	P0A8L1		serS		33562200.0	32909400.0	31710600.0	32168100.0	31316700.0	31639700.0	0	0.22119612992588872	-0.04352744707719265	False	0.012623891497130935	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37765	P37765		rluB		4503350.0	4354030.0	4375410.0	4368310.0	4346380.0	4467380.0	0	0.22120445598412553	-0.025633429405688666	False	0.01264997391757955	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9J6	P0A9J6		rbsK		2009510.0	2059830.0	2027740.0	1948180.0	2023950.0	2154360.0	0	0.22230585005356757	-0.05284127801546932	False	0.01267605633802817	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22523	P22523		mukB		3941390.0	3985760.0	3959040.0	3902900.0	3954290.0	4039910.0	0	0.22249444594414974	-0.018298949416227527	False	0.012702138758476787	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37613	P37613		yhhK		4217120.0	4005730.0	4209880.0	4085680.0	4355070.0	3881550.0	0	0.22279354397371293	0.0636776642482553	False	0.012728221178925405	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64423	P64423		zntB		620115.0	603652.0	580940.0	627362.0	500076.0	680588.0	0	0.22404834738705312	-0.1566752188556798	False	0.012754303599374024	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06987	P06987		hisB		1042200.0	948988.0	956544.0	919263.0	911701.0	952287.0	0	0.22548373572924998	-0.07854442887375496	False	0.01278038601982264	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37440	P37440		ucpA		7946430.0	7665170.0	7502140.0	7268580.0	7392240.0	7381660.0	0	0.22584194008597058	-0.05306045176358907	False	0.012806468440271258	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0S1	P0C0S1		mscS		8490960.0	8715960.0	8482690.0	8511960.0	8545600.0	8720480.0	0	0.2265992414071726	-0.021704893079177993	False	0.012832550860719875	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9W0	P0A9W0		ulaR		134994.0	325924.0	332143.0	376556.0	265718.0	227953.0	0	0.2266588795030287	0.5003054582711622	False	0.012858633281168494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46853	P46853		yhhX		7284340.0	7214040.0	7398070.0	7514770.0	7483020.0	7484940.0	0	0.2267012919968365	0.026822782949040724	False	0.012884715701617111	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75713	P75713		ylbA		422292.0	546134.0	607491.0	572559.0	528585.0	535551.0	0	0.2272279678118143	0.18406173588164407	False	0.012910798122065728	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46125	P46125		yedI		378982.0	507727.0	374268.0	333774.0	426149.0	446126.0	0	0.2285872068773483	-0.23283457778996688	False	0.012936880542514346	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA86	P0AA86		dsbE		1323890.0	1212860.0	1280690.0	1384650.0	1376850.0	953792.0	0	0.23041984250562142	0.21168606525180345	False	0.012962962962962964	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30177	P30177		ybiB		8088510.0	8178010.0	7764030.0	7929850.0	7844730.0	7817250.0	0	0.23082653401210743	-0.03303211587610475	False	0.012989045383411581	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16659	P16659		proS		10648500.0	10506000.0	10017100.0	10068300.0	10278300.0	10073800.0	0	0.2329390406992821	-0.040506431791099314	False	0.0130151278038602	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28304	P28304		qorA		9887230.0	9771130.0	9840850.0	10354500.0	10465000.0	10044000.0	0	0.23345724060720605	0.04579660115871358	False	0.013041210224308816	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46852	P46852		yhhW		1263000.0	1018010.0	1231780.0	1203740.0	1280360.0	1056190.0	0	0.23427778566573623	0.15506576180489406	False	0.013067292644757434	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33599	P33599		nuoC		15297900.0	15268100.0	15036300.0	14997700.0	15005800.0	14981200.0	0	0.23476496061454472	-0.01616194640246073	False	0.013093375065206051	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23845	P23845		cysN		3408410.0	3414650.0	3538350.0	3501550.0	3476530.0	2991970.0	0	0.2352158000120387	0.09958045530577465	False	0.01311945748565467	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7E9	P0A7E9		pyrH		7314160.0	6902500.0	6007670.0	6695480.0	6224130.0	6273760.0	0	0.2355766143365812	-0.11448245688901536	False	0.013145539906103287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADS6	P0ADS6		yggE		4956080.0	4982340.0	5110530.0	5074080.0	4937170.0	4644490.0	0	0.23645297437487592	0.052349334405461266	False	0.013171622326551904	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69222	P69222		infA		16595700.0	16129700.0	16438700.0	16639800.0	16603000.0	15761500.0	0	0.2367521276657561	0.035113714262281444	False	0.013197704747000522	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGC3	P0AGC3		slt		1279540.0	1272330.0	1294840.0	1222750.0	1248810.0	1341540.0	0	0.236794769864838	-0.0478480518499688	False	0.01322378716744914	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P67087	P67087		rsmI		2999760.0	3067640.0	3083000.0	3037520.0	3065720.0	2947530.0	0	0.23708943606028393	0.02715818662482829	False	0.013249869587897757	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22634	P22634		murI		501134.0	559845.0	685100.0	636794.0	651154.0	669202.0	0	0.23733764333531213	0.1895030832526594	False	0.013275952008346376	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB28	P0AB28		yceD		8009060.0	8244570.0	8501990.0	8217130.0	8080060.0	7809180.0	0	0.2374640106558121	0.04348729082604676	False	0.013302034428794992	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGK4	P0AGK4		yhbY		15635100.0	15961800.0	16239300.0	15925900.0	15862700.0	14923100.0	0	0.23775281545013577	0.0460216319011882	False	0.01332811684924361	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9A2	P0A9A2		ftnB		683310.0	731279.0	688287.0	638334.0	655682.0	911879.0	0	0.23795785360268124	-0.23096384436748676	False	0.013354199269692228	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15005	P15005		mcrB		675036.0	636621.0	682167.0	590732.0	602614.0	721537.0	0	0.23805849569827264	-0.11646261549696071	False	0.013380281690140846	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62399	P62399		rplE		132029000.0	138243000.0	126089000.0	124561000.0	128399000.0	126061000.0	0	0.23817752365873324	-0.0643287369631296	False	0.013406364110589463	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG51	P0AG51		rpmD		60429500.0	61526900.0	61185500.0	60189800.0	57302400.0	62490500.0	0	0.23842484888976362	-0.045845952840401646	False	0.01343244653103808	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29131	P29131		ftsN		849351.0	889136.0	899502.0	979280.0	844888.0	754852.0	0	0.24056241157981895	0.1274728686911472	False	0.013458528951486698	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADE4	P0ADE4		tamA		3716310.0	3608820.0	3726190.0	3728490.0	3734350.0	3392630.0	0	0.24057808023166571	0.062081555907637274	False	0.013484611371935316	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A917	P0A917		ompX		17235300.0	16651400.0	16295800.0	16783600.0	16956200.0	17376800.0	0	0.24152556310388676	-0.03497705331375454	False	0.013510693792383933	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB83	P0AB83		nth		1442710.0	1465470.0	1484990.0	1328190.0	1293690.0	1486470.0	0	0.24171567310780864	-0.09770898983218153	False	0.013536776212832552	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39411	P39411		yjjX		2687820.0	2651510.0	2575000.0	2496600.0	2735900.0	2866030.0	0	0.2424713769560686	-0.071705967338501	False	0.013562858633281168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15042	P15042		ligA		7950940.0	7858210.0	7963810.0	8027260.0	7935080.0	7587250.0	0	0.243329414778992	0.032301709237470076	False	0.013588941053729786	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30852	P30852		smf		1789430.0	1822650.0	1833380.0	1906390.0	1841170.0	1546260.0	0	0.24336248927819168	0.11360126808069926	False	0.013615023474178405	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P56258	P56258		wecF		1040080.0	1146160.0	1318230.0	1082560.0	1252450.0	1126270.0	0	0.24397976842858266	0.14125172495884813	False	0.013641105894627022	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75691	P75691		yahK		1428420.0	1380840.0	1476880.0	1375430.0	1457170.0	1301510.0	0	0.24432609718549114	0.06810514363516512	False	0.013667188315075641	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21888	P21888		cysS		12036300.0	12225300.0	11451600.0	11611400.0	11436100.0	11418300.0	0	0.24437688239963737	-0.04855284594765204	False	0.013693270735524257	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8M3	P0A8M3		thrS		14753400.0	14689500.0	13454000.0	13868900.0	13599800.0	13478800.0	0	0.24503393042980123	-0.06880588362530456	False	0.013719353155972875	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AED5	P0AED5		uvrY		3879930.0	3764540.0	3848970.0	3885520.0	3864870.0	3699350.0	0	0.24535272959983195	0.032138660527325905	False	0.013745435576421492	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14900	P14900		murD		3857510.0	3861000.0	3965780.0	3825970.0	3899130.0	3714420.0	0	0.2457733636794743	0.032188348129030576	False	0.013771517996870111	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB03	P0AB03		ycbJ		1821700.0	1975500.0	1723880.0	1891150.0	1860730.0	1973210.0	0	0.24621638194407194	-0.07561461375526385	False	0.013797600417318728	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADQ7	P0ADQ7		ygaM		12367600.0	12048800.0	12013900.0	11938400.0	12018500.0	13162400.0	0	0.24642200044497248	-0.06309275231430977	False	0.013823682837767345	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA10	P0AA10		rplM		69557000.0	69663500.0	69444000.0	69688500.0	71600500.0	67146500.0	0	0.24684687744700035	0.030203963628060788	False	0.013849765258215962	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42620	P42620		yqjG		908687.0	864036.0	797702.0	865872.0	762795.0	817031.0	0	0.24817685760170735	-0.0940160923276008	False	0.013875847678664581	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69441	P69441		adk		46350000.0	48328100.0	45068400.0	46228300.0	45966300.0	46034200.0	0	0.24860226558558235	-0.035805652054064115	False	0.013901930099113198	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52127	P52127		yfjL		154219.0	171130.0	157531.0	164118.0	255101.0	83149.1	0	0.248982028212681	0.49761673076239704	False	0.013928012519561817	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00363	P00363		frdA		48619400.0	48567800.0	46331000.0	47343900.0	46734000.0	46519600.0	0	0.24923266087861673	-0.033493944039197636	False	0.013954094940010433	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFC3	P0AFC3		nuoA		2583540.0	2472010.0	2468450.0	2497660.0	2372560.0	2490180.0	0	0.24944050361549258	-0.04014185419564327	False	0.013980177360459051	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21420	P21420		nmpC		26587000.0	24573000.0	24392800.0	25061400.0	24826700.0	25937000.0	0	0.2502320992341371	-0.053683427736965265	False	0.014006259780907668	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R1	P0A7R1		rplI		417221000.0	426249000.0	430815000.0	424409000.0	426397000.0	396987000.0	0	0.2507473492954926	0.04709796674403714	False	0.014032342201356287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60390	P60390		rsmH		5371220.0	5239010.0	5074050.0	5154200.0	4909900.0	5029830.0	0	0.2507637098353863	-0.04705713976074293	False	0.014058424621804904	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31979	P31979		nuoF		12365500.0	11889800.0	11540100.0	11777100.0	11756000.0	11726100.0	0	0.2512033111572132	-0.03688225663976738	False	0.014084507042253521	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24232	P24232		hmp		1480370.0	1542290.0	1467720.0	1496440.0	1469800.0	1655900.0	0	0.2514428366646755	-0.07746880002871148	False	0.014110589462702139	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A836	P0A836		sucC		6484810.0	6331150.0	6205710.0	6186920.0	6231330.0	6199950.0	0	0.25171014291071764	-0.030047115524481135	False	0.014136671883150757	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C054	P0C054		ibpA		4772070.0	4809220.0	4808730.0	4573980.0	4515370.0	4741510.0	0	0.252157248537386	-0.04342796579120857	False	0.014162754303599374	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		203413000.0	200368000.0	203877000.0	206149000.0	208581000.0	180076000.0	0	0.2523676394403007	0.0834080954987234	False	0.014188836724047993	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31142	P31142		sseA		6909700.0	7097960.0	6644230.0	6822800.0	6836750.0	6766020.0	0	0.25385962534691936	-0.033008466092774705	False	0.014214919144496609	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9K3	P0A9K3		ybeZ		5193220.0	5170620.0	5282240.0	5163350.0	5195680.0	5063430.0	0	0.2542232851678148	0.019874871590947505	False	0.014241001564945227	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P65367	P65367		yqcA		2742290.0	2628100.0	2677250.0	2728740.0	2777070.0	2592670.0	0	0.25441848649074644	0.039317502056314804	False	0.014267083985393844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10378	P10378		entE		443200.0	483401.0	462855.0	403428.0	448183.0	583074.0	0	0.25503570890956173	-0.19976117663202342	False	0.014293166405842463	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30178	P30178		ybiC		1990200.0	1976420.0	2094000.0	2024880.0	2211410.0	2095160.0	0	0.2555479167133873	0.0625300997886557	False	0.014319248826291082	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15082	P15082		srlR		855702.0	869685.0	947259.0	854669.0	955349.0	557290.0	0	0.2568150252881965	0.27251747794590636	False	0.014345331246739697	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76539	P76539		ypeA		2999440.0	2941540.0	2914880.0	2767470.0	2940520.0	2933230.0	0	0.25683029210842995	-0.04145056378195536	False	0.014371413667188316	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9L8	P0A9L8		proC		2932370.0	2869520.0	2234830.0	2284630.0	2479580.0	2234640.0	0	0.25696735874143956	-0.19941565813415316	False	0.014397496087636933	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24182	P24182		accC		15420100.0	15409300.0	15102700.0	14812700.0	14992700.0	14893600.0	0	0.2574463064244849	-0.025944380511656477	False	0.014423578508085552	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69411	P69411		rcsF		6374560.0	6304210.0	6383720.0	6397060.0	6506060.0	5864440.0	0	0.25756722148225175	0.056725778944680325	False	0.01444966092853417	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77395	P77395		ybbN		2357590.0	2304640.0	2347810.0	2398260.0	2336790.0	2188630.0	0	0.25763927755610627	0.04804692284002471	False	0.014475743348982786	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACE7	P0ACE7		hinT		12066800.0	12152900.0	12129700.0	12440900.0	12303000.0	11125400.0	0	0.25822065938582367	0.06107805117226526	False	0.014501825769431403	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60340	P60340		truB		7247730.0	7438920.0	7244430.0	7331760.0	7173200.0	7770100.0	0	0.2586394165490897	-0.04617421361774796	False	0.014527908189880022	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEC3	P0AEC3		arcB		1118450.0	1075550.0	1048960.0	1071850.0	1088700.0	1084420.0	0	0.2588477266642986	-0.030647634588396616	False	0.01455399061032864	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37692	P37692		rfaF		2508740.0	2592760.0	2512830.0	2458390.0	2364100.0	2461850.0	0	0.26062370662014955	-0.04416547812909766	False	0.014580073030777258	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACK2	P0ACK2		agaR		2160780.0	1966510.0	2140250.0	2158830.0	2087330.0	1932010.0	0	0.26185450604807425	0.0758540390729721	False	0.014606155451225874	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7C6	P0A7C6		pepE		5560540.0	5434250.0	5467690.0	5502090.0	5208040.0	5621280.0	0	0.26226776335832264	-0.03856198482580198	False	0.014632237871674492	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
