Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFH8	0.06902916348926727	-0.026408430968494656	1.1609673894567831	non_sig	osmY		False	False	0.018219677251431546	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A9I1	0.06911727411118956	0.03900948538195337	1.160413398159557	non_sig	citE		False	False	0.018245705361790737	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
Q46871	0.06995017637955327	-0.06484427233583645	1.1552111860960974	non_sig	yqjH		False	False	0.01827173347214992	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P16433	0.07013296622693478	0.1424341857752509	1.15407779251791	non_sig	hycG		False	False	0.01829776158250911	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P09832	0.07034863392669362	-0.05055975905054311	1.1527443315463517	non_sig	gltD		False	False	0.018323789692868298	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P29680	0.07043387964180658	0.05873685695016917	1.1522183891225992	non_sig	hemE		False	False	0.018349817803227485	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AE18	0.07061502131717372	0.05171198857714998	1.1511029054460997	non_sig	map		False	False	0.018375845913586677	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P05100	0.07135783810625303	-0.14130987517869187	1.1465583160415087	non_sig	tag		False	False	0.01840187402394586	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A9D8	0.07147639143549588	-0.05155157242079156	1.1458373814491503	non_sig	dapD		False	False	0.01842790213430505	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P76445	0.07167359159785393	-0.20404612787118026	1.1446408322815818	non_sig	yeiU		False	False	0.01845393024466424	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0A8N3	0.0716995387537329	-0.03533602271963332	1.1444836381586003	non_sig	lysS		False	False	0.018479958355023425	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
