protein	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P77748	3624855.953508402	3714600.228121794	3640845.395322952	3383200.427626705	3470315.061514022	3161253.210046136	P77748	P77748		ydiJ	0	0.06253719603202208	0.13278857780507947	False	0.010031931878658862	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P30128	4423927.416482578	4488687.107290314	4735038.287091816	4760218.80044497	5009306.2115822	4820551.27904876	P30128	P30128		greB	0	0.06328653234297431	-0.09633457625519387	False	0.010058541777541246	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AAC0	20329204.234346848	19189492.00457674	18751231.92119909	21439424.192863777	21021205.17337125	20369375.63503899	P0AAC0	P0AAC0		uspE	0	0.0633017128884238	-0.10870216290740291	False	0.01008515167642363	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P75728	892921.5783146683	882540.3808903951	931593.8396586186	1335318.3131566804	1271530.7604539506	1048832.8692690656	P75728	P75728		ubiF	0	0.06393259481417535	-0.43341593110118787	False	0.010111761575306013	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P27431	7841332.432225837	7797514.943121276	7758437.977954141	7422322.9893489	7468680.979373765	7044554.328360317	P27431	P27431		ycfD	0	0.06412059997517211	0.09306972641021659	False	0.010138371474188399	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77690	835935.2083346122	995146.0000000012	1001781.3279368946	1208831.597781503	1068906.2085267303	1092390.9134062428	P77690	P77690		arnB	0	0.06416812181543151	-0.2505430980804724	False	0.010164981373070783	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P38489	28879595.453098472	27915805.18942925	28832507.58113477	27183855.16656905	27721115.879456308	27711223.35076981	P38489	P38489		nfnB	0	0.06471360054968715	0.05165647683937777	False	0.010191591271953168	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P63284	174764531.36756152	179413969.00702205	181661819.00714555	185680838.92607644	186533696.1903374	184081072.0085545	P63284	P63284		clpB	0	0.06513258697481576	-0.05404857211005255	False	0.010218201170835552	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P13979	13375036.173879784	13883216.617319552	13979220.178151378	13277916.38767044	13084783.24799982	13025345.621176172	P13979	P13979		traT	0	0.06544096915838862	0.06619810621540458	False	0.010244811069717936	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AE52	47990785.73752919	50617412.60261067	47827758.60182122	52162889.96180891	52185563.50094149	50767394.462665856	P0AE52	P0AE52		bcp	0	0.0654833792381948	-0.08307624475472843	False	0.01027142096860032	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P08189	1924993.869940156	1830046.148530696	1917822.843952244	1713365.0039263666	1839378.9625529463	1750100.5074845732	P08189	P08189		fimF	0	0.06548462126183839	0.09731055167253785	False	0.010298030867482705	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P07003	10251826.548054576	10128777.091483165	9872942.066422522	10484056.239365043	10518760.417576488	10463094.716062935	P07003	P07003		poxB	0	0.06564556693306271	-0.056685493777681104	False	0.010324640766365089	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P31471	1050681.9608005355	996031.1309415397	1025806.486332368	1319309.651559981	1143619.7495367776	1170925.8412203002	P31471	P31471		yieL	0	0.06575601222050108	-0.24207874627464318	False	0.010351250665247473	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A873	15180240.561351448	15585377.44833306	15708886.66062834	16744210.55694838	15852039.14979846	16331647.18420841	P0A873	P0A873		trmD	0	0.06591225488557603	-0.07421778268050366	False	0.010377860564129857	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P12008	7378990.973178976	7441840.71123391	7336454.0642416	7720417.626645955	8389567.859315204	8227865.327230558	P12008	P12008		aroC	0	0.06593432382378231	-0.13542061142060277	False	0.01040447046301224	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P08997	846877.5263193678	851340.0000000009	909365.999187718	953237.8053381118	901720.146888011	971995.7049726028	P08997	P08997		aceB	0	0.06593548272192563	-0.11653476742633978	False	0.010431080361894626	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P15047	1367318.937821451	1457515.4880994237	1420605.598350523	1234312.6298509806	1364375.106352063	1234122.2389505892	P15047	P15047		entA	0	0.06598723275096603	0.14751161827043738	False	0.01045769026077701	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADH5	3057953.2517027543	2901496.5466361907	3136524.6877117297	2792207.53392622	2762637.311397369	2878733.181323183	P0ADH5	P0ADH5		fimB	0	0.06605157784298715	0.1090833692171021	False	0.010484300159659395	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8I5	13287638.9029269	11763704.68692275	12440671.111081349	10772036.6964882	11335976.335242689	11014477.565550508	P0A8I5	P0A8I5		trmB	0	0.06651737969244459	0.1787721952638054	False	0.010510910058541777	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AC51	5277930.154721996	5039239.985761337	5320528.859247514	4930976.336815121	4706357.217850995	5027727.729142424	P0AC51	P0AC51		zur	0	0.06669285968593534	0.09264514374171243	False	0.010537519957424163	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9J0	14769484.060141342	14263391.086886227	13961040.552201126	15136797.001372805	15240256.44049139	15147819.442215426	P0A9J0	P0A9J0		rng	0	0.0673939461150357	-0.08252247816385487	False	0.010564129856306547	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00954	41398291.96873444	40950310.9262637	40653526.15084833	43433008.83841943	44971635.68077883	42344931.02626117	P00954	P00954		trpS	0	0.06755879082782952	-0.08812297562220998	False	0.010590739755188932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P21179	1716328.1728270908	1617047.2469366651	1616179.6045088684	1509296.109559538	1520543.5746335215	1595386.533489142	P21179	P21179		katE	0	0.06766513771817131	0.09777490070618258	False	0.010617349654071316	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P26612	3131595.431506708	2864647.5812521284	2797775.296793763	2645205.6317025884	2599809.1826508623	2533417.9970173705	P26612	P26612		amyA	0	0.06856017427075492	0.17704302416133552	False	0.010643959552953698	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P64585	637248.167781753	686259.3749999994	669230.0725861003	701028.3111879599	724417.9200810379	702332.1249372829	P64585	P64585		yqjE	0	0.06861991691866831	-0.09459611539071215	False	0.010670569451836084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37651	6412421.421174917	6498486.726633313	6352612.912203312	5632881.627520525	6002831.2896563215	6129063.897992897	P37651	P37651		bcsZ	0	0.06890303880748488	0.11685186487568751	False	0.010697179350718468	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P09155	8372815.0320232175	9006393.874417162	9073014.100484915	9292684.361188175	9492292.445173446	9748603.276261711	P09155	P09155		rnd	0	0.06918161608697516	-0.10927180246680267	False	0.010723789249600853	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P75884	6310859.980117834	5721904.73691743	6044163.481707932	5325261.599015382	5690538.668957944	5476757.043508986	P75884	P75884		gfcB	0	0.06967650780797323	0.13233442402758352	False	0.010750399148483237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6X1	2533745.403096369	2488901.432922628	2337602.7996350653	2242658.23157272	2209784.857680914	2350376.857413195	P0A6X1	P0A6X1		hemA	0	0.06993245072852734	0.11362179347236274	False	0.01077700904736562	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P64429	3666144.5998877087	3755843.4366734657	3439640.4591461043	3265071.2054109727	3303291.0777656697	3303611.3391155526	P64429	P64429		ypfJ	0	0.07005113210583619	0.13782997943303543	False	0.010803618946248005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q57261	18434160.07553902	18643345.04493237	18283595.814255595	18605694.76114223	18944567.688496158	18949161.077187568	Q57261	Q57261		truD	0	0.07025266642633568	-0.029363514225773466	False	0.01083022884513039	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8N0	8025847.44909618	6528970.181892214	6797733.017215218	8004690.984290372	8565323.592752155	9069438.679781858	P0A8N0	P0A8N0		matP	0	0.07031571417754266	-0.26395708196015405	False	0.010856838744012774	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADC1	2847473.999315964	2906161.0250280905	2977602.182785701	2736679.82910515	2833820.962870015	2640106.226471288	P0ADC1	P0ADC1		lptE	0	0.07032096735710366	0.08869721086632089	False	0.010883448642895158	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A927	36743410.24933464	35092454.27643883	37859525.51447552	33834700.035372935	34072320.733802736	33523919.790833343	P0A927	P0A927		tsx	0	0.070470577476836	0.11300509750273567	False	0.010910058541777541	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P63417	23285476.859917097	22292936.49098428	23592301.15110384	21933609.173763	22247944.24244652	20993672.15363276	P63417	P63417		yhbS	0	0.07061584153814339	0.08583768798127024	False	0.010936668440659925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEL6	4609030.055451265	5215269.693472867	4902705.827498857	4408580.191890035	4243029.6174432365	4334564.735271877	P0AEL6	P0AEL6		fepB	0	0.07115850713856853	0.18148761323156343	False	0.01096327833954231	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADC3	3823794.521074365	3453843.238024142	4055155.859976473	4282437.140554844	4390388.31997394	4419126.781746611	P0ADC3	P0ADC3		lolC	0	0.07165485579723918	-0.20817670453829482	False	0.010989888238424695	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEE5	3268953.316278116	3034306.6859435663	3081417.6629378414	3432358.875999388	3300931.1143704224	3307578.6304462748	P0AEE5	P0AEE5		mglB	0	0.07234064632266464	-0.09750498124093346	False	0.01101649813730708	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9S1	2264595.712442238	2779184.8889024653	2695077.594330232	2860274.8983179834	3178975.6353574623	3162766.3758265423	P0A9S1	P0A9S1		fucO	0	0.07234951211352281	-0.2498293831343406	False	0.011043108036189462	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADW3	82645464.74816379	82322714.96799453	81617051.96691738	81275054.66869737	80042035.95603625	78908660.25705276	P0ADW3	P0ADW3		yhcB	0	0.07265196047462871	0.0376955890849154	False	0.011069717935071848	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24228	5109244.587989817	4946790.760470546	5163268.356702331	5609190.390405464	5348196.96674739	5965804.756350768	P24228	P24228		dacB	0	0.07278133583540289	-0.1530993645205005	False	0.011096327833954232	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P27838	5288477.461134664	4740198.238912814	4966021.970648648	4483902.890237417	4125086.294032872	4702904.753638087	P27838	P27838		cyaY	0	0.0728792170716166	0.17173659027447194	False	0.011122937732836617	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0CG19	16063436.908595849	15188321.055611083	15495880.274765838	14725985.157337325	14811698.317387087	14632019.620692728	P0CG19	P0CG19		rph	0	0.07323689303621665	0.08183634496652355	False	0.011149547631719001	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77757	579508.8939290807	474799.0000000001	497778.0801988711	704426.2848009814	637687.565184504	572330.3441710807	P77757	P77757		arnC	0	0.07378479783142908	-0.30271713198025985	False	0.011176157530601383	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABH9	58625626.85837291	58734340.92368315	59416112.18725088	60470867.866828896	59312137.64052026	60345424.24758543	P0ABH9	P0ABH9		clpA	0	0.07380736269507346	-0.02710282733202936	False	0.011202767429483769	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AD24	3821659.399522328	4053694.11950127	4137972.5420087497	5189424.142353755	4574982.344659788	4424820.773903953	P0AD24	P0AD24		yejL	0	0.0743776789184525	-0.24016038590869407	False	0.011229377328366152	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A717	169179643.71017244	177003286.01445156	175105867.5154538	179855674.33938482	182113390.8399335	181940521.8586099	P0A717	P0A717		prs	0	0.07440876192386975	-0.061283999181423486	False	0.011255987227248538	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P07014	12478430.28838922	12413612.670993328	12051708.547725704	11679180.014419716	12130665.797968486	11651263.023942648	P07014	P07014		sdhB	0	0.07444220654516423	0.05909272563854644	False	0.011282597126130922	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A720	9470446.335454788	9017316.17980335	9430686.829065578	9690848.571002046	9704984.450060606	9871399.870274384	P0A720	P0A720		tmk	0	0.07444487063673491	-0.06806753758085339	False	0.011309207025013306	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37903	24267759.95004922	23872917.572274387	24251012.649848524	25138950.328870468	24725668.8340638	24416370.29647148	P37903	P37903		uspF	0	0.07495028894086556	-0.0371689326769155	False	0.01133581692389569	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33937	44838616.70165373	42700730.99635477	43711689.63681953	42468075.29720374	41323937.425270975	41878242.996331744	P33937	P33937		napA	0	0.07502644992788439	0.06268559938479357	False	0.011362426822778075	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEQ3	74509720.23295464	70858659.1286039	73671014.51674433	69184892.52783087	69153456.60163276	70447760.82552066	P0AEQ3	P0AEQ3		glnH	0	0.07550013937585048	0.06916462349655733	False	0.011389036721660459	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69924	25915298.23732215	24468007.398390383	25147806.590307795	23986240.18281686	23601899.1845784	23930019.543806866	P69924	P69924		nrdB	0	0.0755725874440538	0.07876143354024341	False	0.011415646620542843	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AF03	27796301.997819684	28532337.01210683	28067941.236663308	28820734.19148582	30188259.546320096	29125788.583288383	P0AF03	P0AF03		mog	0	0.07567630947203119	-0.06252694791774725	False	0.011442256519425226	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P52060	441729.5497432815	423288.62500000006	370941.09059757314	609124.50401041	494339.3421800495	487359.3386069658	P52060	P52060		yggU	0	0.07594097994694843	-0.3641422975903506	False	0.01146886641830761	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6L9	9226587.5581772	8874885.952460412	9107577.310612252	8563352.544950722	8844704.56049862	8818798.949855177	P0A6L9	P0A6L9		hscB	0	0.07621541488156755	0.05304175464356617	False	0.011495476317189996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACB0	11504310.0705654	12916705.683412232	11996731.045206737	10952401.085236114	10477637.593875209	11293323.510288322	P0ACB0	P0ACB0		dnaB	0	0.07687596727286042	0.15432067734244626	False	0.01152208621607238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6F1	40937771.14485756	40719455.02673746	41474042.194441296	41964194.4009854	41386357.58238045	42333451.73258387	P0A6F1	P0A6F1		carA	0	0.07741902728095097	-0.029603872973355747	False	0.011548696114954765	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77570	4127321.815108815	3764828.93090945	3937463.771869157	3455050.025560924	3515135.932805133	3800621.761947897	P77570	P77570		anmK	0	0.07748907930722222	0.13527661852678266	False	0.011575306013837147	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7P5	28017845.418879177	29380520.309054248	30455282.821269	33784880.008800134	32223520.69443265	30483730.74839413	P0A7P5	P0A7P5		rpmH	0	0.0775960592055864	-0.13530909875985028	False	0.011601915912719533	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9M0	120673017.76807636	119773366.38007537	117394540.9672162	117621644.1346366	115986792.37527104	113874845.86718574	P0A9M0	P0A9M0		lon	0	0.07800015076995914	0.042374822608156	False	0.011628525811601917	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P31806	803962.3325761154	783805.2050909445	824043.3390838312	1059739.6073480567	1123453.283563804	895363.3405693999	P31806	P31806		nnr	0	0.07814552308252325	-0.3521371383084514	False	0.011655135710484302	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A879	963851.71908559	875593.3225061245	1092505.181812506	1099658.5381919686	1187253.1325191688	1204311.1570914502	P0A879	P0A879		trpB	0	0.07845922826275527	-0.2518718294347555	False	0.011681745609366686	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76243	5748854.961681418	5276325.641778576	5468149.282103235	6594697.830575713	5905774.064116936	5955757.895410426	P76243	P76243		yeaO	0	0.07857806452807631	-0.16222517357179647	False	0.011708355508249068	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A944	923372.5041511854	961256.820560546	987420.7002556442	1186561.645649844	1193996.8521600678	1019339.1261806184	P0A944	P0A944		rimI	0	0.07902903776773157	-0.24341042726748824	False	0.011734965407131454	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P05793	26081754.604101505	25172236.53526564	26032373.737679027	24843121.255891524	24657826.750918318	25185532.43879635	P05793	P05793		ilvC	0	0.07983291378351333	0.049366797734610245	False	0.011761575306013837	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P43329	9655814.25267181	9202348.404085267	9148490.52531146	8650393.001003208	9067245.211170305	8844899.428799884	P43329	P43329		hrpA	0	0.07984985920103896	0.07637660993805122	False	0.011788185204896223	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AG40	7839688.175642759	7642945.812373771	7832212.515802144	7914018.695579369	8285825.899306353	8062942.347381732	P0AG40	P0AG40		ribF	0	0.08002120160312683	-0.05749634343116412	False	0.011814795103778607	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADF6	3244333.1905286047	3356737.898975641	3492600.941877264	3539291.0096546533	3617725.0042779376	3595145.648646646	P0ADF6	P0ADF6		edd	0	0.08052945567829474	-0.09117561908126452	False	0.01184140500266099	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AGC3	8547141.117806612	8273981.059940404	8877166.488844771	8071815.967593339	8042324.597248741	7936871.454606358	P0AGC3	P0AGC3		slt	0	0.08073324912606096	0.09557468776655421	False	0.011868014901543374	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00350	225253263.70323604	222827417.1449969	227238294.8813097	232833677.576142	230097665.80758452	227155817.16213807	P00350	P00350		gnd	0	0.08074502792427697	-0.03120949484162836	False	0.01189462480042576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABA6	87652742.81836414	89894501.53337604	90317869.5633651	92537525.08586736	91977279.12802878	90636852.41790555	P0ABA6	P0ABA6		atpG	0	0.08075312340684779	-0.03872031445717201	False	0.011921234699308144	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AC30	6235329.590262405	6765747.728093237	6540427.22530001	6087597.311239324	6069104.580125812	5953247.391764811	P0AC30	P0AC30		ftsX	0	0.08087185950992301	0.10975904183489929	False	0.01194784459819053	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P39274	5007833.861023151	4395019.03698342	4680708.900463004	4037482.429107327	4177041.0570243937	4288830.475513349	P39274	P39274		yjdJ	0	0.08089710052326948	0.17169710195542873	False	0.011974454497072911	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P31551	1507628.3049260206	1396078.4557957044	1395139.0310486269	1548212.0524677243	1588901.556488453	1493842.488052074	P31551	P31551		caiD	0	0.08113067922808709	-0.10736072099973872	False	0.012001064395955295	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9H7	17723536.978157513	17357570.230338767	17283010.69731813	16952605.14952206	17103857.444074314	16374539.264443325	P0A9H7	P0A9H7		cfa	0	0.08178924573116854	0.05426766901224134	False	0.01202767429483768	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P27829	13530446.652644688	14098588.32789436	13441687.049380649	14049824.861145137	14256801.488830153	14634336.356939878	P27829	P27829		wecC	0	0.08248405572501735	-0.0642442254405123	False	0.012054284193720064	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00957	165429622.57134363	166888322.55990884	166564233.39568228	167643142.65365618	171803692.39626244	170286933.29161307	P00957	P00957		alaS	0	0.08304153313615997	-0.0310447975052255	False	0.01208089409260245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7S9	230131356.28548816	237518511.02306116	233797155.1254021	249370530.27071783	254663537.36375815	238621703.86149517	P0A7S9	P0A7S9		rpsM	0	0.08314274740003096	-0.0823595150525425	False	0.012107503991484832	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A867	25086617.755594127	26853345.73625193	26218852.06730325	28036671.900024477	26791208.3289006	27880260.20751314	P0A867	P0A867		talA	0	0.08426329153413227	-0.08162072722338745	False	0.012134113890367218	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P36672	3924875.6035144418	3915241.8020258215	3564099.868783457	3386785.859108196	3483764.5958765503	3438628.134652359	P36672	P36672		treB	0	0.08433830191227654	0.14563804418388465	False	0.012160723789249601	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABU0	33636117.93241099	33317369.00910585	32160570.17457481	31829703.08354481	31320263.043694995	32116700.443820626	P0ABU0	P0ABU0		menB	0	0.08459702595256077	0.05711817685163989	False	0.012187333688131987	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A972	208564486.57918736	210134011.38336575	209203442.37020728	204761395.32410777	198628167.11235115	193391436.1840377	P0A972	P0A972		cspE	0	0.08467261671168622	0.07333766929280527	False	0.01221394358701437	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P37590	2478284.5695547536	2095926.2852186249	2363336.660034294	2876584.545111109	2556675.9200874483	2563736.403914601	P37590	P37590		pmrD	0	0.08496106070847087	-0.205032575760914	False	0.012240553485896753	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24202	7106845.450901604	6941096.68300933	6958199.212849924	6843801.622754131	6442792.631463168	6326479.359202888	P24202	P24202		mrr	0	0.0851361816859675	0.09899553371690907	False	0.012267163384779138	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AED5	7076915.068908447	6885550.575050283	7032644.45253174	6892253.458616259	6767881.727888295	6840232.194115013	P0AED5	P0AED5		uvrY	0	0.08522336112919489	0.034403589511980054	False	0.012293773283661522	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P08956	12631032.478250612	12482488.218801184	13006591.243957954	13434987.224007828	13455696.977943838	12891984.604381597	P08956	P08956		hsdR	0	0.08536578599551618	-0.061587706329802185	False	0.012320383182543908	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69441	165635898.82683912	162887463.5605642	168534351.33538517	168977684.1334508	180187308.8870374	175772173.9203792	P69441	P69441		adk	0	0.08563802598608758	-0.07873137393738067	False	0.012346993081426292	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P13458	494057.75832814985	575491.8125000001	484231.3569184437	668552.0121915691	560760.276593223	614221.0119453806	P13458	P13458		sbcC	0	0.08575097317222424	-0.24669036867656688	False	0.012373602980308675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P09323	890898.4625588459	926907.0827362868	856536.4712630431	827510.1589546636	833240.1074423714	823084.5269705642	P09323	P09323		nagE	0	0.085988317392043	0.10661476161477572	False	0.01240021287919106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P13009	18020267.52305359	17967644.43871111	18120894.40916319	18864959.75435452	18242071.162376773	18759444.68638828	P13009	P13009		metH	0	0.08610552479421064	-0.04611939307237125	False	0.012426822778073445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABD8	61786235.69431984	61944429.6515616	59881949.863296464	63222396.09580922	63521778.22119172	62618281.01383592	P0ABD8	P0ABD8		accB	0	0.08624978064574558	-0.04448513438600309	False	0.012453432676955829	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AE08	199882766.07191533	204199417.1514165	204078702.8865097	208977582.76212025	207474891.0416304	204652510.54024708	P0AE08	P0AE08		ahpC	0	0.08682230247158365	-0.03038411303737255	False	0.012480042575838214	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7A2	7880742.535778926	8221326.199434666	7816329.983790928	8429007.281877311	8873571.677679675	8232215.915009862	P0A7A2	P0A7A2		gpmB	0	0.086879293510715	-0.09434366197596049	False	0.012506652474720596	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P26602	2295997.6236564945	2032862.187932681	2311760.622633152	1870084.6311568525	1915741.3754604969	2080082.108518956	P26602	P26602		ubiC	0	0.08736122127602576	0.17896356651409925	False	0.01253326237360298	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P10443	3519136.7151880893	3691752.9320008215	3609881.515189802	3125627.3211865467	3394326.8478347585	3450744.0724870013	P10443	P10443		dnaE	0	0.08739861945967953	0.11803687490490222	False	0.012559872272485366	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A877	7093207.541840938	7193357.640850948	7169420.574851099	6859419.454011457	6330742.094280575	6047480.48849842	P0A877	P0A877		trpA	0	0.08752508797497342	0.1574482062899376	False	0.01258648217136775	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P36767	14978367.297656683	16062838.327723566	16432942.96424986	17329275.711210378	16945844.598029792	17104842.76938141	P36767	P36767		rdgC	0	0.08831907453635775	-0.11406372648508432	False	0.012613092070250135	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q46856	28262033.467141457	28133014.52237533	27560986.88847741	28678164.58024119	28378511.41098447	28715005.68135777	Q46856	Q46856		yqhD	0	0.08851315010332934	-0.030867375160932405	False	0.012639701969132517	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76273	5229170.944806244	5263997.307284185	4302642.653047877	6431093.866808131	5476422.013035417	5746134.557975735	P76273	P76273		rsmF	0	0.08870372312528087	-0.25477776851007483	False	0.012666311868014903	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P08373	6792677.165653019	6032041.42628017	6412631.687885328	5611698.166842113	5934561.1663096985	5829345.602771302	P08373	P08373		murB	0	0.08917408621353647	0.14684689192015316	False	0.012692921766897286	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8G9	14094213.090317516	13294615.77053084	13979201.141711224	13026421.210585725	13431971.856582567	12696547.190568494	P0A8G9	P0A8G9		xseB	0	0.08935829338695027	0.07932190952067181	False	0.012719531665779672	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
