Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADC1	P0ADC1		lptE		1192000.0	1251160.0	1261340.0	1257550.0	1203570.0	1252880.0	0	0.159020725088821	-0.04729997469995903	False	0.013171759747102213	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7Y8	P0A7Y8		rnpA		2014850.0	1805630.0	1865110.0	1800840.0	1888200.0	1863380.0	0	0.15936216618738522	0.07572092913960587	False	0.013198103266596418	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28304	P28304		qorA		3648400.0	3534080.0	3686210.0	3576410.0	3755780.0	3954910.0	0	0.16057440572994386	0.07325684067061611	False	0.013224446786090622	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9K7	P0A9K7		phoU		2629730.0	2687690.0	2776600.0	2628550.0	2580670.0	2611480.0	0	0.16123854251295838	-0.04913066983573449	False	0.013250790305584827	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06611	P06611		btuD		834474.0	930315.0	919947.0	787864.0	784696.0	723064.0	0	0.16140656593631067	-0.17162825610608384	False	0.013277133825079033	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABC3	P0ABC3		hflC		11822100.0	11577600.0	11494800.0	11571700.0	11576800.0	11689000.0	0	0.16164488336439492	0.018363927725482943	False	0.013303477344573236	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45395	P45395		kdsD		2344610.0	2504940.0	2271180.0	2395550.0	2041870.0	2208580.0	0	0.1617253360699678	-0.12092332023536821	False	0.01332982086406744	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45955	P45955		ybgF		2031510.0	1885630.0	1958060.0	2002810.0	1993700.0	2034730.0	0	0.16176935408254028	0.05173029401188179	False	0.013356164383561644	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8E1	P0A8E1		ycfP		13006700.0	13160900.0	13162500.0	12956300.0	12610100.0	12914400.0	0	0.16309479622553977	-0.027756793659973612	False	0.013382507903055849	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFW8	P0AFW8		rof		2915320.0	2906520.0	2841180.0	2918760.0	2930950.0	2981980.0	0	0.16310673919151986	0.026684670416488736	False	0.013408851422550053	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39310	P39310		ytfB		902378.0	862480.0	890353.0	881171.0	895264.0	956905.0	0	0.16392328604272022	0.06455754290731006	False	0.013435194942044258	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62399	P62399		rplE		141252000.0	141178000.0	140552000.0	138295000.0	141957000.0	142268000.0	0	0.16400572091730256	0.01860594624725624	False	0.013461538461538462	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8R0	P0A8R0		rraA		20040600.0	19317400.0	18982700.0	19566800.0	20444100.0	19345000.0	0	0.16819491781309967	0.0481234697476917	False	0.013487881981032667	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEM4	P0AEM4		flgM		2109290.0	2019770.0	2028360.0	2159850.0	2187220.0	2190530.0	0	0.16822154588090432	0.06343642504417864	False	0.013514225500526871	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A962	P0A962		ansA		1866610.0	1760990.0	1721600.0	1823380.0	1797710.0	1827320.0	0	0.16826022899106619	0.04962053530358137	False	0.013540569020021076	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77561	P77561		ydeP		649375.0	600581.0	621048.0	621329.0	614975.0	647677.0	0	0.1690103519839215	0.05307970284430914	False	0.01356691253951528	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07021	P07021		yfiB		780326.0	802899.0	872514.0	938836.0	768243.0	827075.0	0	0.16902982986721987	-0.13807790183262533	False	0.013593256059009485	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A905	P0A905		slyB		29016200.0	29892700.0	29760100.0	30154700.0	28315200.0	29810700.0	0	0.16915160542016863	-0.04346605172303116	False	0.013619599578503689	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A955	P0A955		eda		27650300.0	27106000.0	25963800.0	27199300.0	27710400.0	27356400.0	0	0.1691939135104454	0.043340884936672375	False	0.013645943097997893	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77213	P77213		ybdK		377436.0	465811.0	405104.0	409268.0	347206.0	415673.0	0	0.1694675997512055	-0.16691764704474815	False	0.013672286617492098	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9K9	P0A9K9		slyD		100746000.0	93874500.0	97718000.0	95604300.0	101146000.0	95860500.0	0	0.16950976052581332	0.052073946872168056	False	0.0136986301369863	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A853	P0A853		tnaA		3655770.0	3722530.0	3622620.0	3744450.0	3537240.0	3635160.0	0	0.17149261439749774	-0.034417885818361714	False	0.013724973656480507	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEM9	P0AEM9		fliY		6242600.0	6599610.0	6448750.0	6636860.0	6383660.0	6534680.0	0	0.1715106440359296	-0.0389444972591707	False	0.013751317175974711	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00509	P00509		aspC		18041500.0	18780900.0	18559100.0	18542300.0	18607700.0	18230000.0	0	0.17170303253256725	-0.026131949498752638	False	0.013777660695468916	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		47169600.0	49712200.0	49471500.0	49667900.0	49556700.0	47233600.0	0	0.17241333454335273	-0.048207723906606145	False	0.01380400421496312	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37028	P37028		btuF		626618.0	597386.0	604511.0	519317.0	668833.0	598350.0	0	0.17259070328347056	0.13785826080900787	False	0.013830347734457323	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22333	P22333		add		17284500.0	17228200.0	17756000.0	17725900.0	17107000.0	17288100.0	0	0.17334661838788257	-0.028484525488894887	False	0.013856691253951529	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFG0	P0AFG0		nusG		16245300.0	16052700.0	14778400.0	15571100.0	16676000.0	15781500.0	0	0.17394770509744378	0.06981151010655788	False	0.013883034773445734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFQ7	P0AFQ7		ycfH		4594550.0	4453280.0	4332820.0	4428790.0	4603410.0	4405520.0	0	0.174458028197202	0.04181134833731267	False	0.013909378292939938	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACQ4	P0ACQ4		oxyR		4823190.0	4923870.0	5015400.0	4889000.0	4784250.0	4932020.0	0	0.17466819659035215	-0.02837660165101296	False	0.013935721812434142	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77808	P77808		yfaY		4808620.0	4656850.0	4570730.0	4769830.0	4835980.0	4707080.0	0	0.1751282845919207	0.036059724001176255	False	0.013962065331928345	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22188	P22188		murE		4592560.0	4655100.0	4708310.0	4505460.0	4450950.0	4434810.0	0	0.17612286075005143	-0.041209561795025634	False	0.01398840885142255	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A912	P0A912		pal		36241200.0	36179600.0	34085700.0	35359600.0	36265000.0	36774700.0	0	0.17625141737926403	0.049091294801912336	False	0.014014752370916756	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64455	P64455		ydcY		5993360.0	6214100.0	6269770.0	6070090.0	6169470.0	5924660.0	0	0.17664524896470676	-0.0367349171778862	False	0.01404109589041096	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21513	P21513		rne		7126670.0	7159640.0	7109700.0	7203610.0	7029330.0	6867000.0	0	0.17705424797683134	-0.030551847555122275	False	0.014067439409905165	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABA0	P0ABA0		atpF		22537900.0	22638400.0	22359800.0	22454500.0	22903000.0	22679200.0	0	0.17715583736905743	0.014204360290283607	False	0.014093782929399367	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05791	P05791		ilvD		3084370.0	3169730.0	3091400.0	3138730.0	3076940.0	3103120.0	0	0.1771770501733626	-0.02093705343787905	False	0.014120126448893572	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGK8	P0AGK8		iscR		2428940.0	2215390.0	2401040.0	2168710.0	2317810.0	2466060.0	0	0.17739124768871298	0.08818283726146141	False	0.014146469968387778	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11875	P11875		argS		14063000.0	14017600.0	14109900.0	14221900.0	13883700.0	13591600.0	0	0.17788093354327364	-0.027899356282766966	False	0.014172813487881982	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A908	P0A908		mipA		1863090.0	1920800.0	2253770.0	2155140.0	1955040.0	1921740.0	0	0.1780569769298751	-0.14112134085305322	False	0.014199157007376187	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64581	P64581		yqjD		29400800.0	29782900.0	28764400.0	29034400.0	29836200.0	30400200.0	0	0.17843639209968193	0.03346813062349031	False	0.01422550052687039	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76569	P76569		yfgD		2202010.0	2341130.0	2263000.0	2578200.0	2325240.0	2005220.0	0	0.17849768127320556	-0.13682334666059176	False	0.014251844046364594	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q2M7R5	Q2M7R5		yibT		2287340.0	2370930.0	2269990.0	2448970.0	2304040.0	2143680.0	0	0.17876397426685572	-0.07407244600489996	False	0.0142781875658588	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACS7	P0ACS7		rpiR		865676.0	864122.0	842492.0	843457.0	854646.0	882817.0	0	0.17879424834172744	0.029714933808507083	False	0.014304531085353005	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A858	P0A858		tpiA		70433000.0	70481000.0	71725500.0	70032900.0	69615900.0	68862000.0	0	0.1788507236959727	-0.022804734699314315	False	0.01433087460484721	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACB0	P0ACB0		dnaB		2490800.0	2320150.0	2389480.0	2427010.0	2465730.0	2391300.0	0	0.17924451074326447	0.042073249377998875	False	0.014357218124341412	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEI4	P0AEI4		rimO		5193120.0	5046170.0	5100420.0	5088360.0	5092250.0	5292430.0	0	0.179570968941853	0.03210673563318954	False	0.014383561643835616	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD61	P0AD61		pykF		50656200.0	48923000.0	49084600.0	49871700.0	50247900.0	49357700.0	0	0.18001816593420808	0.023058170131880905	False	0.01440990516332982	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7Q1	P0A7Q1		rpmI		14772400.0	16017300.0	13616500.0	14426600.0	17501700.0	17345200.0	0	0.18035995289901713	0.17141879014939318	False	0.014436248682824027	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10371	P10371		hisA		3060150.0	2674280.0	3085320.0	2869690.0	3091690.0	3177280.0	0	0.18106126120280436	0.11249913818361078	False	0.014462592202318231	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39286	P39286		rsgA		2181640.0	2371940.0	2221890.0	2162400.0	1981620.0	2161490.0	0	0.18160186488158356	-0.09520998698277493	False	0.014488935721812434	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27434	P27434		rodZ		10707900.0	10586400.0	10144400.0	10431500.0	10568300.0	10643800.0	0	0.18272078413543677	0.03465893304714401	False	0.014515279241306639	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8F0	P0A8F0		upp		43218200.0	43124300.0	43281200.0	43563400.0	42938000.0	42382300.0	0	0.1833639623118891	-0.015965903087612043	False	0.014541622760800843	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE82	P0AE82		cpxA		1595380.0	1509180.0	1486880.0	1551570.0	1532860.0	1548170.0	0	0.1834319774230016	0.04028654258596983	False	0.01456796628029505	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40719	P40719		qseC		293431.0	351134.0	364286.0	354112.0	340946.0	341719.0	0	0.18476351732109567	-0.13188469769562275	False	0.014594309799789254	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEH5	P0AEH5		elaB		9393400.0	9424290.0	9394500.0	9089100.0	9666390.0	9498980.0	0	0.18506971782700182	0.033260792825227696	False	0.014620653319283456	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47147	Q47147		yafJ		1611940.0	1595820.0	1595960.0	1723190.0	1505550.0	1540290.0	0	0.18551784936320584	-0.07754011203999361	False	0.01464699683877766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6F1	P0A6F1		carA		7817790.0	7782830.0	7655370.0	7762370.0	8019010.0	7785140.0	0	0.1873779163157144	0.02596720343122504	False	0.014673340358271865	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC86	P0AC86		glgP		1823540.0	1730780.0	1888840.0	1877700.0	1672880.0	1622540.0	0	0.18761241970128217	-0.10287772833306837	False	0.014699683877766071	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31551	P31551		caiD		1087800.0	1173320.0	1060270.0	1121680.0	895148.0	1038700.0	0	0.18791539661490844	-0.1510932585596792	False	0.014726027397260276	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09373	P09373		pflB		249088000.0	248001000.0	245847000.0	245908000.0	249878000.0	246637000.0	0	0.18802623978220975	0.011358171963407824	False	0.014752370916754479	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25736	P25736		endA		1635080.0	1788610.0	1686940.0	1727320.0	1681160.0	1709580.0	0	0.18912779022936652	-0.049948658337102325	False	0.014778714436248683	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15640	P15640		purD		2796730.0	2592940.0	2757490.0	2725780.0	2871550.0	2722500.0	0	0.19049294233229355	0.05512650410198753	False	0.014805057955742888	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29680	P29680		hemE		6047520.0	5687350.0	5691680.0	5741880.0	5700360.0	6000820.0	0	0.1916247570814838	0.05195397356591193	False	0.014831401475237092	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADR6	P0ADR6		rlmM		3492530.0	3767570.0	3726070.0	3539050.0	3632760.0	3501250.0	0	0.19278723570764594	-0.05411266095539385	False	0.014857744994731298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A901	P0A901		blc		2231050.0	2001720.0	2330690.0	1891300.0	2343590.0	2392260.0	0	0.19311683353901318	0.16274201752273368	False	0.014884088514225501	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6V1	P0A6V1		glgC		7518230.0	7578610.0	7441030.0	7655690.0	7437630.0	7317610.0	0	0.19332750022485462	-0.0257972126853451	False	0.014910432033719705	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02930	P02930		tolC		24597400.0	24705200.0	24245400.0	24735600.0	25129600.0	25022200.0	0	0.19366700679954757	0.02066368327200232	False	0.01493677555321391	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0K3	P0C0K3		rdoA		2079140.0	2174960.0	2204540.0	2204470.0	2176220.0	1944460.0	0	0.19476981593822196	-0.08673143190696984	False	0.014963119072708114	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		121816000.0	120910000.0	118540000.0	121292000.0	122631000.0	121118000.0	0	0.19544812110973234	0.019160549075707006	False	0.01498946259220232	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06999	P06999		pfkB		1262760.0	1214000.0	1209200.0	1238330.0	1224080.0	1242090.0	0	0.19585226244422027	0.026315098574412	False	0.015015806111696523	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB12	P0AB12		yccF		430120.0	737395.0	468735.0	559868.0	542093.0	229356.0	0	0.1958594144458847	-0.5555642116397687	False	0.015042149631190728	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A903	P0A903		bamC		20917400.0	21505700.0	21110600.0	21216000.0	21139400.0	21108000.0	0	0.1962158586760937	-0.015165823594614682	False	0.015068493150684932	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFP6	P0AFP6		ybgI		6959340.0	7442380.0	7466160.0	7200840.0	7307260.0	7215520.0	0	0.19723239750290444	-0.041522193901858885	False	0.015094836670179137	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06721	P06721		metC		560231.0	616510.0	589112.0	508204.0	492490.0	446554.0	0	0.197623057024322	-0.19295561451067467	False	0.015121180189673343	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21156	P21156		cysD		2713940.0	2855250.0	2625640.0	2783250.0	2555490.0	2603620.0	0	0.19767944049267133	-0.06994205412759696	False	0.015147523709167545	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23893	P23893		hemL		11030000.0	11264900.0	11540900.0	11126500.0	10940000.0	11247100.0	0	0.19774290450531162	-0.030733097025111084	False	0.01517386722866175	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06996	P06996		ompC		277521000.0	265775000.0	256585000.0	266400000.0	284259000.0	262573000.0	0	0.19797235510876895	0.0636758619321434	False	0.015200210748155954	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8W2	P0A8W2		slyA		8293980.0	8086030.0	8232160.0	8434650.0	7221620.0	7385830.0	0	0.19877466570279603	-0.11215637610795749	False	0.015226554267650159	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P67603	P67603		yqfB		12438900.0	13306300.0	13273100.0	12366900.0	12765600.0	11895800.0	0	0.20027517570036873	-0.070055422211736	False	0.015252897787144363	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8N5	P0A8N5		lysU		20195900.0	20301400.0	20588200.0	20178000.0	20024800.0	20179500.0	0	0.2007770530953669	-0.015853820678424772	False	0.015279241306638568	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P26602	P26602		ubiC		829676.0	898821.0	831609.0	818497.0	810700.0	749795.0	0	0.2013237454988588	-0.09277621925688037	False	0.015305584826132772	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGL7	P0AGL7		rsmE		4333890.0	4329710.0	4355240.0	4329970.0	4416010.0	4427920.0	0	0.2014901943225159	0.017945281960968732	False	0.015331928345626977	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB28	P0AB28		yceD		8514650.0	8531120.0	8466320.0	8605620.0	8233120.0	8405470.0	0	0.20181020020521004	-0.025572000872709215	False	0.015358271865121181	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABI4	P0ABI4		corA		1925580.0	1921890.0	1809940.0	1832730.0	1911730.0	1918110.0	0	0.20216654489172595	0.04865359689973309	False	0.015384615384615385	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77570	P77570		anmK		1372330.0	1451460.0	1625210.0	1507520.0	1465830.0	1461540.0	0	0.20251145670586468	-0.09243083726388465	False	0.015410958904109588	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77756	P77756		queC		1500420.0	1501190.0	1372760.0	1436350.0	1494310.0	1520300.0	0	0.2030751499892354	0.06694728825977897	False	0.015437302423603794	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9N4	P0A9N4		pflA		5233230.0	5113440.0	5068340.0	5060670.0	5124000.0	5103970.0	0	0.20334919006355612	0.020557482909324482	False	0.015463645943097999	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30131	P30131		hypF		547338.0	695334.0	596610.0	554265.0	529221.0	537489.0	0	0.20370063073583924	-0.19388239904417714	False	0.015489989462592203	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17993	P17993		ubiG		3968910.0	4149810.0	3983440.0	4192220.0	3958860.0	4051040.0	0	0.20403181083959132	-0.04115806619844426	False	0.015516332982086408	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75914	P75914		ycdX		14770200.0	15445000.0	15402500.0	15264200.0	15409400.0	14708800.0	0	0.2054970721284953	-0.038790180750692516	False	0.01554267650158061	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60595	P60595		hisH		1519050.0	1313380.0	1553580.0	1378900.0	1562460.0	1557090.0	0	0.2060887839932031	0.12763264213604456	False	0.015569020021074817	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEB7	P0AEB7		yoaB		10628500.0	11791200.0	11082400.0	10971100.0	11111300.0	10697500.0	0	0.20679607080959836	-0.06127619064194626	False	0.015595363540569021	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07813	P07813		leuS		17415100.0	17505300.0	18201800.0	17672000.0	17323400.0	17499200.0	0	0.20697226281756473	-0.031183603943462486	False	0.015621707060063226	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE88	P0AE88		cpxR		4049350.0	4112430.0	4321220.0	4233160.0	4049710.0	4206230.0	0	0.20766804960407148	-0.041774584641034264	False	0.01564805057955743	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				713194.0	3018440.0	2853150.0	2961580.0	80644.9	3059840.0	1	0.2081881805677549	-1.1966949103523437	False	0.015674394099051633	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0ADU2	P0ADU2		ygiN		9163560.0	8946730.0	8958550.0	8609900.0	8874420.0	9145400.0	0	0.2086902012367299	0.03590631060384596	False	0.01570073761854584	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P38521	P38521		yggL		165345.0	103687.0	219620.0	162035.0	253622.0	302544.0	0	0.20872781283498087	0.5720196780151521	False	0.01572708113804004	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52006	P52006		nudI		915718.0	945298.0	968024.0	950357.0	880968.0	953968.0	0	0.2092233726131656	-0.05809510787117421	False	0.015753424657534248	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB38	P0AB38		lpoB		5215180.0	4852860.0	5240700.0	4990700.0	5108160.0	5555950.0	0	0.2094445914290858	0.07410248483696108	False	0.015779768177028454	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00805	P00805		ansB		22082600.0	21884000.0	21282000.0	21790100.0	21914500.0	21964700.0	0	0.20960243731557365	0.02216575340830661	False	0.015806111696522657	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36930	P36930		gatR		845019.0	821689.0	783233.0	816366.0	883505.0	809016.0	0	0.2098799780755013	0.06765587326478367	False	0.01583245521601686	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU0	P0ABU0		menB		10528000.0	11150500.0	11203700.0	10744900.0	10904900.0	10831500.0	0	0.21090242700689932	-0.03684879226856008	False	0.015858798735511066	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04036	P04036		dapB		4813720.0	4771910.0	4734860.0	4717880.0	4736170.0	4824880.0	0	0.21217811352494964	0.015145717546819986	False	0.01588514225500527	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42596	P42596		rlmG		2303860.0	2208230.0	2266040.0	2203280.0	2425810.0	2238610.0	0	0.21244132592251525	0.061483722113842364	False	0.015911485774499474	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACX5	P0ACX5		ydhZ		2763510.0	2546390.0	2675750.0	2576840.0	2628220.0	2658670.0	0	0.21297056110106957	0.04577501663877404	False	0.015937829293993677	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62620	P62620		ispG		5905920.0	5798330.0	5821800.0	5869470.0	5837590.0	5873630.0	0	0.2137408219923427	0.010482439270147975	False	0.015964172813487883	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36649	P36649		cueO		1523460.0	1410760.0	1400780.0	1389840.0	1478490.0	1397130.0	0	0.21420937941340196	0.06633855938835882	False	0.015990516332982086	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0U4	P0C0U4		rimK		150601.0	132034.0	91575.2	118912.0	152735.0	114888.0	0	0.21431434857815698	0.28808256912885605	False	0.016016859852476292	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24182	P24182		accC		20185200.0	19644200.0	19968000.0	19669000.0	19746900.0	20116900.0	0	0.21434455534897098	0.018565569133050817	False	0.0160432033719705	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A998	P0A998		ftnA		46266200.0	47848400.0	46066500.0	46425100.0	45525500.0	42551600.0	0	0.21444145673353834	-0.0630018947983166	False	0.0160695468914647	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42641	P42641		obgE		8032720.0	8109110.0	8296030.0	8057560.0	8086740.0	7707580.0	0	0.2158872404728522	-0.03798390729638538	False	0.016095890410958904	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9A9	P0A9A9		fur		17952800.0	18006100.0	18128000.0	18230800.0	17628700.0	18078400.0	0	0.2159428588459857	-0.01883112848923363	False	0.01612223393045311	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39830	P39830		ybaL		874622.0	905383.0	852566.0	784549.0	901059.0	960573.0	0	0.21608099834329686	0.10595551919627323	False	0.016148577449947313	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
