Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P06709	P06709		birA		1055060.0	940172.0	1051840.0	959883.0	1012140.0	931290.0	0	0.007206386220714171	0.13961450195666256	False	0.004874213836477988	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6P5	P0A6P5		der		4229360.0	4485980.0	4275790.0	4609720.0	4286560.0	4588870.0	0	0.00721377499272898	-0.09734096562963343	False	0.00490041928721174	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6T3	P0A6T3		galK		4637320.0	4286230.0	4590890.0	4368960.0	4581510.0	4235350.0	0	0.007297465220094994	0.09937136725163294	False	0.004926624737945493	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFY8	P0AFY8		seqA		10566000.0	9972470.0	10342700.0	9794290.0	10301900.0	9801120.0	0	0.007426167702628427	0.07800528547521028	False	0.004952830188679246	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9K9	P0A9K9		slyD		77488200.0	68680500.0	74157900.0	63811200.0	76065800.0	66773400.0	0	0.007488078084543102	0.19252063371973388	False	0.004979035639412998	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6W3	P0A6W3		mraY		1550410.0	1259950.0	1462640.0	1347330.0	1468150.0	1254790.0	0	0.0075785832192184046	0.2145108033427898	False	0.005005241090146751	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P61320	P61320		lolB		2724860.0	2955960.0	2604700.0	2965480.0	2675010.0	2848940.0	0	0.007606388430304965	-0.1318154483805535	False	0.005031446540880504	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42616	P42616		yqjC		217704.0	152096.0	243953.0	153602.0	253178.0	167205.0	0	0.007847277307622942	0.5960659798580494	False	0.005057651991614256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P67910	P67910		hldD		18501900.0	17567100.0	18450000.0	17811900.0	18672900.0	17952500.0	0	0.007906350338136876	0.060740337954527567	False	0.005083857442348009	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1736370.0	2435820.0	1881200.0	2675560.0	1992670.0	2359760.0	0	0.007923549324313639	-0.4132659074557585	False	0.005110062893081761	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A9D8	P0A9D8		dapD		39179200.0	40832300.0	38202200.0	40711000.0	38766300.0	40134800.0	0	0.007945586121485259	-0.06710894506450618	False	0.005136268343815514	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADY7	P0ADY7		rplP		59874100.0	56178400.0	59815700.0	55201600.0	60010100.0	54721000.0	0	0.007949121946479556	0.11352884703655333	False	0.005162473794549267	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				2732780.0	32534800.0	538732.0	32373200.0	3811710.0	23221900.0	0	0.007984903674050551	-3.637153903526219	False	0.0051886792452830195	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P20966	P20966		fruA		11119700.0	10357900.0	10967100.0	9994500.0	10792900.0	10305900.0	0	0.008060096367227525	0.10091943378040891	False	0.005214884696016772	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24205	P24205		msbB		2116650.0	3182670.0	2123820.0	2996730.0	2146260.0	3333930.0	0	0.008224974504754698	-0.5748729618362843	False	0.005241090146750524	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07004	P07004		proA		26488200.0	25860600.0	26563200.0	25414200.0	26891700.0	25284100.0	0	0.008243598607376355	0.062403416768239746	False	0.005267295597484277	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07017	P07017		tar		10103400.0	10936700.0	10080100.0	10641000.0	9853050.0	11089200.0	0	0.008254554144138023	-0.12111043910846084	False	0.00529350104821803	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P19926	P19926		agp		2916420.0	2656230.0	2893390.0	2737680.0	2896120.0	2678670.0	0	0.00847467317844853	0.10896858703915986	False	0.005319706498951782	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6K1	P0A6K1		dapF		453682.0	707790.0	352360.0	580582.0	387705.0	704763.0	0	0.008694192249854073	-0.7395423232936492	False	0.005345911949685535	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A715	P0A715		kdsA		22129200.0	22902500.0	21734200.0	23582300.0	22119500.0	23360300.0	0	0.008740339244415904	-0.08206671969258195	False	0.005372117400419287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7T3	P0A7T3		rpsP		47595900.0	43157500.0	47508800.0	44592400.0	47200500.0	43790300.0	0	0.008812617360293866	0.11348461167844524	False	0.00539832285115304	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69811	P69811		fruB		11155000.0	10075600.0	11350800.0	10243100.0	11214500.0	9712320.0	0	0.008940233550457642	0.1671638948964006	False	0.005424528301886793	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6S5	P0A6S5		ftsB		1110490.0	703796.0	1038660.0	627279.0	920016.0	607641.0	0	0.008969550655732707	0.6627451976384618	False	0.005450733752620545	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45577	P45577		proQ		14008300.0	13532400.0	14226200.0	13412700.0	13944200.0	13629300.0	0	0.009047339400484184	0.055944869298513666	False	0.005476939203354298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFM2	P0AFM2		proX		1425210.0	1286040.0	1504230.0	1200990.0	1398500.0	1247840.0	0	0.009229727423187012	0.21262247077734334	False	0.00550314465408805	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A991	P0A991		fbaB		9057550.0	8022750.0	9003750.0	7917420.0	8911590.0	8308150.0	0	0.009250858261804211	0.153625310559672	False	0.005529350104821804	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22525	P22525		ycbB		3285300.0	3030950.0	3249890.0	3047500.0	3178910.0	2994400.0	0	0.009288861549041148	0.09852453089999665	False	0.005555555555555557	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39099	P39099		degQ		5988680.0	5327450.0	5763580.0	5190400.0	6098920.0	5477910.0	0	0.009317395248249509	0.1583299022778359	False	0.005581761006289309	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06992	P06992		rsmA		3178250.0	3293530.0	3088420.0	3261310.0	3138870.0	3335630.0	0	0.009484890609113745	-0.07252830465588295	False	0.005607966457023062	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23367	P23367		mutL		200479.0	454344.0	185848.0	471436.0	274006.0	472658.0	0	0.009502691042008146	-1.082550641848078	False	0.005634171907756814	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24182	P24182		accC		20753400.0	20213400.0	20505800.0	19925700.0	20526700.0	20016700.0	0	0.009570854198354607	0.03857379856346329	False	0.0056603773584905665	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACB7	P0ACB7		hemY		5994330.0	5544190.0	5856720.0	5478850.0	5827110.0	5546730.0	0	0.00959775615362024	0.09341454510122416	False	0.005686582809224319	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A836	P0A836		sucC		9167410.0	8774870.0	9152140.0	8765160.0	9291220.0	8764670.0	0	0.009760413184862739	0.06991052537851611	False	0.0057127882599580715	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77258	P77258		nemA		4377900.0	4808280.0	4523680.0	4848910.0	4584610.0	4994950.0	0	0.009774730194559668	-0.1196285627473537	False	0.005738993710691824	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27848	P27848		yigL		5564550.0	4592350.0	5486530.0	4964660.0	5661510.0	4854620.0	0	0.009787347113098765	0.21370181146603387	False	0.005765199161425576	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8I3	P0A8I3		yaaA		3596310.0	3495840.0	3634660.0	3444190.0	3662090.0	3391080.0	0	0.010025311745895328	0.07641401324121648	False	0.005791404612159329	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75792	P75792		ybiV		251852.0	370585.0	231927.0	367921.0	250288.0	323308.0	0	0.010101091777412679	-0.532547416292005	False	0.005817610062893082	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC53	P0AC53		zwf		11574900.0	11995400.0	11577000.0	12241900.0	11685500.0	12064100.0	0	0.010128189348745879	-0.05938823216888794	False	0.005843815513626834	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG99	P0AG99		secG		4912130.0	5824990.0	4874470.0	5712350.0	5015790.0	5475590.0	0	0.010153725085856774	-0.20080149335586345	False	0.005870020964360587	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEV7	P0AEV7		hycH		1477930.0	2216970.0	1494380.0	1871010.0	1229740.0	1981140.0	0	0.0102051742466439	-0.5303940175137055	False	0.00589622641509434	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77348	P77348		mppA		1918090.0	2120370.0	1885750.0	2040960.0	1802180.0	2071230.0	0	0.010431480146581403	-0.15284797508193998	False	0.005922431865828093	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD37	P0AD37		yfeC		897240.0	1143130.0	892283.0	1251780.0	1028390.0	1221880.0	0	0.010578078595199023	-0.3600827631981691	False	0.005948637316561846	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABX8	P0ABX8		fliL		2652100.0	2385420.0	2667850.0	2499370.0	2699820.0	2415180.0	0	0.010590488203750503	0.13567032694286546	False	0.005974842767295598	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17169	P17169		glmS		42271100.0	44219100.0	42662800.0	44292700.0	43020300.0	43996400.0	0	0.010641119777839186	-0.050454137151823064	False	0.006001048218029351	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABZ4	P0ABZ4		kdsC		4889560.0	4120020.0	4649760.0	4299610.0	4906270.0	4413160.0	0	0.010681522418575866	0.17079426551849983	False	0.006027253668763103	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AED0	P0AED0		uspA		11589500.0	8194750.0	10873000.0	8478330.0	12204700.0	8487400.0	0	0.010775013394250679	0.4624118721217195	False	0.006053459119496856	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A809	P0A809		ruvA		696408.0	479782.0	727639.0	523364.0	748178.0	583655.0	0	0.010796177739560413	0.4530523340743439	False	0.006079664570230609	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76558	P76558		maeB		2784540.0	2573040.0	2687910.0	2600050.0	2733960.0	2509000.0	0	0.010839576652759917	0.09525236848801728	False	0.006105870020964361	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22524	P22524		mukE		5516480.0	6036830.0	5295090.0	6572650.0	5195470.0	6245180.0	0	0.01084297816593687	-0.23621458374127802	False	0.006132075471698114	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABD3	P0ABD3		bfr		6704920.0	7067310.0	6712230.0	7092000.0	6794540.0	7261380.0	0	0.010867536705239869	-0.08381499503506797	False	0.006158280922431866	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		158057000.0	133609000.0	162259000.0	132559000.0	151832000.0	135717000.0	0	0.010877914589187894	0.23245642806542802	False	0.0061844863731656185	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		91030500.0	87146100.0	92312300.0	86822800.0	93107400.0	86788400.0	0	0.010992522863330408	0.08431197331091295	False	0.006210691823899371	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABC3	P0ABC3		hflC		12092700.0	11543800.0	11912300.0	11526800.0	12126800.0	11482600.0	0	0.011160194550953337	0.06444980221896374	False	0.0062368972746331235	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40710	P40710		nlpE		3896940.0	3647030.0	3952730.0	3489660.0	3840390.0	3638350.0	0	0.011163108250900737	0.1175891095986514	False	0.006263102725366877	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60757	P60757		hisG		2192310.0	2400130.0	2197270.0	2521240.0	2157180.0	2428930.0	0	0.01121281580720584	-0.16702204263322395	False	0.006289308176100629	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P29208	P29208		menC		3155910.0	2729660.0	3096740.0	2839080.0	3094570.0	2880380.0	0	0.01122938516305783	0.1457362617727037	False	0.006315513626834382	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC51	P0AC51		zur		2283610.0	1732780.0	2180700.0	1798300.0	2072480.0	1914040.0	0	0.011263500220090558	0.26361850657676084	False	0.006341719077568135	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08622	P08622		dnaJ		6821780.0	6498010.0	6743480.0	6393180.0	6987740.0	6355730.0	0	0.011300404478750607	0.09472139481748322	False	0.006367924528301887	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24251	P24251		crl		5985760.0	7000720.0	6187800.0	6710530.0	5693480.0	6675300.0	0	0.011327039117738394	-0.19031700433739365	False	0.00639412997903564	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76535	P76535		murQ		2017360.0	1720800.0	1933540.0	1744130.0	1880230.0	1614510.0	0	0.011330875619411348	0.1991060357753862	False	0.006420335429769392	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6D3	P0A6D3		aroA		4990420.0	5614720.0	5256410.0	5696630.0	5130640.0	5702800.0	0	0.011426853809160668	-0.14591691696111067	False	0.006446540880503145	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Q6	P0A6Q6		fabZ		23535500.0	26231500.0	22438600.0	27530100.0	24449300.0	26941500.0	0	0.011504016471892534	-0.19656921060701715	False	0.006472746331236898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Z1	P0A6Z1		hscA		5258270.0	4952320.0	5262470.0	4913460.0	5129430.0	5004960.0	0	0.011621317008786627	0.0737018877362996	False	0.00649895178197065	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52006	P52006		nudI		941571.0	1119000.0	955499.0	1239700.0	1028000.0	1173750.0	0	0.011652940637292573	-0.2721979897846395	False	0.006525157232704403	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37903	P37903		uspF		8460940.0	8723250.0	8486340.0	8822860.0	8350400.0	8646330.0	0	0.011657483084954873	-0.05014537829921647	False	0.006551362683438155	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06983	P06983		hemC		12598100.0	11263700.0	12406400.0	10974900.0	12083800.0	10416400.0	0	0.011720480370500542	0.18366023293477368	False	0.006577568134171908	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7B1	P0A7B1		ppk		1706630.0	1484580.0	1646780.0	1486860.0	1619600.0	1551160.0	0	0.011906864838123189	0.13696692931184667	False	0.0066037735849056615	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8J4	P0A8J4		ybeD		11128400.0	9679900.0	10702000.0	9701610.0	10742300.0	9754670.0	0	0.012091495779161394	0.1608515715876434	False	0.0066299790356394135	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				10691700.0	17094100.0	8396730.0	17125200.0	7539860.0	17349600.0	0	0.012101119592416587	-0.9535414868165354	False	0.0066561844863731665	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P11868	P11868		tdcD		650668.0	525665.0	607028.0	443867.0	598913.0	471833.0	0	0.012112367202397814	0.36523429854100614	False	0.0066823899371069185	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD70	P0AD70		ampH		1156630.0	1469420.0	1326300.0	1535660.0	1264380.0	1629250.0	0	0.012217602074431922	-0.3065054478557694	False	0.006708595387840671	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADN2	P0ADN2		yifE		5387660.0	5715750.0	5566310.0	5937380.0	5424100.0	5896370.0	0	0.012246173725231627	-0.09966456843513946	False	0.006734800838574424	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		265865000.0	219991000.0	261616000.0	226538000.0	257927000.0	237849000.0	0	0.012354802200372633	0.19864890933616441	False	0.006761006289308176	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A968	P0A968		cspD		2380130.0	1997510.0	2427660.0	2077470.0	2399750.0	1891270.0	0	0.012420287880009652	0.27268250705269287	False	0.006787211740041929	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC92	P0AC92		gnsA		5722460.0	6538180.0	5690150.0	6471530.0	6000510.0	6212670.0	0	0.012526648526416152	-0.14261225164910724	False	0.006813417190775681	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7A7	P0A7A7		plsB		2954210.0	3195240.0	2991010.0	3258500.0	2931800.0	3128900.0	0	0.012661602916983173	-0.11034772293684333	False	0.006839622641509434	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04846	P04846		nlpA		3153320.0	3498660.0	3161960.0	3523720.0	3047040.0	3737030.0	0	0.012679219312731485	-0.20066098715111577	False	0.006865828092243187	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9L3	P0A9L3		fklB		19510800.0	20435400.0	19013600.0	20350700.0	19521500.0	20579700.0	0	0.012753945493036503	-0.0802406781567326	False	0.006892033542976939	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE78	P0AE78		corC		765791.0	876351.0	798600.0	830067.0	750081.0	870348.0	0	0.01275871298530507	-0.15487842052578724	False	0.006918238993710692	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0V0	P0C0V0		degP		21949100.0	20539700.0	21627200.0	20202600.0	21169100.0	19696100.0	0	0.012790758219385027	0.09931222833506961	False	0.006944444444444444	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43533	P43533		flgN		1173850.0	1461990.0	1254210.0	1479220.0	1258300.0	1362040.0	0	0.012827471053267623	-0.2232296894267319	False	0.006970649895178198	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7J3	P0A7J3		rplJ		516272000.0	538841000.0	503872000.0	527956000.0	503789000.0	528363000.0	0	0.012845586631609432	-0.06590166262383204	False	0.006996855345911951	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16528	P16528		iclR		2012920.0	1809670.0	1911140.0	1741920.0	1936490.0	1787950.0	0	0.012846551619782626	0.134320605365798	False	0.007023060796645703	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75767	P75767		ybhK		1721250.0	1297820.0	1532060.0	1305900.0	1550320.0	1179330.0	0	0.012868565426404837	0.34457518722197567	False	0.007049266247379456	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00892	P00892		ilvG		610973.0	407234.0	747476.0	357728.0	631803.0	363956.0	0	0.012949394870615883	0.818010413810938	False	0.007075471698113208	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A912	P0A912		pal		35833900.0	34298400.0	36111700.0	33527200.0	37367600.0	32519000.0	0	0.013067330819243241	0.1235046418469747	False	0.007101677148846961	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23893	P23893		hemL		10726900.0	11532100.0	10920700.0	11241800.0	10880300.0	11284900.0	0	0.01309584710910363	-0.06634992012274715	False	0.0071278825995807135	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37652	P37652		bcsB		2870890.0	3194290.0	2942230.0	3173800.0	2778240.0	3052900.0	0	0.013127722693919859	-0.13299214668466847	False	0.0071540880503144656	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37051	P37051		purU		5645990.0	5779530.0	5549830.0	5732820.0	5584660.0	5771330.0	0	0.013233938814015512	-0.04262644122560338	False	0.0071802935010482185	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8E7	P0A8E7		yajQ		16281800.0	14152900.0	16204100.0	14874400.0	16238600.0	14436100.0	0	0.013248789643147872	0.16484634468247022	False	0.0072064989517819705	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00490	P00490		malP		5818280.0	5562610.0	5765960.0	5435040.0	5735960.0	5394720.0	0	0.013266101028027458	0.07943113567750905	False	0.007232704402515723	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23538	P23538		ppsA		4862400.0	4937690.0	4899750.0	4947070.0	4856090.0	4965910.0	0	0.01327641350509219	-0.022758396023808674	False	0.007258909853249476	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25714	P25714		yidC		7126160.0	6520000.0	7708120.0	6262720.0	7561730.0	6698850.0	0	0.013350569339041652	0.20113178190083036	False	0.007285115303983228	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46919	Q46919		yqcC		478067.0	646519.0	408087.0	613362.0	500301.0	651689.0	0	0.013371866010017998	-0.46335723959307795	False	0.007311320754716982	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A853	P0A853		tnaA		3489180.0	3396820.0	3479720.0	3348940.0	3552940.0	3389480.0	0	0.01341403789723745	0.05400676518495801	False	0.007337526205450734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7Y0	P0A7Y0		rnc		9969490.0	9335860.0	10117600.0	9345670.0	10297800.0	9377150.0	0	0.013487097790527373	0.11490692899309796	False	0.007363731656184487	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27306	P27306		sthA		1556420.0	1394580.0	1646000.0	1401830.0	1555680.0	1452070.0	0	0.013512017770425202	0.16343881958227502	False	0.00738993710691824	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60438	P60438		rplC		298061000.0	263728000.0	319075000.0	262362000.0	315743000.0	258803000.0	0	0.013614655199162532	0.24919397401758417	False	0.007416142557651992	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77774	P77774		bamB		15191700.0	16710400.0	14800400.0	16531400.0	15405500.0	15950400.0	0	0.0137777486093533	-0.11581354780370917	False	0.007442348008385745	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30744	P30744		sdaB		5413510.0	5670460.0	5472220.0	5848560.0	5510810.0	5760560.0	0	0.013999180852476882	-0.07567674230555538	False	0.007468553459119497	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75884	P75884		gfcB		2013380.0	1875430.0	1976670.0	1812300.0	1928200.0	1793560.0	0	0.01406550433079833	0.11065517471766129	False	0.00749475890985325	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06136	P06136		ftsQ		2087510.0	2271710.0	1993510.0	2208690.0	2042500.0	2357080.0	0	0.01410589355882388	-0.1591035081887979	False	0.007520964360587003	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04949	P04949		fliC		37605100.0	33462600.0	36802800.0	33778100.0	35760300.0	32995800.0	0	0.014128694266671056	0.13629990527976873	False	0.007547169811320755	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52627	P52627		fliZ		149148.0	245458.0	163573.0	258831.0	156717.0	216507.0	0	0.014210994633741125	-0.6186563753928461	False	0.007573375262054508	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24186	P24186		folD		6473700.0	5561420.0	6181690.0	5696210.0	6145240.0	5743440.0	0	0.014224381742792516	0.14515545829599946	False	0.00759958071278826	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11557	P11557		damX		8022980.0	7233220.0	8593070.0	7157110.0	8171600.0	7596250.0	0	0.014273022850257054	0.17299829155379431	False	0.007625786163522013	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64499	P64499		yebO		3520350.0	3137830.0	3680930.0	3173870.0	3508530.0	3179320.0	0	0.014418609813958715	0.1742978386921344	False	0.0076519916142557655	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76223	P76223		ynjB		2189890.0	2026940.0	2088580.0	1937840.0	2139530.0	1957510.0	0	0.014449488874176549	0.11596865214070563	False	0.007678197064989518	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P68699	P68699		atpE		2694100.0	4021470.0	2218040.0	3958450.0	2792620.0	3975620.0	0	0.014515446593038642	-0.6338573710107309	False	0.007704402515723271	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75958	P75958		lolE		526535.0	660272.0	565633.0	702523.0	473443.0	636727.0	0	0.014516969500774421	-0.35292935717047813	False	0.007730607966457023	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE08	P0AE08		ahpC		30404700.0	30927400.0	30573300.0	31307800.0	30377400.0	31293200.0	0	0.01465837575687083	-0.03391449863954017	False	0.007756813417190776	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGE6	P0AGE6		yieF		9702540.0	11004100.0	10269300.0	11284400.0	9600010.0	10996700.0	0	0.014822579585198113	-0.17065633641537992	False	0.007783018867924529	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A734	P0A734		minE		36796300.0	30902900.0	35394200.0	32995600.0	36780200.0	33176300.0	0	0.01483205414112612	0.1667715409420224	False	0.007809224318658281	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
