Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADY1	P0ADY1		ppiD		21985100.0	22148300.0	21963600.0	21953700.0	21975000.0	22072600.0	0	0.23203516526931103	-0.005912840577629506	False	0.027514330380406463	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36767	P36767		rdgC		4874360.0	4750080.0	4983320.0	4673520.0	4758290.0	5123310.0	0	0.23217369643046215	-0.05447717795548129	False	0.02754038561750912	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABN5	P0ABN5		dcuA		2066310.0	1950770.0	1791440.0	1901030.0	2005660.0	1935370.0	0	0.23258452674426108	0.07317959239472062	False	0.027566440854611778	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0L7	P0C0L7		proP		2869050.0	2888210.0	2682040.0	2598940.0	2454820.0	3010450.0	0	0.23286447860742746	-0.11508314050837132	False	0.027592496091714436	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEX9	P0AEX9		malE		6703920.0	6510420.0	6668880.0	6568350.0	6903460.0	6504140.0	0	0.23325627502020432	0.03563849712241696	False	0.027618551328817093	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33363	P33363		bglX		4408810.0	4500130.0	4308110.0	4085780.0	4272710.0	4436770.0	0	0.2337515372019618	-0.05299547356281898	False	0.02764460656591975	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75960	P75960		cobB		3332720.0	3453720.0	3352570.0	3387570.0	3365560.0	3514580.0	0	0.23387716415466883	-0.03323191383848141	False	0.027670661803022408	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24216	P24216		fliD		1737130.0	1700910.0	1656150.0	1775080.0	1647320.0	1597970.0	0	0.23390952733897372	0.05834585922564232	False	0.02769671704012507	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06610	P06610		btuE		7413870.0	8200470.0	7928270.0	7499650.0	7269680.0	7332540.0	0	0.23412145110827723	-0.08081423199321017	False	0.027722772277227723	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A725	P0A725		lpxC		2903780.0	2478070.0	3130630.0	3141060.0	3139080.0	2548430.0	0	0.23438519990948808	0.17104843046296078	False	0.02774882751433038	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43671	P43671		pqiB		932350.0	980276.0	940570.0	1009140.0	1124210.0	858952.0	0	0.23523306598897586	0.14123647597182873	False	0.02777488275143304	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42632	P42632		tdcE		18412900.0	19243100.0	19636200.0	18686300.0	19051900.0	18691100.0	0	0.2352543054740476	-0.03601295085868573	False	0.027800937988535696	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27838	P27838		cyaY		1196150.0	1239220.0	1195220.0	1254800.0	1296380.0	1107670.0	0	0.23541726273269606	0.08125401529499737	False	0.027826993225638356	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFD4	P0AFD4		nuoH		2532840.0	2388740.0	2439600.0	2365930.0	2615840.0	2321450.0	0	0.2358541115696114	0.07179736339008862	False	0.027853048462741014	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36879	P36879		yadG		1750670.0	1696400.0	1675250.0	1695620.0	1841800.0	1704550.0	0	0.23640961765631227	0.05899781899064864	False	0.027879103699843668	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77444	P77444		sufS		375387.0	293694.0	309587.0	299776.0	340196.0	303644.0	0	0.23671486404131228	0.16293475639916374	False	0.02790515893694633	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00452	P00452		nrdA		9615200.0	9617890.0	9582470.0	9783210.0	9639290.0	9578760.0	0	0.2384401974455509	0.012904707350267356	False	0.027931214174048983	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT4	P0AAT4		mscM		1910310.0	1863010.0	1817010.0	1871610.0	2062710.0	1878870.0	0	0.2392772960880749	0.07231486229006302	False	0.027957269411151644	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76055	P76055		ttcA		1877240.0	1776360.0	1864630.0	1801470.0	1976000.0	1756060.0	0	0.23931224369817947	0.06728198499547383	False	0.0279833246482543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				41245.6	11914700.0	11718700.0	13269300.0	27598.9	11602800.0	2	0.2398016190849467	-1.4015003633141998	False	0.028009379885356955	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P29012	P29012		dadX		1237170.0	1110510.0	1237160.0	1286090.0	1255020.0	1230260.0	0	0.2409000355362258	0.07860445841183328	False	0.028035435122459616	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P55135	P55135		rlmD		1165730.0	910540.0	1181380.0	1129980.0	1168040.0	964942.0	0	0.24106917025860564	0.18028338151894063	False	0.028061490359562274	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P43533	P43533		flgN		1347570.0	1433180.0	1433800.0	1297450.0	1410630.0	1359810.0	0	0.2410831744025387	-0.05962928254325236	False	0.02808754559666493	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60906	P60906		hisS		10821800.0	10847200.0	10686000.0	10960400.0	10800200.0	10766800.0	0	0.2413987016325491	0.012558710907807549	False	0.02811360083376759	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P27298	P27298		prlC		16272300.0	16339700.0	16229100.0	15782200.0	16272400.0	16574600.0	0	0.24330672871709244	-0.024171220475898644	False	0.028139656070870246	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P13445	P13445		rpoS		4508140.0	4297980.0	4438010.0	4501780.0	4731910.0	4565110.0	0	0.24560585998935644	0.04702857926578065	False	0.028165711307972904	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25437	P25437		frmA		7332520.0	7460460.0	7258570.0	7450690.0	7574120.0	7227190.0	0	0.24662836209408326	0.026775433693151836	False	0.02819176654507556	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39099	P39099		degQ		5353750.0	5193000.0	5028380.0	5558060.0	5403890.0	5471170.0	0	0.24671609205491196	0.05618107968837497	False	0.028217821782178222	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39407	P39407		yjjU		527164.0	586097.0	533536.0	446025.0	397948.0	462814.0	0	0.24673674143505803	-0.20678445290652747	False	0.028243877019280876	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05804	P05804		uidA		41245.6	1908820.0	1908330.0	2084770.0	27598.9	1640790.0	2	0.24710048500151996	-1.3415965063564435	False	0.028269932256383534	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7X6	P0A7X6		rimM		6089170.0	6138480.0	6088090.0	5819500.0	5833560.0	5950980.0	0	0.24718485310331037	-0.03497041215459966	False	0.028295987493486194	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P38506	P38506		ygdG		628382.0	657697.0	737184.0	564434.0	571858.0	583286.0	0	0.2473195157779906	-0.1647625364127791	False	0.02832204273058885	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33937	P33937		napA		3795480.0	3669290.0	3648540.0	3604210.0	3822780.0	3575860.0	0	0.248023834553985	0.042897521301953574	False	0.02834809796769151	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7B1	P0A7B1		ppk		1468940.0	1361410.0	1336180.0	1394220.0	1381600.0	1406890.0	0	0.24833235380625132	0.04848352833490435	False	0.028374153204794163	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08201	P08201		nirB		5117150.0	4939010.0	4987880.0	5048360.0	5120840.0	5112320.0	0	0.24848580364171063	0.023515182976440487	False	0.02840020844189682	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6G3	P0A6G3		pncC		2934740.0	2963760.0	2910910.0	3015720.0	2976820.0	2757250.0	0	0.24856099518753105	0.04853918200488952	False	0.028426263678999482	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06149	P06149		dld		6433370.0	6543850.0	6600800.0	6410800.0	6384220.0	6388050.0	0	0.24870149832664726	-0.022653416005499336	False	0.028452318916102136	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF12	P0AF12		mtnN		24124100.0	23203400.0	23236100.0	25736100.0	24152100.0	24663800.0	0	0.24889805473035959	0.0578485313052528	False	0.028478374153204797	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6I0	P0A6I0		cmk		9672480.0	10103300.0	9743050.0	9429380.0	9383880.0	9492360.0	0	0.24895162091710085	-0.04256555334194236	False	0.028504429390307454	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23721	P23721		serC		12530600.0	12219500.0	12221600.0	12310300.0	12249400.0	12237500.0	0	0.24900754603089398	0.016103363750816595	False	0.02853048462741011	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07649	P07649		truA		1845430.0	1646910.0	1793290.0	1951250.0	1915290.0	1910090.0	0	0.2502961327232327	0.09437131061181968	False	0.02855653986451277	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00562	P00562		metL		2329880.0	2405250.0	2434900.0	2198170.0	2411840.0	2396730.0	0	0.2504023398462154	-0.060455053726475215	False	0.028582595101615427	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABQ2	P0ABQ2		garR		1712320.0	1681950.0	1523530.0	1776950.0	1711310.0	1715150.0	0	0.25101475851806343	0.07982949118700752	False	0.028608650338718084	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABX8	P0ABX8		fliL		2852920.0	2664240.0	2694610.0	2988220.0	2664350.0	2702120.0	0	0.2542745178153261	0.07744089883147304	False	0.02863470557582074	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39304	P39304		ulaD		713228.0	742813.0	707053.0	717053.0	622443.0	747650.0	0	0.2556135337719252	-0.09833400736933938	False	0.0286607608129234	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37657	P37657		bcsE		1130160.0	1138800.0	1139480.0	1252820.0	1182410.0	1120280.0	0	0.2561145011557241	0.06913630127175695	False	0.028686816050026057	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8T1	P0A8T1		prmA		6761050.0	7346760.0	7440590.0	6602660.0	6977160.0	6677630.0	0	0.25691293490335776	-0.07760344248423345	False	0.028712871287128714	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15977	P15977		malQ		3169580.0	3474960.0	3388570.0	3105910.0	3398270.0	3251850.0	0	0.257775269627446	-0.06440186703070441	False	0.028738926524231375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30850	P30850		rnb		7801730.0	7472160.0	7500090.0	7457130.0	7682500.0	7495520.0	0	0.25807797525229775	0.03009397972597246	False	0.02876498176133403	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77182	P77182		mnmC		1162450.0	1042830.0	1090480.0	1066260.0	1251840.0	1099030.0	0	0.25879002540361573	0.10673634143610132	False	0.028791036998436687	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24230	P24230		recG		481036.0	517838.0	548050.0	410934.0	513685.0	484458.0	0	0.25919110685013896	-0.14134767947056726	False	0.028817092235539344	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG86	P0AG86		secB		16580600.0	17604200.0	16487000.0	16885800.0	16530100.0	17762100.0	0	0.2595322695877564	-0.052608703930620365	False	0.028843147472642	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEA8	P0AEA8		cysG		1847080.0	1681280.0	1562330.0	1621210.0	1866170.0	1716880.0	0	0.2596826365355309	0.10485959853842618	False	0.028869202709744662	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P42596	P42596		rlmG		2082770.0	2106310.0	2066590.0	2118210.0	2135430.0	1955930.0	0	0.2602233338175718	0.048054000388161704	False	0.028895257946847316	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P03018	P03018		uvrD		3175730.0	2937290.0	3095910.0	3063730.0	3005380.0	2911250.0	0	0.26119383988870415	0.04765557843614048	False	0.028921313183949974	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE60	P0AE60		cedA		1630240.0	1609580.0	1667980.0	1373900.0	1255970.0	1493410.0	0	0.26182264315680587	-0.16339193198278473	False	0.028947368421052635	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23331	P23331		tdk		2579720.0	2589130.0	2735310.0	2646030.0	2605190.0	2836590.0	0	0.26199627164217104	-0.059565751366637776	False	0.02897342365815529	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64564	P64564		yggT		663767.0	626164.0	600175.0	629832.0	781287.0	637464.0	0	0.2620281002534111	0.15478269470103542	False	0.02899947889525795	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A887	P0A887		ubiE		8665050.0	8367720.0	8224840.0	8370250.0	8356510.0	8336180.0	0	0.26247966663510847	0.026553273040115916	False	0.029025534132360607	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25889	P25889		preA		41245.6	993350.0	1024700.0	75754.0	1164720.0	969853.0	2	0.26292855923973013	-1.2210526327858	False	0.02905158936946326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACY1	P0ACY1		ydjA		11009700.0	10754400.0	10841000.0	11221200.0	10614000.0	10230600.0	0	0.2630795582964478	0.04546352756266252	False	0.029077644606565922	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P18133	P18133		pncB		1696810.0	1661940.0	1727640.0	1722680.0	1823770.0	1674040.0	0	0.2636374605143311	0.050294945628030316	False	0.02910369984366858	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39377	P39377		iadA		4764260.0	5006540.0	4859250.0	4984440.0	4776210.0	5003330.0	0	0.2638082357315445	-0.033790042456001125	False	0.029129755080771237	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF48	P0AF48		yjbQ		1002640.0	915478.0	1063720.0	1080160.0	1176550.0	1019230.0	0	0.26386606557192444	0.12037795147039447	False	0.029155810317873895	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37773	P37773		mpl		7559130.0	7682930.0	7626850.0	7241890.0	7774420.0	8176320.0	0	0.26390667862626266	-0.057053059146225465	False	0.02918186555497655	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6L7	P0A6L7		uxaB		1608050.0	1638300.0	1612140.0	1643270.0	1557040.0	1724260.0	0	0.2639102928109799	-0.049064612250822655	False	0.02920792079207921	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A915	P0A915		ompW		14931800.0	14897000.0	15097300.0	15237600.0	15547600.0	14912300.0	0	0.26465265039575203	0.025803239504127027	False	0.029233976029181867	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9U3	P0A9U3		ybiT		5443380.0	5345960.0	5355320.0	5180990.0	5220290.0	5569360.0	0	0.2654232951276925	-0.03827429781644714	False	0.029260031266284525	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A853	P0A853		tnaA		3456150.0	3304210.0	3279310.0	3408810.0	3335160.0	3409620.0	0	0.26572918980711585	0.029576153396400656	False	0.029286086503387182	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFJ1	P0AFJ1		phnA		1683330.0	1493610.0	1653530.0	1640440.0	1638700.0	1601460.0	0	0.2658965231034203	0.06355614525964352	False	0.02931214174048984	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46868	Q46868		yqiC		9689520.0	8705550.0	8229660.0	8287380.0	9121110.0	8313140.0	0	0.265922703976893	0.10199779842781069	False	0.029338196977592497	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7T7	P0A7T7		rpsR		36506900.0	34794400.0	37272300.0	37411400.0	37572400.0	36151000.0	0	0.2662765318373073	0.04298688821053612	False	0.029364252214695154	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACE0	P0ACE0		hybC		14125400.0	13755000.0	13625700.0	13998200.0	13674100.0	13807800.0	0	0.26721292252020995	0.021181970187943218	False	0.029390307451797815	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Y8	P0A6Y8		dnaK		43388300.0	43950400.0	44246800.0	43853400.0	43278000.0	43455900.0	0	0.26752389573981644	-0.012473916028055141	False	0.02941636268890047	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8Y5	P0A8Y5		yidA		4609850.0	4362620.0	4419040.0	4529240.0	4704880.0	4652270.0	0	0.26845690971735353	0.04337630367496959	False	0.029442417926003127	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39325	P39325		ytfQ		1508650.0	1689100.0	1631440.0	1649770.0	1592460.0	1618040.0	0	0.26908534742377	-0.05590151345487155	False	0.029468473163105788	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12295	P12295		ung		2016060.0	1959640.0	2018410.0	2029900.0	2025730.0	1805300.0	0	0.2692925312146065	0.0701927189075376	False	0.029494528400208442	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE52	P0AE52		bcp		15708200.0	14878300.0	15032300.0	15719400.0	14639300.0	14544200.0	0	0.26996845771401895	0.05139131506729594	False	0.029520583637311103	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG93	P0AG93		secF		1290880.0	1134890.0	1306550.0	1324080.0	1238760.0	1179070.0	0	0.2702623460129208	0.09005881783976243	False	0.02954663887441376	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64585	P64585		yqjE		762577.0	865930.0	865964.0	637199.0	744949.0	689100.0	0	0.27273855504131267	-0.17480682891536373	False	0.029572694111516414	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05719	P05719		hsdS		1728900.0	1325720.0	1700360.0	1682070.0	1561630.0	1453240.0	0	0.2728162909635536	0.15072064907734936	False	0.029598749348619075	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32132	P32132		typA		38083100.0	37502400.0	37756800.0	37843300.0	38531600.0	38149200.0	0	0.27375210484985213	0.013290800437707572	False	0.02962480458572173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00935	P00935		metB		879962.0	770796.0	821880.0	1017490.0	822601.0	867881.0	0	0.27411242551998094	0.144649824951258	False	0.02965085982282439	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24173	P24173		rfaC		632563.0	544789.0	590726.0	573324.0	567022.0	444867.0	0	0.27549192533759836	0.16584516765443882	False	0.029676915059927048	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9X4	P0A9X4		mreB		24812500.0	24618600.0	24431300.0	25491900.0	25274900.0	25281400.0	0	0.27557615563672705	0.024021316797062615	False	0.0297029702970297	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGF2	P0AGF2		ygdK		2458170.0	2255790.0	2284550.0	2602900.0	2212010.0	2226500.0	0	0.2760558991947127	0.10408416842443463	False	0.029729025534132363	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q46798	Q46798		ygeR		1224650.0	1288060.0	1209520.0	1135670.0	885105.0	1196390.0	0	0.2763973694993735	-0.1867647330793683	False	0.02975508077123502	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16431	P16431		hycE		2935150.0	2914640.0	2934340.0	2978690.0	2910780.0	2833400.0	0	0.2772123287895074	0.023443589213761218	False	0.029781136008337677	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16456	P16456		selD		6270170.0	6305690.0	6361750.0	6321020.0	6234710.0	6285850.0	0	0.27822244993574297	-0.009729463115347253	False	0.029807191245440335	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00803	P00803		lepB		4574490.0	4580660.0	4593740.0	4513270.0	4180410.0	4633910.0	0	0.27827356211564863	-0.05756735679809285	False	0.029833246482542992	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08395	P08395		sppA		5797920.0	5570530.0	5694930.0	6019530.0	5543270.0	5489510.0	0	0.27919486842801566	0.05123767844004894	False	0.02985930171964565	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39451	P39451		adhP		1566490.0	1344690.0	1514090.0	1503710.0	1455080.0	1440900.0	0	0.2793664312608602	0.0737777687035535	False	0.029885356956748307	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG71	P0AG71		rmuC		497248.0	321834.0	504148.0	625616.0	530271.0	531113.0	0	0.2800063426155718	0.28468282777206916	False	0.02991141219385097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15639	P15639		purH		4931690.0	4973860.0	4931630.0	4877980.0	4722450.0	4900730.0	0	0.28008104290210695	-0.02695818624444758	False	0.029937467430953622	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P46122	P46122		yajI		574345.0	531403.0	554736.0	520023.0	583065.0	484690.0	0	0.28079383841274264	0.09472900566949144	False	0.02996352266805628	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF24	P0AF24		nagD		1795170.0	1652860.0	1739750.0	1800590.0	1644570.0	1603410.0	0	0.28113363434897354	0.06887841331586243	False	0.02998957790515894	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG59	P0AG59		rpsN		23165400.0	23210100.0	23228200.0	23563500.0	23568300.0	23275100.0	0	0.28118214781390566	0.012031235436310145	False	0.030015633142261595	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32131	P32131		hemN		3144110.0	3170210.0	3145110.0	3196530.0	3190330.0	3036220.0	0	0.2815965841512844	0.027419083911173984	False	0.030041688379364256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6X1	P0A6X1		hemA		296537.0	367222.0	314529.0	362494.0	27598.9	451251.0	1	0.2817199169717259	-0.7225458204334702	False	0.03006774361646691	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEI4	P0AEI4		rimO		4730020.0	4489760.0	4613550.0	4876340.0	4514520.0	4561320.0	0	0.2824022510272334	0.04738360257345157	False	0.030093798853569567	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q47319	Q47319		yfiP		596300.0	595758.0	597838.0	589776.0	662032.0	480271.0	0	0.28246212363425394	0.1428641670265827	False	0.030119854090672228	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17411	P17411		chbF		172464.0	194577.0	166956.0	75754.0	153622.0	168636.0	1	0.2827774448241655	-0.39983113539818615	False	0.030145909327774882	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADX1	P0ADX1		yhfA		7306350.0	6685440.0	6717410.0	6829980.0	6762140.0	6749540.0	0	0.28287084359814973	0.052446377606603055	False	0.030171964564877543	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AC30	P0AC30		ftsX		3829060.0	3397740.0	3378660.0	3390760.0	3438190.0	3280630.0	0	0.28357076764610045	0.08373377445579487	False	0.0301980198019802	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06846	P06846		ebgR		1352810.0	1199160.0	1248580.0	1312630.0	1267200.0	1321390.0	0	0.28378343045671534	0.061266570322535525	False	0.030224075039082855	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB96	P0AB96		arsC		348630.0	359455.0	317672.0	330015.0	285142.0	400604.0	0	0.28400246946459046	-0.16121088196816194	False	0.030250130276185516	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C0L2	P0C0L2		osmC		5746930.0	5570850.0	5856210.0	5988430.0	5885600.0	5783100.0	0	0.285632648358526	0.03403201531542863	False	0.030276185513288173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8G9	P0A8G9		xseB		8817650.0	9009770.0	8806150.0	9034790.0	8504020.0	9426920.0	0	0.28576075429716713	-0.047720497157539926	False	0.03030224075039083	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEZ9	P0AEZ9		moaB		9137290.0	10029700.0	9247600.0	9168260.0	9399760.0	9440140.0	0	0.28594868550017	-0.051764636934933876	False	0.030328295987493488	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06959	P06959		aceF		39182000.0	39052400.0	39198900.0	38291000.0	37453800.0	38820900.0	0	0.28626176868794256	-0.026683271679094893	False	0.030354351224596145	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21165	P21165		pepQ		19616400.0	19852900.0	19956100.0	19408600.0	19879300.0	19694900.0	0	0.2865303751489347	-0.014611274228444292	False	0.030380406461698803	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25535	P25535		visC		1870820.0	1939550.0	1786490.0	1964890.0	1898940.0	1781130.0	0	0.28688725865973663	0.05839429413771405	False	0.03040646169880146	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10378	P10378		entE		392670.0	367393.0	380838.0	392593.0	361772.0	328735.0	0	0.28948609756301585	0.09093670916154979	False	0.03043251693590412	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31433	P31433		yicH		1732310.0	1700060.0	1666630.0	1650790.0	1732510.0	1612220.0	0	0.2897660924900188	0.0390763441904675	False	0.030458572173006775	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64429	P64429		ypfJ		1005800.0	864181.0	1046670.0	1026340.0	1001660.0	861483.0	0	0.29014662765376187	0.13002490237772077	False	0.030484627410109433	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
