Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A780	P0A780		nusB		12866300.0	11900800.0	12065400.0	11660600.0	12256500.0	12626300.0	0	0.03614654952228676	0.08347934226074737	False	0.006566455696202532	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22106	P22106		asnB		1779840.0	1881240.0	1854020.0	1810490.0	1733960.0	1676530.0	0	0.03684370098528877	-0.09555631405618496	False	0.006592827004219409	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R1	P0A7R1		rplI		313842000.0	326807000.0	319226000.0	321895000.0	311461000.0	312854000.0	0	0.036895104272107355	-0.045070358535971904	False	0.006619198312236287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9Q5	P0A9Q5		accD		13890800.0	14746600.0	14327300.0	14872400.0	13800400.0	13910300.0	0	0.03704736705831371	-0.07910615701832008	False	0.006645569620253165	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		156204000.0	146329000.0	144817000.0	149631000.0	154092000.0	150602000.0	0	0.03724040187278993	0.06439856211483495	False	0.006671940928270043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABZ6	P0ABZ6		surA		10896800.0	11776600.0	11713200.0	11723700.0	11199700.0	11312900.0	0	0.03728611568448185	-0.07587455560360469	False	0.00669831223628692	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10100	P10100		rlpA		3166390.0	3324260.0	3540110.0	3513140.0	3145110.0	3116020.0	0	0.03793938785599058	-0.13851011106896158	False	0.006724683544303798	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEI6	P0AEI6		nudJ		2697100.0	2853040.0	2836310.0	2768160.0	2707140.0	2581650.0	0	0.03836664739178582	-0.08277977783404315	False	0.006751054852320675	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25745	P25745		mnmA		3777270.0	3870230.0	3864990.0	3950530.0	3748100.0	3827630.0	0	0.03881214032567417	-0.04167675410250282	False	0.006777426160337554	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACI6	P0ACI6		asnC		191212.0	263278.0	284906.0	265214.0	136690.0	207504.0	0	0.039004789783417	-0.6033281369181025	False	0.00680379746835443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39298	P39298		yjfP		752345.0	863375.0	851471.0	869881.0	730883.0	804700.0	0	0.039176804255575515	-0.1759702585957784	False	0.0068301687763713086	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A794	P0A794		pdxJ		7143650.0	6784090.0	6919690.0	6926970.0	6995800.0	7062510.0	0	0.039674829105705155	0.03940137066875217	False	0.006856540084388186	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A812	P0A812		ruvB		1143990.0	1242070.0	1253900.0	1228800.0	1036910.0	1112480.0	0	0.03973358554256292	-0.1775823596766074	False	0.0068829113924050635	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE22	P0AE22		aphA		1613030.0	1718290.0	1700390.0	1685130.0	1618350.0	1667990.0	0	0.03992761817876745	-0.058978374822568576	False	0.006909282700421942	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A855	P0A855		tolB		16745200.0	16948200.0	17571500.0	17245100.0	16292700.0	16634700.0	0	0.040253070956719594	-0.05952113710312042	False	0.0069356540084388185	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C037	P0C037		yaiE		10333100.0	11779300.0	12461900.0	12064000.0	10614200.0	11461500.0	0	0.04098038398126382	-0.1637905974742406	False	0.006962025316455697	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31550	P31550		thiB		1756300.0	1654920.0	1702230.0	1625470.0	1723360.0	1813370.0	0	0.04134658469457782	0.08718928000884191	False	0.0069883966244725735	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69908	P69908		gadA		3422770.0	3864040.0	3769930.0	3737650.0	3266770.0	2969950.0	0	0.0414203646239667	-0.2354188700482046	False	0.007014767932489452	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Y8	P0A6Y8		dnaK		42542400.0	44188500.0	43432400.0	44142400.0	43276800.0	42146700.0	0	0.04143490479386102	-0.04218917675218586	False	0.00704113924050633	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				11130.7	2173410.0	2246330.0	2234160.0	1167060.0	15496.3	2	0.0414452345527138	-2.4787755913398835	False	0.007067510548523207	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P52697	P52697		pgl		10612400.0	11130800.0	11106100.0	10881300.0	10530300.0	10851100.0	0	0.0415967122864072	-0.04983190750109043	False	0.007093881856540085	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADI7	P0ADI7		yecD		8229970.0	8898600.0	8677510.0	8546410.0	8264690.0	8349820.0	0	0.041648591302707115	-0.07236873190208275	False	0.007120253164556962	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06846	P06846		ebgR		1420360.0	1360470.0	1319400.0	1336920.0	1394980.0	1370130.0	0	0.04199349080248548	0.05934659831592274	False	0.00714662447257384	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P65870	P65870		queD		3224850.0	2947580.0	3002480.0	3158770.0	3344040.0	3258550.0	0	0.04261803723229577	0.10954989413586445	False	0.007172995780590718	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P13009	P13009		metH		2251570.0	2355190.0	2443720.0	2410990.0	2345980.0	2262540.0	0	0.04279026033494168	-0.0717517459274886	False	0.007199367088607595	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABJ1	P0ABJ1		cyoA		2030060.0	2246510.0	2140170.0	2281710.0	2072990.0	2037250.0	0	0.04352515804854395	-0.11902933878136283	False	0.0072257383966244735	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8R9	P0A8R9		hdfR		1549000.0	1763980.0	1800590.0	1686960.0	1670010.0	1610100.0	0	0.04378234286865533	-0.1209804777318931	False	0.00725210970464135	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				11130.7	577966.0	613514.0	611872.0	61623.2	340182.0	2	0.04386211386296575	-2.1266912721555986	False	0.0072784810126582285	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P27838	P27838		cyaY		1043210.0	1249420.0	1313220.0	1190770.0	1112580.0	1164250.0	0	0.04408364194991342	-0.1770012668519617	False	0.007304852320675106	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60472	P60472		ispU		1437600.0	1275700.0	1235410.0	1268770.0	1327390.0	1397520.0	0	0.04410656192466004	0.13911330423698545	False	0.0073312236286919834	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P16700	P16700		cysP		6289840.0	6733910.0	6475670.0	6560310.0	6317220.0	5989880.0	0	0.04415810565179658	-0.08823958870602268	False	0.007357594936708861	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9P4	P0A9P4		trxB		14279300.0	14690900.0	14696400.0	14933700.0	13905800.0	14416000.0	0	0.044220340779368685	-0.05709975014427534	False	0.007383966244725738	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31142	P31142		sseA		6258420.0	6652360.0	6757050.0	6699440.0	6480740.0	6486300.0	0	0.04424185792178461	-0.06481246068063895	False	0.007410337552742617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P38489	P38489		nfnB		5263680.0	5661170.0	5691760.0	5686450.0	5445660.0	5467580.0	0	0.044405584938560526	-0.07493588977467228	False	0.007436708860759494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEZ3	P0AEZ3		minD		14866000.0	15054700.0	15116100.0	15268600.0	14883300.0	14952600.0	0	0.04518254961076903	-0.02360763233303642	False	0.007463080168776372	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A746	P0A746		msrB		1317080.0	1545920.0	1592790.0	1561960.0	1427780.0	1452620.0	0	0.04522491343542868	-0.16334295183745565	False	0.007489451476793249	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30125	P30125		leuB		753564.0	856390.0	919990.0	858350.0	829038.0	736228.0	0	0.045417543770876215	-0.184258070155811	False	0.007515822784810127	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9F3	P0A9F3		cysB		3650290.0	3591720.0	3529310.0	3530130.0	3681410.0	3597350.0	0	0.046234106989046606	0.037157440697368344	False	0.007542194092827004	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7Z0	P0A7Z0		rpiA		16919800.0	17088600.0	17516300.0	17182100.0	16355100.0	16257200.0	0	0.04638854994224023	-0.0642261983000083	False	0.007568565400843883	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGD3	P0AGD3		sodB		79024100.0	77257300.0	78288000.0	75929100.0	82579000.0	82284900.0	0	0.04682656038161261	0.07536612818523128	False	0.00759493670886076	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77756	P77756		queC		1588660.0	1524710.0	1378980.0	1425790.0	1557930.0	1649930.0	0	0.04692144243446818	0.14779431471901092	False	0.0076213080168776376	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33225	P33225		torA		3869250.0	3601430.0	3387570.0	3732920.0	4052120.0	3897590.0	0	0.04726115475709471	0.1405398164955744	False	0.007647679324894515	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6I3	P0A6I3		coaA		3298400.0	3203560.0	3118040.0	3118680.0	3203890.0	3291700.0	0	0.047530165276219206	0.05306707225170396	False	0.0076740506329113925	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6R3	P0A6R3		fis		3295650.0	4299360.0	3842750.0	4192530.0	3668860.0	2870190.0	0	0.047542757205522236	-0.3267626596359428	False	0.007700421940928271	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACC7	P0ACC7		glmU		13543500.0	13794300.0	13716500.0	13773900.0	13367100.0	13217900.0	0	0.04769160647659051	-0.04097999244246804	False	0.0077267932489451475	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		180422000.0	200362000.0	200105000.0	195135000.0	192320000.0	183609000.0	0	0.048098725858015376	-0.09835323671912673	False	0.007753164556962026	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A915	P0A915		ompW		14586300.0	15363800.0	15566700.0	14972700.0	14464900.0	14934900.0	0	0.04874077432453714	-0.06154703891310711	False	0.007779535864978903	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P65556	P65556		yfcD		2055820.0	2213650.0	2294890.0	2266970.0	2191040.0	2075020.0	0	0.04908864482212271	-0.09997589307243658	False	0.007805907172995781	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG86	P0AG86		secB		14020800.0	15718500.0	14790000.0	15713000.0	14290300.0	14189800.0	0	0.049191150932739174	-0.12107068740932944	False	0.007832278481012658	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6J1	P0A6J1		cysC		1438070.0	1294010.0	1367570.0	1314770.0	1369270.0	1421320.0	0	0.04946871879820223	0.08875581786612158	False	0.007858649789029537	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A850	P0A850		tig		139048000.0	142980000.0	143175000.0	143289000.0	136739000.0	140292000.0	0	0.049523362212121246	-0.04561253881522538	False	0.007885021097046413	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABA4	P0ABA4		atpH		19366100.0	19768200.0	19802800.0	19465300.0	19240500.0	18883900.0	0	0.05028240863456544	-0.038278727712890856	False	0.007911392405063292	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77213	P77213		ybdK		310028.0	439932.0	386639.0	387720.0	326009.0	369853.0	0	0.05036883774795255	-0.27164165258217415	False	0.007937763713080168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P26646	P26646		acuI		5665260.0	6421300.0	6757510.0	6257300.0	5945280.0	6144650.0	0	0.05067281059871792	-0.1304987037624384	False	0.007964135021097047	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD49	P0AD49		raiA		5107840.0	5322300.0	5403390.0	5570570.0	5137740.0	5275280.0	0	0.05067910498641201	-0.0703324047316904	False	0.007990506329113925	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28632	P28632		holD		392292.0	380830.0	328939.0	350850.0	400202.0	426561.0	0	0.05137146945603362	0.20085671901641652	False	0.008016877637130802	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGA2	P0AGA2		secY		3897250.0	3869650.0	3888870.0	3845520.0	3949490.0	3920320.0	0	0.05241669109440709	0.020126734300193298	False	0.00804324894514768	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52647	P52647		ydbK		1934050.0	1953210.0	1987160.0	2014960.0	1891870.0	1937620.0	0	0.05269179405633232	-0.047226258066028315	False	0.008069620253164557	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60624	P60624		rplX		116066000.0	110595000.0	111368000.0	110428000.0	118790000.0	114001000.0	0	0.052954661590486875	0.06975446293141137	False	0.008095991561181435	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				483365.0	988816.0	1135280.0	1110190.0	615469.0	15496.3	1	0.05307566450529124	-1.5372703313859637	False	0.008122362869198312	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A9W3	P0A9W3		yjjK		8739660.0	9024140.0	8977580.0	9075840.0	8925860.0	8729130.0	0	0.05322626415436074	-0.036852205711948395	False	0.00814873417721519	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02943	P02943		lamB		1453080.0	1621920.0	1540830.0	1622590.0	1448440.0	1544490.0	0	0.05348872339240112	-0.10611023902648921	False	0.008175105485232068	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6L7	P0A6L7		uxaB		1642050.0	1381080.0	1502400.0	1478190.0	1529010.0	1595150.0	0	0.05358355398813512	0.127961897202291	False	0.008201476793248945	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22525	P22525		ycbB		1522670.0	1608690.0	1680110.0	1687620.0	1502400.0	1608680.0	0	0.05367369447554694	-0.10292804116900561	False	0.008227848101265823	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABV6	P0ABV6		tolR		7142070.0	6266370.0	6757960.0	6164950.0	6840440.0	7114380.0	0	0.05377321893816787	0.1367297583216831	False	0.0082542194092827	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6F9	P0A6F9		groS		78515000.0	84505700.0	81585700.0	85943000.0	79312900.0	80069500.0	0	0.0538915662667284	-0.08328115508959608	False	0.008280590717299578	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADU2	P0ADU2		ygiN		6221070.0	6848660.0	7272950.0	6957960.0	6448040.0	6757520.0	0	0.05398216646191617	-0.11780978420773666	False	0.008306962025316455	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7E9	P0A7E9		pyrH		6253730.0	6532190.0	6539840.0	6755350.0	6451840.0	6353340.0	0	0.0542102936660209	-0.05702843941744847	False	0.008333333333333333	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P13035	P13035		glpD		3552600.0	3641770.0	3714210.0	3632820.0	3609480.0	3561280.0	0	0.05448074585211205	-0.03527682662222547	False	0.008359704641350212	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45470	P45470		yhbO		814901.0	908658.0	900004.0	919535.0	873514.0	851036.0	0	0.054594348401394946	-0.10343118680229535	False	0.008386075949367088	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23830	P23830		pssA		1326250.0	1306990.0	1293720.0	1314600.0	1370850.0	1355600.0	0	0.054618673865718524	0.04975684485198806	False	0.008412447257383967	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23331	P23331		tdk		2775140.0	2712370.0	2689040.0	2657890.0	2940940.0	2876290.0	0	0.054868006061092725	0.09240158199957248	False	0.008438818565400843	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				3282510.0	4346160.0	4470540.0	4315310.0	3536530.0	2466800.0	0	0.05509619375664514	-0.49998342581081295	False	0.008465189873417722	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AEM6	P0AEM6		fliA		2700070.0	2590900.0	2534310.0	2648950.0	2666050.0	2767970.0	0	0.055365129101673044	0.06529415355998265	False	0.0084915611814346	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABF6	P0ABF6		cdd		6132700.0	6248120.0	6340260.0	6312980.0	6124440.0	6245100.0	0	0.055400734929106535	-0.03079010044568989	False	0.008517932489451478	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08245	P08245		yciH		710152.0	697054.0	692645.0	682856.0	745704.0	746030.0	0	0.05554456477930517	0.08732938958429842	False	0.008544303797468355	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADA3	P0ADA3		nlpD		6149080.0	5831410.0	5751190.0	5932530.0	6302780.0	5988710.0	0	0.05555622690925957	0.07428155423006054	False	0.008570675105485231	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77475	P77475		yqaB		2284040.0	2529790.0	2500650.0	2717640.0	2373810.0	2379300.0	0	0.05558717083375982	-0.13884758501077385	False	0.00859704641350211	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAI9	P0AAI9		fabD		4772910.0	4575620.0	4689630.0	4720420.0	4865630.0	4989630.0	0	0.055694766798654434	0.0647999285683083	False	0.008623417721518988	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT6	P0AAT6		rsfS		2636360.0	2776220.0	2952280.0	2840940.0	2680590.0	2693800.0	0	0.0562632811047321	-0.09726360935405455	False	0.008649789029535867	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9U3	P0A9U3		ybiT		5521580.0	5527750.0	5678500.0	5649660.0	5307020.0	5392200.0	0	0.05747416239952896	-0.05540954204801627	False	0.008676160337552741	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25552	P25552		gppA		2710490.0	2421020.0	2611020.0	2474830.0	2672850.0	2735520.0	0	0.05755398355946691	0.11306566795114542	False	0.00870253164556962	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37908	P37908		yfjD		434626.0	497059.0	489455.0	487465.0	426472.0	367835.0	0	0.057834986767382676	-0.262309706490328	False	0.008728902953586498	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36938	P36938		pgm		7120690.0	7160110.0	7334040.0	7321580.0	7103810.0	7025370.0	0	0.05794941048915977	-0.03791473479440984	False	0.008755274261603377	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB89	P0AB89		purB		8447960.0	8496180.0	8678900.0	8684110.0	8057160.0	8222570.0	0	0.059058422094337266	-0.06454961261757032	False	0.008781645569620255	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A847	P0A847		tgt		3244760.0	3290390.0	3331790.0	3383240.0	3279050.0	3212230.0	0	0.05913251352972139	-0.03937472847084054	False	0.00880801687763713	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A910	P0A910		ompA		586219000.0	612350000.0	601813000.0	598692000.0	594071000.0	573874000.0	0	0.05946164262336191	-0.04747990240887992	False	0.008834388185654008	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				11130.7	1470670.0	1520880.0	1610030.0	959259.0	15496.3	2	0.05990064259649744	-2.2226365708669866	False	0.008860759493670886	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AFI7	P0AFI7		pdxH		7045220.0	7333980.0	7556860.0	7274250.0	7178410.0	7078060.0	0	0.06055672099327085	-0.057321327227260695	False	0.008887130801687765	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6C1	P0A6C1		nfo		2008290.0	1993980.0	1902170.0	1983490.0	2104920.0	2112320.0	0	0.0612083009103482	0.0824688397291702	False	0.008913502109704643	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77625	P77625		yfbT		8082450.0	8220390.0	8459400.0	8447240.0	7732160.0	7441260.0	0	0.061679375231309064	-0.11164524363661385	False	0.008939873417721518	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG48	P0AG48		rplU		66412400.0	68961800.0	66511300.0	68390400.0	65544500.0	64655100.0	0	0.062067606309868406	-0.05225211868935885	False	0.008966244725738396	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADG4	P0ADG4		suhB		14589900.0	14180600.0	14401100.0	14435200.0	14563100.0	14669900.0	0	0.06237364560256317	0.026781397355079218	False	0.008992616033755275	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60651	P60651		speB		12557000.0	12885700.0	13221000.0	12977500.0	12738400.0	12803000.0	0	0.06250095780174231	-0.03685509725607558	False	0.009018987341772153	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE85	P0AE85		cpxP		797454.0	754262.0	697599.0	737685.0	847874.0	769585.0	0	0.06272221784148736	0.14133945568424897	False	0.009045358649789031	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6D7	P0A6D7		aroK		7431620.0	7768090.0	7751140.0	7764300.0	7372630.0	7622900.0	0	0.0627888801434334	-0.05406350373072085	False	0.009071729957805906	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8N5	P0A8N5		lysU		19899600.0	20377200.0	20825700.0	20294500.0	19860700.0	20082000.0	0	0.06283082551739512	-0.039359791837476954	False	0.009098101265822785	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P35340	P35340		ahpF		12760800.0	12578500.0	12701100.0	12663100.0	13035700.0	12975200.0	0	0.06317292594931716	0.031181648994497962	False	0.009124472573839663	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C018	P0C018		rplR		32813000.0	35606600.0	34983300.0	35615100.0	34039600.0	31436900.0	0	0.06329115943653212	-0.11174247731652798	False	0.009150843881856541	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64540	P64540		yfcL		7140850.0	7373940.0	7706230.0	7924080.0	7019320.0	7153000.0	0	0.06338251633862638	-0.1101552341397527	False	0.009177215189873418	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6K1	P0A6K1		dapF		701229.0	531882.0	598997.0	632464.0	638694.0	721096.0	0	0.06381375764464853	0.22504467425946828	False	0.009203586497890295	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7B1	P0A7B1		ppk		1333870.0	1402240.0	1423200.0	1377950.0	1298790.0	1370790.0	0	0.06424945677102928	-0.07030953103202797	False	0.009229957805907173	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11447	P11447		argH		1840210.0	1973610.0	1995660.0	1995810.0	1924820.0	1917150.0	0	0.06427488533129772	-0.07009695267269431	False	0.009256329113924051	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P17169	P17169		glmS		40609500.0	41316700.0	41127700.0	41371600.0	40618800.0	39818500.0	0	0.06436130354623362	-0.03263281676314248	False	0.00928270042194093	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52108	P52108		rstA		3519920.0	3392010.0	3290200.0	3350350.0	3437780.0	3410860.0	0	0.06485805680614691	0.04752576035316327	False	0.009309071729957806	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00448	P00448		sodA		3424650.0	3353030.0	3039280.0	3124970.0	3562370.0	3440810.0	0	0.06517867650626456	0.13181774743419805	False	0.009335443037974683	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8E1	P0A8E1		ycfP		12271100.0	12519500.0	12653900.0	12435900.0	11866600.0	12231500.0	0	0.06567220569850221	-0.04837226287841163	False	0.009361814345991561	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABC3	P0ABC3		hflC		6766020.0	6776750.0	6870050.0	6905550.0	6743910.0	6661820.0	0	0.06567432366040207	-0.02696711382301687	False	0.00938818565400844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8A0	P0A8A0		yebC		2104860.0	2304220.0	2632690.0	2590890.0	2156750.0	2268530.0	0	0.06598468496124779	-0.20511437666879107	False	0.009414556962025318	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A881	P0A881		trpR		1812530.0	1992840.0	1939460.0	1900000.0	1902690.0	1818090.0	0	0.066348883626095	-0.07592217839222465	False	0.009440928270042195	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
