protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P17109	7708016.915237884	7121928.500717316	7440638.255225332	7988960.910087939	7145844.667909043	7937593.460424615	P17109	P17109		menD	0	0.46062522216589546	-0.05102865238389348	False	0.02906855049712193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8I5	15670419.873598536	14684604.772971977	14226823.691472596	15217756.308475023	13566100.072482236	14227307.846242364	P0A8I5	P0A8I5		trmB	0	0.46094733742844585	0.05174524843819634	False	0.029094714809000524	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFH8	53116145.91989682	54099071.526949175	54946009.51350171	52577691.01425903	54446476.07102048	53283614.93186806	P0AFH8	P0AFH8		osmY	0	0.4614783841475713	0.016584448114908466	False	0.029120879120879125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9M5	132543844.94448054	134110437.88600376	128737184.4334465	131110257.01729636	139644665.4436413	132373397.37574165	P0A9M5	P0A9M5		gpt	0	0.4619468900293007	-0.027957398976762235	False	0.02914704343275772	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB0	13131851.972695306	11893046.711545682	12472557.94568852	12885509.627792995	12440745.113180652	13221813.638850875	P0ACB0	P0ACB0		dnaB	0	0.46251551057149853	-0.03986582529051732	False	0.029173207744636317	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05458	7936962.702793952	7706877.029480502	6795374.053443585	8009970.431037628	7740443.460728355	7642822.639287492	P05458	P05458		ptrA	0	0.4626444308957216	-0.06006934870979997	False	0.029199372056514915	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39830	2825388.386450296	2362722.0505857426	2552507.9848494525	2324641.859912316	2409238.505114592	2612269.423474251	P39830	P39830		ybaL	0	0.4627341460517205	0.07546051931082134	False	0.029225536368393513	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75777	8740312.429227352	8904849.442314958	8549836.571603764	9187779.629995704	8776587.78330293	8685258.131994182	P75777	P75777		ybhG	0	0.4662175206744678	-0.024823885511610817	False	0.02925170068027211	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69786	33637116.19036987	31503116.282061905	31214509.81595329	31272135.07971284	30737521.48144061	32178278.433207456	P69786	P69786		ptsG	0	0.4663152375017174	0.032813403726158284	False	0.02927786499215071	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27306	2373338.9667420704	2690151.042291574	2451706.398350018	2457351.7167180246	2642448.8376453966	2710399.3128191014	P27306	P27306		sthA	0	0.46633107319945233	-0.055548659143035105	False	0.029304029304029304	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76520	930299.4691963688	881486.7993494858	989365.022366594	871051.9251451156	907371.9615021588	933532.622288009	P76520	P76520		yfdX	0	0.46653289748655075	0.04668586338359856	False	0.029330193615907905	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06968	20578391.00631631	20377880.520541664	21285851.69797271	20289448.534814883	21513941.847126704	21735238.76494089	P06968	P06968		dut	0	0.467199793749616	-0.029742689202693583	False	0.0293563579277865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07913	17354129.943741333	17182142.07772528	17053520.18688317	17199284.657633327	17163819.726070207	16941845.924541507	P07913	P07913		tdh	0	0.4685747861851896	0.007987600462468623	False	0.0293825222396651	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10908	1469973.3068527356	1451253.4722881117	1590470.8306897352	1513379.8440598915	1394468.873716024	1469444.60144125	P10908	P10908		ugpQ	0	0.468771702373341	0.043631315223043005	False	0.029408686551543696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46920	26079293.39874871	25826137.1896784	25632341.14568565	25512241.489542697	26251635.637137298	26743417.65589073	Q46920	Q46920		queF	0	0.4688421604585668	-0.01792743755144157	False	0.02943485086342229	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32162	2857424.621241917	3743935.725094928	2709586.479310735	3197821.8358973376	2528558.280203978	2649903.8143925383	P32162	P32162		yiiS	0	0.46913322786298	0.15261753613782272	False	0.029461015175300892	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08245	2048991.5787777388	2283152.5287861866	2260138.1304341806	2084034.075001224	2161408.5427241726	2146367.629456644	P08245	P08245		yciH	0	0.4695124918454721	0.044553430712831396	False	0.029487179487179487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76014	7671340.865218395	6336249.616998027	6369031.361441379	7565001.148626022	7046422.022321616	6964653.603698347	P76014	P76014		dhaL	0	0.470412877876106	-0.08251766742034732	False	0.029513343799058088	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9J4	6317386.969162344	6465416.363300193	6038929.546961385	6247586.694645443	6439326.523361318	6488089.386827944	P0A9J4	P0A9J4		panE	0	0.47218775682784025	-0.026827313473964	False	0.029539508110936682	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09372	84328192.4351254	87046236.97110642	85514433.6505386	86390313.6673596	84871287.69097124	81909837.2393574	P09372	P09372		grpE	0	0.47355862949822075	0.02102968914361711	False	0.02956567242281528	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6U5	20426313.17670068	19352584.53482975	18677617.507258512	21099410.353733525	20584369.998037923	18821096.80025322	P0A6U5	P0A6U5		rsmG	0	0.47401241917035536	-0.049687611229768724	False	0.02959183673469388	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77570	4518286.266695457	4719234.563210335	4443107.161117495	5229851.070356104	4637234.216434768	4444323.500255992	P77570	P77570		anmK	0	0.47412599040082737	-0.06503123838879213	False	0.029618001046572476	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63183	806125.7590655305	907531.2645887588	1101020.774936198	936839.7392379468	1059941.3518923388	1053044.3054390312	P63183	P63183		kup	0	0.4745562803047002	-0.11575686654119502	False	0.029644165358451074	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15038	1131991.8335557238	1267010.6260032677	1190226.270323397	434796.0502765855	1352888.186707502	1086283.2254732058	P15038	P15038		helD	0	0.47487685829754556	0.3206301358940256	False	0.029670329670329672	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64476	2075695.5891523168	2007864.1287043225	1965720.8347038936	2102663.087957918	1956416.02610978	1587920.6001909466	P64476	P64476		ydiH	0	0.4753808438534281	0.0992790129993708	False	0.029696493982208267	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32710	348921.93749999994	68773.11906613405	580379.5885263532	75178.99734658797	828349.0041626649	780897.0312665486	P32710	P32710		nrfE	2	0.47583482535077376	-0.7550365985719495	False	0.02972265829408687	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P65556	8354561.959707825	7509212.525717494	7151243.244830329	8021297.037271095	7379708.840963114	5767981.676227003	P65556	P65556		yfcD	0	0.47615177820547494	0.1206232825152032	False	0.029748822605965463	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB24	18627578.15195508	18503263.429776218	17780961.31613337	18316802.5736204	17470729.550649878	18236363.15383844	P0AB24	P0AB24		efeO	0	0.4766557365917166	0.02351861344905744	False	0.029774986917844064	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A725	5099738.537812077	4672546.633792257	4966950.110911854	5510085.580105375	5156183.9348630365	4710862.682706292	P0A725	P0A725		lpxC	0	0.47697324701126836	-0.06112479398351183	False	0.02980115122972266	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE14	1518351.2368138805	1251116.0848893314	1330060.5036013504	1445670.107899021	1331866.1847559672	754888.8923283713	P0AE14	P0AE14		ampE	0	0.4778195279027309	0.21479874750739722	False	0.029827315541601257	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60752	11289953.77248144	11395656.958827917	11645268.318020798	11122551.942803755	12123487.314074077	11881252.529446626	P60752	P60752		msbA	0	0.47820092811331966	-0.03308555491250374	False	0.029853479853479855	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07026	2044582.000000002	1865642.9726925816	1941968.579005295	1852237.1068104247	1933541.1821813143	1925653.4382839352	P07026	P07026		sdiA	0	0.4784724743285437	0.035125042963851126	False	0.029879644165358453	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00887	3976742.041031314	3683017.165025232	3580069.846556376	3950117.007075464	3880389.091999336	3734822.2220626217	P00887	P00887		aroH	0	0.4785342440851149	-0.041186128685051525	False	0.02990580847723705	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76536	61498966.44234156	60060049.94184408	60164889.31156068	60760293.72372167	60244459.41653356	59184622.68166227	P76536	P76536		yfeX	0	0.47876516878409126	0.012234267263436556	False	0.02993197278911565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08190	3319010.7810544595	3319654.0997430054	2980972.677350561	3404252.7098158323	3440326.0710674413	3126620.394074069	P08190	P08190		fimG	0	0.47937408504417967	-0.05178448095676482	False	0.029958137100994243	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAJ5	13183403.094471112	14034900.196615506	15088585.139779316	13413607.705966756	14106397.124923857	13310712.778140254	P0AAJ5	P0AAJ5		fdoH	0	0.47967379421330364	0.051237659396230324	False	0.029984301412872845	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05825	20622087.768183917	20304932.71795892	20486539.29181384	21989514.809933875	20606715.31422781	20210712.58078229	P05825	P05825		fepA	0	0.48095688893711297	-0.03236681408994597	False	0.03001046572475144	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADP0	5620342.406422513	6069871.752834048	5573266.939694856	5601007.0550873	6035248.00518277	6170688.46245993	P0ADP0	P0ADP0		yigB	0	0.4816424259331138	-0.04471649948607092	False	0.03003663003663004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77748	3064400.2861862383	3296947.3549272115	3482590.1414447017	3277051.9114810457	3616640.957917638	3324958.8138170526	P77748	P77748		ydiJ	0	0.4816657213751707	-0.05389740551116033	False	0.030062794348508635	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P40719	622102.5600397901	454564.4281766773	647346.428462662	634236.3574993173	574480.8159067087	677785.665281025	P40719	P40719		qseC	0	0.4823668266003589	-0.1299432691596722	False	0.030088958660387233	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08194	56901.09262357816	220276.96430084383	90676.42151261392	332224.4470772473	52153.31728528272	208421.05037304407	P08194	P08194		glpT	3	0.4828817093633589	-0.6884074075407547	False	0.03011512297226583	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23836	67305240.1282367	63348691.06907352	65380004.89013817	65851911.00050687	63985238.21229796	62833948.46914659	P23836	P23836		phoP	0	0.4828845927285299	0.024963254475387137	False	0.03014128728414443	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42596	6812232.446224973	7280366.629997666	7318285.573145756	7258517.450206774	6937274.392204696	6669196.439357477	P42596	P42596		rlmG	0	0.48307255583055686	0.037260295501094165	False	0.030167451596023027	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6M8	1262539338.5680132	1285921758.119906	1289904452.7657738	1253732474.650661	1273922538.3790724	1282711178.009375	P0A6M8	P0A6M8		fusA	0	0.48360247709317317	0.010562461160590097	False	0.030193615907901622	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFQ7	20952162.05958165	20444326.117920745	21124700.81858713	20648162.07858146	21011621.221949138	20066681.74105424	P0AFQ7	P0AFQ7		ycfH	0	0.4860134648417618	0.01845604173871564	False	0.03021978021978022	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46859	1534825.9999999984	1521734.9784032686	1559789.246767259	1618301.2877259254	1675003.455928304	1474917.9308829342	P46859	P46859		gntK	0	0.4862258930673715	-0.046698930794365344	False	0.030245944531658818	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEY3	8932646.181172902	9127349.009242726	8527731.879816715	8743766.650670273	9493391.22301004	9001643.637831606	P0AEY3	P0AEY3		mazG	0	0.4863699588108494	-0.03490277770579108	False	0.030272108843537416	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H8	923763.6350218556	894433.8394927308	807847.0364273774	898709.7172552096	815250.3231759293	807382.6229420247	P0A6H8	P0A6H8		cls	0	0.48646052762199676	0.05869916867600581	False	0.030298273155416014	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33570	16246624.077940658	16442881.644153148	15386978.763432702	15523506.597072536	16663313.513215791	17349699.514366224	P33570	P33570		tktB	0	0.4871712040153833	-0.04316110496859722	False	0.030324437467294612	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04825	86413852.76274067	86439330.54098116	85954517.07145017	87243143.58019167	81956615.95943938	85640648.75180236	P04825	P04825		pepN	0	0.4874676125752348	0.022286488896805262	False	0.030350601779173206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23839	28545728.156912927	28658731.851178613	28937219.288911045	27913414.828388683	28754526.24424485	28746437.75055021	P23839	P23839		yicC	0	0.48766491501480236	0.012232492218595072	False	0.030376766091051808	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A962	6073286.291639978	6453309.888956944	6158161.091685468	5811434.846481903	6243331.231900654	6214934.864148831	P0A962	P0A962		ansA	0	0.48839346439985737	0.03240880362401213	False	0.030402930402930402	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFR0	2374654.0000000023	2372137.4166795886	2655269.8750543003	2114746.6318388786	2429299.868706963	2507668.476281128	P0AFR0	P0AFR0		rssA	0	0.4886907585785191	0.06995291815719931	False	0.030429094714809004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08622	47614747.6404834	50129121.52305025	48654763.90476767	49219965.89557611	50572444.88405823	48710258.89593848	P08622	P08622		dnaJ	0	0.4897904624758434	-0.020586783840698678	False	0.0304552590266876	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A850	1142318103.0369103	1149537336.701508	1140746826.932089	1160372962.4044423	1155011659.6897995	1136120409.2800744	P0A850	P0A850		tig	0	0.4899793820897631	-0.00792288448023997	False	0.030481423338566196	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF03	27001232.90423913	25930304.248457182	27103036.796366	26908982.325949125	27508184.904974654	26659434.781668965	P0AF03	P0AF03		mog	0	0.4906002244342274	-0.018662264410104025	False	0.030507587650444794	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD68	2149442.096264481	2334493.798587132	2420384.345069188	2211149.690773995	2399295.2224713545	2625732.6907433737	P0AD68	P0AD68		ftsI	0	0.4912668315383807	-0.06772843581884083	False	0.030533751962323392	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37651	53656244.69932212	50198797.23472276	47720709.99880998	53019092.9082976	51975286.21224675	50957263.56888417	P37651	P37651		bcsZ	0	0.49293881710911913	-0.04105976982993511	False	0.03055991627420199	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09169	15972937.62387041	17303000.773187537	16247539.55941188	16068661.074778149	17924209.30948912	17061158.620026994	P09169	P09169		ompT	0	0.49301168254503713	-0.04391218168269867	False	0.03058608058608059	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77718	20610560.980261102	19906224.42610304	19740321.378889997	20031627.631582167	20106433.00345847	19262663.93276871	P77718	P77718		thiI	0	0.493574102439423	0.020650875243508574	False	0.030612244897959183	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63235	8410506.56262085	8211822.45981021	9178770.1914307	8560006.277922697	8965705.76772191	9047695.12879671	P63235	P63235		gadC	0	0.49395662356998205	-0.0425506877307001	False	0.030638409209837784	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAG3	477465.8125000006	476903.07717161067	499407.99267564906	465583.1576562932	505537.862521108	531531.6693854182	P0AAG3	P0AAG3		gltL	0	0.49439819297209703	-0.04770572607696963	False	0.03066457352171638	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9D8	278558331.4989451	284292232.3689855	284048923.139792	270783816.1017315	285107585.45115006	280192922.5498318	P0A9D8	P0A9D8		dapD	0	0.4948521023114466	0.018542301561272578	False	0.03069073783359498	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39384	2695824.25128297	2330672.7430446995	2461381.593748416	3069040.6295701875	2517055.128372059	2428479.2617794657	P39384	P39384		yjiM	0	0.49490790644610017	-0.09806897957773764	False	0.030716902145473575	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22186	3979298.2351496033	3851047.4925246416	4081036.799140107	3971061.3753495007	3955322.1030245135	3783724.841666717	P22186	P22186		mraZ	0	0.4959953585084653	0.0245864522011286	False	0.030743066457352173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52007	7206600.863826169	6609478.929088016	6665556.0379328495	7041315.547046388	6924053.618868545	6989196.18374258	P52007	P52007		yecM	0	0.4961469612764105	-0.03293365130074481	False	0.03076923076923077	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES6	110480899.33828267	111866124.84411444	111593393.58649236	111076209.1180106	111085998.82659596	110717838.09281974	P0AES6	P0AES6		gyrB	0	0.49625069089718854	0.004588324477075419	False	0.03079539508110937	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB4	18965253.676244047	19109233.11493401	18178848.565151613	18312955.683776516	18922220.29767116	18192664.933936447	P0ACB4	P0ACB4		hemG	0	0.49723088937451027	0.021327827401459335	False	0.030821559392987967	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64423	3273317.868806552	3325808.3113524485	3593517.290574021	2853682.2522749463	3629798.123365578	3130128.6346196085	P64423	P64423		zntB	0	0.49782221939714794	0.08437822948029056	False	0.030847723704866565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16926	5235877.039667453	5321065.270941886	5340624.430573547	5763169.293356064	5406065.395882846	5160702.792894043	P16926	P16926		mreC	0	0.49811115101412784	-0.03871330209864656	False	0.03087388801674516	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31473	5240424.293464966	5038427.79296176	5315349.429814668	5333349.696930978	4929498.698053813	4991677.573105442	P31473	P31473		ravA	0	0.4993212137318317	0.03177233390725911	False	0.03090005232862376	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE22	6283236.138363408	5770142.2365363855	5721333.470719114	6088821.995484688	6059295.146218644	6067555.478038662	P0AE22	P0AE22		aphA	0	0.49946464907816457	-0.03535409624343705	False	0.030926216640502355	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED5	7643754.632485719	7792774.181286362	8143307.092654313	7937751.312682095	7967318.138171939	8039574.682495391	P0AED5	P0AED5		uvrY	0	0.4997898367452272	-0.022149315771921606	False	0.030952380952380957	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF52	480776.9061999995	409054.0195515074	474632.5585928287	446615.3779608035	409097.1958177298	448751.0206070116	P0AF52	P0AF52		yjcD	0	0.5002020749114235	0.06487710457550548	False	0.03097854526425955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8G9	16315899.081487885	15634089.74059637	16244593.991527222	15978545.5111596	15146563.200197889	16199554.724634776	P0A8G9	P0A8G9		xseB	0	0.5005183010437374	0.02627874740212872	False	0.031004709576138146	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6A0	4271454.385023098	4117286.969495048	4310082.818877703	4504661.240244421	4102395.3286827095	4400470.889269331	P0A6A0	P0A6A0		ubiB	0	0.5005914234539848	-0.034651833547763834	False	0.031030873888016747	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39831	43353925.24198498	42293036.965381525	40486485.17028332	41457934.09077136	42118746.74634415	40330646.387272	P39831	P39831		ydfG	0	0.5012650257162753	0.025689389018074712	False	0.031057038199895342	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64588	2016378.499999998	1620523.4412653197	1781562.3776136786	1978826.5534163532	1549716.350483035	1441448.0086921048	P64588	P64588		yqjI	0	0.5015188681536958	0.12464081233065079	False	0.031083202511773943	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P50456	2556733.601072071	2487362.027908004	2477221.100864121	2823294.8216972877	2410607.053491452	2581019.905531732	P50456	P50456		mlc	0	0.5016871692436446	-0.055246181972024064	False	0.031109366823652538	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7T7	122853258.59214242	127646286.05653515	134508764.4871889	132993014.46146068	128863388.14934784	131564227.00698473	P0A7T7	P0A7T7		rpsR	0	0.5020978708225878	-0.03118302757784632	False	0.031135531135531136	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J0	36852691.16163762	36017004.7172524	34550669.121216	34202404.891796924	36459997.70972296	34623928.68300976	P0A7J0	P0A7J0		ribB	0	0.5023439159816673	0.028949376933155628	False	0.031161695447409734	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31678	882406.8125000002	865695.1211705097	1126009.911586698	768246.4917608395	876996.4047214295	992809.3719965648	P31678	P31678		otsB	0	0.502410336593898	0.12364305556173953	False	0.031187859759288332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEU7	62138865.00028338	60609907.98060503	58963331.0764655	57158703.41168405	61627177.60150828	59399165.28224415	P0AEU7	P0AEU7		skp	0	0.5029702429031754	0.028278254781184693	False	0.03121402407116693	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE08	223092558.64823568	234500837.83375177	223962204.74378124	225939634.68826815	222308469.28630283	224310171.9058496	P0AE08	P0AE08		ahpC	0	0.5038207128575221	0.019172076888700068	False	0.031240188383045528	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABU0	40294657.77685441	39449759.24366309	39388893.77863604	39167694.65907243	40590770.57759849	40644002.988519885	P0ABU0	P0ABU0		menB	0	0.5039178863535091	-0.01528810657352882	False	0.03126635269492412	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76297	633509.1249999998	725055.7701803816	637370.4371691444	678139.6357331872	730274.634195773	667070.7564904856	P76297	P76297		flhE	0	0.5049346543870225	-0.056383545073988316	False	0.031292517006802724	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75954	2108237.4473174657	2211034.143611899	1806266.4962984272	2154956.774259785	2184691.020290752	2082010.2568223963	P75954	P75954		ycfS	0	0.5050870764508297	-0.0681092639302229	False	0.03131868131868132	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00370	13685185.973576566	13326006.267144611	13784312.67519827	13353810.752547031	13541612.631265534	13550033.08451734	P00370	P00370		gdhA	0	0.5051961391688051	0.012432553138440857	False	0.03134484563055992	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8F8	5515599.733317864	4992078.142103395	6261237.295592752	5776066.333006069	5953274.564153821	5931153.516561666	P0A8F8	P0A8F8		uvrB	0	0.5053885149850008	-0.0747363726066741	False	0.031371009942438514	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31441	738137.6553159748	840700.0242261993	610450.4193642315	709796.3545409061	509821.8844351	750781.394372976	P31441	P31441		ade	0	0.506033635748577	0.15197355366826631	False	0.03139717425431711	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39315	7075557.529391134	6644016.639538218	6962443.918598561	6727668.097841919	6952241.81812243	6655120.984450567	P39315	P39315		qorB	0	0.507212136743747	0.024409783181716434	False	0.03142333856619571	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8S1	10800759.167185271	10022703.884494323	10249281.317671333	10233664.137894755	10776567.053177975	10691553.157635702	P0A8S1	P0A8S1		iciA	0	0.5076695368533491	-0.0289143783136439	False	0.031449502878074305	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04846	6568439.308753826	6348664.757659803	6279130.924164859	6285298.236041516	6640502.288487251	6576500.837270444	P04846	P04846		nlpA	0	0.5079005961758274	-0.02282099969452953	False	0.031475667189952906	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEW4	1430544.949143599	1689866.3358561625	1489614.6006286475	1330200.287600143	1468156.3155594647	1579916.6095482814	P0AEW4	P0AEW4		cpdA	0	0.5091963215413691	0.07441286722830495	False	0.0315018315018315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9J0	16316191.374310495	16011959.472593743	17469872.62947872	16841903.441000402	17021086.973385293	16997649.572373554	P0A9J0	P0A9J0		rng	0	0.509431682689258	-0.030461134078942305	False	0.0315279958137101	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P52647	11745461.998092389	12135294.596914675	11752696.189399583	11860626.682993306	12074447.907218274	12020284.027941328	P52647	P52647		ydbK	0	0.5109565228823005	-0.01297451573662205	False	0.0315541601255887	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64636	3672886.691751986	3549025.1344129406	3735968.3790268046	3584513.604250289	3800845.27942393	3758512.6526172687	P64636	P64636		yrfG	0	0.5121442286272816	-0.02428179525612736	False	0.0315803244374673	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46893	11022353.482815929	11379533.022610256	10391717.740676591	10514526.00396984	11725990.322686158	11595475.76349138	Q46893	Q46893		ispD	0	0.512423259170639	-0.045144217085925996	False	0.03160648874934589	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEC3	3345171.715816273	3277759.4315584325	3000624.7271583416	2992163.4895879216	3057811.9932381297	3278705.8168279515	P0AEC3	P0AEC3		arcB	0	0.5126372261482128	0.04489690748452681	False	0.031632653061224494	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
