Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AAC0	P0AAC0		uspE		5348630.0	5732590.0	5685150.0	5642280.0	5431850.0	5664360.0	0	0.12181226792331262	-0.05678873856690519	False	0.01372340425531915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6W9	P0A6W9		gshA		5612060.0	5667500.0	5517740.0	5723200.0	5790910.0	5451160.0	0	0.1219141668445814	0.04185927312859763	False	0.01375	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P75809	P75809		ybjI		1153350.0	1144970.0	1289870.0	1113130.0	1103180.0	1286170.0	0	0.12272396711578887	-0.14309123736688284	False	0.013776595744680853	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P76187	P76187		ydhF		2535970.0	2601330.0	2490880.0	2251180.0	2311450.0	2628050.0	0	0.12388625668906404	-0.12111491336182326	False	0.013803191489361703	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P76537	P76537		yfeY		2973910.0	3191330.0	3265890.0	3033940.0	3189620.0	3208440.0	0	0.12400339666414827	-0.07163118183490054	False	0.013829787234042552	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P23882	P23882		fmt		7284260.0	7259120.0	7275750.0	7297310.0	7314020.0	7203950.0	0	0.12415941756406824	0.010366693383823301	False	0.013856382978723405	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ADX1	P0ADX1		yhfA		10060900.0	9729110.0	9794040.0	10179200.0	10132200.0	10074400.0	0	0.12423879562760859	0.03727840480574683	False	0.013882978723404256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69222	P69222		infA		17989600.0	18091600.0	17853400.0	17327400.0	17559500.0	18450100.0	0	0.12448935711707866	-0.040850011817642855	False	0.013909574468085108	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P37052	P37052		ychJ		1373090.0	1202070.0	1204620.0	1359730.0	1386240.0	1347920.0	0	0.12454717697075912	0.13365208181509305	False	0.013936170212765959	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AGK4	P0AGK4		yhbY		15852500.0	15512300.0	15402600.0	15552100.0	15978200.0	15550200.0	0	0.12478070662837769	0.028215941770744487	False	0.013962765957446808	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P62556	P62556		sopA		4312510.0	4132810.0	4130780.0	4171720.0	4169950.0	4053370.0	0	0.12520038389613158	0.03896780037789305	False	0.01398936170212766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77756	P77756		queC		1529450.0	1488300.0	1492960.0	1490510.0	1571130.0	1432800.0	0	0.12527882917854224	0.05673047354877224	False	0.014015957446808511	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P46142	P46142		yggM		9144640.0	8596780.0	8783530.0	9179800.0	8760940.0	8745440.0	0	0.12567947086029593	0.052041877861032884	False	0.014042553191489364	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A823	P0A823		sfsA		762428.0	671847.0	639761.0	742088.0	744739.0	733960.0	0	0.12701065910396458	0.13694573302411217	False	0.014069148936170214	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9A9	P0A9A9		fur		18844100.0	19070100.0	19543100.0	18171800.0	18940700.0	19074300.0	0	0.12755655874119243	-0.043950437728194514	False	0.014095744680851063	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P41052	P41052		mltB		926748.0	915714.0	954329.0	886227.0	911265.0	956960.0	0	0.12778592320239546	-0.05341960670392593	False	0.014122340425531916	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P46889	P46889		ftsK		2242700.0	1980330.0	1924470.0	2044980.0	2030980.0	1918330.0	0	0.12788530488498626	0.11782381113938885	False	0.014148936170212767	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AG71	P0AG71		rmuC		1182700.0	1150590.0	1154740.0	1299590.0	1250170.0	1181900.0	0	0.12813991898951924	0.09804527928028503	False	0.014175531914893617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A715	P0A715		kdsA		22833000.0	23095500.0	23050000.0	22946900.0	22330500.0	23306500.0	0	0.1282131678817396	-0.028141135014664313	False	0.01420212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AGE6	P0AGE6		yieF		9570720.0	10314400.0	10235200.0	9948120.0	9075480.0	9833140.0	0	0.12822905929122366	-0.08752338466327146	False	0.014228723404255319	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AF08	P0AF08		mrp		4751640.0	4380190.0	4338060.0	4509110.0	4498070.0	4454570.0	0	0.12846891653187884	0.06279251852092865	False	0.014255319148936171	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P10121	P10121		ftsY		45973100.0	43915900.0	45290100.0	45070700.0	46044100.0	44888500.0	0	0.1291194251455956	0.031851172835587374	False	0.014281914893617022	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P06715	P06715		gor		3212930.0	3236770.0	3304590.0	3243440.0	3211950.0	3337160.0	0	0.12972239810463299	-0.031029689501703206	False	0.014308510638297873	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A744	P0A744		msrA		6883630.0	6833200.0	6623460.0	7288090.0	6989120.0	6851340.0	0	0.13006690969584675	0.05934873258277589	False	0.014335106382978725	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9X4	P0A9X4		mreB		8866010.0	9171540.0	9197570.0	8867880.0	8743500.0	8863870.0	0	0.13038730909866875	-0.040593943610164246	False	0.014361702127659574	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEJ2	P0AEJ2		entC		513522.0	594657.0	549292.0	533319.0	555374.0	638674.0	0	0.13048542116010392	-0.15393387038649145	False	0.014388297872340425	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69913	P69913		csrA		16541400.0	16463700.0	18620500.0	16708200.0	15430500.0	18577100.0	0	0.13058875353510996	-0.1405498741095447	False	0.014414893617021278	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AE45	P0AE45		ytfL		1243820.0	1111010.0	1070730.0	1270470.0	1105630.0	1070890.0	0	0.1309907065238678	0.15435109495698685	False	0.014441489361702128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AGG4	P0AGG4		trxC		8822400.0	8166040.0	8623350.0	8845380.0	9702480.0	8565060.0	0	0.13141687144755482	0.11037016028815556	False	0.014468085106382981	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P21165	P21165		pepQ		21212200.0	21477900.0	21525100.0	20456400.0	21214600.0	21690600.0	0	0.131776342797258	-0.040948361207264264	False	0.01449468085106383	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P00490	P00490		malP		5955470.0	5693660.0	5712720.0	5787860.0	5812720.0	5786760.0	0	0.13209217019538852	0.030135234454579454	False	0.01452127659574468	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P75736	P75736		ybfF		2112570.0	2156450.0	2232590.0	2146810.0	2149270.0	2177230.0	0	0.13234859617000222	-0.03505359253303175	False	0.014547872340425533	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P76316	P76316		dcyD		1612760.0	1672500.0	1648180.0	1559340.0	1564520.0	1589910.0	0	0.13243198840939194	-0.05203843765977162	False	0.014574468085106384	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AF70	P0AF70		yjeI		8864040.0	9233740.0	9988570.0	8830310.0	9541820.0	10344600.0	0	0.13270914843592593	-0.11845963392051498	False	0.014601063829787236	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AAD6	P0AAD6		sdaC		136816.0	165212.0	214233.0	135532.0	22554.6	179860.0	1	0.13283800956621591	-0.9233966856595959	False	0.014627659574468085	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P07118	P07118		valS		23561300.0	24361200.0	24106100.0	23387500.0	24280200.0	24661100.0	0	0.132961127542509	-0.0379670610694093	False	0.014654255319148936	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0C037	P0C037		yaiE		11701200.0	12331700.0	12474800.0	11801700.0	10577700.0	12023000.0	0	0.133564170757517	-0.1119110763359023	False	0.014680851063829789	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
Q46925	Q46925		csdA		1037660.0	1006750.0	1076990.0	1139410.0	1169670.0	977187.0	0	0.13372597229704722	0.12878783748429576	False	0.01470744680851064	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P00926	P00926		dsdA		1403760.0	1399150.0	1349990.0	1483500.0	1397750.0	1342960.0	0	0.13391073303317907	0.06645717005391598	False	0.01473404255319149	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P24182	P24182		accC		20761200.0	20052700.0	20205800.0	20219900.0	20640400.0	20210500.0	0	0.133928832792699	0.02723808034581896	False	0.014760638297872341	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AGJ9	P0AGJ9		tyrS		15285200.0	15565400.0	15449500.0	15395300.0	15365300.0	15834000.0	0	0.13423499460262914	-0.024945605168271077	False	0.014787234042553192	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7E5	P0A7E5		pyrG		16172700.0	16124400.0	16022200.0	16190200.0	16363700.0	16154300.0	0	0.13466301976618536	0.012659487664067177	False	0.014813829787234044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P00914	P00914		phrB		760923.0	791147.0	777888.0	724706.0	714845.0	743380.0	0	0.13512613109412694	-0.07158601039007126	False	0.014840425531914895	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AA25	P0AA25		trxA		26768400.0	28731100.0	28422400.0	26986300.0	26578600.0	26989800.0	0	0.1357463175477436	-0.06685025800463534	False	0.014867021276595746	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77737	P77737		oppF		1605320.0	1630990.0	1813480.0	1537090.0	1625610.0	1690820.0	0	0.13604129023471606	-0.10705546333058649	False	0.014893617021276596	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77748	P77748		ydiJ		1132870.0	833874.0	1021310.0	1005840.0	1102230.0	985743.0	0	0.136180547267042	0.1900505513313471	False	0.014920212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AD61	P0AD61		pykF		49760900.0	49922500.0	51021200.0	48998500.0	47923600.0	49602700.0	0	0.1362853285475738	-0.037506531613181945	False	0.014946808510638298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P31060	P31060		modF		393468.0	464930.0	452499.0	358066.0	330962.0	370011.0	0	0.1364494558014835	-0.2501435043715686	False	0.01497340425531915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
Q46893	Q46893		ispD		2586430.0	2511620.0	2414510.0	2764300.0	2525130.0	2457220.0	0	0.1366695548481629	0.09316191676539452	False	0.015000000000000001	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P76177	P76177		ydgH		27128400.0	26344300.0	26723200.0	26716700.0	26904000.0	26718300.0	0	0.1371351242391236	0.017314176710033116	False	0.01502659574468085	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AA97	P0AA97		yaeQ		958740.0	792127.0	838084.0	894648.0	834716.0	812485.0	0	0.1378208919281128	0.13811462804488384	False	0.015053191489361703	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P37652	P37652		bcsB		3863760.0	3896170.0	3843240.0	3709040.0	3752820.0	3900360.0	0	0.1380811398390248	-0.039472521014006126	False	0.015079787234042553	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A9L8	P0A9L8		proC		2784480.0	3387990.0	3542650.0	3091220.0	2066470.0	3073480.0	0	0.13815656575999027	-0.3329891211435242	False	0.015106382978723406	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P64467	P64467		cnu		2749390.0	2918080.0	2862510.0	2853270.0	2869760.0	2955030.0	0	0.1384343561149633	-0.04413599103460393	False	0.015132978723404257	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P28630	P28630		holA		127155.0	124202.0	95755.3	128572.0	176814.0	37457.8	1	0.13876522638057673	0.7487402057200528	False	0.015159574468085106	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AEV7	P0AEV7		hycH		1455870.0	1640880.0	1515090.0	1497320.0	1338510.0	1497870.0	0	0.13944059024884092	-0.11687237961939696	False	0.015186170212765958	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A705	P0A705		infB		18363800.0	18299400.0	18548400.0	17736100.0	17954200.0	18450700.0	0	0.14046124617710867	-0.03283629671632279	False	0.015212765957446809	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AD10	P0AD10		yecJ		3360270.0	3368800.0	3278930.0	3586210.0	3732280.0	3285700.0	0	0.1408385989109625	0.10438026383440449	False	0.015239361702127661	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P17315	P17315		cirA		2116550.0	2025120.0	2036990.0	2142740.0	2042240.0	2027400.0	0	0.1414638682517958	0.049376010320122954	False	0.015265957446808512	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6S0	P0A6S0		flgH		2300050.0	2293320.0	2213130.0	2327150.0	2273780.0	2203140.0	0	0.14164895232825495	0.040576640874016155	False	0.015292553191489361	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0C0R7	P0C0R7		rlmE		4296560.0	4360920.0	4372140.0	4110900.0	4284420.0	4381210.0	0	0.14210573224240886	-0.047231716913707145	False	0.015319148936170214	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6Z1	P0A6Z1		hscA		5275050.0	5208780.0	5140330.0	5238730.0	5173400.0	5098620.0	0	0.1426902490212322	0.022191176313173556	False	0.015345744680851064	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ACC3	P0ACC3		erpA		9650580.0	9299360.0	9402510.0	9796660.0	10017500.0	9770690.0	0	0.14323609050918074	0.049417322500110786	False	0.015372340425531915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77808	P77808		yfaY		4955810.0	4845210.0	4807060.0	4929300.0	4872030.0	4607010.0	0	0.14333194129998061	0.04951201071588111	False	0.015398936170212768	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P30749	P30749		moaE		3624080.0	3547860.0	3483470.0	3819890.0	3623810.0	3601670.0	0	0.14343248076430304	0.05781717513813611	False	0.015425531914893617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P27833	P27833		rffA		2382930.0	2303330.0	2319970.0	2322700.0	2402150.0	2320850.0	0	0.14389705810326886	0.03360091610887811	False	0.01545212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P21338	P21338		rna		2865270.0	2820440.0	2912460.0	2753590.0	2728810.0	2900010.0	0	0.1443888310701813	-0.048473379134003895	False	0.01547872340425532	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P07813	P07813		leuS		16082200.0	16278800.0	16056300.0	15999300.0	15970600.0	16410800.0	0	0.14499782898448205	-0.020681397557672804	False	0.01550531914893617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AFZ3	P0AFZ3		sspB		13167300.0	12850400.0	12934400.0	13043800.0	13030800.0	13053000.0	0	0.14530664451111247	0.014933414738542896	False	0.015531914893617023	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P52644	P52644		hslJ		194952.0	216407.0	303410.0	214441.0	153681.0	227069.0	0	0.14595326386211058	-0.4075635200494696	False	0.015558510638297872	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AAT9	P0AAT9		ybeL		7935960.0	7650060.0	7582080.0	7785280.0	7617650.0	7238880.0	0	0.14617680076331727	0.05467033542692169	False	0.015585106382978723	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P68191	P68191		sra		1121350.0	1139730.0	1118500.0	1116160.0	1095430.0	1129560.0	0	0.14639390520820808	-0.023549102545731025	False	0.015611702127659575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P52643	P52643		ldhA		9363780.0	9697750.0	9771900.0	9349220.0	9804270.0	10111700.0	0	0.14684269494234334	-0.05285201693035046	False	0.015638297872340428	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P11557	P11557		damX		7878550.0	7899410.0	7813200.0	8291130.0	8239800.0	7817910.0	0	0.14725332621964116	0.05290835845420821	False	0.015664893617021277	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A843	P0A843		tatE		8916750.0	8811690.0	8579460.0	9239750.0	9308270.0	9069000.0	0	0.14777415978140562	0.05376097011586712	False	0.015691489361702126	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69795	P69795		chbB		435670.0	484321.0	425020.0	339437.0	389343.0	439393.0	0	0.14867652534787795	-0.21195715176614838	False	0.01571808510638298	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7Y8	P0A7Y8		rnpA		2156600.0	1950770.0	1974260.0	2079430.0	1948870.0	1862840.0	0	0.1487281315807794	0.09571775110880779	False	0.01574468085106383	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AFB1	P0AFB1		nlpI		1785340.0	1689870.0	1685020.0	1803440.0	1692850.0	1500030.0	0	0.15021240410029862	0.115604694625054	False	0.015771276595744683	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ACL9	P0ACL9		pdhR		3474210.0	3706050.0	3716980.0	3465650.0	3674230.0	3632500.0	0	0.15191421220347012	-0.05878750238632114	False	0.015797872340425533	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6W5	P0A6W5		greA		24336600.0	23824400.0	23999500.0	24071300.0	24598200.0	24178700.0	0	0.15217761513143385	0.01996800999001403	False	0.01582446808510638	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
Q59385	Q59385		copA		5547160.0	5397810.0	5317580.0	5465240.0	5377890.0	5360040.0	0	0.15226480490081476	0.02798405227891267	False	0.015851063829787234	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P07913	P07913		tdh		3570170.0	3719680.0	3567830.0	3532390.0	3550540.0	3773400.0	0	0.1541444859517271	-0.0541967746994721	False	0.015877659574468087	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P39321	P39321		tamB		1022600.0	999207.0	978667.0	1055220.0	983701.0	943156.0	0	0.1541535049954496	0.06777140382922328	False	0.01590425531914894	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P60560	P60560		guaC		7342770.0	8195040.0	7896320.0	7744130.0	7898650.0	7957590.0	0	0.1542668361297483	-0.065246718449418	False	0.015930851063829788	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8V6	P0A8V6		fadR		6111530.0	6084990.0	5988860.0	6075770.0	6214450.0	6055310.0	0	0.15485435187541233	0.02153089208113866	False	0.015957446808510637	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P32662	P32662		gph		2698840.0	2923310.0	2812140.0	2670700.0	2515010.0	2659570.0	0	0.15494701653884202	-0.09050534469004397	False	0.01598404255319149	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A784	P0A784		orn		3016610.0	3003200.0	2980200.0	2994910.0	3045860.0	2979890.0	0	0.15572834090422233	0.01506541209899491	False	0.016010638297872342	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P29680	P29680		hemE		6220630.0	5841880.0	5901280.0	5880370.0	6119230.0	5820950.0	0	0.15629268891890455	0.052910695998252016	False	0.01603723404255319	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
Q46919	Q46919		yqcC		478421.0	549883.0	594122.0	424511.0	420932.0	450208.0	0	0.1564421114012606	-0.2680894758642464	False	0.016063829787234044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P69741	P69741		hybO		2248100.0	2472200.0	2465880.0	2287890.0	2393010.0	2326830.0	0	0.15660070844240095	-0.06829776916873921	False	0.016090425531914893	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P52108	P52108		rstA		3669220.0	3636480.0	3449380.0	3653890.0	3638840.0	3399820.0	0	0.1566117670297398	0.06408403560285492	False	0.016117021276595745	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P68206	P68206		yjbJ		3172680.0	3447910.0	3472790.0	2621750.0	3218020.0	3339320.0	0	0.15712753999153053	-0.18704228762534797	False	0.016143617021276598	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6K1	P0A6K1		dapF		404865.0	388281.0	395587.0	305536.0	299410.0	442460.0	0	0.157141126455264	-0.2802596032356697	False	0.016170212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6F1	P0A6F1		carA		8070750.0	7838160.0	7957400.0	8102540.0	7987490.0	7516700.0	0	0.1576935440396661	0.0515781581047881	False	0.0161968085106383	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7V3	P0A7V3		rpsC		96422300.0	95289900.0	95136200.0	95470700.0	96156800.0	93049000.0	0	0.15816707323359827	0.023096239414377922	False	0.016223404255319148	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P41409	P41409		rihA		938657.0	1064930.0	1039590.0	914298.0	806863.0	899625.0	0	0.1581904515794921	-0.17562691694596316	False	0.01625	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P13001	P13001		bioH		1211820.0	1164110.0	1331100.0	1147640.0	997009.0	1286180.0	0	0.15888453656106732	-0.1719723338783561	False	0.016276595744680853	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P31697	P31697		fimC		4575880.0	4626950.0	4519870.0	4375240.0	4476010.0	4659210.0	0	0.1593366677276146	-0.04014755740181218	False	0.016303191489361702	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A6E6	P0A6E6		atpC		8211910.0	8499010.0	8732250.0	8458270.0	8546560.0	9114040.0	0	0.16028687522154775	-0.0631638308468701	False	0.016329787234042555	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P75767	P75767		ybhK		1786290.0	1484920.0	1566090.0	1584380.0	1585990.0	1485920.0	0	0.16103598009010575	0.12765190053320682	False	0.016356382978723404	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0C054	P0C054		ibpA		4880960.0	4737010.0	4879890.0	4952350.0	4830890.0	4735710.0	0	0.1616738250717348	0.03098525492115748	False	0.016382978723404256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P63235	P63235		gadC		2981950.0	2967080.0	2962580.0	3049260.0	3090850.0	2991790.0	0	0.161833672524313	0.0320814495990884	False	0.01640957446808511	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8U6	P0A8U6		metJ		8425580.0	8475550.0	8321520.0	8587440.0	8535950.0	8131010.0	0	0.16184679187490503	0.03549336200125787	False	0.016436170212765958	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P24202	P24202		mrr		2495740.0	2175300.0	2158870.0	2274500.0	2261380.0	2211450.0	0	0.16218928779965752	0.10332725656991464	False	0.01646276595744681	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P27253	P27253		scpA		703995.0	19147.6	65944.6	746184.0	683196.0	676047.0	2	0.16220690471004998	1.486905353286977	False	0.01648936170212766	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0C018	P0C018		rplR		30147900.0	29646400.0	29506700.0	33231300.0	31381900.0	29816700.0	0	0.16276106572503832	0.09097923638727966	False	0.01651595744680851	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0ADZ0	P0ADZ0		rplW		6798720.0	6134650.0	6460970.0	6775000.0	6986620.0	6788170.0	0	0.1632489490189329	0.08501344200711859	False	0.016542553191489364	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
Q46927	Q46927		ygdL		1348720.0	1345440.0	1326620.0	1538710.0	1559690.0	1341870.0	0	0.16338093473081808	0.1478558771704972	False	0.016569148936170213	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0AG51	P0AG51		rpmD		93363400.0	97434400.0	95485700.0	89337500.0	89013800.0	91048200.0	0	0.16341711914827356	-0.06363726880866442	False	0.016595744680851066	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77625	P77625		yfbT		8853650.0	8898240.0	8761740.0	8602780.0	8506820.0	8945430.0	0	0.1636144100398945	-0.03524864941814475	False	0.016622340425531915	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P13024	P13024		fdhE		4363650.0	4441180.0	4441800.0	4429260.0	4237740.0	4498000.0	0	0.16393431291103397	-0.03827472957491115	False	0.016648936170212767	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A8C4	P0A8C4		ygfB		3296410.0	3309580.0	3517700.0	3140030.0	3396390.0	3652440.0	0	0.16411175649123913	-0.09192156563392054	False	0.016675531914893616	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P06996	P06996		ompC		235732000.0	227982000.0	221213000.0	242271000.0	225396000.0	223786000.0	0	0.16417156618536116	0.06377750954520732	False	0.01670212765957447	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P19318	P19318		narY		459394.0	426762.0	356096.0	498741.0	392964.0	371150.0	0	0.16417714565782082	0.22748016481516878	False	0.01672872340425532	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P45795	P45795		yrdB		1515880.0	1419540.0	1474660.0	1664220.0	1690380.0	1594310.0	0	0.16465857043087775	0.11782735186482671	False	0.01675531914893617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77279	P77279		ybbL		2812410.0	3267210.0	2899680.0	2635490.0	2910380.0	2935120.0	0	0.16496476987999129	-0.12297908199311469	False	0.016781914893617023	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P0A7F6	P0A7F6		speD		2164820.0	2157800.0	2152180.0	1981810.0	2036870.0	2209950.0	0	0.16506840552166918	-0.07643280816901875	False	0.01680851063829787	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P77570	P77570		anmK		851069.0	927866.0	944242.0	912027.0	925238.0	957106.0	0	0.16595442468368754	-0.07368891499687878	False	0.016835106382978724	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
P03007	P03007		dnaQ		919057.0	976923.0	1004760.0	913380.0	747595.0	947036.0	0	0.16674461223042047	-0.18288081905435902	False	0.016861702127659577	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.0
