protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P25798	2532024.0664931084	2505106.9874229934	2567072.411310476	2590038.238985576	2793621.335310704	2987493.9384004977	P25798	P25798		fliF	0	0.15273153265680742	-0.13862929968144927	False	0.020963541666666665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAJ5	10539455.470322948	10766228.993629944	11365104.57258942	11238387.580360442	11450177.833756322	11569702.828255964	P0AAJ5	P0AAJ5		fdoH	0	0.1531616901216196	-0.06845092702425332	False	0.020989583333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63417	23273506.16103524	22425376.092452098	22351889.68894179	22076581.54388029	20820132.16141516	22229605.92535755	P63417	P63417		yhbS	0	0.1536643630900352	0.06337082672731484	False	0.021015625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE78	1580186.9859683071	1605053.3643743156	1437765.5944584643	1749517.710456151	1589973.5106033462	1652459.5346472654	P0AE78	P0AE78		corC	0	0.15377300553993303	-0.11077248469890263	False	0.02104166666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77536	2555482.347951709	2685932.932286494	2660441.01692987	2882092.5037743263	2651372.335230756	2955193.5813538115	P77536	P77536		ykgF	0	0.1539558005450384	-0.10334495305855305	False	0.021067708333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG55	583875302.783581	600827801.7938695	595261398.6435716	605875005.1667495	604214079.1102332	602978085.8321861	P0AG55	P0AG55		rplF	0	0.15410263011174577	-0.026583904052179558	False	0.02109375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8P3	39162742.5613667	37043146.51877495	39235584.693541445	39078665.36433424	42109279.61729334	40290301.41569146	P0A8P3	P0A8P3		yggX	0	0.1543156531914401	-0.07353636460109549	False	0.02111979166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33363	32114975.56230125	32859901.28290744	30698863.5454982	33379233.16395841	33157242.872256964	33366504.62923663	P33363	P33363		bglX	0	0.1544850385595967	-0.06240472036720824	False	0.021145833333333332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD49	20173764.54723629	22631752.753073584	23869021.295409005	25254626.94424207	24374305.527827207	24043039.65700419	P0AD49	P0AD49		raiA	0	0.15505562477121196	-0.14397992671982296	False	0.021171875000000003	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39300	725195.4342844269	463147.4375	804609.8322919962	865004.720744267	844165.9097191202	948616.6263708196	P39300	P39300		ulaG	0	0.15587949968381287	-0.4153181552483457	False	0.021197916666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG86	51608222.91269463	54900030.73713236	55771255.54264808	57947806.1732191	54741512.31469947	59188294.12393213	P0AG86	P0AG86		secB	0	0.15609304602804963	-0.08290079896829362	False	0.021223958333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06999	5045622.046706015	5103127.184054952	5487224.193038816	4830990.316994599	4902378.007616039	5020254.831499008	P06999	P06999		pfkB	0	0.1564879879285094	0.08379974636544668	False	0.02125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ5	52859557.87663787	53854807.06254942	56576969.10334725	57111538.66348865	56389025.2818658	57045318.99840874	P0AGJ5	P0AGJ5		yfiF	0	0.1566097309590206	-0.06271169970599764	False	0.02127604166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8K1	8751303.587664826	9803560.582299482	9291699.781010889	10318745.367200747	9471966.60577907	10150986.832906662	P0A8K1	P0A8K1		psd	0	0.15686493943696997	-0.10465675686624529	False	0.021302083333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFR4	20459289.157842036	20880303.051475145	21596172.931412544	20141112.52785862	20285594.73900012	20334831.97049537	P0AFR4	P0AFR4		yciO	0	0.15699956446534855	0.05072168770658954	False	0.021328125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFX0	728502.8135427991	681277.4858280566	829223.1079355394	810711.4966177075	827418.2387142618	877244.8141232766	P0AFX0	P0AFX0		hpf	0	0.15707653238553373	-0.1679165154798127	False	0.021354166666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGK8	4473064.1099242745	3828319.594494442	3490254.9802277987	3766558.840814511	3079029.6658423888	2917476.3317553806	P0AGK8	P0AGK8		iscR	0	0.1574162759939147	0.2723582062995561	False	0.021380208333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6A0	3657213.398009577	3616052.1649721432	3370524.2850906225	3221198.9729846823	3325319.3791495967	3482399.467715658	P0A6A0	P0A6A0		ubiB	0	0.15756535567088395	0.0858459921211325	False	0.02140625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33195	32232245.47462823	31985769.927227505	31462810.948136967	32282506.715095647	32238069.609168954	33172835.907450646	P33195	P33195		gcvP	0	0.15781605679615002	-0.03003143063085675	False	0.02143229166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09029	2215854.742403016	2347081.2200523736	2237907.0124057024	2371108.2177513777	2370661.836387661	2315188.057006781	P09029	P09029		purK	0	0.15804989908736822	-0.05333286473634724	False	0.021458333333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7W1	382075448.8934944	397502874.8276656	415569882.40573394	374225673.8977285	368180119.4277921	390137159.6212688	P0A7W1	P0A7W1		rpsE	0	0.15852622870699506	0.07762376572142785	False	0.021484375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P5	24454934.83540016	25474349.44516961	25610435.121189065	25717111.743036967	26809290.15527481	25695710.87185888	P0A6P5	P0A6P5		der	0	0.15929060053567165	-0.05034107883881282	False	0.021510416666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07395	198644435.06657684	198437980.23764557	197918725.30113316	197073570.2861752	189312995.64441147	193866468.72945663	P07395	P07395		pheT	0	0.1595119580431459	0.036210271313840324	False	0.021536458333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69908	5667158.557443729	5278241.406046121	5618292.778386648	5994036.847327589	5672175.668164617	6595233.981079359	P69908	P69908		gadA	0	0.1597398733494009	-0.14077670037243029	False	0.021562500000000002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P30131	1307817.775374174	1413481.938259848	1138788.510466432	1108499.3121580498	1147589.0672057478	1088849.152470007	P30131	P30131		hypF	0	0.15982845241770952	0.20665455317245546	False	0.02158854166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00803	11017802.952745363	11304388.786677925	11692116.15527106	11426711.690349275	11983869.178986557	12020496.760519532	P00803	P00803		lepB	0	0.15991902130496094	-0.05887361122768271	False	0.021614583333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9D8	273456628.8847768	277793316.2665099	273358877.90958923	287695303.84774584	284649563.9874514	275435134.8393562	P0A9D8	P0A9D8		dapD	0	0.15996331650541057	-0.03998003898771891	False	0.021640625000000004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7E3	36751690.91148211	36184445.9923327	38075429.27402798	39046927.64416499	38206392.29656419	37499251.11520354	P0A7E3	P0A7E3		pyrE	0	0.16045405347670694	-0.047816480613492786	False	0.021666666666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37626	4377879.674743845	4085637.994050814	3746194.107836592	3853785.276139616	3510091.3659211537	3704310.40890085	P37626	P37626		yhiI	0	0.16184993369727574	0.14161021373002197	False	0.021692708333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09323	2032994.7114785276	1892844.1051639756	2018792.035241017	1710746.5336617734	1909624.8461838567	1410847.6817371056	P09323	P09323		nagE	0	0.1619860895202885	0.24067921806289394	False	0.021718750000000002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P9	729503989.0214227	716826352.4239466	743062259.3385593	686614340.3506733	719459928.2399474	715864161.6526769	P0A6P9	P0A6P9		eno	0	0.16218983432736542	0.04514788517000745	False	0.021744791666666666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P14407	129296823.1895422	127200752.07011934	127651133.29677103	128670523.74473886	131891574.49584928	134962011.57070893	P14407	P14407		fumB	0	0.16220492696646885	-0.04210073562038016	False	0.021770833333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEI6	10875228.793346316	10530609.95795994	10707159.60832537	10583144.815879555	10533039.17171502	10221849.43352322	P0AEI6	P0AEI6		nudJ	0	0.1625142390137214	0.035242726256913035	False	0.021796875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P29018	2766173.7319620084	2729134.7052385965	2807446.5987886484	2786860.4585057534	3213470.257567227	3209477.3893328635	P29018	P29018		cydD	0	0.1631828053387221	-0.14958096306960492	False	0.02182291666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9A2	1026220.6051709146	1004548.6776889594	932992.693402974	874557.1495460783	943033.3694973348	702990.353369031	P0A9A2	P0A9A2		ftnB	0	0.16359178941474745	0.23367334378693733	False	0.021848958333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75992	136739.55135757406	234260.4844	205578.70057417263	150988.13509148237	144746.77891732304	101212.84978931888	P75992	P75992		ymgA	0	0.16397840969038668	0.5385684637003493	False	0.021875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39377	20126992.53556082	20156630.903767023	20640379.092453837	21320200.475844126	21095438.45034413	20344152.004247725	P39377	P39377		iadA	0	0.1640940094893571	-0.042829820458402355	False	0.02190104166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77432	1110095.6062426085	1430529.999999999	1471452.3145637617	694483.0160009359	1207486.3596600087	1101910.384215531	P77432	P77432		lsrK	0	0.1643258554409572	0.41752256019357886	False	0.021927083333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69441	146298476.26969707	168963201.2136343	171901489.2743837	183538922.4796289	178629430.2565381	175584400.16644812	P69441	P69441		adk	0	0.16478227426705488	-0.1425379465706671	False	0.021953125000000004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22256	2562092.161053754	2395799.190407125	2466194.212774771	2702196.161974962	2779075.553220826	2486004.2079108115	P22256	P22256		gabT	0	0.1650209277652891	-0.10187320132998429	False	0.021979166666666668	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A890	4447423.859306035	4283087.28839368	4362948.824830864	4240499.333765478	4035911.678771951	3570585.418408593	P0A890	P0A890		tusA	0	0.16512049244670524	0.14432504366056687	False	0.022005208333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE12	4412669.158400366	4260533.662973095	4419276.493877411	4260466.8185641	4286546.430678028	4024230.254894989	P0AE12	P0AE12		amn	0	0.16555545310924633	0.05861096223708633	False	0.022031250000000002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18392	460183.9285283664	422608.1561999996	527795.9422256277	418135.3260937333	266227.8538959195	37730.52608393793	P18392	P18392		rstB	1	0.16622865085625066	0.9660387264509092	False	0.022057291666666666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE52	45170257.67298259	48289620.11358969	48388098.6628421	45575688.294977486	45271802.92947508	44462860.53663868	P0AE52	P0AE52		bcp	0	0.16671283238916698	0.06807335456427094	False	0.022083333333333337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31133	2085218.4641414715	2153295.9118500915	2367428.129082075	1953542.1498838	2136291.2085233326	1666396.9256290623	P31133	P31133		potF	0	0.16729002215078176	0.1986401033960962	False	0.022109375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB28	38024457.21260962	40908367.81268339	39330169.98508097	36433951.57378736	38103139.35459555	38397285.12523703	P0AB28	P0AB28		yceD	0	0.16735929190368046	0.06651402455216383	False	0.022135416666666668	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45531	1410236.3459049878	878616.8137564949	1340436.1589794343	871725.1875885305	882656.5878644136	822640.718900647	P45531	P45531		tusC	0	0.1687145005463626	0.4939819394783042	False	0.022161458333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA53	2835387.0011551045	3056852.630024125	2768852.4630411216	3289901.517936889	3362850.7150219595	2897511.9969675243	P0AA53	P0AA53		qmcA	0	0.16921700556252586	-0.14099170047117954	False	0.022187500000000002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE06	88041565.9593748	87203836.4436952	84834065.8627729	89517157.87539122	88516495.00445811	87879076.44022818	P0AE06	P0AE06		acrA	0	0.16965521259523378	-0.03200032953737969	False	0.02221354166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37177	4227905.410899785	4317794.051356562	4099512.1106854617	3993766.8084154455	4129937.909467197	4124053.34648762	P37177	P37177		ptsP	0	0.17023811480682416	0.04607348559834479	False	0.022239583333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG0	68407355.14172891	70494481.17956434	66191758.50335442	65467951.63320321	63761816.129023306	67547604.80803658	P0AFG0	P0AFG0		nusG	0	0.17052912086031383	0.059718101720682086	False	0.022265625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64585	760956.04006025	792914.0625000005	684864.473651875	912309.966061949	940827.2653888238	748828.2459223127	P64585	P64585		yqjE	0	0.17055919555324647	-0.21691832786285212	False	0.022291666666666668	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10441	2089904.153383603	1726799.4095271374	1913302.265021608	1727758.7279476463	1708881.8072857892	1647140.4684853612	P10441	P10441		lpxB	0	0.1707726376178361	0.17263472226430582	False	0.022317708333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACA7	12671196.121126425	12591413.117513234	12464193.23929912	12399909.0085911	12259143.543887883	11644688.62459896	P0ACA7	P0ACA7		gstB	0	0.17092267745782017	0.05547160156343867	False	0.022343750000000002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7S3	171966042.06975538	177167432.95190752	179063634.0746573	174359189.0748453	153036547.918994	163456433.71210626	P0A7S3	P0A7S3		rpsL	0	0.17132744077290077	0.1057878100234496	False	0.02236979166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB7	18230225.73922497	19292880.531708367	19311481.08855244	17897799.827594798	18371868.963042337	18410569.49394906	P0ACB7	P0ACB7		hemY	0	0.17157462881020047	0.05574963618743961	False	0.022395833333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77258	18149332.27368061	18380234.647407472	17297072.26469945	18888226.099057782	18075997.431663223	19367519.276243795	P77258	P77258		nemA	0	0.1718922641260241	-0.065627757226372	False	0.022421875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	51052585.934698485	48264083.73609339	79629.9261153617	65591545.44309895	68445409.94562459	68716143.7134557	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)			1	0.17231056453722104	-1.0284599182327407	False	0.022447916666666668	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P60340	18602157.03415492	20061758.384102225	18755885.4150896	19394949.64610686	21704292.05110096	20463657.33996101	P60340	P60340		truB	0	0.17297251315555873	-0.10051284430516003	False	0.022473958333333335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC59	29661178.75558989	31191312.57334183	28557748.77925517	27736324.798326667	29301854.944703583	27612503.40002855	P0AC59	P0AC59		grxB	0	0.17339013988612645	0.0789183610599644	False	0.022500000000000003	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33371	413232.0794868256	543195.3750000005	490217.5490432524	478190.4392829967	34259.89154856438	37730.52608393793	P33371	P33371		dusC	2	0.1735878706198311	1.394733089855293	False	0.022526041666666666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16528	6206688.5244552605	6377389.603177623	6082906.49882579	6046845.692088718	5585825.006793679	6078877.200873062	P16528	P16528		iclR	0	0.17437907077702877	0.0757985986192132	False	0.022552083333333337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG51	185880844.120502	198226796.7519011	201614326.4553049	198515831.6693245	222281064.2821017	207562575.63361752	P0AG51	P0AG51		rpmD	0	0.17541683658453258	-0.10137412826345203	False	0.022578125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	128178219.11498082	43284.28516000001	7413726.147937503	127146050.26117724	132173935.31081608	132674892.54404664	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			1	0.17571158355582867	-1.5311028548476333	False	0.022604166666666668	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AGG2	4140946.307950395	4247585.415044003	4375597.560664482	3952360.8319199774	3904497.226684575	4251384.735505369	P0AGG2	P0AGG2		tesB	0	0.17636168295235058	0.07610561694203449	False	0.022630208333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77395	13388665.66491263	12571843.912091851	12196859.621348932	12219297.408386528	11893269.2699446	11936615.233817874	P77395	P77395		ybbN	0	0.17654207572606304	0.08199518677328568	False	0.02265625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABZ4	11169709.072293388	11251922.070014128	9971374.211311651	9511139.495983357	9574316.712423507	10617082.036139442	P0ABZ4	P0ABZ4		kdsC	0	0.17824109798967108	0.12509610201124588	False	0.02268229166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8W0	7877736.796273978	7763106.419419823	8305112.503113472	7655443.163844785	7798097.011511274	7521230.936880299	P0A8W0	P0A8W0		nanR	0	0.178961671147699	0.05973152819812423	False	0.022708333333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P78067	10516724.69204475	11080124.40558771	10983230.809047922	11320011.81725143	11040256.670630531	11242868.954528542	P78067	P78067		ynjE	0	0.17923053324942967	-0.04460579792933728	False	0.022734375000000005	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F3	33554515.12498804	34655353.40918324	34755076.55026654	33663953.07677674	33963364.41488136	32807698.331139747	P0A6F3	P0A6F3		glpK	0	0.17933648921763107	0.035890907997165246	False	0.02276041666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03024	1837688.357660876	2313734.498396562	2178836.9244412086	2648314.4078761144	2234806.084497409	2363397.5131357564	P03024	P03024		galR	0	0.17940808784750845	-0.19502323214956266	False	0.022786458333333332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06722	1457787.5562601096	1453775.8928296762	1383567.788847901	1601244.751091433	1475628.0401351152	1821710.8823609108	P06722	P06722		mutH	0	0.1796109522139657	-0.1896624697681142	False	0.022812500000000003	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEW6	12422516.70942378	12916930.66341731	13271188.258823492	13402063.346995292	13570256.476159709	13082553.53334655	P0AEW6	P0AEW6		gsk	0	0.18328875488660898	-0.052979476703834766	False	0.022838541666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76220	1819890.325932694	2086122.792713843	2022672.9962838136	1876111.4350999212	1537960.8573122562	1852189.343125152	P76220	P76220		ydjY	0	0.18430652934735756	0.17093321915106133	False	0.022864583333333337	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Z7	366659.60730645887	376908.2188	414345.1395837685	435601.9216060685	397638.5052791068	413317.8781126196	P0A8Z7	P0A8Z7		yqiA	0	0.18491446540438297	-0.10642354576420053	False	0.022890625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77561	2693021.52680157	2210624.119263788	2838294.36794627	2303588.7909973823	2192811.325211039	2138589.269058356	P77561	P77561		ydeP	0	0.18533233036115052	0.22260097184754254	False	0.022916666666666665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09147	33558209.79912676	32553623.9867138	33362029.74414307	32397888.68544168	32928458.913966168	32347900.549330283	P09147	P09147		galE	0	0.18544618232143079	0.02633926624464724	False	0.022942708333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGF2	6335516.499755294	6081818.266580165	6697680.1585674845	6137401.369220869	6117439.196493214	5827056.999110817	P0AGF2	P0AGF2		ygdK	0	0.18719587033733462	0.08016024047746254	False	0.02296875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61175	414911086.3608722	420179391.5540581	429782166.4422138	403328340.7341731	421683726.531321	397278301.8696332	P61175	P61175		rplV	0	0.18765445002107425	0.049405077595757206	False	0.02299479166666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76007	5298956.067854706	5267309.330553584	5412364.8438528	4734567.889943626	5326100.935158095	4541692.950100152	P76007	P76007		cvrA	0	0.18783690604829806	0.12994201106041633	False	0.023020833333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39177	58364018.288812526	60269597.363022566	60133218.33254733	66396519.3227988	59444264.20875379	65442001.35842799	P39177	P39177		uspG	0	0.18867127325052777	-0.09762793660305603	False	0.023046875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7U7	100698807.527228	98021513.99697678	102575476.1414774	100782988.19762522	105177818.81187	109055651.80668557	P0A7U7	P0A7U7		rpsT	0	0.18907960118127257	-0.06424665673219047	False	0.02307291666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39274	3780489.265170157	3804775.000000001	3780069.819818712	3928767.45707994	3845301.122137093	3803787.3845193246	P39274	P39274		yjdJ	0	0.18908006977463793	-0.02672802077496145	False	0.023098958333333332	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08331	22326897.30996789	22085204.049845245	22842716.858245555	22342588.432475597	21533826.003548156	21836856.26016933	P08331	P08331		cpdB	0	0.1891111756713871	0.03345287775805748	False	0.023125000000000003	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8E1	35082309.28018925	34382231.09608861	33618219.252755485	36319337.2420162	35728876.84968768	34416542.99320646	P0A8E1	P0A8E1		ycfP	0	0.18975623670598862	-0.04657287045423637	False	0.023151041666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC86	10260504.623913407	10182437.69850255	10670934.53956928	10391115.693258556	9644229.63236124	9615507.233603038	P0AC86	P0AC86		glgP	0	0.19021381134181545	0.06948458167629304	False	0.023177083333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00370	12583758.650044672	11936654.110431315	12068760.322320508	12129104.679818785	11699601.581827782	11392004.203435851	P00370	P00370		gdhA	0	0.1924522056160955	0.05499279984628549	False	0.023203125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16926	4226122.368361885	4202138.589363238	3787996.15672176	4393558.294730578	4371368.761894372	4256735.413785733	P16926	P16926		mreC	0	0.19284912404743018	-0.09211131672023218	False	0.02322916666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64499	6693581.729804118	6674167.275192795	6225999.637315954	6175334.520041573	6326137.969760449	6227434.848910124	P64499	P64499		yebO	0	0.19313209959199829	0.06512670403697678	False	0.023255208333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10442	1120876.589724442	991970.0	1205024.0706018475	969201.405970878	950470.6895151784	1049220.0335352223	P10442	P10442		rnhB	0	0.19321228494482526	0.1603329714324086	False	0.02328125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P19931	1820010.241333412	1876975.3095214749	1954869.7779027007	1906525.4410036316	2192485.512940789	2020100.9342601309	P19931	P19931		hyaE	0	0.19355330486488806	-0.11459774184968627	False	0.023307291666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AED9	1190762.3632970378	1097063.3291955527	915139.3172477112	1253989.7718318594	1198701.841703144	1210270.0342149483	P0AED9	P0AED9		dcm	0	0.194521890040794	-0.19360255798209774	False	0.023333333333333334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF50	8638459.369157156	8231188.247364649	9130721.054976575	8258094.838457769	7947651.933808023	8345164.11471126	P0AF50	P0AF50		yjbR	0	0.1962006908783363	0.08275552770224402	False	0.023359375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06721	1314196.6378012514	1418312.9224620203	1527070.1563023112	1144780.1909005886	1210880.1853175776	1418685.7371932135	P06721	P06721		metC	0	0.19680567047418698	0.17448436351739335	False	0.02338541666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77522	3819696.9349989393	3641642.688628844	2597493.054965692	1991790.29558212	2934754.955003207	2856998.637368991	P77522	P77522		sufB	0	0.19763209067681087	0.36996381452519106	False	0.023411458333333336	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45530	2414587.6157428445	2491503.997274008	2538064.2291861894	2300231.5480656526	2441250.50755358	2431869.441267605	P45530	P45530		tusB	0	0.1985696423516082	0.05346093320600801	False	0.0234375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB96	297443.8397573333	366447.65620000026	346694.7462239784	383531.81808978	345283.22565289657	429326.4483361361	P0AB96	P0AB96		arsC	0	0.1987849950120961	-0.19661907577191315	False	0.023463541666666667	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
