Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P46889	P46889		ftsK		1857920.0	1875180.0	1902980.0	1817890.0	1812740.0	1847210.0	0	0.10240437582298387	0.03552293125420436	False	0.01021955044432828	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADA5	P0ADA5		yajG		15907700.0	15524200.0	15930500.0	16237700.0	16402600.0	15015300.0	0	0.10263772646305847	-0.0631122182620561	False	0.01024568740198641	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P00562	P00562		metL		3288140.0	3137990.0	3233590.0	3235380.0	3363900.0	3211940.0	0	0.10268256176140558	-0.045038465518073695	False	0.010271824359644539	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AA39	P0AA39		rluC		1023120.0	1025900.0	1029710.0	954843.0	986001.0	1090750.0	0	0.10285349888599228	0.08615582545332288	False	0.010297961317302668	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8J4	P0A8J4		ybeD		12907100.0	12838300.0	12842200.0	13156100.0	13210900.0	12802500.0	0	0.10349226892761744	-0.02935694434419279	False	0.010324098274960794	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
Q46871	Q46871		yqjH		3452260.0	3254330.0	3369290.0	3367110.0	3369340.0	3279230.0	0	0.10362349728303864	-0.04105571056048496	False	0.010350235232618923	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAH0	P0AAH0		pstB		1251590.0	1026130.0	1170990.0	1240190.0	1209290.0	1143130.0	0	0.10397408985550084	-0.14798633742187867	False	0.010376372190277053	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P62615	P62615		ispE		1717090.0	2057460.0	2042900.0	1434860.0	1447640.0	1621800.0	0	0.10401777244907658	0.3150545706953847	False	0.010402509147935182	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9W6	P0A9W6		yrbA		7320220.0	6827330.0	7022150.0	7104370.0	7003840.0	6842640.0	0	0.10408937495103376	-0.050444688419164364	False	0.01042864610559331	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P14407	P14407		fumB		16048400.0	16365900.0	16672000.0	16203900.0	15811400.0	16184500.0	0	0.10483572461288934	0.034367289753486074	False	0.010454783063251438	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABA4	P0ABA4		atpH		20919600.0	19952600.0	20383100.0	20982400.0	21083400.0	18877300.0	0	0.10523933181302493	-0.08910350190769245	False	0.010480920020909567	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P12758	P12758		udp		27560300.0	27592300.0	27483100.0	28484800.0	28316400.0	27092300.0	0	0.1064327225424807	-0.03801336329403698	False	0.010507056978567695	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P15070	P15070		fliN		5242570.0	4776210.0	4800440.0	5351880.0	4912120.0	4832620.0	0	0.10741188338151222	-0.10588235468537274	False	0.010533193936225824	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P11557	P11557		damX		8744650.0	8845380.0	8727330.0	8493890.0	8656250.0	8892450.0	0	0.10772213399456164	0.031432517442470685	False	0.010559330893883953	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77202	P77202		dsbG		194220.0	278718.0	200701.0	183882.0	167535.0	289259.0	0	0.10781991518394597	0.49443790053633385	False	0.010585467851542081	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39391	P39391		yjiT		1509270.0	1593320.0	1662740.0	1556200.0	1443170.0	1853830.0	0	0.10844472613683284	0.18059991462682676	False	0.010611604809200209	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADW8	P0ADW8		yheV		1150850.0	1260780.0	1218160.0	1070770.0	891593.0	1625750.0	0	0.10845882835912543	0.39886898235087626	False	0.010637741766858338	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P09152	P09152		narG		5335380.0	5351650.0	5390920.0	5207340.0	5298030.0	5538720.0	0	0.1086624376071919	0.039574368595221475	False	0.010663878724516468	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ACD4	P0ACD4		nifU		10997600.0	11133500.0	11319000.0	11121700.0	11020700.0	11493000.0	0	0.10938259189564506	0.03464673308940934	False	0.010690015682174597	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A894	P0A894		yhbJ		1583720.0	1594240.0	1592380.0	1538700.0	1523440.0	1604860.0	0	0.10947762715854345	0.04452566663221481	False	0.010716152639832723	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P63883	P63883		amiC		2076810.0	1963740.0	1968760.0	1970040.0	2032590.0	1910320.0	0	0.10948590344746587	-0.05727359294150982	False	0.010742289597490852	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEU7	P0AEU7		skp		25732200.0	25110000.0	24518700.0	25939100.0	25243900.0	23381000.0	0	0.10955622134128865	-0.07518058026561364	False	0.010768426555148982	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76938	P76938		epmC		3193030.0	3536820.0	3224630.0	3199910.0	2855490.0	3391660.0	0	0.10984366722426028	0.13464132542861504	False	0.010794563512807111	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P37665	P37665		yiaD		5561090.0	5327910.0	5515900.0	5474690.0	5722720.0	5311330.0	0	0.1099205027075209	-0.05289977076124212	False	0.010820700470465239	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77536	P77536		ykgF		1249560.0	1391260.0	1500140.0	1408040.0	1330050.0	1449660.0	0	0.1099717511538063	0.12250857443452229	False	0.010846837428123366	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69228	P69228		baeR		5713650.0	5858670.0	5918480.0	5778220.0	5696600.0	6173630.0	0	0.11119682208183652	0.06260540192369426	False	0.010872974385781496	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P63228	P63228		gmhB		3030680.0	3347080.0	3258700.0	2970120.0	3239460.0	3731550.0	0	0.1113281285637529	0.16185825260984998	False	0.010899111343439625	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P06715	P06715		gor		5417940.0	5795280.0	5668770.0	5371190.0	5393190.0	5474060.0	0	0.11151485065683688	0.06585444734240321	False	0.010925248301097753	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8W0	P0A8W0		nanR		2862000.0	2957470.0	3008210.0	2850590.0	2835920.0	3210020.0	0	0.11205552887048062	0.1021452420752742	False	0.010951385258755882	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABQ2	P0ABQ2		garR		2891330.0	2997110.0	3105390.0	3037330.0	2841620.0	3113670.0	0	0.11206027840266289	0.07154442585414683	False	0.01097752221641401	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P36680	P36680		zapD		3061670.0	3353010.0	3266670.0	3269380.0	3063030.0	3303460.0	0	0.11217024902380253	0.07904482823141153	False	0.011003659174072138	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A953	P0A953		fabB		34667200.0	33772600.0	34121500.0	35154500.0	35638400.0	31645200.0	0	0.11260794086592842	-0.08335912327470883	False	0.011029796131730267	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69783	P69783		crr		279744000.0	261874000.0	269508000.0	278129000.0	275438000.0	245474000.0	0	0.11328472123552767	-0.10120782250813759	False	0.011055933089388396	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P10908	P10908		ugpQ		687504.0	647730.0	693162.0	763135.0	736510.0	679722.0	0	0.11343415563133262	-0.11425775914665293	False	0.011082070047046526	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77348	P77348		mppA		2540360.0	2433520.0	2341110.0	2416400.0	2488150.0	2392970.0	0	0.11373734535547142	-0.05476428085304289	False	0.011108207004704652	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P75745	P75745		ybgK		1413690.0	1443770.0	1452160.0	1395850.0	1371520.0	1553190.0	0	0.1140006236000438	0.08965126404758246	False	0.011134343962362781	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6J5	P0A6J5		dadA		1812040.0	1606630.0	1549080.0	1833630.0	2028420.0	972187.0	0	0.1141203062108197	-0.4589820613742535	False	0.01116048092002091	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P23836	P23836		phoP		21167300.0	22271600.0	21917700.0	21721000.0	21640600.0	21745400.0	0	0.11435554066409179	0.031092491538288705	False	0.01118661787767904	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77475	P77475		yqaB		3304700.0	3001120.0	3018040.0	3210330.0	3340660.0	2494660.0	0	0.1147564643187256	-0.21115028949951983	False	0.011212754835337168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P63389	P63389		yheS		1790000.0	1741990.0	1738160.0	1811780.0	1796270.0	1630660.0	0	0.11553360202901057	-0.07888638142431995	False	0.011238891792995295	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P21829	P21829		ybhA		2770920.0	2696580.0	2713000.0	2744870.0	2736910.0	2615790.0	0	0.11589221748109782	-0.04029828937199542	False	0.011265028750653425	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9T4	P0A9T4		tas		10227900.0	9291650.0	9470680.0	9842250.0	9797250.0	8258780.0	0	0.11590210280459738	-0.14448471410159158	False	0.011291165708311554	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P33218	P33218		yebE		4841620.0	4448460.0	4664270.0	4849580.0	4635340.0	4181050.0	0	0.11660638606658896	-0.1079388427458427	False	0.011317302665969682	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ACY3	P0ACY3		yeaG		1026820.0	990370.0	1011120.0	1003340.0	1038320.0	989661.0	0	0.11672669302952637	-0.03682343741392229	False	0.011343439623627811	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P61175	P61175		rplV		156434000.0	162667000.0	161483000.0	161079000.0	154821000.0	162735000.0	0	0.11673173287181889	0.04377366591631737	False	0.011369576581285939	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9L8	P0A9L8		proC		3470700.0	3123750.0	3076430.0	3208410.0	3418280.0	2558500.0	0	0.11742228417989356	-0.2051970633898059	False	0.011395713538944066	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6W5	P0A6W5		greA		26048300.0	24866300.0	25724500.0	25593300.0	26361200.0	25404000.0	0	0.11751259720294648	-0.037625207632311204	False	0.011421850496602196	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFT5	P0AFT5		yehT		2406140.0	1736300.0	1986210.0	1974200.0	2090200.0	1796580.0	0	0.11769146130899899	-0.2294557057968966	False	0.011447987454260325	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8E1	P0A8E1		ycfP		8448110.0	8391790.0	8484960.0	8181870.0	8129520.0	8617620.0	0	0.11783674048446863	0.04219650680704232	False	0.011474124411918455	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76569	P76569		yfgD		2730810.0	2452550.0	2481760.0	2563240.0	2832620.0	2611780.0	0	0.11807535125681859	-0.10693500502688373	False	0.01150026136957658	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0C0L7	P0C0L7		proP		2880880.0	2914940.0	2902030.0	2788850.0	2818750.0	2870640.0	0	0.11814639401567457	0.033453100863262725	False	0.01152639832723471	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69829	P69829		ptsN		5134750.0	4450460.0	4832720.0	5170360.0	5199360.0	3774500.0	0	0.118266741388971	-0.2477856187677638	False	0.01155253528489284	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AGE6	P0AGE6		yieF		8424200.0	7617280.0	7879140.0	8173400.0	8289540.0	6742360.0	0	0.11837400454778026	-0.1623228018315852	False	0.011578672242550969	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEC8	P0AEC8		dcuS		950093.0	687924.0	822122.0	846941.0	791470.0	611366.0	0	0.11906033407147457	-0.28709371331395667	False	0.011604809200209096	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADK8	P0ADK8		yibL		11629000.0	10525200.0	10515700.0	10932800.0	11051500.0	9096750.0	0	0.11942181140775965	-0.15746526042301928	False	0.011630946157867224	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P28249	P28249		asmA		2081370.0	2101700.0	2107640.0	2018570.0	1954360.0	2284470.0	0	0.11983703755870573	0.10110500923335278	False	0.011657083115525354	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P24224	P24224		acpS		2249720.0	2106170.0	1895940.0	2207180.0	2121580.0	2087210.0	0	0.12022619623948365	-0.1114731484862009	False	0.011683220073183483	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFY6	P0AFY6		sbmA		166172.0	225187.0	245954.0	67349.6	115335.0	137581.0	1	0.12061224503642788	0.8031493794484494	False	0.01170935703084161	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69506	P69506		ytfE		235130.0	123959.0	124434.0	154290.0	140798.0	35017.7	0	0.12073719093072338	-0.9036914207162581	False	0.01173549398849974	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A843	P0A843		tatE		8418980.0	8849900.0	9169870.0	9036410.0	8397080.0	9547060.0	0	0.12086164505377724	0.09263125138211396	False	0.011761630946157868	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P24193	P24193		hypE		3359900.0	3116370.0	3289670.0	3309500.0	3329160.0	3052000.0	0	0.12099369945080239	-0.08017908857895967	False	0.011787767903815995	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABJ1	P0ABJ1		cyoA		2253220.0	2453980.0	2554150.0	2450590.0	2377080.0	2488930.0	0	0.1219575282707742	0.08239424363537101	False	0.011813904861474125	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P12008	P12008		aroC		3642120.0	3576330.0	3629290.0	3783640.0	3831880.0	3630740.0	0	0.12209438824342428	-0.05502419122122562	False	0.011840041819132254	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P16095	P16095		sdaA		1957590.0	1952650.0	2078470.0	1873720.0	1918230.0	1990680.0	0	0.12214153804063267	0.0667482572805683	False	0.011866178776790384	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7Z0	P0A7Z0		rpiA		20507500.0	19389200.0	19193800.0	19287500.0	19925300.0	18460400.0	0	0.12274733701114775	-0.06616143838503978	False	0.01189231573444851	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P25888	P25888		rhlE		3436520.0	3283350.0	3414080.0	3411450.0	3519620.0	3372510.0	0	0.12309248271387012	-0.04202548386710934	False	0.011918452692106639	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAV4	P0AAV4		ybgJ		1239000.0	1425540.0	1340110.0	1334360.0	1278480.0	1328210.0	0	0.12316144724256939	0.08791398965364679	False	0.011944589649764768	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A817	P0A817		metK		25552800.0	25190200.0	25092500.0	25322500.0	25735900.0	24305600.0	0	0.12326346838168122	-0.038605973535721906	False	0.011970726607422898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABC3	P0ABC3		hflC		7759990.0	7466220.0	7690790.0	7811460.0	7760880.0	7289070.0	0	0.12328640564735796	-0.05586687047952717	False	0.011996863565081025	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AD57	P0AD57		ispB		1221490.0	1144380.0	1163200.0	1225380.0	1232290.0	1016420.0	0	0.123426210197103	-0.14645603575937208	False	0.012023000522739153	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P75809	P75809		ybjI		1166570.0	1290210.0	1357450.0	1264740.0	1284590.0	1488660.0	0	0.12444054218360413	0.15463612451381145	False	0.012049137480397282	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39321	P39321		tamB		1287560.0	1202590.0	1195760.0	1231430.0	1233140.0	1221180.0	0	0.12468225955777598	-0.051907439842678	False	0.012075274438055412	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFI7	P0AFI7		pdxH		7144770.0	6616870.0	7014400.0	7103650.0	6952270.0	6604540.0	0	0.12495226500480622	-0.06720062123349371	False	0.01210141139571354	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEZ3	P0AEZ3		minD		12275400.0	11944800.0	12022100.0	12242300.0	12218900.0	11479400.0	0	0.12519016588828982	-0.05158306798841743	False	0.012127548353371669	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P14081	P14081		selB		4267160.0	3776380.0	3897080.0	4038680.0	4291780.0	4137410.0	0	0.12549537463854454	-0.09303595997352179	False	0.012153685311029797	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7L3	P0A7L3		rplT		46928500.0	46881000.0	47077100.0	44940000.0	46109700.0	48518000.0	0	0.12572095550366952	0.04627958618271261	False	0.012179822268687926	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P56262	P56262		ysgA		1624150.0	1408520.0	1545040.0	1676800.0	1552220.0	1216720.0	0	0.12651653240281469	-0.21878314462159887	False	0.012205959226346054	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
Q47679	Q47679		yafV		1277470.0	1298440.0	1281940.0	1257350.0	1189150.0	1383370.0	0	0.12655542659368896	0.09002452161972264	False	0.012232096184004183	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P32681	P32681		yjaH		201581.0	328014.0	289247.0	289251.0	267514.0	328080.0	0	0.12661501176427037	0.31797858993371425	False	0.012258233141662312	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8C4	P0A8C4		ygfB		3537950.0	3656440.0	3577610.0	3598010.0	3518770.0	3610940.0	0	0.12748062721332445	0.025534688270035646	False	0.012284370099320438	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76539	P76539		ypeA		1975430.0	2011690.0	2066130.0	2039340.0	1954640.0	2091620.0	0	0.12760643156641127	0.0475511953624347	False	0.012310507056978568	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P37590	P37590		pmrD		2311760.0	1799710.0	2408350.0	2749990.0	2401710.0	1768310.0	0	0.12790745974941398	-0.3205751385205106	False	0.012336644014636697	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG07	P0AG07		rpe		12610300.0	11881700.0	12168400.0	12183400.0	12701500.0	11029000.0	0	0.12803404604678587	-0.09609418478659848	False	0.012362780972294827	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P37655	P37655		bcsQ		2955390.0	2909100.0	2958580.0	2698760.0	2739220.0	3109960.0	0	0.1283956891903818	0.09708606619309887	False	0.012388917929952954	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
Q57154	Q57154		repB		1004490.0	918130.0	933695.0	919781.0	992197.0	841453.0	0	0.12859124440141154	-0.11485909231009823	False	0.012415054887611082	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFD6	P0AFD6		nuoI		8958890.0	8620820.0	8816900.0	8772040.0	8892180.0	8459540.0	0	0.12911598582422498	-0.0398796457179007	False	0.012441191845269211	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6W3	P0A6W3		mraY		1305590.0	1516110.0	1422060.0	1315740.0	1377640.0	1366780.0	0	0.12924948327754665	0.10636802329593927	False	0.01246732880292734	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77285	P77285		rnfG		2302290.0	2555360.0	2398300.0	2266650.0	2410100.0	2408580.0	0	0.12933020831791708	0.07711618003054092	False	0.012493465760585468	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P40710	P40710		nlpE		4104610.0	4304250.0	4300640.0	4308180.0	4090970.0	4392440.0	0	0.12997291109379291	0.05585329315422335	False	0.012519602718243598	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEN1	P0AEN1		fre		10300300.0	10058600.0	9763180.0	10268600.0	10178600.0	9299120.0	0	0.13012726271890412	-0.07841416976727508	False	0.012545739675901725	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6E9	P0A6E9		bioD2		6580910.0	6052010.0	6147920.0	6319050.0	6142970.0	5951250.0	0	0.13020034485921098	-0.06919213271287547	False	0.012571876633559855	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8G0	P0A8G0		uvrC		772680.0	590713.0	547930.0	592932.0	623751.0	434886.0	0	0.1302336150683603	-0.3383027818101112	False	0.012598013591217982	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P22939	P22939		ispA		1411260.0	807760.0	1241290.0	1209940.0	1479020.0	465699.0	0	0.13077827017902713	-0.705286910398984	False	0.012624150548876112	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P33667	P33667		selU		920079.0	809782.0	855240.0	910631.0	890364.0	890943.0	0	0.1314791367912207	-0.09030811048500156	False	0.012650287506534241	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P37637	P37637		mdtF		1534650.0	1531600.0	1399610.0	1501560.0	1629990.0	1357820.0	0	0.1315048124205178	-0.1215967375514711	False	0.012676424464192367	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8I3	P0A8I3		yaaA		3952250.0	4044700.0	4113320.0	3963620.0	4050620.0	4269950.0	0	0.13301650722707686	0.054590619711219174	False	0.012702561421850497	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7J7	P0A7J7		rplK		159882000.0	149984000.0	152615000.0	154503000.0	151913000.0	143747000.0	0	0.13313311333953712	-0.06308974477468321	False	0.012728698379508626	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69741	P69741		hybO		2500120.0	2394760.0	2323780.0	2392690.0	2470690.0	2408920.0	0	0.13343009827231542	-0.047003629784311975	False	0.012754835337166755	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEF4	P0AEF4		dpiA		1462600.0	1485540.0	1471820.0	1400040.0	1411460.0	1449640.0	0	0.1336171012288267	0.04417623386414858	False	0.012780972294824883	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7S3	P0A7S3		rpsL		73385200.0	76035100.0	74337700.0	73910800.0	73798200.0	74514100.0	0	0.13432481838304736	0.02453844521078748	False	0.01280710925248301	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P46854	P46854		yhhY		3412010.0	3666190.0	3793000.0	3478920.0	3036600.0	3448120.0	0	0.13452877977005887	0.13578862234333414	False	0.01283324621014114	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P30855	P30855		evgS		974674.0	974037.0	1010580.0	860754.0	753555.0	1049310.0	0	0.13482393413326954	0.22880088087020717	False	0.01285938316779927	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AE60	P0AE60		cedA		1954760.0	1838030.0	1731010.0	1861520.0	1825530.0	1599800.0	0	0.13558808567828487	-0.12631753615242067	False	0.012885520125457397	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77280	P77280		ydjJ		718791.0	844238.0	869307.0	820063.0	844046.0	953166.0	0	0.13640663968962308	0.1623430747529985	False	0.012911657083115527	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P31808	P31808		yciK		3462450.0	3294130.0	3331500.0	3582550.0	3432430.0	3464820.0	0	0.13676126436902208	-0.05429436760861391	False	0.012937794040773654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A927	P0A927		tsx		9787810.0	10700700.0	10484800.0	9779650.0	9862790.0	9918720.0	0	0.13736216637511034	0.07981053073176468	False	0.012963930998431784	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P06709	P06709		birA		927167.0	1044080.0	1057420.0	952890.0	1031530.0	1028970.0	0	0.1381381812884817	0.10457354758638115	False	0.012990067956089911	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P62768	P62768		yaeH		5992860.0	6019260.0	6083100.0	5981620.0	6012920.0	6024270.0	0	0.138167849602076	0.01112406595042046	False	0.01301620491374804	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P21170	P21170		speA		7680160.0	7620340.0	7588040.0	7864010.0	7686180.0	7273040.0	0	0.13948841898193132	-0.04727772689791098	False	0.01304234187140617	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39337	P39337		yjgM		496746.0	576516.0	588842.0	420218.0	534756.0	517440.0	0	0.13954134384223899	0.21309878773124186	False	0.013068478829064296	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFZ3	P0AFZ3		sspB		8952870.0	8278790.0	8736640.0	8737300.0	8652500.0	8375600.0	0	0.1400769251425542	-0.05308265965182577	False	0.013094615786722425	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P28903	P28903		nrdD		6040400.0	5819900.0	5844540.0	5934410.0	5823630.0	5640910.0	0	0.1406525561233157	-0.04053267696203904	False	0.013120752744380555	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P05459	P05459		pdxB		5257910.0	5156510.0	5111680.0	5192540.0	5258330.0	4902260.0	0	0.1409125187289085	-0.05030725934751784	False	0.013146889702038684	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFW8	P0AFW8		rof		4241800.0	4509090.0	4400370.0	4216990.0	3712330.0	4464430.0	0	0.14159820163660572	0.13595722377736658	False	0.013173026659696812	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77757	P77757		arnC		664569.0	494850.0	632703.0	691435.0	614633.0	574698.0	0	0.14171521821248104	-0.21121826937312788	False	0.01319916361735494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P08390	P08390		usg		5485700.0	5233820.0	5256410.0	5706080.0	5435930.0	4532600.0	0	0.14223022635311555	-0.1464328783106911	False	0.013225300575013069	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
Q46835	Q46835		yghG		3412610.0	3377310.0	3280230.0	3436960.0	3375100.0	3179600.0	0	0.14226735130241563	-0.05574344128121181	False	0.013251437532671198	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ACB0	P0ACB0		dnaB		2408070.0	2730990.0	2463700.0	2341810.0	2363810.0	2497000.0	0	0.1429269245283597	0.1127025124875508	False	0.013277574490329326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P07822	P07822		fhuD		347882.0	310689.0	335840.0	346754.0	362971.0	261340.0	0	0.14365190969120398	-0.22024758529130212	False	0.013303711447987455	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
