protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P36649	1892080.5608220424	2024794.5	2144051.1058411715	1787900.9978774851	1917615.9010193052	1969260.6168599783	P36649	P36649		cueO	0	0.23408738000973733	0.09497443646237987	False	0.027251308900523564	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63386	3051577.7752717594	2759269.019424969	3368435.845281432	3461327.494165517	3570643.2993468405	3102501.077140386	P63386	P63386		mlaF	0	0.23424385407455353	-0.14281759210707295	False	0.027277486910994766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39406	39920422.51040293	37634703.48829057	38027293.24696188	39460715.07413163	39879049.91495348	39765629.18232646	P39406	P39406		rsmC	0	0.23562218165995277	-0.043316780716986976	False	0.02730366492146597	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09152	34493496.02910833	35545419.57520955	34442053.958377354	33545405.59301143	34472319.85974912	34473350.20179464	P09152	P09152		narG	0	0.23591676957824076	0.027741896539775816	False	0.027329842931937173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07023	6783486.627706024	5677748.627466881	6265117.397468331	6988992.502332627	6708362.686781763	6607479.706626625	P07023	P07023		tyrA	0	0.23600669817186373	-0.11675336433215591	False	0.027356020942408375	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8M3	92117984.83958244	92604754.72348715	92470060.06331734	88808779.87953016	89221019.80309671	92814568.69739394	P0A8M3	P0A8M3		thrS	0	0.2370535514087442	0.0334256890324152	False	0.027382198952879584	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6M4	3143984.0600636723	2914669.8336020177	2602225.888214887	3204280.272056527	3091155.103662491	3140947.308729842	P0A6M4	P0A6M4		dtd	0	0.2384342285908086	-0.12372034405428652	False	0.027408376963350786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77717	4598078.714901477	3727954.836948175	3795018.6605521007	4649188.783195384	4755407.145168612	4148890.355131657	P77717	P77717		ybaY	0	0.23848457615694776	-0.16114905258542742	False	0.02743455497382199	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06999	5086834.79363563	5098971.440111669	4666176.244176741	5240427.084861721	5099631.802234336	5209605.680451133	P06999	P06999		pfkB	0	0.23915612391872781	-0.06622794108664094	False	0.027460732984293194	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9K7	10861328.999161612	10139673.736794712	9455068.492552118	10815509.465515615	11409302.026454538	10361397.804668617	P0A9K7	P0A9K7		phoU	0	0.23922614976535095	-0.09753168626295497	False	0.0274869109947644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB58	404781.2152642787	436112.2499999997	326144.4118323038	39218.53935561935	437348.950965884	38423.76660174078	P0AB58	P0AB58		yciM	2	0.23972767720292049	1.1802315407772885	False	0.027513089005235605	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8A0	10009347.402970243	9827983.79908544	9632847.936755229	10239202.02320081	9783435.377028154	10224917.593030356	P0A8A0	P0A8A0		yebC	0	0.24014668553380913	-0.037562699317549346	False	0.027539267015706807	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60716	48210951.55331565	48543491.76983982	48474980.37587219	48355633.57279382	46635422.4406586	47763031.99366148	P60716	P60716		lipA	0	0.24082268340006474	0.024801714909738676	False	0.027565445026178012	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61714	85267453.79167165	85510540.47482583	86151029.16162932	86094623.86783664	82542143.77054696	81877158.36428937	P61714	P61714		ribE	0	0.2412235362832257	0.036479065666454674	False	0.027591623036649218	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0L2	22515861.342354577	22871058.071594156	23304940.46860952	22954090.099006563	23349278.810301542	23638930.61320545	P0C0L2	P0C0L2		osmC	0	0.24146471928358	-0.026026081872763045	False	0.02761780104712042	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06722	1829517.7356001092	1561790.7803436853	1671550.0467826189	1760535.8809285706	1781093.787057765	2145708.9848060664	P06722	P06722		mutH	0	0.2435225610504278	-0.16780153085404514	False	0.027643979057591625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36566	1785617.6809882768	1559925.9217097235	1192244.662230363	1211647.2302386898	1172281.133055627	1315117.5471119438	P36566	P36566		smtA	0	0.2437183495516145	0.29483608737047945	False	0.027670157068062827	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75884	7012586.447135529	7380701.523353896	7102417.555551765	7233590.735840327	6612974.590515673	6689899.252007415	P75884	P75884		gfcB	0	0.2451200342114247	0.06586062461659513	False	0.027696335078534036	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39377	23896822.262199067	23394557.885932267	23751440.000179388	23385622.6505488	22277705.46730593	23501614.873776976	P39377	P39377		iadA	0	0.245234611516575	0.03864787536000131	False	0.027722513089005238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A988	23271977.06921457	23803784.709550623	23477764.57423244	23664826.6414384	22557457.44473877	22120530.58908657	P0A988	P0A988		dnaN	0	0.24545085219506355	0.04592852642841216	False	0.02774869109947644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C093	8146162.844218186	8698778.851133754	9325572.117827822	9220694.57839445	9225236.49864773	9374767.48228522	P0C093	P0C093		slmA	0	0.24615714729482677	-0.0882163959443619	False	0.027774869109947645	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39310	4784285.135441821	4421872.21789143	5646331.56380942	4424700.16899064	4194506.893110173	4487163.24148224	P39310	P39310		ytfB	0	0.24670210641426607	0.18043651310168146	False	0.027801047120418847	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69411	21070564.41229738	21124193.71397	20914256.28570504	22637943.961473007	21939549.9697874	20930635.426233243	P69411	P69411		rcsF	0	0.24672248150791054	-0.05382785911408461	False	0.027827225130890056	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60390	18293807.525091305	18904314.796991747	18736015.19667038	18194012.15733583	18649677.42173176	17606790.749337997	P60390	P60390		rsmH	0	0.24772929210176392	0.038784276683670585	False	0.02785340314136126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46863	3552488.025943625	3207049.1560747307	3656568.21785503	3164866.2112203734	3470769.241058702	2988283.901351349	Q46863	Q46863		ygiS	0	0.248756007906456	0.11411949402076917	False	0.02787958115183246	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P55135	2191696.407994412	1935742.7898156983	2064166.434516949	1555838.5410327706	2116092.411480586	1727403.124256716	P55135	P55135		rlmD	0	0.24889499754447855	0.19753209906981664	False	0.027905759162303666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6L2	131608875.6402282	135410101.04410064	135589157.9250532	135041655.232853	136078207.86077493	137854278.98512605	P0A6L2	P0A6L2		dapA	0	0.2513684581173423	-0.0226333078912452	False	0.02793193717277487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23843	70187132.89129439	64237487.6084766	63521344.263645366	63357108.20485578	64138475.06144367	60261147.17251754	P23843	P23843		oppA	0	0.25144210771894016	0.07624203317528669	False	0.027958115183246077	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADQ2	16415090.57995235	18046083.241538797	20503022.52842709	16611782.725161288	16747458.325429415	15960536.236347828	P0ADQ2	P0ADQ2		yiiD	0	0.25154327468459414	0.15632586877268487	False	0.02798429319371728	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27249	268456.18124716583	237254.3124999998	288678.88747223024	221117.51441942115	231852.38205169744	262762.22879620205	P27249	P27249		glnD	0	0.2516934632996334	0.15042660243695702	False	0.02801047120418848	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFC3	3809229.195683087	3729532.912106209	3552665.8239939245	3729953.362102161	3840115.541937516	4194914.940870342	P0AFC3	P0AFC3		nuoA	0	0.2517216456535866	-0.08505422673317843	False	0.02803664921465969	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69786	33060408.481397137	33410692.316131465	33678872.043255955	35428634.30079958	34333829.50147622	33296864.44886864	P69786	P69786		ptsG	0	0.2518788227647179	-0.04131306412103423	False	0.02806282722513089	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	20714219.127334997	16514633.345826449	13379930.36695181	14541387.411352484	13580698.691012958	12446717.415237678	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)			0	0.2520664468361565	0.3190170231755732	False	0.028089005235602097	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AFB1	9224448.245762292	9234193.945199022	8912039.49368574	8000767.028837218	8100626.035286316	9299515.587238966	P0AFB1	P0AFB1		nlpI	0	0.2528562640634944	0.10775125983075767	False	0.0281151832460733	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9M5	150657329.90997264	146491539.5195747	146597082.06885326	137286281.22774202	140698148.47133476	149162095.02588108	P0A9M5	P0A9M5		gpt	0	0.2537028335570934	0.05500291255337106	False	0.0281413612565445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11446	387164.229436768	508928.12606298487	391535.5335804389	39218.53935561935	53188.09222970733	493761.7252827827	P11446	P11446		argC	2	0.25415553581023004	1.1353287357658879	False	0.02816753926701571	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9B2	1453188917.2462895	1526518093.253453	1534221794.7922208	1490040791.0036287	1468410721.2699654	1426036557.0677164	P0A9B2	P0A9B2		gapA	0	0.2542986261547741	0.04197526005236529	False	0.028193717277486912	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9M8	361122503.8782511	363319294.4721776	361240119.0115287	351223470.2690019	351005973.2371174	363678638.1603543	P0A9M8	P0A9M8		pta	0	0.25431951700278094	0.02651845186114068	False	0.028219895287958117	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02359	541760477.9179422	549858337.3111515	525890582.9149828	555730579.0349864	550265327.423027	544623493.7067586	P02359	P02359		rpsG	0	0.2551425662765408	-0.02923340729254995	False	0.02824607329842932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A948	392591.3556030725	383849.6561999997	351549.07364762353	391665.1498042536	557916.7669958839	419519.1058657454	P0A948	P0A948		rimJ	0	0.2552579130635678	-0.2794745163931577	False	0.028272251308900525	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P05793	32427345.98969685	31349677.891393326	29991611.761221465	29696591.815604515	29766089.69459138	30952710.79158907	P05793	P05793		ilvC	0	0.25797160927610197	0.05253704346384595	False	0.02829842931937173	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31697	25866882.757294398	26653205.746712536	26018187.720139984	26378168.12905639	25047235.895724498	24301613.71637602	P31697	P31697		fimC	0	0.2595263380584635	0.05258781971218932	False	0.028324607329842932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7N4	139751890.53029257	139715652.00128347	137227633.0940269	138684796.98029453	143246542.5398758	150042777.1169594	P0A7N4	P0A7N4		rpmF	0	0.2595701681644987	-0.05195247341143831	False	0.028350785340314138	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEB7	15271774.533720156	14183873.487746729	15387461.910940556	17734414.682725582	17317394.562156204	14487448.767976943	P0AEB7	P0AEB7		yoaB	0	0.26117273171915484	-0.14368592587305656	False	0.028376963350785343	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00490	57579307.41007452	60988880.7843701	59830931.00266796	56884889.62435798	59095254.59264967	57615957.34253211	P00490	P00490		malP	0	0.2616706788457728	0.039373942711448236	False	0.028403141361256545	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23894	7970507.183962302	9132039.291309591	8692644.804050103	9309444.896372082	9052511.225445729	8985678.921165666	P23894	P23894		htpX	0	0.26261102025896227	-0.08431393309080253	False	0.02842931937172775	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG0	72328964.2409944	81576114.4589785	78544826.19009806	70991616.00312139	72330078.09781192	76317359.14204848	P0AFG0	P0AFG0		nusG	0	0.26296031565089806	0.0817852379070575	False	0.028455497382198953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGG8	29608835.12831976	26984799.70970913	28624349.43118366	27054359.839658413	27123034.475501437	27524035.940077823	P0AGG8	P0AGG8		tldD	0	0.2632031826504901	0.06079659243732924	False	0.02848167539267016	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60651	51770464.33712009	52617188.915664345	50446236.53229343	51798760.49106348	49943009.54590064	49034415.80907659	P60651	P60651		speB	0	0.26334390723862755	0.038312698787829266	False	0.028507853403141364	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABP8	304810616.1418121	306013710.2338844	296480014.1467471	299333292.9445228	297411107.0843072	296829183.2809949	P0ABP8	P0ABP8		deoD	0	0.26334819536918336	0.022000024482960106	False	0.028534031413612566	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76316	9608869.73934582	10428861.533343108	10008378.752551232	10065209.63236329	10397803.101469656	11063016.986655137	P76316	P76316		dcyD	0	0.263647041303572	-0.06936527155440216	False	0.02856020942408377	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39347	1156134.911653175	1009451.1250000006	982046.8328054154	889716.8877839941	1024569.6390319908	969148.0388950388	P39347	P39347		intB	0	0.2636687272119862	0.12647899556331435	False	0.028586387434554973	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A794	30511917.73415137	28213342.01283457	27584360.817273457	26844315.74296321	28557117.857076243	26612309.87948943	P0A794	P0A794		pdxJ	0	0.26396517066848085	0.07365568933665753	False	0.028612565445026182	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P38521	907105.8328145364	596815.7625122087	716754.697740207	670582.4707762565	570692.8621692044	566956.7679890186	P38521	P38521		yggL	0	0.26425157711640684	0.2964192362453436	False	0.028638743455497384	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGG0	7544270.258212272	7309011.242003861	7121497.928245869	7190288.426116431	7144596.613817864	7081311.654004804	P0AGG0	P0AGG0		thiL	0	0.2643068384520796	0.03714639003562891	False	0.028664921465968586	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25522	29881024.19719524	30663548.009886306	29144203.99147603	27250508.41284299	29990670.067224234	28759388.48983276	P25522	P25522		mnmE	0	0.26447682715743165	0.060581284201909495	False	0.02869109947643979	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32662	2480356.074251796	2979160.060261828	3054647.036665804	3055815.1547735813	3135628.247374284	3147730.776493592	P32662	P32662		gph	0	0.26491592813322906	-0.13343024534402187	False	0.028717277486910997	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08178	6485490.573908818	7028004.64863821	6690998.755378169	6413063.853335609	6699418.9816059135	6329094.07417785	P08178	P08178		purM	0	0.2668389961414968	0.055530978745834896	False	0.028743455497382202	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8L7	2675202.209301472	2916905.999999998	2878728.904829801	2856944.538031123	2585242.907209743	2550290.2161869067	P0A8L7	P0A8L7		yciU	0	0.2671874275454959	0.0838617414044975	False	0.028769633507853404	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39838	1426632.668327244	1312097.1013963392	1229526.9178897524	1339150.7103172345	1171451.4583184023	1116911.4149581348	P39838	P39838		rcsD	0	0.26775074960410034	0.1295243331892803	False	0.028795811518324606	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16528	6839165.912319309	6626850.603921991	6458327.386425645	6643921.336147154	5994226.787256074	6405970.463645899	P16528	P16528		iclR	0	0.2680403043626505	0.06518670022371843	False	0.028821989528795815	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77808	15734962.766495578	15489608.207078831	15426884.75501536	15764671.25401155	15685024.07825524	15626411.235816449	P77808	P77808		yfaY	0	0.26920043741916944	-0.013072906991747213	False	0.028848167539267017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9P4	71552097.0352881	73629449.0750247	73277276.49184525	73627779.45638041	75072891.28769407	73108275.22349165	P0A9P4	P0A9P4		trxB	0	0.2692404338842993	-0.02195618210914196	False	0.028874345549738223	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76008	7989446.762080261	7467827.178513655	7640744.344072083	7376727.9878212465	7297903.279447042	7677588.057180528	P76008	P76008		ldcA	0	0.27020584804054476	0.04735099768527889	False	0.028900523560209425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN1	1290846.8266994867	1333979.7499999986	1441121.0919415725	1357734.533139128	1180591.3495654513	1266467.326651631	P0AAN1	P0AAN1		hybE	0	0.27029061515420477	0.09577360155630303	False	0.028926701570680627	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37773	36612191.53793047	35805915.98377639	33192070.09060693	35609556.4935412	36516175.517739855	39647363.74496839	P37773	P37773		mpl	0	0.2704293815150881	-0.08182409397575471	False	0.028952879581151836	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31979	93481996.8091258	92484641.42325386	90216746.29401988	89522962.38294563	92361512.0222557	88492579.8986059	P31979	P31979		nuoF	0	0.27045294700226	0.03065380649068305	False	0.028979057591623038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGL7	17811182.557609428	15443525.533048332	16405907.256211655	17295357.05529095	17044859.739602227	18596771.51790397	P0AGL7	P0AGL7		rsmE	0	0.27047728342659005	-0.09217398134578293	False	0.029005235602094243	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADZ0	14141301.978656309	14517648.67347118	14258929.977308905	15329722.734513674	14128137.772192152	16364165.107219666	P0ADZ0	P0ADZ0		rplW	0	0.27114072853154453	-0.09446240130694677	False	0.029031413612565445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60422	548016062.7418468	547682414.2667375	561557825.5798258	566484426.2734269	564073962.1972182	551570753.5122591	P60422	P60422		rplB	0	0.2711913221768675	-0.021491730289633283	False	0.02905759162303665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFG3	56534626.71004376	54833522.62060175	53383113.75528165	55443436.395679966	56456178.13734761	56966076.82302933	P0AFG3	P0AFG3		sucA	0	0.27189651199516235	-0.035586717963445896	False	0.029083769633507856	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P32131	22252849.44875232	22316232.694209974	21880068.41116418	22335989.363419604	20873571.2541241	21300335.245069943	P32131	P32131		hemN	0	0.27191189417635514	0.04273026914717792	False	0.029109947643979058	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABS1	56771628.7530912	57946189.57064285	55914120.70899582	57330870.905821525	60555771.61066737	57522472.31785974	P0ABS1	P0ABS1		dksA	0	0.27208674685905604	-0.03983600007997485	False	0.029136125654450264	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77338	3599696.373165467	3953272.583133019	4031444.729878344	4234979.0488669695	3946880.018898946	4020517.303598606	P77338	P77338		kefA	0	0.2739521316709971	-0.07497710717421284	False	0.02916230366492147	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09030	20941633.93600294	21471520.25838882	22475762.2009089	21688107.475329023	19276187.94309701	20682799.096704718	P09030	P09030		xthA	0	0.27463294995632687	0.07393917343684195	False	0.02918848167539267	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD12	23577226.89800732	23936152.723370284	24059098.670592718	24983933.248515666	24162333.92721961	23885922.645596728	P0AD12	P0AD12		yeeZ	0	0.2772417417120574	-0.029127553717934372	False	0.029214659685863877	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0CK95	40457212.17249737	41635418.64783812	41899043.16503917	42869635.54242705	42571181.61910314	41158024.42101265	P0CK95	P0CK95		yghJ	0	0.2778058642098581	-0.030020956534896517	False	0.02924083769633508	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB98	612635.7435276827	498460.46880000026	499160.5644728439	676327.557433468	563387.1450488052	569155.8629307025	P0AB98	P0AB98		atpB	0	0.2782623005767755	-0.1677984153839147	False	0.029267015706806284	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23917	2306005.22548132	1841805.0991035823	1871357.4838669624	1774575.8479187891	1770683.3780489515	1811444.3316686288	P23917	P23917		mak	0	0.2785157889041794	0.16821857933261053	False	0.02929319371727749	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45531	1017796.4556109403	1241963.2662958414	1136494.9676050495	743391.5810206451	1214617.5536863306	754760.9371432366	P45531	P45531		tusC	0	0.27854746095628274	0.3241778792171544	False	0.02931937172774869	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ7	10850077.097108142	10763896.0348546	10690495.074267289	9387882.926754864	10069241.924884656	10909615.28140255	P0AGJ7	P0AGJ7		trmL	0	0.2792595913593982	0.08924168206929575	False	0.029345549738219897	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07118	219458450.0069791	211902726.12909767	208489081.46451664	227330278.0331885	218908404.71582	213291168.55296287	P07118	P07118		valS	0	0.27971784422290047	-0.04370364482431297	False	0.0293717277486911	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB26	6595685.263131124	6619958.651725763	6630404.807206553	7326769.6460018335	7439571.214285529	6452092.144893079	P0AB26	P0AB26		yceB	0	0.28024637348661324	-0.09646631574647783	False	0.029397905759162308	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A959	11310493.223714735	10965597.448627615	11129830.171100227	11172418.960177422	10748948.925613305	10031982.305641511	P0A959	P0A959		alaA	0	0.28034309169320115	0.06413662730283198	False	0.02942408376963351	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64599	15481415.910831235	14598204.119403608	16143355.070604691	16101674.279277217	15898561.267454868	16179364.47561393	P64599	P64599		yhbT	0	0.28071369053564793	-0.059812296070778086	False	0.029450261780104712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06996	660908920.1175241	654625730.5686957	679863598.6770184	636975293.8537712	635542599.5526888	670478685.2564174	P06996	P06996		ompC	0	0.2809568366110992	0.03839335333983135	False	0.029476439790575917	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEQ3	98689585.80350752	88869889.99627161	91203503.88931602	86013055.6128399	88803255.78301077	90921495.53602882	P0AEQ3	P0AEQ3		glnH	0	0.28164527421066077	0.06903548408448275	False	0.029502617801047123	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADT5	19050351.82662956	18555782.45673177	18835862.11119271	18602155.32671676	18542884.94140708	18675665.134671178	P0ADT5	P0ADT5		ygiC	0	0.28257213677414134	0.015968662245865857	False	0.02952879581151833	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE70	4635059.825008431	6077782.736128655	5010998.036588467	4933319.894892035	4136652.087780672	4736073.022397735	P0AE70	P0AE70		mazF	0	0.2830736359574462	0.18765355114513058	False	0.02955497382198953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG44	445019649.5056952	446775426.9956312	474192752.1924504	465502971.7602365	471070089.15742713	470427542.1121321	P0AG44	P0AG44		rplQ	0	0.283138652021639	-0.04267831800486691	False	0.029581151832460732	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39177	59322396.47332641	61288733.48563523	58324401.52261285	66626408.11779264	61386399.6086532	59850831.342122674	P39177	P39177		uspG	0	0.283163514413202	-0.07024596690340183	False	0.029607329842931938	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16432	517790.0352243072	736901.4647046521	786540.3431147861	724510.6444713334	817182.3613001382	861461.0663225435	P16432	P16432		hycF	0	0.2833610372582152	-0.2354890932148467	False	0.029633507853403143	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33593	1562648.1815855615	1412139.7220222268	1561287.8835782334	39218.53935561935	1224767.8642937944	1407990.3210920745	P33593	P33593		nikD	1	0.2837575266109433	0.763537303802698	False	0.02965968586387435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68688	1910436.5823107136	2059570.204713712	2047896.5275661752	1813662.5570712076	2042694.173426705	1823029.13564588	P68688	P68688		grxA	0	0.2839374586704464	0.08352599409778824	False	0.02968586387434555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7T7	157138112.3804588	146744499.35776237	154552947.46871468	142079366.59388	150836847.8210771	149984710.5823416	P0A7T7	P0A7T7		rpsR	0	0.2846640381847489	0.049734942839438696	False	0.029712041884816753	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15034	16275440.220763242	15352544.872538822	14906301.31063682	15644412.96883276	16217132.868339168	16473904.478550656	P15034	P15034		pepP	0	0.28544185172282144	-0.05478759862779146	False	0.02973821989528796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07648	2376445.5158566604	2134166.1636265703	2085066.4960911265	2555186.6264090715	2405736.491908812	2169675.7124181376	P07648	P07648		recC	0	0.28595235810351316	-0.11250223315739202	False	0.029764397905759164	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46868	21369364.974732317	24695722.78452195	24687077.799014434	22829829.06849612	22539934.28242543	20247879.77378416	Q46868	Q46868		yqiC	0	0.28690118176250884	0.10869053053104884	False	0.02979057591623037	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
