protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABV6	12831534.331694497	13286905.24883915	13747352.807492943	14012971.840129577	13723317.207650928	14194130.05844033	P0ABV6	P0ABV6		tolR	0	0.10385285437313045	-0.07284590543772308	False	0.009264091858037579	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0CE47	6579795697.042802	7221771350.545984	7229997899.074	7712413191.300267	7559383804.920758	7508743308.933844	P0CE47	P0CE47		tufA	0	0.10423716438398109	-0.115245760885638	False	0.009290187891440501	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77536	2884121.1847943845	2688184.6813684385	2903238.7402873863	2755579.0605969927	2445902.093699272	2535805.8214672534	P77536	P77536		ykgF	0	0.10423733658411995	0.13147828899544864	False	0.009316283924843424	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00963	62601807.417340845	63533872.89324424	63709963.7139722	64122692.75159141	65137476.72681244	66856632.16678062	P00963	P00963		asnA	0	0.10428809684243864	-0.04688624190528141	False	0.009342379958246348	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFZ1	7409662.065039477	7567051.39048203	6970372.360082133	7860751.477151021	7616540.052625589	7867057.951508632	P0AFZ1	P0AFZ1		sseB	0	0.10431623371475032	-0.08904399856583557	False	0.009368475991649269	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A698	24160137.154429693	24654249.90377329	24363742.03021551	24605311.458387405	24996019.81519245	25426207.60962912	P0A698	P0A698		uvrA	0	0.10461655521055413	-0.03600770308551202	False	0.009394572025052192	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6J5	1009515.0491149856	1600518.8350986412	1564977.8234818182	1819006.5000000012	1780460.1153544122	2068227.3805470983	P0A6J5	P0A6J5		dadA	0	0.10480097507500115	-0.44098162466243745	False	0.009420668058455116	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P52095	792510.714389922	810681.8369016186	809098.5017907451	822291.3750000009	894703.8600013091	866164.3059048633	P52095	P52095		ldcC	0	0.10482870337955386	-0.09873276485392275	False	0.009446764091858038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFY6	146088.5550813531	222152.4667333005	237761.98400810504	64172.48438	168021.31245719414	115462.45865338584	P0AFY6	P0AFY6		sbmA	1	0.1052659800310106	0.8016634009588618	False	0.009472860125260961	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A717	154622495.58313817	161181924.72247273	162214483.202853	164644106.80606505	169326573.59397194	163211852.16098806	P0A717	P0A717		prs	0	0.10532355827298122	-0.05670793982650561	False	0.009498956158663883	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P75746	1427205.721164521	603966.0854229176	1238374.2254942928	1595123.5995218635	1932153.506078348	1697972.9094124462	P75746	P75746		ybgL	0	0.10548525415685225	-0.6764097329638722	False	0.009525052192066806	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A809	1171171.2811954785	1085299.6482675686	1029480.9189330236	1011578.8509016852	866637.1228175606	693725.0322858394	P0A809	P0A809		ruvA	0	0.10616158892488274	0.35345378833936164	False	0.009551148225469729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76440	1949182.6167390551	1906260.734491343	1873635.5459964392	1849153.5462212835	1874241.5112336213	1779701.1419468164	P76440	P76440		preT	0	0.1071895304551193	0.05805965720317493	False	0.009577244258872653	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P08956	17060006.27110591	18899889.31027193	19053300.045642387	20538658.38993193	19682310.80163781	19756875.58506161	P08956	P08956		hsdR	0	0.10730565479673078	-0.12465197260287383	False	0.009603340292275575	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00935	1993624.9146048932	2154300.3517324547	1821911.3740408667	2108003.704370384	2518739.907719964	2298130.0473245657	P00935	P00935		metB	0	0.10837160876976118	-0.21409629633044536	False	0.009629436325678496	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P23847	1990698.452013825	2169290.83351263	2112112.435793289	1598527.0509987688	1996246.3344865772	1512169.1175834176	P23847	P23847		dppA	0	0.10849371827836475	0.29648914091580164	False	0.009655532359081419	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABP8	281677365.97560114	281843054.2274536	279814781.65483373	282549960.7708546	288551208.57492834	289645935.3800635	P0ABP8	P0ABP8		deoD	0	0.10928685147253862	-0.029483247467407443	False	0.009681628392484343	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AB26	7356166.426000035	6958586.969826204	6672613.758176282	7734534.413819103	7274630.893976114	7506687.713454965	P0AB26	P0AB26		yceB	0	0.10950585484015063	-0.10141994253043024	False	0.009707724425887266	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00452	106999882.11187918	105719933.44922996	105195398.46215528	103733959.40695712	105139138.30005236	104783330.40010948	P00452	P00452		nrdA	0	0.10967206386312527	0.019456929472231828	False	0.009733820459290188	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P31545	1705662.8259000173	1860113.5709921997	1893427.082013868	1533273.6250000007	1721677.3967687364	1697178.1416117093	P31545	P31545		efeB	0	0.11057335936272922	0.1406415271517628	False	0.00975991649269311	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69506	38993.67873333328	117680.73532668786	121544.62908931418	149178.7811999999	237267.82179070337	142265.6083574855	P69506	P69506		ytfE	0	0.11079785206876387	-0.9262614773245847	False	0.009786012526096033	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77444	312317.092891124	349187.8862422255	364726.75382986816	357130.4687999998	446168.0806373493	435097.3279429581	P77444	P77444		sufS	0	0.11082006305488128	-0.2711160317688343	False	0.009812108559498956	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77756	2152944.260619877	1850773.9587674215	1785174.7737918904	2247275.8734468934	2270267.371426611	2144944.4369713664	P77756	P77756		queC	0	0.11185913699908774	-0.20277347168974566	False	0.00983820459290188	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFX7	2519196.558756081	2131838.818802839	1940887.6443788777	1865715.132455123	1903604.32222998	1474451.528238861	P0AFX7	P0AFX7		rseA	0	0.11204134445520311	0.3300947168541527	False	0.009864300626304803	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24188	1464154.2776562215	1306277.449750569	1253768.3092056664	1118486.1249999993	1183870.2724324537	1245077.2138658585	P24188	P24188		yceA	0	0.11207131648384193	0.18192633589394766	False	0.009890396659707723	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8N3	285395541.5994342	285406333.4822041	280085055.54946905	288550915.8568151	288433291.63292146	288297675.9664523	P0A8N3	P0A8N3		lysS	0	0.11335400101149752	-0.02420276367215753	False	0.009916492693110648	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AD12	26759086.536878493	25078193.50605	25403019.988947146	24605713.44426614	24594045.7599982	24089696.02529845	P0AD12	P0AD12		yeeZ	0	0.11337760844161013	0.07574812767886852	False	0.00994258872651357	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P15640	10946056.965718422	10489511.23641772	10331697.34551168	10035869.252938664	10340940.950539663	10009121.616415812	P15640	P15640		purD	0	0.11341725087263588	0.06413737708075602	False	0.009968684759916493	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P27830	5396284.117879116	6222363.142918044	6191413.680261456	6786790.866825204	6489427.083349386	6609760.434379481	P27830	P27830		rffG	0	0.11379608701398147	-0.15905909113247735	False	0.009994780793319417	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEW6	14485807.141520225	14305473.938969605	14164595.73231481	15018305.887015242	14428282.89304585	15103301.758716974	P0AEW6	P0AEW6		gsk	0	0.11400791673327698	-0.05256636635733011	False	0.01002087682672234	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A734	65998099.34204997	65722164.69440213	66130489.835405454	63720892.61007395	62632949.60448917	65309758.41732986	P0A734	P0A734		minE	0	0.11425303204495414	0.045836185643305175	False	0.01004697286012526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P16456	29811558.01358145	28135232.13888289	28606252.80126204	29847525.62161763	29943197.06655278	30510162.49578244	P16456	P16456		selD	0	0.11474631280895661	-0.06115558849275385	False	0.010073068893528185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P10121	45308754.12445375	44277841.84667815	44817534.73494052	46827762.57272898	45345643.29943115	45639195.0161982	P10121	P10121		ftsY	0	0.11506176942811354	-0.03613032899224713	False	0.010099164926931107	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P32681	366369.4131913847	320425.9890058476	284504.3946843322	300596.18750000023	203744.84494723185	244077.12587630205	P32681	P32681		yjaH	0	0.11525596048297505	0.37607209786685025	False	0.01012526096033403	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABH7	34586676.66701479	31930632.50332137	33114211.042092573	34495775.84036345	35957228.89409513	34878876.60755259	P0ABH7	P0ABH7		gltA	0	0.11584741393477946	-0.0802680284001349	False	0.010151356993736954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q47319	752702.6324409097	627928.8752638067	666677.9139058688	777904.7499999998	781000.1422255387	782826.8945108211	Q47319	Q47319		yfiP	0	0.11668645814728872	-0.19384668275556902	False	0.010177453027139875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9L5	8107918.106639802	8994507.329975704	8917849.413142541	9561237.74639525	9318636.036439454	9299396.598708466	P0A9L5	P0A9L5		ppiC	0	0.11671700537070433	-0.11499805664022858	False	0.010203549060542797	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7J3	1163456202.2737944	1259587544.9424164	1259423844.090236	1288329445.0118663	1342458662.1912315	1287982462.779308	P0A7J3	P0A7J3		rplJ	0	0.11708594892614246	-0.08972828233812727	False	0.010229645093945722	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P13033	3920988.741636546	3223437.482114484	3386329.588066384	2914142.7487228955	3021604.028551814	2946140.775286883	P13033	P13033		glpB	0	0.1177680732785934	0.2456707734017561	False	0.010255741127348644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P25534	1368209.7099489602	1307958.839140297	1345803.3640808272	1324052.9234162031	1278629.554577851	1281891.9840242327	P25534	P25534		ubiH	0	0.11812125115651143	0.0501464404202325	False	0.010281837160751567	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEK4	182315238.9343258	191932796.42515504	190646987.1411282	196498700.66499773	196028190.82628307	196226581.01629832	P0AEK4	P0AEK4		fabI	0	0.11834914773219014	-0.059680875254257415	False	0.010307933194154488	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69908	5104273.47292402	5620627.037692249	6318095.006593628	6657256.994439213	6583810.231740569	6577317.731094826	P69908	P69908		gadA	0	0.1184640394122424	-0.21766046965549476	False	0.010334029227557412	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6Y1	24067934.553054027	23176529.70152081	23588648.988289926	24686907.67403939	24529675.19683426	23820848.23971191	P0A6Y1	P0A6Y1		ihfB	0	0.11847616246204254	-0.04421207068503235	False	0.010360125260960334	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00582	53070491.84287879	55652252.14339527	54248778.07478423	56930024.040749714	56158405.56183965	55358807.07864451	P00582	P00582		polA	0	0.11946566831510771	-0.047676874404256345	False	0.010386221294363259	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A912	134678884.91300845	141049975.54130456	140891699.30411977	143892806.04500768	141464400.96251166	147560079.7879162	P0A912	P0A912		pal	0	0.1210084925852186	-0.05535737335245169	False	0.010412317327766181	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q57154	2903055.330041916	3087798.087102937	3167890.6616369938	3167209.365091087	3365184.203764844	3657657.6340637184	Q57154	Q57154		repB	0	0.12167270304421675	-0.15393961780783944	False	0.010438413361169102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADW8	1700012.1714398607	1270734.9515904137	1223405.8162153007	1075880.6250000005	1153879.075335265	867258.3345052963	P0ADW8	P0ADW8		yheV	0	0.12194553003906075	0.43749968581051923	False	0.010464509394572025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AGD3	218206437.19966903	198895269.8344921	199434532.4323402	190386892.76470625	187923867.80180663	189246473.89809445	P0AGD3	P0AGD3		sodB	0	0.12202822412585597	0.11941981131226383	False	0.010490605427974949	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9F1	4331272.646851855	4558628.65763653	4877998.364647706	4105653.47435066	3858414.99487814	4444697.805782316	P0A9F1	P0A9F1		mntR	0	0.12341050178282642	0.1499488045987142	False	0.010516701461377871	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7C2	16745599.955577796	17162201.406110127	18180091.30746864	18832845.21105157	18156447.237694267	18154399.054605834	P0A7C2	P0A7C2		lexA	0	0.12384550062035138	-0.08224777856546812	False	0.010542797494780794	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AAG3	250785.59380682895	432580.6922016155	470585.0178651376	615358.5625	572630.3513996096	461080.0664685682	P0AAG3	P0AAG3		gltL	0	0.12387401651979732	-0.5150694034967113	False	0.010568893528183717	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AAH8	581587.5997812981	490785.7571054882	518647.0593109279	622503.8749999998	551939.1528306812	630221.3021932754	P0AAH8	P0AAH8		sapF	0	0.12417482980322295	-0.18177817020731898	False	0.01059498956158664	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABB4	516027504.1322019	513923578.20537066	523792534.2788458	520009874.8301751	530465568.8608107	529171418.0352226	P0ABB4	P0ABB4		atpD	0	0.12516633381074618	-0.0238536083288361	False	0.010621085594989562	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A7M2	255087091.96385655	272095902.616166	262482271.43952984	276172822.29389966	277446912.77658707	271711482.6685764	P0A7M2	P0A7M2		rpmB	0	0.12518677102908357	-0.06373197681729338	False	0.010647181628392486	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69931	5959704.814014089	6110513.841039782	5951222.794170852	6437133.970644521	6309462.857628211	6061640.143246576	P69931	P69931		hda	0	0.12532209984597578	-0.06165021116656078	False	0.010673277661795409	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P00562	17011511.340576503	17557549.8971948	17739765.97571599	17627508.21078185	18354096.91228216	18817614.171602994	P00562	P00562		metL	0	0.12555480367440863	-0.06710091522777946	False	0.01069937369519833	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9U1	557445.1898804222	442719.5927419743	469855.1940135987	643158.1874999995	593689.8856140216	520558.3159757162	P0A9U1	P0A9U1		ybhF	0	0.12603302213347287	-0.2576120835079287	False	0.010725469728601254	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEF4	3152461.671013071	3282680.240471066	3246423.337560825	3030633.691736284	3189945.611065706	3111265.57521589	P0AEF4	P0AEF4		dpiA	0	0.12677112744534413	0.05307798559369181	False	0.010751565762004176	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ABS5	3823808.999860718	3978441.367537991	3880355.663321452	4045883.9467825713	4021154.993256928	3942356.772484285	P0ABS5	P0ABS5		dnaG	0	0.12707428109650523	-0.03980142840990442	False	0.010777661795407099	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A715	92028512.87869108	103248879.03085876	103264511.66119672	110482592.78438188	107222716.08868527	108174155.74447864	P0A715	P0A715		kdsA	0	0.1275898300662959	-0.12640499963708948	False	0.010803757828810023	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9C9	26746348.73593837	27439924.90897242	27024410.32901	26845357.30971897	25772856.800976127	26372240.38406067	P0A9C9	P0A9C9		glpX	0	0.12769432513383813	0.039991215916219236	False	0.010829853862212944	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P27434	39928521.40128044	38644729.96244888	38234540.11773496	37912204.10617224	36967676.79835509	38211970.18050282	P27434	P27434		rodZ	0	0.1283807339819986	0.04664153150895534	False	0.010855949895615866	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24181	38993.67873333328	166215.49459272713	124294.60837224488	271998.7188000001	221871.64308874757	141491.1646664982	P24181	P24181		acrF	1	0.1285929733794904	-0.9472827092125609	False	0.01088204592901879	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P32664	2844065.652820513	2504153.2811336345	2548577.1342250616	2355751.848211953	2330444.0123853344	2446986.615541884	P32664	P32664		nudC	0	0.1288239165718444	0.14672155372177245	False	0.010908141962421713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P60651	55773870.09511534	53454019.42331187	52670219.25575347	50586822.51238639	51777606.67974656	52831631.756226175	P60651	P60651		speB	0	0.12896567263290287	0.06099419202330912	False	0.010934237995824636	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P77552	12994728.689561658	14977696.205186594	13932408.024837976	15534053.98675288	14751706.36852171	15640695.185989164	P77552	P77552		ydhQ	0	0.1292012491971866	-0.13220880445876776	False	0.010960334029227558	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P42641	23976120.591605693	25673662.573564336	25811725.093503416	27793123.04917928	26018740.90289627	26274525.527155533	P42641	P42641		obgE	0	0.12980411670170547	-0.08581614458237359	False	0.01098643006263048	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0C960	181291.6541869712	100610.25770851018	100901.69041949855	170940.00000000012	191851.34935854463	208979.67582802477	P0C960	P0C960		emtA	0	0.1300036748436608	-0.578833106301301	False	0.011012526096033403	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A6E9	19211251.16881525	19333655.331964143	19102241.624798	19442540.389714208	20788121.951778933	20958579.076632787	P0A6E9	P0A6E9		bioD2	0	0.13023730410317125	-0.08602877598193738	False	0.011038622129436328	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P69228	15281337.60470549	14239434.20557033	14249466.124259332	13810734.595651492	13753597.750748718	13652295.756787775	P69228	P69228		baeR	0	0.13040875893594953	0.08672374240559955	False	0.01106471816283925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFX4	636430.4749769716	512551.429270128	578317.275336079	491790.0000000004	535819.4287791281	426384.9271707074	P0AFX4	P0AFX4		rsd	0	0.1307368079178933	0.24849631970446887	False	0.011090814196242171	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P15639	26240566.549114987	26496943.053600237	27061933.792787146	28649457.61265904	27032896.439433564	27479577.045910053	P15639	P15639		purH	0	0.1308166372347032	-0.0595445756928946	False	0.011116910229645094	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P21338	7517442.046904672	7746275.408364071	7658509.385536275	7426442.406999413	6568447.417045244	6114831.813808318	P21338	P21338		rna	0	0.13115735465558798	0.18885409360282177	False	0.011143006263048018	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P32132	247561257.3041666	245382682.2711309	244527900.5962376	258214838.5739397	251873047.72280943	248192418.69237652	P32132	P32132		typA	0	0.13145849715166139	-0.04014328976397209	False	0.01116910229645094	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P05194	5179805.64882418	4259581.459052008	4706541.405771306	4261872.207365733	4012630.473705389	3989933.29458493	P05194	P05194		aroD	0	0.13151949612551872	0.20590598790100967	False	0.011195198329853863	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P17443	14831934.910045598	14180317.344183892	14027446.941803353	14780922.041679043	14825619.682051225	15148698.747834103	P17443	P17443		murG	0	0.13180409720042544	-0.05638862507302438	False	0.011221294363256785	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76297	655644.6658495016	724957.9243506389	703918.2911500178	637451.4375	635080.3113946159	669440.7225526199	P76297	P76297		flhE	0	0.13210613713333433	0.1021930742946153	False	0.011247390396659708	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P33218	12920141.626850933	13563114.689821698	14121659.5016435	14610044.488317331	14559995.062940693	13884213.976378746	P33218	P33218		yebE	0	0.13285993081197736	-0.08450137784174214	False	0.01127348643006263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADY1	98713381.22728293	103856392.58970328	102716041.74093352	106286707.85135628	104820988.72870524	105230498.29414022	P0ADY1	P0ADY1		ppiD	0	0.1334639426494069	-0.05130719887448584	False	0.011299582463465555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A905	51799818.31181687	57757079.7327104	57648687.76200281	59312432.79196364	61938489.05367516	59576651.33003341	P0A905	P0A905		slyB	0	0.13379285003303865	-0.11299163727842532	False	0.011325678496868477	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P39173	81936488.11988078	83046392.10629943	82086239.2025069	83794009.97420833	86753125.01127575	83626622.76415494	P39173	P39173		yeaD	0	0.1338009132288531	-0.0409003835509893	False	0.011351774530271398	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P24186	31483009.800247066	32289086.08775153	31762173.42266651	33829272.8645893	32035909.317058347	33423444.998060264	P24186	P24186		folD	0	0.13381105804086957	-0.055610138211322005	False	0.011377870563674322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P32162	2605730.5044353264	2531152.271539036	2354234.0544419605	2275369.289565391	2283199.208158967	2414839.1699522003	P32162	P32162		yiiS	0	0.13398921618807547	0.10331699772333099	False	0.011403966597077245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8N5	120348755.3114522	114848957.20202424	114133598.04674596	109917442.58283696	109963188.56425984	114908634.8169185	P0A8N5	P0A8N5		lysU	0	0.13420954170438473	0.06134268441912853	False	0.011430062630480168	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P39408	1128942.54594064	1116380.7657874203	1040310.7643363572	1064091.875000001	779838.5882298296	793850.6778056121	P39408	P39408		yjjV	0	0.13540008183556113	0.3168469471186399	False	0.011456158663883092	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P45578	59627547.29655478	68546156.39689207	69476549.30562817	73428775.90455171	73898318.83841649	73153091.91656497	P45578	P45578		luxS	0	0.13559227427313447	-0.15769921268993178	False	0.011482254697286013	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P20605	2397655.118962894	2408918.215694707	2486692.823381653	2411102.1413448183	2247960.763928626	2305380.4279954457	P20605	P20605		fic	0	0.13562874430809801	0.06655700120957449	False	0.011508350730688935	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ADX9	3167854.6661246545	2840187.48849246	2939798.56760604	2487748.67030315	2823463.083118517	2812739.908751898	P0ADX9	P0ADX9		rsmD	0	0.13579408924913267	0.1393579200839468	False	0.01153444676409186	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P08390	14401630.514276462	16641823.957650589	16500137.353046777	17692560.076725837	17773139.40599217	17180934.94130834	P08390	P08390		usg	0	0.1359457238573546	-0.1470904059113407	False	0.011560542797494782	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A8U2	160674.06126873413	140174.1174921857	155932.31300724315	97985.625	144843.0397102983	80506.17003612909	P0A8U2	P0A8U2		yafD	0	0.1363123011631383	0.4984720914535008	False	0.011586638830897705	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AEA8	4392824.305267188	4823609.325068351	4704339.394458085	5000571.24602293	5063885.22061071	4760334.148797079	P0AEA8	P0AEA8		cysG	0	0.1367296658278573	-0.09077240165670494	False	0.011612734864300627	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P09126	8071596.592495215	7859248.619349877	7931859.028675747	7668357.272290387	7867980.917551557	7399048.568143969	P09126	P09126		hemD	0	0.1367738913160741	0.057182309986028565	False	0.01163883089770355	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
Q46856	30537694.4496424	29891551.26151307	29309780.568665054	31379530.024078768	30794242.73289972	30248822.187994786	Q46856	Q46856		yqhD	0	0.1375591194512812	-0.04251006652969855	False	0.011664926931106472	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A9L3	64951447.22662333	67225684.99590848	65538257.31568557	64643407.98575416	62921896.62582835	64967282.56028362	P0A9L3	P0A9L3		fklB	0	0.13758848326969683	0.038322519899967454	False	0.011691022964509397	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AB14	11040230.4006798	10896755.109387234	10749745.077735413	10592020.211599182	10813446.544282526	10684675.903924348	P0AB14	P0AB14		yccJ	0	0.13767537594499663	0.026574878920851423	False	0.011717118997912319	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0A796	118798058.5915368	127339101.40851893	126419577.02361688	131752572.8756032	130089205.41019168	129700094.95511194	P0A796	P0A796		pfkA	0	0.13807683953550687	-0.071706452312624	False	0.01174321503131524	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P76192	6731435.350217059	6992752.725406999	7035481.659761093	7033352.09212457	7116209.518625366	7319663.633210485	P76192	P76192		ydhV	0	0.13814558652390796	-0.04848663775119286	False	0.011769311064718162	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P09549	4113393.15590307	4260218.787506909	4103650.206082081	3998313.1654452793	4097964.783009628	4036318.178118447	P09549	P09549		dedD	0	0.1383278731629209	0.04041311179343423	False	0.011795407098121087	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AED7	28431188.401152447	28764392.01705753	28690358.120099258	28013486.764292788	28037868.3489274	28579839.16361122	P0AED7	P0AED7		dapE	0	0.13843818590449866	0.0212324235967745	False	0.01182150313152401	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0AFW8	12913238.013625022	13351571.750971029	12520329.507692672	12147925.869641151	12691365.54470762	11430053.284712285	P0AFW8	P0AFW8		rof	0	0.1386085827901644	0.09675330271117338	False	0.011847599164926932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P0ACV8	598476.5849015915	639061.791306501	686869.1811325946	542591.5000000005	626941.6358219899	547466.0419682807	P0ACV8	P0ACV8		ymjA	0	0.13868633932698926	0.1645250216664575	False	0.011873695198329854	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
P30847	154007.2396826229	57872.1466817626	409641.69169961766	478360.28120000055	460219.736018158	429787.8511575007	P30847	P30847		baeS	0	0.13872176954538096	-1.1385809083511955	False	0.011899791231732777	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	0.5
