Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P18390	P18390		yjjA		1503410.0	1605030.0	1547110.0	1660430.0	1709100.0	1674290.0	0	0.030595454791204447	0.11556517500936027	False	0.007903139968068122	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P07017	P07017		tar		14293600.0	14068400.0	14397900.0	13745100.0	13804100.0	13884700.0	0	0.030875676337603658	-0.045446857549784225	False	0.007929749866950506	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABU5	P0ABU5		elbB		22094000.0	22383200.0	21837700.0	21474000.0	21209800.0	21628100.0	0	0.031338615224944064	-0.044247347094824446	False	0.00795635976583289	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8N0	P0A8N0		matP		4933110.0	4843210.0	5157950.0	4460640.0	4450580.0	3971280.0	0	0.03139976385008301	-0.21321412670317197	False	0.007982969664715274	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFX0	P0AFX0		hpf		1069260.0	1073990.0	1000810.0	916565.0	881712.0	768068.0	0	0.031420213615514024	-0.2929136212137557	False	0.00800957956359766	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A940	P0A940		bamA		14308100.0	14416800.0	14095900.0	14546800.0	14723800.0	14896300.0	0	0.031582379994802484	0.044653826468117	False	0.008036189462480043	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P31467	P31467		yieH		2028170.0	1937090.0	2010030.0	2128230.0	2090040.0	2126740.0	0	0.03158358625881388	0.08661370440275604	False	0.008062799361362427	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG84	P0AG84		yghA		644801.0	531358.0	564849.0	754279.0	702375.0	730982.0	0	0.0317490257302943	0.3294498763240469	False	0.008089409260244812	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P00561	P00561		thrA		3137560.0	3210400.0	3222000.0	3275320.0	3375760.0	3402890.0	0	0.032155532652844904	0.07118048956248259	False	0.008116019159127196	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9F6	P0A9F6		gcvA		516498.0	603386.0	516062.0	458860.0	369443.0	427785.0	0	0.03223981054346817	-0.38118758674235004	False	0.00814262905800958	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADE4	P0ADE4		tamA		4202620.0	4023790.0	4370610.0	4570670.0	4733760.0	4551930.0	0	0.03234135355373496	0.1374658335641351	False	0.008169238956891964	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P24178	P24178		yffB		4146940.0	4173790.0	4237200.0	4710830.0	5090510.0	4701210.0	0	0.032419065504542474	0.2077079176415246	False	0.008195848855774348	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P63389	P63389		yheS		4288280.0	4190460.0	4040880.0	3795740.0	3973040.0	3861600.0	0	0.03321227548826574	-0.10629253890735907	False	0.008222458754656733	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7K2	P0A7K2		rplL		210143000.0	212381000.0	204787000.0	198735000.0	197154000.0	199287000.0	0	0.033486820266872566	-0.07586450867575564	False	0.008249068653539117	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8I5	P0A8I5		trmB		6282530.0	6039450.0	6016260.0	6710860.0	6862540.0	6407880.0	0	0.03361998470337958	0.12379382116704893	False	0.0082756785524215	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABV6	P0ABV6		tolR		7927470.0	7884440.0	7567250.0	6741370.0	7371970.0	6834050.0	0	0.03378619398707283	-0.15845259717832713	False	0.008302288451303886	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6Z1	P0A6Z1		hscA		4289720.0	4324280.0	4215730.0	4160380.0	4029930.0	4138080.0	0	0.03379679814696208	-0.05750640308109243	False	0.00832889835018627	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P21893	P21893		recJ		1076940.0	1127150.0	1073990.0	1319470.0	1200590.0	1223280.0	0	0.03386835238404032	0.19147502810070874	False	0.008355508249068654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6I9	P0A6I9		coaE		3652060.0	3774030.0	3740060.0	3546330.0	3598330.0	3554170.0	0	0.034322116425095646	-0.06167880637767266	False	0.008382118147951038	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADA7	P0ADA7		osmB		2270360.0	2164170.0	2148180.0	2012030.0	1744620.0	1834030.0	0	0.034351206959015855	-0.2356578713270819	False	0.008408728046833422	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG51	P0AG51		rpmD		97566100.0	98358000.0	102148000.0	95243900.0	92091700.0	93520300.0	0	0.034485031641607794	-0.08583123296940282	False	0.008435337945715807	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0CK95	P0CK95		yghJ		5019880.0	5023580.0	5166050.0	5322470.0	5247280.0	5225180.0	0	0.03482401623491127	0.05448786840168968	False	0.008461947844598191	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADA3	P0ADA3		nlpD		6559450.0	6725970.0	6785380.0	6392450.0	6337320.0	6397750.0	0	0.035023667207688416	-0.06944829051308683	False	0.008488557743480575	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P26608	P26608		fliS		4702020.0	4760480.0	4799610.0	4298420.0	4316140.0	4552230.0	0	0.03534561556241927	-0.11528376993666196	False	0.008515167642362959	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAJ3	P0AAJ3		fdnH		4510900.0	4678120.0	4654480.0	4789060.0	4874280.0	4834670.0	0	0.0355839284281328	0.06664614894608148	False	0.008541777541245344	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76536	P76536		yfeX		17413900.0	17524100.0	17476300.0	17938100.0	17684400.0	17756900.0	0	0.035664858589625405	0.02632261863042814	False	0.008568387440127728	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P62517	P62517		mdoH		249447.0	447888.0	424221.0	709470.0	568896.0	592411.0	0	0.03618483740164449	0.7381359400729713	False	0.008594997339010113	False	True	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P24255	P24255		rpoN		960199.0	993085.0	802514.0	1064040.0	1187320.0	1239720.0	0	0.03623433112213535	0.3412032750444683	False	0.008621607237892496	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P13035	P13035		glpD		4481200.0	4617470.0	4413260.0	4826860.0	4657460.0	4760040.0	0	0.03656499766296769	0.07615704350286798	False	0.008648217136774881	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAK1	P0AAK1		hycB		1382830.0	1350860.0	1529630.0	1646940.0	1739940.0	1567470.0	0	0.03662306406177572	0.21671844492767506	False	0.008674827035657265	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7W1	P0A7W1		rpsE		146112000.0	143388000.0	142040000.0	149505000.0	149978000.0	149103000.0	0	0.036798618336236676	0.055890304932479186	False	0.008701436934539649	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A720	P0A720		tmk		2918920.0	2930210.0	2943260.0	2836860.0	2768590.0	2848110.0	0	0.03687967603649092	-0.05669635729015307	False	0.008728046833422034	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8D0	P0A8D0		nrdR		3737680.0	3523770.0	3658360.0	3884530.0	4268080.0	4204360.0	0	0.03691166157152269	0.1783772752959951	False	0.008754656732304416	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEF4	P0AEF4		dpiA		1063340.0	1033020.0	1037390.0	1109130.0	1072660.0	1084650.0	0	0.037297784358431355	0.059829048604086624	False	0.008781266631186802	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEN8	P0AEN8		fucU		5942080.0	5666980.0	5568020.0	5217090.0	5178620.0	5156550.0	0	0.037305079538419945	-0.14336056487906693	False	0.008807876530069186	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADG7	P0ADG7		guaB		37089700.0	37232100.0	37906400.0	36186700.0	36129500.0	36275400.0	0	0.03736425195951372	-0.04752272372879573	False	0.008834486428951571	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AES0	P0AES0		gsp		2504910.0	2407510.0	2488940.0	2613680.0	2635700.0	2538970.0	0	0.03736496847570897	0.0735273283316289	False	0.008861096327833955	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P04425	P04425		gshB		7879070.0	7685690.0	7741780.0	8156560.0	7920900.0	8063200.0	0	0.03736746450497455	0.05073027621509095	False	0.008887706226716339	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77279	P77279		ybbL		2414150.0	2368610.0	2334260.0	2588960.0	2513320.0	2702150.0	0	0.037521400705062304	0.13301997799539114	False	0.008914316125598723	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AF48	P0AF48		yjbQ		1059880.0	1084800.0	1244090.0	1476330.0	1546380.0	1286900.0	0	0.03757493739943481	0.3467955952640921	False	0.008940926024481108	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9H1	P0A9H1		mug		1718760.0	1804560.0	1703670.0	1917390.0	2104680.0	1931000.0	0	0.03758494825912772	0.18765345938285494	False	0.008967535923363492	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P08331	P08331		cpdB		3977650.0	3905780.0	3908480.0	4029440.0	3995560.0	4080770.0	0	0.03768380352759293	0.037897427930777064	False	0.008994145822245876	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P32162	P32162		yiiS		2076370.0	2127240.0	2114010.0	2223630.0	2357180.0	2378710.0	0	0.03781742657667658	0.13960664373951848	False	0.00902075572112826	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P05194	P05194		aroD		2042910.0	2078660.0	2017330.0	2222580.0	2295180.0	2148810.0	0	0.03783980570243092	0.11896450577694877	False	0.009047365620010643	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P69425	P69425		tatB		3145690.0	3248270.0	3371080.0	3090010.0	2903090.0	2986530.0	0	0.03816526409021838	-0.12096995290672305	False	0.009073975518893029	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AB14	P0AB14		yccJ		2814020.0	2850340.0	2815210.0	3024830.0	3107400.0	2952290.0	0	0.038481359802588745	0.09941918119523904	False	0.009100585417775413	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P60560	P60560		guaC		11062200.0	10687000.0	11001900.0	10386400.0	9742990.0	10281900.0	0	0.03874419994008897	-0.10693634820462053	False	0.009127195316657798	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A725	P0A725		lpxC		675635.0	827318.0	721309.0	848888.0	1002210.0	1014670.0	0	0.038815269376150624	0.3655950842382653	False	0.00915380521554018	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39337	P39337		yjgM		492876.0	421936.0	549252.0	613018.0	693113.0	596322.0	0	0.03899490388405194	0.3778821915858467	False	0.009180415114422566	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P08337	P08337		mutT		1025380.0	978015.0	987287.0	926136.0	939897.0	948190.0	0	0.03920769690216635	-0.08773786371485887	False	0.00920702501330495	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ACN4	P0ACN4		allR		10890500.0	10816500.0	10544200.0	11525500.0	11208900.0	11079700.0	0	0.03947885312004295	0.06827211412049121	False	0.009233634912187334	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P76270	P76270		msrC		4350600.0	4387290.0	4217070.0	4167620.0	3918080.0	3930630.0	0	0.03976682219863208	-0.10850822232409951	False	0.00926024481106972	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P05852	P05852		gcp		2696290.0	2717950.0	2676760.0	2651110.0	2658650.0	2613160.0	0	0.039798368139165624	-0.030285787301372033	False	0.009286854709952101	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P68919	P68919		rplY		64479800.0	64511100.0	65844100.0	63706200.0	63031400.0	61954100.0	0	0.04031142955907257	-0.04622190088976271	False	0.009313464608834487	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P75838	P75838		ycaO		9609520.0	9802520.0	9635990.0	10085300.0	9836790.0	9980320.0	0	0.040329388895773526	0.0418214386256361	False	0.00934007450771687	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADV1	P0ADV1		lptA		3299020.0	3255660.0	3115310.0	3351680.0	3522820.0	3471040.0	0	0.04042865196874194	0.09742264777321538	False	0.009366684406599256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AF36	P0AF36		zapB		7450430.0	7220380.0	7098620.0	7640840.0	7867820.0	7536310.0	0	0.04046161589513455	0.08214825636528772	False	0.00939329430548164	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P28903	P28903		nrdD		5886810.0	5887810.0	5920100.0	6053760.0	5973740.0	6084090.0	0	0.04069432600691141	0.03359427189290701	False	0.009419904204364024	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P04995	P04995		sbcB		12400000.0	12830100.0	12342100.0	13212400.0	13275100.0	13247400.0	0	0.041032399537560875	0.08074111971392445	False	0.009446514103246408	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P08178	P08178		purM		1764680.0	1626050.0	1608170.0	1880010.0	1807250.0	1887040.0	0	0.04117662638138657	0.15717998103392555	False	0.009473124002128793	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8B5	P0A8B5		ybaB		1740230.0	1708700.0	1847240.0	1926890.0	1966570.0	1884550.0	0	0.041269664371109266	0.12562326929969025	False	0.009499733901011177	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P32664	P32664		nudC		1118050.0	986345.0	1069040.0	1246830.0	1185380.0	1185600.0	0	0.0413678635793033	0.18907134967988018	False	0.00952634379989356	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEM6	P0AEM6		fliA		2413120.0	2386710.0	2386120.0	2825670.0	2593880.0	2811970.0	0	0.04172167501336561	0.19597996054862307	False	0.009552953698775945	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8X2	P0A8X2		yceI		1260010.0	1226370.0	1174640.0	1112000.0	1162890.0	1081440.0	0	0.04183414357508516	-0.12536108409709615	False	0.009579563597658328	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P66817	P66817		diaA		2673150.0	2551600.0	2592440.0	2482870.0	2419550.0	2507650.0	0	0.042063943943824955	-0.07716293232601973	False	0.009606173496540714	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A853	P0A853		tnaA		5803560.0	5699660.0	5662270.0	5893390.0	5872000.0	5922610.0	0	0.042168685122798984	0.04325988972196	False	0.009632783395423098	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ADA5	P0ADA5		yajG		18941400.0	19032300.0	19680300.0	19865900.0	20023600.0	20394700.0	0	0.04230531858709719	0.06435922832808524	False	0.009659393294305483	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39274	P39274		yjdJ		3735130.0	3672050.0	3847260.0	4133610.0	4263140.0	3937890.0	0	0.04238321026081767	0.13222133685872664	False	0.009686003193187865	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AD07	P0AD07		yecF		3826070.0	3984930.0	4021160.0	4115320.0	4136210.0	4272700.0	0	0.04296312040554527	0.08200844158639015	False	0.009712613092070251	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A717	P0A717		prs		49458400.0	48926500.0	48843400.0	48001300.0	46706300.0	47825500.0	0	0.04299775165292028	-0.046758020118028314	False	0.009739222990952635	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFX9	P0AFX9		rseB		2810960.0	2876860.0	2925100.0	2794510.0	2716500.0	2668930.0	0	0.043554047820013646	-0.07441217002809379	False	0.00976583288983502	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P37646	P37646		yhjH		157187.0	139480.0	126956.0	120626.0	105147.0	91178.8	0	0.04369760105792865	-0.4185174592815787	False	0.009792442788717404	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABD3	P0ABD3		bfr		44874800.0	44842400.0	45307300.0	45442700.0	45702100.0	46126000.0	0	0.043721946220538245	0.02380356464766177	False	0.009819052687599786	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				5020580.0	5129720.0	5018710.0	4343190.0	3924690.0	4536410.0	0	0.04383326754395922	-0.24449967420827967	False	0.009845662586482172	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P23917	P23917		mak		1200410.0	1153920.0	1075760.0	950915.0	963232.0	1066370.0	0	0.0439351900127775	-0.20268382882927227	False	0.009872272485364555	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P27830	P27830		rffG		1623580.0	1637050.0	1608830.0	1398250.0	1250430.0	1442980.0	0	0.04445344768031128	-0.25107552506498887	False	0.009898882384246941	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P51025	P51025		frmB		4380190.0	3544220.0	4110210.0	2923220.0	2963420.0	3219330.0	0	0.04448787607304191	-0.4023059771534162	False	0.009925492283129325	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P11868	P11868		tdcD		454247.0	504168.0	497454.0	420228.0	414551.0	433483.0	0	0.044492814255080074	-0.19902773579922484	False	0.009952102182011709	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P21829	P21829		ybhA		2704460.0	2765440.0	2806010.0	2694650.0	2629800.0	2612880.0	0	0.04464755960701158	-0.06026416828969336	False	0.009978712080894092	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A794	P0A794		pdxJ		8188840.0	8197260.0	8496660.0	7859580.0	7848280.0	8053970.0	0	0.04470622873447365	-0.06650056980180342	False	0.010005321979776478	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6F9	P0A6F9		groS		92896200.0	93005500.0	95452800.0	100602000.0	96413500.0	101254000.0	0	0.044867980177177136	0.08422742211910816	False	0.010031931878658862	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P31806	P31806		nnr		621035.0	552761.0	555063.0	489879.0	471630.0	496272.0	0	0.044979384500148836	-0.24604621007899635	False	0.010058541777541246	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39406	P39406		rsmC		11048900.0	10823100.0	10896400.0	10713700.0	10736700.0	10573500.0	0	0.0450327797085859	-0.03315621557867569	False	0.01008515167642363	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEB2	P0AEB2		dacA		7738580.0	7855920.0	7963730.0	8077530.0	8183540.0	8020210.0	0	0.045101942974727555	0.04361332673567382	False	0.010111761575306013	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AAA1	P0AAA1		yagU		6127820.0	6606760.0	6552460.0	7009920.0	7126950.0	6914310.0	0	0.045157860480721956	0.12626935556797142	False	0.010138371474188399	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P06715	P06715		gor		4998810.0	4968850.0	4958960.0	5129700.0	5284840.0	5141640.0	0	0.04542327756524178	0.05960031632712172	False	0.010164981373070783	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABC3	P0ABC3		hflC		7672610.0	7608600.0	7611670.0	7515270.0	7545430.0	7584100.0	0	0.04566534003693981	-0.0157191726274727	False	0.010191591271953168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7P5	P0A7P5		rpmH		29974200.0	30040300.0	28466700.0	28415100.0	26659600.0	27062400.0	0	0.045892767895605785	-0.10733694058976578	False	0.010218201170835552	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P77330	P77330		borD		28000700.0	29772200.0	28202200.0	31087100.0	30848700.0	31222100.0	0	0.04604321850298167	0.11575922935633806	False	0.010244811069717936	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P67660	P67660		yhaJ		1770620.0	1880440.0	1878010.0	1677280.0	1765300.0	1682510.0	0	0.04608067729771418	-0.10945949731158686	False	0.01027142096860032	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7V3	P0A7V3		rpsC		87205000.0	85581900.0	84989200.0	83624800.0	83599700.0	82842000.0	0	0.04610102472240237	-0.043806708074924594	False	0.010298030867482705	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEY3	P0AEY3		mazG		2061060.0	2156400.0	2116640.0	2206260.0	2227150.0	2234870.0	0	0.04621479272764551	0.07417503994381035	False	0.010324640766365089	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6F5	P0A6F5		groL		111072000.0	108580000.0	111762000.0	106517000.0	106287000.0	107910000.0	0	0.046321862033924695	-0.04734721541062842	False	0.010351250665247473	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P61316	P61316		lolA		4473460.0	4429730.0	4285340.0	4596130.0	4659820.0	4594600.0	0	0.046504999730591544	0.07065949621975016	False	0.010377860564129857	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6K6	P0A6K6		deoB		18018600.0	17718700.0	18275400.0	18624600.0	18394000.0	18744800.0	0	0.046788805832594746	0.04601985985077462	False	0.01040447046301224	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P06986	P06986		hisC		4537000.0	4545180.0	4648370.0	4498140.0	4433520.0	4391620.0	0	0.04679904355802765	-0.04344011927590266	False	0.010431080361894626	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AEM4	P0AEM4		flgM		2072340.0	2013510.0	2128870.0	2138930.0	2230720.0	2237980.0	0	0.0469246041668653	0.08844351095892047	False	0.01045769026077701	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P75884	P75884		gfcB		1793900.0	1737790.0	1687070.0	1885180.0	1906930.0	1803010.0	0	0.046968212053130856	0.10046201647384391	False	0.010484300159659395	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7E9	P0A7E9		pyrH		7852390.0	8017250.0	7696340.0	7524050.0	7462080.0	7443220.0	0	0.04705581952315311	-0.07131786571541268	False	0.010510910058541777	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P05825	P05825		fepA		2128540.0	2132270.0	2091990.0	2230680.0	2206320.0	2155800.0	0	0.047173990017485526	0.05349871558045752	False	0.010537519957424163	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AFY8	P0AFY8		seqA		10019500.0	10246900.0	10051500.0	10376700.0	10470200.0	10266300.0	0	0.04725696779850888	0.0373569567916189	False	0.010564129856306547	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AGG4	P0AGG4		trxC		3581760.0	3167610.0	3569300.0	4154710.0	3941520.0	3754590.0	0	0.047288884384319066	0.19972985767357937	False	0.010590739755188932	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P39280	P39280		epmB		1544970.0	1423770.0	1611220.0	1243190.0	1397550.0	1328980.0	0	0.047475905626509565	-0.20629774632196524	False	0.010617349654071316	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8N3	P0A8N3		lysS		40475100.0	40293800.0	40354700.0	40157400.0	39821600.0	39762300.0	0	0.04784870599763321	-0.016559152029636374	False	0.010643959552953698	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A7L8	P0A7L8		rpmA		128352000.0	129263000.0	132838000.0	126190000.0	124059000.0	124938000.0	0	0.047940731843068615	-0.057539057065709984	False	0.010670569451836084	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AC33	P0AC33		fumA		2543980.0	2467170.0	2376890.0	2558820.0	2694780.0	2697340.0	0	0.047953861304704234	0.1059337558055901	False	0.010697179350718468	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A8J4	P0A8J4		ybeD		15358600.0	15606900.0	16474600.0	17071600.0	16750100.0	17331400.0	0	0.048137901545386906	0.10871462240940645	False	0.010723789249600853	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P37177	P37177		ptsP		974380.0	965361.0	1004220.0	1089040.0	1136080.0	1037860.0	0	0.04856890695244534	0.14843158517094748	False	0.010750399148483237	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG40	P0AG40		ribF		2204260.0	2191670.0	2155630.0	2130910.0	2107700.0	2150480.0	0	0.04861791906554805	-0.036228007125124966	False	0.01077700904736562	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A6A3	P0A6A3		ackA		134721000.0	132628000.0	133580000.0	130723000.0	128677000.0	131774000.0	0	0.0486904753166704	-0.03553629182952572	False	0.010803618946248005	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0ABZ4	P0ABZ4		kdsC		5330240.0	5002080.0	4957500.0	4668560.0	4605580.0	4575940.0	0	0.048701637977193395	-0.14267711310831865	False	0.01083022884513039	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P21338	P21338		rna		1996230.0	2175870.0	2004590.0	2279150.0	2202600.0	2417800.0	0	0.04898947430373398	0.15966834448620515	False	0.010856838744012774	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0A9K3	P0A9K3		ybeZ		6209510.0	6269530.0	6202220.0	6029920.0	6098170.0	6157700.0	0	0.04919056916500929	-0.030868807470351537	False	0.010883448642895158	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P0AG44	P0AG44		rplQ		187351000.0	189915000.0	182800000.0	178453000.0	181082000.0	177804000.0	0	0.049192701686432735	-0.05976429658909736	False	0.010910058541777541	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P24202	P24202		mrr		1808770.0	1897680.0	1787030.0	1926220.0	2047830.0	1945790.0	0	0.049198982042904044	0.10783782883937848	False	0.010936668440659925	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P03007	P03007		dnaQ		938091.0	976294.0	929872.0	810067.0	653692.0	793899.0	0	0.04957475085621345	-0.3332248723396906	False	0.01096327833954231	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P08506	P08506		dacC		6114750.0	6057400.0	6142920.0	6398240.0	6210680.0	6298460.0	0	0.049728732244512096	0.04591824753160993	False	0.010989888238424695	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
P38506	P38506		ygdG		1086870.0	965642.0	975301.0	902655.0	869172.0	835776.0	0	0.05004363867265482	-0.2155518659996681	False	0.01101649813730708	False	False	Ecoli	False	True	False	False	msfragger	manual	min	0.5
