protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P31663	21722636.878319427	22086195.860781558	21001530.65092887	20421096.91766688	20214047.02620967	19681641.87428749	P31663	P31663		panC	0	0.022483671488304355	0.10366497141245559	False	0.004963427377220481	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABP8	262496700.8751562	260663198.82780507	264141460.05904904	278114563.74635285	270875502.7447898	272176662.69222	P0ABP8	P0ABP8		deoD	0	0.022514018264315303	-0.060759205720143684	False	0.004989550679205852	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7W7	128378640.04791193	130177330.39745204	127051119.4268694	125375619.84445857	122137069.49146144	121728105.27922398	P0A7W7	P0A7W7		rpsH	0	0.022579286580479176	0.0625696233546288	False	0.005015673981191223	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9D2	21862616.316560827	23353023.13545571	22240898.73029753	24966807.67782172	24772827.313457176	25241486.39746661	P0A9D2	P0A9D2		gstA	0	0.02264169866146594	-0.15256911992295014	False	0.005041797283176594	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6J8	56370079.78548482	57663765.536059655	56648588.6953071	58745053.18830669	58217193.451380365	59279622.53420851	P0A6J8	P0A6J8		ddlA	0	0.02273482908105656	-0.0462421117174206	False	0.005067920585161965	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFB8	26306975.278322224	26836441.351552323	26481495.31218994	25777767.42181212	25655687.12761751	25954238.897852845	P0AFB8	P0AFB8		glnG	0	0.02289542673676268	0.04111571137854438	False	0.005094043887147335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06610	25726165.089202557	25823512.91836356	25879628.05601097	28793963.25999484	27606715.468850795	28904702.645482063	P06610	P06610		btuE	0	0.023062688661955752	-0.1397570423761116	False	0.005120167189132707	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P14081	9294576.487482436	9085390.384722618	9426302.63991808	8581679.671304077	8915410.314292831	8818129.882897273	P14081	P14081		selB	0	0.023933875983960157	0.07951275690156445	False	0.005146290491118078	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0V0	72005974.59549849	72342007.79571812	73144545.74171722	65831941.61056177	69020339.69208004	66014571.413146816	P0C0V0	P0C0V0		degP	0	0.024095558887989924	0.11472633013237911	False	0.005172413793103448	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABS1	57227483.77113128	56064457.34362525	57523495.96086288	59922626.50154177	61924622.83733075	63315691.91597293	P0ABS1	P0ABS1		dksA	0	0.024999031124159025	-0.11635702338588282	False	0.00519853709508882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ9	74096729.53038625	75190925.04339379	75951771.32305227	77729901.49202883	78099008.64782406	77269716.12990984	P0AGJ9	P0AGJ9		tyrS	0	0.025110973249468167	-0.04948112341121874	False	0.00522466039707419	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q59385	17708621.16433836	18294529.97917754	18434773.8242086	16675055.155968206	16959789.798931353	17459282.19664297	Q59385	Q59385		copA	0	0.025157441095071304	0.0914546013052802	False	0.005250783699059561	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABV6	9459817.614009883	8944791.160985624	8593411.532031406	11959765.130336173	10342584.462517098	11626981.892060485	P0ABV6	P0ABV6		tolR	0	0.025445735053222934	-0.32967938250907425	False	0.005276907001044933	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8U0	2054301.9973823207	2329392.3060218515	2358490.567882874	2532485.576642512	2772478.2045731163	2837805.8608063194	P0A8U0	P0A8U0		syd	0	0.025449945732129636	-0.2723034025456276	False	0.005303030303030303	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21829	9185754.09994536	8700867.759445788	8616072.616593648	7786078.099307277	7960879.096480138	7891056.685510015	P21829	P21829		ybhA	0	0.02552965730404515	0.16503022090495117	False	0.005329153605015674	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	21392000.49595473	17157293.20907784	70794892.38241327	140680981.81350952	139724900.01356184	132648387.87070648	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)			0	0.025638746621786907	-1.9174548313051245	False	0.0053552769070010445	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P69811	91865680.951313	95547739.60073788	96018648.28129344	86754797.25205101	87108470.68628146	86433549.15422173	P69811	P69811		fruB	0	0.02565775406262615	0.12284533018697003	False	0.0053814002089864164	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00490	50791178.88903577	51794503.081661165	52472769.0126965	50085842.88120494	48943066.87273604	49450742.60490973	P00490	P00490		malP	0	0.025765051629801916	0.06254691999959124	False	0.0054075235109717875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69908	8370238.515804231	8040649.942794287	8355264.704469084	6112290.309503025	6127673.992481429	7145574.413885289	P69908	P69908		gadA	0	0.02582151571395258	0.3533889698595912	False	0.005433646812957158	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGG8	31729385.791687258	31049081.55475982	30830402.558341317	29170357.93319617	29609350.448609624	30306251.218037527	P0AGG8	P0AGG8		tldD	0	0.025857178851606426	0.07144716520775359	False	0.0054597701149425295	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7K2	388516754.4245397	421160387.48493975	388027996.6020545	444832221.6396423	437483783.7557644	462620895.1550723	P0A7K2	P0A7K2		rplL	0	0.025980108271067188	-0.16726571186888184	False	0.0054858934169279	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64451	6228841.625511226	6121521.142434798	5950688.652162194	6973982.748275155	6652930.304850583	7280460.98650391	P64451	P64451		ydcL	0	0.025987643729453374	-0.1920853355418301	False	0.005512016718913271	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACY9	1170143.8822364537	1202161.3750000007	1179484.1946103703	1147645.9408714091	1128410.706808152	1148269.1264508653	P0ACY9	P0ACY9		yebG	0	0.026091237865646162	0.05272610260368073	False	0.005538140020898643	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64493	1902495.135882862	1697345.4063871645	2149738.551917552	2759647.3349225647	2499214.3335472904	2342178.658279296	P64493	P64493		yoaF	0	0.026169910053403685	-0.4027405430378532	False	0.005564263322884013	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Y1	3204371.727467657	2929325.379190388	2960627.346586643	2667821.399797564	2652794.076679724	2540718.348145635	P0A8Y1	P0A8Y1		yjjG	0	0.026418652971725538	0.21019236137111075	False	0.005590386624869384	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33018	333358.0385515389	464041.4427962093	419732.4456714158	977846.5487008936	731653.885339794	714719.798516768	P33018	P33018		yeiG	0	0.026706517562196205	-0.9940352162174744	False	0.005616509926854755	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6S0	8850741.951382197	8767968.965280648	9074967.829124782	8247593.832744392	8493055.781971997	8577368.473634984	P0A6S0	P0A6S0		flgH	0	0.02752992623541346	0.07633366780590678	False	0.005642633228840126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37052	2432036.143693983	2502031.6027966747	2584590.6289179022	2290469.841430867	2366041.3896519803	2279359.944825614	P37052	P37052		ychJ	0	0.02762438261540274	0.11639814851890748	False	0.005668756530825497	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08957	104028477.92266224	102533184.59517206	103562657.4859135	105099567.29560216	105569018.26028226	105726506.20575884	P08957	P08957		hsdM	0	0.027646921072725077	-0.028880552664372974	False	0.005694879832810867	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76558	25454555.205795266	26369261.16421956	25377346.67348351	24006786.40524255	24790320.89016818	23613226.539052084	P76558	P76558		maeB	0	0.027673661987957923	0.09242697989368784	False	0.005721003134796239	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26616	60875572.37319168	58210101.02056717	57564846.79950405	63942077.49331542	64682994.048731856	63684281.43814181	P26616	P26616		maeA	0	0.027688241306728752	-0.12253093234404878	False	0.005747126436781609	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9Y6	314531823.5945392	287052094.4858625	293413373.9529719	257090492.0491572	274672903.90278566	252402627.2148	P0A9Y6	P0A9Y6		cspC	0	0.027832346665016564	0.19072418404360825	False	0.00577324973876698	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25534	1526783.870737985	1643608.476356638	1575941.569337652	1776849.2238074257	1680400.7868727157	1805013.823067244	P25534	P25534		ubiH	0	0.02797205059297202	-0.14886998131801815	False	0.005799373040752352	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27306	2788502.84290269	2843609.036852648	2967504.3965620277	2578212.3292874764	2629383.993493597	2664657.43346654	P27306	P27306		sthA	0	0.02814763133410565	0.12749556109232005	False	0.005825496342737722	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAQ2	7776933.752004034	8305373.536584518	8469192.06104866	7047264.249160069	6954195.003607242	7040868.44162529	P0AAQ2	P0AAQ2		yajD	0	0.028347885373601698	0.2225168281619351	False	0.005851619644723093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8H8	5249947.629007891	5632367.712938535	5668225.411247671	6045543.320334566	6327581.449362715	5959561.587678392	P0A8H8	P0A8H8		yacG	0	0.028354363374088278	-0.1475398501412984	False	0.005877742946708464	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08200	102364667.1929366	99298476.3109528	96961025.1356964	108511253.94112834	105687564.4713873	104782510.4803618	P08200	P08200		icd	0	0.02858989194332596	-0.09514104814124706	False	0.005903866248693835	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AA93	179492.5791452146	276804.25000000006	312642.1416811692	465138.3922143785	437195.31582959264	475277.02330490266	P0AA93	P0AA93		ypdA	0	0.028682466509761695	-0.8412272822596842	False	0.005929989550679206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT9	27237063.206823427	27550748.874197416	28434256.79088923	25182732.126773708	26655653.180840477	25435934.325188298	P0AAT9	P0AAT9		ybeL	0	0.02899417897064606	0.10697710690010516	False	0.005956112852664577	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABU7	8207666.923828985	8522478.197425537	8065783.735784159	7591762.430920506	7898981.103638768	7522772.757695392	P0ABU7	P0ABU7		exbB	0	0.029779886408960107	0.10762183645086006	False	0.005982236154649948	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGG2	2062807.67468011	2513201.884168468	2464213.3190515107	2912596.471468171	3115777.6461829944	2982050.9917494263	P0AGG2	P0AGG2		tesB	0	0.02989137202181432	-0.3559740714805906	False	0.0060083594566353185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P41409	2793131.0894630435	2841976.653277614	2981297.8004492945	3955620.290139237	3547762.228936973	3422299.798451913	P41409	P41409		rihA	0	0.0301075468539587	-0.34256532093446085	False	0.0060344827586206904	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9B6	7939446.777624959	8079206.441784823	8180133.66178769	8432519.310665028	8442867.072458241	8386303.689566171	P0A9B6	P0A9B6		epd	0	0.030528593186409846	-0.06201643739420502	False	0.0060606060606060615	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFD6	26986478.115818787	27840422.55641945	26555642.38128754	25819641.352126043	25790455.40552573	24947159.475337356	P0AFD6	P0AFD6		nuoI	0	0.030556303209630688	0.08818023725098345	False	0.006086729362591432	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13033	3311247.355345667	3295126.053194165	3383093.2252247874	3658682.340553249	3470179.009418844	3578100.92243078	P13033	P13033		glpB	0	0.030807970022102466	-0.10006966810974524	False	0.006112852664576803	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEP3	146561537.88286737	149122111.0335055	148428584.3282776	174034259.9454252	162333870.5667617	164156402.91639897	P0AEP3	P0AEP3		galU	0	0.030877461680173343	-0.1725164736719779	False	0.006138975966562174	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37330	11538378.857538965	11849406.708654476	11247394.805465585	10594307.586142682	10887009.514752712	10969306.2800926	P37330	P37330		glcB	0	0.03151545505943431	0.0939919941972946	False	0.006165099268547545	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8W5	7552568.193698297	7106585.771246441	7461819.76007683	7796108.717501038	8300447.951982932	8416777.47268485	P0A8W5	P0A8W5		yqgE	0	0.03167819510002233	-0.14815183164130058	False	0.006191222570532916	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23909	38584593.13383017	38259975.22220492	39034777.73154231	36840175.45525295	37885807.118484296	37355472.147463694	P23909	P23909		mutS	0	0.03181731662757569	0.04807586260239131	False	0.006217345872518287	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06611	1209143.553216619	1314802.149433673	1245324.8151717782	1046543.0426600366	1098436.5195764182	1168657.6947254608	P06611	P06611		btuD	0	0.0328204934707184	0.18586966015944562	False	0.006243469174503658	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02413	338830326.4718888	343016469.88737553	351968504.7921416	321627494.4612252	330537806.2821444	310717868.4012189	P02413	P02413		rplO	0	0.03287995296796181	0.10254579513979374	False	0.006269592476489028	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46474	227315.52215942089	182157.87500000012	183931.46571348517	307817.0693749468	266028.0979481285	246848.67215946544	P46474	P46474		yhdP	0	0.03299860455903021	-0.4678273742262162	False	0.0062957157784744	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77774	50024599.9206419	50997077.21904087	47759670.42079614	55502887.19619519	53986825.69401264	52222733.38962873	P77774	P77774		bamB	0	0.03301098775900611	-0.12023705103375427	False	0.006321839080459771	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACC1	1645994.630577739	1929745.772017005	2044146.5318306128	2437095.0905119376	2279561.584828999	2439251.1911741523	P0ACC1	P0ACC1		prmC	0	0.03350303743273619	-0.3485937071790941	False	0.006347962382445141	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63224	42644688.59469985	45907392.255504295	43519861.26923391	48212232.22285413	48956826.12516087	47288061.66631274	P63224	P63224		gmhA	0	0.033571852329583485	-0.12931730597357521	False	0.006374085684430513	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A805	75969834.55001946	80904111.29347685	79534670.1928405	83616287.16031572	87051303.33361302	83889294.15839016	P0A805	P0A805		frr	0	0.03375142559994693	-0.10670546847826004	False	0.006400208986415883	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C037	11832124.2393616	12707806.661351016	13403085.591504809	13857118.177495752	14828834.042450927	14802108.754906489	P0C037	P0C037		yaiE	0	0.03435237694174011	-0.19678500561364132	False	0.006426332288401254	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABK2	6128789.282615736	6370941.816309352	6403809.804918387	6619458.866915012	7106693.214365427	6894829.636314099	P0ABK2	P0ABK2		cydB	0	0.03471593912135768	-0.12545652054486942	False	0.006452455590386626	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16456	26649350.35038834	27104476.16934852	26035355.924738824	28244649.207873583	28105745.46535927	28071335.57874424	P16456	P16456		selD	0	0.03476329575703716	-0.08142123427632823	False	0.006478578892371996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACQ4	39631357.36931388	38260478.2769685	38348638.0254195	42192807.34332927	40164718.97645871	41040793.10113031	P0ACQ4	P0ACQ4		oxyR	0	0.03507013701778435	-0.08621025937875328	False	0.006504702194357367	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36979	13174216.164407196	12978227.791594671	12604986.330607984	15157027.987756705	14145994.86413426	14011106.426024314	P36979	P36979		rlmN	0	0.035413963010113673	-0.1603647961307255	False	0.006530825496342737	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39099	39029329.60917781	40546528.08871656	38342416.70466259	36778778.44728759	36679208.747406274	35976164.233112685	P39099	P39099		degQ	0	0.035646962467686436	0.10772428317468105	False	0.006556948798328109	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P46837	86198848.28626253	86818340.96715038	85938258.34922194	85013615.7300523	85668096.88870682	85087753.80011687	P46837	P46837		yhgF	0	0.03572841611311791	0.01785986195561526	False	0.00658307210031348	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02358	320409711.5127033	326678619.0040433	341810495.2774484	364196211.4083543	375158029.6793553	347366857.67011935	P02358	P02358		rpsF	0	0.03645441046757722	-0.1360868962258793	False	0.0066091954022988505	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE45	2660141.426875336	2578629.320379272	2818661.504449472	2507502.066353382	2226802.400268859	2290627.9948066105	P0AE45	P0AE45		ytfL	0	0.03725164678495684	0.19783579775289847	False	0.006635318704284222	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT6	12689958.873069689	13242293.72503374	12023127.326095097	13807393.839975664	14445351.61104444	13915859.715355352	P0AAT6	P0AAT6		rsfS	0	0.03736866542313367	-0.15186490898687047	False	0.0066614420062695925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6H8	850043.6376673612	878096.4239784101	824121.6880370545	927759.8692677343	921517.7444771536	889175.6664262349	P0A6H8	P0A6H8		cls	0	0.03742565553016492	-0.10158497356084512	False	0.006687565308254964	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23830	7091958.466315952	7304249.728446444	7009776.3138391925	7969019.61920421	7579120.122799044	7520778.562630359	P23830	P23830		pssA	0	0.037561670689373154	-0.10793616822639036	False	0.0067136886102403355	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24188	2130973.25362892	2135637.50544933	2080384.8818614057	2204277.5069067013	2187492.4631400136	2163611.73445708	P24188	P24188		yceA	0	0.0377687344919947	-0.04660593585096106	False	0.006739811912225706	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8Q0	4515366.3986436585	4453800.10418334	4409746.5848255	4662992.128798975	4599994.454231833	4542498.216310796	P0A8Q0	P0A8Q0		frdC	0	0.03818788360279758	-0.04528063593897826	False	0.006765935214211077	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00963	50581533.27702948	53647167.428866245	55817340.56038048	57055533.51237612	62123265.21972732	60134936.54788447	P00963	P00963		asnA	0	0.03865871738400012	-0.16399900934605172	False	0.006792058516196447	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	5186905.020890166	6599732.692690213	7906388.244252653	10184905.327019762	10119719.925956411	10540188.309204742	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)			0	0.038676502134223835	-0.647343118617143	False	0.006818181818181819	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P60438	426289957.9865984	387984393.1251334	406303778.9247038	366399635.2556901	369229864.8385888	329302899.87963	P60438	P60438		rplC	0	0.03884596203444965	0.19680279233887094	False	0.00684430512016719	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ5	57578524.67386376	59511267.326794975	58853831.31292314	55820994.59889626	56763435.04654637	56617073.951475285	P0AGJ5	P0AGJ5		yfiF	0	0.0390238368387483	0.056370838833022956	False	0.00687042842215256	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0L2	23121931.573485646	22637558.85892428	23037049.911229923	24644583.7236385	23673250.896466374	23926670.07433396	P0C0L2	P0C0L2		osmC	0	0.03935478347614266	-0.07055183647403214	False	0.006896551724137932	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q47157	352279.1808093315	342395.43750000023	292159.0852421659	416374.0689009092	392475.0025914808	409691.9513537142	Q47157	Q47157		yafO	0	0.03983547222407498	-0.3042759267143361	False	0.006922675026123302	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P26646	22728636.865286816	23477649.06711824	22237735.65881614	26614366.60064993	25283271.06585082	24322913.10869061	P26646	P26646		acuI	0	0.03983693004989591	-0.15525550191094772	False	0.006948798328108673	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACY1	30162342.346807715	30097600.161968872	30434612.57094288	29840907.132839248	29251862.282943573	29619312.929140583	P0ACY1	P0ACY1		ydjA	0	0.040261373302108674	0.0318853309423375	False	0.006974921630094045	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04949	137660557.90151143	149102261.09900925	148242628.3293084	127416034.92598684	132878219.14153633	130184791.07756002	P04949	P04949		fliC	0	0.040401583302929575	0.15578833817191032	False	0.007001044932079415	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45578	74538115.9650889	77247922.7604703	77043093.70834173	79839667.60722542	78492904.13246074	80494007.02239504	P45578	P45578		luxS	0	0.04061717714395439	-0.06169266701428549	False	0.007027168234064786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7B5	28161681.60163131	28791829.08699132	29307439.180221573	30608150.128318597	29788596.648233563	29774355.420619786	P0A7B5	P0A7B5		proB	0	0.0406711249669156	-0.06395755385336971	False	0.007053291536050157	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG27	62933955.96963037	63876351.46913479	62786868.61661799	62341593.64741318	60923186.83809935	60967120.670382194	P0AG27	P0AG27		yibN	0	0.04079513122217875	0.04141457956782064	False	0.007079414838035528	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD37	530139.5797806922	539897.6250000002	520372.9790787161	639811.406384659	575547.615915352	625240.5116237937	P0AD37	P0AD37		yfeC	0	0.04141980492426716	-0.21077686827357672	False	0.007105538140020899	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R1	1670646535.443697	1760213165.4228158	1811785004.7684305	1547372166.1485362	1582900156.0189269	1587965975.7423463	P0A7R1	P0A7R1		rplI	0	0.04142538718392586	0.1520464928976221	False	0.00713166144200627	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F1	46781557.052730896	47623518.73695742	47399096.795795135	46085674.28587365	46093499.133286975	46696789.82853378	P0A6F1	P0A6F1		carA	0	0.0414399949176516	0.03010306625666975	False	0.007157784743991641	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06149	25810947.12949796	25785748.976171896	26000811.13666845	27561912.19131945	27379637.05514685	26594323.513236064	P06149	P06149		dld	0	0.04162505940960786	-0.07142462358374654	False	0.007183908045977011	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02931	82703162.08261707	84904608.27711643	84827788.5809999	80840222.4227253	80976007.0883867	81638738.07947816	P02931	P02931		ompF	0	0.04176739807961571	0.052260209159207996	False	0.007210031347962382	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9T4	29393740.306590624	28776070.578913268	28376101.617698196	30431744.66468989	29820996.822055176	29693452.20977137	P0A9T4	P0A9T4		tas	0	0.041937960449808756	-0.05559654760882692	False	0.007236154649947754	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18196	4624316.329668641	4910057.818523825	4872555.202973147	4377235.933818671	4392055.125298849	4437528.524027232	P18196	P18196		minC	0	0.04201377761914529	0.12547979267937054	False	0.0072622779519331245	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P20099	2729153.9844777985	2891973.7711456944	2939523.9361841287	3795541.489518131	3363437.307835636	3292226.495964294	P20099	P20099		bisC	0	0.04206944469667275	-0.2878767986848436	False	0.0072884012539184955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77561	1826229.941410645	1846111.5921438888	1781600.4133321133	1652619.433242348	1759096.0603364245	1679652.9104543943	P77561	P77561		ydeP	0	0.04216329308522491	0.09924588323100544	False	0.0073145245559038665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG44	486733628.6790785	524860586.70808136	498637272.2683774	551836651.6148683	555389698.2592692	557372296.3296558	P0AG44	P0AG44		rplQ	0	0.042244560036371205	-0.1404046667324761	False	0.007340647857889238	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24228	4433537.813083845	4212508.617884953	4254774.698705784	5168589.219715974	4652141.833378883	4848433.097744697	P24228	P24228		dacB	0	0.04242965556741285	-0.18532377330985428	False	0.007366771159874609	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACC3	26098862.87379635	24709039.76094607	25051931.958099168	22533469.815570127	22210011.09974097	24190214.622594688	P0ACC3	P0ACC3		erpA	0	0.04248826345652186	0.1381268656156917	False	0.00739289446185998	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG24	6409888.606212348	6620492.446379553	6406816.0364485765	7009806.3261945145	6778813.001777178	6702778.732488479	P0AG24	P0AG24		spoT	0	0.042556981667279135	-0.07619822569408337	False	0.007419017763845351	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AC38	641739053.410383	616112874.7397043	621963561.151844	589842562.59343	607917766.260291	594508244.1171142	P0AC38	P0AC38		aspA	0	0.04265877876528137	0.06880422043423176	False	0.007445141065830721	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF06	1867284.8846002992	1764876.719295194	1867692.1253430208	1673719.095663752	1689880.2608163797	1673316.9821157467	P0AF06	P0AF06		motB	0	0.04275407693388893	0.12685248156927156	False	0.007471264367816093	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
