Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AE67	P0AE67		cheY		1801440.0	1816590.0	1775800.0	1577430.0	1586580.0	1688930.0	0	0.027362806004664914	0.15245102890782394	False	0.0054421768707483	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Q6	P0A6Q6		fabZ		21417400.0	22066300.0	20618200.0	19135700.0	19985400.0	19421500.0	0	0.027596833226202502	0.13088029911105636	False	0.005468341182626898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69924	P69924		nrdB		4390350.0	4431940.0	4383690.0	4071200.0	4182640.0	3967670.0	0	0.028273613075934928	0.1117688211824259	False	0.005494505494505495	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R1	P0A7R1		rplI		320387000.0	319067000.0	322301000.0	342594000.0	331341000.0	338160000.0	0	0.028332057439552638	-0.07360338455535305	False	0.005520669806384092	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31471	P31471		yieL		771584.0	821777.0	859502.0	962064.0	949468.0	938657.0	0	0.028349516360076137	-0.21659093240903285	False	0.00554683411826269	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFK9	P0AFK9		potD		5275470.0	5078760.0	5206910.0	4856820.0	4875470.0	4853790.0	0	0.028630720404408987	0.09335554324459944	False	0.005572998430141287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77247	P77247		yniC		1841920.0	1738460.0	1739230.0	1890480.0	1908850.0	1966480.0	0	0.028669469405014858	-0.11620281629969831	False	0.005599162742019885	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A823	P0A823		sfsA		718786.0	733316.0	751266.0	855230.0	827363.0	787455.0	0	0.028996012265001782	-0.16482860789922782	False	0.005625327053898482	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37005	P37005		lasT		1337770.0	1340840.0	1330100.0	1196140.0	1251560.0	1253550.0	0	0.02916048607384367	0.11512546773193286	False	0.00565149136577708	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		102888000.0	98981800.0	103580000.0	109414000.0	108415000.0	109585000.0	0	0.0298243495115626	-0.10018071600787015	False	0.005677655677655678	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37329	P37329		modA		3583520.0	3519290.0	3443360.0	3300430.0	3256260.0	3402730.0	0	0.03027211634434301	0.08258552508112892	False	0.005703819989534275	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14081	P14081		selB		2332360.0	2264100.0	2350940.0	2566200.0	2518930.0	2418660.0	0	0.030412326152208936	-0.11114628975526683	False	0.005729984301412873	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40710	P40710		nlpE		3813740.0	3778010.0	3891490.0	4052830.0	3926670.0	3991970.0	0	0.030570773736617075	-0.060070558140960024	False	0.0057561486132914706	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		244703000.0	258237000.0	241730000.0	220456000.0	230258000.0	229216000.0	0	0.03065845909962102	0.13121501188017223	False	0.0057823129251700685	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77488	P77488		dxs		2779580.0	2915660.0	2787480.0	3035650.0	2970060.0	3046810.0	0	0.03080504587688427	-0.09379251726471968	False	0.0058084772370486665	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P14900	P14900		murD		3898450.0	3901450.0	3895040.0	3992460.0	3946580.0	3983800.0	0	0.03082271234585681	-0.027843464142162197	False	0.005834641548927264	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33225	P33225		torA		2277820.0	2581080.0	2297930.0	2791450.0	2693390.0	2907000.0	0	0.03134695501697364	-0.22966646059423867	False	0.005860805860805862	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37908	P37908		yfjD		689169.0	677961.0	685957.0	737285.0	727931.0	707796.0	0	0.031489043785619335	-0.0819013782677256	False	0.005886970172684459	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00962	P00962		glnS		10737100.0	10686100.0	10796500.0	11120700.0	10946800.0	10931700.0	0	0.03165533025616187	-0.03448798855469343	False	0.005913134484563057	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33371	P33371		dusC		1229490.0	1165510.0	1202560.0	1260850.0	1293920.0	1342080.0	0	0.03171309825930643	-0.11528965105951601	False	0.005939298796441654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76536	P76536		yfeX		9047500.0	9109660.0	9161510.0	9282530.0	9246450.0	9261070.0	0	0.03174480536329156	-0.02468118201648676	False	0.005965463108320251	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00448	P00448		sodA		3882530.0	3674290.0	3748750.0	3611800.0	3448590.0	3401380.0	0	0.03331690168581333	0.1119067730777544	False	0.005991627420198849	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36938	P36938		pgm		7546290.0	7607300.0	7571000.0	7251790.0	7392350.0	7407650.0	0	0.03384106554697796	0.043358497593540296	False	0.006017791732077446	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P28903	P28903		nrdD		5963220.0	5801170.0	6031570.0	6119540.0	6249390.0	6261460.0	0	0.03413352484280078	-0.0661081144262397	False	0.006043956043956044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A832	P0A832		smpB		4385480.0	4355390.0	4493740.0	4194770.0	4247060.0	4248750.0	0	0.034685586306427645	0.06055767539572197	False	0.006070120355834642	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAA1	P0AAA1		yagU		7182720.0	7087210.0	7216400.0	7276940.0	7411260.0	7319570.0	0	0.034931017711562755	-0.034593885007786464	False	0.006096284667713239	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64596	P64596		yraP		12067400.0	11794400.0	11981700.0	12212200.0	12581700.0	12614300.0	0	0.03494090554441628	-0.0616430295541816	False	0.006122448979591837	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69811	P69811		fruB		11068800.0	10877100.0	11248200.0	11620700.0	11510800.0	11524800.0	0	0.03498971504960373	-0.06219080047235872	False	0.006148613291470434	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGC3	P0AGC3		slt		1609430.0	1625120.0	1652450.0	1676120.0	1699810.0	1665830.0	0	0.035023100855721016	-0.044978339464548184	False	0.006174777603349032	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6T3	P0A6T3		galK		4483690.0	4561130.0	4668570.0	4818390.0	4843610.0	4847640.0	0	0.035243267906777544	-0.08142647033147331	False	0.00620094191522763	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P20083	P20083		parE		1784020.0	1792920.0	1781360.0	1869690.0	1848530.0	1911400.0	0	0.03535724476930365	-0.07126218659340876	False	0.0062271062271062275	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25745	P25745		mnmA		3919490.0	4090640.0	4008830.0	4226560.0	4141400.0	4246290.0	0	0.03551273342276315	-0.06974236604879211	False	0.0062532705389848255	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		151026000.0	149686000.0	154521000.0	159147000.0	159386000.0	166703000.0	0	0.035784904630470606	-0.0920814460832299	False	0.006279434850863423	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6J8	P0A6J8		ddlA		14443900.0	14563000.0	14460900.0	14205100.0	14063500.0	14313400.0	0	0.03624634133052992	0.029703367352126815	False	0.006305599162742021	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31551	P31551		caiD		1171150.0	1131130.0	1138380.0	1272560.0	1213050.0	1206790.0	0	0.036380333018345666	-0.10187351498603463	False	0.006331763474620619	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75713	P75713		ylbA		503455.0	546319.0	516072.0	558238.0	600283.0	571992.0	0	0.036504370769760215	-0.144257447963709	False	0.006357927786499215	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A784	P0A784		orn		3335800.0	3428840.0	3294060.0	3536240.0	3542890.0	3494700.0	0	0.03670182504683119	-0.07205417585912131	False	0.006384092098377813	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P09155	P09155		rnd		2268740.0	2217410.0	2187300.0	2379260.0	2313020.0	2299020.0	0	0.036741156259161106	-0.06712795297494785	False	0.00641025641025641	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU2	P0ABU2		ychF		18114600.0	18462600.0	18503500.0	19312600.0	18757300.0	19400800.0	0	0.03725803121271269	-0.06127972721782872	False	0.006436420722135008	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEU0	P0AEU0		hisJ		3265750.0	3148050.0	3208110.0	3376920.0	3321560.0	3339880.0	0	0.03726876120038331	-0.06112838056201579	False	0.006462585034013606	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P12295	P12295		ung		1782000.0	1743570.0	1828410.0	1890960.0	1909870.0	1891330.0	0	0.03734042125458679	-0.08836446516923503	False	0.006488749345892203	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9F6	P0A9F6		gcvA		275177.0	252657.0	235325.0	195413.0	199623.0	197397.0	0	0.03743906560344804	0.365331661402716	False	0.006514913657770801	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75809	P75809		ybjI		1364880.0	1267580.0	1346550.0	1184990.0	1173990.0	1188730.0	0	0.037993905948463386	0.16552144037558408	False	0.006541077969649398	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABF1	P0ABF1		pcnB		2820020.0	2809270.0	2783460.0	2704940.0	2645320.0	2579000.0	0	0.03821472946340299	0.08539124027098785	False	0.006567242281527996	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06986	P06986		hisC		4589580.0	4646760.0	4721010.0	4538220.0	4350850.0	4431880.0	0	0.038386754859860935	0.0673280778641365	False	0.006593406593406594	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31802	P31802		narP		3043560.0	3047060.0	3147580.0	2764340.0	2948890.0	2888630.0	0	0.03846969311202485	0.10296312895603801	False	0.006619570905285191	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6R0	P0A6R0		fabH		18074300.0	17776500.0	18871000.0	17091100.0	17240700.0	16203200.0	0	0.038631499703762825	0.1148327573361709	False	0.006645735217163789	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07862	P07862		ddlB		2332040.0	2178290.0	2293310.0	2475840.0	2480120.0	2501400.0	0	0.03873301825658731	-0.13235818261317941	False	0.0066718995290423865	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGE0	P0AGE0		ssb		22718600.0	22707600.0	23187000.0	23329800.0	23449700.0	23844800.0	0	0.03905278243787757	-0.04167851024529996	False	0.0066980638409209845	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37685	P37685		aldB		1173790.0	1230540.0	1151380.0	1377680.0	1264740.0	1397260.0	0	0.03913024388525211	-0.1841033513141313	False	0.0067242281527995825	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAT9	P0AAT9		ybeL		6988860.0	7000570.0	7300490.0	7691840.0	7333910.0	7630130.0	0	0.039159356684927905	-0.08971500045811402	False	0.006750392464678179	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADP9	P0ADP9		yihD		4712550.0	5063580.0	4849420.0	4364470.0	4423830.0	4440320.0	0	0.039276560459770585	0.1448283103034027	False	0.006776556776556777	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB26	P0AB26		yceB		2530640.0	2484640.0	2440250.0	2328160.0	2186540.0	2345610.0	0	0.0395171921358516	0.1200371451087119	False	0.006802721088435374	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10441	P10441		lpxB		1006690.0	1000100.0	966952.0	1134520.0	1085150.0	1048880.0	0	0.03969783556120849	-0.13637128118869973	False	0.006828885400313972	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23837	P23837		phoQ		1045970.0	1109470.0	1105030.0	989302.0	900358.0	1001830.0	0	0.039866802652680215	0.17326683269694368	False	0.00685504971219257	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A746	P0A746		msrB		1340900.0	1376280.0	1380330.0	1452210.0	1519820.0	1575390.0	0	0.03998334695985214	-0.15030078740607136	False	0.006881214024071167	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77454	P77454		glsA1		1517630.0	1519370.0	1619880.0	1644680.0	1673460.0	1736540.0	0	0.04001152582011486	-0.11825605455979817	False	0.006907378335949765	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A959	P0A959		alaA		2219830.0	2179300.0	2146950.0	2106900.0	2075740.0	2120680.0	0	0.04026034739870637	0.05451932800256237	False	0.006933542647828362	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD10	P0AD10		yecJ		3129000.0	3165470.0	2912560.0	3338030.0	3442270.0	3399140.0	0	0.04075979186525317	-0.1448504443374269	False	0.00695970695970696	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31142	P31142		sseA		7262500.0	7375530.0	7268730.0	7502800.0	7489930.0	7383600.0	0	0.041076048089846245	-0.03059730940120563	False	0.006985871271585558	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0C018	P0C018		rplR		24370200.0	30848300.0	26300400.0	36352800.0	35101900.0	36056600.0	0	0.04133018137229147	-0.3992818132747072	False	0.007012035583464155	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAN1	P0AAN1		hybE		1078580.0	1054960.0	1007550.0	1296850.0	1141570.0	1233070.0	0	0.0417323466406951	-0.22510039015987307	False	0.007038199895342753	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P67603	P67603		yqfB		13758700.0	14310400.0	14328200.0	13648200.0	13389600.0	12986100.0	0	0.04213580700134813	0.08311063926798236	False	0.00706436420722135	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEH5	P0AEH5		elaB		9144050.0	9358120.0	9196920.0	9828140.0	9687120.0	9447080.0	0	0.04231810503914699	-0.06433958896598702	False	0.007090528519099948	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8B5	P0A8B5		ybaB		2394280.0	2165370.0	2280650.0	1954090.0	2136760.0	1958970.0	0	0.04243645007682416	0.17716738123141257	False	0.007116692830978546	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40120	P40120		mdoD		2933810.0	3011350.0	3040330.0	3099990.0	3091030.0	3153160.0	0	0.042681299963084646	-0.056470886143027844	False	0.007142857142857143	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFI0	P0AFI0		oxc		1139830.0	1082550.0	1163250.0	1181000.0	1243250.0	1240670.0	0	0.04286455733255735	-0.11435739040520985	False	0.007169021454735741	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30131	P30131		hypF		564464.0	564918.0	513860.0	683422.0	613658.0	611946.0	0	0.04297881869521134	-0.21629179026201106	False	0.007195185766614338	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6P1	P0A6P1		tsf		208648000.0	208019000.0	214116000.0	217875000.0	215002000.0	219737000.0	0	0.04298236237767754	-0.049086157620549235	False	0.007221350078492936	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
Q59385	Q59385		copA		5372470.0	5441480.0	5462260.0	5802010.0	5571420.0	5767610.0	0	0.043173883688067564	-0.07468984520325893	False	0.007247514390371534	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9F3	P0A9F3		cysB		3617260.0	3561160.0	3563210.0	3528010.0	3432090.0	3467370.0	0	0.04317470820357006	0.042823771643400795	False	0.007273678702250131	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8S1	P0A8S1		iciA		2845560.0	2787390.0	2752860.0	2959950.0	2858680.0	2969330.0	0	0.04320449710941611	-0.06757816013891055	False	0.007299843014128729	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7A7	P0A7A7		plsB		2899860.0	2910100.0	2794290.0	2788080.0	2686910.0	2696090.0	0	0.04338980975460154	0.07452266647987309	False	0.007326007326007326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76578	P76578		yfhM		2073530.0	2079890.0	2017780.0	2186760.0	2125680.0	2244690.0	0	0.04362027504975223	-0.08751344657295008	False	0.007352171637885924	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P24178	P24178		yffB		4403000.0	4302610.0	4491850.0	4634420.0	4958080.0	4707290.0	0	0.04379160498635722	-0.11573366704681765	False	0.007378335949764522	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P32680	P32680		yjaG		1801730.0	1798020.0	1741320.0	1845320.0	1964020.0	1921970.0	0	0.043841727039747994	-0.10173613979014039	False	0.007404500261643119	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30178	P30178		ybiC		2414720.0	2322230.0	2460570.0	1896560.0	2181260.0	2122790.0	0	0.04408229690517915	0.21508974156742103	False	0.007430664573521717	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF50	P0AF50		yjbR		8114210.0	8049580.0	8441680.0	7810240.0	7627820.0	7767340.0	0	0.04417620285304782	0.08451850830278976	False	0.007456828885400314	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60757	P60757		hisG		2804030.0	2804620.0	2866150.0	2768850.0	2738150.0	2735450.0	0	0.04441309625460509	0.040106091639739515	False	0.007482993197278912	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADC1	P0ADC1		lptE		1102510.0	965994.0	1077360.0	1191490.0	1174050.0	1248630.0	0	0.04506253631701553	-0.20020806553576773	False	0.00750915750915751	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P63417	P63417		yhbS		8685910.0	8272650.0	8608630.0	9059350.0	8799400.0	9191650.0	0	0.045275353648114684	-0.08135631989663851	False	0.007535321821036107	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7J0	P0A7J0		ribB		13719800.0	13306000.0	13653900.0	12972500.0	13059600.0	13149100.0	0	0.04537257396127168	0.05414745620525286	False	0.0075614861329147045	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25397	P25397		tehB		2504000.0	2522770.0	2477920.0	2456860.0	2379220.0	2420780.0	0	0.0454286256346506	0.04844704124379826	False	0.007587650444793302	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00811	P00811		ampC		1170250.0	1127140.0	1149470.0	1099380.0	1119180.0	1091320.0	0	0.04547987910874505	0.05850378947548213	False	0.0076138147566719	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00954	P00954		trpS		13893200.0	14667700.0	14617700.0	13798200.0	13322700.0	13314000.0	0	0.04587878343892055	0.09471542342634633	False	0.007639979068550498	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU7	P0ABU7		exbB		2039090.0	1995610.0	2077630.0	2104910.0	2109030.0	2164780.0	0	0.04605225724238607	-0.061544515958956936	False	0.007666143380429095	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB38	P0AB38		lpoB		5069580.0	4816490.0	4995510.0	5170040.0	5405130.0	5205560.0	0	0.04605670631702223	-0.0846362367465186	False	0.007692307692307693	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P06983	P06983		hemC		10922200.0	10863000.0	11020600.0	11120300.0	11119100.0	11148600.0	0	0.04656094800078104	-0.025378773016635735	False	0.00771847200418629	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31545	P31545		efeB		1100570.0	1014440.0	1033930.0	1143580.0	1119920.0	1170930.0	0	0.04673556469420487	-0.125204411421924	False	0.007744636316064888	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG48	P0AG48		rplU		85085300.0	83240600.0	83911700.0	90127600.0	86211500.0	89254300.0	0	0.0468308358512584	-0.07443594794770163	False	0.007770800627943486	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB18	P0AB18		tusE		1389670.0	1391260.0	1393380.0	1478030.0	1430460.0	1479910.0	0	0.04718481112558835	-0.07215728806334598	False	0.007796964939822083	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60906	P60906		hisS		9518530.0	9483320.0	9614980.0	9349070.0	9428780.0	9236720.0	0	0.0481743379392056	0.030686519264580273	False	0.007823129251700681	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75867	P75867		ycbZ		1650280.0	1722970.0	1606390.0	1789300.0	1746600.0	1811440.0	0	0.048292265126292415	-0.1027799632376597	False	0.007849293563579277	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFF6	P0AFF6		nusA		23348600.0	23786200.0	23596100.0	22730100.0	23288700.0	22770800.0	0	0.04831245691064731	0.0401501520458904	False	0.007875457875457875	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02942	P02942		tsr		14435400.0	14222300.0	14500800.0	14007500.0	14189500.0	14058600.0	0	0.048476240882160626	0.030502174109733604	False	0.007901622187336473	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00956	P00956		ileS		26149100.0	25638400.0	25846200.0	25097300.0	25570500.0	25249300.0	0	0.048482591091286976	0.03225816453763196	False	0.007927786499215071	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEE1	P0AEE1		dcrB		8731920.0	8768100.0	8633630.0	8171600.0	8427040.0	7967040.0	0	0.04913301302471056	0.08926446041865518	False	0.00795395081109367	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABZ4	P0ABZ4		kdsC		4946790.0	4893290.0	4881550.0	4797620.0	4710890.0	4614410.0	0	0.04953196054930214	0.05989901203999074	False	0.007980115122972265	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Q3	P0A6Q3		fabA		13709600.0	13853900.0	13693100.0	13513700.0	13526000.0	13247700.0	0	0.04986254613223437	0.03429622981926327	False	0.008006279434850863	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33025	P33025		psuG		1884470.0	1944410.0	1840670.0	2047350.0	2018840.0	1950320.0	0	0.050021014069543485	-0.0856926337518931	False	0.008032443746729461	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P67910	P67910		hldD		36254800.0	36357500.0	36045000.0	36691200.0	36480700.0	36473700.0	0	0.05073944945300681	-0.01306281547304867	False	0.00805860805860806	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52006	P52006		nudI		1264940.0	1204040.0	1246950.0	1047720.0	1122640.0	1168630.0	0	0.050741308774702766	0.15431155210030179	False	0.008084772370486657	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00509	P00509		aspC		17986200.0	17935900.0	18177100.0	18274000.0	18362900.0	18261000.0	0	0.051517091444770284	-0.021143702977348033	False	0.008110936682365254	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7V0	P0A7V0		rpsB		122377000.0	124947000.0	121354000.0	118559000.0	119966000.0	118557000.0	0	0.05161989277877246	0.04610591800299214	False	0.008137100994243852	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A855	P0A855		tolB		16800300.0	15900200.0	16831600.0	17777300.0	17817400.0	17803500.0	0	0.05163209860963121	-0.10842732307510139	False	0.00816326530612245	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9D4	P0A9D4		cysE		4005790.0	3840780.0	3839000.0	3614240.0	3157540.0	3453180.0	0	0.0519471053259735	0.19263290841096603	False	0.008189429618001046	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A937	P0A937		bamE		5395420.0	5478090.0	5795590.0	5938290.0	6123830.0	5876040.0	0	0.05267406248317457	-0.10585570167894454	False	0.008215593929879644	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00490	P00490		malP		5607370.0	5490470.0	5443700.0	5777960.0	5640450.0	5657820.0	0	0.05281722135762316	-0.045895945355566015	False	0.008241758241758242	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08331	P08331		cpdB		2613570.0	2572490.0	2578800.0	2660060.0	2612480.0	2651550.0	0	0.053452180105955635	-0.02928535298582877	False	0.00826792255363684	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		118846000.0	121911000.0	120428000.0	128547000.0	122961000.0	127399000.0	0	0.05407953147721138	-0.0691058137255059	False	0.008294086865515438	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77330	P77330		borD		28811700.0	29213200.0	30049800.0	30692300.0	30743300.0	30933100.0	0	0.05418842114922395	-0.06867640808974862	False	0.008320251177394034	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25522	P25522		mnmE		4317350.0	4231740.0	4316590.0	4645910.0	4407110.0	4565330.0	0	0.05444005141757062	-0.08202420593820517	False	0.008346415489272632	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64581	P64581		yqjD		31493400.0	33511700.0	33388100.0	35629000.0	34914700.0	35054900.0	0	0.05465482300200598	-0.10196018913643487	False	0.00837257980115123	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33898	P33898		gapC		2041510.0	2072620.0	1992020.0	2251740.0	2107160.0	2175440.0	0	0.05514322250901419	-0.09777849383345535	False	0.008398744113029828	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
