protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P30125	818265.1280909949	889033.6711860254	889549.8134372897	789241.1249999991	777951.4279058751	708930.6185444858	P30125	P30125		leuB	0	0.0364465810984865	0.1901832817466703	False	0.006230529595015576	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P09030	20132803.47374388	19771255.994834524	19752465.78543531	19124930.374964897	18339060.50295512	18049106.244193643	P09030	P09030		xthA	0	0.0366507877272081	0.10385176459027509	False	0.006256490134994808	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P60723	362462537.4505494	349793062.6624916	382265925.25679	401273101.9391645	406502287.4065328	412154762.85146254	P60723	P60723		rplD	0	0.03670766876898661	-0.15649822030794283	False	0.00628245067497404	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P21645	7336646.491272004	7567988.285105216	7443124.51913621	6662982.004761292	6319655.640598388	5771328.0224598525	P21645	P21645		lpxD	0	0.03691190877896876	0.2529344897877019	False	0.006308411214953271	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P60624	285185841.29992366	281651521.41162336	274604219.53814673	296508752.82587254	288492611.17671806	293617559.6484658	P60624	P60624		rplX	0	0.03709205306534173	-0.06237445767736224	False	0.006334371754932503	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADX7	162786.01148599552	174685.20652221935	122342.26357692544	109370.78120000006	37254.96243125285	51560.58994282992	P0ADX7	P0ADX7		yhhA	2	0.03731702694066513	1.2141912846656715	False	0.006360332294911735	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AA25	96537326.84069376	96081185.85773058	96966788.63499925	101007602.31402332	99018882.22987582	102211713.2422312	P0AA25	P0AA25		trxA	0	0.037537553016414905	-0.06169762774572485	False	0.006386292834890966	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P42641	23307161.82387164	23199767.062296744	22605520.24765976	22282028.68068157	21862946.384020887	22381935.40730859	P42641	P42641		obgE	0	0.03761293746016494	0.05500756864441229	False	0.006412253374870198	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ABS1	57033123.30213514	54045857.90203587	53279501.18657455	49381978.63197412	49627803.60780083	50835328.741923146	P0ABS1	P0ABS1		dksA	0	0.03779072115309785	0.13337390091159362	False	0.006438213914849429	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P46130	15118875.587878792	15404496.516602788	15188981.390809031	14397537.572667329	14787710.75851695	14115544.278179888	P46130	P46130		ybhC	0	0.037825761381259225	0.07819066450478225	False	0.006464174454828661	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
Q46871	10586666.416389534	11213241.046338417	10857904.345815422	11502050.685935162	11891440.670996891	11432649.004707342	Q46871	Q46871		yqjH	0	0.03784410992978724	-0.09274246545250737	False	0.006490134994807892	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P00562	16462840.37036039	15429498.96236969	16783006.53024751	18254046.10586366	17804299.503685247	17497724.1392801	P00562	P00562		metL	0	0.037885677127740075	-0.13785886126015057	False	0.006516095534787124	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76548	7140890.207221111	6910717.648544554	6305048.776404489	8036844.499999999	7916415.157509888	8005560.608687364	P76548	P76548		yffQ	0	0.038091268630498915	-0.23505623817574706	False	0.0065420560747663555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P27431	8292447.108039447	7823718.415520357	8441714.931340452	7403947.802609801	7708836.8867787	7255049.769892443	P27431	P27431		ycfD	0	0.03825220239239549	0.13476046103560005	False	0.006568016614745587	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A6W5	78461926.32392913	78157441.32568432	80487743.30280447	81874999.85464713	84915379.35886203	82003848.06894256	P0A6W5	P0A6W5		greA	0	0.03843695273719999	-0.06941408075893132	False	0.006593977154724819	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A9M0	113497484.3141842	114656044.84944364	114724639.98852149	107337467.84920762	109680173.17288937	111273314.42099912	P0A9M0	P0A9M0		lon	0	0.039245773940582325	0.0627210480776383	False	0.00661993769470405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AF03	27913756.19584805	29706047.60448161	31485432.708275124	32139130.7170924	34951329.337492295	34296156.77861874	P0AF03	P0AF03		mog	0	0.03932429143434572	-0.1862851040647992	False	0.006645898234683281	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P45475	3115579.3890797333	3034858.89897892	3162136.7254784247	2411473.3532982506	2737813.2289569187	2748209.1239355	P45475	P45475		yhbV	0	0.039564193613605726	0.23778489394312693	False	0.006671858774662514	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P64581	53250940.599032976	53166118.51005039	50178698.38346048	55522601.58724822	55459592.79440126	57323950.25049196	P64581	P64581		yqjD	0	0.03975367751797648	-0.10404272097055633	False	0.006697819314641745	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A944	1115513.6214705077	932214.7885471357	981093.0948583764	1228160.2006669424	1238961.8313251731	1279973.9892643308	P0A944	P0A944		rimI	0	0.03987643677661253	-0.30701638849940566	False	0.0067237798546209765	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADC1	1577224.6460106105	1829288.6138842844	1455980.5538419958	1274527.2527096297	1198777.899842679	1086527.4773351252	P0ADC1	P0ADC1		lptE	0	0.0399122573105656	0.4498870020223758	False	0.006749740394600207	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P45469	732513.3636574184	815468.5778931191	820071.269116524	923501.6875000006	905580.6694586016	873016.9826918402	P45469	P45469		yraR	0	0.04012773290584541	-0.19037921570281802	False	0.00677570093457944	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P30750	3311359.279245948	3506289.8102152785	3169034.134981049	3684335.113731901	3962792.876973644	3624708.405862463	P30750	P30750		metN	0	0.04020775365911896	-0.17464506207965347	False	0.0068016614745586715	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A6Q3	40238608.146371774	39060482.95206981	39874885.73037133	37547299.702554	38349720.82225969	36260818.52005759	P0A6Q3	P0A6Q3		fabA	0	0.040764635048746244	0.0875387809716576	False	0.006827622014537902	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8V0	436113.8637294005	320348.80124326074	317760.8971752516	34971.367190000004	37254.96243125285	236528.7307427692	P0A8V0	P0A8V0		rbn	2	0.04126987882643009	1.7987595840370916	False	0.006853582554517135	False	True	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AGI8	547985.634196568	724612.0140166441	621789.4793158598	776781.7369327926	889183.5939868818	811077.738889425	P0AGI8	P0AGI8		trkA	0	0.041541000414077565	-0.3868877708761753	False	0.006879543094496366	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P09323	1506347.2930850503	1767854.19976559	1810666.3074273488	1369070.9471537685	1378396.5496491415	1048824.8749379637	P09323	P09323		nagE	0	0.04162549805414874	0.4216191605359406	False	0.006905503634475597	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AG51	187352748.93353036	193293146.08039603	195369203.62659657	197815835.3978684	207487667.2470352	203859728.82657495	P0AG51	P0AG51		rpmD	0	0.04195886225473888	-0.08072223629836164	False	0.006931464174454829	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P16700	49356606.564217895	50573631.31515618	52152165.48933605	46766692.32014447	48058179.53698674	47873078.62601487	P16700	P16700		cysP	0	0.042038340177437905	0.0918886222108706	False	0.006957424714434061	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P21420	39829740.932482034	43766087.48036091	40241380.83661577	35087195.95015248	37263435.96469802	37300306.50680973	P21420	P21420		nmpC	0	0.0422153392241958	0.1755267058787175	False	0.0069833852544132925	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8F0	119466808.24261338	120138670.48335652	120102977.35000633	122284354.65879466	121828217.63870215	120772703.44052136	P0A8F0	P0A8F0		upp	0	0.04268104421312643	-0.020614859894490592	False	0.007009345794392523	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0C0V0	93034639.09907606	87250483.40461011	83090772.10009797	76630721.11964299	75873444.33995047	73988223.02836773	P0C0V0	P0C0V0		degP	0	0.04273504997919434	0.21766074160475915	False	0.007035306334371755	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADP7	2094089.454711505	2393552.931948432	2046877.3026636348	1354474.311453492	1683771.7431940758	1852444.4952171445	P0ADP7	P0ADP7		yigP	0	0.04390284629704427	0.4180430131626063	False	0.0070612668743509875	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AA53	2573760.6634508893	2706474.7334771627	2918235.3624734194	2969746.938878849	3403977.007534872	3312476.6745306943	P0AA53	P0AA53		qmcA	0	0.04412729242386405	-0.24057605193653792	False	0.007087227414330218	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P06992	6112530.594949567	6391999.222560777	6430446.908166337	6611285.610951909	6631179.370062714	6923821.269938517	P06992	P06992		rsmA	0	0.044800731112293796	-0.09089177909835439	False	0.00711318795430945	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P17993	15205438.401725866	16135625.151399922	15612259.800526047	16725456.834882015	16821791.421112694	16893666.446408436	P17993	P17993		ubiG	0	0.04572911776147356	-0.10336716256241325	False	0.007139148494288681	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AC59	32545398.47066897	28908407.345544644	30761031.220874198	26738677.96149409	26374475.75304721	25902075.76967823	P0AC59	P0AC59		grxB	0	0.04631545740360135	0.2228681470410935	False	0.007165109034267913	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P37652	17892835.618520144	16593559.847237067	17597931.6062659	19591892.836701293	18796839.958505254	18316119.69559628	P37652	P37652		bcsB	0	0.046790742737812974	-0.12262288840628778	False	0.007191069574247145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A9D4	7681853.643408937	7722679.820364717	7322887.871596786	7050413.726155615	7081589.783083786	6992806.174999305	P0A9D4	P0A9D4		cysE	0	0.04713790351819658	0.10549566048467564	False	0.007217030114226376	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P18196	5886810.208341804	6318781.180981205	6150600.616324253	6687127.124706415	6389718.703723929	6646784.638237402	P18196	P18196		minC	0	0.048071224445923204	-0.10365832597788165	False	0.0072429906542056085	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P39199	12135986.412319483	11903929.36902094	13301772.04250935	10636033.74540015	10988417.28027207	10573755.747895364	P39199	P39199		prmB	0	0.0483682843224892	0.2138067960260366	False	0.007268951194184839	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P00864	161452028.48280916	159361686.7831433	158273874.58739746	156673649.9073788	154906413.48957193	157319051.46930525	P00864	P00864		ppc	0	0.04839390970582557	0.031011887090613175	False	0.007294911734164071	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A705	171658708.84545958	177246991.104185	175896372.22742885	181267225.34877196	179905710.84840578	182435469.6095437	P0A705	P0A705		infB	0	0.04845019610666344	-0.050794348206641	False	0.007320872274143303	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A7J3	1061595323.596058	1144364208.3578043	1179744511.477548	1281317959.4549663	1265764968.375244	1231080627.4935803	P0A7J3	P0A7J3		rplJ	0	0.04849622971639364	-0.1582292892384709	False	0.007346832814122534	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AAU7	2608251.631533845	2628603.8580293534	2947261.439068358	2992043.6555608367	3104533.539035424	3285980.458890132	P0AAU7	P0AAU7		ybfE	0	0.04870860860635473	-0.19715449274811747	False	0.007372793354101766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A873	16363182.341362994	16202418.133246245	16464338.766355246	17485592.199647278	16810407.54442435	17578399.868620127	P0A873	P0A873		trmD	0	0.04872605900324928	-0.08135976008200951	False	0.007398753894080997	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A8I3	12682725.70449593	12291958.935166731	12081455.76446208	11641522.508968512	11916732.543046065	11213383.542523293	P0A8I3	P0A8I3		yaaA	0	0.04903490686949891	0.09180156987385486	False	0.0074247144340602285	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P37636	19564433.015733987	20274059.198950544	19751034.49947356	19424785.59720601	18909583.4687485	18656755.066476703	P37636	P37636		mdtE	0	0.0493813522591498	0.0643215393108714	False	0.007450674974039461	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P61887	2383456.133711257	2599140.580287873	2591297.4203117103	2690760.9268204984	2849463.768944141	2995703.9095122176	P61887	P61887		rmlA2	0	0.04940763174587281	-0.17251285368329652	False	0.007476635514018692	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ABD8	66576388.80414225	67438158.03267315	61494714.38574336	57429917.11492631	56900454.6635038	57688742.67239035	P0ABD8	P0ABD8		accB	0	0.04977155095653641	0.18466806575691194	False	0.007502596053997924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P06709	3153569.2803591304	3267761.262975917	3315894.991883534	3024456.461048062	3087979.630257646	2840897.234403042	P06709	P06709		birA	0	0.050407350430212015	0.12108586056148672	False	0.007528556593977154	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P00960	21506331.92338777	19468062.70707618	19751583.344860755	16967263.17461397	18683315.00935452	18184930.101193428	P00960	P00960		glyQ	0	0.05079618938403078	0.17375577418874427	False	0.007554517133956387	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P22524	18313627.472840723	18298395.14511235	17144618.730472565	19261442.462399907	19650568.88831629	19081166.79080893	P22524	P22524		mukE	0	0.05083001337292063	-0.10944019994775979	False	0.007580477673935619	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P75782	1082038.073211573	1048121.4417064904	971964.4002803952	903398.7499999992	943053.507491224	899105.586328442	P75782	P75782		rlmF	0	0.050868476852645825	0.1761570098624244	False	0.0076064382139148495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P06987	2346498.077004191	2197431.723975785	2157465.863624512	1998021.6505473575	2105510.841046657	1993208.1802708092	P06987	P06987		hisB	0	0.05124997376707732	0.13642340791677374	False	0.007632398753894081	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AAV4	1823949.411101814	2006794.0399025185	1909925.0365798855	1697421.402300826	1782058.0654623958	1700972.6773129993	P0AAV4	P0AAV4		ybgJ	0	0.05151218369517062	0.14814072469091538	False	0.007658359293873313	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P13009	18621466.442474157	17978281.092470642	18527269.6001579	19546278.832449462	19427082.10025079	18771135.348216243	P13009	P13009		metH	0	0.05151970976553776	-0.06692390670963023	False	0.0076843198338525445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P62399	728151500.3248334	735488188.1507838	754185092.8124477	772804256.9043951	766935159.8033135	770782665.7333555	P62399	P62399		rplE	0	0.05157889946198688	-0.05907348766671544	False	0.007710280373831776	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P15640	8362401.02743184	8366007.230745416	8674063.25513175	8259882.969299404	8033684.647913382	8007552.751502167	P15640	P15640		purD	0	0.051837317302159715	0.06394604092087697	False	0.007736240913811007	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ADZ7	42342250.060665816	43729182.04484814	43721929.49228104	32804357.00433028	37536030.90533874	38661967.05630779	P0ADZ7	P0ADZ7		yajC	0	0.05321846626273469	0.2518572928746943	False	0.00776220145379024	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P23886	857418.6163116861	860265.3859132819	654962.2850600899	940008.3749999997	1041529.3822925702	1094182.1871722438	P23886	P23886		cydC	0	0.05361331543864474	-0.3744271061942561	False	0.00778816199376947	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P60438	449495649.61937606	427579983.4924977	438511746.94703233	412526017.8713804	412137290.807579	412431016.4050816	P60438	P60438		rplC	0	0.05374671023221982	0.0887515680260071	False	0.007814122533748703	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P32684	3611325.7573380456	4109523.319795436	4351176.201659701	4807563.492811829	4971517.730568184	4811443.864984593	P32684	P32684		rluF	0	0.0538820208194307	-0.2733640723683951	False	0.007840083073727935	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P51025	3965665.3700076826	5088742.10809979	5608450.616073827	9081819.096642949	7214136.926342969	6434595.917197755	P51025	P51025		frmB	0	0.054409719018902535	-0.6324663739348261	False	0.007866043613707165	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A879	1065079.882495749	998001.7133105916	1028863.9196357952	1081474.6797790255	1085163.9903217722	1128417.68819894	P0A879	P0A879		trpB	0	0.054437114165031754	-0.09178824403886779	False	0.007892004153686398	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A917	97284566.89486268	90199566.87007326	88896846.94151886	81726681.05709112	81069976.26843508	81794949.03076194	P0A917	P0A917		ompX	0	0.05445325548076175	0.1762834435839217	False	0.007917964693665628	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P05458	10046724.798417946	9101505.288767064	9354948.336591229	8456629.074776493	8522487.515283098	8284804.441717868	P05458	P05458		ptrA	0	0.05463855895066877	0.17404423806933172	False	0.00794392523364486	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A809	1951913.5054556292	2171923.7216186733	1698217.2221431476	1369893.9994807737	1424770.6718132887	1619802.7243528997	P0A809	P0A809		ruvA	0	0.05487100843712856	0.39928894435745077	False	0.007969885773624091	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0C0T5	3947733.543863999	3189849.302306049	3507376.6878201254	4572700.499999994	3957084.3578407457	4463355.805590427	P0C0T5	P0C0T5		mepA	0	0.05551605783855577	-0.2875797314015722	False	0.007995846313603323	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P04805	120020100.132401	115206126.80086488	116421453.66299967	122411620.91326404	120219341.17672384	123905348.1449703	P04805	P04805		gltX	0	0.055716297931155324	-0.0598254217432781	False	0.008021806853582555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AG27	52097444.71451335	51538853.22142205	51915123.26529089	52806515.03426423	54479237.21941121	53543797.8922687	P0AG27	P0AG27		yibN	0	0.05573692840372002	-0.048140929429833404	False	0.008047767393561786	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A812	4357167.571986755	4297920.666926396	4407861.021965546	4558788.581978803	4572430.121776074	4812567.411029598	P0A812	P0A812		ruvB	0	0.05585758048586992	-0.09414168988694605	False	0.008073727933541018	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P30749	6328024.603391906	6044038.326121211	6601568.916106495	5646327.729576248	5707186.990717666	5717786.313597938	P30749	P30749		moaE	0	0.0562938646661157	0.15242284636988002	False	0.00809968847352025	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P27828	8726707.06659916	9116073.48080379	9010598.761875758	9363223.622436788	9389096.442774652	9438007.684577713	P27828	P27828		wecB	0	0.057289972202294245	-0.07009659856236955	False	0.008125649013499481	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P23836	78014503.29215325	72480143.04773036	71903883.61460838	70160964.689021	65969314.65313067	66667528.33952363	P23836	P23836		phoP	0	0.05761949955899626	0.13310519557008083	False	0.008151609553478713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P04825	74192043.04617737	75932394.84062792	76703141.3280276	77182254.67184234	79480872.5483666	80792299.30723031	P04825	P04825		pepN	0	0.05812036562217979	-0.06606066276970461	False	0.008177570093457943	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P42589	809831.0830257272	568202.2658083773	781088.7143057287	940607.687500001	1150384.6552926109	1400779.3631422978	P42589	P42589		ygjH	0	0.058239357098140654	-0.6935144312679897	False	0.008203530633437177	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P13024	22169742.936308347	21988731.23442998	21952653.93985685	21461625.471382737	20904835.008810356	20441606.776955005	P13024	P13024		fdhE	0	0.05841296137511595	0.07394325772249638	False	0.008229491173416408	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P05523	412797.8595040239	463083.9139095378	287181.1722674301	477316.7971504392	648607.517403059	635304.6776871451	P05523	P05523		mutM	0	0.05854635696916806	-0.5986533198527868	False	0.008255451713395638	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P69346	1580579.8475502608	1273554.5286238696	1347384.7096777242	1133239.675671235	1011534.6981828384	1089440.0472529605	P69346	P69346		yefM	0	0.05866224134912425	0.3774957083425404	False	0.008281412253374872	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P09549	3849274.7950998414	3705059.735486328	3825141.979580183	4374362.906589367	4454481.25467409	4008966.339833739	P09549	P09549		dedD	0	0.05953251695131513	-0.17396497974142308	False	0.008307372793354102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P75914	15471532.77239695	14607841.323989196	15516304.315977655	16501200.508665038	16508972.530095115	15701448.70329464	P75914	P75914		ycdX	0	0.060412688347139414	-0.09536892390153599	False	0.008333333333333333	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P61714	80833170.47437142	80376745.9725319	81195914.97201069	78570287.23235533	76429857.07284608	74567213.36349642	P61714	P61714		ribE	0	0.060554382544475566	0.0785068864664777	False	0.008359293873312565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P36771	1744057.063600085	2433095.7494147965	2290703.942327211	3538123.066082388	2603884.915788219	3035815.2548127444	P36771	P36771		lrhA	0	0.06109744647178333	-0.5048642933887192	False	0.008385254413291798	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AEN8	11756509.45968026	11496077.183810156	11298722.57992848	11838120.4087592	12637488.51555959	12478517.017082816	P0AEN8	P0AEN8		fucU	0	0.061390667775578084	-0.09699507231518117	False	0.008411214953271028	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P02931	89923497.09684561	84038008.63089035	84927317.08092448	69939044.32938598	71345592.33202577	81520275.24220924	P02931	P02931		ompF	0	0.06153082690740349	0.21655164174591413	False	0.00843717549325026	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P27278	2065511.7661715385	1591451.0196061162	1804372.7234058208	2238349.8838107246	2406237.018805297	2167453.04979009	P27278	P27278		nadR	0	0.061687415892017386	-0.3188331070027268	False	0.008463136033229492	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0ABX2	1694331.476897948	1451230.2938371713	1531124.0504704958	1945139.5362609425	1684338.504260938	1984788.9120703624	P0ABX2	P0ABX2		flgC	0	0.061783091891280714	-0.26361115208455355	False	0.008489096573208723	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P22259	73980114.84057729	73674900.79872842	72770374.61641723	70220837.0642876	71135825.1328501	67419847.14966702	P22259	P22259		pckA	0	0.06212732039328589	0.07833101888387517	False	0.008515057113187955	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
Q57261	22971185.30342132	22584717.69211336	23219336.350404754	22321936.450705927	22175114.132009678	22290225.301575582	Q57261	Q57261		truD	0	0.06242714617062332	0.04231598444376502	False	0.008541017653167185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AA04	80491296.806459	93861186.73432116	108117746.756389	62845782.359520935	64908197.713880666	76877263.01671806	P0AA04	P0AA04		ptsH	0	0.062451731033056325	0.46507239654266647	False	0.008566978193146417	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P13033	2246592.0612636087	2156553.578413731	2411426.4888653317	2057191.4015704156	1950467.8777500296	2076503.6805763	P13033	P13033		glpB	0	0.062456995226580436	0.16356428121830413	False	0.00859293873312565	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A7V8	665778798.0853597	653502874.9270991	662222636.0004653	645397779.0602132	647009089.005648	653523883.0878849	P0A7V8	P0A7V8		rpsD	0	0.06266621639729743	0.026135734039345083	False	0.008618899273104882	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A9W0	1050451.044896473	506880.24235731526	1152533.6992669404	1456330.477639809	1721470.0405942637	1563152.1161202884	P0A9W0	P0A9W0		ulaR	0	0.06274627478654803	-0.8069560054983372	False	0.008644859813084113	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AAI5	122469304.47424158	117346808.35703003	116263289.12803236	111187957.34460016	112691680.60928622	111623785.0020886	P0AAI5	P0AAI5		fabF	0	0.06301421640172267	0.08587149735629859	False	0.008670820353063343	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0A6I0	40305563.452412456	42384699.63257383	43322134.80283985	45562872.32960692	45181730.33697969	44936867.56001692	P0A6I0	P0A6I0		cmk	0	0.06333689367039676	-0.10665802588317204	False	0.008696780893042575	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P00936	1380283.0884206465	1366922.526335363	1371240.8810245737	1190867.3691494595	1203808.6407476328	1308329.0351028517	P00936	P00936		cyaA	0	0.06360042616490183	0.15340373122295106	False	0.008722741433021807	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P76053	1810434.731991328	2084130.8152968504	2556487.450487153	2658029.730461172	2787461.5789726945	3107502.0489347093	P76053	P76053		smrA	0	0.06372934737968836	-0.40689475053764473	False	0.008748701973001038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
P0AFX4	621368.7675129864	470451.1879922889	541856.2986160369	373750.8437999997	385694.0444007352	392899.8414591554	P0AFX4	P0AFX4		rsd	0	0.06428978953659446	0.5035497419569607	False	0.008774662512980272	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.160964047443681
