Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A8I5	P0A8I5		trmB		6.79572e+06	6.64935e+06	6.97728e+06	6.53034e+06	7.12026e+06	7.33115e+06
P0A8I8	P0A8I8		rlmH		2.68501e+06	2.53048e+06	2.8143e+06	2.64852e+06	2.77928e+06	2.81575e+06
P0A8J2	P0A8J2		dnaT		1.11735e+06	1.06075e+06	1.18534e+06	1.10231e+06	1.14641e+06	1.3137e+06
P0A8J4	P0A8J4		ybeD		1.30404e+07	1.27647e+07	1.45151e+07	1.28357e+07	1.43784e+07	1.41395e+07
P0A8J8	P0A8J8		rhlB		5.86929e+06	5.89946e+06	5.75664e+06	5.64712e+06	5.81279e+06	5.82243e+06
P0A8K1	P0A8K1		psd		4.46562e+06	4.65172e+06	4.24114e+06	4.14303e+06	4.65814e+06	4.36147e+06
P0A8K5	P0A8K5		yaeP		1.57219e+06	1.51769e+06	1.47372e+06	1.57129e+06	1.40348e+06	1.49406e+06
P0A8L1	P0A8L1		serS		2.59785e+07	2.62926e+07	2.55699e+07	2.59643e+07	2.55731e+07	2.52628e+07
P0A8M0	P0A8M0		asnS		2.8301e+07	2.82807e+07	2.671e+07	2.78542e+07	2.69616e+07	2.68103e+07
P0A8M3	P0A8M3		thrS		1.57885e+07	1.60896e+07	1.60859e+07	1.5451e+07	1.60872e+07	1.56611e+07
P0A8M6	P0A8M6		yeeX		9.80452e+06	1.01421e+07	1.04293e+07	8.93798e+06	1.05743e+07	9.92003e+06
P0A8N0	P0A8N0		matP		564959	543337	408024	477752	358467	397269
P0A8N3	P0A8N3		lysS		4.00874e+07	3.99385e+07	3.98316e+07	3.95757e+07	3.93324e+07	3.90159e+07
P0A8N5	P0A8N5		lysU		2.17178e+07	2.1922e+07	2.2342e+07	2.21044e+07	2.24122e+07	2.28346e+07
P0A8N7	P0A8N7		epmA		3.20175e+06	3.41667e+06	3.36458e+06	3.32372e+06	3.31996e+06	3.2583e+06
P0A8P3	P0A8P3		yggX		2.16043e+07	2.21323e+07	2.1622e+07	2.19834e+07	2.20564e+07	2.1685e+07
P0A8Q0	P0A8Q0		frdC		2.81504e+06	2.8221e+06	2.59875e+06	2.82591e+06	2.79363e+06	2.87381e+06
P0A8Q6	P0A8Q6		clpS		1.41025e+06	1.60598e+06	1.633e+06	1.4938e+06	1.68438e+06	1.6551e+06
P0A8R0	P0A8R0		rraA		2.03374e+07	1.9859e+07	2.08591e+07	2.00024e+07	2.11808e+07	2.03726e+07
P0A8R9	P0A8R9		hdfR		1.07541e+06	1.09382e+06	1.23228e+06	1.06676e+06	1.24438e+06	1.29583e+06
P0A8S1	P0A8S1		iciA		3.24985e+06	3.30493e+06	3.18943e+06	3.36297e+06	3.26257e+06	3.37596e+06
P0A8T1	P0A8T1		prmA		8.02271e+06	7.73967e+06	7.84021e+06	8.19334e+06	7.95759e+06	7.83699e+06
P0A8T7	P0A8T7		rpoC		5.15547e+07	5.1831e+07	5.19484e+07	5.09938e+07	5.21311e+07	5.17703e+07
P0A8U0	P0A8U0		syd		461624	619215	777090	700031	819041	700010
P0A8U6	P0A8U6		metJ		9.0624e+06	8.8649e+06	8.61558e+06	8.81433e+06	8.5344e+06	8.55018e+06
P0A8V2	P0A8V2		rpoB		7.2126e+07	7.27875e+07	7.20826e+07	7.17357e+07	7.19058e+07	7.21166e+07
P0A8V6	P0A8V6		fadR		7.37797e+06	7.59375e+06	7.22553e+06	7.69593e+06	7.41575e+06	7.03513e+06
P0A8W0	P0A8W0		nanR		2.66899e+06	2.62767e+06	2.36444e+06	2.81042e+06	2.25952e+06	2.38396e+06
P0A8W2	P0A8W2		slyA		8.84226e+06	8.90039e+06	8.5378e+06	8.77336e+06	8.80491e+06	8.24321e+06
P0A8W5	P0A8W5		yqgE		1.14207e+06	1.14853e+06	1.11012e+06	1.10812e+06	1.22918e+06	1.16067e+06
P0A8W8	P0A8W8		yfbU		1.8008e+07	1.79848e+07	1.7997e+07	1.82383e+07	1.77915e+07	1.79379e+07
P0A8X0	P0A8X0		yjgA		6.72704e+06	6.70074e+06	6.74139e+06	6.72826e+06	6.86646e+06	6.73485e+06
P0A8X2	P0A8X2		yceI		1.11742e+06	1.10223e+06	1.10162e+06	1.08707e+06	1.18903e+06	1.1073e+06
P0A8Y1	P0A8Y1		yjjG		1.00827e+06	1.12162e+06	1.05373e+06	1.12008e+06	1.13678e+06	1.14651e+06
P0A8Y3	P0A8Y3		yihX		2.72197e+06	2.78031e+06	2.5763e+06	2.64317e+06	2.57988e+06	2.55153e+06
P0A8Y5	P0A8Y5		yidA		4.16786e+06	4.29811e+06	4.37965e+06	4.08152e+06	4.17005e+06	4.41178e+06
P0A8Z0	P0A8Z0		yciA		2.14523e+06	2.10643e+06	2.22109e+06	2.07485e+06	2.23375e+06	2.22161e+06
P0A8Z3	P0A8Z3		ybgC		1.3984e+06	1.48983e+06	1.41018e+06	1.69521e+06	1.26025e+06	1.40625e+06
P0A903	P0A903		bamC		2.54003e+07	2.54786e+07	2.56294e+07	2.52859e+07	2.59145e+07	2.51992e+07
P0A905	P0A905		slyB		3.16916e+07	3.22336e+07	3.22351e+07	3.11895e+07	3.11664e+07	3.31584e+07
P0A908	P0A908		mipA		2.20477e+06	2.16521e+06	2.13932e+06	2.21177e+06	2.01777e+06	2.05549e+06
P0A910	P0A910		ompA		6.26375e+08	6.32046e+08	6.40616e+08	6.11011e+08	6.50228e+08	6.23975e+08
P0A912	P0A912		pal		3.52136e+07	3.47699e+07	3.71278e+07	3.55299e+07	3.66864e+07	3.80588e+07
P0A915	P0A915		ompW		1.63219e+07	1.6491e+07	1.42431e+07	1.66173e+07	1.45078e+07	1.41533e+07
P0A917	P0A917		ompX		1.57949e+07	1.58513e+07	1.73597e+07	1.59251e+07	1.671e+07	1.6851e+07
P0A921	P0A921		pldA		1.82461e+06	1.86279e+06	1.79208e+06	1.72765e+06	1.83527e+06	1.76328e+06
P0A927	P0A927		tsx		9.61337e+06	9.45966e+06	9.76589e+06	9.76124e+06	9.82189e+06	9.6398e+06
P0A932	P0A932		gfcE		1.15847e+07	1.14807e+07	1.14399e+07	1.13425e+07	1.1814e+07	1.13676e+07
P0A935	P0A935		mltA		6.03773e+06	6.16945e+06	5.93064e+06	6.08661e+06	5.92925e+06	5.88588e+06
P0A937	P0A937		bamE		6.88796e+06	6.96153e+06	7.16639e+06	6.32756e+06	7.0717e+06	7.16831e+06
P0A940	P0A940		bamA		1.42846e+07	1.4315e+07	1.47693e+07	1.38312e+07	1.47829e+07	1.44679e+07
P0A944	P0A944		rimI		802094	785955	569969	656924	516434	558349
P0A948	P0A948		rimJ		452884	458837	426596	432376	352640	355387
P0A951	P0A951		speG		1.15908e+06	1.32143e+06	995090	1.34634e+06	907142	950379
P0A953	P0A953		fabB		2.72582e+07	2.70771e+07	2.68745e+07	2.74589e+07	2.68943e+07	2.664e+07
P0A955	P0A955		eda		2.93605e+07	3.0168e+07	3.11834e+07	3.08656e+07	3.14935e+07	3.08471e+07
P0A959	P0A959		alaA		1.74387e+06	1.78992e+06	1.80552e+06	1.80497e+06	1.87725e+06	1.82704e+06
P0A962	P0A962		ansA		1.55238e+06	1.58699e+06	1.61923e+06	1.57287e+06	1.47036e+06	1.60046e+06
P0A964	P0A964		cheW		1.71323e+07	1.69243e+07	1.72989e+07	1.62136e+07	1.71797e+07	1.63643e+07
P0A968	P0A968		cspD		1.77363e+06	1.75058e+06	1.87448e+06	1.81158e+06	1.87828e+06	1.96563e+06
P0A972	P0A972		cspE		1.1667e+08	1.1704e+08	1.36184e+08	1.18831e+08	1.34453e+08	1.32519e+08
P0A978	P0A978		cspG		2.92689e+06	2.80612e+06	3.01548e+06	2.7857e+06	2.84e+06	2.70451e+06
P0A988	P0A988		dnaN		4.60386e+06	4.60144e+06	4.56107e+06	4.54654e+06	4.57513e+06	4.59805e+06
P0A991	P0A991		fbaB		8.72528e+06	8.76408e+06	9.02748e+06	8.87223e+06	9.03104e+06	9.07813e+06
P0A993	P0A993		fbp		1.75895e+07	1.73288e+07	1.76091e+07	1.72769e+07	1.72963e+07	1.68903e+07
P0A996	P0A996		glpC		1.56154e+06	1.52533e+06	1.59406e+06	1.57577e+06	1.57225e+06	1.60211e+06
P0A998	P0A998		ftnA		3.31257e+07	3.32789e+07	3.38777e+07	3.39946e+07	3.33821e+07	3.11877e+07
P0A9A6	P0A9A6		ftsZ		1.5489e+07	1.52014e+07	1.55031e+07	1.53218e+07	1.51919e+07	1.55664e+07
P0A9A9	P0A9A9		fur		1.70062e+07	1.7376e+07	1.69668e+07	1.69542e+07	1.69157e+07	1.73884e+07
P0A9B2	P0A9B2		gapA		3.64011e+08	3.58215e+08	3.77173e+08	3.63729e+08	3.72579e+08	3.71594e+08
P0A9B6	P0A9B6		epd		1.77647e+06	1.70041e+06	1.74597e+06	1.69876e+06	1.63578e+06	1.68091e+06
P0A9C0	P0A9C0		glpA		2.25673e+06	2.27901e+06	2.21904e+06	2.19717e+06	2.35848e+06	2.19768e+06
P0A9C3	P0A9C3		galM		5.85686e+06	5.94757e+06	6.34818e+06	5.76052e+06	6.51321e+06	6.19501e+06
P0A9C5	P0A9C5		glnA		4.23837e+07	4.34169e+07	4.43853e+07	4.32588e+07	4.34805e+07	4.32228e+07
P0A9C9	P0A9C9		glpX		4.82278e+06	4.96012e+06	5.05737e+06	4.84032e+06	5.00077e+06	5.09859e+06
P0A9D2	P0A9D2		gstA		7.63855e+06	8.03363e+06	7.16226e+06	7.69692e+06	7.56583e+06	7.10096e+06
P0A9D4	P0A9D4		cysE		3.43461e+06	3.49693e+06	3.39393e+06	2.98142e+06	3.45505e+06	3.35887e+06
P0A9D8	P0A9D8		dapD		4.12214e+07	4.20752e+07	4.0608e+07	4.15816e+07	4.00073e+07	4.048e+07
P0A9E5	P0A9E5		fnr		7.41954e+06	7.63487e+06	7.79903e+06	7.25612e+06	7.95002e+06	7.6695e+06
P0A9F1	P0A9F1		mntR		1.16423e+06	1.2712e+06	1.44642e+06	1.11358e+06	1.28938e+06	1.24336e+06
P0A9F3	P0A9F3		cysB		4.01944e+06	4.14105e+06	4.12692e+06	4.06951e+06	4.03051e+06	4.08286e+06
P0A9G2	P0A9G2		nhaR		1.16157e+06	1.24056e+06	1.30811e+06	1.10458e+06	1.32967e+06	1.30355e+06
P0A9G6	P0A9G6		aceA		6.23801e+06	6.16209e+06	6.4103e+06	5.63305e+06	6.42094e+06	6.48571e+06
P0A9G8	P0A9G8		modE		3.59837e+06	3.55215e+06	3.55719e+06	3.49518e+06	3.57764e+06	3.45813e+06
P0A9H1	P0A9H1		mug		1.05716e+06	973051	1.14307e+06	899084	1.02303e+06	959995
P0A9H5	P0A9H5		btuR		988978	1.00054e+06	897357	966909	936645	825601
P0A9H7	P0A9H7		cfa		3.35009e+06	3.43899e+06	3.53717e+06	3.24397e+06	3.53755e+06	3.73033e+06
P0A9H9	P0A9H9		cheZ		2.2283e+06	2.29332e+06	2.25855e+06	2.2219e+06	2.2031e+06	2.38462e+06
P0A9I1	P0A9I1		citE		6.39109e+06	6.63976e+06	6.75279e+06	6.53553e+06	6.6819e+06	6.67806e+06
P0A9I3	P0A9I3		gcvR		2.47388e+06	2.76444e+06	2.58609e+06	2.55319e+06	2.66882e+06	2.70012e+06
P0A9I8	P0A9I8		nirD		3.07824e+06	3.00436e+06	3.07177e+06	3.05421e+06	3.21349e+06	3.1445e+06
P0A9J0	P0A9J0		rng		2.12509e+07	2.19112e+07	2.15908e+07	2.06115e+07	2.1222e+07	2.10913e+07
P0A9J4	P0A9J4		panE		802297	888861	883000	651064	764641	819385
P0A9J6	P0A9J6		rbsK		3.99413e+06	3.67688e+06	3.63323e+06	3.75886e+06	3.59043e+06	3.36431e+06
P0A9J8	P0A9J8		pheA		2.14138e+06	1.92842e+06	1.95231e+06	2.07901e+06	2.03941e+06	2.00738e+06
P0A9K3	P0A9K3		ybeZ		6.12318e+06	6.07705e+06	5.8786e+06	6.17142e+06	5.82061e+06	5.8067e+06
P0A9K7	P0A9K7		phoU		2.15723e+06	2.37238e+06	2.29083e+06	2.26892e+06	2.2662e+06	2.23103e+06
P0A9K9	P0A9K9		slyD		6.9661e+07	6.90226e+07	7.34897e+07	6.70342e+07	7.10776e+07	7.50928e+07
P0A9L3	P0A9L3		fklB		1.99213e+07	1.9495e+07	2.13989e+07	2.03942e+07	2.04501e+07	2.12322e+07
P0A9L5	P0A9L5		ppiC		3.42023e+06	3.55855e+06	3.33594e+06	3.42128e+06	3.31167e+06	3.17774e+06
P0A9L8	P0A9L8		proC		3.23726e+06	3.19128e+06	3.03513e+06	3.49092e+06	3.0818e+06	3.08551e+06
P0A9M0	P0A9M0		lon		9.45557e+06	9.32991e+06	9.53052e+06	9.13025e+06	9.44992e+06	9.43853e+06
P0A9M2	P0A9M2		hpt		1.33494e+07	1.35093e+07	1.37516e+07	1.31354e+07	1.34522e+07	1.34559e+07
P0A9M5	P0A9M5		gpt		8.44265e+07	8.14968e+07	8.33096e+07	8.24031e+07	8.35635e+07	8.13708e+07
P0A9M8	P0A9M8		pta		4.12654e+07	4.06811e+07	4.16057e+07	4.07394e+07	4.14285e+07	4.12472e+07
P0A9N4	P0A9N4		pflA		5.13932e+06	5.25595e+06	5.33296e+06	5.31504e+06	5.37738e+06	5.43379e+06
P0A9P0	P0A9P0		lpdA		3.39354e+07	3.35362e+07	3.38644e+07	3.34926e+07	3.37339e+07	3.37117e+07
P0A9P4	P0A9P4		trxB		1.0961e+07	1.09475e+07	1.11412e+07	1.08877e+07	1.0758e+07	1.06122e+07
P0A9P6	P0A9P6		deaD		1.01753e+07	1.02147e+07	1.02469e+07	1.02226e+07	1.00928e+07	1.00806e+07
P0A9Q1	P0A9Q1		arcA		2.42634e+07	2.46645e+07	2.47851e+07	2.40355e+07	2.43193e+07	2.51851e+07
P0A9Q5	P0A9Q5		accD		2.34959e+07	2.33423e+07	2.39635e+07	2.31122e+07	2.39164e+07	2.41983e+07
P0A9Q7	P0A9Q7		adhE		1.11373e+08	1.12154e+08	1.10622e+08	1.10107e+08	1.0967e+08	1.08737e+08
P0A9Q9	P0A9Q9		asd		2.16266e+07	2.06699e+07	2.06853e+07	2.12117e+07	2.06315e+07	2.05836e+07
P0A9R4	P0A9R4		fdx		8.11633e+06	8.76626e+06	8.75955e+06	8.29857e+06	9.19507e+06	9.17195e+06
P0A9R7	P0A9R7		ftsE		3.54933e+06	3.82613e+06	3.84284e+06	3.61635e+06	3.71413e+06	3.55145e+06
P0A9S1	P0A9S1		fucO		1.08834e+06	1.00564e+06	856184	987736	758912	801385
P0A9S5	P0A9S5		gldA		1.57978e+07	1.60269e+07	1.5196e+07	1.54145e+07	1.51316e+07	1.49905e+07
P0A9T0	P0A9T0		serA		7.50584e+06	7.48701e+06	7.46561e+06	7.50328e+06	7.4472e+06	7.51583e+06
P0A9T4	P0A9T4		tas		1.00706e+07	9.73183e+06	9.6453e+06	9.82256e+06	9.56699e+06	9.17634e+06
P0A9T8	P0A9T8		ybbA		538817	522820	492032	542494	515685	511413
P0A9U3	P0A9U3		ybiT		6.17312e+06	6.27766e+06	6.45224e+06	6.01909e+06	6.39794e+06	6.19429e+06
P0A9V1	P0A9V1		lptB		5.53507e+06	5.43305e+06	5.21637e+06	5.38524e+06	5.24298e+06	5.36182e+06
P0A9W3	P0A9W3		yjjK		1.01756e+07	1.02417e+07	9.84366e+06	9.68485e+06	9.90063e+06	9.63691e+06
P0A9W6	P0A9W6		yrbA		1.2969e+07	1.27524e+07	1.34185e+07	1.18067e+07	1.29368e+07	1.35645e+07
P0A9W9	P0A9W9		yrdA		5.20922e+06	5.09923e+06	5.564e+06	5.08335e+06	5.48978e+06	5.67244e+06
P0A9X4	P0A9X4		mreB		1.14561e+07	1.10977e+07	1.16517e+07	1.13186e+07	1.16716e+07	1.1459e+07
P0A9X9	P0A9X9		cspA		3.25726e+07	3.23406e+07	3.03083e+07	3.3529e+07	3.10065e+07	3.02155e+07
P0A9Y6	P0A9Y6		cspC		1.71521e+08	1.73583e+08	1.77222e+08	1.72298e+08	1.72894e+08	1.76704e+08
P0A9Z1	P0A9Z1		glnB		1.46974e+07	1.45813e+07	1.40554e+07	1.47978e+07	1.3907e+07	1.41683e+07
P0AA04	P0AA04		ptsH		5.0623e+07	5.34021e+07	5.57568e+07	5.13868e+07	5.64204e+07	5.64216e+07
P0AA10	P0AA10		rplM		7.23753e+07	7.37824e+07	7.05894e+07	7.05119e+07	7.17647e+07	7.3853e+07
P0AA16	P0AA16		ompR		7.56206e+06	7.82559e+06	8.35199e+06	7.72452e+06	8.22297e+06	8.23215e+06
P0AA25	P0AA25		trxA		3.08769e+07	3.11044e+07	3.03228e+07	3.0792e+07	2.99544e+07	3.06165e+07
P0AA31	P0AA31		yedF		3.75226e+06	4.16046e+06	4.0229e+06	4.02579e+06	4.05024e+06	4.02966e+06
P0AA39	P0AA39		rluC		1.73274e+06	1.59141e+06	1.74789e+06	1.68298e+06	1.63907e+06	1.7426e+06
P0AA43	P0AA43		rsuA		4.96279e+06	4.96741e+06	4.56429e+06	5.03533e+06	4.63803e+06	4.70471e+06
P0AA57	P0AA57		yobA		569688	535739	565868	504868	464553	595897
P0AA86	P0AA86		dsbE		419507	366277	453548	391627	420353	414647
P0AA91	P0AA91		yeaY		1.61426e+06	1.62473e+06	1.58116e+06	1.52804e+06	1.59951e+06	1.56412e+06
P0AA95	P0AA95		yacC		1.16506e+06	1.0586e+06	1.05946e+06	1.14906e+06	1.01866e+06	1.15099e+06
P0AA97	P0AA97		yaeQ		680589	744197	815344	669063	809797	753754
P0AAA1	P0AAA1		yagU		6.33852e+06	6.61214e+06	6.80606e+06	7.21542e+06	7.00998e+06	7.23657e+06
P0AAB4	P0AAB4		ubiD		1.99581e+06	2.10185e+06	2.64998e+06	2.13424e+06	2.40163e+06	2.40856e+06
P0AAB6	P0AAB6		galF		1.33593e+07	1.31974e+07	1.33093e+07	1.35867e+07	1.31631e+07	1.37487e+07
P0AAB8	P0AAB8		uspD		2.53439e+06	2.44266e+06	2.42633e+06	2.468e+06	2.3493e+06	2.36463e+06
P0AAC0	P0AAC0		uspE		5.70207e+06	5.62082e+06	5.45037e+06	5.84602e+06	5.24141e+06	5.2165e+06
P0AAC8	P0AAC8		iscA		7.0257e+06	7.12821e+06	6.95185e+06	7.3386e+06	7.04114e+06	6.62706e+06
P0AAF6	P0AAF6		artP		808390	777770	828184	894308	840151	787328
P0AAH0	P0AAH0		pstB		1.10493e+06	1.0469e+06	1.13942e+06	1.0984e+06	1.12272e+06	1.06711e+06
P0AAI3	P0AAI3		ftsH		1.28847e+07	1.30244e+07	1.32183e+07	1.26964e+07	1.29492e+07	1.28311e+07
P0AAI5	P0AAI5		fabF		3.37732e+07	3.37851e+07	3.35328e+07	3.39221e+07	3.35176e+07	3.33046e+07
P0AAI9	P0AAI9		fabD		5.12333e+06	5.20279e+06	5.39638e+06	5.18024e+06	5.26649e+06	5.4243e+06
P0AAJ3	P0AAJ3		fdnH		4.6657e+06	4.76418e+06	4.88529e+06	4.74634e+06	4.77356e+06	4.75657e+06
P0AAJ5	P0AAJ5		fdoH		4.04557e+06	4.1276e+06	3.80038e+06	4.05287e+06	3.87497e+06	3.71433e+06
P0AAJ8	P0AAJ8		hybA		1.80859e+06	1.9776e+06	2.00737e+06	2.03398e+06	2.04597e+06	2.01715e+06
P0AAK1	P0AAK1		hycB		1.39313e+06	1.44555e+06	1.59539e+06	1.5403e+06	1.61325e+06	1.58514e+06
P0AAN1	P0AAN1		hybE		1.32208e+06	1.31497e+06	1.34871e+06	1.40399e+06	1.36618e+06	1.2709e+06
P0AAN3	P0AAN3		hypB		2.57617e+06	2.56074e+06	2.56687e+06	2.59572e+06	2.66141e+06	2.62341e+06
P0AAN5	P0AAN5		yaiA		1.42106e+06	1.31931e+06	1.3996e+06	1.39816e+06	1.45766e+06	1.34154e+06
P0AAP3	P0AAP3		frmR		3.70115e+06	3.85842e+06	3.70925e+06	3.9638e+06	3.5245e+06	3.74543e+06
P0AAQ2	P0AAQ2		yajD		4.85589e+06	5.07542e+06	5.55257e+06	4.87757e+06	5.17185e+06	5.31012e+06
P0AAR3	P0AAR3		ybaK		2.23885e+06	2.25576e+06	2.13253e+06	2.22393e+06	2.1392e+06	2.08622e+06
P0AAS0	P0AAS0		ylaC		287458	347077	247314	415438	358326	366169
P0AAS7	P0AAS7		ybcJ		3.0873e+06	2.96401e+06	2.62591e+06	3.18274e+06	2.65795e+06	2.5192e+06
P0AAT4	P0AAT4		mscM		1.95863e+06	1.98543e+06	1.90672e+06	1.95962e+06	1.94745e+06	2.01466e+06
P0AAT6	P0AAT6		rsfS		2.9785e+06	3.04666e+06	3.15106e+06	2.94542e+06	2.97333e+06	3.04684e+06
P0AAT9	P0AAT9		ybeL		7.71716e+06	7.57423e+06	7.99504e+06	7.47578e+06	8.05405e+06	7.41086e+06
P0AAU7	P0AAU7		ybfE		1.25324e+06	1.13935e+06	1.05977e+06	1.34375e+06	1.10317e+06	948352
P0AAV4	P0AAV4		ybgJ		1.0533e+06	1.30311e+06	1.2369e+06	1.34253e+06	1.20748e+06	1.21853e+06
P0AAX8	P0AAX8		ybiS		5.27525e+06	5.2989e+06	5.41282e+06	5.34254e+06	5.36516e+06	5.39697e+06
P0AAZ4	P0AAZ4		rarA		1.29142e+06	1.31549e+06	1.21652e+06	1.31323e+06	1.24474e+06	1.22312e+06
P0AAZ7	P0AAZ7		ycaR		4.43098e+06	4.37086e+06	4.27582e+06	4.56273e+06	4.49553e+06	4.18474e+06
P0AB10	P0AB10		ymbA		351589	301670	258535	304611	253689	345394
P0AB14	P0AB14		yccJ		2.85139e+06	2.83882e+06	2.8314e+06	2.69954e+06	2.92783e+06	2.88375e+06
P0AB18	P0AB18		tusE		1.54066e+06	1.62037e+06	1.6455e+06	1.53589e+06	1.69737e+06	1.53645e+06
P0AB20	P0AB20		hspQ		1.34023e+06	1.54376e+06	1.51158e+06	1.48455e+06	1.54035e+06	1.3911e+06
P0AB24	P0AB24		efeO		6.29574e+06	5.97586e+06	6.0437e+06	6.0738e+06	6.10656e+06	6.0301e+06
P0AB26	P0AB26		yceB		2.51869e+06	2.47564e+06	2.34192e+06	2.52704e+06	2.39789e+06	2.34693e+06
P0AB28	P0AB28		yceD		8.79182e+06	8.58482e+06	9.34144e+06	8.6268e+06	8.9659e+06	9.22591e+06
P0AB38	P0AB38		lpoB		5.42207e+06	5.57805e+06	5.39381e+06	5.64836e+06	5.26316e+06	5.10068e+06
P0AB43	P0AB43		ycgL		1.08628e+06	1.08021e+06	1.06655e+06	1.08399e+06	1.10918e+06	1.08571e+06
P0AB46	P0AB46		ymgD		2.122e+06	2.11545e+06	2.0044e+06	2.12399e+06	2.1775e+06	2.09254e+06
P0AB52	P0AB52		ychN		2.70699e+06	2.61768e+06	2.37805e+06	2.624e+06	2.35974e+06	2.34599e+06
P0AB55	P0AB55		yciI		4.00783e+06	4.10519e+06	4.4445e+06	4.19916e+06	4.64382e+06	4.46985e+06
P0AB61	P0AB61		yciN		3.78114e+06	3.97196e+06	4.21159e+06	4.04716e+06	4.10366e+06	4.25215e+06
P0AB67	P0AB67		pntB		1.93115e+06	1.91236e+06	1.94852e+06	1.91469e+06	1.77249e+06	1.86902e+06
P0AB71	P0AB71		fbaA		1.69536e+08	1.68402e+08	1.5866e+08	1.68537e+08	1.60594e+08	1.56622e+08
P0AB77	P0AB77		kbl		1.72569e+07	1.70226e+07	1.71799e+07	1.68573e+07	1.70134e+07	1.70905e+07
P0AB80	P0AB80		ilvE		7.38492e+06	7.74923e+06	7.40361e+06	7.26659e+06	7.51552e+06	7.43745e+06
P0AB83	P0AB83		nth		1.53459e+06	1.64663e+06	1.5678e+06	1.60749e+06	1.48313e+06	1.47357e+06
P0AB89	P0AB89		purB		9.30824e+06	9.54265e+06	9.21604e+06	9.43978e+06	9.45593e+06	9.18078e+06
P0AB91	P0AB91		aroG		3.45742e+06	3.46705e+06	3.44783e+06	3.32967e+06	3.39164e+06	3.30975e+06
P0AB98	P0AB98		atpB		696236	694622	427975	672006	371709	543036
P0ABA0	P0ABA0		atpF		2.22613e+07	2.1791e+07	2.18879e+07	2.23105e+07	2.17466e+07	2.18685e+07
P0ABA4	P0ABA4		atpH		2.39048e+07	2.40206e+07	2.43628e+07	2.42512e+07	2.37128e+07	2.39001e+07
P0ABA6	P0ABA6		atpG		3.45457e+07	3.43039e+07	3.24974e+07	3.3811e+07	3.25367e+07	3.08057e+07
P0ABB0	P0ABB0		atpA		5.47069e+07	5.50358e+07	5.4303e+07	5.41683e+07	5.24463e+07	5.21541e+07
P0ABB4	P0ABB4		atpD		6.57537e+07	6.57314e+07	6.61705e+07	6.57255e+07	6.42288e+07	6.54581e+07
P0ABC3	P0ABC3		hflC		1.20857e+07	1.2284e+07	1.2527e+07	1.20647e+07	1.22792e+07	1.23019e+07
P0ABC7	P0ABC7		hflK		1.57903e+07	1.5887e+07	1.53498e+07	1.59776e+07	1.52345e+07	1.53891e+07
P0ABD3	P0ABD3		bfr		7.40205e+06	7.40848e+06	7.11279e+06	7.33566e+06	7.11678e+06	7.29907e+06
P0ABD5	P0ABD5		accA		1.57258e+07	1.55709e+07	1.62434e+07	1.54553e+07	1.59705e+07	1.60007e+07
P0ABD8	P0ABD8		accB		3.16111e+07	3.39264e+07	3.72011e+07	3.38405e+07	3.56613e+07	3.54486e+07
P0ABE2	P0ABE2		bolA		3.48452e+06	3.74321e+06	4.22697e+06	3.36344e+06	4.60116e+06	4.22749e+06
P0ABF1	P0ABF1		pcnB		2.58421e+06	2.61881e+06	2.52935e+06	2.624e+06	2.63713e+06	2.56611e+06
P0ABF6	P0ABF6		cdd		7.04846e+06	7.16358e+06	7.56323e+06	7.30757e+06	7.14962e+06	7.6325e+06
P0ABH0	P0ABH0		ftsA		2.45172e+06	2.49786e+06	2.62587e+06	2.41286e+06	2.54076e+06	2.53095e+06
P0ABH7	P0ABH7		gltA		1.1021e+07	1.09092e+07	1.06736e+07	1.11207e+07	1.07326e+07	1.06955e+07
P0ABH9	P0ABH9		clpA		7.74442e+06	7.93889e+06	7.81791e+06	7.93671e+06	7.84444e+06	7.67291e+06
P0ABI4	P0ABI4		corA		1.84732e+06	1.76428e+06	1.90099e+06	1.80679e+06	1.89514e+06	1.93947e+06
P0ABI8	P0ABI8		cyoB		2.61123e+06	2.35563e+06	2.5007e+06	1.98094e+06	2.50832e+06	2.56279e+06
P0ABJ1	P0ABJ1		cyoA		1.51393e+06	1.69815e+06	1.67471e+06	1.56583e+06	1.69238e+06	1.61989e+06
P0ABJ9	P0ABJ9		cydA		2.68867e+07	2.68728e+07	2.6908e+07	2.58786e+07	2.66172e+07	2.66731e+07
P0ABK2	P0ABK2		cydB		6.10104e+06	6.44233e+06	6.04791e+06	6.0277e+06	6.14839e+06	5.79153e+06
P0ABK5	P0ABK5		cysK		3.87087e+07	3.7848e+07	3.80826e+07	3.76336e+07	3.79139e+07	3.89484e+07
