Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	52	52	4.50874e+08	4.49824e+08	4.51106e+08	4.48244e+08	4.45885e+08	4.43366e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	1	1		204496		213061	283655	
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.02534e+08	9.90414e+07	1.11518e+08	1.06389e+08	1.10209e+08	1.00728e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	5	5	3.96822e+06	3.45211e+06	3.42022e+06	3.38639e+06	3.0741e+06	3.48418e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	14	14	1.93634e+07	1.88213e+07	1.76828e+07	1.80578e+07	1.88956e+07	1.85384e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	3.02725e+06		3.94133e+06	3.53452e+06	4.05798e+06	3.76381e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	11	11	2.26404e+07	2.29002e+07	2.22021e+07	1.98588e+07	2.31864e+07	2.1635e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.29713e+07	1.57606e+07	1.27841e+07	1.51966e+07	1.30918e+07	1.43317e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	2	2	604807	563337		464166		474421
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.22424e+06	6.02515e+06	6.14035e+06	6.22829e+06	6.50625e+06	6.32991e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	21	21	3.01659e+07	3.09126e+07	2.92316e+07	2.90463e+07	2.91961e+07	3.01865e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	16	16	3.27351e+07	2.97434e+07	3.13127e+07	3.23422e+07	3.34269e+07	3.06152e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	4.66763e+07	4.57884e+07	4.88998e+07	4.96957e+07	4.72995e+07	4.88157e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	7	7	2.52394e+06	2.52002e+06	2.1651e+06	2.4882e+06	2.51636e+06	2.10029e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.0995e+07	1.30055e+07	1.1862e+07	1.45567e+07	1.17923e+07	1.39157e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6	1.55775e+07	1.44206e+07	1.43235e+07	1.52135e+07	1.4731e+07	1.56101e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	1	1	1.70065e+06	1.6106e+06	1.61454e+06	2.24402e+06	1.88291e+06	1.82014e+06
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	2.29417e+06	3.64321e+06	3.04507e+06	3.24069e+06	2.84762e+06	3.31071e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	4.45012e+07	4.09153e+07	4.30266e+07	4.26494e+07	4.34497e+07	4.25926e+07
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	8	8	2.09582e+07	2.19147e+07	2.11256e+07	2.09879e+07	2.0617e+07	2.04093e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	2	2	4.78492e+06	4.52861e+06	4.34552e+06	4.32551e+06	4.8811e+06	4.29691e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6	2.74402e+07	2.79751e+07	2.77617e+07	2.77123e+07	2.6559e+07	2.73144e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	1.55965e+06	901822	1.61233e+06		1.428e+06	
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2		1.6477e+06		1.41595e+06	1.7439e+06	1.58679e+06
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	3	3	1.84408e+06	1.93739e+06	1.48395e+06	1.91334e+06	1.43074e+06	1.83492e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	6	6	5.49546e+07	5.93914e+07	5.23335e+07	5.44379e+07	5.51194e+07	5.30015e+07
P0AFW4	RNK_ECOLI	rnk	Regulator of nucleoside diphosphate kinase	1	1	494579		493711	559437		569296
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3	2.78855e+07	3.11622e+07	2.95709e+07	2.78023e+07	2.81187e+07	2.84375e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	3	3	7.63194e+06	9.78886e+06	6.77616e+06	9.24934e+06	7.62406e+06	8.46968e+06
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	1	1	3.76703e+06	4.4286e+06	3.78046e+06	3.79316e+06	4.12787e+06	3.43073e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	9.50486e+06	1.0752e+07	1.07925e+07	9.38815e+06	1.00478e+07	9.9521e+06
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	11	11	8.12716e+07	7.43153e+07	8.08977e+07	8.13086e+07	8.06558e+07	7.91165e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	1.57205e+07	1.44933e+07	1.70711e+07	1.6897e+07	1.70451e+07	1.68197e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	3.89474e+07	4.16011e+07	3.96863e+07	3.75227e+07	3.81269e+07	3.80011e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	4	4	1.50322e+07	1.4388e+07	1.38227e+07	1.43305e+07	1.4115e+07	1.39631e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2	1.08241e+06	774969				1.12636e+06
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7	6.66328e+07	6.19579e+07	6.83953e+07	6.01124e+07	6.77087e+07	6.27088e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.2381e+07	1.54379e+07	1.25832e+07	1.52865e+07	1.26982e+07	1.44209e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	10	10	2.69682e+06	3.04237e+06	2.84677e+06	2.82367e+06	2.73442e+06	2.64465e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	2	2	8.89772e+06	1.04314e+07	8.83486e+06	8.56764e+06	9.54314e+06	7.96543e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	13	13	7.01186e+07	8.47867e+07	7.28233e+07	8.02936e+07	7.79154e+07	8.23558e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	9	9	8.79141e+06	7.62107e+06	8.70412e+06	8.06783e+06	8.77611e+06	8.42845e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.02317e+08	1.06432e+08	1.00122e+08	9.63315e+07	9.42953e+07	9.72486e+07
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	25	25	1.25992e+08	1.27569e+08	1.24477e+08	1.29057e+08	1.25768e+08	1.23944e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	8	8	8.81377e+06	9.3842e+06	8.65285e+06	8.03498e+06	8.93621e+06	8.43553e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.18824e+09	1.20725e+09	1.21052e+09	1.19831e+09	1.16282e+09	1.1967e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	8	8	6.41596e+08	5.50692e+08	6.14355e+08	6.28215e+08	6.53851e+08	6.35587e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	4.67593e+08	4.21057e+08	4.48126e+08	4.26961e+08	4.42901e+08	4.39767e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.23785e+09	1.15671e+09	1.22984e+09	1.26388e+09	1.20542e+09	1.25449e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	7.75718e+08	6.7708e+08	7.69558e+08	7.7245e+08	7.84132e+08	7.8381e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.03677e+09	7.60119e+08	1.06892e+09	1.09798e+09	1.0508e+09	1.05296e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	44	44	1.47335e+09	1.46271e+09	1.4809e+09	1.59268e+09	1.46732e+09	1.55544e+09
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	1	1		1.91418e+06			1.51082e+06	
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.63463e+06	2.28624e+06	2.61006e+06	2.82057e+06	2.14363e+06	2.06967e+06
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.42006e+07	1.49893e+07	1.36639e+07	1.49647e+07	1.41066e+07	1.4847e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	5	5	618688	918259	1.1234e+06	1.62079e+06	1.58342e+06	1.42614e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	6	6	3.34974e+08	3.61369e+08	3.48851e+08	3.68574e+08	3.53612e+08	3.51378e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	28	28	2.55635e+07	2.6965e+07	2.62036e+07	2.61194e+07	2.61922e+07	2.46585e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5	6.10376e+06	5.18771e+06	6.09528e+06	5.39871e+06	5.52088e+06	5.54994e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	3.8678e+06	4.65691e+06	3.85359e+06	4.19969e+06	3.84568e+06	4.41198e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.27101e+07	4.18303e+07	4.32655e+07	4.05316e+07	4.24779e+07	4.13169e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.24621e+07	2.39483e+07	2.3246e+07	2.53607e+07	2.23491e+07	2.3292e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	8.65649e+06	9.18736e+06	8.643e+06	8.47272e+06	8.71154e+06	8.2452e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	7	7	1.25894e+07	1.38174e+07	1.18538e+07	1.16967e+07	1.3372e+07	1.20901e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	12	12	4.78552e+06	5.42322e+06	4.22821e+06	4.79077e+06	4.40154e+06	4.6974e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	2	2	597441	435875	532130	624798	737555	629355
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1	3.51088e+06		3.17116e+06	3.94228e+06	3.45916e+06	3.78182e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.23406e+08	3.23054e+08	3.14498e+08	3.10867e+08	3.05189e+08	3.16113e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	14	14	3.53973e+07	3.96395e+07	3.65296e+07	3.73999e+07	3.48469e+07	3.81534e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8	1.93957e+08	1.86919e+08	1.91187e+08	1.83739e+08	1.92372e+08	1.82363e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	7	7	3.64406e+07	3.46746e+07	3.80617e+07	3.54793e+07	3.78203e+07	3.48695e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	3.90903e+07	3.95782e+07	4.10254e+07	4.05368e+07	3.9508e+07	4.03698e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	4.58834e+06	3.78857e+06	4.9003e+06	4.11324e+06	5.62557e+06	4.7002e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	4	4	8.16144e+06	7.95554e+06	7.21252e+06	6.45402e+06	8.16686e+06	7.4621e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	4	4	5.48365e+06	6.92625e+06	6.45853e+06	7.05238e+06	5.90981e+06	5.46081e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	9.49921e+06	9.28374e+06	9.90113e+06	8.33711e+06	8.09425e+06	9.20455e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	14	14	2.46875e+07	2.59315e+07	2.51259e+07	2.47583e+07	2.40925e+07	2.43484e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	1.58647e+06	1.61185e+06	1.73323e+06	1.3566e+06	1.53513e+06	1.281e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	4	4	9.3419e+06	9.7646e+06	9.42027e+06	9.7368e+06	1.00428e+07	1.02522e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	4.87045e+07	4.8419e+07	5.11812e+07	4.94849e+07	5.09452e+07	4.93721e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	5	5	9.18441e+06	9.08518e+06	8.81565e+06	8.39695e+06	8.23002e+06	8.41031e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	17	17	9.74151e+07	8.71375e+07	9.99962e+07	9.81089e+07	9.64556e+07	9.70309e+07
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.21493e+07	7.49213e+07	6.66629e+07	7.10777e+07	6.00641e+07	7.3673e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	4	4	8.52239e+06	8.273e+06	8.4878e+06	8.86723e+06	1.01814e+07	8.43826e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	1.99465e+08	2.62286e+08	1.96461e+08	2.12372e+08	1.93416e+08	2.13416e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	1	1	450896	526524	555955	422895	525161	331446
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.45369e+07	1.64652e+07	1.52366e+07	1.52974e+07	1.4381e+07	1.52987e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	2.29809e+06	2.88072e+06		2.21707e+06	2.11514e+06	
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	2.83597e+08	3.25494e+08	2.39216e+08	3.75276e+08	2.90296e+08	3.53646e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.38329e+07	3.001e+07	4.20847e+07	4.2423e+07	4.28724e+07	3.74344e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.41316e+07	1.65982e+07	1.45567e+07	1.51803e+07	1.4373e+07	1.44926e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		1.51095e+06		1.19937e+06	877523	850081
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	4	4	1.53893e+07	1.60597e+07	1.60238e+07	1.51837e+07	1.46747e+07	1.50333e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	9	9	3.44221e+06	3.67706e+06	3.32712e+06	3.90584e+06	3.70177e+06	4.08915e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.20808e+07	2.15017e+07	2.20884e+07	2.11332e+07	2.13847e+07	2.07262e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	9.06419e+06	8.74624e+06	9.66816e+06	8.8528e+06	9.2477e+06	8.98853e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.10073e+07	2.2507e+07	2.07724e+07	1.67953e+07	2.20826e+07	1.87924e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	1.97885e+07	2.1421e+07	2.01855e+07	1.9872e+07	2.08852e+07	1.89318e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.67668e+07	4.04333e+07	3.81573e+07	3.94115e+07	3.71224e+07	3.81949e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	2.70934e+06	3.02733e+06	2.75498e+06	2.491e+06		2.26342e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	16	16	6.85103e+07	7.8518e+07	7.08178e+07	7.35958e+07	6.88864e+07	7.17383e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1				483233	390899	604475
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	9	9	5.9933e+06	8.34843e+06	6.60556e+06	7.93253e+06	5.70274e+06	7.58546e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	6.34314e+09	5.49196e+09	6.87683e+09	6.34755e+09	6.41934e+09	6.364e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	1.74432e+07	1.84344e+07	1.82021e+07	1.94496e+07	1.84989e+07	1.94223e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	26	26	1.63162e+07	1.53794e+07	1.57404e+07	1.56317e+07	1.61651e+07	1.57959e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.54788e+07	2.59366e+07	2.31213e+07	2.34665e+07	2.39034e+07	2.49489e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	4.15003e+07	4.28712e+07	4.26571e+07	4.33605e+07	4.176e+07	4.36972e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.15831e+07		8.11225e+06	1.53706e+06	7.54307e+06	1.98655e+06
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.16987e+07	3.35618e+07	3.47799e+07	3.61163e+07	4.32517e+07	3.39173e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	6.65278e+06	5.8251e+06	7.30115e+06	6.39043e+06	7.06302e+06	6.25459e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3	758262	730617	873835	671137	975391	678494
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.3883e+07	1.02538e+08	9.65827e+07	9.72605e+07	9.50245e+07	9.34847e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	37	37	4.61349e+07	4.61554e+07	4.71456e+07	4.6659e+07	4.56453e+07	4.85839e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	2.94545e+06	2.97038e+06	3.26317e+06	2.48203e+06	3.25481e+06	3.20042e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.28172e+06	2.49166e+06	2.5273e+06	2.59216e+06	2.74679e+06	2.39781e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	7	7	803382	877445	805006	810119	828076	808062
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4	2.72859e+07		2.69908e+07		2.67133e+07	
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		18	18	9.47241e+07	1.95937e+07	8.91842e+07	1.81702e+07	9.38185e+07	1.732e+07
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	8.80244e+06	7.94767e+06	7.82571e+06	8.98442e+06	8.85976e+06	9.41005e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	3	3	1.26233e+06	894489	969266	1.22162e+06	1.0922e+06	1.18146e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.3231e+07	1.4749e+07	1.40961e+07	1.43021e+07	1.39828e+07	1.41008e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	7.2846e+06	5.87394e+06	6.48147e+06	6.62338e+06	7.76156e+06	6.67553e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	3	3		4.34588e+06		4.00779e+06	5.35749e+06	3.58814e+06
P11557	DAMX_ECOLI	damX	Protein DamX	8	8	2.37163e+07	2.6967e+07	2.38726e+07	2.45886e+07	2.33164e+07	2.48321e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.6997e+07	5.63812e+07	5.38546e+07	5.49585e+07	5.42591e+07	5.39792e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.31399e+07	2.60382e+07	2.49106e+07	2.09897e+07	2.36498e+07	2.07663e+07
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.42515e+07	1.45852e+07	1.4323e+07	1.35641e+07	1.34451e+07	1.4248e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20	1.45613e+08	2.89639e+07	1.45393e+08	2.83048e+07	1.40459e+08	2.84456e+07
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	7	7	3.1871e+07	2.94037e+07	3.0393e+07	2.976e+07	3.27957e+07	3.07005e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2		7.42611e+06	6.20844e+06	6.10581e+06		7.15315e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.09341e+07	9.20441e+06	8.58804e+06	1.17113e+07	1.14541e+07	1.10706e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.331e+08	2.03015e+08	2.3818e+08	2.41983e+08	2.40751e+08	2.2867e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.67105e+06	944932	1.12725e+06	1.66193e+06	1.06648e+06	1.35076e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	5.2443e+06	3.24796e+06	4.96432e+06	2.78769e+06	5.49616e+06	3.12784e+06
P13009	METH_ECOLI	metH	Methionine synthase	23	23	1.12907e+07	1.11977e+07	1.09392e+07	1.11928e+07	1.12409e+07	1.08032e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	6.86459e+06	7.01324e+06	7.5144e+06	7.98696e+06	7.72883e+06	8.45076e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.71276e+07	1.71381e+07	1.74295e+07	1.65213e+07	1.80978e+07	1.63741e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.74882e+08	1.66607e+08	1.73083e+08	1.73015e+08	1.77461e+08	1.71056e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	1.44422e+06	1.96713e+06	1.58281e+06	2.74756e+06	1.77881e+06	2.08361e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	1.39161e+07	1.63115e+07	1.45733e+07	1.64054e+07	1.50645e+07	1.57757e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.57492e+07	2.45719e+07	2.71968e+07	2.3488e+07	2.58332e+07	2.27593e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1		2.75832e+06		1.54097e+06		
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	450251	378211	612414	543144	406977	511381
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.88322e+07	1.80202e+07	1.90667e+07	1.80422e+07	1.65503e+07	1.80323e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	7.64064e+06	8.67275e+06	7.90711e+06	8.52073e+06	8.64633e+06	8.56832e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.1603e+07	9.69796e+06	1.17897e+07	9.65828e+06	9.89459e+06	1.13216e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5	583851	553288	355812	276289	483873	495860
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	23	16	1.05716e+08	1.08541e+08	1.06242e+08	1.12146e+08	1.02576e+08	1.12242e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	1.83246e+07	1.79008e+07	1.71422e+07	1.63739e+07	1.70899e+07	1.74866e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.14421e+06	1.41369e+06	846819	1.21903e+06	945516	1.08198e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	5.55934e+07	5.97809e+07	5.19576e+07	5.81519e+07	5.4422e+07	5.78173e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	3.21742e+06	3.16086e+06	4.1745e+06	2.80782e+06	3.33591e+06	3.79213e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	21	21	2.25287e+07	2.27174e+07	2.41294e+07	2.28024e+07	2.25915e+07	2.26358e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	1.13127e+06	956958	1.0169e+06	1.05367e+06	1.0721e+06	843146
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	2.50022e+06	2.56159e+06	3.45169e+06	2.55038e+06	3.25617e+06	2.52831e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	1.90296e+07	1.79562e+07	1.91022e+07	1.81125e+07	1.76944e+07	1.77043e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2	955402	1.34474e+06		1.25601e+06	1.0253e+06	1.43294e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	18	18	1.04126e+07	1.05089e+07	1.09084e+07	1.05194e+07	1.04309e+07	1.02983e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	818155	524819	1.00717e+06	671584	620017	723772
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.04014e+08	1.055e+08	1.05102e+08	1.08647e+08	1.02976e+08	1.06019e+08
