Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A9M0	P0A9M0		lon		1.02281e+07	1.01392e+07	9.98436e+06	1.02539e+07	1.026e+07	1.0391e+07
P0A9M2	P0A9M2		hpt		1.30663e+07	1.31245e+07	1.30267e+07	1.31616e+07	1.28342e+07	1.29856e+07
P0A9M5	P0A9M5		gpt		8.10907e+07	7.88724e+07	7.9384e+07	8.1314e+07	7.85115e+07	8.29354e+07
P0A9M8	P0A9M8		pta		4.75488e+07	4.66741e+07	4.71133e+07	4.70197e+07	4.77653e+07	4.76172e+07
P0A9N4	P0A9N4		pflA		5.11057e+06	5.0973e+06	5.32543e+06	5.40299e+06	5.22084e+06	5.3923e+06
P0A9P0	P0A9P0		lpdA		3.32518e+07	3.24139e+07	3.23991e+07	3.27354e+07	3.25466e+07	3.27625e+07
P0A9P4	P0A9P4		trxB		1.03368e+07	1.02567e+07	1.04008e+07	1.01369e+07	1.05082e+07	1.03499e+07
P0A9P6	P0A9P6		deaD		1.02834e+07	1.00881e+07	1.02246e+07	9.75856e+06	9.6412e+06	9.70781e+06
P0A9Q1	P0A9Q1		arcA		1.98226e+07	1.98266e+07	1.96118e+07	2.05907e+07	2.07348e+07	2.03408e+07
P0A9Q5	P0A9Q5		accD		2.28672e+07	2.26071e+07	2.24693e+07	2.24527e+07	2.22902e+07	2.236e+07
P0A9Q7	P0A9Q7		adhE		2.02146e+08	2.02434e+08	1.99449e+08	1.9993e+08	1.99613e+08	1.98423e+08
P0A9Q9	P0A9Q9		asd		2.09076e+07	1.99723e+07	2.09816e+07	2.12786e+07	2.137e+07	2.03796e+07
P0A9R4	P0A9R4		fdx		1.13113e+07	1.13634e+07	1.13634e+07	1.12554e+07	1.24382e+07	1.08861e+07
P0A9R7	P0A9R7		ftsE		3.39166e+06	3.64615e+06	3.39333e+06	3.54732e+06	3.51436e+06	3.41525e+06
P0A9S1	P0A9S1		fucO		565744	542001	551338	482767	452487	534708
P0A9S5	P0A9S5		gldA		1.37549e+07	1.36678e+07	1.32655e+07	1.34589e+07	1.2953e+07	1.37901e+07
P0A9T0	P0A9T0		serA		6.16093e+06	6.1894e+06	6.18384e+06	6.3354e+06	6.25098e+06	6.31783e+06
P0A9T4	P0A9T4		tas		9.86874e+06	9.68542e+06	9.8214e+06	9.38122e+06	9.17232e+06	9.37137e+06
P0A9T8	P0A9T8		ybbA		555492	516851	706959	658132	651260	582524
P0A9U3	P0A9U3		ybiT		6.14298e+06	6.13941e+06	5.92387e+06	6.2652e+06	6.02856e+06	6.33292e+06
P0A9V1	P0A9V1		lptB		6.20156e+06	6.09771e+06	6.05667e+06	5.89142e+06	6.09762e+06	6.21133e+06
P0A9W3	P0A9W3		yjjK		8.9415e+06	8.88717e+06	8.39394e+06	8.90858e+06	8.7289e+06	8.87976e+06
P0A9W6	P0A9W6		yrbA		6.43381e+06	6.51228e+06	6.30485e+06	8.24594e+06	7.09756e+06	7.09022e+06
P0A9W9	P0A9W9		yrdA		5.25734e+06	5.19998e+06	5.20584e+06	5.42361e+06	5.37363e+06	5.31963e+06
P0A9X4	P0A9X4		mreB		1.13811e+07	1.12407e+07	1.11264e+07	1.18529e+07	1.1643e+07	1.14766e+07
P0A9X9	P0A9X9		cspA		2.63286e+07	2.66986e+07	2.7288e+07	2.48405e+07	2.53086e+07	2.54526e+07
P0A9Y6	P0A9Y6		cspC		1.52586e+08	1.51205e+08	1.52762e+08	1.45274e+08	1.46948e+08	1.44618e+08
P0A9Z1	P0A9Z1		glnB		1.42744e+07	1.3817e+07	1.42857e+07	1.39625e+07	1.36204e+07	1.40547e+07
P0AA04	P0AA04		ptsH		4.58714e+07	4.54314e+07	4.54253e+07	4.89644e+07	4.84688e+07	4.58455e+07
P0AA10	P0AA10		rplM		7.03397e+07	7.25679e+07	6.82032e+07	7.27398e+07	7.1281e+07	7.24176e+07
P0AA16	P0AA16		ompR		7.9425e+06	7.92945e+06	8.10442e+06	8.29139e+06	8.09319e+06	8.23885e+06
P0AA25	P0AA25		trxA		3.11837e+07	3.13078e+07	3.14348e+07	3.13001e+07	3.11712e+07	3.04221e+07
P0AA31	P0AA31		yedF		3.89701e+06	4.08377e+06	4.11788e+06	4.07025e+06	3.86731e+06	3.9815e+06
P0AA39	P0AA39		rluC		1.68223e+06	1.56325e+06	1.55054e+06	1.60031e+06	1.65247e+06	1.67662e+06
P0AA43	P0AA43		rsuA		4.92497e+06	4.81746e+06	4.8338e+06	4.61885e+06	4.88845e+06	4.77601e+06
P0AA57	P0AA57		yobA		641229	658639	523526	722621	797108	727779
P0AA91	P0AA91		yeaY		1.56704e+06	1.58012e+06	1.51486e+06	1.53376e+06	1.56205e+06	1.52449e+06
P0AA95	P0AA95		yacC		1.41201e+06	1.36971e+06	1.40392e+06	1.23781e+06	1.30748e+06	1.23798e+06
P0AA97	P0AA97		yaeQ		704760	814328	722589	746361	788000	830999
P0AAA1	P0AAA1		yagU		5.97005e+06	5.97863e+06	6.20698e+06	6.22504e+06	6.44784e+06	6.39904e+06
P0AAB4	P0AAB4		ubiD		2.37072e+06	2.41276e+06	2.40666e+06	2.15006e+06	2.01283e+06	2.32869e+06
P0AAB6	P0AAB6		galF		1.12696e+07	1.11308e+07	1.13729e+07	1.07347e+07	1.12872e+07	1.08274e+07
P0AAB8	P0AAB8		uspD		2.51297e+06	2.44699e+06	2.44237e+06	2.46045e+06	2.54225e+06	2.46947e+06
P0AAC0	P0AAC0		uspE		5.49008e+06	5.38688e+06	5.45527e+06	5.24579e+06	5.36779e+06	5.19669e+06
P0AAC8	P0AAC8		iscA		7.24172e+06	7.22976e+06	7.26018e+06	7.24369e+06	6.75793e+06	7.22974e+06
P0AAH0	P0AAH0		pstB		1.13136e+06	1.12316e+06	1.05717e+06	1.05389e+06	969768	1.05246e+06
P0AAI3	P0AAI3		ftsH		1.25126e+07	1.25446e+07	1.22504e+07	1.25755e+07	1.24707e+07	1.24627e+07
P0AAI5	P0AAI5		fabF		4.22815e+07	4.1912e+07	4.22871e+07	4.29647e+07	4.21584e+07	4.2489e+07
P0AAI9	P0AAI9		fabD		5.81385e+06	5.8845e+06	5.82893e+06	5.7258e+06	5.83703e+06	5.7463e+06
P0AAJ3	P0AAJ3		fdnH		4.66157e+06	4.75372e+06	4.73318e+06	4.85491e+06	4.79513e+06	4.72098e+06
P0AAJ5	P0AAJ5		fdoH		3.89731e+06	3.94599e+06	4.01678e+06	3.77722e+06	3.65711e+06	3.77095e+06
P0AAJ8	P0AAJ8		hybA		1.76139e+06	1.90959e+06	2.00108e+06	1.92817e+06	2.01114e+06	1.93887e+06
P0AAK1	P0AAK1		hycB		1.4072e+06	1.34126e+06	1.52699e+06	1.63107e+06	1.81487e+06	1.5901e+06
P0AAN1	P0AAN1		hybE		1.18245e+06	1.12435e+06	1.15506e+06	1.17202e+06	1.16812e+06	1.127e+06
P0AAN3	P0AAN3		hypB		2.71017e+06	2.70103e+06	2.6819e+06	2.85825e+06	2.65927e+06	2.72722e+06
P0AAN5	P0AAN5		yaiA		1.25691e+06	1.24504e+06	1.45767e+06	1.40401e+06	1.37943e+06	1.52087e+06
P0AAP3	P0AAP3		frmR		3.1804e+06	3.12528e+06	3.16661e+06	2.89084e+06	2.80257e+06	2.83644e+06
P0AAQ2	P0AAQ2		yajD		4.87627e+06	4.89752e+06	4.83725e+06	5.26783e+06	5.08146e+06	5.1022e+06
P0AAR3	P0AAR3		ybaK		2.15888e+06	2.1306e+06	2.13287e+06	2.19212e+06	2.00944e+06	2.0923e+06
P0AAS0	P0AAS0		ylaC		5.10962e+06	5.18321e+06	1.67767e+06	1.55439e+06	1.57256e+06	1.55956e+06
P0AAS7	P0AAS7		ybcJ		2.96504e+06	2.93919e+06	2.88518e+06	2.72138e+06	2.55844e+06	2.78466e+06
P0AAT4	P0AAT4		mscM		1.94286e+06	1.94851e+06	1.94171e+06	1.99561e+06	1.99242e+06	1.89913e+06
P0AAT6	P0AAT6		rsfS		3.32905e+06	3.35479e+06	3.24032e+06	3.26858e+06	3.39941e+06	3.32585e+06
P0AAT9	P0AAT9		ybeL		7.91712e+06	7.85682e+06	7.67433e+06	8.06573e+06	7.54533e+06	7.99336e+06
P0AAU7	P0AAU7		ybfE		1.64945e+06	1.58654e+06	1.8234e+06	1.56169e+06	1.37435e+06	1.4763e+06
P0AAV4	P0AAV4		ybgJ		1.33414e+06	1.39517e+06	1.34825e+06	1.27119e+06	1.2466e+06	1.15437e+06
P0AAX8	P0AAX8		ybiS		5.3922e+06	5.27475e+06	5.34764e+06	5.34172e+06	5.20321e+06	5.34775e+06
P0AAZ4	P0AAZ4		rarA		1.22387e+06	1.30534e+06	1.25573e+06	1.12801e+06	1.1118e+06	1.24173e+06
P0AAZ7	P0AAZ7		ycaR		5.35263e+06	5.60705e+06	5.41389e+06	5.44232e+06	5.29122e+06	5.40908e+06
P0AB14	P0AB14		yccJ		2.72049e+06	2.75243e+06	2.80004e+06	3.01483e+06	2.97777e+06	2.8371e+06
P0AB18	P0AB18		tusE		1.66814e+06	1.78846e+06	1.67493e+06	1.71453e+06	1.65376e+06	1.80493e+06
P0AB24	P0AB24		efeO		4.69637e+06	4.51936e+06	4.54542e+06	4.67271e+06	4.58876e+06	4.4939e+06
P0AB26	P0AB26		yceB		2.51849e+06	2.46572e+06	2.56687e+06	2.42152e+06	2.36034e+06	2.40986e+06
P0AB28	P0AB28		yceD		8.63273e+06	8.42443e+06	8.47361e+06	9.11566e+06	8.6919e+06	8.98709e+06
P0AB38	P0AB38		lpoB		5.17642e+06	5.33702e+06	5.52942e+06	5.6269e+06	5.15934e+06	5.24573e+06
P0AB43	P0AB43		ycgL		1.09532e+06	1.01612e+06	1.06028e+06	1.09673e+06	1.15575e+06	1.06942e+06
P0AB46	P0AB46		ymgD		1.99304e+06	2.1915e+06	1.90135e+06	2.03302e+06	1.89192e+06	2.21228e+06
P0AB52	P0AB52		ychN		2.75561e+06	2.63849e+06	2.68722e+06	2.47868e+06	2.40202e+06	2.52217e+06
P0AB55	P0AB55		yciI		4.19319e+06	4.2544e+06	4.04423e+06	4.01303e+06	4.17542e+06	4.11421e+06
P0AB61	P0AB61		yciN		4.8794e+06	5.12033e+06	5.00335e+06	5.22698e+06	5.22793e+06	5.36169e+06
P0AB67	P0AB67		pntB		1.92826e+06	1.99946e+06	1.91253e+06	1.79456e+06	1.8151e+06	1.72763e+06
P0AB71	P0AB71		fbaA		1.58885e+08	1.59183e+08	1.55704e+08	1.55161e+08	1.56565e+08	1.57537e+08
P0AB77	P0AB77		kbl		1.71172e+07	1.66944e+07	1.71012e+07	1.69404e+07	1.73275e+07	1.6979e+07
P0AB80	P0AB80		ilvE		7.31962e+06	7.66873e+06	7.13994e+06	7.81039e+06	7.30551e+06	7.55955e+06
P0AB89	P0AB89		purB		9.1304e+06	9.32958e+06	9.33266e+06	9.20691e+06	9.12987e+06	9.11438e+06
P0AB91	P0AB91		aroG		3.47414e+06	3.5344e+06	3.46258e+06	3.3162e+06	3.29103e+06	3.2459e+06
P0AB98	P0AB98		atpB		1.27272e+06	1.23734e+06	1.27755e+06	1.16346e+06	1.27108e+06	1.15639e+06
P0ABA0	P0ABA0		atpF		2.16402e+07	2.1367e+07	2.15e+07	2.13307e+07	2.11012e+07	2.11771e+07
P0ABA4	P0ABA4		atpH		2.18342e+07	2.15525e+07	2.20505e+07	2.11497e+07	2.16548e+07	2.14857e+07
P0ABA6	P0ABA6		atpG		3.39619e+07	3.42694e+07	3.38402e+07	3.4012e+07	3.26486e+07	3.302e+07
P0ABB0	P0ABB0		atpA		6.29742e+07	6.25798e+07	6.20185e+07	6.05941e+07	6.02085e+07	6.11384e+07
P0ABB4	P0ABB4		atpD		6.37211e+07	6.35506e+07	6.33605e+07	6.26207e+07	6.3433e+07	6.32108e+07
P0ABC3	P0ABC3		hflC		7.63316e+06	7.54395e+06	7.52456e+06	7.78788e+06	7.60307e+06	7.62986e+06
P0ABC7	P0ABC7		hflK		1.60179e+07	1.63741e+07	1.65246e+07	1.67371e+07	1.66123e+07	1.66076e+07
P0ABD3	P0ABD3		bfr		7.10936e+06	7.03618e+06	6.92527e+06	6.99697e+06	7.15693e+06	6.93287e+06
P0ABD5	P0ABD5		accA		1.28886e+07	1.27982e+07	1.26776e+07	1.3188e+07	1.3052e+07	1.33142e+07
P0ABD8	P0ABD8		accB		3.38202e+07	3.47829e+07	3.47044e+07	3.54433e+07	3.38891e+07	3.53944e+07
P0ABE2	P0ABE2		bolA		2.26868e+06	2.28529e+06	2.26344e+06	2.47383e+06	2.04792e+06	2.40835e+06
P0ABF1	P0ABF1		pcnB		3.21721e+06	3.25476e+06	3.25515e+06	3.20959e+06	3.0203e+06	3.05167e+06
P0ABF6	P0ABF6		cdd		7.00638e+06	7.22495e+06	6.98809e+06	7.24891e+06	7.38132e+06	7.19974e+06
P0ABH0	P0ABH0		ftsA		2.2396e+06	2.10046e+06	2.10526e+06	2.15977e+06	2.13566e+06	2.17953e+06
P0ABH7	P0ABH7		gltA		1.07648e+07	1.04843e+07	1.062e+07	1.07185e+07	1.05332e+07	1.07265e+07
P0ABH9	P0ABH9		clpA		7.68577e+06	7.74304e+06	7.7271e+06	7.85427e+06	7.67812e+06	7.67694e+06
P0ABI4	P0ABI4		corA		1.84568e+06	1.7518e+06	1.83659e+06	1.84145e+06	1.77332e+06	1.75658e+06
P0ABI8	P0ABI8		cyoB		1.72574e+06	1.75642e+06	1.35408e+06	2.06139e+06	2.12707e+06	2.01194e+06
P0ABJ1	P0ABJ1		cyoA		2.20527e+06	2.4082e+06	2.34245e+06	2.39756e+06	2.29486e+06	2.41054e+06
P0ABJ9	P0ABJ9		cydA		2.6531e+07	2.62993e+07	2.57941e+07	2.58802e+07	2.56773e+07	2.60602e+07
P0ABK2	P0ABK2		cydB		6.27111e+06	6.25985e+06	6.13809e+06	5.59302e+06	6.36574e+06	5.46228e+06
P0ABK5	P0ABK5		cysK		3.90536e+07	3.80025e+07	3.7752e+07	3.7875e+07	3.80419e+07	3.82012e+07
P0ABL5	P0ABL5		napC		749657	711418	763698	899662	960558	945877
P0ABN1	P0ABN1		dgkA		382314	453212	349836	448580	410258	356165
P0ABN5	P0ABN5		dcuA		3.5834e+06	3.50432e+06	3.79194e+06	3.73581e+06	3.72776e+06	3.37462e+06
P0ABN9	P0ABN9		dcuB		7.5195e+06	7.4963e+06	7.36503e+06	7.26948e+06	6.87556e+06	7.01948e+06
P0ABP8	P0ABP8		deoD		5.5357e+07	5.43948e+07	5.54856e+07	5.45613e+07	5.61949e+07	5.42827e+07
P0ABQ0	P0ABQ0		coaBC		951954	917756	915699	919052	903980	877490
P0ABQ2	P0ABQ2		garR		1.99968e+06	1.98854e+06	1.86253e+06	1.95638e+06	1.93861e+06	1.93783e+06
P0ABQ4	P0ABQ4		folA		2.51945e+06	2.53314e+06	2.68121e+06	2.66511e+06	2.85052e+06	2.73988e+06
P0ABS1	P0ABS1		dksA		2.58325e+07	2.5629e+07	2.49509e+07	2.58562e+07	2.56507e+07	2.58918e+07
P0ABS5	P0ABS5		dnaG		636235	578093	574032	619030	608781	642568
P0ABT2	P0ABT2		dps		6.17683e+07	6.2122e+07	6.07252e+07	6.11939e+07	6.03131e+07	6.00554e+07
P0ABU0	P0ABU0		menB		1.11829e+07	1.14453e+07	1.16698e+07	1.17756e+07	1.19061e+07	1.13927e+07
P0ABU2	P0ABU2		ychF		1.867e+07	1.86998e+07	1.84572e+07	1.87188e+07	1.84221e+07	1.89327e+07
P0ABU5	P0ABU5		elbB		1.97427e+07	2.00024e+07	1.92959e+07	1.95202e+07	1.90721e+07	1.96951e+07
P0ABU7	P0ABU7		exbB		2.36985e+06	2.38726e+06	2.2887e+06	2.40273e+06	2.41039e+06	2.46555e+06
P0ABU9	P0ABU9		tolQ		2.05895e+06	2.06665e+06	2.11288e+06	2.04326e+06	2.06692e+06	2.02261e+06
P0ABV2	P0ABV2		exbD		2.29526e+06	2.24927e+06	2.27109e+06	2.20632e+06	2.18909e+06	2.2221e+06
P0ABV6	P0ABV6		tolR		5.60603e+06	5.65144e+06	5.44307e+06	4.96371e+06	5.1318e+06	4.7084e+06
P0ABX5	P0ABX5		flgG		1.47663e+06	1.47199e+06	1.44273e+06	1.37157e+06	1.49565e+06	1.23271e+06
P0ABX8	P0ABX8		fliL		2.82513e+06	2.75873e+06	2.8676e+06	2.86586e+06	2.87179e+06	2.78849e+06
P0ABZ1	P0ABZ1		fliG		2.63123e+06	2.64985e+06	2.59324e+06	2.60983e+06	2.61562e+06	2.45855e+06
P0ABZ4	P0ABZ4		kdsC		5.1763e+06	5.15678e+06	4.95049e+06	4.48467e+06	4.52134e+06	4.66528e+06
P0ABZ6	P0ABZ6		surA		1.15123e+07	1.0941e+07	1.12816e+07	1.17147e+07	1.16258e+07	1.14992e+07
P0AC02	P0AC02		bamD		2.1376e+07	2.07027e+07	2.11193e+07	2.15763e+07	2.16854e+07	2.14594e+07
P0AC13	P0AC13		folP		7.13872e+06	6.98469e+06	6.9811e+06	6.98927e+06	7.10299e+06	6.99741e+06
P0AC19	P0AC19		folX		4.19542e+06	4.04211e+06	4.2202e+06	3.81612e+06	3.7899e+06	3.68679e+06
P0AC30	P0AC30		ftsX		4.09163e+06	4.12446e+06	4.08605e+06	3.84419e+06	3.98766e+06	4.11958e+06
P0AC33	P0AC33		fumA		7.48692e+06	7.65854e+06	7.31965e+06	7.47793e+06	7.94834e+06	7.55804e+06
P0AC38	P0AC38		aspA		1.36976e+08	1.38366e+08	1.36834e+08	1.38333e+08	1.36973e+08	1.3869e+08
P0AC41	P0AC41		sdhA		4.29499e+06	4.3103e+06	4.2917e+06	4.34787e+06	4.26512e+06	4.21762e+06
P0AC47	P0AC47		frdB		1.89258e+07	1.88673e+07	1.85669e+07	1.81726e+07	1.79328e+07	1.81986e+07
P0AC51	P0AC51		zur		1.99941e+06	2.23761e+06	2.27766e+06	2.34207e+06	2.34068e+06	2.30289e+06
P0AC53	P0AC53		zwf		1.24475e+07	1.26159e+07	1.24425e+07	1.25277e+07	1.27641e+07	1.25437e+07
P0AC59	P0AC59		grxB		6.95489e+06	7.23832e+06	6.6794e+06	7.26468e+06	7.32479e+06	7.23775e+06
P0AC62	P0AC62		grxC		1.929e+07	1.97329e+07	1.88497e+07	1.99062e+07	1.96266e+07	1.99006e+07
P0AC69	P0AC69		grxD		2.62848e+07	2.52431e+07	2.42508e+07	2.58525e+07	2.57774e+07	2.52161e+07
P0AC81	P0AC81		gloA		2.03891e+06	2.10559e+06	2.1823e+06	1.87261e+06	2.03131e+06	2.06117e+06
P0AC84	P0AC84		gloB		1.64804e+06	1.67953e+06	1.65189e+06	1.29792e+06	1.28068e+06	1.55035e+06
P0AC86	P0AC86		glgP		1.94042e+06	1.93961e+06	1.87002e+06	1.90923e+06	1.82652e+06	1.85518e+06
P0AC92	P0AC92		gnsA		5.29673e+06	5.07871e+06	5.21032e+06	5.23369e+06	5.4488e+06	5.31021e+06
P0ACA3	P0ACA3		sspA		3.28113e+07	3.17545e+07	3.18156e+07	3.2459e+07	3.26175e+07	3.29155e+07
P0ACA7	P0ACA7		gstB		2.54994e+06	2.60008e+06	2.60298e+06	2.55744e+06	2.50907e+06	2.54483e+06
P0ACB0	P0ACB0		dnaB		2.36038e+06	2.45503e+06	2.46108e+06	2.56943e+06	2.52104e+06	2.70645e+06
P0ACB2	P0ACB2		hemB		1.24445e+07	1.28258e+07	1.28334e+07	1.31696e+07	1.32063e+07	1.28131e+07
P0ACB4	P0ACB4		hemG		2.43724e+06	2.49328e+06	2.3023e+06	2.38642e+06	2.06932e+06	2.5146e+06
P0ACB7	P0ACB7		hemY		5.63275e+06	5.67495e+06	5.85792e+06	6.02649e+06	6.03391e+06	6.07208e+06
P0ACC3	P0ACC3		erpA		7.4836e+06	7.62009e+06	7.40178e+06	7.56726e+06	7.37876e+06	7.46869e+06
P0ACC7	P0ACC7		glmU		1.5488e+07	1.56693e+07	1.50808e+07	1.55144e+07	1.55755e+07	1.56218e+07
P0ACD4	P0ACD4		nifU		1.64195e+07	1.67555e+07	1.63892e+07	1.68904e+07	1.64067e+07	1.65338e+07
P0ACD8	P0ACD8		hyaB		7.12269e+06	7.07269e+06	7.19299e+06	7.27021e+06	7.10053e+06	7.331e+06
P0ACE0	P0ACE0		hybC		1.28893e+07	1.27567e+07	1.32013e+07	1.27182e+07	1.30554e+07	1.30733e+07
P0ACE3	P0ACE3		hha		3.54798e+06	3.67884e+06	3.57718e+06	4.08288e+06	3.77671e+06	3.97192e+06
P0ACE7	P0ACE7		hinT		1.19677e+07	1.19641e+07	1.20434e+07	1.22266e+07	1.18714e+07	1.21628e+07
P0ACF0	P0ACF0		hupA		5.16515e+08	5.13442e+08	5.12501e+08	5.13106e+08	5.07301e+08	5.08495e+08
P0ACF4	P0ACF4		hupB		3.89544e+07	3.89033e+07	3.84355e+07	4.16348e+07	4.03986e+07	4.10565e+07
P0ACF8	P0ACF8		hns		5.74624e+07	5.72138e+07	5.67336e+07	5.8217e+07	5.66104e+07	5.80626e+07
P0ACG1	P0ACG1		stpA		2.08614e+07	2.04679e+07	2.07539e+07	2.0934e+07	2.16548e+07	2.06466e+07
P0ACG8	P0ACG8		hslR		1.75338e+06	1.74152e+06	1.62406e+06	1.89979e+06	1.85109e+06	1.98878e+06
P0ACI0	P0ACI0		rob		3.8832e+06	3.8121e+06	3.82866e+06	3.79299e+06	3.75763e+06	3.819e+06
P0ACJ0	P0ACJ0		lrp		1.46265e+07	1.53753e+07	1.48667e+07	1.45062e+07	1.43617e+07	1.42954e+07
P0ACJ8	P0ACJ8		crp		2.95613e+07	2.88142e+07	2.78555e+07	3.00153e+07	2.92872e+07	2.99359e+07
P0ACK2	P0ACK2		agaR		745128	773061	927368	697797	1.175e+06	1.02841e+06
P0ACL0	P0ACL0		glpR		2.09875e+06	2.19657e+06	2.18246e+06	2.34116e+06	2.06962e+06	2.22951e+06
P0ACL2	P0ACL2		exuR		2.87533e+06	3.0244e+06	2.75657e+06	3.17805e+06	2.76656e+06	2.85012e+06
P0ACL9	P0ACL9		pdhR		1.81149e+06	1.75179e+06	1.74264e+06	1.69584e+06	1.76261e+06	1.63313e+06
P0ACM2	P0ACM2		ydfH		704875	723906	706413	738458	770721	686447
P0ACN4	P0ACN4		allR		3.76552e+06	3.77043e+06	3.63842e+06	3.90958e+06	4.20015e+06	4.01916e+06
P0ACN7	P0ACN7		cytR		1.4048e+06	1.44063e+06	1.47106e+06	1.32988e+06	1.37134e+06	1.26091e+06
P0ACP1	P0ACP1		cra		3.57253e+06	3.59367e+06	3.6543e+06	3.53126e+06	3.58301e+06	3.57164e+06
P0ACP5	P0ACP5		gntR		463360	569937	482353	553025	525543	550285
P0ACP7	P0ACP7		purR		5.14786e+06	5.35388e+06	5.18609e+06	5.31205e+06	5.1574e+06	5.26441e+06
P0ACQ4	P0ACQ4		oxyR		4.92955e+06	4.96899e+06	5.25457e+06	5.10674e+06	5.12649e+06	5.11506e+06
P0ACR4	P0ACR4		yeiE		2.73821e+06	2.81082e+06	2.77518e+06	2.77726e+06	2.66709e+06	2.76086e+06
P0ACR9	P0ACR9		mprA		1.51446e+07	1.55763e+07	1.53446e+07	1.59747e+07	1.60834e+07	1.61742e+07
P0ACS7	P0ACS7		rpiR		771096	748591	787126	682608	679485	725050
P0ACU5	P0ACU5		fabR		2.83482e+06	2.95743e+06	2.9367e+06	3.05442e+06	3.13096e+06	3.12163e+06
P0ACU7	P0ACU7		yjdC		405422	372411	462069	469994	595621	503372
P0ACV8	P0ACV8		ymjA		614537	569059	538632	552740	501540	526815
P0ACX5	P0ACX5		ydhZ		2.65682e+06	2.85664e+06	2.54175e+06	2.64156e+06	2.95873e+06	2.62976e+06
P0ACY1	P0ACY1		ydjA		1.03914e+07	1.0329e+07	1.05957e+07	1.04456e+07	1.05432e+07	1.03293e+07
P0ACY3	P0ACY3		yeaG		995514	910613	991194	981854	900323	983856
P0ACY9	P0ACY9		yebG		631461	762622	694425	959715	891741	935629
P0ACZ2	P0ACZ2		etp		1.8578e+06	1.84877e+06	1.96293e+06	1.87733e+06	1.9284e+06	1.99656e+06
P0ACZ4	P0ACZ4		evgA		2.9774e+06	2.86206e+06	2.82918e+06	3.06913e+06	2.96936e+06	2.89823e+06
P0AD05	P0AD05		yecA		7.67272e+06	7.55102e+06	7.43131e+06	7.53935e+06	7.83599e+06	7.63369e+06
P0AD07	P0AD07		yecF		4.05021e+06	4.07011e+06	4.27407e+06	4.11324e+06	3.88437e+06	4.02952e+06
P0AD10	P0AD10		yecJ		3.69649e+06	3.87827e+06	3.75609e+06	4.12002e+06	3.67939e+06	3.82942e+06
P0AD12	P0AD12		yeeZ		1.17176e+07	1.12769e+07	1.17532e+07	1.06347e+07	1.08112e+07	1.0892e+07
P0AD24	P0AD24		yejL		4.43916e+06	4.40614e+06	4.32392e+06	4.26237e+06	4.10518e+06	4.1838e+06
P0AD33	P0AD33		yfcZ		3.60194e+07	3.73517e+07	3.56744e+07	4.44325e+07	4.43892e+07	4.49284e+07
P0AD44	P0AD44		yfhG		923029	883331	735316	913160	905425	929428
P0AD49	P0AD49		raiA		7.54952e+06	7.44993e+06	8.1442e+06	7.14245e+06	7.48568e+06	7.44416e+06
P0AD57	P0AD57		ispB		1.16896e+06	1.0959e+06	1.2635e+06	1.30835e+06	1.33773e+06	1.24555e+06
P0AD59	P0AD59		ivy		2.74631e+06	2.65356e+06	2.69046e+06	2.77385e+06	2.83676e+06	2.77976e+06
P0AD61	P0AD61		pykF		5.09381e+07	5.05669e+07	5.06059e+07	4.96979e+07	4.93045e+07	4.99864e+07
P0AD68	P0AD68		ftsI		1.39172e+06	1.31189e+06	1.38998e+06	1.21236e+06	1.09952e+06	1.22616e+06
P0ADA1	P0ADA1		tesA		750053	689731	800977	789781	777257	800272
P0ADA3	P0ADA3		nlpD		6.65455e+06	6.64926e+06	6.66616e+06	6.30373e+06	6.49621e+06	6.42026e+06
P0ADA5	P0ADA5		yajG		2.02241e+07	2.00454e+07	2.11754e+07	2.09917e+07	2.1317e+07	2.12872e+07
P0ADA7	P0ADA7		osmB		2.23938e+06	2.03684e+06	2.13538e+06	1.96005e+06	1.66421e+06	1.84577e+06
P0ADB1	P0ADB1		osmE		2.88934e+07	2.8903e+07	2.79924e+07	2.75974e+07	2.78384e+07	2.69848e+07
P0ADB7	P0ADB7		ecnB		9.05299e+06	8.78218e+06	1.01725e+07	9.12106e+06	9.21095e+06	9.14654e+06
P0ADC1	P0ADC1		lptE		5.30194e+06	5.2855e+06	4.95449e+06	5.97206e+06	5.6788e+06	5.87783e+06
P0ADC3	P0ADC3		lolC		1.62498e+06	1.726e+06	1.72357e+06	1.67441e+06	1.82832e+06	1.80736e+06
P0ADC6	P0ADC6		lptG		1.55083e+06	991180	852867	974896	929325	1.02306e+06
P0ADE4	P0ADE4		tamA		4.40885e+06	4.33816e+06	4.71446e+06	4.38356e+06	4.29698e+06	4.30247e+06
