Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P06988	P06988		hisD		2.97188e+06	2.97581e+06	2.88835e+06	3.09485e+06	2.89253e+06	2.69971e+06
P06992	P06992		rsmA		3.03893e+06	3.0976e+06	3.09804e+06	3.02532e+06	3.06409e+06	3.21279e+06
P06993	P06993		malT			220039	239048		347715	
P06996	P06996		ompC		2.93593e+08	2.63332e+08	2.62112e+08	2.95685e+08	2.88125e+08	2.69445e+08
P06999	P06999		pfkB		2.55534e+06	2.57462e+06	2.66852e+06	2.9109e+06	2.73482e+06	2.69049e+06
P07000	P07000		pldB		501099	591284	595516	531537	541293	486944
P07001	P07001		pntA		5.32484e+06	5.30896e+06	4.99884e+06	5.11889e+06	5.31699e+06	5.55252e+06
P07003	P07003		poxB		2.31688e+06	2.27229e+06	2.16371e+06	2.43452e+06	2.39889e+06	2.13019e+06
P07004	P07004		proA		2.02999e+07	1.91983e+07	1.85298e+07	1.94282e+07	1.96672e+07	1.85616e+07
P07012	P07012		prfB		8.12274e+06	7.41158e+06	7.81844e+06	8.67169e+06	8.38264e+06	7.86058e+06
P07014	P07014		sdhB		4.6142e+06	4.30599e+06	4.30573e+06	4.43231e+06	4.50566e+06	4.22958e+06
P07017	P07017		tar		9.99622e+06	1.03313e+07	1.01738e+07	9.82238e+06	9.79958e+06	1.04786e+07
P07021	P07021		yfiB		854293	981631	920072	779876	829938	1.03649e+06
P07023	P07023		tyrA		2.23006e+06	2.42897e+06	2.34627e+06	2.29565e+06	2.29323e+06	2.31346e+06
P07024	P07024		ushA		4.73204e+06	4.58736e+06	4.62514e+06	4.70663e+06	4.66248e+06	4.53714e+06
P07026	P07026		sdiA		1.72647e+06	1.66884e+06	1.76327e+06	1.63257e+06	1.63567e+06	1.86268e+06
P07118	P07118		valS		2.22902e+07	2.31588e+07	2.32056e+07	2.22628e+07	2.22849e+07	2.28424e+07
P07330	P07330		cheB		1.046e+06	969461	883649	1.08969e+06	1.08316e+06	1.01482e+06
P07363	P07363		cheA		1.79245e+06	1.60814e+06	1.67599e+06	1.84884e+06	1.8206e+06	1.70385e+06
P07395	P07395		pheT		1.84966e+07	1.81986e+07	1.81745e+07	1.85645e+07	1.87059e+07	1.81553e+07
P07604	P07604		tyrR		2.58369e+06	2.60477e+06	2.51853e+06	2.45933e+06	2.65838e+06	2.53664e+06
P07639	P07639		aroB		3.0476e+06	3.1048e+06	3.05538e+06	3.14784e+06	3.01123e+06	2.75022e+06
P07649	P07649		truA		1.83936e+06	1.82097e+06	1.80877e+06	1.95559e+06	1.78185e+06	1.86913e+06
P07650	P07650		deoA		6.4465e+06	6.32496e+06	6.25343e+06	6.31181e+06	6.23986e+06	6.21059e+06
P07658	P07658		fdhF		2.8551e+06	3.11016e+06	3.36843e+06	3.28896e+06	2.81851e+06	3.11489e+06
P07762	P07762		glgB		3.25377e+06	3.17918e+06	3.22734e+06	3.03087e+06	3.21974e+06	3.14096e+06
P07813	P07813		leuS		1.4363e+07	1.46357e+07	1.49402e+07	1.44755e+07	1.48584e+07	1.44899e+07
P07821	P07821		fhuC		493257	424565			545116	
P07822	P07822		fhuD		398124	385197	407164	315644	400028	323555
P07862	P07862		ddlB		5.61921e+06	5.49928e+06	5.57027e+06	5.54127e+06	5.90722e+06	5.61455e+06
P07913	P07913		tdh		3.53553e+06	3.46536e+06	3.44725e+06	3.6677e+06	3.41211e+06	3.59988e+06
P08178	P08178		purM		1.52716e+06	1.57178e+06	1.71751e+06	1.61379e+06	1.80302e+06	1.59976e+06
P08179	P08179		purN		2.56884e+06	2.55456e+06	2.58929e+06	2.49209e+06	2.41894e+06	2.40304e+06
P08189	P08189		fimF		1.01076e+06	1.00143e+06	984711	1.10441e+06	1.13751e+06	1.10556e+06
P08190	P08190		fimG		1.83799e+06	1.87461e+06	1.74117e+06	2.00471e+06	2.08716e+06	1.73586e+06
P08191	P08191		fimH		2.99879e+06	2.62063e+06	2.58657e+06	2.83537e+06	2.90331e+06	2.68496e+06
P08192	P08192		folC		4.64027e+06	4.51545e+06	4.56466e+06	4.66605e+06	4.75109e+06	4.4967e+06
P08200	P08200		icd		2.18942e+07	2.25465e+07	2.22725e+07	2.19684e+07	2.2714e+07	2.19168e+07
P08201	P08201		nirB		5.10669e+06	4.90618e+06	4.9149e+06	5.03329e+06	5.09425e+06	5.07088e+06
P08244	P08244		pyrF		9.72292e+06	9.62641e+06	9.16302e+06	9.37071e+06	9.65366e+06	9.05826e+06
P08245	P08245		yciH		767899	740952	786912	823034	797960	855499
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				8.26785e+06	1.12479e+07	1.14915e+07		8.65056e+06	1.12889e+07
P08312	P08312		pheS		1.31104e+07	1.28701e+07	1.2774e+07	1.32465e+07	1.30116e+07	1.28892e+07
P08331	P08331		cpdB		2.69418e+06	2.50271e+06	2.49075e+06	2.62428e+06	2.55495e+06	2.67332e+06
P08337	P08337		mutT		1.05661e+06	748636	802346	995467	1.0379e+06	736726
P08373	P08373		murB		1.7472e+06	1.65387e+06	1.67193e+06	1.63123e+06	1.77768e+06	1.65998e+06
P08390	P08390		usg		5.22665e+06	5.03928e+06	5.15145e+06	4.88145e+06	5.03902e+06	5.33848e+06
P08395	P08395		sppA		2.02598e+06	2.0585e+06	2.10197e+06	2.15292e+06	1.98442e+06	2.05524e+06
P08506	P08506		dacC		5.56466e+06	5.60957e+06	5.5807e+06	5.53901e+06	5.59352e+06	5.62427e+06
P08622	P08622		dnaJ		5.83801e+06	5.34362e+06	5.33061e+06	5.95231e+06	5.8023e+06	5.41256e+06
P08660	P08660		lysC		2.80539e+06	2.70492e+06	2.80602e+06	2.62987e+06	2.75274e+06	2.91876e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)					1.34744e+07	1.35569e+07	8.28858e+06		1.35734e+07
P08839	P08839		ptsI		3.12112e+07	3.15486e+07	3.19166e+07	3.15745e+07	3.09835e+07	3.10659e+07
P08956	P08956		hsdR		2.67918e+06	2.73826e+06	2.70873e+06	2.59964e+06	2.53959e+06	2.81312e+06
P08957	P08957		hsdM		1.08263e+07	1.0664e+07	1.06903e+07	1.07627e+07	1.10002e+07	1.07154e+07
P08997	P08997		aceB		997285	958156	960363	931396	868076	907257
P09029	P09029		purK		1.17619e+06	1.17211e+06	1.14657e+06	1.09119e+06	1.08247e+06	1.12476e+06
P09030	P09030		xthA		2.66493e+06	2.53878e+06	2.38531e+06	2.67994e+06	2.63965e+06	2.45569e+06
P09053	P09053		avtA		2.5644e+06	2.85856e+06	2.62056e+06	2.464e+06	2.54303e+06	2.58001e+06
P09126	P09126		hemD		1.79699e+06	1.59664e+06	1.52602e+06	1.7118e+06	1.73109e+06	1.68069e+06
P09127	P09127		hemX		5.98814e+06	6.01805e+06	6.04139e+06	5.81379e+06	5.84153e+06	6.0198e+06
P09147	P09147		galE		8.97444e+06	8.64654e+06	8.77947e+06	9.07687e+06	8.97181e+06	8.74762e+06
P09148	P09148		galT		1.30708e+06	1.19553e+06	1.28759e+06	1.31256e+06	1.37334e+06	1.20159e+06
P09152	P09152		narG		4.99452e+06	4.89314e+06	4.92604e+06	5.16852e+06	4.99257e+06	5.01988e+06
P09155	P09155		rnd		3.46047e+06	3.49008e+06	3.39267e+06	3.39232e+06	3.47706e+06	3.25458e+06
P09158	P09158		speE		6.98446e+06	6.27469e+06	6.52447e+06	7.04365e+06	6.80495e+06	6.70107e+06
P09169	P09169		ompT		4.91704e+06	4.49268e+06	4.61923e+06	5.03027e+06	5.02254e+06	4.64233e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.82391e+06	3.57458e+06	3.77671e+06	3.21806e+06	3.37571e+06	3.75944e+06
P09323	P09323		nagE		1.00088e+06	1.04252e+06	1.03183e+06	1.05175e+06	1.06297e+06	891795
P09348	P09348		motA		933614	913248	909622	933960	773038	898728
P09372	P09372		grpE		4.44465e+07	4.83317e+07	4.86138e+07	4.6983e+07	4.27388e+07	4.72982e+07
P09373	P09373		pflB		2.31506e+08	2.41285e+08	2.41748e+08	2.29071e+08	2.27399e+08	2.42498e+08
P09394	P09394		glpQ		5.23507e+06	5.39064e+06	5.29007e+06	5.15586e+06	5.09388e+06	5.41255e+06
P09424	P09424		mtlD		1.89401e+06	2.07113e+06	2.17328e+06	1.923e+06	2.02416e+06	2.14402e+06
P09546	P09546		putA		1.86513e+06	1.76741e+06	1.71256e+06	1.94429e+06	1.93457e+06	1.75413e+06
P09549	P09549		dedD		1.21612e+06	1.23245e+06	1.34564e+06	1.23355e+06	1.27028e+06	1.19672e+06
P09551	P09551		argT			757139	775822	726299	687870	815525
P09831	P09831		gltB		4.19669e+06	4.00369e+06	3.99017e+06	4.18542e+06	4.24467e+06	4.01696e+06
P09832	P09832		gltD		2.8326e+06	2.78841e+06	2.75104e+06	2.96395e+06	2.70785e+06	2.85023e+06
P0A698	P0A698		uvrA		6.18851e+06	6.20047e+06	6.17212e+06	5.9759e+06	5.98116e+06	6.02722e+06
P0A6A0	P0A6A0		ubiB		1.73299e+06	1.52636e+06	1.61402e+06	1.51021e+06	1.646e+06	1.66898e+06
P0A6A3	P0A6A3		ackA		1.02932e+08	1.06009e+08	1.01738e+08	1.0627e+08	1.03998e+08	1.02847e+08
P0A6A8	P0A6A8		acpP		1.5272e+08	1.19663e+08	1.19404e+08	1.50591e+08	1.47667e+08	1.2353e+08
P0A6B4	P0A6B4		alr		3.0194e+06	2.97994e+06	3.07302e+06	3.0917e+06	3.05773e+06	3.06219e+06
P0A6B7	P0A6B7		iscS		1.63335e+07	1.68307e+07	1.68889e+07	1.62678e+07	1.61623e+07	1.68226e+07
P0A6C1	P0A6C1		nfo		2.25367e+06	2.01831e+06	2.11098e+06	2.18496e+06	2.08005e+06	2.03498e+06
P0A6D0	P0A6D0		argR		1.52328e+06	1.50772e+06	1.33864e+06	1.40767e+06	1.33061e+06	1.44105e+06
P0A6D3	P0A6D3		aroA		5.01813e+06	5.18683e+06	5.30539e+06	5.03652e+06	5.07664e+06	5.24778e+06
P0A6D7	P0A6D7		aroK		7.06117e+06	7.21152e+06	7.19827e+06	6.98729e+06	7.01272e+06	7.06334e+06
P0A6E1	P0A6E1		aroL			58328.1			52748.7	
P0A6E6	P0A6E6		atpC		6.19566e+06	6.13441e+06	5.79792e+06	6.37255e+06	6.29855e+06	5.85866e+06
P0A6E9	P0A6E9		bioD2		5.88622e+06	5.63267e+06	5.59826e+06	5.62984e+06	5.53002e+06	5.77918e+06
P0A6F1	P0A6F1		carA		9.64136e+06	9.74301e+06	9.37729e+06	9.36902e+06	9.02979e+06	9.56952e+06
P0A6F3	P0A6F3		glpK		4.86475e+06	4.69129e+06	4.8327e+06	4.763e+06	4.82225e+06	4.56165e+06
P0A6F5	P0A6F5		groL		7.98709e+07	8.08076e+07	8.12155e+07	7.959e+07	7.85018e+07	8.10315e+07
P0A6F9	P0A6F9		groS		9.9481e+07	7.4893e+07	8.36707e+07	1.01318e+08	9.36587e+07	8.17861e+07
P0A6G3	P0A6G3		pncC		2.99318e+06	3.04595e+06	3.01165e+06	3.0009e+06	2.96987e+06	2.80759e+06
P0A6G7	P0A6G7		clpP		1.9827e+07	2.26948e+07	2.08334e+07	2.00492e+07	2.10111e+07	2.14624e+07
P0A6H1	P0A6H1		clpX		2.81733e+07	2.65578e+07	2.67518e+07	2.8248e+07	2.76933e+07	2.74781e+07
P0A6H5	P0A6H5		hslU		2.18709e+07	2.20775e+07	2.19019e+07	2.1707e+07	2.17014e+07	2.18272e+07
P0A6H8	P0A6H8		cls		616482	606728	573391	563836	619374	563313
P0A6I0	P0A6I0		cmk		9.71181e+06	1.00717e+07	9.73583e+06	9.40813e+06	9.38454e+06	9.56697e+06
P0A6I3	P0A6I3		coaA		3.56541e+06	3.04364e+06	3.09185e+06	3.42036e+06	3.59344e+06	3.26382e+06
P0A6I6	P0A6I6		coaD		853697	531298	567638	757720	709860	583774
P0A6I9	P0A6I9		coaE		3.29032e+06	2.83311e+06	3.18136e+06	3.24298e+06	3.6341e+06	2.96007e+06
P0A6J1	P0A6J1		cysC		2.18322e+06	2.17153e+06	2.47417e+06	2.25259e+06	2.17534e+06	2.3566e+06
P0A6J8	P0A6J8		ddlA		1.75493e+07	1.76244e+07	1.78196e+07	1.68346e+07	1.71292e+07	1.7689e+07
P0A6K3	P0A6K3		def		1.3239e+07	1.22374e+07	1.30243e+07	1.31428e+07	1.33505e+07	1.29721e+07
P0A6K6	P0A6K6		deoB		1.75149e+07	1.71963e+07	1.76246e+07	1.77231e+07	1.79071e+07	1.75116e+07
P0A6L0	P0A6L0		deoC		9.55274e+06	9.73504e+06	9.49966e+06	9.45732e+06	9.37619e+06	9.50237e+06
P0A6L2	P0A6L2		dapA		4.01073e+07	4.0844e+07	4.07881e+07	4.05804e+07	3.96412e+07	4.1094e+07
P0A6L4	P0A6L4		nanA		508680	542256	598297	767291	552612	717011
P0A6L7	P0A6L7		uxaB		1.72836e+06	1.87274e+06	1.76479e+06	1.74328e+06	1.71833e+06	1.85632e+06
P0A6L9	P0A6L9		hscB		5.03505e+06	5.23791e+06	5.16759e+06	5.1152e+06	5.42154e+06	5.40987e+06
P0A6M4	P0A6M4		dtd		2.03821e+06	2.31577e+06	2.11451e+06	1.99721e+06	2.0378e+06	2.18068e+06
P0A6M8	P0A6M8		fusA		1.38894e+08	1.40332e+08	1.40814e+08	1.41878e+08	1.37454e+08	1.38934e+08
P0A6N4	P0A6N4		efp		7.02259e+07	6.93171e+07	6.71199e+07	7.34106e+07	6.94345e+07	6.83096e+07
P0A6N8	P0A6N8		yeiP		1.40759e+07	1.35597e+07	1.40199e+07	1.37167e+07	1.32486e+07	1.40754e+07
P0A6P1	P0A6P1		tsf		1.80662e+08	1.72695e+08	1.72302e+08	1.79297e+08	1.78088e+08	1.76918e+08
P0A6P5	P0A6P5		der		4.14498e+06	4.4081e+06	4.55703e+06	4.16119e+06	4.11393e+06	4.47662e+06
P0A6P7	P0A6P7		engB		8.27376e+06	7.91352e+06	8.03874e+06	8.06959e+06	8.06794e+06	8.10895e+06
P0A6P9	P0A6P9		eno		1.09684e+08	1.11191e+08	1.12413e+08	1.12256e+08	1.09686e+08	1.10932e+08
P0A6Q3	P0A6Q3		fabA		1.30227e+07	1.30283e+07	1.33166e+07	1.32224e+07	1.36094e+07	1.25191e+07
P0A6Q6	P0A6Q6		fabZ		2.40229e+07	2.63176e+07	2.68532e+07	2.32033e+07	2.31553e+07	2.58849e+07
P0A6R0	P0A6R0		fabH		1.60755e+07	1.72835e+07	1.72008e+07	1.61494e+07	1.62635e+07	1.68516e+07
P0A6R3	P0A6R3		fis		3.93434e+06	5.28095e+06	5.15818e+06	4.12334e+06	3.88286e+06	4.6528e+06
P0A6S0	P0A6S0		flgH		2.38256e+06	2.2168e+06	2.3849e+06	2.37454e+06	2.29729e+06	2.35215e+06
P0A6S7	P0A6S7		gpsA		4.75145e+06	4.57739e+06	4.70056e+06	4.62211e+06	4.51637e+06	4.75659e+06
P0A6T1	P0A6T1		pgi		3.26312e+07	3.31992e+07	3.31145e+07	3.28765e+07	3.30414e+07	3.32501e+07
P0A6T3	P0A6T3		galK		4.08852e+06	4.18512e+06	4.19247e+06	4.18551e+06	4.16454e+06	4.14789e+06
P0A6T5	P0A6T5		folE		3.91343e+06	3.86885e+06	4.12072e+06	3.66203e+06	3.69995e+06	3.73876e+06
P0A6T9	P0A6T9		gcvH		1.67205e+06	1.8029e+06	1.86071e+06	1.67209e+06	1.80503e+06	2.00231e+06
P0A6U3	P0A6U3		mnmG		6.08277e+06	6.0313e+06	6.17047e+06	6.10022e+06	6.10948e+06	5.85609e+06
P0A6U5	P0A6U5		rsmG		5.50041e+06	5.32457e+06	5.56884e+06	5.46114e+06	5.30247e+06	5.54656e+06
P0A6U8	P0A6U8		glgA		2.92696e+06	2.99322e+06	3.0029e+06	2.8237e+06	2.86318e+06	2.90147e+06
P0A6V1	P0A6V1		glgC		7.17788e+06	7.06505e+06	6.98249e+06	7.12007e+06	7.06966e+06	7.04925e+06
P0A6V8	P0A6V8		glk		9.18081e+06	9.82941e+06	9.65748e+06	8.98183e+06	9.33013e+06	9.99272e+06
P0A6W0	P0A6W0		glsA2		2.4976e+06	2.04343e+06	2.01807e+06	2.57604e+06	2.31578e+06	2.04026e+06
P0A6W3	P0A6W3		mraY		1.46792e+06	1.21965e+06	1.28936e+06	1.31872e+06	1.36848e+06	1.18388e+06
P0A6W5	P0A6W5		greA		2.37922e+07	2.41468e+07	2.37974e+07	2.25771e+07	2.2972e+07	2.25291e+07
P0A6W9	P0A6W9		gshA		5.6173e+06	4.91481e+06	5.15055e+06	5.38274e+06	5.47229e+06	5.11418e+06
P0A6X1	P0A6X1		hemA		433398	493113	396548	431802	464535	519968
P0A6X3	P0A6X3		hfq		931540	1.02014e+06	1.38776e+06	772629	833118	1.31869e+06
P0A6X7	P0A6X7		ihfA		4.52922e+07	4.58314e+07	4.47816e+07	4.44956e+07	4.70802e+07	4.79199e+07
P0A6Y1	P0A6Y1		ihfB		7.70763e+06	6.52278e+06	7.68164e+06	6.64209e+06	6.89921e+06	7.2263e+06
P0A6Y5	P0A6Y5		hslO		6.39197e+06	6.497e+06	6.57175e+06	6.48687e+06	6.46309e+06	6.72477e+06
P0A6Y8	P0A6Y8		dnaK		4.32087e+07	4.42762e+07	4.44829e+07	4.39496e+07	4.28915e+07	4.35496e+07
P0A6Z1	P0A6Z1		hscA		5.098e+06	4.69272e+06	4.65581e+06	5.0369e+06	4.81173e+06	4.71444e+06
P0A6Z3	P0A6Z3		htpG		2.72581e+07	2.75286e+07	2.71899e+07	2.74722e+07	2.75745e+07	2.73541e+07
P0A6Z6	P0A6Z6		nikR		1.18006e+06	1.04619e+06	1.03155e+06	1.20047e+06	1.32085e+06	1.15568e+06
P0A705	P0A705		infB		2.23741e+07	2.20414e+07	2.21566e+07	2.18133e+07	2.22034e+07	2.28405e+07
P0A707	P0A707		infC		4.71288e+07	4.64175e+07	4.50262e+07	4.77963e+07	4.54282e+07	4.16161e+07
P0A715	P0A715		kdsA		2.07983e+07	2.22721e+07	2.26658e+07	2.05044e+07	2.12028e+07	2.22884e+07
P0A717	P0A717		prs		2.74472e+07	3.07689e+07	3.01572e+07	2.7718e+07	2.72537e+07	3.05665e+07
P0A720	P0A720		tmk		2.71083e+06	2.84308e+06	2.76604e+06	2.75042e+06	2.72994e+06	2.86575e+06
P0A722	P0A722		lpxA		8.05878e+06	7.47324e+06	7.34707e+06	8.5246e+06	7.92152e+06	7.76193e+06
P0A725	P0A725		lpxC		2.68464e+06	2.61383e+06	3.24491e+06	3.06917e+06	2.84288e+06	2.70985e+06
P0A729	P0A729		yceF		2.11953e+06	2.10028e+06	2.18728e+06	2.17986e+06	2.26863e+06	2.21014e+06
P0A731	P0A731		mgsA		3.46778e+06	3.36572e+06	3.37653e+06	3.73084e+06	3.71222e+06	3.44376e+06
P0A734	P0A734		minE		3.30921e+07	3.13495e+07	3.12206e+07	3.29349e+07	3.40617e+07	3.14e+07
P0A738	P0A738		moaC		2.1362e+06	3.25274e+06	2.98932e+06	2.58945e+06	2.64786e+06	3.05067e+06
P0A744	P0A744		msrA		6.21789e+06	6.37067e+06	6.64419e+06	6.29162e+06	6.51494e+06	6.37895e+06
P0A746	P0A746		msrB		1.2203e+06	1.16769e+06	1.15877e+06	1.26633e+06	1.16322e+06	1.06515e+06
P0A749	P0A749		murA		8.2193e+06	7.87474e+06	8.17264e+06	7.95735e+06	8.23302e+06	8.53246e+06
P0A752	P0A752		nadD		588256	612637	507210	539063	513248	618584
P0A759	P0A759		nagB		4.16607e+06	4.67831e+06	4.46973e+06	4.15712e+06	3.99071e+06	4.55194e+06
P0A763	P0A763		ndk		1.29408e+07	1.21728e+07	1.21799e+07	1.22641e+07	1.26311e+07	1.2301e+07
P0A780	P0A780		nusB		1.2176e+07	1.29758e+07	1.30088e+07	1.18137e+07	1.19559e+07	1.30558e+07
P0A784	P0A784		orn		2.81345e+06	2.69589e+06	2.78002e+06	2.84687e+06	2.89168e+06	2.6704e+06
P0A786	P0A786		pyrB		2.24564e+06	2.4654e+06	2.41943e+06	2.30601e+06	2.25e+06	2.53547e+06
P0A790	P0A790		panD		6.98593e+06	6.23628e+06	7.37075e+06	7.38184e+06	6.85688e+06	6.94232e+06
P0A794	P0A794		pdxJ		6.73292e+06	6.86206e+06	7.07889e+06	7.09678e+06	7.00829e+06	6.88468e+06
P0A796	P0A796		pfkA		1.71283e+07	1.93106e+07	1.91589e+07	1.75099e+07	1.7889e+07	1.89031e+07
P0A799	P0A799		pgk		2.24143e+08	2.17962e+08	2.17543e+08	2.22917e+08	2.22434e+08	2.17955e+08
P0A7A2	P0A7A2		gpmB		5.53065e+06	4.78017e+06	5.28244e+06	5.83412e+06	4.95268e+06	4.84062e+06
P0A7A5	P0A7A5		pcm		1.25991e+06	1.16231e+06	1.15007e+06	1.38741e+06	1.39191e+06	1.19515e+06
P0A7A7	P0A7A7		plsB		2.48003e+06	2.5215e+06	2.57602e+06	2.48337e+06	2.47907e+06	2.51579e+06
P0A7A9	P0A7A9		ppa		8.07777e+07	7.81206e+07	7.95307e+07	8.03226e+07	8.3577e+07	7.57514e+07
P0A7B1	P0A7B1		ppk		1.38108e+06	1.40929e+06	1.40598e+06	1.44772e+06	1.41929e+06	1.42875e+06
P0A7B5	P0A7B5		proB		4.97691e+06	4.97701e+06	5.07451e+06	5.05778e+06	4.9917e+06	5.10202e+06
P0A7B8	P0A7B8		hslV		1.39334e+07	1.37583e+07	1.32167e+07	1.26194e+07	1.34867e+07	1.37949e+07
P0A7C2	P0A7C2		lexA		4.20869e+06	4.37741e+06	4.33756e+06	4.15408e+06	4.27109e+06	4.32534e+06
P0A7C6	P0A7C6		pepE		5.49142e+06	5.35026e+06	5.2464e+06	5.33898e+06	5.16971e+06	5.46752e+06
P0A7D1	P0A7D1		pth		5.11133e+06	4.95719e+06	5.00876e+06	4.96471e+06	5.09742e+06	5.03413e+06
P0A7D4	P0A7D4		purA		3.4435e+07	3.38022e+07	3.37952e+07	3.42317e+07	3.34275e+07	3.30697e+07
P0A7D7	P0A7D7		purC		6.52689e+06	6.99548e+06	7.11688e+06	6.37488e+06	6.49823e+06	7.05275e+06
P0A7E1	P0A7E1		pyrD		7.9406e+06	8.11019e+06	7.8237e+06	7.52776e+06	7.39113e+06	7.77362e+06
P0A7E3	P0A7E3		pyrE		4.4448e+06	4.72456e+06	4.65502e+06	4.52185e+06	4.52751e+06	4.6394e+06
P0A7E5	P0A7E5		pyrG		1.48634e+07	1.47529e+07	1.44929e+07	1.49562e+07	1.48737e+07	1.47663e+07
P0A7E9	P0A7E9		pyrH		6.27638e+06	7.19329e+06	6.77761e+06	6.56495e+06	6.31546e+06	7.54361e+06
P0A7F3	P0A7F3		pyrI		2.4406e+06	2.35237e+06	2.36173e+06	2.50094e+06	2.48689e+06	2.46946e+06
P0A7F6	P0A7F6		speD		1.86748e+06	1.59806e+06	1.58458e+06	1.90341e+06	1.86468e+06	1.68582e+06
P0A7F9	P0A7F9		queA		3.83196e+06	4.07158e+06	3.92543e+06	3.68924e+06	3.76379e+06	4.18525e+06
P0A7G2	P0A7G2		rbfA		1.8589e+07	1.75037e+07	1.81126e+07	1.78981e+07	1.77075e+07	1.77378e+07
P0A7G6	P0A7G6		recA		1.00849e+07	1.05638e+07	1.05431e+07	1.0244e+07	1.04408e+07	1.03757e+07
P0A7H6	P0A7H6		recR		751004	710277	720600	694336	789201	811798
P0A7I0	P0A7I0		prfA		5.48196e+06	5.63417e+06	5.76975e+06	5.37917e+06	5.56941e+06	5.83786e+06
P0A7I4	P0A7I4		prfC		4.70235e+06	5.06909e+06	5.04678e+06	4.68599e+06	4.90844e+06	5.07348e+06
P0A7I7	P0A7I7		ribA		8.40803e+06	7.68916e+06	7.90832e+06	8.62935e+06	8.0808e+06	8.31546e+06
P0A7J0	P0A7J0		ribB		1.37129e+07	1.36478e+07	1.35201e+07	1.38594e+07	1.41524e+07	1.31934e+07
P0A7J3	P0A7J3		rplJ		4.82907e+08	5.33401e+08	5.17227e+08	4.78252e+08	4.72773e+08	5.16077e+08
P0A7J7	P0A7J7		rplK		1.35949e+08	1.35484e+08	1.39567e+08	1.38084e+08	1.37373e+08	1.45768e+08
P0A7K2	P0A7K2		rplL		1.7385e+08	1.77077e+08	1.80045e+08	1.70632e+08	1.72394e+08	1.79769e+08
P0A7K6	P0A7K6		rplS		6.4699e+07	5.9684e+07	5.99665e+07	6.44181e+07	6.39551e+07	5.87844e+07
P0A7L0	P0A7L0		rplA		1.53286e+08	1.4435e+08	1.41441e+08	1.51164e+08	1.47932e+08	1.48254e+08
P0A7L3	P0A7L3		rplT		4.8298e+07	4.54336e+07	4.32224e+07	4.57162e+07	4.79124e+07	4.41524e+07
P0A7L8	P0A7L8		rpmA		1.15618e+08	1.15269e+08	1.1861e+08	1.16162e+08	1.16958e+08	1.17386e+08
P0A7M2	P0A7M2		rpmB		1.07813e+08	1.09338e+08	1.07827e+08	1.03522e+08	1.09926e+08	1.09032e+08
P0A7M6	P0A7M6		rpmC		2.26064e+07	2.63158e+07	2.6576e+07	2.23572e+07	2.22885e+07	2.74911e+07
P0A7M9	P0A7M9		rpmE		3.29598e+07	3.39825e+07	3.48235e+07	3.43077e+07	3.41715e+07	3.37372e+07
P0A7N4	P0A7N4		rpmF		4.1504e+07	3.87723e+07	3.82955e+07	4.2706e+07	4.2021e+07	3.91311e+07
P0A7N9	P0A7N9		rpmG		1.14186e+08	1.07555e+08	9.66842e+07	1.17851e+08	1.12582e+08	1.06597e+08
P0A7P5	P0A7P5		rpmH		2.68126e+07	2.50215e+07	2.69727e+07	2.58454e+07	2.66763e+07	2.57559e+07
P0A7Q1	P0A7Q1		rpmI		1.59801e+07	1.59297e+07	1.5618e+07	1.60437e+07	1.62901e+07	1.4614e+07
P0A7R1	P0A7R1		rplI		2.90149e+08	2.7678e+08	2.73294e+08	2.87748e+08	2.87652e+08	2.74674e+08
P0A7R5	P0A7R5		rpsJ		1.6921e+08	1.50111e+08	1.49142e+08	1.66375e+08	1.60284e+08	1.51466e+08
P0A7R9	P0A7R9		rpsK		8.6652e+07	8.75669e+07	8.70922e+07	8.78779e+07	8.73121e+07	8.76492e+07
P0A7S3	P0A7S3		rpsL		7.36686e+07	7.06702e+07	6.53971e+07	7.40231e+07	7.40538e+07	6.80925e+07
P0A7S9	P0A7S9		rpsM		3.54929e+07	3.76734e+07	3.84203e+07	3.48149e+07	3.50778e+07	3.64513e+07
