Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A8L1	P0A8L1		serS		2.24434e+07	2.28441e+07	2.28202e+07	2.15375e+07	2.119e+07	2.16772e+07
P0A8L7	P0A8L7		yciU		1.98622e+06	1.91322e+06	2.01558e+06	1.87141e+06	2.13855e+06	1.80037e+06
P0A8M0	P0A8M0		asnS		2.83828e+07	2.90822e+07	2.83576e+07	2.8039e+07	2.84465e+07	2.80061e+07
P0A8M3	P0A8M3		thrS		1.18234e+07	1.16858e+07	1.16861e+07	1.14729e+07	1.12414e+07	1.14675e+07
P0A8M6	P0A8M6		yeeX		1.212e+07	1.23307e+07	1.22842e+07	1.24355e+07	1.12224e+07	1.13896e+07
P0A8N0	P0A8N0		matP		376215	479607	487126	378005	381181	404801
P0A8N3	P0A8N3		lysS		3.76137e+07	3.72514e+07	3.7661e+07	3.7495e+07	3.78257e+07	3.80748e+07
P0A8N5	P0A8N5		lysU		2.0751e+07	2.0061e+07	2.04265e+07	2.11752e+07	2.16075e+07	2.12007e+07
P0A8N7	P0A8N7		epmA		3.25217e+06	3.05525e+06	3.21042e+06	3.43752e+06	3.36388e+06	3.29933e+06
P0A8P3	P0A8P3		yggX		2.28292e+07	2.25777e+07	2.24445e+07	2.17457e+07	2.1723e+07	2.1095e+07
P0A8Q0	P0A8Q0		frdC		1.78853e+06	1.86442e+06	1.90162e+06	1.78641e+06	1.86374e+06	1.74925e+06
P0A8R0	P0A8R0		rraA		1.97661e+07	1.76373e+07	1.98079e+07	2.01736e+07	1.92478e+07	2.02195e+07
P0A8R9	P0A8R9		hdfR		1.2103e+06	1.10702e+06	1.16397e+06	1.14341e+06	1.24987e+06	1.22002e+06
P0A8S1	P0A8S1		iciA		3.16876e+06	3.06939e+06	3.13272e+06	3.13524e+06	3.25084e+06	3.21767e+06
P0A8T1	P0A8T1		prmA		9.00744e+06	8.57977e+06	8.72025e+06	8.97981e+06	8.94053e+06	8.86772e+06
P0A8T7	P0A8T7		rpoC		5.25475e+07	5.23623e+07	5.29165e+07	5.25615e+07	5.26159e+07	5.23196e+07
P0A8U0	P0A8U0		syd		1.98059e+06	2.16146e+06	1.93743e+06	2.12646e+06	1.84984e+06	1.94765e+06
P0A8U6	P0A8U6		metJ		8.42808e+06	8.14465e+06	8.45914e+06	8.23671e+06	8.39789e+06	8.19449e+06
P0A8V2	P0A8V2		rpoB		6.9995e+07	7.01292e+07	7.03886e+07	6.91399e+07	6.93562e+07	7.01517e+07
P0A8V6	P0A8V6		fadR		6.65273e+06	6.76368e+06	6.65708e+06	6.38261e+06	6.63492e+06	6.5641e+06
P0A8W0	P0A8W0		nanR		2.59896e+06	2.64025e+06	2.68581e+06	2.42929e+06	2.37992e+06	2.40847e+06
P0A8W2	P0A8W2		slyA		8.33813e+06	8.09142e+06	8.01997e+06	8.52634e+06	7.61604e+06	7.97199e+06
P0A8W5	P0A8W5		yqgE		2.94408e+06	3.16823e+06	3.08552e+06	2.90748e+06	2.89764e+06	3.07448e+06
P0A8W8	P0A8W8		yfbU		1.80963e+07	1.84544e+07	1.81264e+07	1.76883e+07	1.82215e+07	1.78926e+07
P0A8X0	P0A8X0		yjgA		8.28552e+06	8.12791e+06	7.9405e+06	8.18158e+06	8.05726e+06	8.10795e+06
P0A8X2	P0A8X2		yceI		1.18153e+06	1.19887e+06	1.06391e+06	1.22194e+06	1.18663e+06	1.17935e+06
P0A8Y1	P0A8Y1		yjjG		1.18245e+06	1.22392e+06	1.26695e+06	1.35546e+06	1.39772e+06	1.39515e+06
P0A8Y3	P0A8Y3		yihX		2.93468e+06	2.93789e+06	3.09316e+06	2.88465e+06	2.89402e+06	2.88843e+06
P0A8Y5	P0A8Y5		yidA		4.80955e+06	5.02109e+06	4.97738e+06	4.96016e+06	4.96938e+06	4.89872e+06
P0A8Z0	P0A8Z0		yciA		2.13269e+06	2.06094e+06	2.15944e+06	2.02884e+06	1.98947e+06	2.20332e+06
P0A8Z3	P0A8Z3		ybgC		809068	433754	787317	674945	676635	700573
P0A8Z7	P0A8Z7		yqiA		320347	336553	353452	414660	415109	398138
P0A903	P0A903		bamC		2.14195e+07	2.16027e+07	2.17342e+07	2.14814e+07	2.13004e+07	2.13116e+07
P0A905	P0A905		slyB		3.12144e+07	2.97445e+07	3.11932e+07	3.1607e+07	3.14663e+07	3.21511e+07
P0A908	P0A908		mipA		2.38644e+06	2.22476e+06	2.17348e+06	1.9748e+06	2.29875e+06	2.33464e+06
P0A910	P0A910		ompA		6.11474e+08	6.35493e+08	6.47094e+08	6.5473e+08	6.42429e+08	6.43529e+08
P0A912	P0A912		pal		5.95256e+07	6.00865e+07	6.17659e+07	6.48797e+07	6.24743e+07	6.31899e+07
P0A915	P0A915		ompW		1.6898e+07	1.59033e+07	1.62795e+07	1.55577e+07	1.59312e+07	1.55622e+07
P0A917	P0A917		ompX		1.6739e+07	1.6324e+07	1.72748e+07	1.73113e+07	1.70058e+07	1.74705e+07
P0A921	P0A921		pldA		2.09901e+06	2.04455e+06	1.9685e+06	1.97124e+06	2.00794e+06	2.00949e+06
P0A927	P0A927		tsx		8.83939e+06	8.58485e+06	9.10674e+06	8.67428e+06	8.8347e+06	8.5094e+06
P0A932	P0A932		gfcE		1.67582e+07	1.59173e+07	1.6121e+07	1.64197e+07	1.64617e+07	1.60907e+07
P0A935	P0A935		mltA		5.95562e+06	5.71376e+06	5.86482e+06	5.5394e+06	5.5718e+06	5.72616e+06
P0A937	P0A937		bamE		5.6154e+06	5.49219e+06	5.62139e+06	5.8174e+06	6.04773e+06	6.10471e+06
P0A940	P0A940		bamA		1.44293e+07	1.43218e+07	1.48252e+07	1.45545e+07	1.45859e+07	1.49378e+07
P0A944	P0A944		rimI		746878	790082	798884	801532	717652	738380
P0A951	P0A951		speG		1.11853e+06	1.29103e+06	1.2642e+06	1.305e+06	1.29371e+06	1.262e+06
P0A953	P0A953		fabB		2.12897e+07	2.12761e+07	2.13727e+07	2.0675e+07	2.09838e+07	2.08084e+07
P0A955	P0A955		eda		3.02811e+07	3.01639e+07	3.11415e+07	2.9816e+07	2.86265e+07	3.01656e+07
P0A959	P0A959		alaA		2.15391e+06	2.09623e+06	2.04972e+06	2.14846e+06	2.07362e+06	2.133e+06
P0A962	P0A962		ansA		1.9795e+06	2.14037e+06	2.14536e+06	1.93675e+06	1.95505e+06	2.05329e+06
P0A964	P0A964		cheW		1.65684e+07	1.57705e+07	1.62223e+07	1.65365e+07	1.67648e+07	1.70145e+07
P0A968	P0A968		cspD		758935	776105	743390	776673	745669	800030
P0A972	P0A972		cspE		1.0206e+08	1.04209e+08	1.06285e+08	1.22171e+08	1.23049e+08	1.24855e+08
P0A978	P0A978		cspG		7.99303e+06	8.50821e+06	8.48339e+06	8.16818e+06	7.89577e+06	9.27542e+06
P0A988	P0A988		dnaN		4.42773e+06	4.26489e+06	4.35397e+06	4.35393e+06	4.28059e+06	4.39281e+06
P0A991	P0A991		fbaB		8.17654e+06	8.26656e+06	8.27756e+06	8.62242e+06	8.89224e+06	8.67427e+06
P0A993	P0A993		fbp		1.7057e+07	1.75508e+07	1.79929e+07	1.70991e+07	1.70719e+07	1.72187e+07
P0A996	P0A996		glpC		1.71054e+06	1.73758e+06	1.61948e+06	1.63441e+06	1.73622e+06	1.7031e+06
P0A998	P0A998		ftnA		4.57817e+07	4.85264e+07	4.98555e+07	4.72037e+07	4.51361e+07	4.59797e+07
P0A9A2	P0A9A2		ftnB		892556	641240	661603	801151	734128	765386
P0A9A6	P0A9A6		ftsZ		1.40308e+07	1.41738e+07	1.41952e+07	1.40005e+07	1.39459e+07	1.39661e+07
P0A9A9	P0A9A9		fur		1.62957e+07	1.55445e+07	1.64852e+07	1.62621e+07	1.61919e+07	1.60478e+07
P0A9B2	P0A9B2		gapA		3.06778e+08	3.12572e+08	3.21201e+08	3.28734e+08	3.28792e+08	3.29923e+08
P0A9B6	P0A9B6		epd		1.65441e+06	1.79956e+06	1.72201e+06	1.7306e+06	1.68412e+06	1.79104e+06
P0A9C0	P0A9C0		glpA		2.13262e+06	2.2468e+06	2.21926e+06	2.20472e+06	2.13936e+06	2.23288e+06
P0A9C3	P0A9C3		galM		6.06071e+06	6.00243e+06	6.41079e+06	6.29524e+06	5.95702e+06	6.29126e+06
P0A9C5	P0A9C5		glnA		1.47052e+07	1.43867e+07	1.483e+07	1.42939e+07	1.43073e+07	1.44513e+07
P0A9C9	P0A9C9		glpX		4.53181e+06	4.259e+06	4.42714e+06	4.42052e+06	4.53183e+06	4.41103e+06
P0A9D2	P0A9D2		gstA		6.8706e+06	7.2246e+06	6.96287e+06	7.16922e+06	6.83615e+06	6.78657e+06
P0A9D4	P0A9D4		cysE		3.61707e+06	3.42816e+06	3.74229e+06	3.74257e+06	3.69633e+06	3.51476e+06
P0A9D8	P0A9D8		dapD		4.05904e+07	4.05601e+07	3.98099e+07	3.99528e+07	3.93924e+07	3.99479e+07
P0A9E5	P0A9E5		fnr		6.33072e+06	6.23418e+06	6.15169e+06	6.70705e+06	6.5529e+06	6.55245e+06
P0A9F1	P0A9F1		mntR		1.28229e+06	1.49458e+06	1.4049e+06	1.40174e+06	1.33477e+06	1.41775e+06
P0A9F3	P0A9F3		cysB		3.55632e+06	3.55463e+06	3.42504e+06	3.66004e+06	3.60479e+06	3.6046e+06
P0A9G2	P0A9G2		nhaR		1.22905e+06	1.30648e+06	1.18063e+06	1.32703e+06	1.13361e+06	1.24841e+06
P0A9G6	P0A9G6		aceA		7.25994e+06	7.11964e+06	7.47478e+06	7.55014e+06	7.3631e+06	7.34556e+06
P0A9G8	P0A9G8		modE		3.43383e+06	3.50039e+06	3.26607e+06	3.44129e+06	3.66794e+06	3.48786e+06
P0A9H1	P0A9H1		mug		1.35031e+06	1.20314e+06	1.20344e+06	1.25188e+06	1.38463e+06	1.30125e+06
P0A9H5	P0A9H5		btuR		867363	921644	798802	845966	761016	870458
P0A9H7	P0A9H7		cfa		3.29756e+06	3.26559e+06	3.17696e+06	3.38073e+06	3.3898e+06	3.4508e+06
P0A9H9	P0A9H9		cheZ		2.18572e+06	2.22344e+06	2.24551e+06	2.21942e+06	2.19338e+06	2.15086e+06
P0A9I1	P0A9I1		citE		6.08549e+06	6.32666e+06	6.05072e+06	6.54787e+06	6.26042e+06	6.31722e+06
P0A9I3	P0A9I3		gcvR		2.38355e+06	2.38201e+06	2.43189e+06	2.48375e+06	2.39197e+06	2.36567e+06
P0A9I8	P0A9I8		nirD		2.81923e+06	2.66149e+06	2.70676e+06	2.74858e+06	2.68984e+06	2.44503e+06
P0A9J0	P0A9J0		rng		3.72332e+06	3.89989e+06	3.71848e+06	3.81679e+06	3.75034e+06	3.91547e+06
P0A9J4	P0A9J4		panE		850884	844381	852844	922801	871416	869023
P0A9J6	P0A9J6		rbsK		3.54874e+06	3.23099e+06	3.60359e+06	3.33765e+06	3.24777e+06	3.40759e+06
P0A9J8	P0A9J8		pheA		2.2715e+06	2.37766e+06	2.14375e+06	2.18327e+06	2.07752e+06	2.12747e+06
P0A9K3	P0A9K3		ybeZ		5.79562e+06	5.78687e+06	5.73967e+06	5.72506e+06	5.80556e+06	5.78543e+06
P0A9K7	P0A9K7		phoU		1.67241e+06	1.65307e+06	1.85853e+06	1.67512e+06	1.81885e+06	1.63849e+06
P0A9K9	P0A9K9		slyD		9.05121e+07	9.0148e+07	9.18464e+07	8.65073e+07	8.92461e+07	8.78453e+07
P0A9L3	P0A9L3		fklB		2.08456e+07	1.96083e+07	2.0304e+07	1.90389e+07	1.97199e+07	1.90924e+07
P0A9L5	P0A9L5		ppiC		2.6487e+06	2.57473e+06	2.50781e+06	2.57318e+06	2.46898e+06	2.50937e+06
P0A9L8	P0A9L8		proC		396044	504497	491960	426425	586409	411988
P0A9M0	P0A9M0		lon		9.59845e+06	9.45377e+06	9.61033e+06	9.6075e+06	9.61169e+06	9.73107e+06
P0A9M2	P0A9M2		hpt		1.31251e+07	1.30463e+07	1.31381e+07	1.27008e+07	1.24679e+07	1.27177e+07
P0A9M5	P0A9M5		gpt		7.91845e+07	7.9911e+07	8.02557e+07	7.95272e+07	7.78922e+07	8.0756e+07
P0A9M8	P0A9M8		pta		4.76656e+07	4.68343e+07	4.80469e+07	4.80982e+07	4.90341e+07	4.84035e+07
P0A9N4	P0A9N4		pflA		5.42619e+06	5.33437e+06	5.40942e+06	5.19398e+06	5.08611e+06	5.13431e+06
P0A9P0	P0A9P0		lpdA		3.27438e+07	3.26556e+07	3.33617e+07	3.36244e+07	3.33307e+07	3.28919e+07
P0A9P4	P0A9P4		trxB		1.6556e+07	1.59636e+07	1.63524e+07	1.60767e+07	1.58634e+07	1.64841e+07
P0A9P6	P0A9P6		deaD		9.87763e+06	9.96114e+06	9.8039e+06	9.91631e+06	9.80334e+06	9.91185e+06
P0A9Q1	P0A9Q1		arcA		2.40762e+07	2.36863e+07	2.45487e+07	2.42748e+07	2.41132e+07	2.39386e+07
P0A9Q5	P0A9Q5		accD		1.53935e+07	1.59291e+07	1.58733e+07	1.5512e+07	1.55161e+07	1.56932e+07
P0A9Q7	P0A9Q7		adhE		1.93999e+08	1.93725e+08	1.95156e+08	1.96321e+08	1.95327e+08	1.93852e+08
P0A9Q9	P0A9Q9		asd		2.17083e+07	2.07754e+07	2.11155e+07	2.117e+07	2.22e+07	2.08987e+07
P0A9R4	P0A9R4		fdx		8.22505e+06	8.39439e+06	8.28973e+06	8.30765e+06	8.94054e+06	8.41608e+06
P0A9R7	P0A9R7		ftsE		3.73632e+06	3.41196e+06	3.73151e+06	3.82192e+06	3.85485e+06	3.47423e+06
P0A9S5	P0A9S5		gldA		1.33817e+07	1.30025e+07	1.33862e+07	1.26581e+07	1.26137e+07	1.31211e+07
P0A9T0	P0A9T0		serA		6.02266e+06	6.10716e+06	6.09454e+06	6.09417e+06	6.04394e+06	6.07566e+06
P0A9T4	P0A9T4		tas		1.00058e+07	9.66816e+06	9.88098e+06	9.64e+06	1.007e+07	9.7931e+06
P0A9T8	P0A9T8		ybbA		850984	808566	766329	798687	806084	812489
P0A9U3	P0A9U3		ybiT		5.99302e+06	5.79608e+06	5.83189e+06	6.19545e+06	6.01957e+06	6.14792e+06
P0A9V1	P0A9V1		lptB		5.84715e+06	6.15759e+06	5.94823e+06	6.0213e+06	6.00016e+06	6.17843e+06
P0A9W3	P0A9W3		yjjK		8.85694e+06	8.57397e+06	9.0002e+06	8.59502e+06	8.74426e+06	8.82146e+06
P0A9W6	P0A9W6		yrbA		1.36364e+07	1.28453e+07	1.3805e+07	1.29325e+07	1.22195e+07	1.20314e+07
P0A9W9	P0A9W9		yrdA		5.18467e+06	5.08673e+06	4.96127e+06	4.87838e+06	4.94525e+06	4.92908e+06
P0A9X4	P0A9X4		mreB		9.06243e+06	9.28458e+06	9.27678e+06	9.18549e+06	9.09174e+06	8.92371e+06
P0A9X9	P0A9X9		cspA		2.75741e+07	2.67506e+07	2.77983e+07	2.50499e+07	2.60905e+07	2.54328e+07
P0A9Y6	P0A9Y6		cspC		1.74331e+08	1.80492e+08	1.82265e+08	1.73877e+08	1.73321e+08	1.72336e+08
P0A9Z1	P0A9Z1		glnB		1.46851e+07	1.46579e+07	1.46926e+07	1.44997e+07	1.44618e+07	1.4785e+07
P0AA04	P0AA04		ptsH		4.97344e+07	4.96539e+07	5.09014e+07	6.21972e+07	5.78075e+07	6.04573e+07
P0AA10	P0AA10		rplM		6.451e+07	6.33603e+07	6.55166e+07	6.53342e+07	6.55717e+07	6.57864e+07
P0AA16	P0AA16		ompR		8.02132e+06	7.98888e+06	8.05611e+06	8.20886e+06	8.20112e+06	8.0772e+06
P0AA25	P0AA25		trxA		2.84675e+07	2.82106e+07	2.81802e+07	2.68836e+07	2.73924e+07	2.67631e+07
P0AA31	P0AA31		yedF		3.94777e+06	3.66955e+06	3.90568e+06	4.0758e+06	3.81547e+06	3.9695e+06
P0AA39	P0AA39		rluC		1.44333e+06	1.27386e+06	1.30495e+06	1.3423e+06	1.2849e+06	1.36168e+06
P0AA43	P0AA43		rsuA		4.60028e+06	4.70686e+06	4.56308e+06	4.71046e+06	4.58402e+06	4.60492e+06
P0AA53	P0AA53		qmcA		1.70854e+06	2.00928e+06	1.73433e+06	1.99475e+06	1.91557e+06	1.85429e+06
P0AA57	P0AA57		yobA		1.27236e+06	1.27174e+06	1.29649e+06	1.40239e+06	1.32464e+06	1.32804e+06
P0AA91	P0AA91		yeaY		1.57995e+06	1.52336e+06	1.64508e+06	1.5974e+06	1.5819e+06	1.58108e+06
P0AA93	P0AA93		ypdA		386370	455392	432344	367459	235275	305856
P0AA95	P0AA95		yacC		1.20864e+06	1.17542e+06	1.15178e+06	1.11177e+06	1.16996e+06	1.10612e+06
P0AA97	P0AA97		yaeQ		921995	1.00919e+06	1.07414e+06	895671	799593	1.04613e+06
P0AAA1	P0AAA1		yagU		7.42832e+06	7.04362e+06	7.29605e+06	7.19946e+06	7.58583e+06	7.33906e+06
P0AAB4	P0AAB4		ubiD		1.92264e+06	1.74724e+06	2.04901e+06	1.89101e+06	1.81012e+06	2.32954e+06
P0AAB6	P0AAB6		galF		1.27545e+07	1.25773e+07	1.27168e+07	1.18669e+07	1.22581e+07	1.20023e+07
P0AAB8	P0AAB8		uspD		2.13149e+06	2.0384e+06	2.08001e+06	2.14648e+06	2.21635e+06	2.06093e+06
P0AAC0	P0AAC0		uspE		4.33976e+06	4.39584e+06	4.34524e+06	4.30169e+06	4.35324e+06	4.24092e+06
P0AAC8	P0AAC8		iscA		6.64386e+06	6.7826e+06	6.95621e+06	6.73868e+06	6.46712e+06	6.81475e+06
P0AAD6	P0AAD6		sdaC		198506	198846	193568	197665	194999	177776
P0AAF6	P0AAF6		artP		978756	917416	1.06108e+06	963488	1.04524e+06	995934
P0AAH0	P0AAH0		pstB		857476	987455	906580	1.04912e+06	973929	1.02908e+06
P0AAH8	P0AAH8		sapF		604085	656505	533735	452369	588834	534050
P0AAI3	P0AAI3		ftsH		1.91908e+07	1.86836e+07	1.9018e+07	1.90945e+07	1.89635e+07	1.89663e+07
P0AAI5	P0AAI5		fabF		4.81579e+07	4.64344e+07	4.78773e+07	4.78272e+07	4.74099e+07	4.71973e+07
P0AAI9	P0AAI9		fabD		5.62637e+06	5.57919e+06	5.77069e+06	5.56828e+06	5.70535e+06	5.53786e+06
P0AAJ3	P0AAJ3		fdnH		4.58928e+06	4.71341e+06	4.66348e+06	4.79503e+06	4.77252e+06	4.7389e+06
P0AAJ5	P0AAJ5		fdoH		3.89996e+06	3.91891e+06	3.87653e+06	3.70307e+06	3.90436e+06	3.85306e+06
P0AAJ8	P0AAJ8		hybA		1.93569e+06	1.85306e+06	1.89387e+06	1.83122e+06	1.87634e+06	1.80695e+06
P0AAK1	P0AAK1		hycB		1.56579e+06	1.58087e+06	1.51254e+06	1.6286e+06	1.75774e+06	1.6062e+06
P0AAN3	P0AAN3		hypB		2.93483e+06	2.88404e+06	2.87111e+06	2.90487e+06	2.97913e+06	2.90041e+06
P0AAN5	P0AAN5		yaiA		1.25901e+06	1.40094e+06	1.51234e+06	1.488e+06	1.32005e+06	1.45366e+06
P0AAP3	P0AAP3		frmR		2.86811e+06	2.96204e+06	2.82495e+06	2.84481e+06	2.86857e+06	2.90635e+06
P0AAQ2	P0AAQ2		yajD		4.91272e+06	5.11322e+06	4.88489e+06	5.29797e+06	5.05444e+06	5.06743e+06
P0AAR3	P0AAR3		ybaK		2.05229e+06	2.17048e+06	2.13605e+06	2.32066e+06	2.13737e+06	2.19723e+06
P0AAS7	P0AAS7		ybcJ		3.06204e+06	2.7816e+06	3.02867e+06	2.74317e+06	2.64052e+06	2.75675e+06
P0AAT4	P0AAT4		mscM		2.11344e+06	2.1413e+06	2.12609e+06	2.1105e+06	2.0544e+06	2.07108e+06
P0AAT6	P0AAT6		rsfS		3.2976e+06	3.32824e+06	3.27912e+06	3.0191e+06	3.04937e+06	3.07658e+06
P0AAT9	P0AAT9		ybeL		7.38647e+06	7.2655e+06	7.46501e+06	7.94012e+06	7.45241e+06	7.83391e+06
P0AAU7	P0AAU7		ybfE		1.48404e+06	1.6516e+06	1.41501e+06	1.48712e+06	1.34327e+06	1.40203e+06
P0AAX8	P0AAX8		ybiS		5.2527e+06	5.15673e+06	5.18152e+06	5.31984e+06	5.17641e+06	5.32165e+06
P0AAZ4	P0AAZ4		rarA		1.19904e+06	1.17115e+06	1.18077e+06	1.15685e+06	1.15128e+06	1.20084e+06
P0AAZ7	P0AAZ7		ycaR		5.58458e+06	5.47789e+06	5.86472e+06	5.83082e+06	5.55255e+06	5.46745e+06
P0AB10	P0AB10		ymbA		295492	159700	279899	223930	223926	204780
P0AB14	P0AB14		yccJ		2.9131e+06	2.85128e+06	3.01725e+06	2.95648e+06	2.95573e+06	2.87712e+06
P0AB18	P0AB18		tusE		1.38252e+06	1.40409e+06	1.4236e+06	1.47214e+06	1.4016e+06	1.54469e+06
P0AB24	P0AB24		efeO		5.77161e+06	5.58923e+06	5.7176e+06	5.72564e+06	5.96387e+06	5.56186e+06
P0AB26	P0AB26		yceB		2.43688e+06	2.43256e+06	2.37588e+06	2.31196e+06	2.24647e+06	2.37052e+06
P0AB28	P0AB28		yceD		8.73088e+06	8.7395e+06	8.55159e+06	9.16372e+06	8.77204e+06	9.0008e+06
P0AB38	P0AB38		lpoB		5.20215e+06	5.39433e+06	5.3883e+06	5.44262e+06	4.81567e+06	5.13091e+06
P0AB43	P0AB43		ycgL		1.46416e+06	1.37013e+06	1.41285e+06	1.34164e+06	1.14177e+06	1.28618e+06
P0AB46	P0AB46		ymgD		2.03859e+06	2.06541e+06	2.13051e+06	2.23089e+06	2.01506e+06	2.35564e+06
P0AB52	P0AB52		ychN		2.7654e+06	2.69332e+06	2.78015e+06	2.2086e+06	2.3823e+06	2.34118e+06
P0AB55	P0AB55		yciI		3.73777e+06	3.6313e+06	3.37721e+06	4.7039e+06	7.68594e+06	3.11059e+06
P0AB58	P0AB58		yciM		388587	371063	428980	396281	354756	425056
P0AB61	P0AB61		yciN		5.22336e+06	4.67659e+06	5.29501e+06	4.86565e+06	4.95483e+06	4.90852e+06
P0AB67	P0AB67		pntB		1.88768e+06	1.87195e+06	1.83419e+06	1.72863e+06	1.70124e+06	1.71003e+06
P0AB71	P0AB71		fbaA		1.34981e+08	1.35734e+08	1.37601e+08	1.38189e+08	1.39345e+08	1.41673e+08
P0AB77	P0AB77		kbl		1.69211e+07	1.63204e+07	1.67054e+07	1.63994e+07	1.6769e+07	1.62101e+07
P0AB80	P0AB80		ilvE		7.18658e+06	7.36211e+06	7.25318e+06	7.38847e+06	7.1689e+06	7.22221e+06
P0AB83	P0AB83		nth		1.60023e+06	1.60452e+06	1.54834e+06	1.46209e+06	1.50168e+06	1.56595e+06
P0AB89	P0AB89		purB		8.8722e+06	8.78975e+06	8.62797e+06	8.84779e+06	8.86126e+06	8.65812e+06
P0AB91	P0AB91		aroG		3.13673e+06	3.1729e+06	3.06418e+06	3.15408e+06	3.14262e+06	3.05527e+06
P0AB98	P0AB98		atpB		669632	490390	652757	730238	681789	594663
P0ABA0	P0ABA0		atpF		2.46054e+07	2.43097e+07	2.46561e+07	2.44942e+07	2.50517e+07	2.47966e+07
P0ABA4	P0ABA4		atpH		2.16608e+07	2.15345e+07	2.12241e+07	2.05138e+07	2.12635e+07	2.1128e+07
P0ABA6	P0ABA6		atpG		4.18371e+07	4.1979e+07	4.2099e+07	4.05698e+07	3.92198e+07	3.91817e+07
P0ABB0	P0ABB0		atpA		6.23749e+07	6.31225e+07	6.38929e+07	6.42002e+07	6.31924e+07	6.36461e+07
P0ABB4	P0ABB4		atpD		4.03173e+07	4.07029e+07	4.09121e+07	4.10301e+07	4.08802e+07	4.12079e+07
P0ABB8	P0ABB8		mgtA		680868	724372	659460	709046	664956	751523
P0ABC3	P0ABC3		hflC		1.23978e+07	1.17986e+07	1.24254e+07	1.2644e+07	1.21515e+07	1.24813e+07
P0ABC7	P0ABC7		hflK		1.63391e+07	1.63789e+07	1.59983e+07	1.62768e+07	1.63492e+07	1.64599e+07
P0ABD3	P0ABD3		bfr		7.36189e+06	7.15364e+06	7.25453e+06	7.09739e+06	7.27019e+06	7.22294e+06
P0ABD5	P0ABD5		accA		1.41413e+07	1.40523e+07	1.42342e+07	1.44458e+07	1.43755e+07	1.44725e+07
P0ABD8	P0ABD8		accB		3.38539e+07	3.20762e+07	3.5193e+07	3.41059e+07	3.43458e+07	3.52451e+07
P0ABE2	P0ABE2		bolA		3.7763e+06	3.18952e+06	3.49274e+06	3.91461e+06	3.46494e+06	3.92597e+06
P0ABF1	P0ABF1		pcnB		3.32176e+06	3.40084e+06	3.21166e+06	3.36503e+06	3.24586e+06	3.13621e+06
P0ABF6	P0ABF6		cdd		6.94264e+06	6.79472e+06	7.10832e+06	7.04583e+06	7.10655e+06	7.11491e+06
P0ABG4	P0ABG4		ftsW		331704	269152	257976	271416	324249	259063
P0ABH0	P0ABH0		ftsA		3.03441e+06	2.79451e+06	3.0143e+06	3.11251e+06	3.01888e+06	3.08097e+06
P0ABH7	P0ABH7		gltA		1.08497e+07	1.09167e+07	1.08394e+07	1.12447e+07	1.07171e+07	1.11665e+07
P0ABH9	P0ABH9		clpA		1.08277e+07	1.09338e+07	1.08267e+07	1.0816e+07	1.07957e+07	1.06119e+07
P0ABI4	P0ABI4		corA		1.62507e+06	1.57112e+06	1.63949e+06	1.73436e+06	1.63218e+06	1.65577e+06
P0ABI8	P0ABI8		cyoB		2.53244e+06	2.23429e+06	2.34354e+06	2.39338e+06	2.52695e+06	2.40718e+06
P0ABJ1	P0ABJ1		cyoA		2.56838e+06	2.42969e+06	2.4289e+06	2.4221e+06	2.31753e+06	2.48118e+06
P0ABJ9	P0ABJ9		cydA		4.27125e+07	4.31143e+07	4.22774e+07	4.218e+07	4.15852e+07	4.17191e+07
P0ABK2	P0ABK2		cydB		5.83941e+06	6.10396e+06	5.79583e+06	5.53626e+06	5.54495e+06	5.32033e+06
P0ABK5	P0ABK5		cysK		3.94269e+07	3.82302e+07	3.96535e+07	3.99745e+07	3.99081e+07	3.99926e+07
P0ABL5	P0ABL5		napC		492959	479164	506486	511462	576293	578153
P0ABM9	P0ABM9		ccmH		774114	752484	883275	927502	844706	884702
P0ABN1	P0ABN1		dgkA		401067	363144	338491	454000	365280	338748
P0ABN5	P0ABN5		dcuA		3.45054e+06	3.49061e+06	3.35729e+06	3.54466e+06	3.55293e+06	3.52251e+06
P0ABN9	P0ABN9		dcuB		6.92665e+06	7.15022e+06	6.7776e+06	7.05274e+06	6.65375e+06	6.73457e+06
P0ABP8	P0ABP8		deoD		5.26285e+07	5.35767e+07	5.28488e+07	5.11639e+07	5.27468e+07	5.10247e+07
P0ABQ0	P0ABQ0		coaBC		736327	840840	798905	804794	779424	798419
P0ABQ2	P0ABQ2		garR		1.80663e+06	1.80049e+06	1.85355e+06	1.8365e+06	1.83736e+06	1.84664e+06
