Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P07364	CHER_ECOLI	cheR	Chemotaxis protein methyltransferase	2	2	228327			280452	215392	296255
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	36	36	8.69347e+07	8.64936e+07	8.80459e+07	8.76977e+07	8.83441e+07	9.06026e+07
P07604	TYRR_ECOLI	tyrR	Transcriptional regulatory protein TyrR	11	11	7.82572e+06	8.45395e+06	8.71602e+06	7.70128e+06	8.04562e+06	8.24365e+06
P07639	AROB_ECOLI	aroB	3-dehydroquinate synthase	11	11	1.6082e+07	1.6603e+07	1.65873e+07	1.66633e+07	1.644e+07	1.66365e+07
P07648	EX5C_ECOLI	recC	Exodeoxyribonuclease V gamma chain	5	5	1.19289e+06	1.28956e+06	1.73174e+06	1.43027e+06	1.33594e+06	1.3324e+06
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	4	4	4.81136e+06	6.11328e+06	6.31774e+06	6.35788e+06	5.84993e+06	6.02217e+06
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	25	25	3.21753e+07	3.16456e+07	3.16001e+07	3.22958e+07	3.27379e+07	3.26811e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	13	13	4.35631e+06	4.23188e+06	4.26891e+06	4.3869e+06	4.22526e+06	4.08346e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	21	21	1.29094e+07	1.28551e+07	1.32269e+07	1.34118e+07	1.2554e+07	1.34296e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	32	32	1.07241e+08	1.08716e+08	1.04306e+08	1.07835e+08	1.00826e+08	9.97582e+07
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1	3.03323e+06		2.96771e+06	3.36465e+06	3.70582e+06	
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.58534e+06	1.41308e+06	1.56965e+06	1.588e+06	1.42484e+06	1.76085e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.861e+07	3.62583e+07	3.7792e+07	3.63826e+07	3.90574e+07	3.7709e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.39822e+07	3.63092e+07	3.14644e+07	3.29507e+07	3.35655e+07	3.2388e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	6.72749e+06	6.56038e+06	6.01632e+06	6.40624e+06	5.79928e+06	6.14769e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3	4.57899e+06	5.24211e+06	4.5154e+06	4.84569e+06	5.08109e+06	5.04088e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	1.88484e+06	1.4228e+06	2.71349e+06	1.85852e+06	1.62719e+06	2.01337e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	6.57219e+06	6.39077e+06	5.83395e+06	6.44398e+06	6.519e+06	6.91796e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.68412e+06	9.12234e+06	9.85945e+06	8.84158e+06	9.58473e+06	1.00644e+07
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12	2.08849e+07	2.15515e+07	2.10563e+07	2.09178e+07	2.17469e+07	2.13072e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	1.07628e+08	1.05869e+08	1.09959e+08	1.11235e+08	1.08956e+08	1.07401e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21	2.5765e+07	2.55386e+07	2.59817e+07	2.6161e+07	2.5763e+07	2.6101e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.82332e+07	6.15184e+07	6.23589e+07	6.02777e+07	5.93656e+07	6.04554e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	1.01764e+07	9.58906e+06	1.00298e+07	8.98794e+06	9.83428e+06	9.91821e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13	5.55951e+07	5.36497e+07	5.84778e+06	5.37986e+07	6.54214e+06	6.31049e+06
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.55233e+07	6.61625e+07	6.4373e+07	6.394e+07	6.39497e+07	6.61544e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.24889e+07	1.29296e+07	1.2545e+07	1.31789e+07	1.26911e+07	1.26537e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.76898e+06	2.52985e+06	2.55449e+06	2.80607e+06	2.45871e+06	3.13502e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1			1.62633e+06	1.62395e+06		
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5	8.85916e+06	8.60004e+06	8.26601e+06	8.61434e+06	8.00605e+06	8.25265e+06
P08390	USG_ECOLI	usg	USG-1 protein	7	7	1.86251e+07	1.99226e+07	2.20124e+07	1.98615e+07	2.14495e+07	2.15802e+07
P08395	SPPA_ECOLI	sppA	Protease 4	13	13	9.37878e+06	9.03078e+06	9.09985e+06	9.28932e+06	9.23496e+06	9.34634e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.6994e+07	2.55835e+07	2.67123e+07	2.76548e+07	2.70931e+07	2.74767e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.23551e+07	3.20439e+07	3.04119e+07	3.1989e+07	3.02471e+07	3.12749e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	12	12	3.49972e+07	3.65924e+07	3.05277e+07	3.63657e+07	3.31353e+07	3.25613e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		16	16	6.87995e+07	6.36705e+07	6.8159e+06	6.32556e+07	7.10696e+06	5.96492e+06
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	33	33	3.10791e+08	2.9971e+08	2.9679e+08	3.09305e+08	2.9907e+08	3.09675e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	17	17	6.90625e+06	7.31215e+06	6.94546e+06	7.54983e+06	6.97742e+06	6.99885e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.84336e+07	4.9107e+07	4.80367e+07	4.8605e+07	4.75551e+07	4.86837e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	8.05605e+06	8.45903e+06	7.9041e+06	6.98564e+06	7.72152e+06	7.7147e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	3.23215e+06	3.40503e+06	2.72803e+06	3.33325e+06	2.85093e+06	2.86175e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	11	11	2.49952e+07	2.58068e+07	2.47993e+07	2.53227e+07	2.42397e+07	2.52619e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	8	8	1.36101e+07	1.20997e+07	1.42561e+07	1.28276e+07	1.55283e+07	1.4786e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.79802e+07	1.70209e+07	1.87751e+07	1.73676e+07	1.81125e+07	1.7218e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	7.93961e+07	8.12437e+07	8.42074e+07	8.23552e+07	8.20396e+07	8.24874e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	11	11	3.39518e+07	3.56745e+07	3.37426e+07	3.53904e+07	3.42472e+07	3.46867e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.80121e+06	5.30478e+06	5.73081e+06	5.70716e+06	5.60497e+06	5.43522e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	23	17	1.83785e+07	1.7694e+07	1.82241e+07	1.82866e+07	1.81788e+07	1.82898e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	12	12	8.50435e+06	7.32131e+06	8.56837e+06	8.22782e+06	8.63437e+06	8.81372e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	6	6	2.87032e+07	2.63175e+07	2.76085e+07	2.8181e+07	2.77731e+07	2.86846e+07
P09169	OMPT_ECOLI	ompT	Protease 7	14	13	2.2307e+07	2.17025e+07	2.22639e+07	2.17999e+07	2.1665e+07	2.32113e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		6	6	4.41061e+07	4.40921e+07	4.21151e+06	4.29357e+07	4.59165e+06	4.57201e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	5.20795e+06	4.39977e+06	4.36897e+06	5.32969e+06	4.60141e+06	5.11094e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.70333e+06	1.64847e+06	1.71982e+06	1.68288e+06	1.67722e+06	1.68451e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	8	8	1.93156e+08	1.73165e+08	1.92342e+08	1.90197e+08	1.86135e+08	1.90013e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	69	63	2.04138e+09	1.95966e+09	1.98991e+09	2.01048e+09	1.98359e+09	1.99433e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	13	13	2.79633e+07	2.77978e+07	2.94817e+07	2.94048e+07	2.90713e+07	2.91489e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	2.31044e+07	2.22507e+07	2.12104e+07	2.22169e+07	2.08542e+07	2.07137e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12	2.12175e+07	2.03733e+07	2.23083e+07	2.19438e+07	2.09333e+07	2.21615e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	5	5	9.89394e+06	1.00116e+07	1.04016e+07	9.53704e+06	1.01951e+07	9.91178e+06
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	41	41	1.06379e+07	1.07767e+07	1.10172e+07	1.09336e+07	1.04825e+07	1.07829e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	7	7	2.92737e+07	3.02867e+07	2.96745e+07	2.87264e+07	3.14574e+07	2.98914e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	2	2	663762	604633		681293		408641
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	24	24	1.28303e+07	1.33379e+07	1.33589e+07	1.33003e+07	1.30913e+07	1.37065e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	6	6	4.25824e+06	4.51285e+06	4.55006e+06	4.05653e+06	3.8842e+06	4.08173e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	9.49527e+08	9.4131e+08	8.55596e+08	9.12965e+08	8.83996e+08	8.77719e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.18287e+09	1.094e+09	1.15836e+09	1.1306e+09	1.06612e+09	1.15256e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.17635e+07	1.23398e+07	1.27651e+07	1.21397e+07	1.21741e+07	1.18936e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	9.84251e+07	9.79838e+07	9.74783e+07	9.9229e+07	9.80128e+07	9.83292e+07
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.40512e+06	9.02188e+06	9.64886e+06	9.29825e+06	9.70914e+06	9.81556e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.31682e+07	1.27551e+07	1.16987e+07	1.3084e+07	1.33528e+07	1.29754e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.41937e+07	2.50864e+07	2.52184e+07	2.6354e+07	2.531e+07	2.57224e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	1.01904e+08	1.01902e+08	9.93103e+07	1.01927e+08	9.7385e+07	1.01367e+08
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1	778448	573648			651530	
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	13	13	1.53597e+07	1.61717e+07	1.35661e+07	1.64635e+07	1.46797e+07	1.44316e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.9423e+07	4.99275e+07	4.83152e+07	4.98477e+07	4.68861e+07	4.77489e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	2.93846e+07	2.94796e+07	2.9204e+07	2.93972e+07	3.13231e+07	3.08773e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.53154e+07	4.19159e+07	4.53571e+07	4.44678e+07	4.52054e+07	4.46136e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	20	20	1.65894e+07	1.66709e+07	1.65187e+07	1.69638e+07	1.61633e+07	1.61667e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	36	36	6.79179e+08	6.50057e+08	6.36106e+08	6.59349e+08	6.48874e+08	6.47717e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	6.38746e+08	6.55413e+08	6.97305e+08	6.3699e+08	7.24106e+08	7.33325e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.92047e+07	1.9426e+07	1.92812e+07	1.79304e+07	2.00509e+07	1.80306e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.53121e+08	1.48339e+08	1.47575e+08	1.50394e+08	1.37456e+08	1.43559e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	22	22	9.29336e+07	9.36294e+07	8.73334e+07	9.17037e+07	9.2176e+07	9.11975e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	8.32544e+07	8.4961e+07	8.55573e+07	8.47838e+07	8.29851e+07	8.62725e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.40481e+06	1.39498e+06	1.26534e+06	1.22269e+06	1.1155e+06	1.23428e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.99551e+07	4.63791e+07	4.8311e+07	4.76003e+07	4.87496e+07	4.99478e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	12	12	1.38863e+07	1.34965e+07	1.46983e+07	1.4301e+07	1.45041e+07	1.46359e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	4	4	3.94544e+06	3.50782e+06	4.07824e+06	3.66268e+06	4.27968e+06	4.45602e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	1.1049e+07	1.40288e+07	1.20745e+07	1.22414e+07	1.19371e+07	1.20035e+07
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	4.50763e+06	4.70173e+06	4.98179e+06	5.17551e+06	4.95782e+06	5.00437e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	3	3	1.54998e+06	1.67269e+06	1.73296e+06	1.6458e+06	1.7065e+06	1.51279e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.86926e+07	6.86124e+07	6.86274e+07	6.84715e+07	6.85142e+07	6.79624e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2	1.08698e+06	1.20148e+06	1.02259e+06	1.06704e+06		997052
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.62885e+07	9.93593e+07	1.01759e+08	1.00015e+08	1.01359e+08	1.02039e+08
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	21	21	1.34215e+08	1.37303e+08	1.35085e+08	1.33936e+08	1.35619e+08	1.36364e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	9.91482e+07	9.92681e+07	1.00882e+08	9.77406e+07	9.91024e+07	1.05019e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.66341e+08	1.6743e+08	1.60416e+08	1.61614e+08	1.60822e+08	1.61113e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	5	5	9.52274e+06	9.53621e+06	9.89956e+06	8.76263e+06	9.50094e+06	9.92262e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.32243e+07	2.38732e+07	2.49816e+07	2.33459e+07	2.31738e+07	2.3603e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.4672e+07	1.42402e+07	1.42215e+07	1.34384e+07	1.503e+07	1.50129e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	42	42	8.34906e+08	8.12501e+08	8.16783e+08	8.15839e+08	8.14119e+08	8.20628e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	5.72422e+08	6.01804e+08	5.97072e+08	5.91201e+08	5.93256e+08	6.25387e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	8.46036e+07	8.05146e+07	8.20571e+07	8.02345e+07	8.42827e+07	8.71842e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.69859e+09	1.62498e+09	1.69952e+09	1.64001e+09	1.70751e+09	1.73091e+09
P0A6P5	DER_ECOLI	der	GTPase Der	18	18	3.04411e+07	3.12246e+07	3.01582e+07	3.01959e+07	3.09922e+07	3.08655e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.23888e+07	6.22709e+07	6.3509e+07	6.00912e+07	6.41933e+07	6.52705e+07
P0A6P9	ENO_ECOLI	eno	Enolase	26	26	1.15131e+09	1.15891e+09	1.16685e+09	1.13334e+09	1.17463e+09	1.19265e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.78772e+07	8.90298e+07	8.23036e+07	8.77464e+07	8.31706e+07	8.29947e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.05013e+08	1.07505e+08	9.9476e+07	1.07152e+08	9.83384e+07	1.00701e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	7.99702e+07	7.84678e+07	7.42451e+07	7.95796e+07	7.57637e+07	7.57735e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	5.01225e+07	4.38298e+07	4.74174e+07	5.07477e+07	3.97045e+07	4.31803e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	5.40025e+06	5.39566e+06	5.76891e+06	6.00339e+06	5.99373e+06	5.94254e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.48706e+07	2.61888e+07	2.46145e+07	2.58122e+07	2.68636e+07	2.61888e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25	2.69083e+08	2.58426e+08	2.61537e+08	2.65717e+08	2.63167e+08	2.6605e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	7	7	1.68958e+07	1.71932e+07	1.73681e+07	1.6598e+07	1.81772e+07	1.75704e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.32238e+07	2.25158e+07	2.27819e+07	2.39178e+07	2.32456e+07	2.27671e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.50248e+07	1.5138e+07	1.47042e+07	1.47716e+07	1.40781e+07	1.42432e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	2.1249e+07	2.12472e+07	2.2126e+07	2.14307e+07	2.20316e+07	2.19442e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.88487e+07	1.9131e+07	1.93086e+07	2.0126e+07	1.85119e+07	2.03073e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.33689e+07	1.42295e+07	1.38069e+07	1.34184e+07	1.38575e+07	1.35167e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	11	11	2.99034e+07	3.04185e+07	3.13529e+07	3.12551e+07	3.14446e+07	3.2394e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	8	8	5.25702e+07	5.28476e+07	5.16451e+07	5.26453e+07	5.33892e+07	5.2172e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	2.41731e+06	2.22052e+06	2.13782e+06	2.39341e+06	2.31002e+06	2.33062e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.01001e+06	4.62627e+06	4.20936e+06	4.18172e+06	4.01555e+06	4.4496e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.07043e+08	1.08891e+08	1.12804e+08	1.07927e+08	1.10973e+08	1.13207e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11	2.71676e+07	2.64376e+07	2.72801e+07	2.72295e+07	2.81047e+07	2.72349e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	5.79212e+06	5.0563e+06	5.80709e+06	5.18249e+06	6.16347e+06	5.44842e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	9	9	2.21167e+08	2.18152e+08	2.01471e+08	2.20895e+08	2.03575e+08	2.06221e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.62513e+07	5.37853e+07	5.12209e+07	5.66453e+07	5.82632e+07	5.7826e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.3315e+07	4.19822e+07	4.18981e+07	4.48855e+07	4.28159e+07	4.24152e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	44	44	4.10798e+08	3.86742e+08	3.8766e+08	3.93958e+08	4.04948e+08	4.12274e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	19	19	2.60281e+07	2.63385e+07	2.61501e+07	2.58604e+07	2.72724e+07	2.62546e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43	1.28547e+08	1.26792e+08	1.25283e+08	1.27558e+08	1.27482e+08	1.29323e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	8.40197e+06	8.69785e+06	8.45158e+06	8.75658e+06	8.64798e+06	8.3453e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37	8.9044e+07	8.8785e+07	8.92296e+07	8.85767e+07	9.1535e+07	9.2125e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.16326e+08	3.13571e+08	2.96223e+08	2.85036e+08	3.02351e+08	3.02719e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	17	17	1.83156e+08	1.6701e+08	1.75685e+08	1.7067e+08	1.78998e+08	1.877e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	14	14	2.26108e+08	2.30014e+08	2.21333e+08	2.11397e+08	2.26132e+08	2.27484e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	1.21948e+07	1.31838e+07	1.19897e+07	1.23701e+07	1.15859e+07	1.15894e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.39523e+07	5.45338e+07	5.38232e+07	5.44305e+07	5.40625e+07	5.62544e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	2.79184e+06	2.85182e+06	2.05111e+06	2.92372e+06	2.37278e+06	3.08273e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.70866e+06	7.27657e+06	7.78967e+06	7.35816e+06	7.52565e+06	7.68278e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	3.17034e+07	2.77147e+07	3.06907e+07	3.116e+07	3.24723e+07	3.21509e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.06236e+07	9.22969e+07	9.48658e+07	9.36127e+07	9.75369e+07	9.30715e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	4.66891e+06	5.63449e+06	5.10452e+06	5.68193e+06	4.98163e+06	5.26168e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.78011e+07	3.32285e+07	3.7792e+07	3.78135e+07	3.47873e+07	3.73598e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	14	14	4.16017e+07	4.36717e+07	4.42492e+07	4.36698e+07	4.30797e+07	4.23082e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	3.16803e+06	2.73293e+06	3.04128e+06	2.9886e+06	3.1086e+06	2.64642e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.50485e+07	3.36543e+07	3.26747e+07	3.52254e+07	3.24251e+07	3.32509e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	6.23384e+07	6.29864e+07	6.91479e+07	6.55857e+07	7.09999e+07	7.21959e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	1.02411e+06	905888	1.14264e+06	1.23084e+06		1.09062e+06
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.11593e+08	1.13846e+08	1.02046e+08	1.10396e+08	1.01974e+08	1.01903e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	2.16086e+07	2.19757e+07	2.19391e+07	2.21867e+07	2.18574e+07	2.07317e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	8.29902e+06	7.75607e+06	8.63792e+06	8.90798e+06	8.51992e+06	9.24056e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	5.25566e+07	4.66465e+07	5.21215e+07	5.18677e+07	5.12972e+07	5.17487e+07
