Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0AAA1	P0AAA1		yagU		7.07755e+06	7.37995e+06	7.10698e+06	6.86656e+06	7.43556e+06	7.631e+06
P0AAB4	P0AAB4		ubiD		2.23844e+06	2.13844e+06	2.2218e+06	2.03371e+06	1.93933e+06	1.85903e+06
P0AAB6	P0AAB6		galF		1.36069e+07	1.45173e+07	1.45776e+07	1.35403e+07	1.40276e+07	1.47561e+07
P0AAB8	P0AAB8		uspD		2.27377e+06	2.49998e+06	2.57974e+06	2.23642e+06	2.34303e+06	2.56718e+06
P0AAC0	P0AAC0		uspE		5.60657e+06	5.49597e+06	5.65418e+06	5.65362e+06	5.42793e+06	5.5466e+06
P0AAC8	P0AAC8		iscA		6.7945e+06	7.05423e+06	6.89083e+06	7.07822e+06	6.4754e+06	6.56536e+06
P0AAF6	P0AAF6		artP		912788	951763	1.02922e+06	944056	917263	1.06192e+06
P0AAH0	P0AAH0		pstB		1.15086e+06	1.22752e+06	1.136e+06	1.22524e+06	1.13746e+06	1.14598e+06
P0AAI3	P0AAI3		ftsH		1.76333e+07	1.70859e+07	1.74175e+07	1.74615e+07	1.75654e+07	1.74366e+07
P0AAI5	P0AAI5		fabF		4.74913e+07	4.91959e+07	5.04362e+07	4.66703e+07	4.87961e+07	4.9246e+07
P0AAI9	P0AAI9		fabD		1.0542e+07	9.61429e+06	9.78108e+06	1.01874e+07	1.0589e+07	9.66897e+06
P0AAJ3	P0AAJ3		fdnH		4.33656e+06	4.42e+06	4.14862e+06	4.19439e+06	4.29771e+06	4.21943e+06
P0AAJ5	P0AAJ5		fdoH		3.83752e+06	3.89091e+06	3.78342e+06	3.9149e+06	3.80723e+06	3.87092e+06
P0AAJ8	P0AAJ8		hybA		1.88355e+06	1.9192e+06	1.90311e+06	1.92823e+06	1.92228e+06	1.92669e+06
P0AAK1	P0AAK1		hycB		1.52049e+06	1.56331e+06	1.54097e+06	1.56068e+06	1.53875e+06	1.5644e+06
P0AAN3	P0AAN3		hypB		2.85967e+06	2.75135e+06	2.87017e+06	2.81407e+06	2.97515e+06	2.97225e+06
P0AAN5	P0AAN5		yaiA		1.23053e+06	1.39985e+06	1.3319e+06	1.4418e+06	1.23613e+06	1.39803e+06
P0AAP3	P0AAP3		frmR		3.08549e+06	2.78011e+06	3.0381e+06	3.04149e+06	3.15911e+06	2.88898e+06
P0AAQ2	P0AAQ2		yajD		5.13689e+06	5.08243e+06	4.96636e+06	4.90268e+06	5.1647e+06	5.08673e+06
P0AAR3	P0AAR3		ybaK		2.11136e+06	2.09123e+06	2.01013e+06	2.10931e+06	2.04085e+06	1.93344e+06
P0AAS0	P0AAS0		ylaC		168146	259774	257646	323925	274598	228998
P0AAS7	P0AAS7		ybcJ		2.60207e+06	2.72475e+06	2.70213e+06	2.61299e+06	2.58816e+06	2.83056e+06
P0AAT4	P0AAT4		mscM		1.96337e+06	2.0756e+06	2.08248e+06	2.01782e+06	2.04419e+06	1.98852e+06
P0AAT6	P0AAT6		rsfS		3.62055e+06	3.68556e+06	3.76659e+06	3.50554e+06	3.58527e+06	3.91516e+06
P0AAT9	P0AAT9		ybeL		7.96574e+06	7.77092e+06	7.60277e+06	7.98908e+06	7.58859e+06	7.62394e+06
P0AAU7	P0AAU7		ybfE		1.09359e+06	1.19898e+06	1.01227e+06	1.15293e+06	978719	1.04426e+06
P0AAX8	P0AAX8		ybiS		5.49889e+06	5.53195e+06	5.46122e+06	5.49788e+06	5.44876e+06	5.52114e+06
P0AAZ4	P0AAZ4		rarA		1.21069e+06	1.19216e+06	1.12323e+06	1.26911e+06	1.31561e+06	1.18379e+06
P0AAZ7	P0AAZ7		ycaR		5.69614e+06	5.79421e+06	5.98003e+06	5.77194e+06	5.48231e+06	5.58625e+06
P0AB10	P0AB10		ymbA		567086	581605	547211	524557	546468	561660
P0AB14	P0AB14		yccJ		2.72893e+06	2.99246e+06	2.79808e+06	2.75789e+06	2.74314e+06	2.89975e+06
P0AB18	P0AB18		tusE		1.70533e+06	1.75093e+06	1.65332e+06	1.67658e+06	1.55607e+06	1.63731e+06
P0AB20	P0AB20		hspQ		1.45743e+06	1.25527e+06	1.14521e+06	1.28354e+06	1.28848e+06	1.13116e+06
P0AB24	P0AB24		efeO		5.33931e+06	5.37853e+06	5.35163e+06	5.35813e+06	5.29921e+06	5.42192e+06
P0AB26	P0AB26		yceB		2.36218e+06	2.39871e+06	2.39648e+06	2.40104e+06	2.17466e+06	2.34966e+06
P0AB28	P0AB28		yceD		8.53458e+06	8.15085e+06	8.24873e+06	8.18507e+06	8.33839e+06	8.44962e+06
P0AB38	P0AB38		lpoB		4.8919e+06	4.61159e+06	4.81125e+06	4.66041e+06	4.62912e+06	4.65401e+06
P0AB43	P0AB43		ycgL		1.12173e+06	1.17519e+06	1.19448e+06	1.08663e+06	1.11557e+06	1.26402e+06
P0AB46	P0AB46		ymgD		2.2089e+06	2.14982e+06	2.1496e+06	2.19479e+06	2.18061e+06	2.21589e+06
P0AB52	P0AB52		ychN		2.24045e+06	2.40543e+06	2.6133e+06	1.94009e+06	2.11847e+06	2.7101e+06
P0AB55	P0AB55		yciI		5.79874e+06	5.855e+06	5.65439e+06	5.75175e+06	5.8472e+06	5.83293e+06
P0AB61	P0AB61		yciN		5.0427e+06	5.02048e+06	5.04392e+06	4.89302e+06	5.3421e+06	5.34494e+06
P0AB67	P0AB67		pntB		1.85053e+06	1.75754e+06	1.88004e+06	1.7755e+06	1.75327e+06	1.76151e+06
P0AB71	P0AB71		fbaA		1.57877e+08	1.67216e+08	1.67874e+08	1.58939e+08	1.55007e+08	1.64489e+08
P0AB77	P0AB77		kbl		1.64476e+07	1.71014e+07	1.68209e+07	1.63066e+07	1.69415e+07	1.73591e+07
P0AB80	P0AB80		ilvE		7.08466e+06	7.14217e+06	7.15656e+06	7.05684e+06	7.23502e+06	7.07106e+06
P0AB83	P0AB83		nth		1.49506e+06	1.57177e+06	1.44965e+06	1.39449e+06	1.47045e+06	1.51056e+06
P0AB89	P0AB89		purB		8.9414e+06	9.00979e+06	8.88478e+06	8.93054e+06	8.93083e+06	9.03539e+06
P0AB91	P0AB91		aroG		3.08317e+06	3.17618e+06	3.1403e+06	3.13549e+06	3.02607e+06	2.93436e+06
P0AB98	P0AB98		atpB		536969	577726	646038	511767	523018	523082
P0ABA0	P0ABA0		atpF		2.44213e+07	2.37287e+07	2.39916e+07	2.45002e+07	2.45473e+07	2.40067e+07
P0ABA4	P0ABA4		atpH		2.29831e+07	2.31216e+07	2.29564e+07	2.27823e+07	2.33506e+07	2.38055e+07
P0ABA6	P0ABA6		atpG		3.25035e+07	3.52592e+07	3.49967e+07	3.17358e+07	3.08999e+07	3.45617e+07
P0ABB0	P0ABB0		atpA		5.82044e+07	5.65776e+07	5.72918e+07	5.71552e+07	5.77691e+07	5.69761e+07
P0ABB4	P0ABB4		atpD		5.27229e+07	5.19468e+07	5.16608e+07	5.15835e+07	5.2051e+07	5.19914e+07
P0ABC3	P0ABC3		hflC		1.17229e+07	1.13247e+07	1.154e+07	1.15915e+07	1.16765e+07	1.12514e+07
P0ABC7	P0ABC7		hflK		1.59467e+07	1.67779e+07	1.66825e+07	1.61718e+07	1.6198e+07	1.67863e+07
P0ABD3	P0ABD3		bfr		6.70756e+06	6.71311e+06	6.78816e+06	6.58101e+06	6.83701e+06	6.94665e+06
P0ABD5	P0ABD5		accA		1.40243e+07	1.3878e+07	1.40198e+07	1.38206e+07	1.40716e+07	1.39309e+07
P0ABD8	P0ABD8		accB		3.54208e+07	3.32236e+07	3.46801e+07	3.42457e+07	3.27683e+07	3.39808e+07
P0ABE2	P0ABE2		bolA		3.81788e+06	3.9216e+06	3.67834e+06	4.05203e+06	4.29378e+06	3.51871e+06
P0ABF1	P0ABF1		pcnB		1.89776e+06	1.98952e+06	1.98154e+06	1.96581e+06	1.97921e+06	2.12623e+06
P0ABF6	P0ABF6		cdd		7.19108e+06	6.97839e+06	6.93114e+06	7.04601e+06	7.26872e+06	7.00544e+06
P0ABH0	P0ABH0		ftsA		3.21209e+06	3.24848e+06	3.27405e+06	3.2214e+06	3.26586e+06	3.25684e+06
P0ABH7	P0ABH7		gltA		1.10947e+07	1.09594e+07	1.07973e+07	1.09651e+07	1.08638e+07	1.08235e+07
P0ABH9	P0ABH9		clpA		1.08171e+07	1.09157e+07	1.08029e+07	1.09299e+07	1.06943e+07	1.10058e+07
P0ABI4	P0ABI4		corA		1.52768e+06	1.54823e+06	1.47702e+06	1.57477e+06	1.56149e+06	1.51311e+06
P0ABI8	P0ABI8		cyoB		2.07919e+06	2.23304e+06	2.27697e+06	2.1768e+06	2.272e+06	2.41341e+06
P0ABJ1	P0ABJ1		cyoA		2.39781e+06	2.27711e+06	2.37213e+06	2.26906e+06	2.40932e+06	2.32078e+06
P0ABJ9	P0ABJ9		cydA		1.65241e+07	1.6391e+07	1.66144e+07	1.6501e+07	1.63817e+07	1.64631e+07
P0ABK2	P0ABK2		cydB		5.44739e+06	5.55627e+06	6.15742e+06	5.55151e+06	5.53642e+06	6.06508e+06
P0ABK5	P0ABK5		cysK		3.54324e+07	3.58129e+07	3.61085e+07	3.55774e+07	3.62943e+07	3.568e+07
P0ABN1	P0ABN1		dgkA		375838	393960	373579	243527	430378	328867
P0ABN5	P0ABN5		dcuA		4.98372e+06	4.83523e+06	4.87922e+06	4.96761e+06	4.97811e+06	4.9057e+06
P0ABN9	P0ABN9		dcuB		6.78462e+06	6.37405e+06	6.93079e+06	6.63883e+06	6.57511e+06	6.97367e+06
P0ABP8	P0ABP8		deoD		5.28357e+07	5.40033e+07	5.51246e+07	5.25693e+07	5.3046e+07	5.71321e+07
P0ABQ0	P0ABQ0		coaBC		711572	735374	783720	673112	699436	809660
P0ABQ2	P0ABQ2		garR		1.99015e+06	1.86084e+06	1.89455e+06	1.93282e+06	1.88895e+06	1.85656e+06
P0ABQ4	P0ABQ4		folA		4.50223e+06	4.63172e+06	4.68214e+06	4.51313e+06	4.65394e+06	5.09929e+06
P0ABS1	P0ABS1		dksA		2.6818e+07	2.6697e+07	2.69282e+07	2.67392e+07	2.69831e+07	2.71159e+07
P0ABS5	P0ABS5		dnaG		1.35674e+06	1.28471e+06	1.27082e+06	1.31706e+06	1.35364e+06	1.28127e+06
P0ABT2	P0ABT2		dps		5.48005e+07	5.68389e+07	5.55389e+07	5.59211e+07	5.5053e+07	5.69762e+07
P0ABU0	P0ABU0		menB		1.05e+07	1.12272e+07	1.10742e+07	1.06977e+07	1.12728e+07	1.10769e+07
P0ABU2	P0ABU2		ychF		1.62638e+07	1.6023e+07	1.59249e+07	1.63322e+07	1.59635e+07	1.60171e+07
P0ABU5	P0ABU5		elbB		2.00945e+07	2.00023e+07	2.00021e+07	2.05046e+07	1.98036e+07	1.9578e+07
P0ABU7	P0ABU7		exbB		2.17875e+06	2.00356e+06	2.00753e+06	2.06304e+06	2.01955e+06	1.91389e+06
P0ABU9	P0ABU9		tolQ		2.55351e+06	2.50687e+06	2.51512e+06	2.58823e+06	2.42895e+06	2.42622e+06
P0ABV2	P0ABV2		exbD		2.20522e+06	2.28548e+06	2.15962e+06	2.17412e+06	2.02329e+06	2.26284e+06
P0ABV6	P0ABV6		tolR		7.71075e+06	7.27201e+06	7.23247e+06	7.29287e+06	7.73937e+06	7.47913e+06
P0ABX2	P0ABX2		flgC		3.10498e+06	2.36062e+06	3.0276e+06	2.35817e+06	2.56707e+06	2.92144e+06
P0ABX5	P0ABX5		flgG		1.21628e+06	1.39456e+06	1.20039e+06	1.24578e+06	1.14282e+06	1.10319e+06
P0ABX8	P0ABX8		fliL		2.94334e+06	2.66016e+06	2.66842e+06	2.74066e+06	2.78549e+06	2.80474e+06
P0ABZ1	P0ABZ1		fliG		2.59245e+06	2.62415e+06	2.62745e+06	2.60445e+06	2.54684e+06	2.49762e+06
P0ABZ4	P0ABZ4		kdsC		4.97374e+06	4.64394e+06	4.63739e+06	4.8334e+06	4.8474e+06	4.78981e+06
P0ABZ6	P0ABZ6		surA		1.26259e+07	1.25983e+07	1.22819e+07	1.26389e+07	1.25483e+07	1.23798e+07
P0AC02	P0AC02		bamD		2.16381e+07	2.14944e+07	2.15727e+07	2.16293e+07	2.14593e+07	2.20233e+07
P0AC13	P0AC13		folP		7.0938e+06	6.8799e+06	6.93842e+06	6.98924e+06	7.12518e+06	7.05399e+06
P0AC19	P0AC19		folX		3.38218e+06	3.40447e+06	3.50343e+06	3.43624e+06	3.38342e+06	3.53319e+06
P0AC30	P0AC30		ftsX		5.96784e+06	5.79719e+06	5.89986e+06	5.76675e+06	5.771e+06	6.20786e+06
P0AC33	P0AC33		fumA		7.06231e+06	8.06432e+06	7.78906e+06	7.01601e+06	7.32948e+06	8.01852e+06
P0AC38	P0AC38		aspA		1.35149e+08	1.33826e+08	1.35379e+08	1.32187e+08	1.34683e+08	1.3327e+08
P0AC41	P0AC41		sdhA		4.23076e+06	4.12506e+06	4.17093e+06	4.14354e+06	4.19773e+06	3.97556e+06
P0AC47	P0AC47		frdB		1.82657e+07	1.86435e+07	1.87263e+07	1.81254e+07	1.83744e+07	1.89575e+07
P0AC51	P0AC51		zur		1.37562e+06	1.36115e+06	1.30557e+06	1.31198e+06	1.3342e+06	1.29347e+06
P0AC53	P0AC53		zwf		1.18323e+07	1.19617e+07	1.21017e+07	1.19543e+07	1.22517e+07	1.23087e+07
P0AC59	P0AC59		grxB		7.13878e+06	7.17557e+06	6.75363e+06	7.23513e+06	7.21963e+06	6.8074e+06
P0AC62	P0AC62		grxC		2.08102e+07	2.03508e+07	1.96041e+07	2.05357e+07	2.06705e+07	1.84935e+07
P0AC69	P0AC69		grxD		2.72455e+07	2.68771e+07	2.66789e+07	2.69789e+07	2.70155e+07	2.70832e+07
P0AC75	P0AC75		waaA		1.07424e+06	902850	954220	1.08044e+06	1.12851e+06	1.02293e+06
P0AC81	P0AC81		gloA		2.09742e+06	1.77554e+06	1.90521e+06	2.04184e+06	1.45262e+06	1.63011e+06
P0AC84	P0AC84		gloB		609129	558728	574801	587881	486571	432784
P0AC86	P0AC86		glgP		1.84367e+06	1.76536e+06	1.88203e+06	1.79076e+06	1.69301e+06	1.84892e+06
P0AC92	P0AC92		gnsA		5.69595e+06	5.34559e+06	5.56785e+06	5.60076e+06	5.72922e+06	5.79244e+06
P0ACA1	P0ACA1		yibF		1.81081e+06	1.83777e+06	1.92177e+06	1.57408e+06	1.53807e+06	2.1191e+06
P0ACA3	P0ACA3		sspA		2.90723e+07	3.00998e+07	3.00378e+07	2.89373e+07	2.87195e+07	3.00689e+07
P0ACA7	P0ACA7		gstB		4.11228e+06	4.14016e+06	4.04208e+06	4.11024e+06	4.05308e+06	4.18224e+06
P0ACB0	P0ACB0		dnaB		2.53056e+06	2.38425e+06	2.49714e+06	2.53456e+06	2.49882e+06	2.41629e+06
P0ACB2	P0ACB2		hemB		1.32483e+07	1.24398e+07	1.29006e+07	1.29816e+07	1.34297e+07	1.35198e+07
P0ACB4	P0ACB4		hemG		2.47233e+06	2.52862e+06	2.5423e+06	2.47929e+06	2.22615e+06	2.2025e+06
P0ACB7	P0ACB7		hemY		5.55442e+06	5.36825e+06	5.54903e+06	5.67824e+06	5.49978e+06	5.44379e+06
P0ACC3	P0ACC3		erpA		9.9446e+06	9.49726e+06	9.59825e+06	9.81914e+06	9.91093e+06	9.57034e+06
P0ACC7	P0ACC7		glmU		1.54691e+07	1.48601e+07	1.4794e+07	1.52385e+07	1.45026e+07	1.48701e+07
P0ACD4	P0ACD4		nifU		1.59669e+07	1.59933e+07	1.6192e+07	1.63572e+07	1.52825e+07	1.601e+07
P0ACD8	P0ACD8		hyaB		6.28281e+06	6.29943e+06	6.2135e+06	6.3333e+06	6.21731e+06	6.29094e+06
P0ACE0	P0ACE0		hybC		1.4306e+07	1.52303e+07	1.52024e+07	1.46472e+07	1.47153e+07	1.51924e+07
P0ACE3	P0ACE3		hha		3.1837e+06	3.1092e+06	3.14582e+06	3.17485e+06	3.03363e+06	3.07807e+06
P0ACE7	P0ACE7		hinT		1.3215e+07	1.3601e+07	1.34835e+07	1.3103e+07	1.29737e+07	1.2974e+07
P0ACF0	P0ACF0		hupA		5.1253e+08	5.34524e+08	5.22528e+08	5.14332e+08	4.96448e+08	5.14177e+08
P0ACF4	P0ACF4		hupB		4.17032e+07	3.5024e+07	3.51132e+07	4.11383e+07	4.04499e+07	3.44279e+07
P0ACF8	P0ACF8		hns		5.39235e+07	5.32659e+07	5.44594e+07	5.15183e+07	5.19039e+07	5.49862e+07
P0ACG1	P0ACG1		stpA		2.51082e+07	2.61437e+07	2.54617e+07	2.53129e+07	2.55377e+07	2.63292e+07
P0ACI0	P0ACI0		rob		3.97054e+06	4.0223e+06	3.90657e+06	4.1132e+06	3.84409e+06	3.81191e+06
P0ACJ0	P0ACJ0		lrp		9.42755e+06	9.62846e+06	9.41123e+06	9.70625e+06	9.30984e+06	9.50926e+06
P0ACJ8	P0ACJ8		crp		2.55493e+07	2.48238e+07	2.53728e+07	2.55092e+07	2.49914e+07	2.55655e+07
P0ACK2	P0ACK2		agaR		969849	794724	843940	949018	790126	693825
P0ACL0	P0ACL0		glpR		2.21675e+06	2.21477e+06	2.29648e+06	2.28885e+06	2.24735e+06	2.30702e+06
P0ACL2	P0ACL2		exuR		2.58839e+06	2.44364e+06	2.42109e+06	2.47544e+06	2.29523e+06	2.3435e+06
P0ACL9	P0ACL9		pdhR		1.52921e+07	1.49483e+07	1.55689e+07	1.54237e+07	1.62521e+07	1.59462e+07
P0ACM2	P0ACM2		ydfH		624474	617352	603458	602407	648512	671927
P0ACN4	P0ACN4		allR		1.12931e+07	1.11901e+07	1.11235e+07	1.14912e+07	1.22924e+07	1.16795e+07
P0ACN7	P0ACN7		cytR		1.02388e+06	1.09977e+06	1.25843e+06	1.13252e+06	1.12008e+06	1.32495e+06
P0ACP1	P0ACP1		cra		4.45162e+06	4.56719e+06	4.4874e+06	4.49154e+06	4.31292e+06	4.34602e+06
P0ACP5	P0ACP5		gntR		798494	735499	795477	826086	778085	795062
P0ACP7	P0ACP7		purR		5.187e+06	5.26846e+06	5.15289e+06	5.0295e+06	4.86346e+06	5.10773e+06
P0ACQ4	P0ACQ4		oxyR		4.82357e+06	4.95795e+06	4.88477e+06	4.78334e+06	4.93007e+06	4.97821e+06
P0ACR4	P0ACR4		yeiE		2.79218e+06	2.96778e+06	2.76996e+06	2.83808e+06	2.87647e+06	2.81132e+06
P0ACR9	P0ACR9		mprA		1.30104e+07	1.34037e+07	1.31234e+07	1.32711e+07	1.28315e+07	1.28527e+07
P0ACU0	P0ACU0		ybiH		607630	601666	631038	633701	501201	515958
P0ACU5	P0ACU5		fabR		3.36232e+06	3.32865e+06	3.28599e+06	3.37715e+06	3.27253e+06	3.2951e+06
P0ACU7	P0ACU7		yjdC		706222	698962	793987	767186	749485	794832
P0ACV8	P0ACV8		ymjA		488459	558474	573455	527430	478228	538716
P0ACX5	P0ACX5		ydhZ		2.84013e+06	2.71991e+06	2.92055e+06	2.71621e+06	2.77519e+06	2.90482e+06
P0ACY1	P0ACY1		ydjA		6.69925e+06	6.69111e+06	6.62886e+06	6.79815e+06	6.69937e+06	6.53843e+06
P0ACY3	P0ACY3		yeaG		959203	972242	916761	997765	942368	949265
P0ACY9	P0ACY9		yebG		846818	862992	885949	899908	933028	855789
P0ACZ2	P0ACZ2		etp		2.31529e+06	2.36181e+06	2.43374e+06	2.35378e+06	2.25862e+06	2.49642e+06
P0ACZ4	P0ACZ4		evgA		2.40916e+06	2.584e+06	2.61386e+06	2.44906e+06	2.44427e+06	2.62407e+06
P0AD01	P0AD01		dcuR		921390	993609	910313	922739	912869	933708
P0AD05	P0AD05		yecA		7.13766e+06	7.72631e+06	7.81596e+06	7.12209e+06	7.23259e+06	8.23916e+06
P0AD07	P0AD07		yecF		4.26346e+06	3.87915e+06	4.12744e+06	4.00203e+06	4.40131e+06	4.28221e+06
P0AD10	P0AD10		yecJ		3.35172e+06	3.46549e+06	3.28001e+06	3.63118e+06	3.74933e+06	3.23806e+06
P0AD12	P0AD12		yeeZ		1.07907e+07	1.12576e+07	1.16177e+07	1.14485e+07	1.06541e+07	1.24734e+07
P0AD24	P0AD24		yejL		3.97374e+06	3.61175e+06	4.00665e+06	4.29656e+06	4.17144e+06	4.12002e+06
P0AD33	P0AD33		yfcZ		5.13263e+07	3.82254e+07	4.60236e+07	4.98967e+07	5.28217e+07	4.71003e+07
P0AD44	P0AD44		yfhG		910785	869456	868540	900446	719659	603293
P0AD49	P0AD49		raiA		6.82781e+06	7.6062e+06	7.54033e+06	6.7625e+06	6.99682e+06	7.80441e+06
P0AD57	P0AD57		ispB		1.49694e+06	1.40161e+06	1.43475e+06	1.35633e+06	1.43445e+06	1.52655e+06
P0AD59	P0AD59		ivy		2.41027e+06	2.85877e+06	2.74721e+06	2.41869e+06	2.50866e+06	2.74252e+06
P0AD61	P0AD61		pykF		4.974e+07	5.00183e+07	5.04909e+07	4.88785e+07	4.77585e+07	5.02881e+07
P0AD68	P0AD68		ftsI		301233	368313	362989	345708	325070	283221
P0ADA1	P0ADA1		tesA		726310	623462	822255	749957	849501	861398
P0ADA3	P0ADA3		nlpD		6.26949e+06	6.28623e+06	6.48039e+06	6.02228e+06	6.11557e+06	6.44889e+06
P0ADA5	P0ADA5		yajG		1.75838e+07	1.74733e+07	1.71411e+07	1.7605e+07	1.79516e+07	1.69833e+07
P0ADA7	P0ADA7		osmB		2.4291e+06	2.46175e+06	2.32306e+06	2.45623e+06	2.2683e+06	2.04095e+06
P0ADB1	P0ADB1		osmE		1.92799e+07	2.08362e+07	2.09993e+07	1.98462e+07	2.0231e+07	2.14039e+07
P0ADB7	P0ADB7		ecnB		1.46956e+07	1.3385e+07	1.41927e+07	1.45345e+07	1.36449e+07	1.32811e+07
P0ADC1	P0ADC1		lptE		5.73415e+06	5.86613e+06	5.56104e+06	5.86715e+06	5.79333e+06	6.04194e+06
P0ADC3	P0ADC3		lolC		1.56289e+06	1.45323e+06	1.49926e+06	1.51284e+06	1.41803e+06	1.40607e+06
P0ADE4	P0ADE4		tamA		3.98008e+06	3.81647e+06	4.07602e+06	3.92812e+06	4.19988e+06	4.0067e+06
P0ADE6	P0ADE6		ygaU		618198	540193	659673	605874	564029	619517
P0ADE8	P0ADE8		ygfZ		9.61332e+06	9.77962e+06	9.54706e+06	9.60889e+06	9.32151e+06	9.75503e+06
P0ADF6	P0ADF6		edd		1.47009e+06	1.59611e+06	1.48678e+06	1.60212e+06	1.22824e+06	1.41891e+06
P0ADG4	P0ADG4		suhB		1.45582e+07	1.45125e+07	1.46984e+07	1.43106e+07	1.45368e+07	1.49586e+07
P0ADG7	P0ADG7		guaB		4.68067e+07	4.59855e+07	4.68688e+07	4.63216e+07	4.57541e+07	4.69293e+07
P0ADH5	P0ADH5		fimB		941619	979072	877547	866389	820522	859991
P0ADI4	P0ADI4		entB		780720	856117	851588	854243	768021	950774
P0ADI7	P0ADI7		yecD		9.2038e+06	9.26915e+06	8.74163e+06	8.97941e+06	8.81252e+06	8.59863e+06
P0ADK0	P0ADK0		yiaF		1.54316e+07	1.56088e+07	1.57689e+07	1.53232e+07	1.55847e+07	1.56281e+07
P0ADK8	P0ADK8		yibL		2.32277e+07	2.41904e+07	2.35782e+07	2.36613e+07	2.30321e+07	2.43334e+07
P0ADN2	P0ADN2		yifE		7.49702e+06	7.66318e+06	7.71075e+06	7.60476e+06	7.66135e+06	7.90636e+06
P0ADP0	P0ADP0		yigB		1.17173e+06	1.20945e+06	1.2297e+06	1.18165e+06	1.18235e+06	1.15804e+06
P0ADP7	P0ADP7		yigP		1.75512e+06	1.98131e+06	2.01252e+06	1.84815e+06	1.99776e+06	2.06993e+06
P0ADP9	P0ADP9		yihD		4.51255e+06	4.85546e+06	5.02719e+06	4.72221e+06	4.57886e+06	4.95403e+06
P0ADQ2	P0ADQ2		yiiD		6.2525e+06	5.653e+06	5.63729e+06	6.43919e+06	5.6722e+06	5.10035e+06
P0ADQ7	P0ADQ7		ygaM		1.25086e+07	1.252e+07	1.24719e+07	1.27237e+07	1.21542e+07	1.22177e+07
P0ADR6	P0ADR6		rlmM		3.67162e+06	3.78854e+06	3.66352e+06	3.81083e+06	3.58973e+06	3.76442e+06
P0ADR8	P0ADR8		ygdH		1.01881e+07	1.02098e+07	1.03833e+07	1.03752e+07	1.06222e+07	1.03948e+07
P0ADS2	P0ADS2		zapA		1.52181e+07	1.54333e+07	1.5421e+07	1.55764e+07	1.55278e+07	1.57427e+07
P0ADS6	P0ADS6		yggE		5.23426e+06	5.07556e+06	5.19112e+06	5.2485e+06	5.52182e+06	5.23178e+06
P0ADS9	P0ADS9		yggN		1.75116e+06	1.73832e+06	1.61582e+06	1.76434e+06	1.7998e+06	1.65163e+06
P0ADT2	P0ADT2		ygiB		1.10548e+06	930923	892764	886837	1.02907e+06	1.02913e+06
P0ADT5	P0ADT5		ygiC		3.4693e+06	3.4091e+06	3.31224e+06	3.3297e+06	3.14148e+06	3.33906e+06
P0ADT8	P0ADT8		ygiM		3.91989e+06	3.88262e+06	3.8818e+06	3.78725e+06	3.75848e+06	3.77406e+06
P0ADU2	P0ADU2		ygiN		7.60104e+06	7.78313e+06	7.63221e+06	7.4171e+06	7.77123e+06	8.13953e+06
P0ADU5	P0ADU5		ygiW		7.08234e+06	7.3024e+06	7.14004e+06	7.25169e+06	7.19444e+06	7.04722e+06
P0ADV1	P0ADV1		lptA		3.10993e+06	3.38167e+06	3.36629e+06	3.22044e+06	3.05974e+06	3.16279e+06
P0ADV5	P0ADV5		yhbW		1.03787e+06	1.34213e+06	1.21381e+06	1.12955e+06	1.29548e+06	1.24357e+06
P0ADV7	P0ADV7		mlaC		1.11083e+07	1.10244e+07	1.09242e+07	1.1338e+07	1.11122e+07	1.10389e+07
P0ADW3	P0ADW3		yhcB		3.04228e+07	3.19166e+07	3.23974e+07	3.10613e+07	3.11881e+07	3.22177e+07
P0ADX1	P0ADX1		yhfA		1.00579e+07	9.67087e+06	9.63327e+06	1.03139e+07	1.03007e+07	9.8377e+06
P0ADX9	P0ADX9		rsmD		921095	1.07803e+06	1.03913e+06	877383	733374	1.10368e+06
P0ADY1	P0ADY1		ppiD		2.39562e+07	2.39459e+07	2.39381e+07	2.38363e+07	2.39192e+07	2.41242e+07
P0ADY3	P0ADY3		rplN		4.85671e+07	4.8043e+07	4.8587e+07	4.90237e+07	4.93655e+07	4.78165e+07
P0ADY7	P0ADY7		rplP		5.58823e+07	5.72624e+07	5.68913e+07	5.55354e+07	5.78245e+07	5.70951e+07
P0ADZ0	P0ADZ0		rplW		7.02013e+06	6.28602e+06	6.39462e+06	7.08195e+06	6.71167e+06	6.48645e+06
P0ADZ4	P0ADZ4		rpsO		1.3574e+08	1.39843e+08	1.38534e+08	1.35547e+08	1.35278e+08	1.34707e+08
P0ADZ7	P0ADZ7		yajC		2.29238e+07	2.24252e+07	2.1813e+07	2.28256e+07	2.34492e+07	2.31122e+07
