Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A853	P0A853		tnaA		3.80581e+06	3.84946e+06	3.84196e+06	3.75015e+06	3.77976e+06	3.84431e+06
P0A855	P0A855		tolB		1.7493e+07	1.66139e+07	1.84896e+07	1.74285e+07	1.85324e+07	1.86922e+07
P0A858	P0A858		tpiA		8.38575e+07	8.47729e+07	7.75962e+07	8.45637e+07	7.66838e+07	7.53565e+07
P0A862	P0A862		tpx		4.06042e+07	4.31636e+07	4.15594e+07	4.17737e+07	4.15623e+07	4.14035e+07
P0A867	P0A867		talA		4.77212e+06	4.874e+06	4.64073e+06	4.81795e+06	4.71784e+06	4.4352e+06
P0A870	P0A870		talB		4.87303e+07	4.85192e+07	5.00744e+07	4.87623e+07	4.95624e+07	5.03393e+07
P0A873	P0A873		trmD		3.92538e+06	4.07911e+06	3.97835e+06	4.03649e+06	4.05962e+06	3.94056e+06
P0A877	P0A877		trpA		1.52356e+06	1.52292e+06	1.60211e+06	1.49052e+06	1.64368e+06	1.61729e+06
P0A879	P0A879		trpB		537916	471247	620509	526318	513555	681580
P0A881	P0A881		trpR		2.13593e+06	2.033e+06	2.04986e+06	2.01705e+06	1.97849e+06	1.92777e+06
P0A884	P0A884		thyA		6.12451e+06	6.01388e+06	5.75245e+06	5.95687e+06	5.71446e+06	5.88555e+06
P0A887	P0A887		ubiE		7.90015e+06	8.04737e+06	8.29829e+06	8.02157e+06	8.16173e+06	8.13449e+06
P0A890	P0A890		tusA		2.15363e+06	2.16296e+06	2.16675e+06	2.12461e+06	2.07083e+06	1.94407e+06
P0A894	P0A894		yhbJ		1.70695e+06	1.54909e+06	1.65823e+06	1.59842e+06	1.63814e+06	1.7507e+06
P0A898	P0A898		ybeY		3.51116e+06	3.31713e+06	3.69923e+06	3.44506e+06	3.51673e+06	3.60869e+06
P0A8A0	P0A8A0		yebC		3.31395e+06	3.0752e+06	2.88234e+06	3.26468e+06	2.77883e+06	2.87917e+06
P0A8A2	P0A8A2		yeeN		8.54276e+06	9.44584e+06	9.41198e+06	9.11755e+06	1.00245e+07	9.32462e+06
P0A8A4	P0A8A4		ppsR		2.25228e+06	2.006e+06	2.10413e+06	2.18303e+06	2.09211e+06	2.1282e+06
P0A8A8	P0A8A8		rimP		1.50356e+07	1.47321e+07	1.78232e+07	1.4852e+07	1.55321e+07	1.66329e+07
P0A8B2	P0A8B2		yfcN		1.50408e+06	1.79577e+06	1.54735e+06	1.7585e+06	1.70295e+06	1.59656e+06
P0A8B5	P0A8B5		ybaB		2.51585e+06	2.20485e+06	1.95952e+06	2.33643e+06	1.85906e+06	2.19985e+06
P0A8C4	P0A8C4		ygfB		3.59601e+06	3.83299e+06	3.44665e+06	3.77614e+06	3.33382e+06	3.65452e+06
P0A8D0	P0A8D0		nrdR		4.42168e+06	4.31592e+06	4.32468e+06	4.28122e+06	3.94343e+06	4.23599e+06
P0A8D3	P0A8D3		yaiI		2.4595e+06	2.51823e+06	2.58071e+06	2.56471e+06	2.52589e+06	2.46951e+06
P0A8D6	P0A8D6		ymdB		1.28582e+06	1.35697e+06	1.2564e+06	1.17996e+06	1.28901e+06	1.16395e+06
P0A8E1	P0A8E1		ycfP		1.05836e+07	1.07024e+07	1.04706e+07	1.10158e+07	1.0045e+07	1.0296e+07
P0A8E7	P0A8E7		yajQ		2.17053e+07	2.18612e+07	2.35236e+07	2.21235e+07	2.32201e+07	2.30848e+07
P0A8F0	P0A8F0		upp		3.55412e+07	3.635e+07	3.5249e+07	3.55202e+07	3.5167e+07	3.45187e+07
P0A8F4	P0A8F4		udk		7.1453e+06	7.52107e+06	7.32292e+06	7.2035e+06	7.17271e+06	7.31446e+06
P0A8F8	P0A8F8		uvrB		1.69034e+06	1.97026e+06	1.98446e+06	1.65648e+06	2.01683e+06	1.88492e+06
P0A8G0	P0A8G0		uvrC		434924	399331	449630	470106	408223	332067
P0A8G3	P0A8G3		uxaC		2.18393e+06	2.25303e+06	2.32717e+06	2.29973e+06	2.22627e+06	2.46203e+06
P0A8G6	P0A8G6		wrbA		9.09308e+06	8.66383e+06	9.16783e+06	9.56986e+06	9.15324e+06	9.27932e+06
P0A8G9	P0A8G9		xseB		6.62544e+06	6.60631e+06	6.51108e+06	6.71216e+06	6.66179e+06	6.22408e+06
P0A8H8	P0A8H8		yacG		2.27407e+06	2.1955e+06	2.11614e+06	2.22239e+06	2.21026e+06	2.04348e+06
P0A8I1	P0A8I1		yqgF		1.50876e+06	1.65071e+06	1.66714e+06	1.61967e+06	1.58367e+06	1.61543e+06
P0A8I3	P0A8I3		yaaA		4.39495e+06	4.23663e+06	4.25025e+06	4.21941e+06	4.2634e+06	4.36227e+06
P0A8I5	P0A8I5		trmB		7.39906e+06	7.10507e+06	6.62157e+06	7.57076e+06	6.72029e+06	7.17209e+06
P0A8I8	P0A8I8		rlmH		2.74806e+06	2.56896e+06	2.63349e+06	2.55637e+06	2.58936e+06	2.71593e+06
P0A8J2	P0A8J2		dnaT		1.09169e+06	1.0868e+06	1.23402e+06	1.1188e+06	1.10603e+06	1.29994e+06
P0A8J4	P0A8J4		ybeD		1.58068e+07	1.43259e+07	1.63755e+07	1.59593e+07	1.60799e+07	1.61992e+07
P0A8J8	P0A8J8		rhlB		6.61274e+06	6.63253e+06	6.6204e+06	6.73177e+06	6.72343e+06	6.79294e+06
P0A8K1	P0A8K1		psd		4.30336e+06	4.95008e+06	4.50128e+06	4.60539e+06	5.10424e+06	4.31252e+06
P0A8K5	P0A8K5		yaeP		2.66901e+06	2.58776e+06	2.62833e+06	2.38089e+06	2.46982e+06	2.76703e+06
P0A8L1	P0A8L1		serS		2.32477e+07	2.33868e+07	2.16808e+07	2.30615e+07	2.15494e+07	2.13138e+07
P0A8L7	P0A8L7		yciU		2.79332e+06	2.93485e+06	2.82043e+06	2.86444e+06	2.68512e+06	2.70277e+06
P0A8M0	P0A8M0		asnS		3.58519e+07	3.65163e+07	3.47623e+07	3.55964e+07	3.49997e+07	3.47011e+07
P0A8M3	P0A8M3		thrS		1.22956e+07	1.22123e+07	1.16633e+07	1.22078e+07	1.17086e+07	1.16013e+07
P0A8M6	P0A8M6		yeeX		9.93701e+06	9.94964e+06	9.56213e+06	1.02145e+07	9.40924e+06	9.23352e+06
P0A8N0	P0A8N0		matP		341472	489362	408545	495193	354176	379884
P0A8N3	P0A8N3		lysS		4.75085e+07	4.78559e+07	4.67317e+07	4.70227e+07	4.69039e+07	4.66569e+07
P0A8N5	P0A8N5		lysU		2.06868e+07	2.0184e+07	2.09537e+07	2.073e+07	2.08604e+07	2.08637e+07
P0A8N7	P0A8N7		epmA		3.71313e+07	3.82068e+07	3.99407e+07	3.76603e+07	3.78404e+07	3.73767e+07
P0A8P3	P0A8P3		yggX		2.32268e+07	2.26045e+07	2.20201e+07	2.28525e+07	2.16925e+07	2.16761e+07
P0A8P6	P0A8P6		xerC		425606	376182	408642	520709	442163	426852
P0A8Q0	P0A8Q0		frdC		2.77392e+06	2.90384e+06	2.73164e+06	2.99811e+06	2.94143e+06	2.96778e+06
P0A8Q6	P0A8Q6		clpS		1.51367e+06	1.44873e+06	1.54868e+06	1.39443e+06	1.63236e+06	1.70521e+06
P0A8R0	P0A8R0		rraA		2.03098e+07	1.77869e+07	2.0935e+07	1.97423e+07	2.14655e+07	1.99373e+07
P0A8R9	P0A8R9		hdfR		1.10333e+06	1.18997e+06	1.14999e+06	1.13761e+06	1.15058e+06	1.12009e+06
P0A8S1	P0A8S1		iciA		3.25902e+06	3.22451e+06	3.20373e+06	3.30231e+06	3.30482e+06	3.34194e+06
P0A8T1	P0A8T1		prmA		7.06591e+06	6.9484e+06	6.64171e+06	7.06408e+06	6.70355e+06	6.67221e+06
P0A8T7	P0A8T7		rpoC		5.43472e+07	5.45756e+07	5.49522e+07	5.48874e+07	5.52732e+07	5.47533e+07
P0A8U0	P0A8U0		syd		703962	717278	640577	688172	555227	543670
P0A8U2	P0A8U2		yafD		138876	139703	125124	174214	185332	131223
P0A8U6	P0A8U6		metJ		8.75076e+06	8.50149e+06	8.50918e+06	8.81736e+06	8.51766e+06	8.73478e+06
P0A8V0	P0A8V0		rbn		278019	366026	399837	309174	358532	327580
P0A8V2	P0A8V2		rpoB		5.42704e+07	5.4334e+07	5.39053e+07	5.41394e+07	5.34217e+07	5.33249e+07
P0A8V6	P0A8V6		fadR		7.24273e+06	7.34153e+06	7.38788e+06	7.33396e+06	7.31391e+06	7.28097e+06
P0A8W0	P0A8W0		nanR		1.30492e+06	1.17942e+06	1.14972e+06	1.23231e+06	1.02765e+06	1.01345e+06
P0A8W2	P0A8W2		slyA		8.3878e+06	8.60784e+06	8.2891e+06	8.63189e+06	7.6111e+06	7.94165e+06
P0A8W5	P0A8W5		yqgE		2.89237e+06	3.16967e+06	2.67577e+06	3.17639e+06	2.83285e+06	2.67081e+06
P0A8W8	P0A8W8		yfbU		1.92293e+07	1.94386e+07	1.88213e+07	1.91773e+07	1.82869e+07	1.85176e+07
P0A8X0	P0A8X0		yjgA		8.27212e+06	8.1275e+06	8.24854e+06	7.8301e+06	8.26564e+06	8.27876e+06
P0A8X2	P0A8X2		yceI		1.22518e+06	1.17305e+06	1.13274e+06	1.11554e+06	1.19157e+06	1.16792e+06
P0A8Y1	P0A8Y1		yjjG		1.48057e+06	1.46753e+06	1.66794e+06	1.71219e+06	1.59879e+06	1.60239e+06
P0A8Y3	P0A8Y3		yihX		2.95294e+06	3.03038e+06	2.7016e+06	3.06874e+06	2.64261e+06	2.76652e+06
P0A8Y5	P0A8Y5		yidA		4.99406e+06	5.1038e+06	5.21682e+06	5.11259e+06	5.05701e+06	5.37682e+06
P0A8Z0	P0A8Z0		yciA		1.91702e+06	1.89511e+06	1.98561e+06	1.95879e+06	1.97212e+06	1.97731e+06
P0A8Z3	P0A8Z3		ybgC		371980	261647	487894	389065	244525	251883
P0A8Z7	P0A8Z7		yqiA		323848	342379	428163	361013	329410	429324
P0A903	P0A903		bamC		2.05137e+07	2.05979e+07	2.10676e+07	2.07895e+07	2.08951e+07	2.08872e+07
P0A905	P0A905		slyB		7.6692e+06	7.93702e+06	7.61895e+06	7.82986e+06	7.55448e+06	7.86147e+06
P0A908	P0A908		mipA		2.39819e+06	2.1834e+06	1.97286e+06	2.32797e+06	1.95886e+06	1.95843e+06
P0A910	P0A910		ompA		6.10219e+08	6.50383e+08	6.35959e+08	6.37938e+08	6.49676e+08	6.27929e+08
P0A912	P0A912		pal		3.56524e+07	3.48154e+07	3.99613e+07	3.71619e+07	4.06804e+07	4.05902e+07
P0A915	P0A915		ompW		1.61171e+07	1.54762e+07	1.49998e+07	1.67952e+07	1.49122e+07	1.4687e+07
P0A917	P0A917		ompX		2.12522e+07	2.10375e+07	2.15025e+07	2.15668e+07	2.08023e+07	2.05629e+07
P0A921	P0A921		pldA		1.94969e+06	2.06892e+06	1.97923e+06	1.96421e+06	2.0387e+06	1.92958e+06
P0A927	P0A927		tsx		1.06859e+07	1.01943e+07	1.00966e+07	1.10831e+07	9.70418e+06	9.70984e+06
P0A932	P0A932		gfcE		1.99232e+07	1.94056e+07	1.90389e+07	1.92085e+07	1.95563e+07	1.93401e+07
P0A935	P0A935		mltA		6.13799e+06	6.13226e+06	5.54675e+06	6.35858e+06	5.60051e+06	5.5393e+06
P0A937	P0A937		bamE		6.97241e+06	7.16337e+06	8.09168e+06	7.57787e+06	8.17749e+06	8.49343e+06
P0A940	P0A940		bamA		1.447e+07	1.43654e+07	1.48105e+07	1.46419e+07	1.45455e+07	1.45864e+07
P0A944	P0A944		rimI		729630	744501	622778	744756	615798	612743
P0A948	P0A948		rimJ		448214	427067	399905	392105	355854	352413
P0A951	P0A951		speG		1.16781e+06	1.47378e+06	1.44055e+06	1.28464e+06	1.11231e+06	1.44619e+06
P0A953	P0A953		fabB		2.68372e+07	2.6433e+07	2.61559e+07	2.67097e+07	2.61358e+07	2.68517e+07
P0A955	P0A955		eda		2.72926e+07	2.8119e+07	2.87787e+07	2.86972e+07	2.847e+07	2.81157e+07
P0A959	P0A959		alaA		2.32563e+06	2.28054e+06	2.07672e+06	2.18445e+06	2.12593e+06	2.19296e+06
P0A962	P0A962		ansA		1.95105e+06	1.89149e+06	2.03875e+06	2.10922e+06	2.05476e+06	1.86832e+06
P0A964	P0A964		cheW		1.6713e+07	1.59894e+07	1.77292e+07	1.66614e+07	1.73364e+07	1.71357e+07
P0A968	P0A968		cspD		766439	793816	795628	791693	815994	800236
P0A972	P0A972		cspE		1.13424e+08	1.08643e+08	1.65563e+08	1.15347e+08	1.64165e+08	1.62038e+08
P0A978	P0A978		cspG		5.76797e+06	6.22909e+06	6.78427e+06	6.65817e+06	6.70793e+06	6.17158e+06
P0A988	P0A988		dnaN		4.5443e+06	4.33652e+06	4.47153e+06	4.53681e+06	4.38382e+06	4.51986e+06
P0A991	P0A991		fbaB		8.34078e+06	8.7173e+06	8.9003e+06	8.65094e+06	9.0817e+06	9.04171e+06
P0A993	P0A993		fbp		1.74609e+07	1.75675e+07	1.77359e+07	1.77243e+07	1.74867e+07	1.74072e+07
P0A996	P0A996		glpC		1.84035e+06	1.75279e+06	1.78002e+06	1.78123e+06	1.76657e+06	1.81395e+06
P0A998	P0A998		ftnA		4.75157e+07	4.97999e+07	4.87719e+07	5.23819e+07	4.67747e+07	4.27249e+07
P0A9A2	P0A9A2		ftnB		1.02821e+06	932352	800479	871141	1.12669e+06	975705
P0A9A6	P0A9A6		ftsZ		1.45583e+07	1.53316e+07	1.45799e+07	1.49781e+07	1.48812e+07	1.48571e+07
P0A9A9	P0A9A9		fur		1.66827e+07	1.60219e+07	1.56219e+07	1.66161e+07	1.53261e+07	1.60622e+07
P0A9B2	P0A9B2		gapA		4.30089e+08	4.42338e+08	4.66257e+08	4.57219e+08	4.73595e+08	4.53923e+08
P0A9B6	P0A9B6		epd		1.99086e+06	2.07406e+06	2.05004e+06	2.1073e+06	2.03874e+06	1.96361e+06
P0A9C0	P0A9C0		glpA		2.24621e+06	2.1511e+06	2.27395e+06	2.28931e+06	2.35766e+06	2.25403e+06
P0A9C3	P0A9C3		galM		7.36181e+06	7.21192e+06	7.72242e+06	7.59485e+06	7.55e+06	7.41066e+06
P0A9C5	P0A9C5		glnA		4.7475e+07	4.62556e+07	4.61359e+07	4.78998e+07	4.42532e+07	4.59034e+07
P0A9C9	P0A9C9		glpX		6.60375e+06	6.24475e+06	6.73678e+06	6.49992e+06	6.79532e+06	7.05439e+06
P0A9D2	P0A9D2		gstA		7.25523e+06	7.13131e+06	6.67087e+06	7.20741e+06	6.73243e+06	6.83563e+06
P0A9D4	P0A9D4		cysE		3.34804e+06	3.48313e+06	3.20545e+06	3.33218e+06	3.34736e+06	3.20557e+06
P0A9D8	P0A9D8		dapD		4.13379e+07	4.11899e+07	4.07845e+07	4.12658e+07	4.00778e+07	4.06024e+07
P0A9E5	P0A9E5		fnr		7.01826e+06	6.73317e+06	7.05841e+06	6.79815e+06	7.11403e+06	7.3604e+06
P0A9F1	P0A9F1		mntR		1.34783e+06	1.5183e+06	1.45213e+06	1.51398e+06	1.33473e+06	1.3729e+06
P0A9F3	P0A9F3		cysB		3.7189e+06	3.81762e+06	3.6934e+06	3.54706e+06	3.58928e+06	3.67307e+06
P0A9F6	P0A9F6		gcvA		274570	255440	182772	239626	147220	220703
P0A9G2	P0A9G2		nhaR		1.20704e+06	1.25788e+06	1.15711e+06	1.10769e+06	1.25938e+06	1.15443e+06
P0A9G6	P0A9G6		aceA		8.26664e+06	8.23806e+06	8.40813e+06	8.60301e+06	8.54081e+06	8.18993e+06
P0A9G8	P0A9G8		modE		2.68041e+06	2.71283e+06	2.76595e+06	2.59933e+06	2.66001e+06	2.63229e+06
P0A9H1	P0A9H1		mug		3.06132e+06	2.92816e+06	3.17415e+06	2.97372e+06	2.78102e+06	3.06109e+06
P0A9H5	P0A9H5		btuR		928958	972404	989040	901397	935889	935485
P0A9H7	P0A9H7		cfa		2.61589e+06	2.52735e+06	2.61244e+06	2.49276e+06	2.58404e+06	2.66348e+06
P0A9H9	P0A9H9		cheZ		2.03016e+06	2.08905e+06	2.27429e+06	2.11185e+06	2.21452e+06	2.13516e+06
P0A9I1	P0A9I1		citE		6.28659e+06	6.45862e+06	6.86646e+06	6.46921e+06	6.50543e+06	6.55082e+06
P0A9I3	P0A9I3		gcvR		2.32045e+06	2.60317e+06	2.8987e+06	2.6796e+06	2.65861e+06	2.65106e+06
P0A9I8	P0A9I8		nirD		2.32112e+06	2.40349e+06	2.03676e+06	2.27583e+06	2.0758e+06	2.16125e+06
P0A9J0	P0A9J0		rng		5.23058e+06	5.32692e+06	5.53685e+06	5.22964e+06	5.43293e+06	5.33499e+06
P0A9J4	P0A9J4		panE		2.91696e+06	3.02195e+06	2.95269e+06	3.03495e+06	2.76315e+06	2.76769e+06
P0A9J6	P0A9J6		rbsK		3.54976e+06	3.5637e+06	3.52967e+06	3.62908e+06	3.41158e+06	3.52589e+06
P0A9J8	P0A9J8		pheA		2.17922e+06	2.31215e+06	2.10764e+06	2.2494e+06	2.13744e+06	2.22584e+06
P0A9K3	P0A9K3		ybeZ		5.81864e+06	5.76527e+06	6.02302e+06	5.86527e+06	5.99336e+06	5.88739e+06
P0A9K7	P0A9K7		phoU		3.00613e+06	3.18521e+06	2.89888e+06	3.04478e+06	2.75778e+06	2.98963e+06
P0A9K9	P0A9K9		slyD		1.0215e+08	1.00783e+08	1.02532e+08	1.02031e+08	1.0283e+08	1.03581e+08
P0A9L3	P0A9L3		fklB		2.16567e+07	2.09529e+07	2.04512e+07	2.16219e+07	2.00103e+07	2.07345e+07
P0A9L5	P0A9L5		ppiC		2.40606e+06	2.42351e+06	2.67217e+06	2.28554e+06	2.65067e+06	2.47553e+06
P0A9L8	P0A9L8		proC		3.05151e+06	3.31602e+06	3.01829e+06	3.10977e+06	2.91343e+06	2.95259e+06
P0A9M0	P0A9M0		lon		9.14627e+06	8.98882e+06	9.29111e+06	9.09749e+06	9.19469e+06	9.18498e+06
P0A9M2	P0A9M2		hpt		6.24532e+06	6.14878e+06	5.78225e+06	6.0682e+06	5.55092e+06	5.80999e+06
P0A9M5	P0A9M5		gpt		8.31255e+07	8.34079e+07	8.44246e+07	8.35768e+07	8.29679e+07	8.58961e+07
P0A9M8	P0A9M8		pta		4.70803e+07	4.70475e+07	4.88685e+07	4.82168e+07	4.87741e+07	4.84165e+07
P0A9N4	P0A9N4		pflA		5.46431e+06	5.22219e+06	5.32269e+06	5.46242e+06	5.31765e+06	5.33195e+06
P0A9N8	P0A9N8		nrdG		43539.1					
P0A9P0	P0A9P0		lpdA		3.8702e+07	3.90263e+07	3.96944e+07	3.96917e+07	3.92964e+07	3.94503e+07
P0A9P4	P0A9P4		trxB		1.00064e+07	1.02145e+07	1.00528e+07	1.01214e+07	1.00461e+07	1.02623e+07
P0A9P6	P0A9P6		deaD		9.95881e+06	1.01115e+07	1.00907e+07	9.946e+06	1.01101e+07	1.01289e+07
P0A9Q1	P0A9Q1		arcA		2.11425e+07	2.04118e+07	2.05299e+07	2.19641e+07	2.02264e+07	2.09908e+07
P0A9Q5	P0A9Q5		accD		3.21049e+07	3.40101e+07	3.27783e+07	3.27776e+07	3.33205e+07	3.39127e+07
P0A9Q7	P0A9Q7		adhE		1.89996e+08	1.93931e+08	1.90675e+08	1.97442e+08	1.86319e+08	1.85585e+08
P0A9Q9	P0A9Q9		asd		2.18958e+07	2.1684e+07	2.11906e+07	2.19747e+07	2.09482e+07	2.11251e+07
P0A9R4	P0A9R4		fdx		8.34084e+06	8.59889e+06	9.01766e+06	8.51597e+06	9.19812e+06	9.33231e+06
P0A9R7	P0A9R7		ftsE		3.76938e+06	3.83661e+06	3.51213e+06	3.71917e+06	3.49426e+06	3.56942e+06
P0A9S1	P0A9S1		fucO		1.18156e+06	1.18043e+06	1.37194e+06	1.41007e+06	1.27446e+06	1.07912e+06
P0A9S5	P0A9S5		gldA		1.61044e+07	1.56385e+07	1.39906e+07	1.63589e+07	1.42766e+07	1.39794e+07
P0A9T0	P0A9T0		serA		7.59361e+06	7.80921e+06	7.40562e+06	7.61291e+06	7.35132e+06	7.46175e+06
P0A9T4	P0A9T4		tas		1.04939e+07	1.0005e+07	9.95412e+06	1.006e+07	9.71718e+06	9.82267e+06
P0A9T8	P0A9T8		ybbA		816813	767586	825542	803439	871985	867497
P0A9U1	P0A9U1		ybhF		486447	555817	542232	546422	543286	528276
P0A9U3	P0A9U3		ybiT		6.21054e+06	5.89878e+06	6.4164e+06	6.07852e+06	6.3445e+06	6.0496e+06
P0A9V1	P0A9V1		lptB		6.16413e+06	6.225e+06	6.24887e+06	6.18481e+06	6.17396e+06	6.17008e+06
P0A9W3	P0A9W3		yjjK		9.86031e+06	1.00509e+07	9.82086e+06	1.01718e+07	9.84896e+06	9.61023e+06
P0A9W6	P0A9W6		yrbA		7.31516e+06	6.59973e+06	6.58964e+06	7.158e+06	6.35152e+06	6.93767e+06
P0A9W9	P0A9W9		yrdA		5.46919e+06	5.58154e+06	5.36024e+06	5.39368e+06	5.29291e+06	5.41821e+06
P0A9X4	P0A9X4		mreB		9.38779e+06	9.51687e+06	9.44669e+06	9.56242e+06	9.3069e+06	9.00681e+06
P0A9X9	P0A9X9		cspA		2.7555e+07	2.77767e+07	2.65398e+07	2.89966e+07	2.6481e+07	2.65288e+07
P0A9Y6	P0A9Y6		cspC		1.82255e+08	1.88309e+08	2.16751e+08	1.99644e+08	2.18333e+08	2.18688e+08
P0A9Z1	P0A9Z1		glnB		2.43025e+07	2.52457e+07	2.40229e+07	2.52066e+07	2.42642e+07	2.39452e+07
P0AA04	P0AA04		ptsH		4.1953e+07	4.17062e+07	6.31296e+07	4.47696e+07	6.55922e+07	6.18905e+07
P0AA10	P0AA10		rplM		7.80023e+07	7.48493e+07	7.23476e+07	7.43116e+07	7.37249e+07	7.55533e+07
P0AA16	P0AA16		ompR		8.85164e+06	9.13981e+06	8.98377e+06	9.25366e+06	9.47284e+06	9.00249e+06
P0AA25	P0AA25		trxA		3.03233e+07	3.07908e+07	2.80319e+07	3.11876e+07	2.82612e+07	2.8271e+07
P0AA31	P0AA31		yedF		3.8234e+06	3.60087e+06	4.10977e+06	3.88307e+06	4.04129e+06	4.07559e+06
P0AA39	P0AA39		rluC		1.86414e+06	1.75632e+06	1.75975e+06	1.73061e+06	1.6626e+06	1.76103e+06
P0AA43	P0AA43		rsuA		4.55045e+06	4.69118e+06	4.59262e+06	4.59993e+06	4.56062e+06	4.91472e+06
P0AA53	P0AA53		qmcA		1.71711e+06	1.89071e+06	1.93023e+06	1.7451e+06	1.97143e+06	1.97373e+06
P0AA86	P0AA86		dsbE		1.14812e+06	1.24686e+06	1.23455e+06	1.26399e+06	1.14606e+06	1.40412e+06
P0AA91	P0AA91		yeaY		1.4887e+06	1.48321e+06	1.58627e+06	1.52621e+06	1.48325e+06	1.48001e+06
P0AA93	P0AA93		ypdA		330129	449638	233551	354923	274556	137480
P0AA95	P0AA95		yacC		1.11579e+06	1.01985e+06	1.14394e+06	997496	1.10715e+06	1.20437e+06
P0AA97	P0AA97		yaeQ		771559	875661	997739	930323	980005	923098
P0AAA1	P0AAA1		yagU		6.65444e+06	6.36982e+06	6.40449e+06	6.71097e+06	6.07837e+06	6.22239e+06
P0AAB4	P0AAB4		ubiD		2.16914e+06	2.07776e+06	2.11459e+06	2.10593e+06	2.10032e+06	2.1541e+06
P0AAB6	P0AAB6		galF		1.32726e+07	1.29259e+07	1.14503e+07	1.30611e+07	1.1757e+07	1.21791e+07
P0AAB8	P0AAB8		uspD		2.31038e+06	2.16559e+06	2.13863e+06	2.2127e+06	2.26191e+06	2.25104e+06
P0AAC0	P0AAC0		uspE		4.72878e+06	5.00706e+06	4.62168e+06	4.74117e+06	4.8368e+06	4.62138e+06
P0AAC8	P0AAC8		iscA		6.60396e+06	6.93801e+06	6.96788e+06	7.16543e+06	7.0493e+06	6.38484e+06
P0AAD6	P0AAD6		sdaC		168912	181715	160830	163899	105357	178870
P0AAF6	P0AAF6		artP		1.05046e+06	877623	964926	1.11315e+06	1.04045e+06	1.05372e+06
P0AAG3	P0AAG3		gltL		481167	415861	413903	326221	346217	379005
P0AAH0	P0AAH0		pstB		877184	983376	864319	900417	1.00148e+06	847316
P0AAH8	P0AAH8		sapF		611509	695869	637902	603888	565168	487996
P0AAI3	P0AAI3		ftsH		1.99643e+07	1.93571e+07	2.04543e+07	1.994e+07	1.99953e+07	2.04178e+07
P0AAI5	P0AAI5		fabF		4.75385e+07	4.66216e+07	4.70058e+07	4.91745e+07	4.75466e+07	4.75785e+07
P0AAI9	P0AAI9		fabD		1.30971e+07	1.19384e+07	1.27789e+07	1.28662e+07	1.21828e+07	1.26418e+07
P0AAJ3	P0AAJ3		fdnH		4.66564e+06	4.79707e+06	4.76408e+06	4.7138e+06	4.60623e+06	4.74338e+06
P0AAJ5	P0AAJ5		fdoH		3.99652e+06	4.03456e+06	3.89037e+06	3.97684e+06	3.94975e+06	3.80288e+06
P0AAJ8	P0AAJ8		hybA		2.04305e+06	1.93229e+06	1.94412e+06	1.94014e+06	1.97158e+06	1.94342e+06
P0AAK1	P0AAK1		hycB		1.54325e+06	1.60657e+06	1.5582e+06	1.53012e+06	1.62528e+06	1.56775e+06
P0AAN1	P0AAN1		hybE		993641	1.22401e+06	1.0204e+06	1.14571e+06	1.17145e+06	1.23719e+06
P0AAN3	P0AAN3		hypB		2.87514e+06	2.89868e+06	2.91143e+06	2.9221e+06	2.79576e+06	2.82782e+06
P0AAN5	P0AAN5		yaiA		1.29301e+06	1.43312e+06	1.28977e+06	1.51478e+06	1.52836e+06	1.34058e+06
P0AAN9	P0AAN9		iraP		407662	355480	361845	358658	353895	558128
P0AAP3	P0AAP3		frmR		3.36376e+06	3.35691e+06	3.40973e+06	3.22479e+06	3.32006e+06	3.24127e+06
P0AAQ2	P0AAQ2		yajD		4.82409e+06	5.0044e+06	5.47527e+06	4.7754e+06	5.31234e+06	5.41532e+06
P0AAR3	P0AAR3		ybaK		2.29491e+06	2.21361e+06	2.32242e+06	2.29744e+06	2.31878e+06	2.11557e+06
P0AAS0	P0AAS0		ylaC		442038	386590	419360	377561	436776	425678
P0AAS7	P0AAS7		ybcJ		3.06208e+06	2.99051e+06	2.75071e+06	2.95838e+06	2.7489e+06	2.68773e+06
P0AAT2	P0AAT2		ybdF		679300	647867	698386	605315	626295	648114
P0AAT4	P0AAT4		mscM		2.11095e+06	2.20099e+06	2.08046e+06	2.12354e+06	2.0691e+06	2.08032e+06
P0AAT6	P0AAT6		rsfS		3.94451e+06	3.88559e+06	3.64102e+06	4.11053e+06	3.46186e+06	3.78307e+06
P0AAT9	P0AAT9		ybeL		7.28346e+06	7.32675e+06	7.85912e+06	7.78257e+06	7.94556e+06	7.6887e+06
P0AAU7	P0AAU7		ybfE		1.47571e+06	1.54633e+06	1.33618e+06	1.43948e+06	1.46637e+06	1.31602e+06
P0AAV4	P0AAV4		ybgJ		686436	589364	647886	618675	651723	674894
