Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.97185e+07	3.81179e+07	3.46509e+07	4.32023e+07	4.53891e+07	4.28317e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	7	7	1.57592e+07	1.57085e+07	1.66236e+07	1.51455e+07	1.58784e+07	1.54246e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	3	3	415334	295692	571492		573715	588111
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	4	4	1.3884e+07	1.36402e+07	1.39671e+07	1.31004e+07	1.41323e+07	1.35095e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	9	9	4.01679e+06	4.14276e+06	4.29065e+06	4.04162e+06	4.23829e+06	4.89111e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.03249e+07	2.00086e+07	1.9297e+07	1.98161e+07	1.9324e+07	1.96e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	9.40496e+06	9.36028e+06	9.48562e+06	9.88282e+06	9.14554e+06	8.75452e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	1.89153e+07	2.15452e+07	1.94175e+07	2.0859e+07	2.24563e+07	2.07363e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.24995e+07	2.39374e+07	2.19686e+07	2.43601e+07	2.39567e+07	2.24746e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	7	7	3.71754e+07	3.63724e+07	3.72905e+07	3.72711e+07	3.55998e+07	3.82135e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3		2.68637e+06	2.4104e+06	3.11097e+06	2.34811e+06	2.38256e+06
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1		118416	196984			156097
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	7.84043e+07	7.14467e+07	7.83065e+07	7.09243e+07	7.10889e+07	7.29309e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	525084	265786	534836	328535	380096	512834
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	7	7	9.53339e+06	7.84957e+06	1.03564e+07	7.09201e+06	7.70853e+06	9.74203e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	31	0	6.10585e+09	5.86173e+09	5.96415e+09	6.45067e+09	5.94384e+09	5.85685e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.00272e+07	1.66682e+07	1.93346e+07	1.81487e+07	1.85563e+07	2.00651e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	27	27	1.64447e+07	1.74966e+07	1.65026e+07	1.69762e+07	1.73413e+07	1.65838e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.34769e+07	2.41886e+07	2.42507e+07	2.24503e+07	2.29781e+07	2.25017e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	22	22	4.24975e+07	4.08756e+07	4.07828e+07	4.06396e+07	4.05215e+07	4.29849e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1		1.2163e+07		8.55759e+06	7.81636e+06	
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.28045e+07	2.96726e+07	3.45502e+07	3.30813e+07	3.976e+07	3.56694e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3	6.83052e+06	7.02127e+06	6.87283e+06	7.07009e+06	7.46624e+06	7.04534e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	4	4	700584	964118	771673	913913	889339	757901
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	14	14	9.8604e+07	9.23612e+07	9.34413e+07	9.49405e+07	9.00082e+07	9.73561e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38	4.83365e+07	4.70147e+07	4.75576e+07	4.71022e+07	4.73813e+07	4.8179e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	3.77306e+06	3.40886e+06	3.51799e+06	3.12815e+06	3.50038e+06	3.59102e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.37057e+06	2.08463e+06	2.2756e+06	2.62574e+06	3.0093e+06	2.38653e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	8	8	1.0112e+06	1.02015e+06	976015	1.18376e+06	1.05986e+06	1.06811e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4		2.945e+07		2.87687e+07	2.97726e+07	
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		18	18		8.98008e+07		8.53628e+07	8.99764e+07	
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	9.23168e+06	8.83779e+06	8.53829e+06	8.54826e+06	9.62118e+06	9.25307e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.23503e+06	1.27022e+06	1.26618e+06	1.12314e+06	1.24405e+06	1.18964e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.32834e+07	1.33026e+07	1.37518e+07	1.35849e+07	1.36499e+07	1.33894e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	8.03126e+06	9.02124e+06	8.02198e+06	8.30844e+06	9.68478e+06	8.24412e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	4	4			1.43921e+06	1.2615e+06	1.23991e+06	1.38494e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	2.79832e+07	2.61251e+07	2.83238e+07	2.67944e+07	2.6068e+07	2.72416e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	30	30	4.99322e+07	5.07607e+07	5.02367e+07	4.89792e+07	4.95165e+07	4.9508e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.03802e+07	2.14245e+07	2.0608e+07	2.25474e+07	2.2793e+07	2.45466e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.20411e+06	1.54607e+06	1.30893e+06	1.30251e+06	1.63331e+06	1.44059e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.47395e+07	1.32846e+07	1.32759e+07	1.41291e+07	1.26463e+07	1.39142e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		21	21		1.49234e+08		1.47842e+08	1.44477e+08	
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	3.16444e+07	3.16126e+07	3.02701e+07	3.03469e+07	3.39008e+07	2.99414e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	4.7516e+06		5.0705e+06	4.12909e+06	4.29732e+06	4.77807e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	9.45917e+06	1.01428e+07	9.86037e+06	7.65608e+06	1.03164e+07	1.01264e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.21167e+08	2.29636e+08	2.18975e+08	2.34136e+08	2.35626e+08	2.18253e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.84007e+06	2.04818e+06	1.89112e+06	1.14569e+06	1.48014e+06	1.97831e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	2.95207e+06	3.39742e+06	3.14256e+06	3.42354e+06	3.21084e+06	3.20204e+06
P13009	METH_ECOLI	metH	Methionine synthase	25	25	1.0936e+07	1.14313e+07	1.09318e+07	1.13859e+07	1.10582e+07	1.11965e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	4	4	6.27998e+06	6.43344e+06	6.16179e+06	6.00118e+06	6.29267e+06	6.50368e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.96521e+07	2.02931e+07	1.9659e+07	1.96688e+07	2.09474e+07	2.02799e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.86413e+08	1.87657e+08	1.80216e+08	1.79858e+08	1.88533e+08	1.79953e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	5	5	2.04924e+06	2.28588e+06	2.20692e+06	1.99761e+06	2.1627e+06	2.48081e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.32087e+07	1.28957e+07	1.29803e+07	1.25023e+07	1.2428e+07	1.31509e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	15	15	2.12303e+07	2.26845e+07	2.19502e+07	2.30705e+07	2.29478e+07	2.29318e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1	1.67768e+06		1.74956e+06			2.33099e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	2	2	330589	374803	418359	429559	371150	453193
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.75395e+07	1.87407e+07	1.82454e+07	1.83469e+07	1.76704e+07	1.78333e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	8.19323e+06	8.98452e+06	8.89095e+06	9.01402e+06	9.04207e+06	8.31108e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	7	7	1.16355e+07	1.18882e+07	1.03037e+07	1.1924e+07	1.09349e+07	1.00422e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5	235999	556014	462569	287072	477820	484378
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	25	17	1.08105e+08	1.04348e+08	1.05085e+08	1.03715e+08	1.01968e+08	1.04367e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	1.57966e+07	1.71928e+07	1.5998e+07	1.6639e+07	1.66837e+07	1.58713e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.12868e+06	1.62276e+06	1.2922e+06	1.34297e+06	1.29424e+06	1.42931e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	5.56501e+07	5.45304e+07	5.34161e+07	5.02853e+07	5.18403e+07	5.68418e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	3.63186e+06	4.51914e+06	3.49032e+06	3.60133e+06	3.91692e+06	3.21807e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	20	20	2.06187e+07	2.04453e+07	2.05909e+07	2.20212e+07	2.04121e+07	2.12635e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	1.62059e+06	1.99676e+06	1.56482e+06	1.78809e+06	1.76483e+06	1.46512e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	3.13128e+06	3.14871e+06	3.33763e+06	3.3552e+06	3.50296e+06	3.2904e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	1.79738e+07	1.9413e+07	2.01923e+07	1.86135e+07	1.67769e+07	1.99313e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	1.65777e+06	1.27043e+06	1.44214e+06	1.25292e+06	1.29226e+06	1.50447e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	19	19	1.14526e+07	1.13617e+07	1.113e+07	1.09799e+07	1.15511e+07	1.10033e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	921330	1.13204e+06	974297	1.05881e+06	1.00013e+06	917319
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.15365e+08	1.14086e+08	1.15416e+08	1.10473e+08	1.10046e+08	1.13998e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10		6.33894e+07		6.30745e+07	6.34493e+07	
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.58759e+07	3.76496e+07	3.54027e+07	3.65409e+07	3.80378e+07	3.48404e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	1.73596e+07	1.68747e+07	1.76098e+07	1.70651e+07	1.73769e+07	1.80514e+07
P15723	DGTP_ECOLI	dgt	Deoxyguanosinetriphosphate triphosphohydrolase	1	1			3.05549e+06		2.50155e+06	
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.13832e+07	1.12083e+07	1.07086e+07	1.06473e+07	1.05373e+07	1.13094e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	3	3			3.08223e+06		2.35443e+06	2.59354e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	8.05787e+06	9.59025e+06	8.72464e+06	8.44975e+06	9.60694e+06	9.16864e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11		7.52841e+07		7.50651e+07	7.39112e+07	
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9	2.22232e+07	2.81209e+07	2.37962e+07	2.69269e+07	2.7984e+07	2.34619e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	4.97366e+06	4.37048e+06	4.87729e+06	4.4e+06	4.49398e+06	5.03816e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	14	13	1.21063e+07	1.14969e+07	1.2364e+07	1.23785e+07	1.18994e+07	1.24255e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3	1.73651e+06	1.0974e+06		1.46969e+06	1.22544e+06	1.78034e+06
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	2	1	3.49206e+06	3.4755e+06	3.15355e+06	3.21127e+06	3.1924e+06	3.9311e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.46504e+07	3.36082e+07	3.34704e+07	3.43358e+07	3.34341e+07	3.26172e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2					247853	241488
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	5	5	7.184e+06	6.87167e+06	7.8204e+06	7.04764e+06	6.78834e+06	7.80142e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	29	29	8.16137e+07	9.033e+07	8.11252e+07	8.59998e+07	8.69454e+07	8.23987e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.43004e+06	1.4506e+06	1.49591e+06	1.40517e+06	1.31741e+06	1.49619e+06
P16694	YJDA_ECOLI	yjdA	Uncharacterized protein YjdA	2	2			880447	706447		807207
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	22	22	2.84143e+07	3.02689e+07	2.83736e+07	2.84864e+07	2.94238e+07	2.80664e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	9.39106e+06	9.19047e+06	8.9907e+06	9.82903e+06	8.72584e+06	9.79772e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	5	5	3.78831e+06	4.17203e+06	4.38885e+06	3.99913e+06	3.69446e+06	4.47e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	5.72312e+06	5.56835e+06	5.76457e+06	5.31115e+06	5.637e+06	6.05334e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	9.01351e+06	8.98161e+06	9.8898e+06	8.66883e+06	9.55058e+06	9.71067e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.76124e+07	1.81125e+07	1.75342e+07	1.82624e+07	1.69702e+07	1.85492e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	35	35	1.86972e+08	1.95326e+08	1.83328e+08	1.92396e+08	1.9057e+08	1.87209e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	7	7	7.84363e+06	7.81625e+06	6.65656e+06	7.70322e+06	7.73202e+06	7.69087e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	9	9	6.9211e+06	8.15603e+06	7.62356e+06	7.79039e+06	7.80629e+06	7.66586e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7	4.78545e+06	4.2326e+06	5.5395e+06	4.42329e+06	4.12563e+06	5.49137e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	31	31	2.55502e+07	2.58185e+07	2.53043e+07	2.45757e+07	2.56747e+07	2.49563e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.4395e+07	2.66949e+07	2.52423e+07	2.58709e+07	2.74785e+07	2.55865e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.14272e+07	1.09265e+07	1.11589e+07	1.11787e+07	1.12202e+07	1.15604e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.59725e+07	1.71903e+07	1.58987e+07	1.71405e+07	1.69378e+07	1.69228e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	4.19032e+06	4.13701e+06	4.04908e+06	3.93794e+06	4.1519e+06	3.97568e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7	9.74613e+06	1.04259e+07	9.92115e+06	1.06491e+07	8.80631e+06	9.17928e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.1754e+07	1.14628e+07	1.10154e+07	1.06559e+07	1.10047e+07	1.15743e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	537980	474188	511908	459788	627325	373378
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15	1.61727e+07	1.55653e+07	1.58126e+07	1.53262e+07	1.53562e+07	1.48083e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	6	5	8.99624e+06	8.40157e+06	9.21956e+06	9.38357e+06	8.83848e+06	9.45393e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.36963e+07	8.16259e+07	8.11376e+07	8.00164e+07	8.25117e+07	8.22397e+07
P19318	NARY_ECOLI	narY	Respiratory nitrate reductase 2 beta chain	1	1	843149	1.10522e+06		1.33215e+06	1.08015e+06	740631
P19319	NARZ_ECOLI	narZ	Respiratory nitrate reductase 2 alpha chain	2	2		568359			740920	
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	1.72606e+06	1.52657e+06	1.96441e+06	1.17839e+06	1.48029e+06	1.73291e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.5542e+07	1.39795e+07	1.46344e+07	1.4818e+07	1.42756e+07	1.47019e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	2	2				241908	82097.6	215515
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	4.26719e+06	4.68116e+06	4.59574e+06	4.88287e+06	4.50772e+06	4.46675e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	6.25294e+06	6.69929e+06	6.66355e+06	6.51837e+06	6.66067e+06	5.71013e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	6.49809e+06	7.12868e+06	6.66693e+06	7.37905e+06	6.57802e+06	6.95037e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.80542e+06	2.73585e+06	1.57006e+06	2.63425e+06	2.35362e+06	869204
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.29819e+06	1.94303e+06	2.16223e+06	2.1163e+06	2.0954e+06	2.08282e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.62864e+07	5.97318e+07	6.48529e+07	6.07393e+07	6.07165e+07	6.46071e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.14477e+07	1.25277e+07	1.19336e+07	1.19876e+07	1.21503e+07	1.23655e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.22909e+08	1.16117e+08	1.2442e+08	1.17081e+08	1.19107e+08	1.22901e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	2	2				711169	715958	
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.23276e+07	3.32652e+07	3.34544e+07	3.53257e+07	3.31225e+07	3.23537e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.10577e+06	2.11847e+06	2.12245e+06	1.95093e+06	2.20101e+06	2.03476e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	2.41632e+06	3.19756e+06	2.31264e+06	2.80768e+06	3.44768e+06	2.3759e+06
P21345	GLTP_ECOLI	gltP	Proton glutamate symport protein	1	1	916449	854903		1.02416e+06		
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	4.19232e+06		3.95461e+06	3.75847e+06	4.15334e+06	4.13473e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5	1.18096e+07	1.10798e+07	1.17006e+07	1.09394e+07	1.13708e+07	1.0413e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	6.71032e+06	7.46824e+06	6.60934e+06	7.4107e+06	6.75963e+06	7.45797e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.8737e+08	1.62394e+08	1.7426e+08	1.61938e+08	1.54442e+08	1.67149e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	30	30	1.75015e+07	1.74011e+07	1.76712e+07	1.74492e+07	1.71036e+07	1.82233e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	16	16	2.92763e+07	3.00082e+07	2.97961e+07	2.93434e+07	3.03674e+07	2.8483e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	33	33	5.39223e+07	5.25816e+07	5.37764e+07	5.12205e+07	5.08616e+07	5.2943e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	3	3	1.59887e+06		1.67485e+06	1.39118e+06		1.31557e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.29129e+08	1.2291e+08	1.24089e+08	1.18934e+08	1.19818e+08	1.19452e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.37421e+07	2.74215e+07	2.61585e+07	2.1764e+07	2.3833e+07	2.67125e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.23722e+07	1.20426e+07	1.25124e+07	1.22571e+07	1.19058e+07	1.2237e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2	809915	1.63348e+06	1.23292e+06		1.50878e+06	1.38489e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	5.79934e+07	5.91018e+07	5.56505e+07	5.92673e+07	5.95571e+07	5.74082e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	31	31	6.29316e+07	6.28653e+07	6.31424e+07	6.21213e+07	6.49788e+07	6.46885e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.19054e+06	1.93238e+06	2.14064e+06	1.84167e+06	2.01756e+06	2.24934e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	8	8	6.78899e+06	6.45998e+06	7.46588e+06	6.65266e+06	7.16765e+06	6.70681e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	6.737e+06	7.19335e+06	7.57081e+06	7.07889e+06	7.1139e+06	7.31017e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	11	11	2.40837e+07	2.48321e+07	2.32139e+07	2.28038e+07	2.50772e+07	2.40038e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.54516e+07	2.8124e+07	2.6343e+07	2.45531e+07	2.77346e+07	2.67011e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	6	6	2.07281e+08	2.51488e+08	2.09532e+08	2.34481e+08	2.41799e+08	2.22803e+08
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.45971e+07	6.26987e+07	6.65028e+07	6.09999e+07	6.07644e+07	6.37677e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.25369e+07	6.83384e+07	6.9023e+07	6.92085e+07	7.16158e+07	7.11234e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	40	40	2.83485e+07	2.83565e+07	2.8588e+07	2.79103e+07	2.81263e+07	2.86703e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	5	5	2.1703e+07	2.52805e+07	2.06331e+07	2.42954e+07	2.36926e+07	2.06741e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	1.03839e+07	1.08778e+07	1.05859e+07	1.02856e+07	1.02031e+07	1.09e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	632823	741368	615331	699185	605436	545620
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	3.34755e+06	2.35567e+06	3.58835e+06	3.44857e+06	3.45367e+06	3.66502e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	1.91384e+06	1.77887e+06	2.4142e+06	1.92001e+06	1.59926e+06	1.78922e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	3	3	8.73977e+06	1.09093e+07	1.1195e+07	1.09246e+07	1.01164e+07	1.14926e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	9.16489e+06	9.13967e+06	9.11425e+06	9.85239e+06	8.88189e+06	9.36859e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	8	8	5.18101e+06	5.78686e+06	5.03319e+06	5.51818e+06	5.65016e+06	5.69456e+06
