Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A698	P0A698		uvrA		2.33451e+06	2.36569e+06	2.36263e+06	2.41474e+06	2.44595e+06	2.29024e+06
P0A6A0	P0A6A0		ubiB		1.82092e+06	1.63424e+06	1.62556e+06	1.61359e+06	1.79759e+06	1.75826e+06
P0A6A3	P0A6A3		ackA		1.35376e+08	1.33964e+08	1.34871e+08	1.34014e+08	1.33837e+08	1.10259e+08
P0A6A8	P0A6A8		acpP		1.6372e+08	1.73842e+08	1.7178e+08	1.62441e+08	1.63393e+08	1.76836e+08
P0A6B4	P0A6B4		alr		3.14388e+06	3.26019e+06	3.24559e+06	3.06436e+06	3.14521e+06	3.15928e+06
P0A6B7	P0A6B7		iscS		1.80696e+07	1.81488e+07	1.83024e+07	1.78135e+07	1.79282e+07	1.71981e+07
P0A6C1	P0A6C1		nfo		2.4893e+06	2.26742e+06	2.38314e+06	2.36185e+06	2.3547e+06	2.60372e+06
P0A6D0	P0A6D0		argR		1.24423e+06	1.12604e+06	1.30254e+06	1.5399e+06	1.45864e+06	1.48566e+06
P0A6D3	P0A6D3		aroA		5.98533e+06	5.52489e+06	5.48271e+06	5.79912e+06	6.00463e+06	5.90653e+06
P0A6D7	P0A6D7		aroK		1.26288e+07	1.273e+07	1.24565e+07	1.2782e+07	1.29246e+07	1.16038e+07
P0A6E1	P0A6E1		aroL		204951	120298	104691	146096	139759	157340
P0A6E4	P0A6E4		argG		550572	531538	517112	585714	545832	456646
P0A6E6	P0A6E6		atpC		7.25715e+06	7.8908e+06	7.45278e+06	7.72339e+06	7.71032e+06	6.02062e+06
P0A6E9	P0A6E9		bioD2		6.67686e+06	5.98582e+06	5.97188e+06	6.42656e+06	6.32881e+06	5.97932e+06
P0A6F1	P0A6F1		carA		4.87152e+06	4.7818e+06	4.71114e+06	4.98193e+06	4.81406e+06	4.4401e+06
P0A6F3	P0A6F3		glpK		5.18234e+06	5.20111e+06	5.37978e+06	5.11168e+06	5.35168e+06	5.34218e+06
P0A6F5	P0A6F5		groL		7.05944e+07	6.72013e+07	6.69556e+07	7.02133e+07	7.00412e+07	5.82801e+07
P0A6F9	P0A6F9		groS		1.04844e+08	1.0164e+08	1.01703e+08	1.05079e+08	1.06728e+08	9.75481e+07
P0A6G3	P0A6G3		pncC		2.99452e+06	3.14387e+06	3.24124e+06	2.88851e+06	3.14622e+06	2.98653e+06
P0A6G7	P0A6G7		clpP		2.5831e+07	2.56212e+07	2.55842e+07	2.55378e+07	2.4814e+07	2.37775e+07
P0A6H1	P0A6H1		clpX		1.80254e+07	1.79894e+07	1.82321e+07	1.85063e+07	1.82076e+07	1.74027e+07
P0A6H5	P0A6H5		hslU		2.30762e+07	2.28845e+07	2.30326e+07	2.32042e+07	2.30825e+07	2.16105e+07
P0A6H8	P0A6H8		cls		555703	670960	618611	581385	604575	679124
P0A6I0	P0A6I0		cmk		1.11432e+07	1.09292e+07	1.14424e+07	1.1329e+07	1.09312e+07	1.03757e+07
P0A6I3	P0A6I3		coaA		3.61543e+06	3.49404e+06	3.3088e+06	3.51405e+06	3.62368e+06	3.3047e+06
P0A6I6	P0A6I6		coaD		648038	638717	641560	629180	644822	576025
P0A6I9	P0A6I9		coaE		1.31554e+06	1.02691e+06	1.14279e+06	1.19697e+06	1.44183e+06	1.09027e+06
P0A6J1	P0A6J1		cysC		1.2789e+06	1.30234e+06	1.28102e+06	1.30575e+06	1.32572e+06	1.22078e+06
P0A6J8	P0A6J8		ddlA		8.95494e+06	8.64892e+06	8.63323e+06	8.78039e+06	8.77039e+06	8.53637e+06
P0A6K1	P0A6K1		dapF		705107	663144	701758	598832	720270	740148
P0A6K3	P0A6K3		def		8.8822e+06	8.96985e+06	8.80078e+06	8.84917e+06	8.83697e+06	8.50595e+06
P0A6K6	P0A6K6		deoB		1.91552e+07	1.93217e+07	1.92606e+07	1.89856e+07	1.90732e+07	1.79653e+07
P0A6L0	P0A6L0		deoC		1.18064e+07	1.1437e+07	1.17571e+07	1.15179e+07	1.22084e+07	1.03814e+07
P0A6L2	P0A6L2		dapA		2.20638e+07	2.1858e+07	2.17191e+07	2.23349e+07	2.15461e+07	2.01804e+07
P0A6L4	P0A6L4		nanA		169044	193928	185404	156252	249594	115201
P0A6L7	P0A6L7		uxaB		2.01174e+06	1.7131e+06	1.71488e+06	1.82816e+06	1.80897e+06	1.58196e+06
P0A6L9	P0A6L9		hscB		5.40125e+06	5.57397e+06	5.82593e+06	5.4327e+06	5.19857e+06	4.52943e+06
P0A6M4	P0A6M4		dtd		2.33693e+06	2.41888e+06	2.57855e+06	2.40315e+06	2.3408e+06	1.47992e+06
P0A6M8	P0A6M8		fusA		1.20548e+08	1.18109e+08	1.17843e+08	1.20412e+08	1.1993e+08	1.09029e+08
P0A6N4	P0A6N4		efp		8.96018e+07	7.81512e+07	8.29045e+07	8.3553e+07	7.85231e+07	8.84988e+07
P0A6N8	P0A6N8		yeiP		1.54118e+07	1.57919e+07	1.58961e+07	1.613e+07	1.54397e+07	1.53591e+07
P0A6P1	P0A6P1		tsf		1.89326e+08	1.90219e+08	1.8798e+08	1.90712e+08	1.84735e+08	1.75493e+08
P0A6P5	P0A6P5		der		4.89791e+06	4.60851e+06	4.77871e+06	4.98658e+06	4.8242e+06	4.8557e+06
P0A6P7	P0A6P7		engB		6.62481e+06	6.59242e+06	6.64018e+06	6.69187e+06	6.63831e+06	6.26627e+06
P0A6P9	P0A6P9		eno		1.6684e+08	1.58253e+08	1.59367e+08	1.67112e+08	1.63007e+08	1.4605e+08
P0A6Q3	P0A6Q3		fabA		1.55222e+07	1.53869e+07	1.54017e+07	1.50582e+07	1.46521e+07	1.51317e+07
P0A6Q6	P0A6Q6		fabZ		2.77174e+07	2.84172e+07	2.87666e+07	2.8775e+07	2.81505e+07	2.81893e+07
P0A6R0	P0A6R0		fabH		1.79061e+07	1.84729e+07	1.84035e+07	1.8341e+07	1.88587e+07	1.75417e+07
P0A6R3	P0A6R3		fis		4.72008e+06	5.39436e+06	5.19896e+06	4.78451e+06	4.94181e+06	4.96997e+06
P0A6S0	P0A6S0		flgH		2.14658e+06	2.12978e+06	2.18656e+06	2.24248e+06	2.17214e+06	2.25135e+06
P0A6S7	P0A6S7		gpsA		6.14379e+06	6.04838e+06	5.99547e+06	6.17367e+06	6.19763e+06	6.55991e+06
P0A6T1	P0A6T1		pgi		4.04053e+07	4.12467e+07	4.06206e+07	4.14946e+07	4.00201e+07	3.67993e+07
P0A6T3	P0A6T3		galK		3.92272e+06	3.93485e+06	4.00569e+06	3.95901e+06	3.93559e+06	3.8934e+06
P0A6T5	P0A6T5		folE		3.01983e+06	3.1485e+06	3.22655e+06	3.08799e+06	3.07434e+06	2.86126e+06
P0A6T9	P0A6T9		gcvH		1.95674e+06	2.00513e+06	1.91817e+06	2.05905e+06	1.94469e+06	2.08005e+06
P0A6U3	P0A6U3		mnmG		6.91154e+06	7.06831e+06	6.91125e+06	6.97712e+06	6.94512e+06	7.24998e+06
P0A6U5	P0A6U5		rsmG		5.91235e+06	6.04389e+06	6.11263e+06	6.15051e+06	5.8161e+06	5.43094e+06
P0A6U8	P0A6U8		glgA		3.35645e+06	3.25984e+06	3.20016e+06	3.12569e+06	3.26958e+06	3.1902e+06
P0A6V1	P0A6V1		glgC		7.55375e+06	7.42225e+06	7.46929e+06	7.59354e+06	7.46943e+06	7.68077e+06
P0A6V8	P0A6V8		glk		1.04832e+07	1.04286e+07	1.06841e+07	1.07067e+07	1.04033e+07	1.07938e+07
P0A6W0	P0A6W0		glsA2		2.06069e+06	2.04284e+06	2.16125e+06	2.02272e+06	1.86644e+06	2.31505e+06
P0A6W3	P0A6W3		mraY		1.24712e+06	1.44906e+06	1.34064e+06	1.31735e+06	1.37539e+06	1.34705e+06
P0A6W5	P0A6W5		greA		2.52973e+07	2.53111e+07	2.55962e+07	2.59045e+07	2.56019e+07	2.41503e+07
P0A6W9	P0A6W9		gshA		5.13496e+06	5.01568e+06	4.93983e+06	5.31535e+06	4.80719e+06	4.58021e+06
P0A6X3	P0A6X3		hfq		957568	1.02414e+06	1.04118e+06	855725	871945	801956
P0A6X7	P0A6X7		ihfA		5.13205e+07	5.38097e+07	5.54318e+07	5.37665e+07	5.12778e+07	4.83988e+07
P0A6Y1	P0A6Y1		ihfB		1.26507e+07	1.23743e+07	1.23272e+07	1.30263e+07	1.23053e+07	1.14139e+07
P0A6Y5	P0A6Y5		hslO		6.86995e+06	7.33506e+06	7.37223e+06	7.23182e+06	7.35298e+06	7.80087e+06
P0A6Y8	P0A6Y8		dnaK		4.72761e+07	4.68725e+07	4.72333e+07	4.71467e+07	4.65012e+07	4.17942e+07
P0A6Z1	P0A6Z1		hscA		5.24659e+06	5.04156e+06	5.14607e+06	5.0803e+06	5.03795e+06	4.95338e+06
P0A6Z3	P0A6Z3		htpG		2.72306e+07	2.81279e+07	2.7897e+07	2.80342e+07	2.6906e+07	2.65506e+07
P0A6Z6	P0A6Z6		nikR		1.80583e+06	1.85339e+06	1.91101e+06	1.89562e+06	1.59658e+06	1.82488e+06
P0A705	P0A705		infB		1.65546e+07	1.67648e+07	1.66445e+07	1.66286e+07	1.69648e+07	1.54959e+07
P0A707	P0A707		infC		5.78974e+07	5.88798e+07	5.79711e+07	5.96695e+07	5.83325e+07	5.33021e+07
P0A715	P0A715		kdsA		2.38382e+07	2.27663e+07	2.31972e+07	2.46822e+07	2.41157e+07	1.97832e+07
P0A717	P0A717		prs		3.05267e+07	2.886e+07	2.89328e+07	3.02338e+07	2.96282e+07	2.52272e+07
P0A720	P0A720		tmk		2.71476e+06	2.79229e+06	2.99412e+06	2.82892e+06	2.75512e+06	2.97115e+06
P0A722	P0A722		lpxA		1.09434e+07	1.14715e+07	1.08795e+07	1.09291e+07	1.06407e+07	1.08279e+07
P0A725	P0A725		lpxC		639646	529539	684961	554664	357430	891826
P0A729	P0A729		yceF		2.48636e+06	2.48837e+06	2.34069e+06	2.43093e+06	2.30488e+06	2.5946e+06
P0A731	P0A731		mgsA		3.59989e+06	3.72955e+06	3.61824e+06	3.69164e+06	3.65705e+06	3.12002e+06
P0A734	P0A734		minE		2.87101e+07	2.82735e+07	3.01865e+07	2.8676e+07	3.02387e+07	2.78853e+07
P0A738	P0A738		moaC		1.17464e+06	1.16421e+06	1.18746e+06	1.28843e+06	1.25398e+06	1.16191e+06
P0A744	P0A744		msrA		8.62999e+06	8.81018e+06	8.31223e+06	7.97764e+06	9.50238e+06	9.21481e+06
P0A746	P0A746		msrB		1.46016e+06	1.87827e+06	1.80109e+06	1.71499e+06	1.39123e+06	1.74785e+06
P0A749	P0A749		murA		1.20012e+07	1.18821e+07	1.17119e+07	1.14213e+07	1.23093e+07	1.06339e+07
P0A752	P0A752		nadD		438007	466736	527601	566038	567238	166559
P0A759	P0A759		nagB		4.80266e+06	4.47236e+06	4.24267e+06	4.4291e+06	4.68537e+06	5.17388e+06
P0A763	P0A763		ndk		1.43529e+07	1.37692e+07	1.40828e+07	1.38452e+07	1.4251e+07	1.41627e+07
P0A780	P0A780		nusB		1.42765e+07	1.45039e+07	1.49024e+07	1.46622e+07	1.44891e+07	1.42166e+07
P0A784	P0A784		orn		2.79083e+06	2.99842e+06	2.88661e+06	2.74214e+06	2.7761e+06	3.04561e+06
P0A786	P0A786		pyrB		2.92697e+06	2.92436e+06	3.10963e+06	2.96077e+06	3.18116e+06	2.97955e+06
P0A790	P0A790		panD		7.10729e+06	6.8959e+06	6.8038e+06	6.9775e+06	7.27754e+06	6.8544e+06
P0A794	P0A794		pdxJ		6.85893e+06	6.95028e+06	6.76434e+06	6.74086e+06	6.95678e+06	6.29065e+06
P0A796	P0A796		pfkA		2.31627e+07	2.32991e+07	2.29252e+07	2.2895e+07	2.25504e+07	1.96254e+07
P0A799	P0A799		pgk		1.89027e+08	1.81837e+08	1.81496e+08	1.88861e+08	1.8783e+08	1.65236e+08
P0A7A2	P0A7A2		gpmB		3.76747e+06	3.72304e+06	3.48182e+06	3.7775e+06	3.60748e+06	3.60559e+06
P0A7A5	P0A7A5		pcm		804400	699548	804058	801261	869655	659155
P0A7A7	P0A7A7		plsB		3.04374e+06	2.90915e+06	2.98593e+06	2.86918e+06	2.98301e+06	2.97241e+06
P0A7A9	P0A7A9		ppa		9.80273e+07	1.0081e+08	1.0136e+08	9.82174e+07	1.02023e+08	9.25942e+07
P0A7B1	P0A7B1		ppk		1.4663e+06	1.53431e+06	1.55327e+06	1.42082e+06	1.48389e+06	1.82305e+06
P0A7B5	P0A7B5		proB		4.47022e+06	4.40295e+06	4.3348e+06	4.4177e+06	4.34244e+06	4.15574e+06
P0A7B8	P0A7B8		hslV		1.72119e+07	1.42284e+07	1.67091e+07	1.72725e+07	1.6442e+07	1.4828e+07
P0A7C2	P0A7C2		lexA		4.84094e+06	4.61881e+06	4.60951e+06	4.75697e+06	4.63076e+06	4.14573e+06
P0A7C6	P0A7C6		pepE		5.6311e+06	5.76311e+06	5.7862e+06	5.68329e+06	5.47163e+06	5.86366e+06
P0A7D1	P0A7D1		pth		5.69188e+06	5.66375e+06	5.68956e+06	5.65909e+06	5.8323e+06	5.3305e+06
P0A7D4	P0A7D4		purA		3.81005e+07	3.75776e+07	3.79684e+07	3.81427e+07	3.84878e+07	3.60751e+07
P0A7D7	P0A7D7		purC		7.33974e+06	7.60562e+06	7.84295e+06	7.52427e+06	7.2883e+06	7.16992e+06
P0A7E1	P0A7E1		pyrD		2.51831e+07	2.62247e+07	2.53846e+07	2.51629e+07	2.51405e+07	2.42493e+07
P0A7E3	P0A7E3		pyrE		5.45411e+06	5.45082e+06	5.55678e+06	5.36308e+06	5.30501e+06	5.19998e+06
P0A7E5	P0A7E5		pyrG		1.63309e+07	1.62271e+07	1.64552e+07	1.65162e+07	1.62573e+07	1.57726e+07
P0A7E9	P0A7E9		pyrH		7.90379e+06	8.206e+06	7.89207e+06	8.21203e+06	7.98515e+06	6.39791e+06
P0A7F3	P0A7F3		pyrI		2.47226e+06	2.56322e+06	2.53808e+06	2.47809e+06	2.37954e+06	2.1828e+06
P0A7F6	P0A7F6		speD		2.03989e+06	2.24247e+06	2.11861e+06	2.11915e+06	2.018e+06	2.02407e+06
P0A7F9	P0A7F9		queA		3.72103e+06	4.01643e+06	3.86746e+06	3.69921e+06	3.97582e+06	3.99441e+06
P0A7G2	P0A7G2		rbfA		2.15209e+07	2.1522e+07	2.14762e+07	2.18235e+07	2.18777e+07	2.03956e+07
P0A7G6	P0A7G6		recA		1.17293e+07	1.18971e+07	1.16734e+07	1.16689e+07	1.17532e+07	1.0722e+07
P0A7H6	P0A7H6		recR		763075	795192	758663	734635	724918	909267
P0A7I0	P0A7I0		prfA		4.45002e+06	4.46201e+06	4.52343e+06	4.50585e+06	4.51071e+06	4.25569e+06
P0A7I4	P0A7I4		prfC		5.01477e+06	5.30766e+06	5.31726e+06	5.10286e+06	5.16302e+06	5.30695e+06
P0A7I7	P0A7I7		ribA		9.87364e+06	1.01547e+07	1.05486e+07	1.0295e+07	9.72216e+06	1.02631e+07
P0A7J0	P0A7J0		ribB		1.50021e+07	1.56053e+07	1.5332e+07	1.51923e+07	1.43776e+07	1.25325e+07
P0A7J3	P0A7J3		rplJ		5.53675e+08	5.14028e+08	5.14041e+08	5.50714e+08	5.41849e+08	4.58482e+08
P0A7J7	P0A7J7		rplK		1.59507e+08	1.51834e+08	1.53965e+08	1.53738e+08	1.53074e+08	1.43544e+08
P0A7K2	P0A7K2		rplL		2.15421e+08	2.13142e+08	2.17196e+08	2.13297e+08	2.09841e+08	2.04112e+08
P0A7K6	P0A7K6		rplS		6.7861e+07	6.6381e+07	6.74311e+07	6.82684e+07	6.76266e+07	5.84213e+07
P0A7L0	P0A7L0		rplA		1.64586e+08	1.61344e+08	1.64078e+08	1.63985e+08	1.61014e+08	1.4812e+08
P0A7L3	P0A7L3		rplT		4.68442e+07	4.75754e+07	4.7783e+07	4.55701e+07	4.62892e+07	4.58792e+07
P0A7L8	P0A7L8		rpmA		1.62654e+08	1.56771e+08	1.59333e+08	1.61342e+08	1.62763e+08	1.65418e+08
P0A7M2	P0A7M2		rpmB		1.79621e+08	1.64181e+08	1.70992e+08	1.73927e+08	1.75362e+08	1.53426e+08
P0A7M6	P0A7M6		rpmC		2.52813e+07	2.49837e+07	2.60542e+07	2.50604e+07	2.4612e+07	2.79933e+07
P0A7M9	P0A7M9		rpmE		6.37677e+07	6.52348e+07	6.47014e+07	6.28038e+07	5.84725e+07	5.20241e+07
P0A7N4	P0A7N4		rpmF		3.98946e+07	4.27386e+07	4.2214e+07	4.06305e+07	3.8859e+07	3.59211e+07
P0A7N9	P0A7N9		rpmG		9.26293e+07	9.61928e+07	9.37219e+07	9.52338e+07	9.35762e+07	8.7755e+07
P0A7P5	P0A7P5		rpmH		2.70384e+07	2.74827e+07	2.7715e+07	2.70244e+07	2.55664e+07	2.78501e+07
P0A7Q1	P0A7Q1		rpmI		7.79535e+06	7.43258e+06	7.94094e+06	8.42331e+06	8.14965e+06	8.76091e+06
P0A7R1	P0A7R1		rplI		4.60353e+08	4.44913e+08	4.54175e+08	4.61612e+08	4.43615e+08	4.07981e+08
P0A7R5	P0A7R5		rpsJ		1.93867e+08	1.82768e+08	1.82224e+08	1.94104e+08	1.94878e+08	1.76955e+08
P0A7R9	P0A7R9		rpsK		1.26217e+08	1.21789e+08	1.21187e+08	1.24721e+08	1.21763e+08	1.0254e+08
P0A7S3	P0A7S3		rpsL		7.00497e+07	7.09855e+07	7.14464e+07	7.11735e+07	6.67224e+07	6.35387e+07
P0A7S9	P0A7S9		rpsM		3.80968e+07	3.78634e+07	3.79235e+07	3.80049e+07	3.72689e+07	3.45212e+07
P0A7T3	P0A7T3		rpsP		1.43007e+08	1.38889e+08	1.39758e+08	1.44427e+08	1.40178e+08	1.14384e+08
P0A7T7	P0A7T7		rpsR		3.08102e+07	3.05861e+07	3.14233e+07	3.11456e+07	3.11531e+07	3.01743e+07
P0A7U3	P0A7U3		rpsS		1.41267e+08	1.4155e+08	1.4157e+08	1.45555e+08	1.45367e+08	1.03567e+08
P0A7U7	P0A7U7		rpsT		3.16532e+07	3.1149e+07	3.05715e+07	3.09635e+07	3.06125e+07	2.52494e+07
P0A7V0	P0A7V0		rpsB		8.9383e+07	8.73572e+07	8.77304e+07	9.05249e+07	8.96659e+07	8.21403e+07
P0A7V3	P0A7V3		rpsC		1.10152e+08	1.0789e+08	1.0837e+08	1.07535e+08	1.07952e+08	8.68548e+07
P0A7V8	P0A7V8		rpsD		2.11498e+08	2.15449e+08	2.15116e+08	2.16655e+08	2.065e+08	1.91904e+08
P0A7W1	P0A7W1		rpsE		1.61032e+08	1.53984e+08	1.52092e+08	1.58685e+08	1.58722e+08	1.26796e+08
P0A7W7	P0A7W7		rpsH		4.2601e+07	4.06079e+07	4.10067e+07	4.24978e+07	4.18024e+07	3.85122e+07
P0A7X3	P0A7X3		rpsI		7.74807e+07	8.58987e+07	8.43632e+07	7.82705e+07	7.94186e+07	7.41862e+07
P0A7X6	P0A7X6		rimM		6.43354e+06	6.02257e+06	6.12882e+06	6.30159e+06	6.55076e+06	5.71857e+06
P0A7Y0	P0A7Y0		rnc		9.57344e+06	1.00509e+07	9.87248e+06	9.56144e+06	9.37506e+06	9.83255e+06
P0A7Y8	P0A7Y8		rnpA		1.29607e+06	1.13964e+06	1.21072e+06	1.22656e+06	1.08649e+06	1.18233e+06
P0A7Z0	P0A7Z0		rpiA		1.78466e+07	1.77978e+07	1.76365e+07	1.71819e+07	1.78136e+07	1.68706e+07
P0A7Z4	P0A7Z4		rpoA		1.51579e+08	1.4622e+08	1.47273e+08	1.52981e+08	1.48032e+08	1.32811e+08
P0A800	P0A800		rpoZ		6.60581e+07	6.62172e+07	6.53449e+07	6.67468e+07	6.42911e+07	5.23863e+07
P0A805	P0A805		frr		3.13743e+07	3.14274e+07	3.23389e+07	3.14909e+07	3.08053e+07	2.67237e+07
P0A809	P0A809		ruvA		599730	601244	688907	601878	526765	732799
P0A812	P0A812		ruvB		2.10622e+06	2.06356e+06	2.01943e+06	2.09716e+06	2.09638e+06	2.05179e+06
P0A817	P0A817		metK		2.49198e+07	2.49896e+07	2.54753e+07	2.52315e+07	2.61286e+07	2.31835e+07
P0A821	P0A821		selA		8.99248e+06	8.94268e+06	8.83197e+06	8.47963e+06	9.34864e+06	9.14603e+06
P0A825	P0A825		glyA		3.38402e+07	3.30897e+07	3.31815e+07	3.40538e+07	3.35323e+07	2.7091e+07
P0A832	P0A832		smpB		3.5759e+06	3.63609e+06	3.55293e+06	3.50371e+06	3.54953e+06	3.36136e+06
P0A836	P0A836		sucC		5.95983e+06	5.98686e+06	5.90619e+06	5.92804e+06	5.78863e+06	5.90176e+06
P0A840	P0A840		surE		1.66507e+06	1.59029e+06	1.65244e+06	1.56045e+06	1.53476e+06	1.79296e+06
P0A843	P0A843		tatE		8.90915e+06	8.09695e+06	9.32044e+06	1.03242e+07	7.8926e+06	9.6256e+06
P0A847	P0A847		tgt		3.04172e+06	3.13075e+06	3.1421e+06	3.06476e+06	3.01739e+06	2.87299e+06
P0A850	P0A850		tig		1.38957e+08	1.3666e+08	1.37875e+08	1.40328e+08	1.3807e+08	1.17986e+08
P0A853	P0A853		tnaA		3.54329e+06	3.56107e+06	3.57977e+06	3.51114e+06	3.62743e+06	3.6195e+06
P0A855	P0A855		tolB		1.18468e+07	1.19381e+07	1.19263e+07	1.17736e+07	1.22014e+07	1.1483e+07
P0A858	P0A858		tpiA		7.85057e+07	7.72161e+07	7.49717e+07	7.67404e+07	7.67609e+07	5.40179e+07
P0A862	P0A862		tpx		5.53284e+07	5.42044e+07	5.48479e+07	5.57668e+07	5.62888e+07	5.29294e+07
P0A867	P0A867		talA		4.58177e+06	4.86869e+06	4.81728e+06	4.66317e+06	4.54547e+06	4.8151e+06
P0A870	P0A870		talB		4.97428e+07	5.23647e+07	5.07203e+07	5.02974e+07	4.99507e+07	4.71766e+07
P0A873	P0A873		trmD		4.02136e+06	4.05138e+06	3.95378e+06	4.11029e+06	4.00197e+06	3.76579e+06
P0A877	P0A877		trpA		1.52507e+06	1.60643e+06	1.56819e+06	1.67555e+06	1.53161e+06	1.40368e+06
P0A879	P0A879		trpB		566094	514990	431755	567301	479245	449696
P0A881	P0A881		trpR		1.02269e+06	1.26603e+06	1.32045e+06	1.08942e+06	1.11299e+06	995978
P0A884	P0A884		thyA		8.10995e+06	8.04573e+06	8.268e+06	8.09332e+06	7.72904e+06	7.31437e+06
P0A887	P0A887		ubiE		8.43006e+06	8.39961e+06	8.42799e+06	8.42638e+06	8.3714e+06	8.35568e+06
P0A894	P0A894		yhbJ		1.44505e+06	1.52323e+06	1.55696e+06	1.43222e+06	1.44566e+06	1.50524e+06
P0A898	P0A898		ybeY		3.62746e+06	3.81648e+06	3.92126e+06	3.67087e+06	3.62509e+06	3.40942e+06
P0A8A0	P0A8A0		yebC		4.40184e+06	4.60781e+06	4.49369e+06	4.70265e+06	4.48518e+06	3.50315e+06
P0A8A2	P0A8A2		yeeN		9.63558e+06	9.32754e+06	9.44214e+06	9.50195e+06	9.60803e+06	8.16246e+06
P0A8A4	P0A8A4		ppsR		2.1207e+06	2.03707e+06	2.18067e+06	2.05181e+06	2.09574e+06	2.10315e+06
P0A8A8	P0A8A8		rimP		2.26523e+07	2.17702e+07	2.07038e+07	2.18954e+07	1.99137e+07	1.78203e+07
P0A8B2	P0A8B2		yfcN		1.69992e+06	1.48404e+06	1.50544e+06	1.71374e+06	1.81034e+06	1.8627e+06
P0A8B5	P0A8B5		ybaB		1.564e+06	1.66155e+06	1.4936e+06	1.49673e+06	1.67042e+06	1.67401e+06
P0A8C1	P0A8C1		ybjQ		1.16309e+06	1.01505e+06	890688	1.17484e+06	1.45115e+06	
P0A8C4	P0A8C4		ygfB		3.0765e+06	3.28336e+06	3.19065e+06	3.17437e+06	2.99873e+06	3.22711e+06
P0A8D0	P0A8D0		nrdR		1.74868e+06	1.8008e+06	1.8951e+06	1.86146e+06	1.8277e+06	1.62975e+06
P0A8D3	P0A8D3		yaiI		1.93256e+06	1.87425e+06	1.79882e+06	1.97827e+06	1.91558e+06	1.98579e+06
P0A8D6	P0A8D6		ymdB		1.86776e+06	1.88914e+06	1.69752e+06	1.89356e+06	1.82222e+06	1.57912e+06
P0A8E1	P0A8E1		ycfP		1.17256e+07	1.17342e+07	1.17762e+07	1.14021e+07	1.18308e+07	1.2252e+07
P0A8E5	P0A8E5		yacL		492294	636874	621559	514864	478333	687758
P0A8E7	P0A8E7		yajQ		2.10736e+07	2.13287e+07	2.11934e+07	2.1365e+07	2.07658e+07	2.01163e+07
P0A8F0	P0A8F0		upp		3.16676e+07	3.01833e+07	3.04964e+07	3.17796e+07	3.19556e+07	2.95151e+07
P0A8F4	P0A8F4		udk		7.53067e+06	7.43234e+06	7.45816e+06	7.39687e+06	7.54611e+06	7.49294e+06
P0A8F8	P0A8F8		uvrB		1.78475e+06	1.53456e+06	1.67032e+06	1.85809e+06	1.68055e+06	1.70125e+06
P0A8G3	P0A8G3		uxaC		1.47558e+06	1.52976e+06	1.50235e+06	1.46327e+06	1.45868e+06	1.50804e+06
P0A8G6	P0A8G6		wrbA		9.8339e+06	1.03029e+07	1.02578e+07	9.97692e+06	1.02866e+07	9.84903e+06
P0A8G9	P0A8G9		xseB		9.25941e+06	9.11105e+06	9.56089e+06	9.07785e+06	8.90148e+06	8.23371e+06
P0A8H8	P0A8H8		yacG		2.00867e+06	2.15631e+06	2.15632e+06	2.07085e+06	2.02795e+06	2.16836e+06
P0A8I1	P0A8I1		yqgF		1.51223e+06	1.61325e+06	1.58021e+06	1.53354e+06	1.45374e+06	1.68738e+06
P0A8I3	P0A8I3		yaaA		3.17444e+06	3.22824e+06	3.28421e+06	3.05433e+06	3.1868e+06	3.33246e+06
P0A8I5	P0A8I5		trmB		6.76533e+06	6.75682e+06	6.7785e+06	6.50145e+06	6.5845e+06	6.2559e+06
P0A8I8	P0A8I8		rlmH		4.02892e+06	4.17322e+06	3.98229e+06	3.89421e+06	4.25034e+06	4.06275e+06
P0A8J2	P0A8J2		dnaT		1.04534e+06	1.17516e+06	1.05207e+06	1.03287e+06	1.08762e+06	816534
P0A8J4	P0A8J4		ybeD		1.32775e+07	1.31614e+07	1.37299e+07	1.27675e+07	1.26289e+07	1.36942e+07
P0A8J8	P0A8J8		rhlB		5.85752e+06	5.96606e+06	5.87733e+06	5.77644e+06	5.6359e+06	5.5261e+06
P0A8K1	P0A8K1		psd		4.3544e+06	4.46081e+06	4.4456e+06	4.65488e+06	4.16667e+06	4.87461e+06
P0A8K5	P0A8K5		yaeP		1.36639e+06	1.44833e+06	1.1863e+06	1.2753e+06	1.16873e+06	1.26739e+06
P0A8L1	P0A8L1		serS		3.63226e+07	3.7375e+07	3.81338e+07	3.67252e+07	3.58066e+07	3.35142e+07
P0A8M0	P0A8M0		asnS		2.95887e+07	2.92311e+07	2.91403e+07	2.95137e+07	2.93072e+07	2.90229e+07
