Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	5	5	5.2231e+06	6.93319e+06	6.17404e+06	5.97886e+06	7.27444e+06	5.67753e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	4.15236e+06	3.80649e+06	4.36533e+06	4.65361e+06	4.05023e+06	4.25532e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	1.34681e+06	1.29962e+06	1.24416e+06	1.10617e+06	1.16896e+06	1.32998e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1		230608	197816	266341	178118	205685
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2		4.57649e+06	5.33737e+06	5.91275e+06	4.65618e+06	5.24157e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.03964e+08	1.08173e+08	1.05514e+08	1.10544e+08	1.1165e+08	1.069e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.63811e+08	1.97429e+08	1.63782e+08	2.01864e+08	2.00231e+08	1.67595e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.79888e+07	1.68823e+07	1.80188e+07	1.74937e+07	1.76023e+07	1.70305e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	2.75242e+06	2.73449e+06	3.03809e+06	3.14698e+06	3.17814e+06	3.24807e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	4	4	6.49675e+06	7.1322e+06	7.21614e+06	7.14056e+06	7.49859e+06	6.3218e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.70731e+06	1.27029e+06	1.49046e+06	1.55428e+06	1.36328e+06	
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.33328e+07	1.30153e+07	1.30567e+07	1.25889e+07	1.33612e+07	1.30648e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	630004			920262	702073	1.04732e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	5.06672e+06	5.65904e+06	5.27094e+06		5.27572e+06	6.251e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	923419	1.40013e+06	1.22967e+06	1.3492e+06	1.51321e+06	
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.86393e+07	3.89317e+07	3.83886e+07	3.93856e+07	3.99671e+07	4.0441e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.51861e+07	8.09319e+07	7.91714e+07	7.19623e+07	7.91729e+07	7.44499e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	4	4	560394	978696	823036	805502	1.04902e+06	1.03209e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	29	29	3.47831e+07	3.48006e+07	3.51077e+07	3.44914e+07	3.43026e+07	3.44126e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.7648e+06	4.72462e+06	4.21532e+06	5.11347e+06	4.81672e+06	4.6413e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.63831e+07	3.51181e+07	3.73881e+07	3.53629e+07	3.60311e+07	3.70538e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	2.05658e+06	1.28703e+06	2.14323e+06	1.75447e+06	1.81675e+06	2.43084e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	3	3		3.61197e+06	3.5298e+06	3.95205e+06	3.53855e+06	3.52595e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	8	8	1.18328e+07	1.2889e+07	1.28529e+07	1.21652e+07	1.28949e+07	1.2586e+07
P50456	MLC_ECOLI	mlc	Protein mlc	5	5	4.59235e+06	4.78129e+06	4.87963e+06	4.71524e+06	4.57268e+06	4.68967e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	3	3	2.18329e+06	2.16354e+06	2.23433e+06	3.31107e+06	2.32789e+06	2.42017e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.75068e+07	1.89651e+07	1.83321e+07	1.71427e+07	1.87322e+07	1.5676e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.27399e+06	4.60505e+06	4.52895e+06	4.44694e+06	4.61952e+06	4.66035e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.67687e+06	6.67663e+06	6.55346e+06	6.42334e+06	6.35169e+06	6.83682e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.69952e+06	2.9996e+06	2.75055e+06	3.01415e+06	3.33003e+06	2.37137e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.26432e+07	2.37403e+07	2.59955e+07	2.45798e+07	2.46122e+07	2.28691e+07
P52062	YGGW_ECOLI	yggW	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	1	1			1.24857e+06			1.72415e+06
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.25605e+06	2.1723e+06	2.00796e+06	2.71279e+06	2.38987e+06	1.84325e+06
P52096	YAER_ECOLI	yaeR	Uncharacterized protein YaeR	1	1		1.94645e+06		1.49221e+06	1.57244e+06	1.89899e+06
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.61714e+07	1.53024e+07	1.66258e+07	1.61836e+07	1.66241e+07	1.68934e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.83776e+07	1.78868e+07	1.90809e+07	1.80447e+07	1.87889e+07	1.80567e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	1.39219e+06	1.74351e+06				1.2533e+06
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	482577	468846	440541	544442	674454	431781
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.46853e+06	1.55694e+06	1.91427e+06	1.45834e+06	1.22883e+06	1.35435e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	713463	752680	643876	841566	746863	843507
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	13	13	3.33585e+07	3.57669e+07	3.29958e+07	3.63183e+07	3.66685e+07	3.26902e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	1.97351e+06	3.17675e+06	2.47797e+06	2.84481e+06	2.83749e+06	2.95205e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	7.21206e+06	7.40088e+06	7.70408e+06	7.73727e+06	8.41116e+06	7.46119e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9	1.11663e+08	1.08961e+08	1.15559e+08	1.12075e+08	1.14375e+08	1.16023e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	6.45668e+06	7.27467e+06	6.43392e+06	6.55006e+06	7.89834e+06	6.04876e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8		3.73991e+07		3.71455e+07	3.67708e+07	
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2		1.97339e+06		1.6896e+06		
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	6.90552e+06	7.03665e+06	7.35587e+06	8.58125e+06	6.73544e+06	6.29647e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.73611e+06	3.53286e+06	3.84159e+06	3.68677e+06	3.7027e+06	3.43749e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	26	26	1.9597e+07	1.94056e+07	2.02269e+07	1.89693e+07	1.98814e+07	1.96148e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	16	16	7.24176e+06	6.81252e+06	7.39187e+06	7.17944e+06	7.49199e+06	7.47099e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	3.18344e+07	3.05531e+07	3.33902e+07	3.26255e+07	3.19357e+07	3.54013e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.32581e+07	2.47951e+07	2.32227e+07	2.59249e+07	2.51075e+07	2.29886e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.19877e+08	6.78966e+08	6.11671e+08	6.71927e+08	6.80782e+08	6.07427e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.22513e+09	1.17353e+09	1.24039e+09	9.13732e+08	1.15666e+09	1.1882e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	3	3	6.20631e+06	5.25344e+06	5.3994e+06	5.85637e+06	5.71722e+06	5.99548e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.30838e+07	4.94952e+07	4.92348e+07	5.0266e+07	4.82446e+07	5.0907e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	8.54407e+06	8.53955e+06	9.00285e+06	8.3933e+06	9.03279e+06	9.51231e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	6.68596e+06	6.6861e+06	6.97392e+06	6.62968e+06	6.84676e+06	6.77714e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.62884e+08	8.95661e+08	9.66195e+08	9.32281e+08	9.04665e+08	9.33879e+08
P60651	SPEB_ECOLI	speB	Agmatinase	6	6	9.99648e+07	1.0585e+08	9.82236e+07	1.07981e+08	1.08877e+08	1.04003e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	7.05889e+06	7.04867e+06	7.56506e+06	6.94631e+06	7.59774e+06	7.00643e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	6.5551e+07	6.86299e+07	6.71648e+07	6.6746e+07	6.97608e+07	6.51412e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	1	1	1.4622e+06	1.33858e+06	1.68448e+06	1.33241e+06	1.52904e+06	1.67849e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	14	14	9.35188e+08	9.56498e+08	9.29735e+08	1.00822e+09	1.01653e+09	9.36825e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9	1.2783e+07	1.26087e+07	1.34826e+07	1.3031e+07	1.27477e+07	1.27736e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.01885e+07	1.09801e+07	1.12703e+07	1.11965e+07	1.11809e+07	1.14459e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	17	17	2.84166e+07	2.826e+07	3.02769e+07	2.93701e+07	2.81517e+07	3.0407e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	415700	434924	522688	519353	546356	371475
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	21	21	8.77071e+07	8.77719e+07	8.80894e+07	8.71502e+07	8.8651e+07	8.74785e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	2	2		600938	943757	916738	1.07705e+06	1.309e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.39386e+08	8.4554e+08	8.55895e+08	8.37193e+08	8.52288e+08	8.16419e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.14539e+07	4.17734e+07	4.06778e+07	4.33531e+07	4.47691e+07	4.05674e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	10	10	1.51149e+07	1.60517e+07	1.60527e+07	1.6556e+07	1.77257e+07	1.62413e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.44073e+07	6.57751e+07	6.72223e+07	6.91049e+07	6.98091e+07	6.65739e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3		7.27366e+07		7.20903e+07	7.29373e+07	
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	1.99233e+08	2.11657e+08	1.99371e+08	2.15047e+08	2.10935e+08	2.01843e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		2	2		1.28712e+07		1.34564e+07	1.44913e+07	
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.70963e+06	3.58147e+06	4.02691e+06	3.70329e+06	3.26143e+06	4.12424e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.01793e+07	8.54137e+07	9.00627e+07	8.92448e+07	8.53197e+07	8.65736e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.51332e+08	1.37283e+08	1.43987e+08	1.37278e+08	1.32757e+08	1.41473e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	18	18	1.25361e+09	1.3078e+09	1.27179e+09	1.36748e+09	1.3435e+09	1.30527e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3		1.79895e+06	1.7845e+06	2.59677e+06	2.78141e+06	1.95427e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.1987e+07	2.06845e+07	2.19766e+07	2.10737e+07	2.13601e+07	2.03981e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.10755e+07	2.14436e+07	2.22429e+07	2.20415e+07	2.25854e+07	2.20415e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	175421	168647		283573	367812	225098
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	6.56714e+06	6.87062e+06	6.82993e+06	7.3227e+06	7.15425e+06	6.97135e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.64722e+06	9.73392e+06	8.6295e+06	9.70003e+06	1.05763e+07	9.58343e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	19	19	2.60319e+07	2.44193e+07	2.79862e+07	2.38941e+07	2.49072e+07	2.7182e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	9.44978e+06	8.85814e+06	1.03057e+07	9.47086e+06	9.82674e+06	1.03049e+07
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.55012e+06	4.99944e+06	4.99451e+06	5.51215e+06	5.41754e+06	4.95621e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	18	18	2.09753e+08	2.06498e+08	2.06411e+08	1.9853e+08	2.02864e+08	2.08754e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	2.86123e+07	2.86136e+07	2.79509e+07	2.87564e+07	2.92513e+07	2.77769e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7		6.80447e+07		6.64987e+07	7.01355e+07	
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		3	3	792641	7.3007e+06	846852	7.28136e+06	7.2884e+06	1.00352e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	5	5	7.31841e+07	6.70912e+07	7.11264e+07	6.59933e+07	7.11068e+07	6.67376e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15		5.11753e+07		5.50571e+07	5.51717e+07	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.13783e+07	2.25447e+07	2.12394e+07	2.26663e+07	2.29186e+07	2.15052e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	545679	694831	583406		728038	467814
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	2	2			7.99555e+06		1.06528e+07	8.56574e+06
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.85705e+08	1.90528e+08	1.89427e+08	1.94464e+08	1.9289e+08	1.84849e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.51132e+07	1.4264e+07	1.60829e+07	1.48985e+07	1.56787e+07	1.60098e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.40856e+07	2.27261e+07	2.59098e+07	2.34531e+07	2.48624e+07	2.49127e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5		4.19713e+07		3.89328e+07	4.29477e+07	
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	52	52	5.78846e+07	5.83386e+07	5.72334e+07	5.83435e+07	5.74892e+07	5.6001e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	2.74475e+06	3.15061e+06	2.95407e+06	3.08853e+06	3.09303e+06	3.11572e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	16	16	4.87561e+06	4.76602e+06	4.77768e+06	5.35688e+06	5.1115e+06	4.87722e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.04051e+07	3.70648e+07	3.89732e+07	3.90884e+07	3.75947e+07	4.1001e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	3.04491e+06	3.12956e+06	3.25906e+06	3.2187e+06	2.85687e+06	3.23883e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.90969e+06	1.89879e+06	2.02159e+06	2.08927e+06	1.79301e+06	1.68983e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	5.92637e+06	5.69659e+06	6.14076e+06	5.50725e+06	6.08077e+06	5.61656e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2		1.71544e+06		1.66118e+06	1.47574e+06	1.34578e+06
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.44403e+07	1.42387e+07	1.32598e+07	1.5372e+07	1.50283e+07	1.48813e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.09119e+07	5.20229e+07	5.29719e+07	5.33482e+07	5.13696e+07	5.23964e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.84614e+08	1.86728e+08	1.90522e+08	1.86352e+08	1.96657e+08	1.8278e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.00459e+07	2.95009e+07	2.91355e+07	2.92771e+07	2.95775e+07	2.77214e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	5.57804e+06	5.53806e+06	5.74403e+06	6.27122e+06	5.86171e+06	6.69451e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	1.09619e+07	1.11394e+07	1.1348e+07	1.19649e+07	1.18821e+07	8.89937e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.09854e+06	1.56403e+06	997463	1.56776e+06	1.79282e+06	1.56677e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	2.12546e+07	2.06489e+07	2.08329e+07	2.17394e+07	2.12754e+07	1.94835e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1		77914.6			89252.9	
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	1.62104e+06	2.31201e+06	1.91495e+06	2.39798e+06	2.41253e+06	1.91818e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.14798e+06	1.48956e+06	1.72843e+06	2.19332e+06	1.27145e+06	1.45185e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2		1.79623e+06	2.11222e+06	1.42608e+06	1.77063e+06	1.92439e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.51853e+07	2.70599e+07	2.60675e+07	2.80015e+07	2.73152e+07	2.82771e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	2	2	3.21727e+07	3.74487e+07	3.32668e+07	3.56674e+07	3.98934e+07	3.24e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.78812e+06	3.85481e+06	3.43075e+06	3.61693e+06	3.91232e+06	3.7143e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	709398	864493	874156	930185	782237	933444
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.34814e+07	2.29711e+07	2.3948e+07	2.39616e+07	2.6093e+07	2.38198e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.31157e+06	4.53424e+06	3.00135e+06	4.98692e+06	4.83031e+06	4.07409e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	3.99002e+06	6.51774e+06	6.65223e+06	6.79547e+06	6.37098e+06	7.01514e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.49335e+08	2.31267e+08	2.35911e+08	2.48675e+08	2.42224e+08	2.11546e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.51041e+06	1.52101e+06	1.5797e+06	1.53482e+06	1.49095e+06	1.58505e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.55737e+06	4.26405e+06	4.84632e+06	4.69873e+06	4.16466e+06	5.17953e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	5.18563e+07	5.14552e+07	5.32041e+07	5.08033e+07	5.40185e+07	5.44753e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.41981e+07	2.37452e+07	2.53053e+07	2.44713e+07	2.41427e+07	2.55396e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.2876e+06	6.52388e+06	6.26893e+06	6.45163e+06	6.06701e+06	5.5321e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.81565e+07	4.73912e+07	4.73125e+07	4.85512e+07	4.83132e+07	4.63977e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.08686e+06	4.63601e+06	4.94185e+06	4.61435e+06	4.6792e+06	5.68003e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.06015e+07	1.10707e+07	1.06271e+07	1.22442e+07	1.07331e+07	1.02804e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	7.80688e+06	8.50629e+06	8.98184e+06	9.47009e+06	8.23326e+06	9.24636e+06
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	2.1787e+06	2.8348e+06	1.96727e+06	3.67283e+06	3.21867e+06	
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	8.07159e+06	7.77319e+06	7.54706e+06	6.38781e+06	7.42444e+06	7.4279e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	6.37929e+06	7.00394e+06	6.19206e+06	6.85306e+06	7.26426e+06	6.59165e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	8.97403e+06	8.25649e+06	8.63709e+06	8.47685e+06	8.6983e+06	8.58566e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.31741e+07	1.2738e+07	1.3442e+07	1.24933e+07	1.30024e+07	1.3733e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.27393e+07	1.30877e+07	1.31487e+07	1.32453e+07	1.24857e+07	1.21427e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	7	7	8.7982e+06	9.29137e+06	9.91756e+06	1.06736e+07	9.30894e+06	9.57217e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.02889e+07	3.16941e+07	3.11342e+07	3.42321e+07	3.06753e+07	2.95044e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.8067e+07	1.81195e+07	1.86916e+07	1.91935e+07	1.94582e+07	2.02696e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	1	1	1.99617e+06	1.28654e+06	1.68361e+06	1.11753e+06	1.33225e+06	1.98765e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	3.77699e+06	5.14435e+06	4.29438e+06	5.14792e+06	4.66106e+06	
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	2	2		344846	404199	469480	409673	397298
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.35572e+07	1.57491e+07	1.31904e+07	1.53543e+07	1.59974e+07	1.36605e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	4.03385e+06	4.02924e+06	4.06646e+06	4.34337e+06	4.09318e+06	4.19733e+06
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1		2.74374e+06				
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	7.99069e+06	8.82712e+06	8.36925e+06	9.8785e+06	8.92287e+06	7.54571e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	22	22	1.5082e+08	1.47778e+08	1.4829e+08	1.5326e+08	1.50118e+08	1.48255e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.062e+09	2.04833e+09	2.01661e+09	2.08205e+09	2.0686e+09	1.7892e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	9.9998e+06	1.0187e+07	1.01599e+07	1.10124e+07	1.07529e+07	1.01774e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.65499e+07	2.6074e+07	2.70619e+07	2.46661e+07	2.77711e+07	2.62382e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.01254e+07	2.96874e+07	2.08167e+07	2.92565e+07	2.97159e+07	2.29481e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	2	2	1.27806e+06	1.15105e+06	1.09068e+06	1.41131e+06	1.30184e+06	1.89447e+06
