Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	3	3	7.29217e+06	7.70551e+06	8.3978e+06	8.09365e+06	7.93668e+06	8.47322e+06
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	2	2	3.8936e+06	4.03974e+06	4.43758e+06	4.29174e+06	4.67571e+06	3.99587e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	1.16238e+07	1.11606e+07	1.18124e+07	1.11417e+07	1.03822e+07	1.18075e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12	9.41809e+07	9.50682e+07	9.40385e+07	9.65447e+07	9.43251e+07	9.51712e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	4	4	1.57833e+07	1.78793e+07	1.86583e+07	1.9303e+07	1.71952e+07	1.87126e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	4.49614e+07	4.33966e+07	4.44247e+07	4.26645e+07	4.192e+07	4.44539e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	4	4	1.5927e+07	1.54246e+07	1.49748e+07	1.42281e+07	1.50975e+07	1.56828e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2	396725			417998	399189	417652
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7	7.45792e+07	7.02825e+07	7.59867e+07	7.11218e+07	7.35037e+07	7.50965e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.17862e+07	1.22309e+07	1.13374e+07	1.17307e+07	1.21922e+07	1.09844e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	10	10	3.51469e+06	3.79898e+06	3.57191e+06	3.5006e+06	3.91774e+06	3.43622e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	4	4	8.72332e+06	8.46634e+06	8.50871e+06	9.0324e+06	9.62762e+06	9.55424e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	15	15	8.4605e+07	9.50025e+07	8.83721e+07	1.00779e+08	9.45215e+07	9.137e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	8	8	9.53292e+06	9.80089e+06	9.81996e+06	9.44317e+06	9.19152e+06	9.44683e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	6	6	1.20098e+08	1.11126e+08	1.15362e+08	1.12537e+08	1.12506e+08	1.14485e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	27	27	1.48642e+08	1.47397e+08	1.47068e+08	1.46396e+08	1.45241e+08	1.46928e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	8	8	1.07734e+07	1.01324e+07	1.14024e+07	1.12271e+07	1.09218e+07	9.83533e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.1974e+09	1.28712e+09	1.21344e+09	1.26803e+09	1.27076e+09	1.19728e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	7	7	6.43189e+08	6.69649e+08	6.43594e+08	6.80827e+08	6.62657e+08	6.62438e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	5.23363e+08	4.971e+08	5.05104e+08	5.1866e+08	5.10323e+08	4.9463e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.33149e+09	1.35504e+09	1.32554e+09	1.39237e+09	1.28597e+09	1.33647e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	8.20974e+08	7.99655e+08	8.05616e+08	8.3792e+08	8.21546e+08	8.38331e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	9.44154e+08	1.01672e+09	1.02062e+09	1.04747e+09	1.03053e+09	1.00197e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	43	43	1.70733e+09	1.77852e+09	1.72171e+09	1.75292e+09	1.75066e+09	1.69094e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3	1.98538e+06	2.49597e+06		2.5364e+06	2.3002e+06	
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	1	1		1.87901e+06				1.79846e+06
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.75636e+06	2.52783e+06	3.20786e+06	2.67485e+06	2.78158e+06	2.83841e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	890051	971994				1.05865e+06
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	17	17	1.56722e+07	1.56548e+07	1.58384e+07	1.61303e+07	1.57238e+07	1.58073e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6	1.43458e+06	1.93111e+06		1.70547e+06	1.68281e+06	1.66714e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.51646e+08	3.82191e+08	3.47183e+08	3.75201e+08	3.33072e+08	3.63157e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27	2.74029e+07	2.64075e+07	2.8215e+07	2.73726e+07	2.65148e+07	2.74509e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5	6.72811e+06	6.77122e+06	6.51761e+06	6.49276e+06	6.50634e+06	6.68282e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	4.6027e+06	4.49285e+06	4.75883e+06	4.85673e+06	4.71694e+06	4.51786e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.62127e+07	4.52043e+07	4.59038e+07	4.48472e+07	4.33822e+07	4.79905e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.50943e+07	2.71605e+07	2.66786e+07	2.75336e+07	2.71519e+07	2.57966e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	5	5	8.99047e+06	9.06177e+06	9.10945e+06	8.89918e+06	8.75154e+06	9.15895e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.41859e+07	1.28341e+07	1.32442e+07	1.30887e+07	1.32783e+07	1.51877e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	12	12	5.96401e+06	6.2977e+06	5.99851e+06	6.26445e+06	6.26547e+06	6.13235e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1	707226		753397	701052	791218	863190
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	2	2	4.24184e+06	4.28627e+06	3.8556e+06	4.0459e+06	4.40173e+06	4.32141e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.47301e+08	3.38854e+08	3.35134e+08	3.24875e+08	3.18414e+08	3.31024e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	15	15	3.70151e+07	3.81339e+07	3.77008e+07	3.85507e+07	3.80851e+07	3.68915e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	9	9	2.0892e+08	2.00801e+08	2.0771e+08	2.00964e+08	1.98824e+08	2.09842e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	7	7	4.05257e+07	3.96071e+07	4.16584e+07	4.04154e+07	4.03108e+07	4.08549e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.34919e+07	4.4005e+07	4.44872e+07	4.42717e+07	4.23793e+07	4.41242e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	6.40412e+06	6.5644e+06	6.03395e+06	6.62203e+06	6.35757e+06	7.33598e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	9.15781e+06	8.67944e+06	9.10946e+06	8.96724e+06	8.84053e+06	9.22173e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	4	4	6.82206e+06	6.64065e+06	7.03862e+06	6.29523e+06	7.13377e+06	6.57031e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	9.30884e+06	7.70617e+06	8.47987e+06	9.09231e+06	9.57008e+06	8.32562e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	15	15	2.49637e+07	2.51001e+07	2.56916e+07	2.55301e+07	2.45555e+07	2.45135e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	3	3	2.79219e+06	2.76099e+06	2.65736e+06	3.30889e+06	3.08175e+06	2.74354e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	4	4	1.10934e+07	1.03265e+07	1.11032e+07	1.01561e+07	1.1452e+07	1.11447e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	5.33e+07	5.52948e+07	5.66187e+07	5.54491e+07	5.29378e+07	5.46526e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	1.17781e+07	1.11421e+07	1.23025e+07	1.18702e+07	1.16401e+07	1.10319e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	18	18	9.98847e+07	1.03267e+08	9.97444e+07	1.03072e+08	1.03234e+08	1.01741e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.56709e+07	6.10639e+07	6.83262e+07	6.14644e+07	6.19863e+07	6.27875e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	3	3	8.58909e+06	1.02299e+07	8.23726e+06	8.23217e+06	8.71765e+06	1.02968e+07
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.22558e+08	2.2162e+08	2.2984e+08	2.22394e+08	2.18961e+08	2.3138e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.16855e+06	1.29698e+06	1.18997e+06	1.20611e+06	1.20838e+06	1.18961e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.62014e+07	1.58654e+07	1.81255e+07	1.71819e+07	1.64146e+07	1.66777e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1		2.06275e+06		2.01341e+06	2.19496e+06	1.8773e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.50792e+08	3.71608e+08	3.27394e+08	3.45635e+08	3.47826e+08	3.52778e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.83947e+07	4.52074e+07	4.29851e+07	4.46189e+07	4.32808e+07	4.44068e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	5	5	1.70384e+07	1.57127e+07	1.64032e+07	1.62214e+07	1.72537e+07	1.71639e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		1.12433e+06		771641	1.14534e+06	
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	6	6	1.64189e+07	1.50555e+07	1.66134e+07	1.43994e+07	1.58796e+07	1.61227e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	10	10	4.09359e+06	4.48166e+06	4.22017e+06	4.6336e+06	4.89717e+06	4.33323e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.23601e+07	2.26218e+07	2.18566e+07	2.17536e+07	2.30711e+07	2.21058e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	8	8	9.86046e+06	1.03623e+07	1.07419e+07	1.0025e+07	1.0059e+07	9.78446e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.24462e+07	1.85999e+07	2.23935e+07	2.04657e+07	1.75802e+07	2.42642e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.23531e+07	2.22083e+07	2.26913e+07	2.17958e+07	2.28515e+07	2.31447e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.81531e+07	3.90499e+07	3.88579e+07	3.70578e+07	3.69936e+07	3.72263e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	3.74891e+06	3.54844e+06	3.97231e+06	3.66875e+06	3.70711e+06	4.24017e+06
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1	207760	583873			472824	
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	16	16	7.7117e+07	7.98915e+07	7.7588e+07	7.71073e+07	7.78549e+07	7.87989e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	348977	249841		225835		256744
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	5.79373e+06	6.25464e+06	5.50372e+06	6.5181e+06	6.74886e+06	5.87533e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	6.05411e+09	5.87997e+09	6.51695e+09	5.61028e+09	6.20151e+09	6.24866e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.01609e+07	2.23411e+07	2.02672e+07	2.18603e+07	2.17068e+07	2.09855e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	27	27	1.7145e+07	1.6774e+07	1.63745e+07	1.67658e+07	1.66797e+07	1.64871e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.71922e+07	2.55955e+07	2.50653e+07	2.48467e+07	2.516e+07	2.63784e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	22	22	5.58597e+07	5.63392e+07	5.70855e+07	5.77926e+07	5.38754e+07	5.56669e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.27549e+07	5.81429e+06	9.13374e+06	4.77815e+06	3.36448e+06	8.62544e+06
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	2.67766e+07	3.55032e+07	3.22368e+07	3.25842e+07	3.24527e+07	3.81886e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	7.03097e+06	7.53579e+06	7.33116e+06	7.58001e+06	7.1859e+06	7.91704e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	4	4	1.18304e+06	806106	1.22137e+06	1.01494e+06	960084	1.17987e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	14	14	9.90798e+07	1.0008e+08	1.02034e+08	9.49574e+07	9.96183e+07	9.89913e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38	4.97429e+07	5.23156e+07	5.10651e+07	5.25989e+07	5.07672e+07	5.09276e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	3	3	3.42573e+06	3.28257e+06	3.42841e+06	3.85438e+06	3.32815e+06	3.77502e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	1.80417e+06	1.77964e+06	2.17819e+06	1.8007e+06	1.99015e+06	2.01305e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	8	8	1.09372e+06	1.04528e+06	1.03249e+06	1.09939e+06	1.01517e+06	1.09146e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		3	3	3.06465e+07	1.73579e+07	3.11503e+07	1.72223e+07		3.17149e+07
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		18	18	9.03241e+07	4.57151e+07	8.59402e+07	4.34659e+07	4.48715e+07	9.15781e+07
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	1.08215e+07	1.00783e+07	9.61153e+06	1.01074e+07	9.86991e+06	1.11139e+07
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	5	5	2.17979e+06	1.74899e+06	1.75344e+06	2.13342e+06	2.03204e+06	1.92458e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.47655e+07	1.44182e+07	1.50384e+07	1.53702e+07	1.55773e+07	1.53102e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	9.29649e+06	8.21748e+06	8.54277e+06	9.30557e+06	8.63351e+06	9.54931e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	3.05657e+07	3.11273e+07	3.00388e+07	3.20003e+07	3.12601e+07	2.96365e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	29	29	5.73417e+07	5.52389e+07	5.59858e+07	5.7183e+07	5.5519e+07	5.71857e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.4328e+07	2.34495e+07	2.60501e+07	2.58203e+07	2.50531e+07	2.5717e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.62126e+06	1.44591e+06	1.43538e+06	1.21081e+06	1.34246e+06	1.72308e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.40851e+07	1.38535e+07	1.48342e+07	1.40141e+07	1.38594e+07	1.39793e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20	1.58118e+08	7.59566e+07	1.56522e+08	8.01134e+07	7.54663e+07	1.53276e+08
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.46155e+07	3.38818e+07	3.35597e+07	3.33319e+07	3.36394e+07	3.62025e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2		7.66926e+06	7.67661e+06		6.9048e+06	7.5467e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.31385e+07	1.26524e+07	9.74438e+06	1.1435e+07	1.24471e+07	1.34611e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.44595e+08	2.50106e+08	2.49717e+08	2.47754e+08	2.46226e+08	2.52722e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.85728e+06	2.05814e+06	1.15028e+06	1.85406e+06	1.82119e+06	1.43293e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	3	3	4.0469e+06	3.87211e+06	3.13767e+06	2.89592e+06	4.27625e+06	4.38099e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	1.35613e+07	1.38166e+07	1.44355e+07	1.35253e+07	1.32134e+07	1.41514e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.93303e+06	8.56743e+06	7.60236e+06	8.55432e+06	8.49139e+06	7.72628e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.9715e+07	1.93604e+07	1.9405e+07	1.90784e+07	1.84277e+07	2.01049e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41	1.62854e+08	1.61113e+08	1.59712e+08	1.61052e+08	1.56947e+08	1.65796e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	4	4	1.76696e+06	2.0628e+06	1.72329e+06	2.10656e+06	1.90081e+06	1.83227e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.50407e+07	1.70351e+07	1.51906e+07	1.67579e+07	1.69439e+07	1.58912e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.8257e+07	2.9202e+07	3.14861e+07	2.81193e+07	2.75005e+07	2.93666e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	2	2		3.34093e+06		2.3105e+06	2.53593e+06	
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	615790	633576	699594	657648	730503	592165
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	6	6	1.9141e+07	1.96893e+07	2.03515e+07	2.02514e+07	2.01911e+07	1.86316e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	8.24888e+06	8.00247e+06	7.37712e+06	8.48367e+06	7.82546e+06	8.7692e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	7	7	1.37042e+07	1.35668e+07	1.35759e+07	1.41692e+07	1.36702e+07	1.27651e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	7	7	729177	314728	419812	762062	640980	637580
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	16	1.14834e+08	1.16479e+08	1.15459e+08	1.1725e+08	1.16944e+08	1.13655e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	1.89304e+07	1.91232e+07	1.95493e+07	1.91198e+07	1.87887e+07	1.98779e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	2	2	1.85392e+06	1.82974e+06	1.68753e+06	1.92307e+06	1.77128e+06	1.71227e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	6.23246e+07	6.10273e+07	5.85353e+07	6.12801e+07	6.19564e+07	6.10797e+07
P15038	HELD_ECOLI	helD	Helicase IV	4	4	2.39595e+06	1.40701e+06	1.89281e+06	2.22681e+06	1.07325e+06	1.75581e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	20	20	2.1636e+07	2.18931e+07	2.36366e+07	2.24022e+07	2.13535e+07	2.19081e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	1.89695e+06	2.29734e+06	2.01061e+06	2.05052e+06	1.8853e+06	2.16464e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	2.72776e+06	2.76704e+06	3.17017e+06	2.67928e+06	3.10878e+06	3.13562e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.16608e+07	1.99485e+07	2.19995e+07	1.82964e+07	1.98145e+07	1.73697e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2	2.05022e+06	2.23088e+06		2.0222e+06	2.17597e+06	1.95559e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	17	17	1.39451e+07	1.35611e+07	1.4302e+07	1.38299e+07	1.35286e+07	1.46357e+07
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	1.84714e+06	1.53313e+06	1.65687e+06	1.56408e+06	1.52521e+06	1.41527e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	20	20	1.23039e+08	1.26918e+08	1.21282e+08	1.25238e+08	1.26639e+08	1.24247e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		10	10	7.10225e+07	3.59908e+07	7.09733e+07	3.63e+07	3.71212e+07	7.15939e+07
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	15	15	3.72213e+07	3.56431e+07	3.60171e+07	3.48369e+07	3.42402e+07	3.77682e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	8	8	1.66162e+07	1.97825e+07	1.82687e+07	1.94918e+07	1.98908e+07	1.96914e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.16033e+07	1.1151e+07	1.133e+07	1.13494e+07	1.18066e+07	1.17761e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	1	1				1.52777e+06		
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	1.06854e+07	9.60666e+06	9.02051e+06	9.85882e+06	9.61972e+06	1.05871e+07
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		11	11	7.63081e+07	3.82081e+07	7.78059e+07	3.77775e+07	3.75168e+07	7.55629e+07
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	11	11	2.80364e+07	3.23262e+07	2.91045e+07	3.1733e+07	3.05273e+07	2.97405e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	4.71904e+06	4.84722e+06	4.41282e+06	4.72753e+06	4.92745e+06	4.73546e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	15	14	1.15042e+07	1.18581e+07	1.20212e+07	1.19056e+07	1.13862e+07	1.21236e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	1	1		393496		637931		530233
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	3	2	3.77207e+06	3.40821e+06	3.54278e+06	3.77945e+06	3.77384e+06	3.74198e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.66106e+07	3.64333e+07	3.81016e+07	3.66461e+07	3.57005e+07	3.66204e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2				621665	510457	
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	8.15441e+06	7.80044e+06	8.41032e+06	8.4688e+06	8.60278e+06	8.08222e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	9.29493e+07	8.93697e+07	9.169e+07	9.10078e+07	9.14561e+07	9.26374e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	5	5	1.76082e+06	1.55924e+06	1.60617e+06	1.63517e+06	1.66476e+06	1.4531e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	22	22	3.12216e+07	2.92199e+07	3.12312e+07	3.04515e+07	3.02069e+07	3.11479e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	6	6	8.58988e+06	8.69029e+06	9.33545e+06	8.50048e+06	8.55573e+06	8.87328e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	6	6	4.87198e+06	4.63278e+06	5.10619e+06	5.52404e+06	4.86841e+06	4.83186e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	9	9	7.26466e+06	7.97301e+06	7.61446e+06	7.74717e+06	7.55118e+06	6.6626e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	9.00921e+06	9.92088e+06	9.21824e+06	9.95366e+06	1.05272e+07	1.06075e+07
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3	1.97262e+07	1.9257e+07	1.94204e+07	1.97775e+07	1.53694e+07	1.87812e+07
