Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0ACG1	P0ACG1		stpA		2.33664e+07	2.37141e+07	2.41441e+07	2.31228e+07	2.29056e+07	2.34485e+07
P0ACI0	P0ACI0		rob		3.77269e+06	3.70228e+06	3.69816e+06	3.70578e+06	3.65122e+06	3.67838e+06
P0ACJ0	P0ACJ0		lrp		1.23049e+07	1.23909e+07	1.23983e+07	1.25584e+07	1.24947e+07	1.22154e+07
P0ACJ8	P0ACJ8		crp		2.6295e+07	2.64315e+07	2.65407e+07	2.66264e+07	2.53014e+07	2.60844e+07
P0ACK2	P0ACK2		agaR		773304	608020	609878	707009	691774	756764
P0ACL0	P0ACL0		glpR		2.04267e+06	2.18535e+06	1.98312e+06	2.12752e+06	2.0174e+06	2.06161e+06
P0ACL2	P0ACL2		exuR		2.49361e+06	2.50613e+06	2.23673e+06	2.38971e+06	2.51141e+06	2.20732e+06
P0ACL9	P0ACL9		pdhR		1.62455e+06	1.64141e+06	1.64457e+06	1.63026e+06	1.60307e+06	1.62751e+06
P0ACM2	P0ACM2		ydfH		1.2505e+06	1.39891e+06	1.29085e+06	1.26813e+06	1.28129e+06	1.24481e+06
P0ACN4	P0ACN4		allR		9.92874e+06	1.01437e+07	1.05989e+07	1.02148e+07	9.72966e+06	1.0509e+07
P0ACN7	P0ACN7		cytR		467416	387501	426622	360483	471584	466794
P0ACP1	P0ACP1		cra		4.20757e+06	4.12387e+06	4.11266e+06	4.1661e+06	4.35159e+06	4.18989e+06
P0ACP5	P0ACP5		gntR		707935	786858	776167	807172	725420	802035
P0ACP7	P0ACP7		purR		4.86002e+06	4.79789e+06	4.75819e+06	4.84071e+06	4.99056e+06	4.65895e+06
P0ACQ4	P0ACQ4		oxyR		4.70218e+06	4.7564e+06	4.86353e+06	4.77703e+06	4.68299e+06	4.67542e+06
P0ACR4	P0ACR4		yeiE		2.67032e+06	2.76042e+06	2.64441e+06	2.669e+06	2.67247e+06	2.66138e+06
P0ACR9	P0ACR9		mprA		1.43353e+07	1.57929e+07	1.53253e+07	1.59276e+07	1.50217e+07	1.48322e+07
P0ACS7	P0ACS7		rpiR		703118	650297	653243	694475	613597	707126
P0ACT6	P0ACT6		uidR		756280	580072	821354	574670	462385	998722
P0ACU5	P0ACU5		fabR		2.85827e+06	2.8384e+06	3.02965e+06	2.96133e+06	2.9365e+06	2.91739e+06
P0ACU7	P0ACU7		yjdC		890782	837572	890100	866970	933783	867259
P0ACV8	P0ACV8		ymjA		535462	479873	488167	503018	559918	567196
P0ACX5	P0ACX5		ydhZ		2.45262e+06	2.46878e+06	2.66661e+06	2.46286e+06	2.29741e+06	2.62982e+06
P0ACY1	P0ACY1		ydjA		7.80412e+06	7.79001e+06	7.78971e+06	7.65699e+06	7.73466e+06	7.77281e+06
P0ACY3	P0ACY3		yeaG		1.36849e+06	1.39372e+06	1.29564e+06	1.40972e+06	1.33388e+06	1.35325e+06
P0ACY9	P0ACY9		yebG		740768	841262	766141	806086	840220	763764
P0ACZ2	P0ACZ2		etp		2.37309e+06	2.0751e+06	2.2349e+06	2.26895e+06	2.20245e+06	2.20668e+06
P0ACZ4	P0ACZ4		evgA		2.58212e+06	2.76658e+06	2.75271e+06	2.62015e+06	2.64241e+06	2.57209e+06
P0AD05	P0AD05		yecA		2.49228e+06	2.96132e+06	2.83104e+06	2.76014e+06	2.72755e+06	2.76561e+06
P0AD07	P0AD07		yecF		3.90168e+06	3.69965e+06	3.60149e+06	3.59541e+06	3.83602e+06	3.65837e+06
P0AD10	P0AD10		yecJ		3.22269e+06	3.2432e+06	3.09556e+06	3.17583e+06	2.94131e+06	2.9519e+06
P0AD12	P0AD12		yeeZ		1.11721e+07	1.02435e+07	1.06275e+07	1.04117e+07	1.0764e+07	1.11354e+07
P0AD24	P0AD24		yejL		4.0252e+06	3.53193e+06	3.72492e+06	3.76221e+06	3.60547e+06	3.86709e+06
P0AD33	P0AD33		yfcZ		3.63993e+07	3.90661e+07	3.91292e+07	4.00777e+07	3.56751e+07	3.47485e+07
P0AD44	P0AD44		yfhG		779271	813592	842423	905216	806933	880795
P0AD49	P0AD49		raiA		5.53147e+06	5.84023e+06	5.89589e+06	6.16098e+06	5.73047e+06	5.85038e+06
P0AD57	P0AD57		ispB		1.33559e+06	1.42301e+06	1.37618e+06	1.33872e+06	1.24758e+06	1.21755e+06
P0AD59	P0AD59		ivy		2.18864e+06	2.81444e+06	2.8321e+06	2.79741e+06	2.18387e+06	2.28579e+06
P0AD61	P0AD61		pykF		4.68336e+07	4.6711e+07	4.65827e+07	4.72296e+07	4.65681e+07	4.54674e+07
P0AD68	P0AD68		ftsI		563938	527435	488743	504620	509893	521211
P0ADA1	P0ADA1		tesA		900546	929120	828111	954664	847036	915434
P0ADA3	P0ADA3		nlpD		6.04191e+06	5.65098e+06	5.8751e+06	5.98383e+06	6.43184e+06	5.95474e+06
P0ADA5	P0ADA5		yajG		1.79956e+07	1.8427e+07	1.79413e+07	1.8388e+07	1.81026e+07	1.74035e+07
P0ADA7	P0ADA7		osmB		2.00127e+06	2.54168e+06	2.00752e+06	2.3395e+06	2.22077e+06	1.97551e+06
P0ADB1	P0ADB1		osmE		1.47896e+07	1.53341e+07	1.55495e+07	1.50515e+07	1.53341e+07	1.54009e+07
P0ADB7	P0ADB7		ecnB		7.9489e+06	9.07156e+06	8.78457e+06	8.0935e+06	9.44135e+06	8.10594e+06
P0ADC1	P0ADC1		lptE		5.62974e+06	6.21388e+06	5.81484e+06	5.96968e+06	5.77168e+06	5.88711e+06
P0ADC3	P0ADC3		lolC		1.67765e+06	1.6006e+06	1.73778e+06	1.70726e+06	1.6347e+06	1.63136e+06
P0ADC6	P0ADC6		lptG		830592	769778	730430	780064	737685	718946
P0ADE4	P0ADE4		tamA		3.82267e+06	3.73494e+06	3.73182e+06	3.70722e+06	3.77619e+06	3.82146e+06
P0ADE6	P0ADE6		ygaU		680037	683429	624983	706897	585438	671753
P0ADE8	P0ADE8		ygfZ		1.00136e+07	1.04013e+07	1.05704e+07	1.0243e+07	9.99704e+06	1.01275e+07
P0ADF6	P0ADF6		edd		784421	869726	735409	685493	742510	737703
P0ADG4	P0ADG4		suhB		1.47815e+07	1.41949e+07	1.48374e+07	1.45183e+07	1.46001e+07	1.47956e+07
P0ADG7	P0ADG7		guaB		2.79977e+07	2.90945e+07	2.87358e+07	2.88876e+07	2.9093e+07	2.79588e+07
P0ADH5	P0ADH5		fimB		1.10643e+06	1.20258e+06	1.19869e+06	1.14318e+06	1.06019e+06	1.13234e+06
P0ADI7	P0ADI7		yecD		8.0539e+06	8.74354e+06	8.39561e+06	8.41445e+06	8.1705e+06	8.25549e+06
P0ADK0	P0ADK0		yiaF		1.4881e+07	1.52203e+07	1.53993e+07	1.54198e+07	1.51987e+07	1.48991e+07
P0ADK8	P0ADK8		yibL		8.47542e+06	8.74989e+06	8.40182e+06	8.54204e+06	8.57262e+06	8.17062e+06
P0ADN2	P0ADN2		yifE		7.04202e+06	7.02545e+06	7.08456e+06	6.92278e+06	7.36589e+06	7.16516e+06
P0ADP0	P0ADP0		yigB		1.14535e+06	1.08406e+06	1.09777e+06	1.10841e+06	1.12797e+06	972030
P0ADP7	P0ADP7		yigP		2.22048e+06	1.65036e+06	1.3884e+06	1.72156e+06	2.17416e+06	1.73384e+06
P0ADP9	P0ADP9		yihD		4.53133e+06	4.3779e+06	4.27794e+06	4.4158e+06	4.60369e+06	4.48302e+06
P0ADQ2	P0ADQ2		yiiD		890371	895626	933537	944242	964001	875238
P0ADQ7	P0ADQ7		ygaM		1.1364e+07	1.18032e+07	1.18344e+07	1.18674e+07	1.12707e+07	1.15763e+07
P0ADR6	P0ADR6		rlmM		3.46465e+06	3.49412e+06	3.99847e+06	3.45631e+06	3.08352e+06	3.52913e+06
P0ADR8	P0ADR8		ygdH		8.20698e+06	8.50992e+06	8.50605e+06	8.49385e+06	8.5256e+06	8.59528e+06
P0ADS2	P0ADS2		zapA		1.39725e+07	1.46986e+07	1.46052e+07	1.43641e+07	1.41834e+07	1.41881e+07
P0ADS6	P0ADS6		yggE		5.04938e+06	5.09641e+06	5.19475e+06	5.15253e+06	5.002e+06	5.06009e+06
P0ADS9	P0ADS9		yggN		2.49529e+06	2.60914e+06	2.55242e+06	2.5798e+06	2.47413e+06	2.58345e+06
P0ADT2	P0ADT2		ygiB		754720	857232	874776	815024	816134	889527
P0ADT5	P0ADT5		ygiC		2.84705e+06	3.03569e+06	3.17932e+06	3.08021e+06	2.80818e+06	2.80988e+06
P0ADT8	P0ADT8		ygiM		3.60327e+06	3.80501e+06	3.74662e+06	3.84084e+06	3.53256e+06	3.42971e+06
P0ADU2	P0ADU2		ygiN		8.22525e+06	8.6062e+06	8.90803e+06	8.48591e+06	7.91178e+06	8.32302e+06
P0ADU5	P0ADU5		ygiW		6.50962e+06	6.90338e+06	6.76915e+06	6.61854e+06	6.61337e+06	6.76894e+06
P0ADV1	P0ADV1		lptA		3.31619e+06	3.15848e+06	3.14676e+06	3.28085e+06	3.34996e+06	3.33402e+06
P0ADV5	P0ADV5		yhbW		1.08106e+06	1.23601e+06	1.1557e+06	1.03263e+06	1.14233e+06	1.11872e+06
P0ADV7	P0ADV7		mlaC		8.35615e+06	9.03152e+06	8.85021e+06	8.80826e+06	8.43029e+06	8.1293e+06
P0ADW3	P0ADW3		yhcB		2.8812e+07	3.04284e+07	3.00974e+07	3.01009e+07	2.93955e+07	2.83577e+07
P0ADW8	P0ADW8		yheV		1.24826e+06	1.1992e+06	1.17973e+06	1.26679e+06	1.35242e+06	1.25859e+06
P0ADX1	P0ADX1		yhfA		4.79618e+06	4.1739e+06	4.25007e+06	4.36223e+06	4.44855e+06	4.3688e+06
P0ADY1	P0ADY1		ppiD		2.03597e+07	2.02584e+07	2.02694e+07	2.04739e+07	2.03567e+07	2.02854e+07
P0ADY3	P0ADY3		rplN		4.51458e+07	4.81963e+07	5.01564e+07	4.93536e+07	4.55844e+07	4.53587e+07
P0ADY7	P0ADY7		rplP		4.23546e+07	4.50478e+07	4.42926e+07	4.41629e+07	4.24463e+07	4.0977e+07
P0ADZ0	P0ADZ0		rplW		8.96301e+06	8.50466e+06	8.57904e+06	8.51495e+06	8.19788e+06	8.58634e+06
P0ADZ4	P0ADZ4		rpsO		1.26394e+08	1.27672e+08	1.24687e+08	1.28506e+08	1.24023e+08	1.23323e+08
P0ADZ7	P0ADZ7		yajC		1.96769e+07	1.96869e+07	1.98519e+07	1.95455e+07	1.89615e+07	1.88687e+07
P0AE01	P0AE01		trmJ		4.00195e+06	4.06704e+06	4.07734e+06	4.08254e+06	4.1506e+06	3.70781e+06
P0AE06	P0AE06		acrA		2.02967e+07	2.02212e+07	2.04415e+07	2.02928e+07	1.99615e+07	2.05128e+07
P0AE08	P0AE08		ahpC		2.38371e+07	2.4538e+07	2.42377e+07	2.43359e+07	2.46018e+07	2.38202e+07
P0AE12	P0AE12		amn		1.06244e+06	1.0001e+06	943862	1.02923e+06	1.07816e+06	1.02048e+06
P0AE18	P0AE18		map		1.09721e+07	1.09241e+07	1.14587e+07	1.13835e+07	1.12694e+07	1.13625e+07
P0AE22	P0AE22		aphA		1.68777e+06	1.72616e+06	1.63218e+06	1.77687e+06	1.61693e+06	1.72933e+06
P0AE39	P0AE39		ypdB		1.76311e+06	1.70192e+06	1.82707e+06	1.60823e+06	1.68009e+06	1.7117e+06
P0AE45	P0AE45		ytfL		221006	212917	261958	195831	277078	237168
P0AE48	P0AE48		ytfP		3.72391e+06	3.63258e+06	3.74412e+06	3.80537e+06	3.64605e+06	3.7305e+06
P0AE52	P0AE52		bcp		1.87262e+07	1.78954e+07	1.80924e+07	1.82966e+07	1.89865e+07	1.84806e+07
P0AE60	P0AE60		cedA		1.00962e+06	939125	1.11725e+06	1.08557e+06	1.0788e+06	966039
P0AE67	P0AE67		cheY		1.30307e+06	1.32165e+06	1.30051e+06	1.26305e+06	1.32959e+06	1.31561e+06
P0AE70	P0AE70		mazF		3.65889e+06	3.16027e+06	3.34341e+06	3.24145e+06	3.13449e+06	3.49727e+06
P0AE78	P0AE78		corC		859934	842706	951668	851499	766542	832417
P0AE82	P0AE82		cpxA		1.60508e+06	1.59499e+06	1.5899e+06	1.60062e+06	1.53593e+06	1.6642e+06
P0AE85	P0AE85		cpxP		777123	705522	743778	856064	786942	708793
P0AE88	P0AE88		cpxR		4.46985e+06	4.57354e+06	4.64308e+06	4.59728e+06	4.445e+06	4.59863e+06
P0AE91	P0AE91		creA		3.38536e+06	3.28137e+06	3.32815e+06	3.30231e+06	3.26788e+06	3.38523e+06
P0AEA8	P0AEA8		cysG		2.01472e+06	1.7123e+06	1.8773e+06	1.66052e+06	1.72845e+06	2.00369e+06
P0AEB2	P0AEB2		dacA		7.38907e+06	7.56539e+06	7.84555e+06	7.53514e+06	7.31683e+06	7.54728e+06
P0AEB7	P0AEB7		yoaB		9.48459e+06	1.02715e+07	9.92794e+06	9.78555e+06	8.67238e+06	9.46343e+06
P0AEC3	P0AEC3		arcB		269108	381714	327758	389017	525485	344211
P0AED0	P0AED0		uspA		7.43869e+06	8.48126e+06	8.77375e+06	8.66244e+06	7.54768e+06	7.44815e+06
P0AED5	P0AED5		uvrY		3.71854e+06	3.69233e+06	3.69259e+06	3.70086e+06	3.74432e+06	3.63383e+06
P0AED7	P0AED7		dapE		4.74826e+06	4.91644e+06	4.95044e+06	4.92719e+06	4.81689e+06	5.05536e+06
P0AED9	P0AED9		dcm		313947	359680	326967	298789	412236	381062
P0AEE1	P0AEE1		dcrB		7.46772e+06	7.49682e+06	7.8528e+06	7.1989e+06	7.06601e+06	7.73942e+06
P0AEE5	P0AEE5		mglB		1.91807e+06	2.17214e+06	2.07751e+06	2.04795e+06	1.98484e+06	1.9246e+06
P0AEF4	P0AEF4		dpiA		1.79035e+06	1.99376e+06	1.93178e+06	1.85572e+06	1.95186e+06	1.95475e+06
P0AEG4	P0AEG4		dsbA		4.98284e+06	5.35713e+06	5.30025e+06	5.22748e+06	5.10096e+06	5.0901e+06
P0AEG6	P0AEG6		dsbC		1.73738e+06	1.8683e+06	1.88836e+06	1.83892e+06	1.67533e+06	1.93156e+06
P0AEH1	P0AEH1		rseP		1.34422e+06	1.23581e+06	1.25008e+06	1.23766e+06	1.25619e+06	1.35179e+06
P0AEH5	P0AEH5		elaB		8.73514e+06	9.04214e+06	8.98098e+06	8.80204e+06	9.0548e+06	9.09551e+06
P0AEI1	P0AEI1		miaB		1.0665e+07	1.03961e+07	1.03486e+07	1.05214e+07	1.08607e+07	1.06475e+07
P0AEI4	P0AEI4		rimO		4.7389e+06	4.71281e+06	4.72887e+06	4.50092e+06	4.68332e+06	4.64104e+06
P0AEI6	P0AEI6		nudJ		2.60524e+06	2.70183e+06	2.73411e+06	2.70423e+06	2.59122e+06	2.60209e+06
P0AEK2	P0AEK2		fabG		8.06818e+07	8.24152e+07	8.23038e+07	8.2625e+07	7.91009e+07	7.99365e+07
P0AEK4	P0AEK4		fabI		5.47093e+07	5.96856e+07	5.96872e+07	5.98257e+07	5.46044e+07	5.46118e+07
P0AEL6	P0AEL6		fepB		2.12601e+06	2.18397e+06	2.18291e+06	2.16941e+06	2.26404e+06	2.08864e+06
P0AEM0	P0AEM0		fkpB		1.63599e+06	1.70234e+06	1.6503e+06	1.71647e+06	1.80959e+06	1.66089e+06
P0AEM4	P0AEM4		flgM		1.98929e+06	2.05884e+06	2.15056e+06	2.14498e+06	2.18593e+06	1.94741e+06
P0AEM6	P0AEM6		fliA		2.66922e+06	2.67257e+06	2.54371e+06	2.69265e+06	2.58615e+06	2.68447e+06
P0AEM9	P0AEM9		fliY		6.29488e+06	6.38496e+06	6.32001e+06	6.50925e+06	6.32083e+06	6.24854e+06
P0AEN1	P0AEN1		fre		9.52809e+06	8.7819e+06	8.68105e+06	9.03674e+06	9.12e+06	9.19672e+06
P0AEN4	P0AEN4		ftsL		1.08745e+06	995486	1.03846e+06	968129	960923	824330
P0AEN8	P0AEN8		fucU		5.28862e+06	5.04863e+06	4.84262e+06	4.97824e+06	5.20403e+06	5.01502e+06
P0AEP3	P0AEP3		galU		4.8372e+07	5.24417e+07	5.26993e+07	5.27576e+07	4.85223e+07	4.96543e+07
P0AEQ3	P0AEQ3		glnH		2.24982e+07	2.28911e+07	2.3442e+07	2.30614e+07	2.27874e+07	2.33454e+07
P0AEQ6	P0AEQ6		glnP		3.05346e+06	2.54275e+06	2.57076e+06	2.51822e+06	2.84524e+06	2.77392e+06
P0AES0	P0AES0		gsp		1.72135e+06	1.77959e+06	1.80937e+06	1.77992e+06	1.71906e+06	1.80207e+06
P0AES2	P0AES2		gudD		1.61918e+06	1.56929e+06	1.55037e+06	1.53364e+06	1.58985e+06	1.59757e+06
P0AES4	P0AES4		gyrA		1.39204e+07	1.38286e+07	1.36786e+07	1.37501e+07	1.37356e+07	1.38496e+07
P0AES6	P0AES6		gyrB		8.86907e+06	8.8044e+06	8.86658e+06	9.00546e+06	8.8931e+06	8.75412e+06
P0AES9	P0AES9		hdeA		7.32738e+06	6.87678e+06	6.64342e+06	7.33488e+06	7.65561e+06	6.98979e+06
P0AET2	P0AET2		hdeB		8.71362e+06	9.49863e+06	9.44319e+06	9.97356e+06	8.94377e+06	8.35973e+06
P0AEU0	P0AEU0		hisJ		3.22646e+06	3.37228e+06	3.31185e+06	3.32504e+06	3.29104e+06	3.17272e+06
P0AEU7	P0AEU7		skp		2.02247e+07	2.09657e+07	2.05103e+07	2.09366e+07	2.06503e+07	2.00116e+07
P0AEV4	P0AEV4		hycA		1.00275e+06	879052	828667	863465	923145	955243
P0AEV7	P0AEV7		hycH		1.11272e+06	1.04025e+06	982593	997802	1.07545e+06	820586
P0AEW6	P0AEW6		gsk		2.55639e+06	2.60742e+06	2.56852e+06	2.53598e+06	2.58427e+06	2.47262e+06
P0AEW9	P0AEW9		fruK		1.59432e+07	1.54641e+07	1.57423e+07	1.57145e+07	1.56747e+07	1.59184e+07
P0AEX5	P0AEX5		prkB		3.6141e+06	3.49476e+06	3.39407e+06	3.63053e+06	3.53183e+06	3.38272e+06
P0AEX9	P0AEX9		malE		6.74798e+06	6.61063e+06	6.68021e+06	6.35873e+06	6.63506e+06	6.9439e+06
P0AEY3	P0AEY3		mazG		1.32044e+06	1.30145e+06	1.27582e+06	1.38218e+06	1.385e+06	1.32627e+06
P0AEY5	P0AEY5		mdaB		1.91738e+06	1.85488e+06	2.20045e+06	1.98771e+06	1.8538e+06	2.06493e+06
P0AEZ3	P0AEZ3		minD		1.51891e+07	1.52118e+07	1.51729e+07	1.52648e+07	1.47857e+07	1.48996e+07
P0AEZ9	P0AEZ9		moaB		8.58593e+06	8.74884e+06	9.1969e+06	9.17298e+06	8.6538e+06	8.6951e+06
P0AF03	P0AF03		mog		1.2465e+07	1.21914e+07	1.25003e+07	1.24798e+07	1.20336e+07	1.22304e+07
P0AF08	P0AF08		mrp		3.6435e+06	3.75134e+06	3.80294e+06	3.86849e+06	3.7042e+06	3.70814e+06
P0AF12	P0AF12		mtnN		2.39795e+07	2.32343e+07	2.35414e+07	2.42349e+07	2.4135e+07	2.41925e+07
P0AF18	P0AF18		nagA		3.57781e+06	3.47838e+06	3.43761e+06	3.56367e+06	3.4904e+06	3.562e+06
P0AF20	P0AF20		nagC		953456	870157	954369	911490	886687	954099
P0AF24	P0AF24		nagD		1.96752e+06	2.11275e+06	2.01385e+06	2.00248e+06	1.94431e+06	1.87762e+06
P0AF28	P0AF28		narL		6.35197e+06	6.52839e+06	6.54694e+06	6.52667e+06	6.37638e+06	6.60715e+06
P0AF36	P0AF36		zapB		6.45751e+06	6.73348e+06	6.86207e+06	6.82987e+06	6.56204e+06	6.4675e+06
P0AF48	P0AF48		yjbQ		938292	1.21386e+06	1.19991e+06	1.01039e+06	1.05324e+06	1.01688e+06
P0AF50	P0AF50		yjbR		7.48576e+06	7.37196e+06	6.93885e+06	7.04764e+06	7.22269e+06	7.51718e+06
P0AF63	P0AF63		nsrR		1.46663e+06	1.49786e+06	1.46642e+06	1.56832e+06	1.46105e+06	1.3911e+06
P0AF67	P0AF67		yjeE		3.51055e+06	3.49386e+06	3.43535e+06	3.47572e+06	3.54472e+06	3.22639e+06
P0AF70	P0AF70		yjeI		8.6355e+06	8.54726e+06	8.75994e+06	8.62548e+06	8.72413e+06	8.59629e+06
P0AF90	P0AF90		rraB		6.14335e+06	5.22761e+06	5.44159e+06	5.98312e+06	6.11303e+06	5.86962e+06
P0AF93	P0AF93		ridA		1.19062e+08	1.15954e+08	1.18372e+08	1.21765e+08	1.17882e+08	1.17438e+08
P0AF96	P0AF96		tabA		2.80897e+06	2.88988e+06	2.89522e+06	3.03484e+06	2.83136e+06	2.88746e+06
P0AF98	P0AF98		lptF		1.04739e+06	1.00527e+06	1.04539e+06	1.09648e+06	1.03406e+06	986071
P0AFB1	P0AFB1		nlpI		1.46036e+06	1.45607e+06	1.51695e+06	1.59682e+06	1.39788e+06	1.67349e+06
P0AFB8	P0AFB8		glnG		4.95493e+06	4.98704e+06	5.06114e+06	4.99014e+06	4.93498e+06	5.1436e+06
P0AFC0	P0AFC0		nudB		489647	462675	451534	501654	439966	548598
P0AFC3	P0AFC3		nuoA		2.44155e+06	2.38152e+06	2.35631e+06	2.33576e+06	2.52317e+06	2.54281e+06
P0AFC7	P0AFC7		nuoB		5.98339e+06	6.7025e+06	7.0612e+06	6.48553e+06	5.87886e+06	6.2881e+06
P0AFD1	P0AFD1		nuoE		6.02924e+06	6.16247e+06	6.12286e+06	6.14839e+06	6.21168e+06	5.87351e+06
P0AFD4	P0AFD4		nuoH		2.6438e+06	2.46486e+06	2.55224e+06	2.50343e+06	2.44273e+06	2.69808e+06
P0AFD6	P0AFD6		nuoI		8.14941e+06	8.73067e+06	8.74074e+06	8.63468e+06	8.53052e+06	8.19129e+06
P0AFF2	P0AFF2		nupC		461584	412413	424637	480034	385768	435866
P0AFF6	P0AFF6		nusA		2.15926e+07	2.22254e+07	2.26393e+07	2.21768e+07	2.18442e+07	2.14319e+07
P0AFG0	P0AFG0		nusG		1.49358e+07	1.61778e+07	1.63021e+07	1.65181e+07	1.54227e+07	1.53391e+07
P0AFG3	P0AFG3		sucA		8.26646e+06	8.10209e+06	8.25771e+06	8.20693e+06	8.24023e+06	8.41934e+06
P0AFG6	P0AFG6		sucB		7.84613e+06	7.9123e+06	8.11178e+06	8.03726e+06	7.81562e+06	7.76023e+06
P0AFG8	P0AFG8		aceE		1.04201e+08	1.05063e+08	1.05536e+08	1.04448e+08	1.03077e+08	1.02853e+08
P0AFH8	P0AFH8		osmY		2.34128e+07	2.37983e+07	2.34895e+07	2.38201e+07	2.40241e+07	2.22821e+07
P0AFI0	P0AFI0		oxc		1.23402e+06	1.16753e+06	1.2512e+06	1.32389e+06	1.27411e+06	1.2831e+06
P0AFI2	P0AFI2		parC		4.63684e+06	4.53411e+06	4.54068e+06	4.84236e+06	4.65406e+06	4.53046e+06
P0AFI7	P0AFI7		pdxH		6.63291e+06	6.7331e+06	6.7395e+06	6.74803e+06	6.54245e+06	6.46734e+06
P0AFJ1	P0AFJ1		phnA		1.98293e+06	1.88145e+06	1.80872e+06	1.92863e+06	1.88888e+06	1.85909e+06
P0AFJ7	P0AFJ7		pitA		1.69275e+06	1.74585e+06	1.85618e+06	1.75476e+06	1.73153e+06	1.74907e+06
P0AFK0	P0AFK0		pmbA		4.53018e+06	4.62837e+06	4.76882e+06	4.64128e+06	4.49889e+06	4.50059e+06
P0AFK9	P0AFK9		potD		4.74491e+06	4.6402e+06	4.74166e+06	4.69457e+06	4.72442e+06	4.66842e+06
P0AFL3	P0AFL3		ppiA		6.4241e+06	6.0391e+06	5.97699e+06	6.17782e+06	6.683e+06	6.55954e+06
P0AFL6	P0AFL6		ppx		1.53963e+06	1.45717e+06	1.49666e+06	1.45345e+06	1.50262e+06	1.495e+06
P0AFM2	P0AFM2		proX		1.42715e+06	1.31214e+06	1.28853e+06	1.39138e+06	1.33111e+06	1.26891e+06
P0AFM6	P0AFM6		pspA		3.54594e+06	3.65682e+06	3.53e+06	3.71691e+06	3.58107e+06	3.47361e+06
P0AFM9	P0AFM9		pspB		638811	774016	742288	713763	607787	764076
P0AFP4	P0AFP4		ybbO		947794	1.00852e+06	1.01404e+06	961041	1.0031e+06	966526
P0AFP6	P0AFP6		ybgI		8.08664e+06	8.16895e+06	8.60528e+06	8.26576e+06	8.00762e+06	8.30324e+06
P0AFQ7	P0AFQ7		ycfH		5.0061e+06	4.68499e+06	4.94349e+06	4.87828e+06	4.76184e+06	4.77747e+06
P0AFR4	P0AFR4		yciO		5.953e+06	6.33738e+06	6.14482e+06	6.32798e+06	6.35689e+06	5.92873e+06
P0AFU8	P0AFU8		ribC		9.03274e+06	9.04321e+06	9.01876e+06	8.97569e+06	8.93768e+06	8.65485e+06
P0AFW8	P0AFW8		rof		2.87567e+06	2.82493e+06	2.72671e+06	2.93449e+06	2.82632e+06	2.7723e+06
P0AFX0	P0AFX0		hpf		914225	727823	655478	574830	791526	826622
P0AFX4	P0AFX4		rsd		486473	373883	374981	354604	543180	494872
P0AFX7	P0AFX7		rseA		1.56019e+06	1.62878e+06	1.71011e+06	1.62915e+06	1.61795e+06	1.64434e+06
P0AFX9	P0AFX9		rseB		2.86966e+06	2.69031e+06	2.70933e+06	2.63352e+06	2.89927e+06	2.89778e+06
P0AFY8	P0AFY8		seqA		9.02409e+06	9.17034e+06	9.29959e+06	9.11926e+06	9.20686e+06	9.21621e+06
P0AFZ1	P0AFZ1		sseB		2.31705e+06	2.4387e+06	2.23786e+06	2.30804e+06	2.31508e+06	2.28652e+06
P0AFZ3	P0AFZ3		sspB		6.53019e+06	6.58553e+06	6.32823e+06	6.18932e+06	6.51202e+06	6.50305e+06
P0AG00	P0AG00		wzzE		2.90283e+06	2.8651e+06	3.1e+06	3.02337e+06	2.90211e+06	3.11353e+06
P0AG07	P0AG07		rpe		4.28415e+06	4.2067e+06	4.33865e+06	4.20884e+06	4.19884e+06	4.16652e+06
P0AG14	P0AG14		sohB		2.03976e+06	1.98697e+06	2.14196e+06	1.9382e+06	2.05462e+06	2.07062e+06
P0AG16	P0AG16		purF		718649	751460	666794	638091	703564	719275
P0AG18	P0AG18		purE		913178	827483	795283	918219	907699	909624
P0AG20	P0AG20		relA		1.50654e+06	1.50731e+06	1.53305e+06	1.54046e+06	1.53968e+06	1.49278e+06
P0AG24	P0AG24		spoT		3.0372e+06	2.78244e+06	2.85781e+06	2.77554e+06	2.80689e+06	2.82847e+06
P0AG27	P0AG27		yibN		1.49449e+07	1.50018e+07	1.48933e+07	1.47433e+07	1.42086e+07	1.48249e+07
P0AG30	P0AG30		rho		2.89568e+07	2.87337e+07	2.87389e+07	2.88689e+07	2.92845e+07	2.89271e+07
P0AG40	P0AG40		ribF		2.31095e+06	2.2846e+06	2.28552e+06	2.26961e+06	2.25602e+06	2.21866e+06
