Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P39342	P39342		yjgR		740094	849895	895017	844991	837898	789870
P39347	P39347		intB		741913	791824	846384	879878	811129	1.03659e+06
P39377	P39377		iadA		5.43131e+06	5.30531e+06	5.23309e+06	5.31084e+06	5.30888e+06	5.4678e+06
P39384	P39384		yjiM		1.44047e+06	1.50793e+06	1.6383e+06	1.57247e+06	1.44744e+06	1.53758e+06
P39391	P39391		yjiT		284495	317668	321970	332733	269717	394099
P39396	P39396		yjiY		6.20252e+06	5.88031e+06	5.95289e+06	5.88293e+06	6.16606e+06	6.55517e+06
P39401	P39401		mdoB		1.08225e+06	1.0933e+06	1.01418e+06	985140	1.03801e+06	1.0551e+06
P39406	P39406		rsmC		9.91912e+06	1.00081e+07	1.06187e+07	1.04887e+07	1.02524e+07	1.12714e+07
P39407	P39407		yjjU		445377	476846	430600	460549	465783	383652
P39411	P39411		yjjX		2.68376e+06	2.7275e+06	2.89797e+06	2.81387e+06	2.79396e+06	2.85629e+06
P39451	P39451		adhP		1.64384e+06	1.57553e+06	1.59456e+06	1.56138e+06	1.59083e+06	1.83673e+06
P39829	P39829		garD		448737	431039	373550	459605	488335	648881
P39831	P39831		ydfG		1.04789e+07	1.04108e+07	1.04971e+07	1.04961e+07	1.06113e+07	9.23671e+06
P39838	P39838		rcsD		473548	570287	582241	598970	549440	403834
P40120	P40120		mdoD		3.9067e+06	3.95802e+06	3.97485e+06	3.92511e+06	4.01572e+06	4.21059e+06
P40191	P40191		pdxK		2.03766e+06	2.05833e+06	2.02517e+06	1.97298e+06	1.92027e+06	2.38234e+06
P40710	P40710		nlpE		1.85213e+06	1.86817e+06	2.08169e+06	1.81023e+06	1.95832e+06	1.87693e+06
P40719	P40719		qseC		332149	309174	383681	325654	330625	382829
P40874	P40874		solA		2.8641e+06	2.82641e+06	2.97427e+06	2.89153e+06	2.78383e+06	2.85658e+06
P41052	P41052		mltB		1.12505e+06	1.20267e+06	1.02111e+06	1.03088e+06	1.05105e+06	1.07293e+06
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				3.36314e+06	3.26553e+06	968236	909560	871248	3.41531e+06
P41407	P41407		azoR		3.50098e+06	3.60617e+06	3.57452e+06	3.18717e+06	3.2041e+06	3.47755e+06
P41409	P41409		rihA		789398	847895	786424	848175	770740	974912
P42596	P42596		rlmG		2.30748e+06	2.26979e+06	2.17492e+06	2.18839e+06	2.20779e+06	2.15909e+06
P42616	P42616		yqjC		367493	364195	334367	444926	359588	
P42628	P42628		yhaO		1.11816e+07	1.10539e+07	1.0162e+07	9.5143e+06	1.04012e+07	1.1569e+07
P42632	P42632		tdcE		6.5325e+06	6.46963e+06	6.53698e+06	6.53163e+06	6.46157e+06	6.31286e+06
P42641	P42641		obgE		8.15236e+06	7.87702e+06	8.05788e+06	7.8457e+06	7.65486e+06	7.69291e+06
P43329	P43329		hrpA		2.35787e+06	2.33282e+06	2.45291e+06	2.45614e+06	2.33593e+06	2.42347e+06
P43533	P43533		flgN		1.3332e+06	1.41439e+06	1.44164e+06	1.34959e+06	1.38595e+06	1.34607e+06
P43671	P43671		pqiB		393249	297686	335542	371966	429984	358681
P43672	P43672		uup		2.21628e+06	2.34504e+06	2.14384e+06	2.22494e+06	2.18774e+06	2.11555e+06
P45395	P45395		kdsD		2.21338e+06	2.20608e+06	2.48165e+06	2.11978e+06	2.2326e+06	2.11005e+06
P45464	P45464		lpoA		4.64463e+06	4.77935e+06	4.85894e+06	4.89983e+06	4.76434e+06	4.87995e+06
P45469	P45469		yraR		893123	803060	935563	881089	848324	764980
P45470	P45470		yhbO		904317	915059	957872	948245	940610	783065
P45475	P45475		yhbV		1.27943e+06	1.38197e+06	1.17889e+06	1.21503e+06	1.28801e+06	1.24769e+06
P45523	P45523		fkpA		4.22163e+07	4.21131e+07	4.32408e+07	4.26267e+07	4.26211e+07	3.90529e+07
P45530	P45530		tusB		472451	428485	376346	435674	470119	390592
P45531	P45531		tusC		340057	326738	340965	325587	290063	398934
P45568	P45568		dxr		741519	676591	736831	719033	756356	752129
P45577	P45577		proQ		1.27429e+07	1.28706e+07	1.28042e+07	1.30157e+07	1.28451e+07	1.25989e+07
P45578	P45578		luxS		1.96452e+07	2.02677e+07	2.06567e+07	2.05724e+07	2.00957e+07	1.62067e+07
P45748	P45748		rimN		4.19691e+06	4.04427e+06	4.2999e+06	4.092e+06	4.19057e+06	4.7616e+06
P45771	P45771		yrdD		2.06313e+06	2.40504e+06	2.29356e+06	2.10182e+06	2.1169e+06	2.33398e+06
P45795	P45795		yrdB		488361	511659	551846	577538	592490	741857
P45799	P45799		nudE		2.03452e+06	1.86776e+06	2.06926e+06	2.20701e+06	2.0487e+06	2.06852e+06
P45955	P45955		ybgF		2.33609e+06	2.34003e+06	2.42416e+06	2.38227e+06	2.45553e+06	2.51589e+06
P46130	P46130		ybhC		8.98469e+06	8.64866e+06	8.5387e+06	8.61066e+06	8.95462e+06	8.59946e+06
P46142	P46142		yggM		9.35415e+06	9.13932e+06	8.75546e+06	8.68844e+06	8.92587e+06	
P46837	P46837		yhgF		7.81601e+06	7.7179e+06	7.84363e+06	7.64655e+06	7.79731e+06	7.53859e+06
P46853	P46853		yhhX		5.51e+06	5.6131e+06	5.45207e+06	5.38907e+06	5.40323e+06	5.26817e+06
P46854	P46854		yhhY		535155	666651	524729	684927	583098	450433
P46889	P46889		ftsK		747719	817951	722890	647054	702901	872956
P52006	P52006		nudI		1.24284e+06	1.26589e+06	1.1895e+06	1.18368e+06	1.24208e+06	1.3544e+06
P52007	P52007		yecM		1.9893e+06	1.97165e+06	2.02518e+06	1.9517e+06	2.0225e+06	1.86041e+06
P52061	P52061		rdgB		6.83907e+06	6.70421e+06	6.82772e+06	7.08512e+06	6.6387e+06	7.12605e+06
P52076	P52076		qseB		1.05537e+06	1.09749e+06	1.14071e+06	1.01737e+06	1.07342e+06	958251
P52108	P52108		rstA		4.54238e+06	4.71556e+06	4.65405e+06	4.4065e+06	4.67813e+06	4.79328e+06
P52119	P52119		ratB		4.11551e+06	4.18939e+06	4.02863e+06	3.89267e+06	4.02545e+06	4.40555e+06
P52613	P52613		fliJ			777726	803650	736023	734060	722938
P52614	P52614		fliK		1.46166e+06	1.39544e+06	1.54721e+06	1.51772e+06	1.47551e+06	1.4343e+06
P52643	P52643		ldhA		8.4255e+06	8.22211e+06	8.01293e+06	8.28183e+06	8.44332e+06	8.36782e+06
P52644	P52644		hslJ		1.79443e+06	1.7223e+06	1.47696e+06	1.46623e+06	1.47185e+06	1.45877e+06
P52647	P52647		ydbK		1.67387e+06	1.62622e+06	1.54457e+06	1.65339e+06	1.59009e+06	1.69158e+06
P52697	P52697		pgl		2.10714e+07	2.19477e+07	2.20433e+07	2.15332e+07	2.17055e+07	1.96714e+07
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				2.11272e+06	2.34924e+06	733570	588702	704940	2.37939e+06
P56262	P56262		ysgA		1.28143e+06	1.1227e+06	1.26309e+06	1.03775e+06	1.13054e+06	908342
P60061	P60061		adiC		1.26861e+06	1.13648e+06	1.15078e+06	1.1893e+06	1.19781e+06	1.1524e+06
P60240	P60240		rapA		4.35624e+06	4.27544e+06	4.23743e+06	4.26971e+06	4.36368e+06	4.04119e+06
P60293	P60293		mukF		2.79122e+06	2.77474e+06	2.83715e+06	2.94571e+06	2.7653e+06	2.92307e+06
P60340	P60340		truB		8.51534e+06	8.52028e+06	8.41572e+06	8.21842e+06	8.27649e+06	9.20031e+06
P60390	P60390		rsmH		5.32422e+06	5.2094e+06	5.21799e+06	5.17671e+06	5.27684e+06	5.26976e+06
P60422	P60422		rplB		9.73821e+07	9.60909e+07	9.76714e+07	9.92789e+07	9.98139e+07	8.59686e+07
P60438	P60438		rplC		2.91478e+08	2.90196e+08	3.12137e+08	3.17602e+08	3.19929e+08	2.45181e+08
P60546	P60546		gmk		4.83858e+06	4.97278e+06	5.13136e+06	5.10728e+06	5.06388e+06	4.84562e+06
P60560	P60560		guaC		7.25567e+06	7.16813e+06	7.63367e+06	8.07428e+06	7.74665e+06	7.2262e+06
P60595	P60595		hisH		1.5911e+06	1.74963e+06	1.43029e+06	1.40747e+06	1.50893e+06	1.71963e+06
P60624	P60624		rplX		1.45963e+08	1.46623e+08	1.47257e+08	1.47916e+08	1.47314e+08	1.37534e+08
P60651	P60651		speB		1.06701e+07	1.0967e+07	1.09287e+07	1.07552e+07	1.07153e+07	1.04413e+07
P60664	P60664		hisF		2.837e+06	2.85551e+06	2.79986e+06	2.92959e+06	2.96715e+06	3.02167e+06
P60716	P60716		lipA		7.82298e+06	7.84335e+06	7.65957e+06	7.76035e+06	7.8001e+06	7.35171e+06
P60723	P60723		rplD		1.5737e+08	1.60755e+08	1.65616e+08	1.63375e+08	1.65021e+08	1.52408e+08
P60752	P60752		msbA		3.33808e+06	3.47226e+06	3.32024e+06	3.27236e+06	3.35076e+06	3.53017e+06
P60757	P60757		hisG		2.7804e+06	2.86717e+06	2.75585e+06	2.6932e+06	2.7218e+06	2.9076e+06
P60785	P60785		lepA		1.19241e+07	1.16889e+07	1.14408e+07	1.14851e+07	1.14508e+07	1.14483e+07
P60906	P60906		hisS		9.39027e+06	9.43256e+06	9.30646e+06	9.37109e+06	9.28814e+06	8.62202e+06
P61175	P61175		rplV		1.89736e+08	1.89781e+08	1.82638e+08	1.8745e+08	1.86065e+08	1.70821e+08
P61316	P61316		lolA		3.41351e+06	3.34451e+06	3.18728e+06	3.30342e+06	3.28552e+06	3.1491e+06
P61320	P61320		lolB		3.04653e+06	3.08177e+06	2.96716e+06	3.20316e+06	2.99255e+06	2.9238e+06
P61517	P61517		can		1.13667e+07	1.13308e+07	1.13294e+07	1.14578e+07	1.10061e+07	1.13889e+07
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				5.21067e+06	4.85434e+06	2.39282e+06	2.33682e+06	2.37287e+06	5.12267e+06
P61714	P61714		ribE		4.48534e+07	4.51377e+07	4.59573e+07	4.56675e+07	4.58638e+07	4.41278e+07
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				1.57801e+06	1.6381e+06	498910	507560	466607	1.34009e+06
P61887	P61887		rmlA2		977541	910723	1.06728e+06	1.05858e+06	939614	987390
P61889	P61889		mdh		2.36456e+07	2.38829e+07	2.3934e+07	2.36096e+07	2.3765e+07	2.26101e+07
P61949	P61949		fldA		3.7774e+06	3.80503e+06	3.6774e+06	3.62727e+06	3.61354e+06	3.59061e+06
P62399	P62399		rplE		1.38382e+08	1.38375e+08	1.36718e+08	1.37656e+08	1.37684e+08	1.24505e+08
P62556	P62556		sopA		3.65178e+06	3.73351e+06	3.71438e+06	3.58687e+06	3.97947e+06	3.6833e+06
P62558	P62558		sopB		5.57853e+06	5.60753e+06	5.69883e+06	5.74344e+06	5.76457e+06	5.95005e+06
P62615	P62615		ispE		1.55273e+06	1.72183e+06	1.58211e+06	1.62716e+06	1.75128e+06	1.65389e+06
P62617	P62617		ispF		3.29603e+06	3.39666e+06	3.08336e+06	2.88749e+06	3.24099e+06	3.10838e+06
P62620	P62620		ispG		6.31826e+06	6.18696e+06	6.26107e+06	6.19822e+06	6.26763e+06	6.19128e+06
P62623	P62623		ispH		1.28828e+06	1.26591e+06	1.27454e+06	1.29408e+06	1.31567e+06	1.27337e+06
P62707	P62707		gpmA		4.16858e+07	4.16321e+07	4.2688e+07	4.31008e+07	4.18902e+07	4.03825e+07
P62768	P62768		yaeH		5.73449e+06	5.72596e+06	5.70007e+06	5.61095e+06	5.71484e+06	5.84185e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				1.72617e+06	1.76093e+06	587708	648984	537547	1.80169e+06
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				981861	971909	281775	274615	368823	1.01316e+06
P63020	P63020		nfuA		9.82239e+06	9.99157e+06	9.51298e+06	9.73974e+06	9.62572e+06	8.84239e+06
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				5.64952e+06	5.66949e+06	2.69889e+06	3.22383e+06	3.15067e+06	5.36418e+06
P63177	P63177		rlmB		2.9906e+06	3.09682e+06	2.96345e+06	2.97644e+06	2.98911e+06	3.23854e+06
P63224	P63224		gmhA		2.11576e+07	2.12752e+07	1.94424e+07	2.0248e+07	2.09076e+07	1.97102e+07
P63228	P63228		gmhB		4.23588e+06	4.05202e+06	3.97487e+06	4.17385e+06	4.08947e+06	4.12402e+06
P63235	P63235		gadC		2.45996e+06	2.61661e+06	2.77792e+06	2.5349e+06	2.71801e+06	2.65598e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				2.61813e+06	2.47522e+06	769353	806205	760820	2.49456e+06
P63284	P63284		clpB		1.82775e+07	1.85319e+07	1.83508e+07	1.80873e+07	1.82751e+07	1.77905e+07
P63386	P63386		mlaF		1.01689e+06	996951	1.15571e+06	1.11419e+06	1.03286e+06	1.07839e+06
P63389	P63389		yheS		2.44818e+06	2.4106e+06	2.3678e+06	2.45495e+06	2.54234e+06	2.44721e+06
P63417	P63417		yhbS		7.84788e+06	8.26042e+06	8.67011e+06	8.65665e+06	8.51711e+06	8.61212e+06
P63883	P63883		amiC		1.11109e+06	1.09394e+06	1.0675e+06	1.07245e+06	1.02369e+06	1.07938e+06
P64429	P64429		ypfJ		1.0882e+06	1.12073e+06	1.12083e+06	1.17775e+06	1.16271e+06	1.08293e+06
P64451	P64451		ydcL		1.65894e+06	1.66392e+06	1.62509e+06	1.74112e+06	1.66508e+06	1.66169e+06
P64455	P64455		ydcY		8.06241e+06	7.27743e+06	7.39155e+06	5.61991e+06	7.32715e+06	1.08258e+07
P64463	P64463		ydfZ		3.49845e+07	3.53251e+07	3.69696e+07	3.44398e+07	3.64758e+07	3.0852e+07
P64467	P64467		cnu		2.66091e+06	2.74407e+06	2.7696e+06	2.50813e+06	2.67434e+06	2.89252e+06
P64476	P64476		ydiH		1.52655e+06	1.65704e+06	1.73176e+06	1.65966e+06	1.4698e+06	1.70844e+06
P64483	P64483		yeaK		4.42842e+06	4.21659e+06	3.94912e+06	4.02922e+06	4.50126e+06	4.54253e+06
P64493	P64493		yoaF		556710	526925	531846	475980	483922	461900
P64499	P64499		yebO		3.62697e+06	3.61644e+06	3.81246e+06	3.67771e+06	3.68094e+06	3.53186e+06
P64506	P64506		yebY		1.59449e+06	1.57162e+06	1.61382e+06	1.70694e+06	1.59735e+06	1.52358e+06
P64519	P64519		yodD		447043	540729	432082	377978	478555	557203
P64534	P64534		rcnB		2.86315e+06	2.99593e+06	2.6719e+06	2.57424e+06	2.93699e+06	2.86505e+06
P64540	P64540		yfcL		8.43474e+06	7.72857e+06	7.4992e+06	7.95129e+06	7.72744e+06	7.18112e+06
P64545	P64545		yfgG		719165	698777	741666	732949	706155	750473
P64554	P64554		queE		3.60477e+06	3.55989e+06	3.65083e+06	3.70219e+06	3.69789e+06	3.50162e+06
P64559	P64559		cptB		555323	593508	471139	568349	495282	544145
P64581	P64581		yqjD		2.4737e+07	2.57327e+07	2.74695e+07	2.68045e+07	2.63747e+07	2.49671e+07
P64585	P64585		yqjE		707993	720035	667801	671585	688772	
P64588	P64588		yqjI		1.71753e+06	1.69523e+06	1.46047e+06	1.72721e+06	1.4927e+06	1.90794e+06
P64596	P64596		yraP		7.87824e+06	7.76339e+06	8.33244e+06	8.18249e+06	8.49431e+06	7.4872e+06
P64599	P64599		yhbT		4.55607e+06	4.62876e+06	4.53929e+06	4.5733e+06	4.63313e+06	4.41402e+06
P64602	P64602		mlaB		1.82397e+06	1.69048e+06	1.85539e+06	1.77945e+06	1.8234e+06	1.92327e+06
P64604	P64604		mlaD		1.32257e+07	1.31275e+07	1.3213e+07	1.31549e+07	1.3802e+07	1.32098e+07
P64612	P64612		yhcM		547192	576595	491847	572165	534747	607692
P64624	P64624		yheO		2.90955e+06	3.26342e+06	2.87092e+06	2.92655e+06	2.96752e+06	2.88088e+06
P64636	P64636		yrfG		2.60015e+06	2.78546e+06	2.77722e+06	2.62353e+06	2.82605e+06	2.76619e+06
P65367	P65367		yqcA		2.31154e+06	2.25604e+06	2.24141e+06	2.38823e+06	2.1705e+06	2.68977e+06
P65556	P65556		yfcD		2.46682e+06	2.16879e+06	2.41794e+06	2.58032e+06	2.37041e+06	2.13875e+06
P65870	P65870		queD		3.07594e+06	3.08956e+06	2.85993e+06	2.85268e+06	3.04591e+06	3.01042e+06
P66817	P66817		diaA		2.47762e+06	2.33709e+06	2.31033e+06	2.23516e+06	2.33632e+06	2.44054e+06
P66948	P66948		yfgC		1.45387e+06	1.44075e+06	1.45297e+06	1.29946e+06	1.30628e+06	1.43076e+06
P67080	P67080		yggS		4.05206e+06	4.00638e+06	4.04798e+06	3.77719e+06	3.94567e+06	4.02201e+06
P67087	P67087		rsmI		2.48927e+06	2.57158e+06	2.51926e+06	2.54059e+06	2.66064e+06	2.58863e+06
P67095	P67095		yfcE		744597	690453	692975	699297	738653	574262
P67244	P67244		yqhA		728430	807678	691028	749658	770868	612181
P67603	P67603		yqfB		3.32094e+06	3.37712e+06	3.23663e+06	3.50693e+06	3.23615e+06	2.97411e+06
P67660	P67660		yhaJ		2.51712e+06	2.67277e+06	2.5606e+06	2.58207e+06	2.62248e+06	2.43998e+06
P67826	P67826		cutC		688435	732389	849083	670631	806238	620284
P67910	P67910		hldD		3.79472e+07	3.80216e+07	3.96242e+07	3.89136e+07	3.85431e+07	3.69381e+07
P68066	P68066		grcA		2.93335e+08	2.98824e+08	3.02834e+08	2.90419e+08	2.9836e+08	2.74926e+08
P68187	P68187		malK		1.40438e+06	1.48997e+06	1.37419e+06	1.47291e+06	1.47404e+06	1.68655e+06
P68191	P68191		sra		2.16853e+06	2.1007e+06	2.26822e+06	2.2614e+06	2.28847e+06	1.7066e+06
P68206	P68206		yjbJ		3.07158e+06	2.5636e+06	3.13489e+06	3.33235e+06	2.995e+06	1.86506e+06
P68679	P68679		rpsU		7.87482e+07	7.84488e+07	7.23452e+07	7.39547e+07	7.24895e+07	7.58217e+07
P68688	P68688		grxA		1.65066e+06	1.48151e+06	1.58201e+06	1.52386e+06	1.52604e+06	491973
P68699	P68699		atpE		3.612e+06	3.53128e+06	3.80533e+06	3.66951e+06	3.42289e+06	4.28576e+06
P68767	P68767		pepA		8.06403e+06	8.47398e+06	8.29628e+06	8.20257e+06	8.27964e+06	8.36869e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				5.08945e+06	5.00138e+06	2.53862e+06	2.38359e+06	3.05595e+06	5.46281e+06
P68919	P68919		rplY		6.36387e+07	6.48408e+07	6.30661e+07	6.38658e+07	6.16522e+07	5.73864e+07
P69222	P69222		infA		1.51674e+07	1.46935e+07	1.51001e+07	1.4995e+07	1.4797e+07	1.38855e+07
P69228	P69228		baeR		1.62851e+06	1.64437e+06	1.60175e+06	1.64532e+06	1.66572e+06	1.51582e+06
P69330	P69330		citD		7.28984e+06	7.445e+06	8.09067e+06	7.51784e+06	7.61164e+06	7.72734e+06
P69407	P69407		rcsB		7.41896e+06	7.29702e+06	7.20765e+06	6.46435e+06	7.34707e+06	5.76661e+06
P69411	P69411		rcsF		6.576e+06	6.63874e+06	6.59397e+06	6.75202e+06	6.63112e+06	6.12767e+06
P69425	P69425		tatB		3.09647e+06	3.14891e+06	2.91256e+06	2.81086e+06	2.91223e+06	3.19432e+06
P69428	P69428		tatA		2.43931e+07	2.5249e+07	2.50275e+07	2.56113e+07	2.44302e+07	2.22067e+07
P69441	P69441		adk		4.63677e+07	4.62214e+07	4.59931e+07	4.71726e+07	4.65542e+07	4.26563e+07
P69503	P69503		apt		2.70473e+07	2.72367e+07	2.51322e+07	2.53389e+07	2.64549e+07	3.01506e+07
P69739	P69739		hyaA		452261	410539	269829	427626	440807	325543
P69741	P69741		hybO		3.91357e+06	3.89661e+06	3.95644e+06	3.98898e+06	3.86506e+06	3.47879e+06
P69776	P69776		lpp		4.28473e+07	4.13888e+07	4.18378e+07	4.2482e+07	4.22641e+07	3.64318e+07
P69783	P69783		crr		2.21396e+08	2.2302e+08	2.2412e+08	2.20473e+08	2.23429e+08	1.97168e+08
P69786	P69786		ptsG		5.64549e+06	5.58626e+06	5.47959e+06	5.37942e+06	5.42088e+06	5.55076e+06
P69797	P69797		manX		1.35268e+07	1.33244e+07	1.36293e+07	1.39786e+07	1.36545e+07	1.31855e+07
P69801	P69801		manY		1.12794e+06	1.1449e+06	1.13565e+06	1.38368e+06	1.23502e+06	1.37476e+06
P69805	P69805		manZ		6.88217e+06	6.56985e+06	7.38147e+06	8.65489e+06	7.0225e+06	6.16607e+06
P69811	P69811		fruB		1.09366e+07	1.08606e+07	1.14513e+07	1.14517e+07	1.13817e+07	1.02738e+07
P69829	P69829		ptsN		739547	789814	826317	855118	815252	575377
P69853	P69853		dmsD		1.49937e+06	1.47523e+06	1.3021e+06	1.44887e+06	1.37844e+06	1.45597e+06
P69874	P69874		potA		4.33929e+06	4.3371e+06	4.39481e+06	4.36396e+06	4.33383e+06	4.66599e+06
P69902	P69902		frc		1.4055e+06	1.44967e+06	1.50975e+06	1.56226e+06	1.40243e+06	1.4596e+06
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				2.14494e+06	2.08136e+06	551565	502216	510601	1.97179e+06
P69908	P69908		gadA		3.1069e+06	3.44966e+06	4.06378e+06	3.72952e+06	3.72693e+06	3.24792e+06
P69910	P69910		gadB		4.53057e+07	4.28623e+07	4.41126e+07	4.5231e+07	4.41615e+07	3.96386e+07
P69913	P69913		csrA		1.82076e+07	1.75807e+07	1.64963e+07	1.57078e+07	1.6134e+07	1.70824e+07
P69924	P69924		nrdB		4.02093e+06	4.03588e+06	3.93767e+06	3.91902e+06	3.76473e+06	3.84324e+06
P69931	P69931		hda		519388	568330	603715	614707	653431	489276
P75691	P75691		yahK		1.2585e+06	1.19505e+06	1.20224e+06	1.23165e+06	1.25878e+06	1.14862e+06
P75726	P75726		citF		5.33739e+06	5.17682e+06	5.24641e+06	5.1163e+06	5.15612e+06	5.05231e+06
P75728	P75728		ubiF		645837	669032	606420	547838	567254	611686
P75736	P75736		ybfF		2.10333e+06	2.06429e+06	2.11544e+06	2.12765e+06	1.959e+06	1.89175e+06
P75746	P75746		ybgL		138344	274303	187213		69593.2	
P75777	P75777		ybhG		2.69032e+06	2.57704e+06	2.59264e+06	2.79361e+06	2.66776e+06	2.76505e+06
P75780	P75780		fiu		658520	665955	657764	685632	645588	730327
P75782	P75782		rlmF		1.01655e+06	926058	851830	816842	991676	1.02945e+06
P75809	P75809		ybjI		700697	771787	671763	621918	739347	1.00679e+06
P75818	P75818		ybjP		5.95379e+06	6.16023e+06	5.94348e+06	5.94661e+06	6.00926e+06	5.71186e+06
P75821	P75821		ybjS		1.49388e+06	1.52919e+06	1.47641e+06	1.53785e+06	1.52335e+06	1.60109e+06
P75823	P75823		ltaE		6.86133e+06	7.03097e+06	7.25568e+06	7.04005e+06	7.34086e+06	6.84209e+06
P75829	P75829		ybjX		2.25136e+06	2.24697e+06	2.21781e+06	2.35984e+06	2.24117e+06	2.08932e+06
P75838	P75838		ycaO		9.69588e+06	9.29492e+06	9.80702e+06	9.41348e+06	9.5842e+06	9.37446e+06
P75849	P75849		ycbL		2.06228e+06	2.01634e+06	1.91284e+06	1.72685e+06	1.95399e+06	1.92894e+06
P75863	P75863		ycbX		1.36721e+06	1.3905e+06	1.33828e+06	1.3493e+06	1.38569e+06	1.3811e+06
P75864	P75864		rlmL		1.59348e+06	1.57282e+06	1.5705e+06	1.69562e+06	1.66085e+06	1.78225e+06
P75867	P75867		ycbZ		1.75943e+06	1.78325e+06	1.84082e+06	1.73867e+06	1.80355e+06	1.47943e+06
P75874	P75874		yccU		3.02205e+06	2.97572e+06	2.99888e+06	2.90527e+06	3.06649e+06	2.64628e+06
P75876	P75876		rlmI		4.15708e+06	4.17284e+06	4.17303e+06	4.10445e+06	4.17408e+06	4.22125e+06
P75882	P75882		gfcD		5.00673e+06	5.15136e+06	5.18968e+06	4.96918e+06	5.09929e+06	5.07462e+06
P75883	P75883		gfcC		1.40794e+06	1.51659e+06	1.27271e+06	1.19314e+06	1.25606e+06	1.2684e+06
P75884	P75884		gfcB		1.76408e+06	1.71127e+06	1.70689e+06	1.74984e+06	1.66414e+06	1.85034e+06
P75913	P75913		ghrA		1.19108e+06	1.21737e+06	1.10273e+06	1.16144e+06	1.07416e+06	1.1171e+06
P75914	P75914		ycdX		1.45297e+07	1.50005e+07	1.51803e+07	1.53429e+07	1.43972e+07	1.68887e+07
P75915	P75915		ycdY		6.12343e+06	6.17266e+06	6.50498e+06	6.56764e+06	6.23646e+06	5.94926e+06
P75931	P75931		yceM		882849	822267	840171	875596	811755	865998
P75937	P75937		flgE		3.8931e+06	3.76086e+06	3.82401e+06	3.80384e+06	3.85997e+06	3.63896e+06
P75949	P75949		nagZ		3.29254e+06	3.44829e+06	3.59841e+06	3.5605e+06	3.61332e+06	2.76109e+06
P75957	P75957		lolD		4.46428e+06	4.57871e+06	4.59187e+06	4.73225e+06	4.66404e+06	4.16071e+06
P75959	P75959		nagK		2.18096e+06	2.22137e+06	2.12924e+06	2.21466e+06	2.17057e+06	2.2273e+06
P75960	P75960		cobB		3.44927e+06	3.64793e+06	3.51928e+06	3.55584e+06	3.49723e+06	3.16698e+06
P76002	P76002		pliG		1.33994e+06	1.33154e+06	1.1312e+06	1.27747e+06	1.31432e+06	1.26044e+06
