Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	9	9	1.06451e+08	9.85422e+07	9.81274e+07	9.36166e+07	1.02179e+08	1.01716e+08
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	2	2	5.26008e+06	5.39447e+06	5.35881e+06	5.6342e+06	5.13776e+06	4.37197e+06
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	4	4	2.9401e+07	3.12194e+07	2.95892e+07	2.91355e+07	3.2091e+07	3.08641e+07
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1	798129	1.36373e+06	1.46354e+06	1.54106e+06	1.57633e+06	
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2	3.43274e+06	3.13606e+06	3.89114e+06	3.02132e+06	3.38214e+06	3.39948e+06
P0AF63	NSRR_ECOLI	nsrR	HTH-type transcriptional repressor NsrR	7	7	4.49588e+06	4.62019e+06	4.23803e+06	4.96222e+06	4.62528e+06	4.64231e+06
P0AF67	YJEE_ECOLI	yjeE	UPF0079 ATP-binding protein YjeE	4	4	1.84175e+07	1.63107e+07	1.72813e+07	1.64561e+07	1.66704e+07	1.63919e+07
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1	1.99721e+06	2.17535e+06	1.84637e+06	1.69578e+06	2.22341e+06	1.976e+06
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1	7.13179e+07	6.78986e+07	6.32615e+07	6.51633e+07	6.6691e+07	6.7822e+07
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5	5.28593e+08	4.84514e+08	5.31213e+08	4.93336e+08	4.90483e+08	5.04608e+08
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	4	4	4.15272e+06	5.09396e+06	4.47432e+06	4.77298e+06	5.41074e+06	4.31499e+06
P0AFA7	NHAB_ECOLI	nhaB	Na(+)/H(+) antiporter NhaB	2	2	4.10199e+06	3.53718e+06	4.16081e+06	4.63206e+06	3.8306e+06	4.10838e+06
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	8	8	7.05157e+06	6.77182e+06	6.82933e+06	7.46328e+06	7.07014e+06	6.35431e+06
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	3	3	2.03034e+06	1.92609e+06	1.82387e+06	1.94774e+06	1.39462e+06	1.85344e+06
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	12	12	1.03555e+07	1.09555e+07	9.77137e+06	1.08478e+07	1.07975e+07	1.01525e+07
P0AFC0	NUDB_ECOLI	nudB	Dihydroneopterin triphosphate pyrophosphatase	1	1	1.58346e+06	1.74747e+06	1.98915e+06	1.75535e+06	1.66922e+06	1.87574e+06
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4	1.14507e+07	1.11471e+07	1.11942e+07	1.06525e+07	1.09259e+07	1.08494e+07
P0AFC7	NUOB_ECOLI	nuoB	NADH-quinone oxidoreductase subunit B	9	9	7.1699e+07	7.23152e+07	7.32949e+07	6.99914e+07	7.28446e+07	7.13037e+07
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	3	3	1.88762e+07	2.41345e+07	1.86752e+07	2.29808e+07	2.3721e+07	1.89557e+07
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2	1.04987e+07	8.91522e+06	9.42695e+06	9.09703e+06	9.49506e+06	9.49354e+06
P0AFD6	NUOI_ECOLI	nuoI	NADH-quinone oxidoreductase subunit I	7	7	3.34842e+07	3.19923e+07	3.31789e+07	3.23808e+07	3.21421e+07	3.30811e+07
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	3	3	4.11219e+06	2.87639e+06	3.40479e+06	3.08732e+06	2.86122e+06	3.53353e+06
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30	1.57848e+08	1.64714e+08	1.57175e+08	1.63577e+08	1.62084e+08	1.60263e+08
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	10	10	1.82488e+08	1.76956e+08	1.79922e+08	1.82665e+08	1.80767e+08	1.79165e+08
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	29	29	3.49447e+07	3.33736e+07	3.41833e+07	3.35532e+07	3.48785e+07	3.33956e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	19	19	8.11086e+07	7.71448e+07	7.82004e+07	7.72234e+07	7.70232e+07	7.81219e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	53	53	4.88699e+08	4.92252e+08	4.75132e+08	4.99145e+08	4.81932e+08	4.83185e+08
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.34744e+08	1.25752e+08	1.32542e+08	1.25095e+08	1.28132e+08	1.27982e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	8	8	3.67216e+06	4.02672e+06	3.70008e+06	4.04656e+06	3.97864e+06	3.98224e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	15	15	2.63113e+07	2.59604e+07	2.70541e+07	2.6429e+07	2.77314e+07	2.68484e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	4.47727e+06	5.44346e+06	5.87274e+06	4.85383e+06	6.01997e+06	6.07453e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	11	11	2.39889e+07	2.42803e+07	2.48915e+07	2.69336e+07	2.51198e+07	2.57677e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.94802e+07	1.96266e+07	1.90131e+07	1.76747e+07	1.88052e+07	1.87876e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	3	3			1.14307e+06		1.12441e+06	1.03744e+06
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	5.54125e+06	6.27153e+06	6.24793e+06	6.76099e+06	6.06824e+06	6.42578e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	20	20	3.47603e+07	3.46342e+07	3.45e+07	3.49148e+07	3.53019e+07	3.49988e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17	3.38415e+07	3.68182e+07	3.30853e+07	3.68755e+07	3.69675e+07	3.39687e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	5.01309e+07	5.27375e+07	4.9714e+07	5.27687e+07	4.95484e+07	4.98967e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	8	8	3.53607e+06	3.30004e+06	3.55933e+06	3.59396e+06	3.41602e+06	3.1897e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.46183e+07	1.7535e+07	1.60245e+07	1.69572e+07	1.62615e+07	1.62957e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6	1.87417e+07	1.85839e+07	1.82363e+07	1.86586e+07	1.83872e+07	1.86957e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	2	2		2.75334e+06		2.36212e+06	2.47775e+06	
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	1	1	1.23468e+06	1.51327e+06	1.74996e+06		1.32656e+06	
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	4.07105e+06	4.5103e+06	4.02092e+06	3.8517e+06	4.56313e+06	4.07885e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	5.02446e+07	4.76517e+07	4.95034e+07	4.80947e+07	4.86803e+07	4.88383e+07
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1				610412	721808	
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	7	7	2.51028e+07	2.35651e+07	2.47183e+07	2.48198e+07	2.55054e+07	2.51496e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	2	2	6.36196e+06	7.06137e+06	6.28097e+06	6.90357e+06	6.63452e+06	6.63972e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	6	6	3.23726e+07	3.14452e+07	3.3471e+07	3.15552e+07	3.14279e+07	3.19064e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	1.06143e+06		1.10626e+06	1.02532e+06		1.03697e+06
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	3	3		1.00098e+06		1.4633e+06	1.36567e+06	1.07916e+06
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	2	2	1.15691e+06	1.39439e+06	1.11682e+06	1.36735e+06	1.07354e+06	1.42824e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	7	7	5.91844e+07	6.16243e+07	5.9663e+07	5.9264e+07	6.12609e+07	6.16616e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	1	1	4.76686e+06	3.25157e+06	3.655e+06	3.36303e+06	3.02675e+06	
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3	2.76657e+07	2.90314e+07	2.92803e+07	2.72942e+07	2.8877e+07	2.84093e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	3	3	8.94845e+06	9.28121e+06	9.62248e+06	7.35784e+06	7.20866e+06	8.54153e+06
P0AFX4	RSD_ECOLI	rsd	Regulator of sigma D	1	1		1.48618e+06		1.87371e+06		
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	2	2	3.36261e+06	4.74053e+06	3.87007e+06	4.61565e+06	5.19224e+06	4.14923e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	6	6	1.13644e+07	1.13691e+07	1.14704e+07	1.15292e+07	1.13288e+07	1.13053e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12	9.60383e+07	9.72021e+07	1.0028e+08	9.74712e+07	9.93091e+07	9.92244e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	2.08048e+07	1.98413e+07	2.04433e+07	1.98447e+07	1.99936e+07	2.07525e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	5.19331e+07	4.67847e+07	5.0798e+07	4.66021e+07	4.51063e+07	5.17121e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	4	4	1.62181e+07	1.50585e+07	1.46095e+07	1.38224e+07	1.49479e+07	1.54242e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2			413885	478281	422459	477760
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	8	8	7.74142e+07	7.53869e+07	7.60807e+07	7.62053e+07	7.95245e+07	7.53019e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4	1.2597e+07	1.37093e+07	1.25199e+07	1.25562e+07	1.36731e+07	1.19861e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	9	9	3.94231e+06	4.42257e+06	4.03203e+06	4.12703e+06	4.47981e+06	4.54465e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	4	4	9.14919e+06	9.31318e+06	9.72381e+06	1.00711e+07	1.0403e+07	9.78815e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	15	15	9.68276e+07	9.85568e+07	9.27481e+07	1.02543e+08	1.0015e+08	9.99359e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	8	8	8.32574e+06	8.50372e+06	8.37245e+06	8.66976e+06	8.4074e+06	8.06279e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.17029e+08	1.14814e+08	1.20703e+08	1.16049e+08	1.15819e+08	1.1645e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	28	28	1.47335e+08	1.46395e+08	1.48371e+08	1.47718e+08	1.46295e+08	1.47848e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	7	7	9.39307e+06	9.49623e+06	1.00436e+07	1.02775e+07	1.00951e+07	1.01908e+07
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.31314e+09	1.39025e+09	1.32728e+09	1.34573e+09	1.38252e+09	1.28095e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	8	8	6.91592e+08	6.9374e+08	6.96996e+08	7.10317e+08	6.97632e+08	6.53386e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	5.27382e+08	4.97381e+08	5.13676e+08	5.09937e+08	5.30323e+08	5.1539e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.31597e+09	1.23824e+09	1.32051e+09	1.26352e+09	1.18922e+09	1.31381e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	9	9	8.60281e+08	8.19423e+08	8.9048e+08	8.47147e+08	8.56158e+08	8.62735e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.14782e+09	1.10841e+09	1.18556e+09	1.15115e+09	1.18267e+09	1.188e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	44	44	1.85747e+09	1.75155e+09	1.86907e+09	1.75179e+09	1.7437e+09	1.87922e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3		1.59217e+06	1.62607e+06	1.78423e+06		
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	1	1	1.98789e+06	2.42979e+06				
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.69335e+06	2.72437e+06	2.56952e+06	2.55227e+06	2.74812e+06	2.76652e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	3	3		6.66224e+06	5.66753e+06			
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.6397e+07	1.57989e+07	1.56974e+07	1.58501e+07	1.59001e+07	1.61107e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6	1.46235e+06	1.98718e+06	1.63061e+06	2.13233e+06	1.3035e+06	1.43453e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.67678e+08	3.91971e+08	3.78943e+08	3.85734e+08	3.38067e+08	4.0676e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	27	27	2.69122e+07	2.6761e+07	2.72621e+07	2.66285e+07	2.64506e+07	2.73593e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5	6.91982e+06	7.28637e+06	6.24412e+06	6.75221e+06	6.8916e+06	7.0529e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	5.36698e+06	4.57249e+06	5.6608e+06	4.99934e+06	4.67572e+06	5.33304e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	5.12168e+07	5.05692e+07	4.96459e+07	4.8104e+07	5.04885e+07	4.81041e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.9446e+07	3.13776e+07	2.92213e+07	3.02888e+07	3.12932e+07	3.11989e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	1.00965e+07	9.99546e+06	1.03394e+07	1.02173e+07	1.02517e+07	1.02115e+07
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.40762e+07	1.32373e+07	1.37685e+07	1.38194e+07	1.39623e+07	1.41022e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	12	12	5.65117e+06	6.60317e+06	6.06745e+06	6.72113e+06	6.83437e+06	5.77843e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1	811846		777039	733392	805561	593218
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1	4.30953e+06	4.373e+06	3.92998e+06	3.88302e+06	4.27546e+06	4.63493e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.38078e+08	3.53967e+08	3.43689e+08	3.39831e+08	3.34243e+08	3.42178e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	16	16	3.72932e+07	3.84768e+07	3.96198e+07	3.76724e+07	3.80294e+07	3.91747e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	9	9	2.28272e+08	2.14407e+08	2.28761e+08	2.09293e+08	2.13047e+08	2.21494e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	4.20594e+07	4.1404e+07	4.17766e+07	4.18818e+07	4.22322e+07	4.21169e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.46984e+07	4.42794e+07	4.39027e+07	4.39582e+07	4.29938e+07	4.54159e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	3.10526e+06	3.49316e+06	3.12649e+06	3.75347e+06	3.44526e+06	3.45555e+06
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	8.4772e+06	8.52115e+06	9.3176e+06	9.47746e+06	9.06201e+06	9.37902e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	7.44857e+06	8.35602e+06	8.48946e+06	7.31531e+06	8.66246e+06	7.62114e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	4	4	9.72702e+06	8.40851e+06	9.83855e+06	9.4406e+06	9.54147e+06	9.21346e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16	2.46475e+07	2.47997e+07	2.48497e+07	2.51276e+07	2.42745e+07	2.45853e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	6	6	2.21164e+06	1.75552e+06	1.58092e+06	1.88708e+06	1.67828e+06	1.96898e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	4	4	1.08611e+07	1.12209e+07	1.09488e+07	1.12783e+07	1.20755e+07	1.0601e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12	5.95457e+07	5.93841e+07	6.05735e+07	6.05477e+07	5.91381e+07	5.858e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	1.06978e+07	1.11964e+07	1.15836e+07	1.10013e+07	1.18898e+07	1.09041e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	18	18	1.05074e+08	1.07259e+08	1.04156e+08	1.07248e+08	1.09444e+08	1.07024e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	7.49601e+07	6.1878e+07	8.21787e+07	6.18641e+07	6.52496e+07	8.02489e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	5	5	1.12217e+07	1.24551e+07	1.14055e+07	1.11187e+07	1.14942e+07	1.2008e+07
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.33197e+08	2.22508e+08	2.47977e+08	2.33744e+08	2.22732e+08	2.46107e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2		1.3784e+06	1.1478e+06	1.41396e+06	1.23511e+06	945542
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.66929e+07	1.66003e+07	1.74104e+07	1.72365e+07	1.60665e+07	1.75186e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	1.64098e+06	1.67429e+06	1.65217e+06	1.70616e+06	1.69966e+06	1.557e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	4.10921e+08	2.99017e+08	4.23957e+08	3.01165e+08	3.10059e+08	4.13077e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.5176e+07	4.57019e+07	4.61676e+07	4.60062e+07	4.44794e+07	4.53605e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	7	7	2.00653e+07	1.87955e+07	2.03931e+07	1.89145e+07	2.06862e+07	1.95796e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2		882309		915589	1.16958e+06	795522
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	6	6	1.85509e+07	1.6965e+07	1.86889e+07	1.60975e+07	1.83477e+07	1.81661e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	9	9	4.58398e+06	4.76568e+06	5.00048e+06	5.06558e+06	5.4414e+06	4.56668e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.28478e+07	2.47834e+07	2.2287e+07	2.36335e+07	2.60131e+07	2.3941e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	8	8	8.74249e+06	8.76459e+06	8.26539e+06	9.06221e+06	9.37724e+06	8.77109e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.22585e+07	1.86326e+07	2.00037e+07	1.97938e+07	1.86475e+07	2.10637e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	4	4	2.2196e+07	2.20065e+07	2.21752e+07	2.21986e+07	2.21136e+07	2.1933e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.25756e+07	4.04578e+07	4.23028e+07	3.92736e+07	3.79552e+07	3.99815e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	3.33047e+06	3.71297e+06	3.90382e+06	3.72393e+06	4.17813e+06	
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1		504456			452556	
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	14	14	8.17595e+07	8.07687e+07	8.36787e+07	7.8618e+07	7.97389e+07	8.50853e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	579214	467615	837931	479685		451064
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	7	7	8.86811e+06	8.27108e+06	8.48824e+06	8.73793e+06	8.75134e+06	9.25295e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	29	0	6.85232e+09	7.0412e+09	7.24097e+09	6.8505e+09	6.93649e+09	7.17143e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.43432e+07	2.35341e+07	2.42965e+07	2.34527e+07	2.3542e+07	2.31267e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	29	29	1.9661e+07	1.97796e+07	1.96047e+07	2.02735e+07	1.9802e+07	1.93949e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	2	2	2.41159e+07	2.43002e+07	2.35974e+07	2.45616e+07	2.42989e+07	2.29637e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	20	20	9.21013e+07	8.69029e+07	9.31863e+07	9.06888e+07	8.29385e+07	9.31625e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	1.30769e+06	5.90108e+06	1.12784e+06	5.32208e+06	3.54791e+06	846493
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.79478e+07	3.71235e+07	3.85674e+07	3.61725e+07	3.69133e+07	3.90321e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	8.73068e+06	8.27483e+06	8.75186e+06	8.76626e+06	8.04116e+06	8.35128e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3		1.20147e+06	1.38553e+06	1.14409e+06	1.23169e+06	1.20901e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.61737e+07	9.66553e+07	9.25307e+07	9.05217e+07	9.76959e+07	9.30856e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	37	37	5.17037e+07	5.20655e+07	5.32704e+07	5.26918e+07	5.08744e+07	5.34331e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	4.04778e+06	3.916e+06	4.4176e+06	4.98878e+06	4.11394e+06	4.30289e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.21816e+06	1.85748e+06	2.06884e+06	1.86144e+06	1.77555e+06	2.23257e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	6	6	1.33669e+06	1.03973e+06	1.25014e+06	1.2443e+06	1.18037e+06	1.11234e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		4	4		7.70258e+06		7.00071e+06	7.16211e+06	
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		15	15	8.95418e+06	4.62165e+07	8.30521e+06	4.40601e+07	4.67986e+07	8.93538e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	1	1	8.31271e+06	8.73909e+06	7.76182e+06	8.37926e+06	8.61252e+06	8.47429e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	5	5	2.03771e+06	1.69987e+06	1.97287e+06	2.26143e+06	2.19383e+06	1.99994e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.59854e+07	1.52333e+07	1.62171e+07	1.65164e+07	1.63591e+07	1.52424e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	7	7	9.04168e+06	8.59608e+06	9.0342e+06	9.85629e+06	8.39719e+06	7.94588e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	1	1	1.16495e+06	979982	1.24637e+06	1.2805e+06	890358	
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	3.05161e+07	2.90659e+07	3.01282e+07	2.85125e+07	2.86389e+07	3.19776e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	29	29	5.87517e+07	5.8156e+07	6.03826e+07	5.9207e+07	5.94346e+07	5.89376e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.76615e+07	2.41013e+07	2.80386e+07	2.67004e+07	2.6152e+07	2.63589e+07
