Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A8A8	P0A8A8		rimP		1.99764e+07	1.74196e+07	2.00036e+07	1.88989e+07	1.9212e+07	1.87202e+07
P0A8B2	P0A8B2		yfcN		1.57171e+06	1.53129e+06	1.66004e+06	1.58986e+06	1.61533e+06	1.6396e+06
P0A8B5	P0A8B5		ybaB		3.05249e+06	3.1793e+06	2.01333e+06	2.11869e+06	1.77881e+06	1.5135e+06
P0A8C4	P0A8C4		ygfB		3.28418e+06	3.43648e+06	3.17444e+06	3.51554e+06	3.02325e+06	3.26779e+06
P0A8D0	P0A8D0		nrdR		1.29846e+06	1.33473e+06	1.28953e+06	1.26969e+06	1.19673e+06	1.33663e+06
P0A8D3	P0A8D3		yaiI		1.92659e+06	1.96361e+06	2.05663e+06	1.96272e+06	2.04946e+06	1.99471e+06
P0A8D6	P0A8D6		ymdB		1.46038e+06	1.4108e+06	1.41464e+06	1.21128e+06	1.45514e+06	1.26558e+06
P0A8E1	P0A8E1		ycfP		7.0684e+06	7.0847e+06	6.30357e+06	7.50808e+06	6.40267e+06	6.24583e+06
P0A8E5	P0A8E5		yacL		748379	731431	617810	722743	593206	617881
P0A8E7	P0A8E7		yajQ		1.62315e+07	1.62836e+07	1.73662e+07	1.6432e+07	1.71506e+07	1.68413e+07
P0A8F0	P0A8F0		upp		3.09029e+07	3.26273e+07	3.13168e+07	3.2549e+07	3.17481e+07	3.00772e+07
P0A8F4	P0A8F4		udk		7.5148e+06	7.57641e+06	7.0314e+06	7.27555e+06	7.11496e+06	7.25855e+06
P0A8F8	P0A8F8		uvrB		7.04928e+06	7.31023e+06	7.32367e+06	6.59194e+06	7.37761e+06	7.3941e+06
P0A8G3	P0A8G3		uxaC		1.4156e+06	1.37433e+06	1.45278e+06	1.41927e+06	1.37579e+06	1.51847e+06
P0A8G6	P0A8G6		wrbA		9.24909e+06	9.11814e+06	9.1607e+06	9.3808e+06	9.03642e+06	8.70538e+06
P0A8G9	P0A8G9		xseB		9.81237e+06	9.71864e+06	9.60564e+06	9.89893e+06	9.53291e+06	9.49188e+06
P0A8H8	P0A8H8		yacG		2.2351e+06	2.13488e+06	2.1478e+06	2.24574e+06	2.19938e+06	2.19289e+06
P0A8I1	P0A8I1		yqgF		1.40044e+06	1.4869e+06	1.42296e+06	1.5079e+06	1.52645e+06	1.43844e+06
P0A8I3	P0A8I3		yaaA		3.47968e+06	3.41359e+06	3.31877e+06	3.37401e+06	3.34733e+06	3.41171e+06
P0A8I5	P0A8I5		trmB		7.35164e+06	6.99821e+06	6.82861e+06	7.4374e+06	7.10372e+06	7.36862e+06
P0A8I8	P0A8I8		rlmH		4.15969e+06	4.10478e+06	4.08634e+06	3.99596e+06	4.02873e+06	4.13204e+06
P0A8J2	P0A8J2		dnaT		1.12118e+06	1.0784e+06	1.21727e+06	1.17783e+06	1.07179e+06	1.3869e+06
P0A8J4	P0A8J4		ybeD		1.6106e+07	1.42231e+07	1.59565e+07	1.54021e+07	1.61707e+07	1.59363e+07
P0A8J8	P0A8J8		rhlB		5.80934e+06	5.68223e+06	5.61552e+06	5.72867e+06	5.6821e+06	5.7394e+06
P0A8K1	P0A8K1		psd		4.58357e+06	4.68304e+06	4.46483e+06	4.4466e+06	5.05048e+06	4.58977e+06
P0A8K5	P0A8K5		yaeP		2.47617e+06	2.31209e+06	2.40178e+06	2.4423e+06	2.29641e+06	2.37734e+06
P0A8L1	P0A8L1		serS		2.29459e+07	2.30841e+07	2.15155e+07	2.3364e+07	2.1505e+07	2.13438e+07
P0A8L7	P0A8L7		yciU		2.75431e+06	2.97883e+06	2.78292e+06	2.99863e+06	2.68531e+06	2.7123e+06
P0A8M0	P0A8M0		asnS		3.56686e+07	3.61821e+07	3.39267e+07	3.56249e+07	3.41999e+07	3.40839e+07
P0A8M3	P0A8M3		thrS		1.11922e+07	1.09543e+07	1.04546e+07	1.09162e+07	1.05336e+07	1.03477e+07
P0A8M6	P0A8M6		yeeX		1.00651e+07	1.0271e+07	9.33445e+06	1.02751e+07	9.10696e+06	9.44364e+06
P0A8N0	P0A8N0		matP		382660	485818	404206	505002	376002	380063
P0A8N3	P0A8N3		lysS		4.72225e+07	4.64842e+07	4.73257e+07	4.71724e+07	4.76542e+07	4.75694e+07
P0A8N5	P0A8N5		lysU		2.10171e+07	2.04832e+07	2.0672e+07	2.06523e+07	2.09287e+07	2.14106e+07
P0A8N7	P0A8N7		epmA		3.22555e+06	3.21787e+06	3.45478e+06	3.17638e+06	3.2673e+06	3.28173e+06
P0A8P3	P0A8P3		yggX		2.31643e+07	2.35919e+07	2.07303e+07	2.32427e+07	2.13736e+07	2.13239e+07
P0A8Q0	P0A8Q0		frdC		1.89245e+06	1.85793e+06	1.68477e+06	1.89163e+06	1.81798e+06	1.85841e+06
P0A8R0	P0A8R0		rraA		1.9776e+07	1.74684e+07	2.04908e+07	1.97491e+07	2.07752e+07	2.01661e+07
P0A8R9	P0A8R9		hdfR		934198	1.03038e+06	1.11964e+06	1.0554e+06	1.11738e+06	1.18997e+06
P0A8S1	P0A8S1		iciA		3.2548e+06	3.2062e+06	3.22652e+06	3.26031e+06	3.32423e+06	3.36671e+06
P0A8T1	P0A8T1		prmA		6.97659e+06	6.78722e+06	6.55396e+06	6.83406e+06	6.65899e+06	6.76013e+06
P0A8T7	P0A8T7		rpoC		5.391e+07	5.36039e+07	5.39875e+07	5.43581e+07	5.42988e+07	5.47476e+07
P0A8U0	P0A8U0		syd		926231	1.05499e+06	832002	836368	812774	782677
P0A8U6	P0A8U6		metJ		8.92399e+06	8.84939e+06	8.36185e+06	8.80947e+06	8.4166e+06	8.46727e+06
P0A8V2	P0A8V2		rpoB		5.45104e+07	5.38196e+07	5.35983e+07	5.46163e+07	5.3637e+07	5.39516e+07
P0A8V6	P0A8V6		fadR		7.17913e+06	7.53369e+06	7.11509e+06	7.29999e+06	7.30722e+06	7.10931e+06
P0A8W0	P0A8W0		nanR		2.54867e+06	2.62278e+06	2.4724e+06	2.6192e+06	2.39265e+06	2.39462e+06
P0A8W2	P0A8W2		slyA		9.39048e+06	9.77816e+06	1.03166e+07	9.68258e+06	1.02936e+07	9.53895e+06
P0A8W5	P0A8W5		yqgE		2.95751e+06	3.22708e+06	2.74254e+06	3.20406e+06	2.89555e+06	2.73773e+06
P0A8W8	P0A8W8		yfbU		1.84273e+07	1.86662e+07	1.83379e+07	1.8731e+07	1.79664e+07	1.85008e+07
P0A8X0	P0A8X0		yjgA		8.34967e+06	8.1687e+06	8.36767e+06	7.99445e+06	8.32485e+06	8.35815e+06
P0A8X2	P0A8X2		yceI		1.21732e+06	1.21613e+06	1.14812e+06	1.09369e+06	1.19116e+06	1.18746e+06
P0A8Y1	P0A8Y1		yjjG		1.13186e+06	1.18112e+06	1.20492e+06	1.17523e+06	1.2156e+06	1.34642e+06
P0A8Y3	P0A8Y3		yihX		2.97665e+06	2.9136e+06	2.69033e+06	3.05361e+06	2.66046e+06	2.6688e+06
P0A8Y5	P0A8Y5		yidA		4.92684e+06	5.17085e+06	5.34447e+06	5.09652e+06	5.00302e+06	5.33579e+06
P0A8Z0	P0A8Z0		yciA		2.10338e+06	2.07254e+06	2.14756e+06	2.20458e+06	2.21735e+06	2.13518e+06
P0A8Z3	P0A8Z3		ybgC		1.67214e+06	972136	1.69355e+06	1.65621e+06	1.10422e+06	1.37135e+06
P0A903	P0A903		bamC		2.06681e+07	2.07521e+07	2.10102e+07	2.08938e+07	2.10081e+07	2.09044e+07
P0A905	P0A905		slyB		3.17576e+07	3.08359e+07	3.16681e+07	3.11776e+07	3.24251e+07	3.26965e+07
P0A908	P0A908		mipA		2.40635e+06	2.26783e+06	1.97463e+06	2.20742e+06	1.96461e+06	1.98766e+06
P0A910	P0A910		ompA		6.07534e+08	6.39124e+08	6.40249e+08	6.416e+08	6.55271e+08	6.35569e+08
P0A912	P0A912		pal		5.77992e+07	5.85501e+07	6.48897e+07	6.08501e+07	6.43832e+07	6.78267e+07
P0A915	P0A915		ompW		1.64751e+07	1.53725e+07	1.43518e+07	1.60966e+07	1.45424e+07	1.48863e+07
P0A917	P0A917		ompX		1.75794e+07	1.71687e+07	1.8164e+07	1.77085e+07	1.72976e+07	1.7692e+07
P0A921	P0A921		pldA		1.97746e+06	2.06699e+06	1.99323e+06	1.9625e+06	2.12914e+06	1.99928e+06
P0A927	P0A927		tsx		7.47017e+07	7.1896e+07	6.85807e+07	7.64752e+07	6.68828e+07	6.80532e+07
P0A932	P0A932		gfcE		1.73918e+07	1.65565e+07	1.61865e+07	1.63987e+07	1.67577e+07	1.65678e+07
P0A935	P0A935		mltA		6.18058e+06	5.80886e+06	5.58046e+06	6.05698e+06	5.70735e+06	5.74276e+06
P0A937	P0A937		bamE		5.38814e+06	5.49312e+06	5.86623e+06	5.70265e+06	6.01131e+06	6.10067e+06
P0A940	P0A940		bamA		1.45887e+07	1.44569e+07	1.49426e+07	1.49769e+07	1.50613e+07	1.47473e+07
P0A944	P0A944		rimI		724967	748271	597046	740980	532734	582128
P0A951	P0A951		speG		1.13609e+06	1.34382e+06	1.06813e+06	1.29835e+06	1.00625e+06	1.1161e+06
P0A953	P0A953		fabB		2.15975e+07	2.1441e+07	2.1098e+07	2.16131e+07	2.11124e+07	2.08164e+07
P0A955	P0A955		eda		3.00929e+07	2.98162e+07	3.11101e+07	3.06974e+07	3.18799e+07	3.11328e+07
P0A959	P0A959		alaA		2.58694e+06	2.42395e+06	2.40341e+06	2.38754e+06	2.42393e+06	2.42058e+06
P0A962	P0A962		ansA		1.92765e+06	2.16736e+06	2.06755e+06	2.10461e+06	1.92636e+06	1.95287e+06
P0A964	P0A964		cheW		1.68037e+07	1.60622e+07	1.76423e+07	1.65758e+07	1.74301e+07	1.69962e+07
P0A968	P0A968		cspD		767914	800800	783068	798458	766736	827886
P0A972	P0A972		cspE		1.10129e+08	1.10508e+08	1.63148e+08	1.19874e+08	1.62232e+08	1.64951e+08
P0A978	P0A978		cspG		1.12502e+07	1.17014e+07	1.20576e+07	1.17948e+07	1.13261e+07	1.09918e+07
P0A988	P0A988		dnaN		4.50326e+06	4.42011e+06	4.43011e+06	4.40518e+06	4.45067e+06	4.48348e+06
P0A991	P0A991		fbaB		8.47919e+06	8.93069e+06	8.90879e+06	8.65278e+06	9.10826e+06	8.82737e+06
P0A993	P0A993		fbp		1.71515e+07	1.72505e+07	1.79422e+07	1.81931e+07	1.76049e+07	1.75071e+07
P0A996	P0A996		glpC		1.7098e+06	1.74024e+06	1.6703e+06	1.6524e+06	1.75328e+06	1.75978e+06
P0A998	P0A998		ftnA		4.66098e+07	5.06564e+07	4.81969e+07	5.21229e+07	4.59978e+07	4.4007e+07
P0A9A2	P0A9A2		ftnB		848665	768512	800147	674718	750344	757562
P0A9A6	P0A9A6		ftsZ		1.49106e+07	1.50493e+07	1.50615e+07	1.5046e+07	1.50373e+07	1.5134e+07
P0A9A9	P0A9A9		fur		1.49704e+07	1.44438e+07	1.39438e+07	1.52284e+07	1.38839e+07	1.44672e+07
P0A9B2	P0A9B2		gapA		4.34731e+08	4.35107e+08	4.70532e+08	4.55989e+08	4.70334e+08	4.77529e+08
P0A9B6	P0A9B6		epd		1.65568e+06	1.75414e+06	1.64641e+06	1.68423e+06	1.64462e+06	1.67835e+06
P0A9C0	P0A9C0		glpA		2.28967e+06	2.28401e+06	2.23793e+06	2.15294e+06	2.30027e+06	2.27727e+06
P0A9C3	P0A9C3		galM		6.52242e+06	6.64894e+06	7.01952e+06	6.93974e+06	6.92944e+06	6.71601e+06
P0A9C5	P0A9C5		glnA		2.19003e+07	2.13295e+07	2.11629e+07	2.20241e+07	2.03544e+07	2.10926e+07
P0A9C9	P0A9C9		glpX		4.59886e+06	4.28662e+06	4.54153e+06	4.46667e+06	4.55017e+06	4.59768e+06
P0A9D2	P0A9D2		gstA		7.24293e+06	7.5778e+06	6.74398e+06	7.30726e+06	6.85416e+06	6.86242e+06
P0A9D4	P0A9D4		cysE		3.17136e+06	3.17957e+06	3.43771e+06	3.40888e+06	3.19721e+06	3.31466e+06
P0A9D8	P0A9D8		dapD		4.12294e+07	4.21808e+07	4.12784e+07	4.08526e+07	4.03962e+07	4.05405e+07
P0A9E5	P0A9E5		fnr		7.09837e+06	6.83013e+06	7.16402e+06	6.65794e+06	7.31855e+06	7.3129e+06
P0A9F1	P0A9F1		mntR		1.4362e+06	1.53158e+06	1.54643e+06	1.3713e+06	1.38098e+06	1.37397e+06
P0A9F3	P0A9F3		cysB		3.7043e+06	3.67404e+06	3.7226e+06	3.56814e+06	3.53458e+06	3.70967e+06
P0A9G2	P0A9G2		nhaR		1.22278e+06	1.31101e+06	1.23615e+06	1.23647e+06	1.24001e+06	1.26338e+06
P0A9G6	P0A9G6		aceA		7.54626e+06	7.27757e+06	7.62735e+06	7.58542e+06	7.72315e+06	7.6054e+06
P0A9G8	P0A9G8		modE		3.65329e+06	3.73477e+06	3.65787e+06	3.49326e+06	3.65182e+06	3.50717e+06
P0A9H1	P0A9H1		mug		1.26404e+06	1.14207e+06	1.08964e+06	1.19842e+06	1.00885e+06	1.04678e+06
P0A9H5	P0A9H5		btuR		902606	969962	914274	853896	1.03291e+06	842948
P0A9H7	P0A9H7		cfa		3.30473e+06	3.37398e+06	3.49954e+06	3.31023e+06	3.46549e+06	3.55177e+06
P0A9H9	P0A9H9		cheZ		2.04286e+06	2.08728e+06	2.16073e+06	2.14879e+06	2.11167e+06	2.19804e+06
P0A9I1	P0A9I1		citE		6.26076e+06	6.36712e+06	6.77023e+06	6.293e+06	6.63352e+06	6.68572e+06
P0A9I3	P0A9I3		gcvR		2.25439e+06	2.19707e+06	2.72103e+06	2.30484e+06	2.52016e+06	2.53616e+06
P0A9I8	P0A9I8		nirD		2.3579e+06	2.17357e+06	2.20534e+06	2.24909e+06	2.25741e+06	2.20829e+06
P0A9J0	P0A9J0		rng		1.93825e+07	2.08098e+07	2.09052e+07	1.97141e+07	2.04598e+07	1.94638e+07
P0A9J4	P0A9J4		panE		821664	788308	969884	909892	828748	895810
P0A9J6	P0A9J6		rbsK		3.65827e+06	3.47947e+06	3.45019e+06	3.63426e+06	3.485e+06	3.51021e+06
P0A9J8	P0A9J8		pheA		2.12036e+06	2.13406e+06	1.97485e+06	1.97337e+06	1.99978e+06	2.15772e+06
P0A9K3	P0A9K3		ybeZ		5.8084e+06	5.98686e+06	6.01725e+06	5.88813e+06	5.91344e+06	5.82993e+06
P0A9K7	P0A9K7		phoU		1.69772e+06	1.6804e+06	1.64725e+06	1.89301e+06	1.67351e+06	1.70678e+06
P0A9K9	P0A9K9		slyD		1.04641e+08	1.02642e+08	1.00965e+08	1.05448e+08	9.90524e+07	1.01896e+08
P0A9L3	P0A9L3		fklB		2.14085e+07	2.05016e+07	2.03635e+07	2.11785e+07	2.03475e+07	2.1416e+07
P0A9L5	P0A9L5		ppiC		2.40043e+06	2.41699e+06	2.51189e+06	2.34771e+06	2.3169e+06	2.27242e+06
P0A9L8	P0A9L8		proC		1.53498e+06	1.71029e+06	597890	1.67011e+06	600885	471527
P0A9M0	P0A9M0		lon		9.66644e+06	9.46468e+06	9.92047e+06	9.5844e+06	9.78266e+06	9.88615e+06
P0A9M2	P0A9M2		hpt		1.3513e+07	1.34108e+07	1.29116e+07	1.36089e+07	1.3091e+07	1.32628e+07
P0A9M5	P0A9M5		gpt		8.38321e+07	8.53612e+07	8.42695e+07	8.45901e+07	8.24563e+07	8.36374e+07
P0A9M8	P0A9M8		pta		3.90294e+07	3.84263e+07	4.02175e+07	3.91156e+07	3.9937e+07	4.01249e+07
P0A9N4	P0A9N4		pflA		5.5142e+06	5.42524e+06	5.34146e+06	5.50877e+06	5.1446e+06	5.29566e+06
P0A9P0	P0A9P0		lpdA		3.88029e+07	3.87261e+07	3.93575e+07	3.98183e+07	3.95472e+07	3.96969e+07
P0A9P4	P0A9P4		trxB		1.03015e+07	9.60363e+06	1.00668e+07	9.8789e+06	9.73196e+06	1.00064e+07
P0A9P6	P0A9P6		deaD		1.01224e+07	1.00759e+07	1.03132e+07	9.8077e+06	1.02031e+07	1.01986e+07
P0A9Q1	P0A9Q1		arcA		2.7247e+07	2.66002e+07	2.64392e+07	2.74542e+07	2.59608e+07	2.69617e+07
P0A9Q5	P0A9Q5		accD		1.63459e+07	1.69154e+07	1.65634e+07	1.69517e+07	1.658e+07	1.63919e+07
P0A9Q7	P0A9Q7		adhE		1.87727e+08	1.91131e+08	1.92312e+08	1.91842e+08	1.91383e+08	1.896e+08
P0A9Q9	P0A9Q9		asd		2.18361e+07	2.14558e+07	2.12107e+07	2.20364e+07	2.09421e+07	2.0868e+07
P0A9R4	P0A9R4		fdx		8.6947e+06	8.74816e+06	8.94121e+06	8.38528e+06	9.17794e+06	9.359e+06
P0A9R7	P0A9R7		ftsE		3.74224e+06	3.44188e+06	3.69087e+06	3.83127e+06	3.83983e+06	3.7083e+06
P0A9S1	P0A9S1		fucO		793304	806331	921113	851982	821472	871730
P0A9S5	P0A9S5		gldA		1.50859e+07	1.46084e+07	1.41935e+07	1.53523e+07	1.41269e+07	1.39747e+07
P0A9T0	P0A9T0		serA		7.72139e+06	7.77795e+06	7.62434e+06	7.75338e+06	7.62777e+06	7.64625e+06
P0A9T4	P0A9T4		tas		1.04899e+07	1.01125e+07	1.00037e+07	1.02034e+07	9.81013e+06	9.68143e+06
P0A9T8	P0A9T8		ybbA		700202	657098	678165	646372	706271	663384
P0A9U3	P0A9U3		ybiT		6.13883e+06	5.864e+06	6.40626e+06	6.0584e+06	6.27884e+06	6.18772e+06
P0A9V1	P0A9V1		lptB		5.51069e+06	5.71373e+06	5.34573e+06	5.58358e+06	5.45063e+06	5.61569e+06
P0A9W3	P0A9W3		yjjK		9.80764e+06	9.52476e+06	9.39725e+06	1.00448e+07	9.52074e+06	9.32638e+06
P0A9W6	P0A9W6		yrbA		1.46036e+07	1.32288e+07	1.21724e+07	1.42071e+07	1.15558e+07	1.25869e+07
P0A9W9	P0A9W9		yrdA		4.9732e+06	5.07842e+06	5.07356e+06	4.80741e+06	4.91323e+06	5.31797e+06
P0A9X4	P0A9X4		mreB		9.47683e+06	9.64116e+06	9.39174e+06	9.59722e+06	9.32655e+06	9.05312e+06
P0A9X9	P0A9X9		cspA		2.86931e+07	2.7619e+07	2.63883e+07	2.8722e+07	2.6417e+07	2.68409e+07
P0A9Y6	P0A9Y6		cspC		1.91891e+08	1.9389e+08	2.09137e+08	2.01463e+08	2.12556e+08	2.13661e+08
P0A9Z1	P0A9Z1		glnB		2.41151e+07	2.50171e+07	2.44119e+07	2.47518e+07	2.39004e+07	2.50135e+07
P0AA04	P0AA04		ptsH		4.20855e+07	4.47282e+07	6.12097e+07	4.52337e+07	6.19809e+07	6.14937e+07
P0AA10	P0AA10		rplM		7.60226e+07	7.45827e+07	7.29189e+07	7.54045e+07	7.49503e+07	7.58983e+07
P0AA16	P0AA16		ompR		7.64409e+06	7.81759e+06	8.10139e+06	7.87106e+06	8.22431e+06	8.10556e+06
P0AA25	P0AA25		trxA		3.0796e+07	3.08712e+07	2.74028e+07	3.08076e+07	2.75008e+07	2.80585e+07
P0AA31	P0AA31		yedF		3.82806e+06	3.69153e+06	3.954e+06	3.94928e+06	4.12811e+06	4.18422e+06
P0AA39	P0AA39		rluC		1.16649e+06	1.00671e+06	1.05902e+06	1.04975e+06	1.00163e+06	1.12987e+06
P0AA43	P0AA43		rsuA		4.78093e+06	4.84362e+06	4.59462e+06	4.65608e+06	4.63909e+06	4.7554e+06
P0AA57	P0AA57		yobA		1.32901e+06	1.34333e+06	1.38859e+06	1.3326e+06	1.30872e+06	1.35404e+06
P0AA86	P0AA86		dsbE		426529	345735	521751	384542	455643	448981
P0AA91	P0AA91		yeaY		1.60565e+06	1.52943e+06	1.62089e+06	1.64237e+06	1.66716e+06	1.61971e+06
P0AA93	P0AA93		ypdA		396290	455692	274872	440807	286287	166887
P0AA95	P0AA95		yacC		1.20361e+06	1.15278e+06	1.12051e+06	1.11259e+06	1.08606e+06	1.21982e+06
P0AA97	P0AA97		yaeQ		875036	914914	1.01007e+06	1.00142e+06	974349	926500
P0AAA1	P0AAA1		yagU		7.58564e+06	7.25389e+06	7.18903e+06	7.41268e+06	7.10034e+06	7.5392e+06
P0AAB4	P0AAB4		ubiD		2.22366e+06	2.05257e+06	2.17077e+06	2.10929e+06	2.28062e+06	2.08904e+06
P0AAB6	P0AAB6		galF		1.57652e+07	1.51916e+07	1.40957e+07	1.57213e+07	1.41269e+07	1.44508e+07
P0AAB8	P0AAB8		uspD		2.2191e+06	2.11347e+06	2.14677e+06	2.1588e+06	2.10404e+06	2.18422e+06
P0AAC0	P0AAC0		uspE		4.77972e+06	4.92289e+06	4.58907e+06	4.78806e+06	4.86888e+06	4.55996e+06
P0AAC8	P0AAC8		iscA		6.90786e+06	6.84025e+06	6.81366e+06	7.11233e+06	6.87016e+06	6.76379e+06
P0AAF6	P0AAF6		artP		1.00419e+06	992758	1.00333e+06	1.08145e+06	1.01643e+06	1.11238e+06
P0AAH0	P0AAH0		pstB		926222	1.0876e+06	1.14732e+06	962125	1.12953e+06	1.10884e+06
P0AAI3	P0AAI3		ftsH		1.99176e+07	1.94954e+07	2.04456e+07	1.97754e+07	1.98774e+07	2.02425e+07
P0AAI5	P0AAI5		fabF		4.80738e+07	4.75095e+07	4.77644e+07	4.88903e+07	4.70753e+07	4.80445e+07
P0AAI9	P0AAI9		fabD		6.70857e+06	6.67294e+06	6.993e+06	6.98829e+06	6.86305e+06	7.02171e+06
P0AAJ3	P0AAJ3		fdnH		4.64862e+06	4.76338e+06	4.83494e+06	4.68458e+06	4.64232e+06	4.74232e+06
P0AAJ5	P0AAJ5		fdoH		3.92093e+06	4.04505e+06	3.94073e+06	4.02814e+06	3.89954e+06	3.84344e+06
P0AAJ8	P0AAJ8		hybA		2.06647e+06	1.98241e+06	2.03071e+06	2.0125e+06	2.03086e+06	1.94499e+06
P0AAK1	P0AAK1		hycB		1.57831e+06	1.60111e+06	1.59531e+06	1.53836e+06	1.60021e+06	1.59026e+06
P0AAN3	P0AAN3		hypB		2.99328e+06	2.9764e+06	3.00513e+06	2.91377e+06	2.97315e+06	3.11819e+06
P0AAN5	P0AAN5		yaiA		1.27592e+06	1.41438e+06	1.43463e+06	1.52726e+06	1.46311e+06	1.3224e+06
P0AAP3	P0AAP3		frmR		3.20769e+06	3.37913e+06	2.87915e+06	3.05468e+06	3.09908e+06	3.09231e+06
P0AAQ2	P0AAQ2		yajD		4.81375e+06	4.96466e+06	5.59081e+06	4.8046e+06	5.40933e+06	5.47708e+06
P0AAR3	P0AAR3		ybaK		2.20179e+06	2.29984e+06	2.38595e+06	2.24532e+06	2.30556e+06	2.22617e+06
P0AAS0	P0AAS0		ylaC		334617	215146	227277	300984	346944	297782
P0AAS7	P0AAS7		ybcJ		3.37585e+06	3.07044e+06	2.76693e+06	3.28536e+06	2.80433e+06	2.70325e+06
P0AAT4	P0AAT4		mscM		2.10947e+06	2.14773e+06	2.07449e+06	2.13945e+06	2.06542e+06	2.13742e+06
P0AAT6	P0AAT6		rsfS		3.66578e+06	3.52374e+06	3.50271e+06	3.68414e+06	3.32858e+06	3.44225e+06
P0AAT9	P0AAT9		ybeL		7.58824e+06	7.55826e+06	8.06023e+06	7.66103e+06	7.93336e+06	7.78453e+06
P0AAU7	P0AAU7		ybfE		1.1445e+06	1.2292e+06	1.09923e+06	1.17908e+06	1.16703e+06	1.00053e+06
P0AAV4	P0AAV4		ybgJ		548446	510621	721648	468402	691733	782930
P0AAX8	P0AAX8		ybiS		5.52294e+06	5.37332e+06	5.58018e+06	5.35891e+06	5.51822e+06	5.52674e+06
P0AAZ4	P0AAZ4		rarA		1.20891e+06	1.20857e+06	1.25659e+06	1.17963e+06	1.29342e+06	1.26693e+06
P0AAZ7	P0AAZ7		ycaR		6.1234e+06	6.19413e+06	5.967e+06	6.24612e+06	5.99674e+06	5.88613e+06
P0AB06	P0AB06		ycbK		921903	938756	873181	1.00463e+06	927325	873919
P0AB10	P0AB10		ymbA		744362	589755		731522	534560	684472
P0AB14	P0AB14		yccJ		2.99054e+06	2.87571e+06	2.8188e+06	3.01633e+06	2.88734e+06	2.86308e+06
P0AB18	P0AB18		tusE		1.54099e+06	1.57101e+06	1.65999e+06	1.5123e+06	1.65019e+06	1.50096e+06
P0AB24	P0AB24		efeO		5.74137e+06	5.47739e+06	5.54308e+06	5.51014e+06	5.78767e+06	5.57994e+06
P0AB26	P0AB26		yceB		2.47712e+06	2.46879e+06	2.38526e+06	2.35041e+06	2.45603e+06	2.28842e+06
P0AB28	P0AB28		yceD		8.80753e+06	8.80932e+06	9.07009e+06	8.70405e+06	8.86199e+06	9.06215e+06
P0AB38	P0AB38		lpoB		5.24123e+06	5.44025e+06	5.25057e+06	5.44001e+06	5.14609e+06	4.93638e+06
P0AB43	P0AB43		ycgL		1.43331e+06	1.31137e+06	1.26846e+06	1.34146e+06	1.27612e+06	1.28943e+06
P0AB46	P0AB46		ymgD		2.14065e+06	2.10687e+06	2.21137e+06	2.23005e+06	2.36795e+06	2.31242e+06
P0AB52	P0AB52		ychN		2.84668e+06	2.6652e+06	2.27485e+06	2.72958e+06	2.01936e+06	2.26861e+06
P0AB55	P0AB55		yciI		4.5455e+06	4.44033e+06	3.86439e+06	4.18828e+06	3.87449e+06	3.99509e+06
P0AB61	P0AB61		yciN		4.03779e+06	3.7224e+06	3.86947e+06	4.0616e+06	3.75549e+06	4.08914e+06
P0AB67	P0AB67		pntB		1.84875e+06	1.94751e+06	1.94073e+06	1.87729e+06	1.80131e+06	1.90315e+06
P0AB71	P0AB71		fbaA		1.39306e+08	1.36783e+08	1.34711e+08	1.38464e+08	1.33899e+08	1.33658e+08
P0AB77	P0AB77		kbl		1.74399e+07	1.7017e+07	1.69803e+07	1.70904e+07	1.66539e+07	1.7647e+07
P0AB80	P0AB80		ilvE		8.19608e+06	8.45923e+06	8.35705e+06	8.17566e+06	8.64266e+06	8.35116e+06
P0AB83	P0AB83		nth		1.62987e+06	1.60813e+06	1.5182e+06	1.58178e+06	1.41917e+06	1.49635e+06
P0AB89	P0AB89		purB		5.52389e+06	5.59979e+06	5.57674e+06	5.40204e+06	5.53845e+06	5.51552e+06
P0AB91	P0AB91		aroG		3.21152e+06	3.16755e+06	3.14651e+06	3.11717e+06	3.19999e+06	3.12952e+06
P0AB98	P0AB98		atpB		660380	486322	560405	580784	525990	557355
P0ABA0	P0ABA0		atpF		2.27036e+07	2.19851e+07	2.33419e+07	2.23387e+07	2.312e+07	2.33331e+07
P0ABA4	P0ABA4		atpH		2.38904e+07	2.42866e+07	2.33167e+07	2.36827e+07	2.29251e+07	2.41161e+07
P0ABA6	P0ABA6		atpG		3.45806e+07	3.44599e+07	3.14531e+07	3.45757e+07	3.10892e+07	2.98778e+07
P0ABB0	P0ABB0		atpA		6.20349e+07	6.21712e+07	6.38397e+07	6.30494e+07	6.33817e+07	6.38257e+07
