Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A8Q6	P0A8Q6		clpS		1.53781e+06	1.48158e+06	1.56195e+06	1.60115e+06	1.59546e+06	1.30216e+06
P0A8R0	P0A8R0		rraA		1.96501e+07	1.99389e+07	2.08628e+07	2.06444e+07	2.02966e+07	2.07072e+07
P0A8R9	P0A8R9		hdfR		948896	938284	1.00034e+06	1.0193e+06	1.08647e+06	1.06304e+06
P0A8S1	P0A8S1		iciA		2.76537e+06	2.85184e+06	2.73866e+06	2.79532e+06	2.87848e+06	2.89911e+06
P0A8T1	P0A8T1		prmA		6.47832e+06	6.58265e+06	6.24953e+06	6.42839e+06	6.26717e+06	6.64758e+06
P0A8T7	P0A8T7		rpoC		5.12922e+07	5.11977e+07	5.14893e+07	5.21591e+07	5.18357e+07	4.58462e+07
P0A8U0	P0A8U0		syd		688814	785010	763017	801290	683424	684739
P0A8U6	P0A8U6		metJ		8.48132e+06	8.58575e+06	8.6256e+06	8.40825e+06	8.53265e+06	8.46835e+06
P0A8V2	P0A8V2		rpoB		7.60338e+07	7.61825e+07	7.58799e+07	7.54185e+07	7.49141e+07	7.35654e+07
P0A8V6	P0A8V6		fadR		6.69167e+06	6.80416e+06	6.7214e+06	6.80343e+06	6.66172e+06	7.01448e+06
P0A8W0	P0A8W0		nanR		2.75198e+06	2.88632e+06	2.60009e+06	2.40315e+06	2.55799e+06	3.27867e+06
P0A8W2	P0A8W2		slyA		8.61558e+06	8.61932e+06	8.56073e+06	8.58203e+06	8.06355e+06	7.97086e+06
P0A8W5	P0A8W5		yqgE		2.82823e+06	2.97619e+06	2.49178e+06	2.82842e+06	2.62484e+06	2.78588e+06
P0A8W8	P0A8W8		yfbU		1.92698e+07	1.87938e+07	1.84516e+07	1.81106e+07	1.82367e+07	1.61523e+07
P0A8X0	P0A8X0		yjgA		7.73382e+06	7.81368e+06	7.89036e+06	7.72848e+06	7.8609e+06	8.31922e+06
P0A8X2	P0A8X2		yceI		1.16645e+06	1.12352e+06	1.13206e+06	1.19689e+06	1.17897e+06	1.25672e+06
P0A8Y1	P0A8Y1		yjjG		1.62204e+06	1.5575e+06	1.56644e+06	1.68542e+06	1.69961e+06	1.58394e+06
P0A8Y3	P0A8Y3		yihX		2.7541e+06	2.74134e+06	2.59375e+06	2.61933e+06	2.62914e+06	2.61371e+06
P0A8Y5	P0A8Y5		yidA		4.50131e+06	4.5141e+06	4.63295e+06	4.4373e+06	4.68954e+06	4.53493e+06
P0A8Z0	P0A8Z0		yciA		2.16979e+06	2.06351e+06	2.09466e+06	2.15463e+06	2.14766e+06	1.93627e+06
P0A8Z3	P0A8Z3		ybgC		1.46712e+06	1.42278e+06	1.39508e+06	1.17261e+06	1.29368e+06	1.54844e+06
P0A8Z7	P0A8Z7		yqiA		300813	289353	380364	350800	403762	80120.4
P0A901	P0A901		blc						1.14665e+06	1.27817e+06
P0A903	P0A903		bamC		2.07226e+07	2.07797e+07	2.15445e+07	2.14078e+07	2.16133e+07	2.00974e+07
P0A905	P0A905		slyB		1.14404e+07	1.09841e+07	1.13322e+07	1.15256e+07	1.16788e+07	9.723e+06
P0A908	P0A908		mipA		2.41618e+06	2.30792e+06	1.9563e+06	1.97926e+06	1.93981e+06	2.53654e+06
P0A910	P0A910		ompA		6.2584e+08	6.34854e+08	6.48897e+08	6.60211e+08	6.37525e+08	4.7306e+08
P0A912	P0A912		pal		3.64434e+07	3.57624e+07	3.85681e+07	3.89768e+07	3.95256e+07	3.39181e+07
P0A915	P0A915		ompW		1.7701e+07	1.73508e+07	1.5325e+07	1.52327e+07	1.52921e+07	1.65032e+07
P0A917	P0A917		ompX		1.8791e+07	1.81231e+07	1.80371e+07	1.7483e+07	1.77375e+07	1.78861e+07
P0A921	P0A921		pldA		1.78102e+06	1.76661e+06	1.67637e+06	1.71021e+06	1.61217e+06	2.09296e+06
P0A927	P0A927		tsx		1.04212e+07	1.00257e+07	9.61444e+06	9.6791e+06	9.81399e+06	9.09132e+06
P0A932	P0A932		gfcE		1.58252e+07	1.57348e+07	1.54269e+07	1.59512e+07	1.57054e+07	1.4528e+07
P0A935	P0A935		mltA		5.94829e+06	5.78094e+06	5.70016e+06	5.51895e+06	5.72884e+06	5.8471e+06
P0A937	P0A937		bamE		9.72724e+06	9.37162e+06	1.02435e+07	1.04737e+07	1.03898e+07	7.59781e+06
P0A940	P0A940		bamA		1.481e+07	1.45904e+07	1.47192e+07	1.48702e+07	1.4468e+07	1.39317e+07
P0A944	P0A944		rimI		571649	588925	590706	589318	534154	681927
P0A951	P0A951		speG		1.21498e+06	1.10467e+06	885546	866209	873314	846969
P0A953	P0A953		fabB		2.90297e+07	2.8976e+07	2.8634e+07	2.85702e+07	2.84371e+07	2.75704e+07
P0A955	P0A955		eda		2.88866e+07	2.761e+07	3.07775e+07	3.04709e+07	2.94116e+07	2.42795e+07
P0A959	P0A959		alaA		2.47935e+06	2.55106e+06	2.38229e+06	2.42757e+06	2.32692e+06	2.23798e+06
P0A962	P0A962		ansA		1.96826e+06	1.8456e+06	1.96835e+06	2.04106e+06	1.82331e+06	2.09691e+06
P0A964	P0A964		cheW		1.53991e+07	1.59649e+07	1.69728e+07	1.67719e+07	1.63074e+07	1.77409e+07
P0A968	P0A968		cspD		814571	824775	809800	819801	827337	686033
P0A972	P0A972		cspE		2.10377e+08	2.09639e+08	2.34763e+08	2.32866e+08	2.31572e+08	1.82689e+08
P0A978	P0A978		cspG		1.19641e+07	1.26726e+07	1.16149e+07	1.14814e+07	1.04607e+07	9.82472e+06
P0A988	P0A988		dnaN		4.37262e+06	4.34338e+06	4.16843e+06	4.24914e+06	4.30682e+06	4.36466e+06
P0A991	P0A991		fbaB		8.34159e+06	8.46205e+06	8.66536e+06	8.77646e+06	8.68924e+06	8.26912e+06
P0A993	P0A993		fbp		1.73315e+07	1.65434e+07	1.69699e+07	1.67498e+07	1.65152e+07	1.50902e+07
P0A996	P0A996		glpC		1.67803e+06	1.62632e+06	1.6513e+06	1.7086e+06	1.60468e+06	1.8311e+06
P0A998	P0A998		ftnA		3.11981e+07	3.39541e+07	3.32292e+07	3.27122e+07	3.07645e+07	3.37555e+07
P0A9A6	P0A9A6		ftsZ		1.44421e+07	1.4186e+07	1.46472e+07	1.47365e+07	1.44876e+07	1.34999e+07
P0A9A9	P0A9A9		fur		1.66266e+07	1.62422e+07	1.66639e+07	1.6657e+07	1.72441e+07	1.47219e+07
P0A9B2	P0A9B2		gapA		3.12392e+08	3.03074e+08	3.34057e+08	3.27486e+08	3.33793e+08	2.54767e+08
P0A9B6	P0A9B6		epd		1.85467e+06	1.84165e+06	1.80317e+06	1.71288e+06	1.7825e+06	1.81207e+06
P0A9C0	P0A9C0		glpA		2.19185e+06	1.99509e+06	2.21427e+06	2.22889e+06	2.0492e+06	2.11119e+06
P0A9C3	P0A9C3		galM		5.65426e+06	5.61363e+06	5.72461e+06	5.84431e+06	5.54431e+06	5.20162e+06
P0A9C5	P0A9C5		glnA		1.9693e+07	1.92507e+07	1.99346e+07	1.95668e+07	1.97621e+07	1.73901e+07
P0A9C9	P0A9C9		glpX		4.16789e+06	4.28979e+06	4.33764e+06	4.28697e+06	4.37388e+06	4.15238e+06
P0A9D2	P0A9D2		gstA		6.8132e+06	7.06396e+06	6.39984e+06	6.67105e+06	6.401e+06	6.53634e+06
P0A9D4	P0A9D4		cysE		3.57556e+06	3.39902e+06	3.34389e+06	3.4782e+06	3.32612e+06	3.15772e+06
P0A9D8	P0A9D8		dapD		3.84779e+07	3.86085e+07	3.83166e+07	3.78143e+07	3.78114e+07	3.8318e+07
P0A9E5	P0A9E5		fnr		7.28032e+06	7.54685e+06	7.71658e+06	7.98498e+06	7.82529e+06	7.17244e+06
P0A9F1	P0A9F1		mntR		1.34942e+06	1.41984e+06	1.53601e+06	1.43053e+06	1.43497e+06	1.54351e+06
P0A9F3	P0A9F3		cysB		4.03974e+06	3.89865e+06	3.97854e+06	3.9028e+06	4.08389e+06	3.80543e+06
P0A9G2	P0A9G2		nhaR		1.12163e+06	1.27481e+06	1.16091e+06	1.23112e+06	1.19078e+06	1.11064e+06
P0A9G6	P0A9G6		aceA		7.18766e+06	6.86927e+06	7.14078e+06	7.11397e+06	7.23002e+06	6.99283e+06
P0A9G8	P0A9G8		modE		3.36248e+06	3.59759e+06	3.74499e+06	3.72211e+06	3.6267e+06	3.50162e+06
P0A9H1	P0A9H1		mug		1.8344e+06	1.92959e+06	1.74611e+06	1.75604e+06	1.79338e+06	1.81331e+06
P0A9H5	P0A9H5		btuR		1.01379e+06	908276	963921	1.05301e+06	837606	818443
P0A9H7	P0A9H7		cfa		3.33078e+06	3.35549e+06	3.55186e+06	3.53874e+06	3.62412e+06	2.99754e+06
P0A9H9	P0A9H9		cheZ		1.99628e+06	2.08843e+06	2.05589e+06	2.04755e+06	2.14897e+06	2.02823e+06
P0A9I1	P0A9I1		citE		6.17085e+06	6.32674e+06	6.59503e+06	6.5162e+06	6.53599e+06	6.26996e+06
P0A9I3	P0A9I3		gcvR		2.45675e+06	2.31237e+06	2.35254e+06	2.14914e+06	2.33145e+06	1.54201e+06
P0A9I8	P0A9I8		nirD		2.80448e+06	2.86031e+06	2.70081e+06	2.81425e+06	2.78031e+06	2.13956e+06
P0A9J0	P0A9J0		rng		1.78535e+07	1.78378e+07	1.92328e+07	1.88651e+07	1.74066e+07	1.67874e+07
P0A9J4	P0A9J4		panE		757470	693233	768254	666605	695332	641618
P0A9J6	P0A9J6		rbsK		3.55444e+06	3.56222e+06	3.26327e+06	3.36961e+06	3.4183e+06	3.82965e+06
P0A9J8	P0A9J8		pheA		2.23998e+06	2.19517e+06	2.13663e+06	2.19522e+06	2.12949e+06	2.05893e+06
P0A9K3	P0A9K3		ybeZ		5.80162e+06	5.74004e+06	5.76254e+06	5.75469e+06	5.58563e+06	5.52881e+06
P0A9K7	P0A9K7		phoU		1.67677e+06	1.73124e+06	1.59298e+06	1.58223e+06	1.59852e+06	1.62923e+06
P0A9K9	P0A9K9		slyD		1.01797e+08	9.92173e+07	9.96054e+07	9.94187e+07	1.0278e+08	1.0005e+08
P0A9L3	P0A9L3		fklB		3.20003e+07	3.20566e+07	3.17214e+07	3.1077e+07	3.15465e+07	2.96306e+07
P0A9L5	P0A9L5		ppiC		2.61282e+06	2.80848e+06	2.54322e+06	2.60269e+06	2.45425e+06	2.06531e+06
P0A9M0	P0A9M0		lon		9.54967e+06	9.50263e+06	9.90909e+06	9.7949e+06	9.81948e+06	9.39803e+06
P0A9M2	P0A9M2		hpt		1.25996e+07	1.24837e+07	1.28557e+07	1.27119e+07	1.27297e+07	1.19715e+07
P0A9M5	P0A9M5		gpt		8.61079e+07	7.98882e+07	8.16498e+07	8.28804e+07	8.11395e+07	6.78178e+07
P0A9M8	P0A9M8		pta		5.04474e+07	4.94601e+07	5.02371e+07	5.03808e+07	5.01427e+07	4.58592e+07
P0A9N4	P0A9N4		pflA		5.33588e+06	5.27728e+06	5.21887e+06	5.07609e+06	5.25065e+06	4.91271e+06
P0A9P0	P0A9P0		lpdA		4.7549e+07	4.68054e+07	4.84504e+07	4.83676e+07	4.8498e+07	4.14911e+07
P0A9P4	P0A9P4		trxB		1.53206e+07	1.5236e+07	1.57959e+07	1.52322e+07	1.56909e+07	1.42838e+07
P0A9P6	P0A9P6		deaD		9.62402e+06	9.69292e+06	9.81445e+06	9.61037e+06	9.7328e+06	9.66663e+06
P0A9Q1	P0A9Q1		arcA		1.25057e+07	1.24187e+07	1.21843e+07	1.21773e+07	1.22655e+07	1.00765e+07
P0A9Q5	P0A9Q5		accD		3.14549e+07	3.14951e+07	3.37137e+07	3.3574e+07	3.35183e+07	2.81242e+07
P0A9Q7	P0A9Q7		adhE		1.91859e+08	1.91339e+08	1.94228e+08	1.93987e+08	1.92353e+08	1.6582e+08
P0A9Q9	P0A9Q9		asd		2.03743e+07	2.05634e+07	1.99134e+07	1.99286e+07	1.92221e+07	1.91609e+07
P0A9R4	P0A9R4		fdx		8.32923e+06	8.48975e+06	8.55835e+06	8.74168e+06	9.07417e+06	8.26305e+06
P0A9R7	P0A9R7		ftsE		3.46348e+06	3.47563e+06	3.42619e+06	3.73665e+06	3.47614e+06	3.61143e+06
P0A9S1	P0A9S1		fucO		745248	812162	871418	853434	870993	873808
P0A9S5	P0A9S5		gldA		1.56739e+07	1.52249e+07	1.49728e+07	1.52433e+07	1.48746e+07	1.42725e+07
P0A9T0	P0A9T0		serA		7.33834e+06	7.24926e+06	7.21531e+06	7.08454e+06	7.17345e+06	7.21375e+06
P0A9T4	P0A9T4		tas		9.85861e+06	9.45623e+06	9.58924e+06	9.24311e+06	9.17082e+06	8.66234e+06
P0A9T8	P0A9T8		ybbA		792658	829679	816464	867318	831032	809755
P0A9U3	P0A9U3		ybiT		6.19794e+06	6.29777e+06	6.49638e+06	6.36515e+06	6.28823e+06	6.35024e+06
P0A9V1	P0A9V1		lptB		4.70886e+06	4.59596e+06	4.48819e+06	4.47603e+06	4.53741e+06	4.3736e+06
P0A9W3	P0A9W3		yjjK		1.0026e+07	1.00903e+07	9.81881e+06	9.86568e+06	9.55907e+06	9.60494e+06
P0A9W6	P0A9W6		yrbA		6.99208e+06	6.71854e+06	6.96362e+06	6.84231e+06	6.9658e+06	6.97013e+06
P0A9W9	P0A9W9		yrdA		5.58416e+06	5.45095e+06	5.56165e+06	5.49328e+06	5.5982e+06	5.78325e+06
P0A9X4	P0A9X4		mreB		8.97626e+06	8.82307e+06	9.19543e+06	9.06452e+06	8.99819e+06	7.40186e+06
P0A9X9	P0A9X9		cspA		3.42208e+07	3.41267e+07	2.91035e+07	2.98832e+07	2.89429e+07	3.00222e+07
P0A9Y6	P0A9Y6		cspC		1.58142e+08	1.59151e+08	1.58807e+08	1.55013e+08	1.53843e+08	1.45806e+08
P0A9Z1	P0A9Z1		glnB		2.44226e+07	2.44239e+07	2.28663e+07	2.26148e+07	2.28373e+07	2.37394e+07
P0AA04	P0AA04		ptsH		4.7039e+07	4.92445e+07	5.81121e+07	5.88757e+07	5.56112e+07	4.33346e+07
P0AA10	P0AA10		rplM		8.34716e+07	8.26472e+07	8.40693e+07	8.53577e+07	8.70696e+07	7.35449e+07
P0AA16	P0AA16		ompR		9.08992e+06	8.86002e+06	9.27068e+06	9.26024e+06	9.17733e+06	8.71976e+06
P0AA25	P0AA25		trxA		3.1056e+07	3.16964e+07	3.13982e+07	3.08819e+07	3.11285e+07	3.12218e+07
P0AA31	P0AA31		yedF		3.84987e+06	3.6085e+06	3.77676e+06	3.89411e+06	3.96358e+06	3.71531e+06
P0AA39	P0AA39		rluC		1.04879e+06	1.08802e+06	993779	1.02029e+06	1.04702e+06	1.16752e+06
P0AA43	P0AA43		rsuA		4.67783e+06	4.8157e+06	4.72156e+06	4.72529e+06	5.01012e+06	4.4854e+06
P0AA57	P0AA57		yobA		1.43003e+06	1.45375e+06	1.32892e+06	1.32171e+06	1.33452e+06	1.19666e+06
P0AA86	P0AA86		dsbE		396205	336501	445834	416652	376077	247775
P0AA91	P0AA91		yeaY		1.56347e+06	1.49605e+06	1.52151e+06	1.58209e+06	1.50015e+06	1.55665e+06
P0AA93	P0AA93		ypdA		363942	393298	271448	280366		283810
P0AA95	P0AA95		yacC		1.08518e+06	1.03642e+06	1.05506e+06	1.00186e+06	1.09714e+06	1.16493e+06
P0AA97	P0AA97		yaeQ		783526	760371	759762	769816	709423	753589
P0AAA1	P0AAA1		yagU		7.1678e+06	7.05216e+06	7.00209e+06	6.87844e+06	7.35197e+06	6.27539e+06
P0AAB4	P0AAB4		ubiD		1.84642e+06	1.78536e+06	1.97057e+06	1.78696e+06	1.8895e+06	1.79177e+06
P0AAB6	P0AAB6		galF		1.21994e+07	1.21409e+07	1.19018e+07	1.17193e+07	1.17978e+07	1.09715e+07
P0AAB8	P0AAB8		uspD		2.5024e+06	2.46704e+06	2.36444e+06	2.32886e+06	2.30681e+06	2.20293e+06
P0AAC0	P0AAC0		uspE		5.30709e+06	5.24764e+06	5.07454e+06	5.16027e+06	5.07009e+06	5.49235e+06
P0AAC8	P0AAC8		iscA		6.41451e+06	6.39789e+06	6.51868e+06	6.5622e+06	6.10423e+06	5.00619e+06
P0AAF6	P0AAF6		artP		811534	898209	893512	900937	835412	991086
P0AAH0	P0AAH0		pstB		1.32161e+06	1.28032e+06	1.28481e+06	1.29122e+06	1.23182e+06	1.25478e+06
P0AAH8	P0AAH8		sapF		590912	542160	611883	539781	516008	682816
P0AAI3	P0AAI3		ftsH		1.36615e+07	1.36508e+07	1.42052e+07	1.39653e+07	1.40072e+07	1.37568e+07
P0AAI5	P0AAI5		fabF		3.58792e+07	3.54376e+07	3.5379e+07	3.56417e+07	3.60949e+07	3.22387e+07
P0AAI9	P0AAI9		fabD		5.242e+06	5.23304e+06	5.42933e+06	5.32534e+06	5.49618e+06	4.69814e+06
P0AAJ3	P0AAJ3		fdnH		4.57558e+06	4.6795e+06	4.60998e+06	4.52467e+06	4.59534e+06	4.16658e+06
P0AAJ5	P0AAJ5		fdoH		3.20966e+06	3.34904e+06	3.15423e+06	3.22154e+06	3.06007e+06	2.73367e+06
P0AAJ8	P0AAJ8		hybA		1.85837e+06	1.92189e+06	1.89435e+06	1.93856e+06	1.91461e+06	1.96382e+06
P0AAK1	P0AAK1		hycB		1.46984e+06	1.44167e+06	1.57582e+06	1.59334e+06	1.56384e+06	1.65498e+06
P0AAM1	P0AAM1		hyaC		3.61021e+06		3.44283e+06	3.62674e+06	2.70851e+06	
P0AAN1	P0AAN1		hybE		973046	964055	1.07194e+06	1.07561e+06	926197	897604
P0AAN3	P0AAN3		hypB		2.97573e+06	2.96635e+06	2.96601e+06	2.98186e+06	3.06345e+06	2.97955e+06
P0AAN5	P0AAN5		yaiA		1.41953e+06	1.4924e+06	1.46308e+06	1.45046e+06	1.30096e+06	1.40068e+06
P0AAP3	P0AAP3		frmR		2.95107e+06	3.15833e+06	2.96548e+06	2.98344e+06	2.90175e+06	3.55743e+06
P0AAQ2	P0AAQ2		yajD		4.93014e+06	5.09323e+06	5.31365e+06	5.16257e+06	5.26916e+06	4.80163e+06
P0AAR3	P0AAR3		ybaK		1.89674e+06	1.98662e+06	2.24177e+06	2.07953e+06	2.14017e+06	1.88126e+06
P0AAS0	P0AAS0		ylaC		285169	342122	225240	336840	293147	324107
P0AAS7	P0AAS7		ybcJ		2.63667e+06	2.70287e+06	2.27022e+06	2.43453e+06	2.28239e+06	2.15411e+06
P0AAT2	P0AAT2		ybdF		625061	664072	738972	675417	699977	751115
P0AAT4	P0AAT4		mscM		3.25188e+06	3.15229e+06	3.21533e+06	3.16559e+06	3.24949e+06	3.0345e+06
P0AAT6	P0AAT6		rsfS		3.52672e+06	3.40486e+06	3.53059e+06	3.46737e+06	3.35692e+06	3.02992e+06
P0AAT9	P0AAT9		ybeL		7.78497e+06	8.02481e+06	8.24336e+06	7.99731e+06	7.51543e+06	7.69602e+06
P0AAU7	P0AAU7		ybfE		1.17655e+06	1.18466e+06	1.09935e+06	1.17014e+06	1.00738e+06	999157
P0AAV4	P0AAV4		ybgJ		332822	393853	554256	523631	488068	371154
P0AAX8	P0AAX8		ybiS		5.45592e+06	5.43335e+06	5.88328e+06	5.67712e+06	5.70339e+06	4.43061e+06
P0AAZ4	P0AAZ4		rarA		1.28214e+06	1.12198e+06	1.20011e+06	1.19674e+06	1.16915e+06	1.16804e+06
P0AAZ7	P0AAZ7		ycaR		4.61439e+06	4.69172e+06	4.21097e+06	4.16474e+06	4.06868e+06	4.16095e+06
P0AB06	P0AB06		ycbK		970274	922245	855186	871379	844594	
P0AB10	P0AB10		ymbA		1.03495e+06	1.0281e+06	1.00969e+06	986546	1.07193e+06	854300
P0AB14	P0AB14		yccJ		2.80465e+06	2.77067e+06	2.79497e+06	2.84171e+06	2.84565e+06	2.65688e+06
P0AB18	P0AB18		tusE		1.65243e+06	1.61008e+06	1.6022e+06	1.63758e+06	1.48846e+06	1.958e+06
P0AB20	P0AB20		hspQ		1.33138e+06	1.3025e+06	1.40423e+06	1.34523e+06	1.26918e+06	1.42016e+06
P0AB24	P0AB24		efeO		4.6983e+06	4.51477e+06	4.39155e+06	4.54575e+06	4.35492e+06	4.26594e+06
P0AB26	P0AB26		yceB		2.38586e+06	2.3362e+06	2.33299e+06	2.42269e+06	2.30449e+06	2.29328e+06
P0AB28	P0AB28		yceD		8.37879e+06	8.48291e+06	8.6867e+06	8.50045e+06	8.6322e+06	8.38906e+06
P0AB38	P0AB38		lpoB		5.19868e+06	4.95073e+06	5.16793e+06	4.87298e+06	4.96212e+06	4.39284e+06
P0AB43	P0AB43		ycgL		1.02644e+06	1.01688e+06	1.04918e+06	1.02012e+06	1.01253e+06	1.03407e+06
P0AB46	P0AB46		ymgD		2.18962e+06	2.15284e+06	2.20586e+06	2.33894e+06	2.24939e+06	2.18954e+06
P0AB52	P0AB52		ychN		2.72604e+06	2.46442e+06	2.24902e+06	2.06702e+06	2.1792e+06	2.14559e+06
P0AB55	P0AB55		yciI		4.17859e+06	4.30037e+06	4.1996e+06	4.42828e+06	4.15899e+06	3.7501e+06
P0AB58	P0AB58		yciM		724039	717157	528233	539647	506939	
P0AB61	P0AB61		yciN		4.05349e+06	4.01954e+06	3.98928e+06	3.85436e+06	4.12024e+06	3.80833e+06
P0AB67	P0AB67		pntB		1.8773e+06	1.85512e+06	1.80421e+06	1.7175e+06	1.72201e+06	1.98531e+06
P0AB71	P0AB71		fbaA		1.67176e+08	1.63074e+08	1.61063e+08	1.60903e+08	1.59337e+08	1.34475e+08
P0AB77	P0AB77		kbl		1.66511e+07	1.65521e+07	1.68453e+07	1.68204e+07	1.73432e+07	1.50884e+07
P0AB80	P0AB80		ilvE		7.48427e+06	7.6574e+06	7.58116e+06	7.72345e+06	7.38103e+06	7.02087e+06
P0AB83	P0AB83		nth		1.44545e+06	1.52483e+06	1.54515e+06	1.4832e+06	1.46341e+06	1.99988e+06
P0AB89	P0AB89		purB		8.7977e+06	9.04061e+06	8.7131e+06	8.95114e+06	8.80699e+06	9.23557e+06
P0AB91	P0AB91		aroG		3.3082e+06	3.43837e+06	3.45561e+06	3.48769e+06	3.32081e+06	3.12155e+06
P0AB98	P0AB98		atpB		508541	435602	469141	392852	484083	182937
P0ABA0	P0ABA0		atpF		2.67524e+07	2.67052e+07	2.78827e+07	2.78609e+07	2.80166e+07	2.42622e+07
P0ABA4	P0ABA4		atpH		1.95279e+07	1.94417e+07	1.94033e+07	1.95244e+07	1.95075e+07	1.80134e+07
P0ABA6	P0ABA6		atpG		3.47813e+07	3.50363e+07	3.35427e+07	3.3274e+07	3.12824e+07	3.18779e+07
P0ABB0	P0ABB0		atpA		5.92246e+07	5.97648e+07	6.02746e+07	5.95286e+07	6.03799e+07	5.61961e+07
P0ABB4	P0ABB4		atpD		5.39934e+07	5.41533e+07	5.50771e+07	5.43472e+07	5.49481e+07	4.85479e+07
P0ABC3	P0ABC3		hflC		1.19999e+07	1.20725e+07	1.22518e+07	1.21459e+07	1.22434e+07	1.12326e+07
P0ABC7	P0ABC7		hflK		1.71387e+07	1.76528e+07	1.66194e+07	1.7099e+07	1.70016e+07	1.56121e+07
P0ABD3	P0ABD3		bfr		6.88808e+06	7.0026e+06	6.91854e+06	6.84487e+06	6.89876e+06	7.07472e+06
P0ABD5	P0ABD5		accA		1.41987e+07	1.41338e+07	1.44411e+07	1.43442e+07	1.4619e+07	1.29937e+07
P0ABD8	P0ABD8		accB		3.44395e+07	3.26248e+07	3.49496e+07	3.41966e+07	3.3466e+07	2.94573e+07
P0ABE2	P0ABE2		bolA		3.85853e+06	4.01443e+06	3.85182e+06	3.96064e+06	3.81321e+06	3.87889e+06
P0ABF1	P0ABF1		pcnB		2.43093e+06	2.51712e+06	2.31806e+06	2.42553e+06	2.32162e+06	2.64401e+06
P0ABF6	P0ABF6		cdd		6.81955e+06	6.80039e+06	7.02544e+06	6.73408e+06	7.04336e+06	6.29735e+06
P0ABH0	P0ABH0		ftsA		3.14823e+06	3.18207e+06	3.26457e+06	3.24292e+06	3.26048e+06	3.05359e+06
P0ABH7	P0ABH7		gltA		1.04993e+07	1.06525e+07	1.09872e+07	1.10056e+07	1.07061e+07	1.09228e+07
P0ABH9	P0ABH9		clpA		1.04325e+07	1.0745e+07	1.03911e+07	1.06863e+07	1.01403e+07	1.01351e+07
P0ABI4	P0ABI4		corA		1.50277e+06	1.55004e+06	1.52715e+06	1.57064e+06	1.52483e+06	1.54983e+06
P0ABI8	P0ABI8		cyoB		2.40541e+06	2.30512e+06	2.06562e+06	2.26809e+06	2.26129e+06	2.39418e+06
P0ABJ1	P0ABJ1		cyoA		2.35177e+06	2.40076e+06	2.42785e+06	2.21127e+06	2.32588e+06	2.34243e+06
P0ABJ9	P0ABJ9		cydA		2.42838e+07	2.39724e+07	2.37756e+07	2.36865e+07	2.38633e+07	2.63665e+07
P0ABK2	P0ABK2		cydB		6.70281e+06	6.43388e+06	6.43347e+06	6.59752e+06	6.14764e+06	4.52827e+06
P0ABK5	P0ABK5		cysK		3.86637e+07	3.88319e+07	3.92794e+07	3.91436e+07	3.99783e+07	3.5682e+07
P0ABN1	P0ABN1		dgkA		360008	394003	358163	251275	434681	287088
P0ABN5	P0ABN5		dcuA		4.29358e+06	4.34292e+06	4.4752e+06	4.46008e+06	4.31252e+06	4.16354e+06
P0ABN9	P0ABN9		dcuB		6.68514e+06	6.83889e+06	6.88551e+06	6.69195e+06	6.3444e+06	7.56332e+06
P0ABP8	P0ABP8		deoD		5.20979e+07	5.23871e+07	5.39035e+07	5.33035e+07	5.38815e+07	4.99826e+07
P0ABQ0	P0ABQ0		coaBC		765861	819530	739122	722507	697052	725507
P0ABQ2	P0ABQ2		garR		1.69435e+06	1.87401e+06	1.87315e+06	1.84644e+06	1.75235e+06	1.66169e+06
P0ABQ4	P0ABQ4		folA		2.74264e+06	2.57062e+06	2.64818e+06	2.61231e+06	2.74145e+06	2.35601e+06
P0ABS1	P0ABS1		dksA		3.06646e+07	2.99218e+07	3.07994e+07	3.0519e+07	3.08805e+07	3.00126e+07
P0ABT2	P0ABT2		dps		7.82746e+07	7.7279e+07	7.5933e+07	7.65498e+07	7.6236e+07	6.89578e+07
P0ABU0	P0ABU0		menB		7.28697e+06	7.22764e+06	7.01621e+06	7.18418e+06	7.43771e+06	7.16891e+06
P0ABU2	P0ABU2		ychF		1.61873e+07	1.62723e+07	1.67654e+07	1.66572e+07	1.65557e+07	1.61364e+07
P0ABU5	P0ABU5		elbB		1.54869e+07	1.59283e+07	1.63739e+07	1.67337e+07	1.57277e+07	1.38455e+07
P0ABU7	P0ABU7		exbB		2.13183e+06	2.11252e+06	2.28113e+06	2.09185e+06	2.10448e+06	1.5569e+06
P0ABU9	P0ABU9		tolQ		2.31833e+06	2.35338e+06	2.4771e+06	2.49783e+06	2.35847e+06	2.29471e+06
P0ABV2	P0ABV2		exbD		2.26674e+06	2.26303e+06	2.20885e+06	2.14615e+06	1.99984e+06	2.36909e+06
