Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	7	7	9.84628e+06	1.05521e+07	1.07541e+07	1.02274e+07	1.02225e+07	9.26784e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.30828e+09	1.23874e+09	1.2649e+09	1.2699e+09	1.28863e+09	1.27992e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9	6.6588e+08	6.59295e+08	6.68129e+08	6.25945e+08	6.44119e+08	6.3559e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	4.77129e+08	4.82388e+08	4.87205e+08	4.78959e+08	4.79381e+08	4.95698e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.20092e+09	1.25354e+09	1.2267e+09	1.23381e+09	1.1488e+09	1.24448e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	8.43284e+08	8.77762e+08	8.63884e+08	8.6356e+08	8.54268e+08	8.88959e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.1487e+09	1.11644e+09	1.21941e+09	1.14298e+09	1.20406e+09	1.17437e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	43	43	1.65737e+09	1.754e+09	1.63227e+09	1.74525e+09	1.61427e+09	1.74268e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3	2.17578e+06	2.16001e+06	2.37431e+06	2.35227e+06	2.1725e+06	2.57841e+06
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	1	1	4.46256e+06			5.14683e+06		
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	2.30174e+06	2.6577e+06	2.58131e+06	2.46495e+06	2.55672e+06	2.79036e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	1.10003e+06			1.18407e+06		965000
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.70915e+07	1.75819e+07	1.71575e+07	1.7366e+07	1.70059e+07	1.77033e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6	1.91654e+06	1.84342e+06	1.87153e+06	1.97065e+06	1.6693e+06	2.06192e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.68896e+08	3.86895e+08	3.74828e+08	3.86572e+08	3.41861e+08	3.74237e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	28	28	2.69992e+07	2.7816e+07	2.72016e+07	2.71831e+07	2.68764e+07	2.72277e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	4	4	6.28311e+06	6.04808e+06	6.19369e+06	6.31142e+06	5.97491e+06	6.04998e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	4	4	4.67933e+06	5.88495e+06	5.04974e+06	5.54086e+06	5.31281e+06	5.54457e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.65574e+07	4.43728e+07	4.60213e+07	4.45636e+07	4.41478e+07	4.38938e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	3.11991e+07	3.21434e+07	3.13197e+07	3.20502e+07	3.13944e+07	3.06194e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	9.53868e+06	9.13995e+06	9.56861e+06	9.11302e+06	9.27285e+06	9.50022e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	9	9	1.43359e+07	1.40741e+07	1.46171e+07	1.44935e+07	1.44291e+07	1.37181e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	14	14	6.4382e+06	6.31289e+06	6.29809e+06	6.08243e+06	6.43634e+06	6.22782e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1			1.06996e+06	1.13466e+06	1.10901e+06	1.0378e+06
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	1	1	4.56135e+06	4.59318e+06	4.17614e+06	4.52427e+06	4.54594e+06	4.11548e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.66265e+08	3.39883e+08	3.52084e+08	3.38031e+08	3.46573e+08	3.40422e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	15	15	3.98083e+07	4.03725e+07	3.93102e+07	3.87757e+07	3.98196e+07	4.00779e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	9	9	2.03173e+08	2.11339e+08	1.99486e+08	2.02354e+08	1.99173e+08	1.98606e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	4.04745e+07	3.73777e+07	4.09327e+07	3.88215e+07	4.14002e+07	4.03986e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.41328e+07	4.40314e+07	4.45073e+07	4.36875e+07	4.35289e+07	4.55215e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	1.53528e+07	1.20223e+07	1.59945e+07	1.39968e+07	1.51559e+07	1.33992e+07
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	6	6	8.19237e+06	8.70171e+06	8.85358e+06	8.91276e+06	8.5958e+06	9.44292e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	7.78396e+06	7.74756e+06	7.16802e+06	7.83194e+06	8.34779e+06	7.31447e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	8.66204e+06	1.04899e+07	1.01573e+07	9.97878e+06	1.05067e+07	9.78043e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16	3.15104e+07	3.15321e+07	3.25181e+07	3.16698e+07	3.09048e+07	3.15508e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	2.73106e+06	3.02554e+06	3.43177e+06	3.2257e+06	3.25169e+06	2.95504e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	5	5	1.06948e+07	1.05213e+07	1.02502e+07	1.07963e+07	1.12966e+07	1.10139e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	11	11	5.17396e+07	5.13287e+07	5.17726e+07	5.03126e+07	5.03486e+07	5.11705e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	1.2066e+07	1.23257e+07	1.23807e+07	1.15539e+07	1.24158e+07	1.21053e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	18	18	1.12829e+08	1.09585e+08	1.11162e+08	1.09847e+08	1.12731e+08	1.11431e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.47434e+07	7.16667e+07	6.45505e+07	6.93512e+07	6.67103e+07	7.21811e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	3	3	9.64944e+06	8.44206e+06	8.55386e+06	1.06419e+07	8.71726e+06	9.68509e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	4	4	2.17223e+08	1.97513e+08	2.13169e+08	2.11821e+08	2.1527e+08	2.16155e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.77721e+06	1.40867e+06	1.56002e+06	1.57079e+06	1.53802e+06	1.78812e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	5	5	1.66121e+07	1.74345e+07	1.75294e+07	1.64674e+07	1.72092e+07	1.64075e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	1.53322e+06	1.83232e+06	1.53016e+06	1.9088e+06	1.68733e+06	1.69849e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.23527e+08	4.15968e+08	2.88744e+08	3.95994e+08	3.01949e+08	4.01175e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.68629e+07	4.49289e+07	4.7546e+07	4.38315e+07	4.46491e+07	4.22913e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	6	6	1.86415e+07	1.92658e+07	1.90228e+07	2.03634e+07	2.02126e+07	1.98009e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2	556870	479744	363093	464670	534614	415539
P0C066	MLTC_ECOLI	mltC	Membrane-bound lytic murein transglycosylase C	1	1				1.84831e+06		1.93867e+06
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	6	6	1.49205e+07	1.59486e+07	1.43263e+07	1.43517e+07	1.62167e+07	1.53461e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	10	10	4.9564e+06	4.63013e+06	5.15664e+06	4.62641e+06	5.47481e+06	4.63213e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.4874e+07	2.34821e+07	2.34908e+07	2.39448e+07	2.48535e+07	2.2706e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	8	8	1.00705e+07	9.45071e+06	9.94499e+06	9.63021e+06	9.66949e+06	9.90903e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.13526e+07	2.18704e+07	2.17742e+07	2.10141e+07	1.86492e+07	2.09639e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.35024e+07	2.36953e+07	2.28753e+07	2.30982e+07	2.38974e+07	2.31306e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.00275e+07	3.96583e+07	3.8993e+07	3.79417e+07	3.67932e+07	3.89233e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3	3.13269e+06	3.00823e+06	3.31364e+06	2.95431e+06	3.47302e+06	3.55808e+06
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1	546122			445845	441659	557842
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	14	14	7.79837e+07	8.29062e+07	7.53073e+07	8.37541e+07	7.69156e+07	8.14144e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	473087		463650	355461		450370
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	5.37894e+06	7.00545e+06	6.09115e+06	7.33002e+06	6.50371e+06	7.07848e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	29	0	7.29173e+09	7.2629e+09	6.57663e+09	6.68968e+09	7.12764e+09	6.79436e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.28927e+07	2.4117e+07	2.26634e+07	2.28327e+07	2.21192e+07	2.31779e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	28	28	1.9707e+07	1.98033e+07	1.98112e+07	1.95618e+07	1.99464e+07	1.93011e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.60567e+07	2.52314e+07	2.44428e+07	2.6224e+07	2.51789e+07	2.53345e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	1.27787e+08	1.31547e+08	1.32274e+08	1.29701e+08	1.23471e+08	1.32565e+08
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	5.765e+06		4.73672e+06		3.38302e+06	
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.98951e+07	4.02574e+07	3.72506e+07	3.97782e+07	3.76208e+07	3.77232e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	8.15308e+06	8.34034e+06	8.23274e+06	7.95153e+06	7.63686e+06	8.18449e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	4	4	854776	730742	1.07989e+06	953756	1.08419e+06	903355
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	14	14	1.00884e+08	9.9405e+07	9.36355e+07	9.94786e+07	9.9693e+07	9.53349e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	39	39	4.96575e+07	5.12687e+07	5.05985e+07	5.06263e+07	4.94462e+07	5.00631e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	3	3	3.03884e+06	3.49592e+06	3.73924e+06	3.54436e+06	3.13528e+06	3.58035e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.25547e+06	2.08857e+06	2.19676e+06	1.90874e+06	2.46432e+06	1.92521e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	7	7	1.24439e+06	1.30429e+06	1.34485e+06	1.22174e+06	1.26035e+06	1.36878e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		3	3	1.58093e+07		1.3479e+07			
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		15	15	4.6258e+07	1.27682e+06	4.29527e+07		4.55159e+07	1.1069e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	1.11215e+07	1.00945e+07	1.06952e+07	1.00984e+07	1.04118e+07	1.09934e+07
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	5	5	2.08322e+06	2.6119e+06	2.29658e+06	2.17896e+06	2.21827e+06	2.46831e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.5596e+07	1.65578e+07	1.67836e+07	1.67269e+07	1.72048e+07	1.65211e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	7.09503e+06	7.61095e+06	7.87848e+06	7.56997e+06	7.38385e+06	7.45678e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	2.93246e+07	2.95187e+07	2.95924e+07	3.05148e+07	2.92587e+07	2.9528e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	28	28	5.8592e+07	5.97262e+07	5.82704e+07	5.76486e+07	5.85413e+07	5.82395e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.35718e+07	2.50746e+07	2.6522e+07	2.54229e+07	2.68626e+07	2.57872e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.36005e+06	1.25324e+06	1.26317e+06	1.24648e+06	1.47745e+06	1.35233e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.3912e+07	1.3929e+07	1.37101e+07	1.39283e+07	1.39503e+07	1.37556e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20	7.56122e+07	3.01711e+06	7.90583e+07	3.33004e+06	7.48376e+07	3.27225e+06
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	10	10	3.21512e+07	3.15579e+07	3.25234e+07	3.36302e+07	3.31098e+07	3.39151e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	8.39173e+06	8.43425e+06		7.05435e+06	7.3085e+06	7.6042e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.31505e+07	1.44072e+07	1.20385e+07	1.33614e+07	1.35877e+07	1.3078e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.63703e+08	2.69235e+08	2.60419e+08	2.60992e+08	2.57001e+08	2.53962e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	2.35676e+06	2.20514e+06	2.15376e+06	1.87182e+06	2.08221e+06	2.28684e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	1.97895e+06	2.08029e+06	1.84765e+06	2.127e+06	2.4365e+06	1.77933e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	8.74428e+06	9.1102e+06	9.14119e+06	9.36718e+06	9.19265e+06	9.31614e+06
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	7.96914e+06	7.93324e+06	8.12125e+06	7.85606e+06	8.05708e+06	7.95414e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	11	11	1.93056e+07	1.87812e+07	1.9338e+07	1.92783e+07	1.83413e+07	1.95579e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41	1.92502e+08	1.9461e+08	1.92967e+08	1.95259e+08	1.92057e+08	1.99063e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	2.3082e+06	2.47673e+06	2.36352e+06	2.12622e+06	2.4177e+06	2.35874e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.81654e+07	1.76343e+07	1.74339e+07	1.77444e+07	1.75953e+07	1.80943e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.84656e+07	2.6738e+07	2.73218e+07	2.66741e+07	2.7226e+07	2.67216e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	3	3	3.29279e+06	2.26309e+06	2.63411e+06	2.94994e+06	2.44571e+06	2.37239e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	996270	795701	884395	953467	918254	899046
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.88851e+07	1.87655e+07	1.91415e+07	1.94002e+07	1.88189e+07	1.84487e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	9.63513e+06	9.77223e+06	9.99649e+06	9.64725e+06	9.96063e+06	9.2144e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	7	7	1.5207e+07	1.37363e+07	1.58852e+07	1.57114e+07	1.58241e+07	1.44228e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	7	7	448114	951928	1.14183e+06	769951	935012	737942
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	25	17	1.3157e+08	1.33349e+08	1.29208e+08	1.34528e+08	1.32371e+08	1.34382e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	2.23616e+07	2.24238e+07	2.23832e+07	2.23393e+07	2.21969e+07	2.28116e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	2.28167e+06	2.51337e+06	2.59174e+06	2.26226e+06	2.17492e+06	2.37806e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	6.33294e+07	6.51443e+07	6.51639e+07	6.6949e+07	6.56086e+07	6.78634e+07
P15038	HELD_ECOLI	helD	Helicase IV	4	4	898556	802228	1.46902e+06	1.26659e+06	723161	1.28651e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	19	19	2.4464e+07	2.46369e+07	2.46174e+07	2.47159e+07	2.38581e+07	2.41597e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	1.76831e+06	1.63915e+06	1.76638e+06	1.72138e+06	1.75428e+06	1.53451e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	2.57445e+06	2.68375e+06	2.81265e+06	2.81389e+06	3.05413e+06	3.05399e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.04162e+07	1.84201e+07	1.87753e+07	1.93161e+07	1.88765e+07	2.12699e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	2.5815e+06	2.50974e+06	2.4427e+06	2.06586e+06	2.47123e+06	2.83322e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	20	20	9.63308e+06	9.67662e+06	9.7007e+06	9.62171e+06	9.62747e+06	9.53667e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	1.29113e+06	987376	1.13037e+06	886887	1.36652e+06	1.25775e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.36721e+08	1.43575e+08	1.39786e+08	1.4461e+08	1.41147e+08	1.45016e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		9	9	4.34314e+07	2.04716e+06	4.48361e+07	2.264e+06	4.57926e+07	2.50503e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	15	15	3.45339e+07	3.46371e+07	3.47713e+07	3.44032e+07	3.47093e+07	3.47398e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	8	8	1.88562e+07	1.88975e+07	1.96785e+07	1.8486e+07	2.00921e+07	1.90289e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.15748e+07	1.19164e+07	1.15166e+07	1.21473e+07	1.19808e+07	1.16254e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	2	2		737242	709220	731644		1.40753e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	1.01408e+07	9.98881e+06	9.95022e+06	9.49294e+06	9.91658e+06	9.81703e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		10	10	3.14886e+07	1.50163e+06	3.05275e+07		3.13479e+07	1.65959e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10	2.67779e+07	2.8527e+07	2.6916e+07	2.73326e+07	2.76491e+07	2.52345e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	4.88235e+06	5.02388e+06	5.09784e+06	5.33549e+06	5.17917e+06	4.91637e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	16	15	1.16455e+07	1.11915e+07	1.13612e+07	1.10777e+07	1.11044e+07	1.06733e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	2	2	258871	298260	385969	338978		305034
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	3.92618e+06	4.73391e+06	4.6484e+06	5.00088e+06	4.54994e+06	4.14927e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.76525e+07	3.89927e+07	3.89505e+07	3.87128e+07	3.86448e+07	3.97472e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2			593186	481827	494719	580753
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.25429e+06	7.3654e+06	7.60892e+06	6.85114e+06	7.70191e+06	7.22121e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	9.25796e+07	9.29178e+07	9.47277e+07	9.13311e+07	9.58628e+07	9.24585e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	5	5	1.75327e+06	1.93213e+06	1.76978e+06	1.81607e+06	1.73601e+06	1.67262e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	23	23	3.20864e+07	3.289e+07	3.50689e+07	3.46447e+07	3.40975e+07	3.52294e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	1.04265e+07	1.06823e+07	1.04098e+07	1.00724e+07	1.05645e+07	1.12177e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	7	7	3.6295e+06	3.97636e+06	3.91928e+06	3.55852e+06	3.68128e+06	3.61546e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	7.77548e+06	6.67836e+06	8.14298e+06	8.73314e+06	7.91286e+06	8.48967e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	1.04183e+07	1.05494e+07	1.04478e+07	9.83017e+06	1.10278e+07	9.92218e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3	2.13992e+07	2.18731e+07	2.03426e+07	1.85659e+07	1.87674e+07	1.98673e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	36	36	1.95977e+08	1.98739e+08	1.98898e+08	1.965e+08	1.91936e+08	1.96799e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	9	9	8.44691e+06	8.28994e+06	8.01887e+06	8.31361e+06	8.47711e+06	8.24926e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	7.84374e+06	8.67523e+06	8.99408e+06	8.71223e+06	8.784e+06	8.79837e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	6	6	3.35713e+06	3.22811e+06	3.35402e+06	3.4841e+06	3.26878e+06	3.24527e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	32	32	2.79845e+07	2.74943e+07	2.77852e+07	2.7858e+07	2.8122e+07	2.75662e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.55381e+07	2.57422e+07	2.61421e+07	2.59096e+07	2.69446e+07	2.51182e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.34657e+07	1.36633e+07	1.39001e+07	1.42002e+07	1.36056e+07	1.44786e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	2.09739e+07	2.06664e+07	2.13506e+07	2e+07	2.01966e+07	2.02645e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	6.31143e+06	6.20235e+06	6.29928e+06	6.12459e+06	6.3401e+06	6.11474e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.68153e+06	9.07115e+06	1.02541e+07	9.94212e+06	9.36197e+06	9.00943e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.42221e+07	1.4057e+07	1.30835e+07	1.3765e+07	1.25221e+07	1.33527e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	3	3	862380	941193	966345	911740	746594	
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1		2.11923e+06		1.45998e+06	1.77221e+06	1.7957e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	1.88562e+07	1.93057e+07	1.97949e+07	1.95404e+07	1.98137e+07	1.91222e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	9.58142e+06	9.50524e+06	9.31472e+06	9.19367e+06	9.51256e+06	9.94451e+06
