Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P42641	P42641		obgE		7.85915e+06	7.8881e+06	7.67698e+06	7.62172e+06	7.91278e+06	7.8348e+06
P43329	P43329		hrpA		1.88684e+06	1.80524e+06	1.80424e+06	1.89569e+06	1.80885e+06	1.78157e+06
P43533	P43533		flgN		1.40077e+06	1.34898e+06	1.2843e+06	1.31048e+06	1.17278e+06	1.417e+06
P43671	P43671		pqiB		905788	941534	1.00164e+06	988676	896194	978197
P43672	P43672		uup		2.11161e+06	2.23651e+06	2.17505e+06	2.07455e+06	2.21873e+06	2.13885e+06
P43674	P43674		ycaL		1.96861e+06	1.71314e+06	2.19967e+06	2.19446e+06		2.20248e+06
P45395	P45395		kdsD		2.55178e+06	2.55806e+06	2.61592e+06	2.5556e+06	2.5715e+06	2.55974e+06
P45464	P45464		lpoA		4.69227e+06	4.69757e+06	4.63014e+06	4.87337e+06	4.65213e+06	4.76431e+06
P45469	P45469		yraR		707298	677594	700495	611749	619047	699842
P45470	P45470		yhbO		899604	968131	821458	907251	821617	839416
P45475	P45475		yhbV		986103	1.23496e+06	1.37647e+06	1.03095e+06	1.3143e+06	1.15235e+06
P45523	P45523		fkpA		3.94889e+07	4.02527e+07	4.00596e+07	3.96267e+07	3.98669e+07	3.94737e+07
P45527	P45527		yhbU		1.77535e+06	1.88851e+06	1.67823e+06	1.73171e+06	1.44951e+06	1.55655e+06
P45530	P45530		tusB		1.21003e+06	1.11556e+06	1.18017e+06	1.18669e+06	1.24965e+06	1.20471e+06
P45531	P45531		tusC		275118	374741	337618	374871	343519	366822
P45568	P45568		dxr		784525	738986	768608	763531	788074	746947
P45577	P45577		proQ		1.24781e+07	1.31879e+07	1.30283e+07	1.29939e+07	1.30894e+07	1.26114e+07
P45578	P45578		luxS		1.80349e+07	2.25889e+07	2.23213e+07	1.79555e+07	2.32357e+07	1.74651e+07
P45748	P45748		rimN		4.23742e+06	4.37925e+06	4.31983e+06	4.31109e+06	4.17059e+06	4.2369e+06
P45771	P45771		yrdD		2.39465e+06	2.16918e+06	2.82842e+06	2.87164e+06	2.07871e+06	2.34322e+06
P45795	P45795		yrdB		1.48793e+06	1.47978e+06	1.52288e+06	1.44949e+06	1.66756e+06	1.60484e+06
P45799	P45799		nudE		1.9739e+06	1.93006e+06	1.96267e+06	2.05377e+06	1.94678e+06	1.91312e+06
P45955	P45955		ybgF		1.72623e+06	1.70747e+06	1.75028e+06	1.71603e+06	1.73901e+06	1.65409e+06
P46122	P46122		yajI		597826	505271	650550	541908	638731	608020
P46125	P46125		yedI		665216	704798	521214	728511	661854	676096
P46130	P46130		ybhC		5.83116e+06	5.95086e+06	6.03219e+06	6.24683e+06	5.99636e+06	6.12671e+06
P46142	P46142		yggM		8.77479e+06	8.12965e+06	8.44464e+06	8.81125e+06	8.34454e+06	9.03486e+06
P46474	P46474		yhdP		1.67793e+06	1.73437e+06	1.66825e+06	1.42393e+06	2.07068e+06	1.773e+06
P46837	P46837		yhgF		7.45788e+06	7.4018e+06	7.45807e+06	7.4111e+06	7.37328e+06	7.379e+06
P46852	P46852		yhhW		1.29614e+06	1.13531e+06	1.23717e+06	1.27649e+06	1.41625e+06	1.32876e+06
P46853	P46853		yhhX		7.4384e+06	7.27445e+06	7.43851e+06	7.56657e+06	7.44131e+06	7.56873e+06
P46854	P46854		yhhY		842021	825522	711568	824993	879468	852583
P46889	P46889		ftsK		2.12303e+06	2.00935e+06	1.89481e+06	1.79578e+06	1.97234e+06	2.02615e+06
P50456	P50456		mlc		1.72472e+06	1.7931e+06	1.74653e+06	1.64417e+06	1.85648e+06	1.75484e+06
P51025	P51025		frmB		2.64612e+06	3.13099e+06	2.95801e+06	2.88081e+06	2.5059e+06	2.39261e+06
P52006	P52006		nudI		1.1069e+06	1.15459e+06	1.14515e+06	1.09214e+06	1.09391e+06	1.12914e+06
P52007	P52007		yecM		1.80925e+06	1.83187e+06	1.82343e+06	1.78048e+06	1.70061e+06	1.78525e+06
P52061	P52061		rdgB		6.30587e+06	6.62431e+06	6.47135e+06	6.18526e+06	7.07747e+06	6.84687e+06
P52076	P52076		qseB		952370	1.05241e+06	959959	982803	850052	929002
P52108	P52108		rstA		3.71111e+06	3.51548e+06	3.38305e+06	3.53326e+06	3.40022e+06	3.45701e+06
P52119	P52119		ratB		3.91053e+06	3.60272e+06	3.68362e+06	3.7362e+06	3.54761e+06	3.72959e+06
P52599	P52599		emrK		1.88645e+06	1.20486e+06	1.66505e+06	2.3021e+06	1.55572e+06	1.35644e+06
P52613	P52613		fliJ		739750	731659	702144	717931	660231	623058
P52614	P52614		fliK		1.35563e+06	1.29461e+06	1.28831e+06	1.31927e+06	1.2516e+06	1.41672e+06
P52627	P52627		fliZ		224938	178570	215944	218013	207556	232104
P52643	P52643		ldhA		9.16135e+06	9.828e+06	9.83877e+06	9.79562e+06	9.79932e+06	9.32157e+06
P52644	P52644		hslJ		187066	208190	294244	186515	244683	220847
P52647	P52647		ydbK		1.66841e+06	1.68576e+06	1.63906e+06	1.53185e+06	1.64499e+06	1.64927e+06
P52697	P52697		pgl		1.11865e+07	1.15298e+07	1.12723e+07	1.09714e+07	1.12272e+07	1.11647e+07
P55135	P55135		rlmD		1.70957e+06	1.64533e+06	1.58626e+06	1.89822e+06	1.74716e+06	1.91945e+06
P56262	P56262		ysgA		1.19943e+06	1.55579e+06	1.28836e+06	1.51681e+06	1.34367e+06	1.38114e+06
P60061	P60061		adiC		1.77068e+06	1.85009e+06	1.69963e+06	1.78958e+06	1.7365e+06	1.60051e+06
P60240	P60240		rapA		4.1926e+06	4.21017e+06	4.14036e+06	4.25446e+06	4.17389e+06	4.21954e+06
P60293	P60293		mukF		3.66783e+06	3.68001e+06	3.80226e+06	3.65338e+06	3.81823e+06	3.83067e+06
P60340	P60340		truB		7.94226e+06	8.2574e+06	7.86405e+06	8.11822e+06	8.31135e+06	7.95699e+06
P60390	P60390		rsmH		4.48573e+06	4.51859e+06	4.4606e+06	4.38586e+06	4.44862e+06	4.27298e+06
P60422	P60422		rplB		1.43461e+08	1.53967e+08	1.54496e+08	1.44542e+08	1.51692e+08	1.40838e+08
P60438	P60438		rplC		2.81845e+08	2.84311e+08	2.83772e+08	2.77885e+08	2.83695e+08	2.73599e+08
P60472	P60472		ispU		1.48173e+06	1.33416e+06	1.32937e+06	1.45019e+06	1.25836e+06	1.43093e+06
P60546	P60546		gmk		5.73443e+06	5.80597e+06	5.80454e+06	6.00885e+06	5.66491e+06	5.84652e+06
P60560	P60560		guaC		7.69351e+06	7.49709e+06	7.38971e+06	7.46554e+06	7.61308e+06	7.32913e+06
P60595	P60595		hisH		1.52748e+06	1.5024e+06	1.36806e+06	1.39913e+06	1.53816e+06	1.48561e+06
P60624	P60624		rplX		1.21234e+08	1.23245e+08	1.22621e+08	1.22768e+08	1.20809e+08	1.17224e+08
P60651	P60651		speB		1.29412e+07	1.33487e+07	1.35426e+07	1.28491e+07	1.33769e+07	1.29581e+07
P60664	P60664		hisF		2.86419e+06	2.71498e+06	2.81552e+06	2.76238e+06	2.70896e+06	2.80165e+06
P60716	P60716		lipA		8.04443e+06	8.41314e+06	8.4627e+06	8.22288e+06	8.47566e+06	7.8537e+06
P60723	P60723		rplD		1.59571e+08	1.67841e+08	1.682e+08	1.61675e+08	1.63341e+08	1.54363e+08
P60752	P60752		msbA		3.30128e+06	3.21476e+06	3.27338e+06	3.31633e+06	3.13583e+06	3.2668e+06
P60757	P60757		hisG		3.0427e+06	2.8365e+06	3.07936e+06	2.97067e+06	3.03667e+06	3.08145e+06
P60785	P60785		lepA		1.1422e+07	1.13877e+07	1.11877e+07	1.12807e+07	1.13519e+07	1.13976e+07
P60906	P60906		hisS		1.03457e+07	1.06405e+07	1.06048e+07	1.06946e+07	1.06929e+07	1.03086e+07
P61175	P61175		rplV		1.93963e+08	1.952e+08	1.98502e+08	1.94527e+08	1.98143e+08	1.92155e+08
P61316	P61316		lolA		5.31134e+06	5.42795e+06	5.48413e+06	5.42664e+06	5.45681e+06	5.36235e+06
P61320	P61320		lolB		3.20849e+06	3.1911e+06	3.42021e+06	3.17854e+06	3.15747e+06	3.20665e+06
P61517	P61517		can		7.14004e+06	7.38701e+06	7.18784e+06	6.84114e+06	7.32052e+06	7.08875e+06
P61714	P61714		ribE		4.33392e+07	4.69634e+07	4.78059e+07	4.42903e+07	4.58445e+07	4.5615e+07
P61887	P61887		rmlA2		970428	1.01704e+06	973543	998605	1.05127e+06	992359
P61889	P61889		mdh		2.27646e+07	2.25559e+07	2.28232e+07	2.26293e+07	2.27511e+07	2.2479e+07
P61949	P61949		fldA		5.59794e+06	5.41962e+06	5.49734e+06	5.81189e+06	5.36697e+06	5.48103e+06
P62399	P62399		rplE		2.60328e+08	2.85501e+08	2.81419e+08	2.61506e+08	2.84001e+08	2.6141e+08
P62517	P62517		mdoH		508529	686805	715763	514718	620368	572291
P62556	P62556		sopA		4.11622e+06	4.00164e+06	3.97638e+06	3.95899e+06	3.87108e+06	3.83953e+06
P62558	P62558		sopB		5.25667e+06	5.2999e+06	5.33903e+06	5.18703e+06	5.47798e+06	5.35167e+06
P62601	P62601		treF		101982	145070	147149	125823	220257	133104
P62615	P62615		ispE		1.61963e+06	1.47817e+06	1.65109e+06	1.73698e+06	1.74038e+06	1.67101e+06
P62617	P62617		ispF		3.18819e+06	3.31301e+06	3.20498e+06	3.19721e+06	3.0478e+06	3.27782e+06
P62620	P62620		ispG		6.76324e+06	6.59443e+06	6.63681e+06	6.73332e+06	6.65416e+06	6.63719e+06
P62623	P62623		ispH		5.01199e+06	5.04738e+06	4.78283e+06	4.92741e+06	4.86677e+06	4.57648e+06
P62672	P62672		apaG		487710	488751	479002	414558	480069	485921
P62707	P62707		gpmA		4.43607e+07	4.49204e+07	4.53462e+07	4.44323e+07	4.48406e+07	4.50158e+07
P62768	P62768		yaeH		5.46192e+06	5.62452e+06	5.48917e+06	5.45646e+06	5.53868e+06	5.42527e+06
P63020	P63020		nfuA		7.74426e+06	8.08147e+06	8.22568e+06	7.99995e+06	7.59736e+06	7.45965e+06
P63177	P63177		rlmB		3.02351e+06	2.954e+06	3.06116e+06	3.017e+06	2.9843e+06	3.02004e+06
P63224	P63224		gmhA		2.08341e+07	2.0559e+07	2.10444e+07	2.05051e+07	1.93363e+07	2.04148e+07
P63228	P63228		gmhB		3.90735e+06	4.30182e+06	4.65066e+06	3.69686e+06	4.35689e+06	4.28939e+06
P63235	P63235		gadC		3.01942e+06	2.9678e+06	2.98842e+06	2.98307e+06	2.96277e+06	2.90141e+06
P63284	P63284		clpB		1.47982e+07	1.51986e+07	1.54341e+07	1.50643e+07	1.51333e+07	1.46032e+07
P63386	P63386		mlaF		1.43777e+06	1.33753e+06	1.2906e+06	1.21941e+06	1.35208e+06	1.36358e+06
P63389	P63389		yheS		3.96067e+06	3.98365e+06	3.87918e+06	4.01532e+06	3.8537e+06	3.91287e+06
P63417	P63417		yhbS		8.22969e+06	8.77934e+06	8.97763e+06	8.47529e+06	9.01482e+06	8.38929e+06
P63883	P63883		amiC		1.22813e+06	1.10059e+06	1.20184e+06	1.1049e+06	852084	1.02957e+06
P64423	P64423		zntB		450910	404893	477011	392708	325071	367046
P64429	P64429		ypfJ		1.08009e+06	1.06572e+06	1.06615e+06	1.05319e+06	1.08274e+06	1.06655e+06
P64451	P64451		ydcL		1.6524e+06	1.62632e+06	1.65202e+06	1.61874e+06	1.56103e+06	1.58493e+06
P64455	P64455		ydcY		8.8091e+06	9.93058e+06	8.39778e+06	9.24302e+06	1.04527e+07	1.32762e+07
P64463	P64463		ydfZ		3.90266e+07	3.76747e+07	3.76181e+07	3.75808e+07	3.70692e+07	3.78812e+07
P64467	P64467		cnu		2.51389e+06	2.55142e+06	2.61244e+06	2.5722e+06	2.59817e+06	2.4914e+06
P64476	P64476		ydiH		1.47082e+06	1.61789e+06	1.57301e+06	1.49816e+06	1.67177e+06	1.5743e+06
P64483	P64483		yeaK		4.2317e+06	3.99198e+06	4.14871e+06	4.10442e+06	3.85181e+06	3.78292e+06
P64493	P64493		yoaF		640899	841199	760434	674121	867726	781658
P64499	P64499		yebO		3.44274e+06	3.61822e+06	3.45222e+06	3.36837e+06	3.63776e+06	3.48911e+06
P64506	P64506		yebY		1.41656e+06	1.79619e+06	1.72421e+06	1.38978e+06	1.86847e+06	1.43992e+06
P64519	P64519		yodD		452787	366776	372047	526738	337641	322050
P64530	P64530		rcnR		783287	659370	577781	778338	766940	801474
P64534	P64534		rcnB		2.62048e+06	2.81612e+06	2.77617e+06	2.83294e+06	2.61111e+06	2.53924e+06
P64540	P64540		yfcL		7.28139e+06	7.67783e+06	8.17711e+06	6.81131e+06	8.05136e+06	7.1409e+06
P64545	P64545		yfgG		657451	700148	660875	817245	691288	775183
P64548	P64548		yfiR		368280	451922	451247	307973	342856	414673
P64554	P64554		queE		3.80244e+06	4.21313e+06	4.05129e+06	3.94768e+06	4.14931e+06	3.72165e+06
P64559	P64559		cptB		439364	565318	571704	405470	616665	505363
P64564	P64564		yggT		517271	546239	512583	627381	534376	652947
P64581	P64581		yqjD		2.47821e+07	2.55803e+07	2.51741e+07	2.56719e+07	2.5264e+07	2.42061e+07
P64585	P64585		yqjE		669032	639512	722331	645954	611030	648449
P64588	P64588		yqjI		1.83922e+06	1.44186e+06	1.84209e+06	1.72623e+06	2.01137e+06	2.12586e+06
P64596	P64596		yraP		1.22114e+07	1.20453e+07	1.22409e+07	1.1848e+07	1.21558e+07	1.20142e+07
P64599	P64599		yhbT		2.72107e+06	2.92298e+06	2.91627e+06	2.89286e+06	2.94708e+06	2.86277e+06
P64602	P64602		mlaB		1.80514e+06	1.84158e+06	1.90429e+06	1.85247e+06	1.71546e+06	1.78033e+06
P64604	P64604		mlaD		1.39175e+07	1.43657e+07	1.4202e+07	1.38443e+07	1.41898e+07	1.39928e+07
P64606	P64606		mlaE		344163	419065	398755	324821	404500	377321
P64612	P64612		yhcM		1.30018e+06	1.15064e+06	1.19723e+06	1.25476e+06	1.29771e+06	1.43056e+06
P64624	P64624		yheO		3.28483e+06	3.00848e+06	3.06425e+06	3.07455e+06	2.93649e+06	3.34959e+06
P64636	P64636		yrfG		2.64671e+06	2.50718e+06	2.59882e+06	2.54834e+06	2.54744e+06	2.55905e+06
P65367	P65367		yqcA		2.50893e+06	2.46628e+06	2.43985e+06	2.34334e+06	2.25807e+06	2.39986e+06
P65556	P65556		yfcD		2.06669e+06	2.4079e+06	2.3628e+06	2.2155e+06	2.63196e+06	2.05533e+06
P65870	P65870		queD		3.27531e+06	3.21964e+06	3.22204e+06	3.39242e+06	3.23774e+06	3.33449e+06
P66817	P66817		diaA		2.57536e+06	2.50168e+06	2.57122e+06	2.49867e+06	2.41681e+06	2.59614e+06
P66948	P66948		yfgC		2.06617e+06	1.81689e+06	1.986e+06	1.86475e+06	1.95781e+06	1.95665e+06
P67080	P67080		yggS		3.98253e+06	3.9318e+06	3.97254e+06	4.05573e+06	4.24018e+06	3.90502e+06
P67087	P67087		rsmI		2.54717e+06	2.58948e+06	2.62158e+06	2.58817e+06	2.69007e+06	2.45127e+06
P67095	P67095		yfcE		1.03826e+06	997331	1.00823e+06	1.06116e+06	1.10561e+06	1.1187e+06
P67244	P67244		yqhA		1.21527e+06	979456	1.06109e+06	1.1973e+06	1.10072e+06	1.26788e+06
P67338	P67338		yoaH		647913	623466	602151	701544	648695	628941
P67603	P67603		yqfB		1.15714e+07	1.37441e+07	1.34286e+07	1.19638e+07	1.37142e+07	1.19673e+07
P67660	P67660		yhaJ		2.85543e+06	2.80643e+06	2.90559e+06	2.83166e+06	2.81383e+06	3.01256e+06
P67826	P67826		cutC		1.73689e+06	1.80854e+06	1.85664e+06	1.78909e+06	1.76701e+06	1.72645e+06
P67910	P67910		hldD		3.7503e+07	3.84018e+07	3.80305e+07	3.74498e+07	3.8353e+07	3.72166e+07
P68066	P68066		grcA		2.82043e+08	2.87836e+08	2.86144e+08	2.82849e+08	2.84311e+08	2.81747e+08
P68187	P68187		malK		1.65779e+06	1.56052e+06	1.50008e+06	1.65221e+06	1.55478e+06	1.42084e+06
P68191	P68191		sra		1.09178e+06	1.11281e+06	1.11504e+06	1.09547e+06	1.0256e+06	1.09896e+06
P68206	P68206		yjbJ		2.3216e+06	3.27238e+06	3.21214e+06	2.27356e+06	3.31879e+06	2.34818e+06
P68398	P68398		tadA		3.76065e+06	3.2933e+06	3.37007e+06	2.13104e+06	3.60001e+06	3.43844e+06
P68567	P68567		rsmJ		1.20963e+06	1.12873e+06	1.16215e+06	1.25642e+06	1.24693e+06	1.51289e+06
P68679	P68679		rpsU		8.27402e+07	8.29281e+07	8.286e+07	8.1022e+07	8.17737e+07	8.4713e+07
P68688	P68688		grxA		1.51988e+06	1.37552e+06	1.36166e+06	1.61571e+06	1.2836e+06	1.31384e+06
P68699	P68699		atpE		3.39966e+06	2.84651e+06	2.96697e+06	3.02635e+06	3.415e+06	3.73247e+06
P68767	P68767		pepA		7.82529e+06	7.82677e+06	7.73392e+06	7.6604e+06	7.57925e+06	7.60618e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				773091	1.24221e+06	1.22647e+06	765567	1.2421e+06	761604
P68919	P68919		rplY		8.50798e+07	8.41397e+07	8.12618e+07	8.17897e+07	7.69355e+07	8.01043e+07
P69222	P69222		infA		6.99579e+06	7.21273e+06	7.18625e+06	7.24332e+06	7.20231e+06	7.1739e+06
P69228	P69228		baeR		2.83621e+06	2.8372e+06	2.8903e+06	2.75403e+06	2.86566e+06	2.88532e+06
P69330	P69330		citD		7.61968e+06	7.53521e+06	7.51224e+06	7.36307e+06	7.67128e+06	7.76925e+06
P69346	P69346		yefM		972559	1.04295e+06	957329	962677	916442	865738
P69407	P69407		rcsB		6.19457e+06	6.4704e+06	6.29743e+06	6.21013e+06	6.1814e+06	6.09312e+06
P69411	P69411		rcsF		6.20937e+06	6.04288e+06	6.07109e+06	5.88979e+06	6.21479e+06	6.17399e+06
P69425	P69425		tatB		2.76682e+06	2.84339e+06	2.76279e+06	2.65013e+06	2.65117e+06	2.65898e+06
P69428	P69428		tatA		2.41598e+07	2.38352e+07	2.90741e+07	2.49711e+07	2.18316e+07	2.75192e+07
P69441	P69441		adk		4.64351e+07	4.72275e+07	4.6838e+07	4.51644e+07	4.65423e+07	4.50647e+07
P69490	P69490		ccmE		595412	623714	530510	622217	649981	671613
P69503	P69503		apt		2.74246e+07	2.4805e+07	2.45682e+07	2.68857e+07	2.62303e+07	2.7247e+07
P69741	P69741		hybO		2.33741e+06	2.49796e+06	2.47358e+06	2.4545e+06	2.36124e+06	2.26013e+06
P69776	P69776		lpp		4.93884e+07	6.06276e+07	5.58657e+07	5.34595e+07	5.23277e+07	5.35017e+07
P69783	P69783		crr		1.33559e+08	1.45812e+08	1.42945e+08	1.33933e+08	1.36188e+08	1.27979e+08
P69786	P69786		ptsG		5.04135e+06	4.98186e+06	4.96642e+06	5.01065e+06	4.97984e+06	5.17302e+06
P69791	P69791		chbA			556039	498891	408655	479270	392742
P69795	P69795		chbB		436902	569163	528831	478263	507356	476155
P69797	P69797		manX		1.34527e+07	1.30495e+07	1.30654e+07	1.30592e+07	1.31986e+07	1.30926e+07
P69801	P69801		manY		1.32513e+06	1.11093e+06	1.23386e+06	1.22921e+06	1.41772e+06	1.35271e+06
P69805	P69805		manZ		4.8376e+06	5.18406e+06	5.62939e+06	4.49471e+06	5.71168e+06	5.19133e+06
P69811	P69811		fruB		1.30504e+07	1.34355e+07	1.35904e+07	1.30011e+07	1.36833e+07	1.30712e+07
P69829	P69829		ptsN		760888	838982	809070	795636	791248	743361
P69853	P69853		dmsD		1.46872e+06	1.17051e+06	1.20779e+06	1.37114e+06	1.31167e+06	1.36096e+06
P69874	P69874		potA		4.22318e+06	4.26785e+06	4.23002e+06	4.35522e+06	4.13111e+06	4.17895e+06
P69902	P69902		frc		2.39632e+06	2.43184e+06	2.41143e+06	2.28711e+06	2.43017e+06	2.41356e+06
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)					179119	232507		145744	
P69908	P69908		gadA		3.54447e+06	3.50241e+06	3.54364e+06	3.43989e+06	3.43901e+06	3.08985e+06
P69910	P69910		gadB		3.9922e+07	4.10092e+07	4.07208e+07	4.07023e+07	4.09023e+07	3.98511e+07
P69913	P69913		csrA		1.16412e+07	1.21561e+07	1.2149e+07	1.19586e+07	1.39249e+07	1.18379e+07
P69924	P69924		nrdB		2.60663e+06	2.71712e+06	2.68935e+06	2.73986e+06	2.74768e+06	2.72426e+06
P69931	P69931		hda		1.22079e+06	1.2899e+06	1.30606e+06	1.25398e+06	1.23899e+06	1.27961e+06
P75691	P75691		yahK		1.69768e+06	1.5821e+06	1.56877e+06	1.65508e+06	1.62868e+06	1.72004e+06
P75694	P75694		yahO		2.8235e+06	2.56748e+06	2.55363e+06	2.96907e+06	2.70211e+06	2.87496e+06
P75726	P75726		citF		5.4141e+06	5.54775e+06	5.59269e+06	5.47074e+06	5.59028e+06	5.4761e+06
P75728	P75728		ubiF		1.35896e+06	1.38288e+06	1.40302e+06	1.3975e+06	1.1607e+06	1.33058e+06
P75736	P75736		ybfF		2.07582e+06	2.12049e+06	2.21368e+06	2.08948e+06	2.07176e+06	2.0256e+06
P75745	P75745		ybgK		1.33982e+06	1.37617e+06	1.42491e+06	1.33057e+06	1.29524e+06	1.29055e+06
P75746	P75746		ybgL		1.08809e+06	1.49724e+06	1.26477e+06	998470	783342	547469
P75767	P75767		ybhK		1.29582e+06	1.11342e+06	1.27811e+06	1.18907e+06	1.14259e+06	1.09434e+06
P75777	P75777		ybhG		2.67812e+06	2.62621e+06	2.56208e+06	2.55391e+06	2.58764e+06	2.59435e+06
P75780	P75780		fiu		681120	570669	499368	566046	619126	656993
P75782	P75782		rlmF		1.06962e+06	851149	971910	1.05205e+06	950507	871896
P75792	P75792		ybiV		746773	673659	643438	659639	643570	631907
P75797	P75797		gsiB		866583	853653	887261	928991	793065	798306
P75809	P75809		ybjI		1.23243e+06	1.12665e+06	1.25203e+06	1.16613e+06	1.19621e+06	1.42879e+06
P75818	P75818		ybjP		6.03615e+06	5.85498e+06	6.01675e+06	6.00682e+06	6.14996e+06	5.74608e+06
P75820	P75820		amiD		740567	559009	617495	467344	607844	769546
P75821	P75821		ybjS		1.60432e+06	1.34288e+06	1.3688e+06	1.43415e+06	1.33972e+06	1.3632e+06
P75823	P75823		ltaE		6.70443e+06	6.39674e+06	6.66361e+06	6.44304e+06	6.64078e+06	6.63552e+06
P75829	P75829		ybjX		2.68961e+06	2.70136e+06	2.61007e+06	2.72436e+06	2.68404e+06	2.91369e+06
P75838	P75838		ycaO		9.52037e+06	9.18355e+06	9.54552e+06	9.57122e+06	9.74589e+06	9.33135e+06
P75849	P75849		ycbL		5.03227e+06	4.95983e+06	4.74902e+06	4.93579e+06	4.96624e+06	4.91702e+06
P75863	P75863		ycbX		2.14199e+06	2.1046e+06	2.16197e+06	2.11103e+06	2.22838e+06	2.21131e+06
P75864	P75864		rlmL		1.93905e+06	1.92713e+06	1.90121e+06	1.92048e+06	1.9382e+06	1.94521e+06
P75867	P75867		ycbZ		1.78545e+06	1.77489e+06	1.7443e+06	1.78163e+06	1.79771e+06	1.7966e+06
P75874	P75874		yccU		2.94669e+06	3.08417e+06	3.11344e+06	2.92354e+06	3.00488e+06	2.91624e+06
P75876	P75876		rlmI		5.30718e+06	5.16436e+06	5.16107e+06	5.31232e+06	5.23914e+06	5.33486e+06
P75882	P75882		gfcD		3.18967e+06	3.26633e+06	3.19826e+06	3.16927e+06	3.12508e+06	3.06538e+06
P75883	P75883		gfcC		1.38067e+06	1.38114e+06	1.25997e+06	1.26337e+06	1.27137e+06	1.30241e+06
P75884	P75884		gfcB		1.72057e+06	1.76629e+06	1.65288e+06	1.65054e+06	1.73413e+06	1.62987e+06
P75913	P75913		ghrA		1.14051e+06	1.10605e+06	1.21555e+06	1.21185e+06	1.10522e+06	1.1225e+06
P75914	P75914		ycdX		1.27893e+07	1.26671e+07	1.26483e+07	1.23489e+07	1.25237e+07	1.16443e+07
P75915	P75915		ycdY		8.6848e+06	9.34524e+06	9.35882e+06	8.73239e+06	9.00836e+06	8.65717e+06
P75931	P75931		yceM		811403	735181	780087	794667	716934	712802
P75937	P75937		flgE		3.64165e+06	3.91734e+06	3.94312e+06	3.82951e+06	3.81889e+06	3.72464e+06
P75949	P75949		nagZ		1.61194e+06	1.77994e+06	1.68403e+06	1.70451e+06	1.80451e+06	1.73653e+06
P75954	P75954		ycfS		975274	850506	874705	904611	905752	880506
P75957	P75957		lolD		4.61305e+06	4.68516e+06	4.68435e+06	4.60686e+06	4.82435e+06	4.72031e+06
P75959	P75959		nagK		2.3138e+06	2.15863e+06	2.24188e+06	2.18544e+06	2.25778e+06	2.13761e+06
P75960	P75960		cobB		3.49148e+06	3.51587e+06	3.54713e+06	3.54194e+06	3.46005e+06	3.62651e+06
P75992	P75992		ymgA		241678	205510	193255	205551	191749	121631
P76002	P76002		pliG		1.10843e+06	1.1189e+06	1.10641e+06	1.1072e+06	1.1369e+06	1.06261e+06
P76004	P76004		ycgM		1.411e+06	1.34134e+06	1.35297e+06	1.19498e+06	1.3344e+06	1.3399e+06
P76007	P76007		cvrA		3.17384e+06	2.83329e+06	2.94146e+06	3.29982e+06	3.25345e+06	3.20909e+06
P76008	P76008		ldcA		1.53139e+06	1.63916e+06	1.67677e+06	1.6326e+06	1.62853e+06	1.6273e+06
P76014	P76014		dhaL		6.06521e+06	7.29361e+06	5.44948e+06	5.53151e+06	5.8496e+06	7.02444e+06
P76015	P76015		dhaK		2.48576e+06	2.3762e+06	2.42122e+06	2.51079e+06	2.41561e+06	2.31384e+06
P76027	P76027		oppD		1.03038e+06	979142	1.03424e+06	900229	1.3042e+06	1.06571e+06
P76034	P76034		yciT		1.27783e+06	1.39664e+06	1.33629e+06	1.34345e+06	1.27921e+06	1.25767e+06
P76046	P76046		ycjX		851036	807747	790832	823534	739813	840366
P76049	P76049		ycjY		2.42776e+06	2.02195e+06	2.13054e+06	2.26674e+06	2.18329e+06	2.35167e+06
P76053	P76053		smrA		506932	362637	505609		483688	563312
P76055	P76055		ttcA		9.65934e+06	9.37126e+06	9.94939e+06	9.41703e+06	9.27905e+06	1.00439e+07
P76104	P76104		ydcP		975460	1.01007e+06	923820	913477	943581	1.00448e+06
P76116	P76116		yncE		5.83211e+06	5.82308e+06	5.74966e+06	5.93108e+06	5.61667e+06	5.65928e+06
P76149	P76149		sad		1.70714e+06	1.31925e+06	1.57123e+06	1.33535e+06	1.28269e+06	1.2256e+06
P76170	P76170		ynfB		2.51364e+06	2.37157e+06	2.47851e+06	2.63227e+06	2.43095e+06	2.49899e+06
