Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	4	4	8.62866e+07	8.77848e+07	8.53496e+07	9.03655e+07	8.41125e+07	9.20457e+07
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	7	7	1.19161e+07	1.1389e+07	1.16113e+07	1.16507e+07	1.17151e+07	1.15291e+07
P0AF20	NAGC_ECOLI	nagC	N-acetylglucosamine repressor	7	7	5.53069e+06	5.85694e+06	5.82863e+06	5.53569e+06	6.16155e+06	5.82136e+06
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	8	8	9.8115e+06	9.87137e+06	1.0123e+07	1.00346e+07	9.79406e+06	9.69024e+06
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	4	4	3.35723e+06	3.20667e+06	3.48724e+06	3.05696e+06	3.40457e+06	3.03412e+06
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	9	9	3.35058e+07	3.68477e+07	3.32e+07	3.6161e+07	3.47242e+07	3.63289e+07
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	8	8	9.3481e+07	9.34001e+07	9.44632e+07	9.50511e+07	9.12592e+07	9.52176e+07
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	2	2	3.62839e+06	3.53621e+06	3.72427e+06	4.41862e+06	3.9416e+06	4.52856e+06
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	4	4	2.661e+07	2.81278e+07	2.8974e+07	2.76401e+07	2.94569e+07	2.83549e+07
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2	3.73727e+06	4.01305e+06	3.46093e+06	3.35865e+06	3.97006e+06	3.07844e+06
P0AF63	NSRR_ECOLI	nsrR	HTH-type transcriptional repressor NsrR	6	6	8.03924e+06	9.44291e+06	8.85644e+06	9.03093e+06	8.39104e+06	9.69188e+06
P0AF67	YJEE_ECOLI	yjeE	UPF0079 ATP-binding protein YjeE	4	4	1.76557e+07	1.74622e+07	1.82779e+07	1.73774e+07	1.86808e+07	1.73365e+07
P0AF70	YJEI_ECOLI	yjeI	Uncharacterized protein YjeI	1	1	1.55619e+06	4.93468e+06	1.93819e+06	4.12226e+06	2.00492e+06	3.95065e+06
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1	6.10453e+07	5.61061e+07	6.22684e+07	6.16036e+07	6.17585e+07	5.68508e+07
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5	4.21954e+08	3.86535e+08	4.14268e+08	4.00304e+08	4.17819e+08	3.88309e+08
P0AF98	LPTF_ECOLI	lptF	Lipopolysaccharide export system permease protein LptF	2	2	4.50248e+06	4.5614e+06	4.892e+06	4.43643e+06	4.65858e+06	4.51519e+06
P0AFA7	NHAB_ECOLI	nhaB	Na(+)/H(+) antiporter NhaB	2	2	2.44562e+06	2.38691e+06	2.28131e+06	2.28009e+06	2.41197e+06	2.01613e+06
P0AFB1	NLPI_ECOLI	nlpI	Lipoprotein NlpI	9	9	8.55741e+06	8.55249e+06	9.55721e+06	8.99654e+06	1.08152e+07	9.10776e+06
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	3	3	2.24107e+06	2.13524e+06	2.46132e+06	2.26792e+06	1.94335e+06	2.20344e+06
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	12	12	6.68048e+06	6.6088e+06	7.02658e+06	6.59523e+06	6.73972e+06	6.70442e+06
P0AFC0	NUDB_ECOLI	nudB	Dihydroneopterin triphosphate pyrophosphatase	1	1	2.45626e+06	2.28848e+06	2.24831e+06	2.41596e+06	2.62048e+06	1.88009e+06
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4	9.5598e+06	8.68898e+06	8.68209e+06	8.4369e+06	9.21898e+06	8.45023e+06
P0AFC7	NUOB_ECOLI	nuoB	NADH-quinone oxidoreductase subunit B	9	9	4.49712e+07	5.53608e+07	5.00592e+07	5.33773e+07	4.97342e+07	5.16773e+07
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	3	3	1.6733e+07	1.69344e+07	1.65078e+07	1.73834e+07	1.63308e+07	1.70858e+07
P0AFD4	NUOH_ECOLI	nuoH	NADH-quinone oxidoreductase subunit H	2	2	8.49687e+06	8.27183e+06	9.36805e+06	7.84942e+06	8.69058e+06	7.94272e+06
P0AFD6	NUOI_ECOLI	nuoI	NADH-quinone oxidoreductase subunit I	8	8	2.86787e+07	3.05796e+07	2.98827e+07	2.98664e+07	3.08833e+07	3.09135e+07
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	4	4	2.33213e+06	2.83456e+06	3.09792e+06	2.50517e+06	2.95476e+06	2.46251e+06
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30	1.35999e+08	1.38672e+08	1.35491e+08	1.38071e+08	1.35648e+08	1.39373e+08
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	9	9	1.48157e+08	1.57921e+08	1.51651e+08	1.44731e+08	1.52556e+08	1.54308e+08
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	26	26	3.59967e+07	3.62893e+07	3.61721e+07	3.56145e+07	3.68596e+07	3.5352e+07
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	19	19	6.73431e+07	7.18339e+07	6.92545e+07	7.01575e+07	6.86776e+07	7.06428e+07
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	53	53	3.99525e+08	4.03275e+08	3.9371e+08	4.04489e+08	3.98525e+08	4.05468e+08
P0AFH0	OGT_ECOLI	ogt	Methylated-DNA--protein-cysteine methyltransferase	2	2	665390	680404	624884	890560	610553	748050
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	12	12	1.13043e+08	1.13786e+08	1.13579e+08	1.13263e+08	1.09937e+08	1.12226e+08
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	11	11	3.79963e+06	4.0424e+06	3.97596e+06	4.03655e+06	3.85573e+06	3.659e+06
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	14	14	2.60763e+07	2.49172e+07	2.64651e+07	2.49731e+07	2.64329e+07	2.51088e+07
P0AFI5	PBP7_ECOLI	pbpG	D-alanyl-D-alanine endopeptidase	2	2	4.75933e+06	5.02809e+06	4.89412e+06	4.69568e+06	4.52095e+06	4.56597e+06
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	10	10	2.32376e+07	2.48568e+07	2.38874e+07	2.40018e+07	2.33915e+07	2.43292e+07
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4	1.47717e+07	1.52896e+07	1.55882e+07	1.63433e+07	1.51915e+07	1.66315e+07
P0AFJ5	PHOB_ECOLI	phoB	Phosphate regulon transcriptional regulatory protein PhoB	2	2	681271	1.35122e+06		993085		1.04328e+06
P0AFJ7	PITA_ECOLI	pitA	Low-affinity inorganic phosphate transporter 1	4	4	6.50193e+06	6.69636e+06	6.07325e+06	5.86746e+06	6.7938e+06	6.95042e+06
P0AFK0	PMBA_ECOLI	pmbA	Protein PmbA	20	20	3.21042e+07	3.28142e+07	3.20736e+07	3.26257e+07	3.22379e+07	3.20484e+07
P0AFK9	POTD_ECOLI	potD	Spermidine/putrescine-binding periplasmic protein	17	17	3.0507e+07	3.14912e+07	3.08757e+07	3.01373e+07	3.15108e+07	2.97169e+07
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5	5.04855e+07	4.26329e+07	4.86248e+07	4.50603e+07	5.00183e+07	4.50252e+07
P0AFL6	PPX_ECOLI	ppx	Exopolyphosphatase	7	7	3.45683e+06	3.27128e+06	3.54257e+06	3.62243e+06	3.25119e+06	3.24951e+06
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5	1.30932e+07	1.25093e+07	1.44367e+07	1.45872e+07	1.1891e+07	1.34467e+07
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	7	7	1.47927e+07	1.42588e+07	1.42607e+07	1.44731e+07	1.45953e+07	1.39708e+07
P0AFM9	PSPB_ECOLI	pspB	Phage shock protein B	2	2	2.31463e+06	2.42227e+06	2.19148e+06	2.44416e+06	2.52269e+06	2.4438e+06
P0AFN2	PSPC_ECOLI	pspC	Phage shock protein C	2	2	1.14567e+06	1.02949e+06		1.01375e+06		948344
P0AFP4	YBBO_ECOLI	ybbO	Uncharacterized oxidoreductase YbbO	4	4	4.43808e+06	4.07896e+06	3.8749e+06	3.98483e+06	4.08696e+06	4.01758e+06
P0AFP6	YBGI_ECOLI	ybgI	UPF0135 protein YbgI	5	5	4.07906e+07	3.94732e+07	3.99055e+07	4.19396e+07	4.2092e+07	4.16816e+07
P0AFP9	YBHR_ECOLI	ybhR	Inner membrane transport permease YbhR	1	1		652046		338760	403401	328186
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	7	7	2.33501e+07	2.3898e+07	2.33649e+07	2.32698e+07	2.35697e+07	2.2974e+07
P0AFR2	DAUA_ECOLI	dauA	C4-dicarboxylic acid transporter DauA	3	3	7.235e+06	9.18826e+06	1.01109e+07	9.93159e+06	1.04296e+07	9.46412e+06
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	7	7	2.96174e+07	2.78747e+07	2.89191e+07	2.98101e+07	2.91498e+07	2.88872e+07
P0AFT2	YECS_ECOLI	yecS	Inner membrane amino-acid ABC transporter permease protein YecS	2	2	989360	1.0867e+06	1.2974e+06	1.19527e+06	1.3032e+06	1.65778e+06
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2	545747	583722	652384	608696	490195	550592
P0AFU4	GLRR_ECOLI	glrR	Transcriptional regulatory protein GlrR	3	3	1.35939e+06	1.43947e+06	1.48834e+06	1.49543e+06	1.38736e+06	1.45452e+06
P0AFU8	RISA_ECOLI	ribC	Riboflavin synthase	7	7	5.70591e+07	5.46367e+07	5.83675e+07	5.51451e+07	5.67948e+07	5.49671e+07
P0AFW0	RFAH_ECOLI	rfaH	Transcriptional activator RfaH	2	2	6.6697e+06	6.45733e+06	6.77087e+06	6.26389e+06	5.19972e+06	6.88801e+06
P0AFW8	ROF_ECOLI	rof	Protein rof	4	4	2.54712e+07	2.56806e+07	2.62662e+07	2.58933e+07	2.62158e+07	2.46348e+07
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	4	4	7.48216e+06	7.40634e+06	7.77847e+06	5.70362e+06	7.10054e+06	6.68799e+06
P0AFX4	RSD_ECOLI	rsd	Regulator of sigma D	1	1			239725	217429		
P0AFX7	RSEA_ECOLI	rseA	Sigma-E factor negative regulatory protein	1	1	3.54166e+06	4.35215e+06	4.12494e+06	3.17285e+06	3.8184e+06	4.26716e+06
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	7	7	1.1815e+07	1.132e+07	1.1927e+07	1.15773e+07	1.1528e+07	1.12566e+07
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12	7.41533e+07	7.32054e+07	7.48399e+07	7.52797e+07	7.64414e+07	7.43383e+07
P0AFZ1	SSEB_ECOLI	sseB	Protein SseB	5	5	1.55104e+07	1.66015e+07	1.7407e+07	1.68378e+07	1.65509e+07	1.77046e+07
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	4	4	4.37648e+07	4.52035e+07	4.75091e+07	4.62337e+07	4.67814e+07	4.41915e+07
P0AG00	WZZE_ECOLI	wzzE	Lipopolysaccharide biosynthesis protein WzzE	5	5	1.52008e+07	1.56356e+07	1.57264e+07	1.54915e+07	1.60013e+07	1.56297e+07
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	3	3	1.76592e+06		1.7385e+06	2.18402e+06	1.73968e+06	2.00482e+06
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7	5.82475e+07	7.00212e+07	6.01586e+07	6.7296e+07	6.46993e+07	6.53524e+07
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	5	5	1.19846e+07	1.26704e+07	1.24383e+07	1.25001e+07	1.2989e+07	1.26105e+07
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	10	10	2.61061e+06	2.81846e+06	2.67971e+06	2.7094e+06	2.59877e+06	2.50485e+06
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	4	4	7.7197e+06	7.99521e+06	7.78512e+06	8.41732e+06	8.08365e+06	8.01746e+06
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	17	17	9.82903e+07	9.78423e+07	1.03841e+08	9.74373e+07	1.04318e+08	9.47933e+07
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10	7.0333e+06	6.19629e+06	6.76409e+06	6.6955e+06	6.62241e+06	6.51224e+06
P0AG27	YIBN_ECOLI	yibN	Uncharacterized protein YibN	5	5	1.11526e+08	1.08923e+08	1.12474e+08	1.11843e+08	1.14672e+08	1.09742e+08
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	29	29	1.38774e+08	1.3395e+08	1.35571e+08	1.36682e+08	1.4209e+08	1.33417e+08
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	7	7	9.44376e+06	9.61571e+06	9.45588e+06	9.47704e+06	9.63871e+06	9.11629e+06
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6	1.26913e+09	1.38694e+09	1.21334e+09	1.35796e+09	1.23349e+09	1.36553e+09
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9	5.36582e+08	5.58578e+08	5.45576e+08	5.46878e+08	5.51765e+08	5.41053e+08
P0AG51	RL30_ECOLI	rpmD	50S ribosomal protein L30	6	6	3.73065e+08	3.97953e+08	3.99173e+08	4.01044e+08	3.71444e+08	4.04775e+08
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11	1.25939e+09	1.29542e+09	1.28371e+09	1.29439e+09	1.24821e+09	1.29347e+09
P0AG59	RS14_ECOLI	rpsN	30S ribosomal protein S14	8	8	7.9691e+08	7.93768e+08	7.78318e+08	7.81086e+08	8.06928e+08	8.03049e+08
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3	1.10912e+09	1.12184e+09	1.14518e+09	1.12971e+09	1.15302e+09	1.12428e+09
P0AG67	RS1_ECOLI	rpsA	30S ribosomal protein S1	42	42	1.50393e+09	1.5644e+09	1.48264e+09	1.54112e+09	1.52896e+09	1.53099e+09
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	2	2		3.50576e+06	2.9782e+06	3.27377e+06		3.39975e+06
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	1	1		1.93304e+06		2.50368e+06		
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	3	3	1.92786e+06	2.1619e+06	2.28082e+06	2.05417e+06	2.12147e+06	2.17043e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	1.04423e+06	910262	1.04118e+06	1.12103e+06	1.05152e+06	1.14637e+06
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	16	16	1.60886e+07	1.57696e+07	1.60207e+07	1.60784e+07	1.65996e+07	1.59725e+07
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	6	6	1.90859e+06	1.99705e+06	2.38387e+06	2.11974e+06	2.04402e+06	1.7614e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	5	5	3.68973e+08	3.77482e+08	3.56695e+08	3.82554e+08	3.78113e+08	3.73979e+08
P0AG90	SECD_ECOLI	secD	Protein translocase subunit SecD	30	30	2.6808e+07	2.64973e+07	2.68281e+07	2.61582e+07	2.75444e+07	2.61021e+07
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5	5.9833e+06	5.24941e+06	5.73842e+06	5.74809e+06	5.98692e+06	5.55042e+06
P0AG96	SECE_ECOLI	secE	Preprotein translocase subunit SecE	3	3	4.96401e+06	4.7536e+06	4.96772e+06	4.32658e+06	5.56667e+06	4.45841e+06
P0AG99	SECG_ECOLI	secG	Protein-export membrane protein SecG	3	3	4.41233e+07	4.20279e+07	4.43839e+07	4.21002e+07	4.29806e+07	4.10993e+07
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5	2.9922e+07	2.90207e+07	2.96579e+07	2.90408e+07	2.92193e+07	2.8569e+07
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6	8.95039e+06	8.9218e+06	8.408e+06	8.50433e+06	9.04217e+06	9.16252e+06
P0AGB6	RPOE_ECOLI	rpoE	RNA polymerase sigma-E factor	8	8	1.36709e+07	1.30041e+07	1.38372e+07	1.32391e+07	1.42855e+07	1.29339e+07
P0AGC3	SLT_ECOLI	slt	Soluble lytic murein transglycosylase	14	14	5.8282e+06	6.14068e+06	6.1059e+06	6.01123e+06	6.02643e+06	5.93379e+06
P0AGC7	SMP_ECOLI	smp	Protein smp	1	1	784803		908601	971312	852358	822495
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	2	2	5.33305e+06	5.06502e+06	5.45006e+06	5.5875e+06	5.42842e+06	4.69464e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	9	9	3.39691e+08	3.23477e+08	3.32658e+08	3.19475e+08	3.44465e+08	3.18137e+08
P0AGD7	SRP54_ECOLI	ffh	Signal recognition particle protein	15	15	3.74977e+07	3.6695e+07	3.83171e+07	3.5723e+07	3.82182e+07	3.56373e+07
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8	1.87963e+08	1.91047e+08	1.91995e+08	1.83494e+08	1.92364e+08	1.81147e+08
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	8	8	3.18444e+07	3.30911e+07	3.42508e+07	3.3719e+07	3.24089e+07	3.38862e+07
P0AGE9	SUCD_ECOLI	sucD	Succinyl-CoA ligase [ADP-forming] subunit alpha	11	11	4.20812e+07	4.07212e+07	4.17651e+07	4.08844e+07	4.23145e+07	4.13649e+07
P0AGF2	YGDK_ECOLI	ygdK	Uncharacterized SufE-like protein YgdK	4	4	1.96196e+07	1.80052e+07	2.09269e+07	2.09296e+07	1.76241e+07	2.02729e+07
P0AGG0	THIL_ECOLI	thiL	Thiamine-monophosphate kinase	5	5	7.82366e+06	8.03215e+06	8.11261e+06	8.29946e+06	8.34892e+06	8.57642e+06
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5	6.64518e+06	7.39253e+06	7.12988e+06	6.7381e+06	6.85572e+06	6.77041e+06
P0AGG4	THIO2_ECOLI	trxC	Thioredoxin-2	3	3	9.08754e+06	9.67751e+06	8.74007e+06	9.19894e+06	9.18224e+06	9.12621e+06
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16	3.06591e+07	2.95067e+07	3.05106e+07	2.93037e+07	3.1619e+07	2.89082e+07
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4	2.43299e+06	2.2366e+06	2.44664e+06	2.27744e+06	2.31336e+06	1.99521e+06
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	4	4	1.01558e+07	1.03388e+07	1.07813e+07	1.0334e+07	1.06053e+07	1.02912e+07
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	11	11	4.58539e+07	4.54941e+07	4.56052e+07	4.62761e+07	4.54916e+07	4.61176e+07
P0AGJ7	TRML_ECOLI	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	6	6	9.5721e+06	1.03615e+07	1.03739e+07	1.03082e+07	1.08788e+07	1.02632e+07
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	17	17	1.02458e+08	9.95251e+07	1.02245e+08	1.03749e+08	1.0369e+08	1.04174e+08
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.93055e+07	6.97173e+07	7.8024e+07	6.52095e+07	7.65324e+07	6.7207e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	3	3	9.9597e+06	8.72144e+06	9.89072e+06	1.10284e+07	1.00663e+07	9.64073e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	3	3	2.01573e+08	2.01238e+08	2.2628e+08	1.99736e+08	2.10248e+08	2.03637e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	906797	1.06091e+06	1.07028e+06	1.03407e+06	1.29215e+06	1.07524e+06
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.59814e+07	1.60773e+07	1.62434e+07	1.52411e+07	1.62888e+07	1.52034e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	2	2	1.85931e+06	1.95594e+06	2.04243e+06	2.07995e+06	2.05444e+06	1.95197e+06
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	3.18043e+08	3.29605e+08	3.10732e+08	3.2098e+08	2.98438e+08	3.24166e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	3.93548e+07	4.2164e+07	3.51693e+07	4.16528e+07	4.29236e+07	3.92092e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	7	7	1.76427e+07	1.70073e+07	1.88622e+07	1.80783e+07	1.70366e+07	1.76832e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2	173080	265636	254457	241875	261837	223111
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	5	5	1.41398e+07	1.40418e+07	1.46541e+07	1.28903e+07	1.38817e+07	1.39392e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	8	8	4.15612e+06	4.41598e+06	4.59006e+06	4.46245e+06	4.96532e+06	4.29558e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.3092e+07	2.1896e+07	2.17853e+07	2.22305e+07	2.23573e+07	2.14256e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	9.31097e+06	8.66129e+06	9.3849e+06	9.02682e+06	8.72298e+06	9.10041e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	1.98423e+07	1.95315e+07	2.03534e+07	1.96888e+07	2.25949e+07	2.02473e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.27688e+07	2.32925e+07	2.3292e+07	2.27234e+07	2.40988e+07	2.23491e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.949e+07	3.90211e+07	4.07564e+07	3.69843e+07	4.19854e+07	3.76641e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3		2.74875e+06	3.22386e+06	3.47802e+06	2.86273e+06	3.75441e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	14	14	7.67903e+07	7.57968e+07	7.83508e+07	7.69805e+07	7.28192e+07	7.49675e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	526621		612893	276531	522129	439830
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	7.81211e+06	7.34184e+06	8.58437e+06	7.60414e+06	8.08843e+06	7.20239e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	31	0	6.8474e+09	6.98823e+09	6.76501e+09	6.50592e+09	6.66964e+09	6.70001e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.15581e+07	2.1091e+07	2.0475e+07	2.13519e+07	2.20141e+07	2.10659e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	29	29	2.2257e+07	2.27542e+07	2.27511e+07	2.28236e+07	2.31432e+07	2.23192e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.44038e+07	2.36672e+07	2.46899e+07	2.45161e+07	2.31043e+07	2.35188e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	2.79642e+08	2.74158e+08	2.75485e+08	2.74833e+08	2.85126e+08	2.71922e+08
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.35628e+07	3.82252e+07	3.62201e+07	3.71775e+07	3.80162e+07	3.45555e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	6.84253e+06	7.58365e+06	7.31214e+06	6.76549e+06	7.32635e+06	6.5872e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	5	5	1.2088e+06	1.11132e+06	1.43425e+06	1.25856e+06	1.49847e+06	1.44501e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	14	14	9.27379e+07	8.91774e+07	9.04032e+07	8.92496e+07	9.45285e+07	8.3895e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	39	39	4.65646e+07	4.6981e+07	4.65449e+07	4.71745e+07	4.68546e+07	4.60943e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	4	4	3.45384e+06	3.34184e+06	3.29794e+06	3.27177e+06	3.44105e+06	3.26068e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.39613e+06	2.18538e+06	2.13841e+06	1.9779e+06	2.44469e+06	2.22403e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	9	9	1.05396e+06	1.02275e+06	1.05525e+06	958106	1.13228e+06	1.01426e+06
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	9.25411e+06	9.03658e+06	8.90462e+06	8.74674e+06	9.79338e+06	9.70384e+06
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.65359e+06	1.78122e+06	1.71024e+06	1.53528e+06	1.67011e+06	1.79401e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.49443e+07	1.59555e+07	1.61685e+07	1.61566e+07	1.57774e+07	1.54089e+07
