Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P07003	P07003		poxB		1.88322e+06	1.82272e+06	1.91036e+06	1.74081e+06	1.72946e+06	1.72109e+06
P07004	P07004		proA		2.53049e+07	2.51571e+07	2.57386e+07	2.54237e+07	2.57466e+07	2.2608e+07
P07012	P07012		prfB		9.24645e+06	9.13928e+06	9.46654e+06	9.26945e+06	9.45134e+06	8.38619e+06
P07014	P07014		sdhB		4.31724e+06	4.38859e+06	4.19946e+06	4.38709e+06	4.37878e+06	4.55633e+06
P07017	P07017		tar		4.64743e+06	4.78814e+06	4.50509e+06	4.64436e+06	4.26616e+06	4.25604e+06
P07021	P07021		yfiB		857331	792636	693760	706345	749933	590581
P07023	P07023		tyrA		2.61972e+06	2.73117e+06	2.51992e+06	2.62507e+06	2.26955e+06	2.53987e+06
P07024	P07024		ushA		4.82944e+06	4.91931e+06	5.09174e+06	4.96321e+06	4.88623e+06	5.14947e+06
P07026	P07026		sdiA		1.66487e+06	1.74125e+06	1.79667e+06	1.81641e+06	1.71664e+06	2.02681e+06
P07118	P07118		valS		2.46925e+07	2.44697e+07	2.43238e+07	2.41801e+07	2.47398e+07	2.32057e+07
P07330	P07330		cheB		1.4777e+06	1.56342e+06	1.71536e+06	1.62704e+06	1.39632e+06	1.45003e+06
P07363	P07363		cheA		1.72585e+06	1.8102e+06	1.79826e+06	1.85844e+06	1.72227e+06	1.59482e+06
P07364	P07364		cheR		96593.5	78866.5	91016	117877	115436	
P07395	P07395		pheT		1.6339e+07	1.62467e+07	1.61818e+07	1.6138e+07	1.60027e+07	1.51913e+07
P07604	P07604		tyrR		2.09763e+06	2.07293e+06	2.15584e+06	2.30945e+06	2.35712e+06	2.17642e+06
P07639	P07639		aroB		3.16141e+06	3.21904e+06	3.36304e+06	3.29504e+06	3.30147e+06	3.06026e+06
P07649	P07649		truA		1.78566e+06	1.83483e+06	1.86187e+06	2.0517e+06	2.04716e+06	1.97347e+06
P07650	P07650		deoA		6.67853e+06	6.80777e+06	6.53179e+06	6.28759e+06	6.71731e+06	6.56717e+06
P07658	P07658		fdhF		905112	856366	842225	887874	880146	949648
P07762	P07762		glgB		3.23578e+06	3.32858e+06	3.21197e+06	3.13255e+06	3.10612e+06	3.55136e+06
P07813	P07813		leuS		1.94029e+07	1.94263e+07	1.88123e+07	1.88709e+07	1.87839e+07	1.79456e+07
P07821	P07821		fhuC		632864	647672	633696	657820	737495	629267
P07822	P07822		fhuD		363286	391315	373826	375818	450182	339580
P07862	P07862		ddlB		5.80989e+06	5.91546e+06	5.85446e+06	5.88531e+06	5.78906e+06	5.47566e+06
P07913	P07913		tdh		4.19545e+06	4.02256e+06	4.00684e+06	3.83091e+06	4.19382e+06	4.04294e+06
P08178	P08178		purM		1.77918e+06	1.69137e+06	1.64544e+06	1.51942e+06	1.48261e+06	1.60224e+06
P08179	P08179		purN		1.12955e+06	1.12358e+06	1.07035e+06	1.03123e+06	858266	487368
P08189	P08189		fimF		1.07312e+06	954647	1.20011e+06	1.1412e+06	1.1937e+06	862586
P08190	P08190		fimG		1.68604e+06	1.77112e+06	1.82442e+06	1.84212e+06	1.85065e+06	1.33996e+06
P08191	P08191		fimH		2.90078e+06	2.98029e+06	2.69495e+06	2.81609e+06	2.7469e+06	3.16491e+06
P08192	P08192		folC		3.29308e+06	3.42915e+06	3.40871e+06	3.34483e+06	3.1767e+06	3.49666e+06
P08200	P08200		icd		2.52475e+07	2.47009e+07	2.43831e+07	2.45654e+07	2.49474e+07	2.23374e+07
P08201	P08201		nirB		5.86389e+06	5.79234e+06	5.76055e+06	5.80369e+06	5.75737e+06	5.67815e+06
P08244	P08244		pyrF		9.54559e+06	9.46178e+06	9.66798e+06	9.89658e+06	1.02913e+07	8.74604e+06
P08245	P08245		yciH		720185	635901	700978	666886	703444	567813
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4.0653e+06	4.04115e+06		772246		3.27692e+06
P08312	P08312		pheS		1.3108e+07	1.30592e+07	1.31596e+07	1.3111e+07	1.31424e+07	1.22202e+07
P08331	P08331		cpdB		2.87551e+06	2.82844e+06	2.80769e+06	2.81484e+06	2.74637e+06	2.85164e+06
P08337	P08337		mutT		1.16335e+06	1.09899e+06	1.10261e+06	1.01597e+06	967576	1.05074e+06
P08373	P08373		murB		1.78019e+06	1.71907e+06	1.63912e+06	1.7013e+06	1.69653e+06	1.7602e+06
P08390	P08390		usg		4.79926e+06	4.9778e+06	5.1369e+06	5.08985e+06	5.39442e+06	4.29227e+06
P08395	P08395		sppA		2.19676e+06	2.15025e+06	2.19089e+06	2.18835e+06	2.10691e+06	2.17017e+06
P08506	P08506		dacC		6.27094e+06	6.30748e+06	6.68707e+06	6.60966e+06	6.51309e+06	6.04756e+06
P08622	P08622		dnaJ		6.56274e+06	6.6572e+06	6.63589e+06	6.56851e+06	6.71297e+06	6.57911e+06
P08660	P08660		lysC		2.8287e+06	2.97998e+06	2.6344e+06	2.90672e+06	2.63778e+06	3.1742e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.54982e+06	2.67419e+06				2.84939e+06
P08839	P08839		ptsI		6.24517e+07	6.19312e+07	6.19532e+07	6.16753e+07	6.23497e+07	5.92979e+07
P08956	P08956		hsdR		2.30392e+06	2.40374e+06	2.35466e+06	2.33301e+06	2.35168e+06	2.22886e+06
P08957	P08957		hsdM		9.49191e+06	9.44195e+06	9.40568e+06	9.60238e+06	9.55962e+06	8.8928e+06
P09029	P09029		purK		1.34933e+06	1.30642e+06	1.16364e+06	1.14676e+06	1.23743e+06	1.66409e+06
P09030	P09030		xthA		2.58901e+06	2.59773e+06	2.61739e+06	2.63354e+06	2.56852e+06	2.52931e+06
P09053	P09053		avtA		2.26178e+06	2.26357e+06	2.31701e+06	2.29921e+06	2.34085e+06	2.20359e+06
P09126	P09126		hemD		1.91487e+06	2.1084e+06	2.09247e+06	2.08391e+06	2.03668e+06	1.9993e+06
P09127	P09127		hemX		1.24916e+07	1.20157e+07	1.18087e+07	1.21434e+07	1.20951e+07	1.21177e+07
P09147	P09147		galE		8.66092e+06	8.76882e+06	8.97263e+06	8.91811e+06	8.94193e+06	8.74803e+06
P09148	P09148		galT		1.75182e+06	1.77637e+06	1.77799e+06	1.84893e+06	1.80894e+06	1.71665e+06
P09152	P09152		narG		5.02076e+06	4.99047e+06	5.09904e+06	5.12807e+06	4.98806e+06	5.0799e+06
P09155	P09155		rnd		1.10764e+07	1.20331e+07	1.02616e+07	1.0673e+07	1.15674e+07	1.13957e+07
P09158	P09158		speE		6.99065e+06	7.59732e+06	7.11237e+06	7.13732e+06	7.04066e+06	6.98161e+06
P09169	P09169		ompT		1.33874e+07	1.33705e+07	1.32208e+07	1.36368e+07	1.31838e+07	1.2686e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.37772e+06	2.28149e+06				2.41684e+06
P09323	P09323		nagE		678265	647537	543645	450613	465970	530566
P09348	P09348		motA		1.03156e+06	1.04486e+06	888121	1.09196e+06	1.08408e+06	1.24124e+06
P09372	P09372		grpE		2.19435e+07	2.04245e+07	2.20955e+07	2.2773e+07	2.30091e+07	1.83253e+07
P09373	P09373		pflB		2.68915e+08	2.7333e+08	2.78025e+08	2.81908e+08	2.77038e+08	2.51857e+08
P09394	P09394		glpQ		5.6285e+06	5.87115e+06	5.78728e+06	5.81533e+06	5.7364e+06	5.91253e+06
P09424	P09424		mtlD		2.29101e+06	2.36961e+06	2.17763e+06	2.14825e+06	2.17915e+06	2.11039e+06
P09546	P09546		putA		1.75914e+06	1.69548e+06	1.73491e+06	1.70894e+06	1.65628e+06	1.62472e+06
P09549	P09549		dedD		1.24536e+06	1.27788e+06	1.38415e+06	1.34253e+06	1.29166e+06	1.37284e+06
P09831	P09831		gltB		3.85952e+06	3.75727e+06	3.8515e+06	3.81201e+06	3.6518e+06	3.71583e+06
P09832	P09832		gltD		3.53901e+06	3.38598e+06	3.68298e+06	3.61699e+06	3.65432e+06	3.54382e+06
P0A698	P0A698		uvrA		2.41352e+06	2.46202e+06	2.57823e+06	2.44546e+06	2.47753e+06	2.56013e+06
P0A6A0	P0A6A0		ubiB		1.5127e+06	1.50765e+06	1.58002e+06	1.57455e+06	1.55798e+06	1.82084e+06
P0A6A3	P0A6A3		ackA		1.37631e+08	1.37434e+08	1.36071e+08	1.35431e+08	1.29416e+08	1.22417e+08
P0A6A8	P0A6A8		acpP		1.61585e+08	1.61692e+08	1.52636e+08	1.5587e+08	1.47118e+08	1.59302e+08
P0A6B4	P0A6B4		alr		3.21302e+06	3.29448e+06	3.22842e+06	3.19807e+06	3.2478e+06	2.96808e+06
P0A6B7	P0A6B7		iscS		1.67727e+07	1.68907e+07	1.66914e+07	1.66936e+07	1.65592e+07	1.48323e+07
P0A6C1	P0A6C1		nfo		2.26254e+06	2.22881e+06	2.25734e+06	2.13753e+06	2.20722e+06	2.18719e+06
P0A6D0	P0A6D0		argR		1.46163e+06	1.58522e+06	1.68863e+06	1.6174e+06	1.71172e+06	1.73395e+06
P0A6D3	P0A6D3		aroA		5.28875e+06	5.24446e+06	5.08395e+06	4.89963e+06	5.07078e+06	5.70911e+06
P0A6D7	P0A6D7		aroK		8.86073e+06	8.73924e+06	8.4842e+06	8.27621e+06	8.53388e+06	8.09974e+06
P0A6E1	P0A6E1		aroL		53246.7		67441.9		72857.4	19272.4
P0A6E4	P0A6E4		argG		750220	794548	709909	639242	539284	600370
P0A6E6	P0A6E6		atpC		7.42223e+06	7.17204e+06	7.62512e+06	7.70744e+06	7.64186e+06	7.23614e+06
P0A6E9	P0A6E9		bioD2		5.41784e+06	5.52584e+06	5.7502e+06	5.94372e+06	5.40527e+06	5.56235e+06
P0A6F1	P0A6F1		carA		1.02663e+07	1.0257e+07	1.0395e+07	1.0616e+07	1.05094e+07	9.33311e+06
P0A6F3	P0A6F3		glpK		5.34286e+06	5.30576e+06	5.01338e+06	5.19527e+06	5.19272e+06	5.04984e+06
P0A6F5	P0A6F5		groL		8.31534e+07	8.34289e+07	8.24012e+07	8.12922e+07	8.28018e+07	7.011e+07
P0A6F9	P0A6F9		groS		9.45507e+07	9.03839e+07	1.08057e+08	1.03939e+08	1.04473e+08	8.26527e+07
P0A6G3	P0A6G3		pncC		3.43403e+06	3.3959e+06	3.43583e+06	3.386e+06	3.36291e+06	3.24825e+06
P0A6G7	P0A6G7		clpP		2.29127e+07	2.34493e+07	2.38223e+07	2.38735e+07	2.36321e+07	2.05872e+07
P0A6H1	P0A6H1		clpX		1.76378e+07	1.76302e+07	1.71481e+07	1.7061e+07	1.69244e+07	1.73388e+07
P0A6H5	P0A6H5		hslU		2.12818e+07	2.1485e+07	2.14229e+07	2.13849e+07	2.13685e+07	2.12632e+07
P0A6H8	P0A6H8		cls		711777	673084	619072	538101	540506	765254
P0A6I0	P0A6I0		cmk		1.05702e+07	1.0884e+07	1.08321e+07	1.08993e+07	1.12218e+07	1.08953e+07
P0A6I3	P0A6I3		coaA		3.50656e+06	3.4685e+06	3.37206e+06	3.19115e+06	3.28044e+06	3.38209e+06
P0A6I6	P0A6I6		coaD		1.09855e+06	1.01557e+06	1.04919e+06	1.09684e+06	1.18984e+06	
P0A6I9	P0A6I9		coaE		3.29692e+06	3.6741e+06	3.51412e+06	3.47585e+06	3.83732e+06	3.17943e+06
P0A6J1	P0A6J1		cysC		1.41679e+06	1.30287e+06	1.35836e+06	1.36452e+06	1.30596e+06	1.34314e+06
P0A6J5	P0A6J5		dadA		1.50607e+06	1.68546e+06	1.59729e+06	1.63515e+06	1.576e+06	1.12863e+06
P0A6J8	P0A6J8		ddlA		1.15566e+07	1.14815e+07	1.15169e+07	1.15105e+07	1.07839e+07	1.08866e+07
P0A6K1	P0A6K1		dapF		608918	689195	415369	373181	419614	640864
P0A6K3	P0A6K3		def		1.25227e+07	1.20417e+07	1.32613e+07	1.29575e+07	1.31909e+07	1.14813e+07
P0A6K6	P0A6K6		deoB		1.80578e+07	1.80292e+07	1.77486e+07	1.78088e+07	1.76156e+07	1.73407e+07
P0A6L0	P0A6L0		deoC		1.28548e+07	1.26353e+07	1.3223e+07	1.31708e+07	1.32077e+07	1.10927e+07
P0A6L2	P0A6L2		dapA		2.88203e+07	2.8796e+07	2.86807e+07	2.90506e+07	2.73823e+07	2.7344e+07
P0A6L4	P0A6L4		nanA		423911	434758	455162	494139	591568	392097
P0A6L7	P0A6L7		uxaB		1.67127e+06	1.69495e+06	1.86765e+06	1.71576e+06	1.69132e+06	1.54475e+06
P0A6L9	P0A6L9		hscB		4.43339e+06	4.6267e+06	4.66896e+06	4.57489e+06	4.72053e+06	4.16421e+06
P0A6M4	P0A6M4		dtd		2.40323e+06	2.55333e+06	2.2826e+06	2.43421e+06	2.7814e+06	1.24283e+06
P0A6M8	P0A6M8		fusA		1.21619e+08	1.21224e+08	1.2421e+08	1.2501e+08	1.24562e+08	1.0968e+08
P0A6N4	P0A6N4		efp		7.26215e+07	7.4468e+07	7.71543e+07	7.89735e+07	7.43198e+07	8.63428e+07
P0A6N8	P0A6N8		yeiP		1.54569e+07	1.54102e+07	1.56923e+07	1.55804e+07	1.5261e+07	1.47881e+07
P0A6P1	P0A6P1		tsf		2.08169e+08	2.10598e+08	2.1443e+08	2.11879e+08	2.12464e+08	1.95418e+08
P0A6P5	P0A6P5		der		4.42506e+06	4.63835e+06	4.65711e+06	4.75647e+06	4.58319e+06	4.54656e+06
P0A6P7	P0A6P7		engB		8.4311e+06	8.58496e+06	8.75785e+06	8.6019e+06	8.77846e+06	7.98916e+06
P0A6P9	P0A6P9		eno		1.56997e+08	1.57557e+08	1.61905e+08	1.65794e+08	1.61261e+08	1.43919e+08
P0A6Q3	P0A6Q3		fabA		1.41596e+07	1.40766e+07	1.39257e+07	1.35968e+07	1.4393e+07	1.36066e+07
P0A6Q6	P0A6Q6		fabZ		2.77123e+07	2.78826e+07	2.61228e+07	2.60756e+07	2.74e+07	2.77857e+07
P0A6R0	P0A6R0		fabH		1.83887e+07	1.80586e+07	1.739e+07	1.7374e+07	1.69771e+07	1.729e+07
P0A6R3	P0A6R3		fis		6.80541e+06	6.52371e+06	5.978e+06	5.65474e+06	6.21744e+06	4.4245e+06
P0A6S0	P0A6S0		flgH		1.91465e+06	2.01872e+06	2.04742e+06	1.99966e+06	2.06298e+06	1.93912e+06
P0A6S7	P0A6S7		gpsA		6.26857e+06	6.65864e+06	6.63176e+06	6.79311e+06	6.1306e+06	6.80361e+06
P0A6T1	P0A6T1		pgi		4.15654e+07	4.24042e+07	4.13184e+07	4.02775e+07	4.15316e+07	3.58381e+07
P0A6T3	P0A6T3		galK		5.15314e+06	5.1532e+06	5.41713e+06	5.41275e+06	5.18454e+06	4.87937e+06
P0A6T5	P0A6T5		folE		2.93136e+06	3.04177e+06	2.85543e+06	2.83404e+06	2.86648e+06	2.77393e+06
P0A6T9	P0A6T9		gcvH		1.80359e+06	1.7017e+06	1.70461e+06	1.72304e+06	1.7191e+06	2.07243e+06
P0A6U3	P0A6U3		mnmG		6.97695e+06	6.61836e+06	6.52825e+06	6.59464e+06	6.54316e+06	7.01285e+06
P0A6U5	P0A6U5		rsmG		6.01946e+06	5.32853e+06	5.72682e+06	5.80121e+06	5.8352e+06	5.61855e+06
P0A6U8	P0A6U8		glgA		2.94604e+06	2.95099e+06	2.95231e+06	2.96236e+06	3.02508e+06	3.14063e+06
P0A6V1	P0A6V1		glgC		7.61035e+06	7.16539e+06	7.69235e+06	7.3234e+06	7.83568e+06	7.03956e+06
P0A6V8	P0A6V8		glk		9.62033e+06	9.54839e+06	1.00566e+07	1.02489e+07	1.01819e+07	9.53404e+06
P0A6W0	P0A6W0		glsA2		1.65227e+06	1.43309e+06	1.56924e+06	1.50505e+06	1.75011e+06	1.63228e+06
P0A6W3	P0A6W3		mraY		1.3751e+06	1.22209e+06	1.55009e+06	1.47111e+06	1.40021e+06	1.33392e+06
P0A6W5	P0A6W5		greA		2.38051e+07	2.43349e+07	2.43132e+07	2.34458e+07	2.43136e+07	2.51277e+07
P0A6W9	P0A6W9		gshA		5.52926e+06	5.49446e+06	5.61456e+06	5.66284e+06	5.71002e+06	5.4827e+06
P0A6X3	P0A6X3		hfq		958010	852980	1.05367e+06	915799	902265	751673
P0A6X7	P0A6X7		ihfA		5.43739e+07	5.31426e+07	4.39467e+07	4.70235e+07	4.62508e+07	5.50194e+07
P0A6Y1	P0A6Y1		ihfB		1.2866e+07	1.16776e+07	1.17301e+07	1.10916e+07	1.05565e+07	1.35982e+07
P0A6Y5	P0A6Y5		hslO		7.02236e+06	7.06706e+06	6.79061e+06	7.0709e+06	6.74837e+06	7.5566e+06
P0A6Y8	P0A6Y8		dnaK		4.16423e+07	4.14386e+07	4.01701e+07	4.07565e+07	3.91397e+07	3.75876e+07
P0A6Z1	P0A6Z1		hscA		5.1983e+06	5.05592e+06	5.26822e+06	5.23594e+06	5.0596e+06	4.94411e+06
P0A6Z3	P0A6Z3		htpG		2.75453e+07	2.72774e+07	2.73834e+07	2.7287e+07	2.74964e+07	2.60933e+07
P0A6Z6	P0A6Z6		nikR		997605	1.3134e+06	1.096e+06	1.02576e+06	957002	1.15476e+06
P0A705	P0A705		infB		1.64454e+07	1.64087e+07	1.62781e+07	1.57709e+07	1.57988e+07	1.58104e+07
P0A707	P0A707		infC		5.94876e+07	5.88248e+07	5.72273e+07	5.67186e+07	5.72496e+07	5.36527e+07
P0A715	P0A715		kdsA		2.29948e+07	2.25391e+07	2.3122e+07	2.34211e+07	2.31337e+07	1.91738e+07
P0A717	P0A717		prs		2.5274e+07	2.52272e+07	2.56302e+07	2.53766e+07	2.57236e+07	2.25262e+07
P0A720	P0A720		tmk		2.66289e+06	2.83719e+06	2.8698e+06	2.79809e+06	2.7315e+06	2.67154e+06
P0A722	P0A722		lpxA		8.38976e+06	8.09044e+06	8.72936e+06	8.67892e+06	8.64137e+06	8.03561e+06
P0A729	P0A729		yceF		2.26271e+06	2.35199e+06	2.22818e+06	2.16217e+06	2.20153e+06	2.23295e+06
P0A731	P0A731		mgsA		3.97261e+06	3.77104e+06	3.77446e+06	3.88509e+06	3.34039e+06	3.21215e+06
P0A734	P0A734		minE		2.55981e+07	2.62259e+07	2.45996e+07	2.4305e+07	2.49447e+07	2.49646e+07
P0A738	P0A738		moaC		1.02e+06	993740	1.0271e+06	948625	1.07594e+06	1.24182e+06
P0A744	P0A744		msrA		6.87272e+06	6.80972e+06	6.59946e+06	7.03829e+06	6.70709e+06	7.28723e+06
P0A746	P0A746		msrB		1.26977e+06	1.35175e+06	1.45478e+06	1.55961e+06	1.54212e+06	1.18796e+06
P0A749	P0A749		murA		1.12423e+07	1.13786e+07	1.13088e+07	1.14486e+07	1.11432e+07	1.09139e+07
P0A752	P0A752		nadD		534118	604398	373093	347514	573900	221265
P0A759	P0A759		nagB		4.16824e+06	3.76722e+06	4.11958e+06	4.03498e+06	4.51205e+06	4.81641e+06
P0A763	P0A763		ndk		1.28673e+07	1.33908e+07	1.38811e+07	1.42113e+07	1.41566e+07	1.34445e+07
P0A780	P0A780		nusB		1.34098e+07	1.3841e+07	1.28138e+07	1.23926e+07	1.26705e+07	1.24212e+07
P0A784	P0A784		orn		2.93831e+06	2.90128e+06	2.88675e+06	2.9044e+06	2.91989e+06	2.73466e+06
P0A786	P0A786		pyrB		2.58935e+06	2.67733e+06	2.63601e+06	2.76827e+06	2.4833e+06	2.37787e+06
P0A790	P0A790		panD		6.97591e+06	6.62424e+06	7.15566e+06	7.11863e+06	6.84381e+06	7.10821e+06
P0A794	P0A794		pdxJ		8.30816e+06	8.05994e+06	8.4857e+06	8.22533e+06	8.81917e+06	7.13342e+06
P0A796	P0A796		pfkA		2.43699e+07	2.39844e+07	2.37102e+07	2.40062e+07	2.41187e+07	2.216e+07
P0A799	P0A799		pgk		4.10012e+08	4.14673e+08	4.27759e+08	4.32256e+08	4.24498e+08	3.86252e+08
P0A7A2	P0A7A2		gpmB		4.2145e+06	4.23056e+06	4.08715e+06	3.65832e+06	3.79738e+06	3.24056e+06
P0A7A5	P0A7A5		pcm		893357	903924	827639	954694	794117	856398
P0A7A7	P0A7A7		plsB		2.97129e+06	2.95238e+06	2.84817e+06	2.85128e+06	2.80135e+06	2.88915e+06
P0A7A9	P0A7A9		ppa		9.63503e+07	9.63729e+07	9.16568e+07	9.31122e+07	9.24869e+07	7.95611e+07
P0A7B1	P0A7B1		ppk		1.40092e+06	1.3235e+06	1.37388e+06	1.32811e+06	1.32748e+06	1.45566e+06
P0A7B5	P0A7B5		proB		1.13766e+07	1.15747e+07	1.04845e+07	1.04867e+07	1.0453e+07	1.10543e+07
P0A7B8	P0A7B8		hslV		1.65178e+07	1.73669e+07	1.36742e+07	1.75429e+07	1.42577e+07	1.4135e+07
P0A7C2	P0A7C2		lexA		4.62103e+06	4.74016e+06	4.5977e+06	4.71568e+06	4.39692e+06	3.95942e+06
P0A7C6	P0A7C6		pepE		5.99283e+06	6.00234e+06	6.02763e+06	6.04019e+06	5.82966e+06	6.28284e+06
P0A7D1	P0A7D1		pth		7.60711e+06	7.5415e+06	7.93716e+06	7.94465e+06	7.7502e+06	7.34582e+06
P0A7D4	P0A7D4		purA		4.31572e+07	4.33227e+07	4.3719e+07	4.35121e+07	4.28379e+07	3.96402e+07
P0A7D7	P0A7D7		purC		7.5491e+06	7.5663e+06	7.00359e+06	7.37483e+06	7.27917e+06	6.45719e+06
P0A7E1	P0A7E1		pyrD		7.412e+06	7.49977e+06	7.15631e+06	7.20243e+06	7.19396e+06	7.46689e+06
P0A7E3	P0A7E3		pyrE		5.2587e+06	5.28244e+06	5.2019e+06	4.99846e+06	5.10258e+06	5.20037e+06
P0A7E5	P0A7E5		pyrG		1.60476e+07	1.58416e+07	1.62114e+07	1.6216e+07	1.61995e+07	1.56085e+07
P0A7E9	P0A7E9		pyrH		7.69226e+06	7.61011e+06	7.75371e+06	7.58498e+06	6.93505e+06	6.35231e+06
P0A7F3	P0A7F3		pyrI		1.9044e+06	1.91556e+06	1.86538e+06	1.85448e+06	1.69398e+06	1.74354e+06
P0A7F6	P0A7F6		speD		2.02034e+06	1.98414e+06	1.97486e+06	1.88018e+06	1.84452e+06	1.98018e+06
P0A7F9	P0A7F9		queA		4.25681e+06	4.07765e+06	4.22896e+06	4.11725e+06	4.0732e+06	4.5095e+06
P0A7G2	P0A7G2		rbfA		2.74723e+07	2.61866e+07	2.74492e+07	2.63643e+07	2.53523e+07	2.34774e+07
P0A7G6	P0A7G6		recA		1.07493e+07	1.07127e+07	1.06914e+07	1.07495e+07	1.08879e+07	9.68792e+06
P0A7H6	P0A7H6		recR		722015	736476	853798	651454	853196	899135
P0A7I0	P0A7I0		prfA		4.39972e+06	4.53377e+06	4.396e+06	4.32628e+06	4.5928e+06	4.25061e+06
P0A7I4	P0A7I4		prfC		5.4533e+06	5.41459e+06	5.27373e+06	5.29343e+06	5.44443e+06	5.30726e+06
P0A7I7	P0A7I7		ribA		9.85299e+06	9.83983e+06	9.71737e+06	9.66004e+06	8.82279e+06	9.6112e+06
P0A7J0	P0A7J0		ribB		1.40401e+07	1.39758e+07	1.33516e+07	1.32237e+07	1.35633e+07	1.33123e+07
P0A7J3	P0A7J3		rplJ		4.96564e+08	4.94579e+08	5.27085e+08	5.13748e+08	5.0983e+08	4.4607e+08
P0A7J7	P0A7J7		rplK		1.54939e+08	1.54983e+08	1.62304e+08	1.58246e+08	1.59285e+08	1.3209e+08
P0A7K2	P0A7K2		rplL		2.18094e+08	2.23462e+08	1.95131e+08	1.91669e+08	1.90462e+08	2.24003e+08
P0A7K6	P0A7K6		rplS		7.86387e+07	7.6797e+07	7.76919e+07	7.77105e+07	7.81957e+07	7.24217e+07
P0A7L0	P0A7L0		rplA		3.31593e+08	3.4009e+08	3.06823e+08	3.0391e+08	2.97716e+08	2.94389e+08
P0A7L3	P0A7L3		rplT		4.54303e+07	4.47255e+07	3.62183e+07	3.66048e+07	3.43838e+07	4.50602e+07
P0A7L8	P0A7L8		rpmA		1.40105e+08	1.39265e+08	1.36872e+08	1.43588e+08	1.39829e+08	9.99567e+07
P0A7M2	P0A7M2		rpmB		1.44397e+08	1.49535e+08	1.38076e+08	1.38916e+08	1.38043e+08	1.32523e+08
P0A7M6	P0A7M6		rpmC		2.36218e+07	2.51593e+07	2.10528e+07	2.00717e+07	1.88059e+07	2.6625e+07
P0A7M9	P0A7M9		rpmE		3.2792e+07	3.20618e+07	3.404e+07	3.28832e+07	3.59388e+07	2.34414e+07
P0A7N4	P0A7N4		rpmF		4.1636e+07	4.19108e+07	3.76293e+07	3.65506e+07	3.73424e+07	3.53151e+07
P0A7N9	P0A7N9		rpmG		7.89707e+07	7.61232e+07	8.6268e+07	8.54742e+07	8.49847e+07	6.57954e+07
P0A7P5	P0A7P5		rpmH		2.73974e+07	2.8647e+07	2.80145e+07	2.7667e+07	2.71818e+07	2.22282e+07
P0A7Q1	P0A7Q1		rpmI		1.12704e+07	1.26668e+07	1.49262e+07	1.79496e+07	1.5513e+07	1.35044e+07
P0A7R1	P0A7R1		rplI		4.23472e+08	4.36205e+08	4.58136e+08	4.60764e+08	4.54467e+08	3.88296e+08
P0A7R5	P0A7R5		rpsJ		1.79716e+08	1.8122e+08	1.96744e+08	1.96786e+08	1.94106e+08	1.69016e+08
P0A7R9	P0A7R9		rpsK		1.03378e+08	1.05234e+08	1.05546e+08	1.08289e+08	1.09009e+08	7.83668e+07
P0A7S3	P0A7S3		rpsL		7.18751e+07	6.97762e+07	7.07586e+07	6.82364e+07	7.1353e+07	6.7792e+07
P0A7S9	P0A7S9		rpsM		3.51725e+07	3.59912e+07	3.15393e+07	3.24732e+07	3.1512e+07	3.40038e+07
P0A7T3	P0A7T3		rpsP		7.15502e+07	7.36521e+07	7.21923e+07	7.2671e+07	7.10816e+07	5.52385e+07
P0A7T7	P0A7T7		rpsR		6.73345e+07	7.11684e+07	7.28479e+07	7.4827e+07	7.5989e+07	7.08201e+07
P0A7U3	P0A7U3		rpsS		1.32367e+08	1.33698e+08	1.38025e+08	1.31973e+08	1.3496e+08	1.05187e+08
P0A7U7	P0A7U7		rpsT		2.75728e+07	2.68665e+07	2.65799e+07	2.64971e+07	2.63522e+07	1.93811e+07
P0A7V0	P0A7V0		rpsB		8.92869e+07	9.0058e+07	8.74287e+07	8.84029e+07	8.83615e+07	8.2726e+07
P0A7V3	P0A7V3		rpsC		8.61648e+07	8.54737e+07	8.82691e+07	8.69786e+07	8.82894e+07	7.32565e+07
