Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A6M4	P0A6M4		dtd		2.18751e+06	2.16231e+06	2.05964e+06	2.2058e+06	2.35247e+06	2.29736e+06
P0A6M8	P0A6M8		fusA		1.38123e+08	1.41602e+08	1.42952e+08	1.42785e+08	1.39431e+08	1.41973e+08
P0A6N4	P0A6N4		efp		6.65528e+07	6.94559e+07	6.52922e+07	6.42647e+07	6.63046e+07	6.66585e+07
P0A6N8	P0A6N8		yeiP		1.51396e+07	1.47819e+07	1.50888e+07	1.53132e+07	1.53361e+07	1.55557e+07
P0A6P1	P0A6P1		tsf		2.09407e+08	2.10679e+08	2.13379e+08	2.15786e+08	2.17668e+08	2.17357e+08
P0A6P5	P0A6P5		der		4.60873e+06	4.87488e+06	4.66915e+06	4.68867e+06	4.60512e+06	4.71409e+06
P0A6P7	P0A6P7		engB		8.81286e+06	8.46255e+06	8.36631e+06	8.73733e+06	8.7279e+06	8.92964e+06
P0A6P9	P0A6P9		eno		1.6074e+08	1.69668e+08	1.70654e+08	1.74904e+08	1.70786e+08	1.72354e+08
P0A6Q3	P0A6Q3		fabA		1.37597e+07	1.37954e+07	1.38926e+07	1.31314e+07	1.35229e+07	1.33204e+07
P0A6Q6	P0A6Q6		fabZ		2.16871e+07	2.23317e+07	2.10852e+07	1.95976e+07	2.02514e+07	1.97586e+07
P0A6R0	P0A6R0		fabH		1.8416e+07	1.80359e+07	1.89512e+07	1.72794e+07	1.74191e+07	1.64818e+07
P0A6R3	P0A6R3		fis		7.85481e+06	6.71025e+06	7.90238e+06	6.4186e+06	6.97557e+06	7.04697e+06
P0A6S0	P0A6S0		flgH		2.00356e+06	1.99979e+06	1.96364e+06	2.27364e+06	2.22774e+06	2.19723e+06
P0A6S7	P0A6S7		gpsA		6.29525e+06	6.44148e+06	6.29654e+06	6.71591e+06	6.39432e+06	6.58459e+06
P0A6T1	P0A6T1		pgi		5.14847e+07	5.1607e+07	5.20913e+07	5.00231e+07	5.16687e+07	5.12285e+07
P0A6T3	P0A6T3		galK		5.20997e+06	5.18357e+06	5.21061e+06	5.41621e+06	5.42707e+06	5.38743e+06
P0A6T5	P0A6T5		folE		4.06414e+06	4.01115e+06	4.22482e+06	3.95665e+06	3.99645e+06	4.01525e+06
P0A6T9	P0A6T9		gcvH		2.15959e+06	2.16719e+06	2.08251e+06	2.0003e+06	2.19432e+06	2.02884e+06
P0A6U3	P0A6U3		mnmG		6.66257e+06	6.55445e+06	6.72155e+06	6.98597e+06	6.80832e+06	6.81428e+06
P0A6U5	P0A6U5		rsmG		5.93435e+06	5.44766e+06	5.92872e+06	5.68449e+06	6.22926e+06	6.11843e+06
P0A6U8	P0A6U8		glgA		3.09101e+06	3.08956e+06	3.02094e+06	3.12762e+06	3.13081e+06	3.06642e+06
P0A6V1	P0A6V1		glgC		7.4046e+06	7.04915e+06	7.76206e+06	7.5367e+06	7.49985e+06	7.79808e+06
P0A6V8	P0A6V8		glk		9.78512e+06	9.68037e+06	9.81015e+06	1.00317e+07	9.8396e+06	9.93342e+06
P0A6W0	P0A6W0		glsA2		1.21675e+06	1.16103e+06	1.08886e+06	1.19042e+06	1.07727e+06	927873
P0A6W3	P0A6W3		mraY		1.36844e+06	1.47395e+06	1.37627e+06	1.44335e+06	1.46698e+06	1.53838e+06
P0A6W5	P0A6W5		greA		2.40954e+07	2.46576e+07	2.396e+07	2.43938e+07	2.4199e+07	2.43945e+07
P0A6W9	P0A6W9		gshA		5.22233e+06	5.3063e+06	5.50769e+06	5.58961e+06	5.42126e+06	5.56406e+06
P0A6X3	P0A6X3		hfq		891228	926745	1.1928e+06	883623	1.06661e+06	864841
P0A6X7	P0A6X7		ihfA		5.20216e+07	5.39216e+07	5.36372e+07	4.83839e+07	4.76385e+07	4.68654e+07
P0A6Y1	P0A6Y1		ihfB		1.07274e+07	1.05239e+07	1.08145e+07	1.01967e+07	9.39137e+06	1.05018e+07
P0A6Y5	P0A6Y5		hslO		7.15262e+06	6.92471e+06	7.13812e+06	7.11367e+06	7.15226e+06	6.99324e+06
P0A6Y8	P0A6Y8		dnaK		4.16907e+07	4.21469e+07	4.37304e+07	4.22556e+07	4.14735e+07	4.17897e+07
P0A6Z1	P0A6Z1		hscA		4.18779e+06	4.26158e+06	4.17638e+06	4.27192e+06	4.26751e+06	4.25171e+06
P0A6Z3	P0A6Z3		htpG		2.80652e+07	2.77823e+07	2.83064e+07	2.78548e+07	2.78915e+07	2.78991e+07
P0A6Z6	P0A6Z6		nikR		1.25208e+06	1.17497e+06	1.06539e+06	1.01069e+06	1.03233e+06	1.06458e+06
P0A705	P0A705		infB		2.33083e+07	2.31678e+07	2.32971e+07	2.29368e+07	2.28626e+07	2.30283e+07
P0A707	P0A707		infC		4.95162e+07	5.07964e+07	5.09503e+07	4.91965e+07	4.94813e+07	4.87802e+07
P0A715	P0A715		kdsA		1.92299e+07	1.90696e+07	1.91123e+07	1.91422e+07	1.92763e+07	1.96272e+07
P0A717	P0A717		prs		4.66066e+07	4.90637e+07	4.87474e+07	4.64072e+07	4.49921e+07	4.64213e+07
P0A720	P0A720		tmk		2.8077e+06	3.01461e+06	2.87081e+06	2.78469e+06	2.75463e+06	2.9363e+06
P0A722	P0A722		lpxA		8.4935e+06	8.27369e+06	8.35349e+06	8.57067e+06	8.52014e+06	8.79165e+06
P0A729	P0A729		yceF		2.43722e+06	2.25896e+06	2.42018e+06	2.11686e+06	2.39492e+06	2.29414e+06
P0A731	P0A731		mgsA		3.96809e+06	3.81903e+06	4.02915e+06	4.02808e+06	3.5707e+06	4.10332e+06
P0A734	P0A734		minE		3.51915e+07	3.30462e+07	3.29572e+07	3.32078e+07	3.4767e+07	3.35286e+07
P0A738	P0A738		moaC		1.04796e+06	1.05416e+06	978764	1.01224e+06	949906	998025
P0A744	P0A744		msrA		5.00361e+06	4.27393e+06	4.82388e+06	4.29207e+06	5.04341e+06	4.8681e+06
P0A746	P0A746		msrB		1.03912e+06	1.07806e+06	1.0395e+06	1.10481e+06	1.20312e+06	1.05415e+06
P0A749	P0A749		murA		1.21361e+07	1.1515e+07	1.15257e+07	1.18499e+07	1.1977e+07	1.17598e+07
P0A752	P0A752		nadD		537774	595970	506968	533465	547958	469620
P0A759	P0A759		nagB		4.40197e+06	3.84798e+06	4.08945e+06	3.99332e+06	4.09317e+06	4.13096e+06
P0A763	P0A763		ndk		1.41258e+07	1.38926e+07	1.36504e+07	1.44081e+07	1.4638e+07	1.50367e+07
P0A780	P0A780		nusB		1.33244e+07	1.26949e+07	1.25882e+07	1.20413e+07	1.2324e+07	1.21291e+07
P0A784	P0A784		orn		3.28683e+06	3.29091e+06	3.16884e+06	3.2956e+06	3.44107e+06	3.35169e+06
P0A786	P0A786		pyrB		2.53822e+06	2.47911e+06	2.44353e+06	2.59161e+06	2.60682e+06	2.71493e+06
P0A790	P0A790		panD		9.63201e+06	8.44665e+06	9.95144e+06	9.87394e+06	9.84138e+06	9.93644e+06
P0A794	P0A794		pdxJ		8.45353e+06	8.25823e+06	8.0883e+06	8.08292e+06	8.12783e+06	8.19012e+06
P0A796	P0A796		pfkA		2.30972e+07	2.25576e+07	2.28155e+07	2.19379e+07	2.20871e+07	2.16356e+07
P0A799	P0A799		pgk		3.67092e+08	3.82349e+08	3.77646e+08	3.77825e+08	3.71861e+08	3.72541e+08
P0A7A2	P0A7A2		gpmB		2.70545e+06	2.80149e+06	2.53262e+06	2.57199e+06	2.59965e+06	2.5294e+06
P0A7A5	P0A7A5		pcm		1.42616e+06	1.25557e+06	1.40432e+06	1.34791e+06	1.31435e+06	1.32376e+06
P0A7A7	P0A7A7		plsB		2.90295e+06	2.87202e+06	2.71551e+06	2.77079e+06	2.7986e+06	2.67462e+06
P0A7A9	P0A7A9		ppa		8.72429e+07	8.94765e+07	8.88024e+07	9.36571e+07	8.7848e+07	9.02943e+07
P0A7B1	P0A7B1		ppk		1.35646e+06	1.43129e+06	1.39186e+06	1.43255e+06	1.32563e+06	1.40328e+06
P0A7B5	P0A7B5		proB		5.19696e+06	4.97922e+06	5.07477e+06	5.11056e+06	5.10888e+06	5.00531e+06
P0A7B8	P0A7B8		hslV		1.47169e+07	1.6175e+07	1.419e+07	1.60951e+07	1.45883e+07	1.48126e+07
P0A7C2	P0A7C2		lexA		4.73888e+06	4.83888e+06	4.5595e+06	4.72574e+06	4.70433e+06	4.85785e+06
P0A7C6	P0A7C6		pepE		6.19887e+06	5.88212e+06	5.92279e+06	6.16377e+06	6.03548e+06	6.34399e+06
P0A7D1	P0A7D1		pth		7.66502e+06	7.55924e+06	7.57874e+06	7.90431e+06	7.75746e+06	7.68391e+06
P0A7D4	P0A7D4		purA		4.39011e+07	4.42268e+07	4.30775e+07	4.5294e+07	4.42771e+07	4.41849e+07
P0A7D7	P0A7D7		purC		7.46399e+06	7.67773e+06	7.51869e+06	7.13734e+06	7.26502e+06	7.06668e+06
P0A7E1	P0A7E1		pyrD		7.57032e+06	7.37192e+06	7.41129e+06	7.33206e+06	7.50749e+06	7.27116e+06
P0A7E3	P0A7E3		pyrE		5.15149e+06	5.0388e+06	5.13218e+06	5.09228e+06	4.93123e+06	4.95101e+06
P0A7E5	P0A7E5		pyrG		1.62421e+07	1.62393e+07	1.61576e+07	1.63907e+07	1.63448e+07	1.64937e+07
P0A7E9	P0A7E9		pyrH		7.58021e+06	8.0432e+06	8.17319e+06	7.89532e+06	7.52447e+06	8.19406e+06
P0A7F3	P0A7F3		pyrI		2.58998e+06	2.52511e+06	2.57016e+06	2.52595e+06	2.60768e+06	2.55949e+06
P0A7F6	P0A7F6		speD		1.93126e+06	1.70571e+06	1.8861e+06	1.90307e+06	1.93674e+06	1.96562e+06
P0A7F9	P0A7F9		queA		3.78318e+06	3.75521e+06	3.62392e+06	3.75157e+06	3.57007e+06	3.82766e+06
P0A7G2	P0A7G2		rbfA		2.56655e+07	2.54789e+07	2.52618e+07	2.61069e+07	2.69709e+07	2.66516e+07
P0A7G6	P0A7G6		recA		1.08065e+07	1.02985e+07	1.05045e+07	1.08392e+07	1.0879e+07	1.05949e+07
P0A7H6	P0A7H6		recR		849335	838024	820663	676407	890685	812142
P0A7I0	P0A7I0		prfA		4.05079e+06	4.05086e+06	4.01847e+06	4.05467e+06	4.10804e+06	4.03204e+06
P0A7I4	P0A7I4		prfC		5.7249e+06	5.7562e+06	5.71334e+06	5.67413e+06	5.62599e+06	5.39448e+06
P0A7I7	P0A7I7		ribA		9.95695e+06	9.7142e+06	1.03564e+07	1.02194e+07	9.71376e+06	1.02077e+07
P0A7J0	P0A7J0		ribB		1.39241e+07	1.31655e+07	1.35588e+07	1.30344e+07	1.29565e+07	1.3101e+07
P0A7J3	P0A7J3		rplJ		4.92876e+08	5.08144e+08	5.07359e+08	4.98149e+08	4.98608e+08	4.99091e+08
P0A7J7	P0A7J7		rplK		1.3472e+08	1.35692e+08	1.3133e+08	1.38662e+08	1.33248e+08	1.37043e+08
P0A7K2	P0A7K2		rplL		1.56608e+08	1.61798e+08	1.57188e+08	1.40847e+08	1.41667e+08	1.42528e+08
P0A7K6	P0A7K6		rplS		6.30507e+07	5.87346e+07	6.20008e+07	6.39283e+07	6.51398e+07	6.57647e+07
P0A7L0	P0A7L0		rplA		2.45084e+08	2.58189e+08	2.40498e+08	2.24826e+08	2.26601e+08	2.31099e+08
P0A7L3	P0A7L3		rplT		4.3716e+07	4.40523e+07	4.49347e+07	4.1212e+07	4.20742e+07	4.15635e+07
P0A7L8	P0A7L8		rpmA		1.1736e+08	1.24155e+08	1.20345e+08	1.28559e+08	1.22065e+08	1.25947e+08
P0A7M2	P0A7M2		rpmB		7.88206e+07	8.33076e+07	8.15269e+07	8.04307e+07	8.07483e+07	7.93098e+07
P0A7M6	P0A7M6		rpmC		2.72611e+07	2.85791e+07	2.84362e+07	2.29184e+07	2.2413e+07	2.29584e+07
P0A7M9	P0A7M9		rpmE		5.01077e+07	4.4618e+07	4.89895e+07	5.02349e+07	5.07968e+07	5.06982e+07
P0A7N4	P0A7N4		rpmF		3.62629e+07	3.36175e+07	3.62639e+07	3.57002e+07	3.62711e+07	3.53953e+07
P0A7N9	P0A7N9		rpmG		1.0982e+08	1.12452e+08	1.13055e+08	1.22468e+08	1.22595e+08	1.21785e+08
P0A7P5	P0A7P5		rpmH		2.53712e+07	2.91534e+07	2.71706e+07	2.7629e+07	2.68025e+07	2.6674e+07
P0A7Q1	P0A7Q1		rpmI		1.64634e+07	1.41646e+07	1.49232e+07	1.73813e+07	1.91602e+07	1.92046e+07
P0A7R1	P0A7R1		rplI		3.2155e+08	3.18628e+08	3.25804e+08	3.44274e+08	3.34276e+08	3.39399e+08
P0A7R5	P0A7R5		rpsJ		1.46406e+08	1.38585e+08	1.48865e+08	1.48192e+08	1.47e+08	1.50039e+08
P0A7R9	P0A7R9		rpsK		1.05081e+08	1.03545e+08	1.06072e+08	1.12409e+08	1.09646e+08	1.12119e+08
P0A7S3	P0A7S3		rpsL		8.14709e+07	7.82961e+07	8.07084e+07	8.09644e+07	8.27289e+07	8.14498e+07
P0A7S9	P0A7S9		rpsM		3.74705e+07	3.83535e+07	3.71159e+07	3.43704e+07	3.46933e+07	3.52416e+07
P0A7T3	P0A7T3		rpsP		8.7579e+07	8.69776e+07	8.76023e+07	8.86549e+07	8.63514e+07	8.64294e+07
P0A7T7	P0A7T7		rpsR		4.39808e+07	4.69473e+07	4.6493e+07	4.78288e+07	4.74187e+07	4.67861e+07
P0A7U3	P0A7U3		rpsS		1.3952e+08	1.4247e+08	1.42203e+08	1.42816e+08	1.41934e+08	1.44833e+08
P0A7U7	P0A7U7		rpsT		3.02294e+07	2.86244e+07	2.995e+07	2.91592e+07	3.0785e+07	2.91744e+07
P0A7V0	P0A7V0		rpsB		1.23432e+08	1.23651e+08	1.23412e+08	1.17926e+08	1.19987e+08	1.16739e+08
P0A7V3	P0A7V3		rpsC		9.20608e+07	9.28185e+07	9.43934e+07	9.47985e+07	9.44794e+07	9.36145e+07
P0A7V8	P0A7V8		rpsD		1.98549e+08	2.05794e+08	2.02326e+08	2.06047e+08	1.9925e+08	2.03357e+08
P0A7W1	P0A7W1		rpsE		2.27858e+08	2.32209e+08	2.30169e+08	2.40403e+08	2.39706e+08	2.36417e+08
P0A7W7	P0A7W7		rpsH		5.83677e+07	5.8956e+07	5.93495e+07	5.78364e+07	6.01169e+07	5.95558e+07
P0A7X3	P0A7X3		rpsI		7.69414e+07	7.29313e+07	7.42012e+07	7.45464e+07	7.06064e+07	7.16712e+07
P0A7X6	P0A7X6		rimM		7.86274e+06	7.03395e+06	7.55379e+06	7.23759e+06	7.4977e+06	7.62504e+06
P0A7Y0	P0A7Y0		rnc		6.76736e+06	6.51689e+06	6.95747e+06	6.88276e+06	6.97184e+06	6.94864e+06
P0A7Y4	P0A7Y4		rnhA		30528.2					
P0A7Y8	P0A7Y8		rnpA		1.53487e+06	1.22008e+06	1.41623e+06	1.55928e+06	1.5633e+06	1.54422e+06
P0A7Z0	P0A7Z0		rpiA		2.16345e+07	2.14232e+07	2.19505e+07	2.17131e+07	2.20434e+07	2.19587e+07
P0A7Z4	P0A7Z4		rpoA		6.68836e+07	6.8368e+07	6.82566e+07	6.99108e+07	6.8151e+07	6.91859e+07
P0A800	P0A800		rpoZ		4.23196e+07	4.34415e+07	4.38537e+07	4.68726e+07	4.60606e+07	4.67581e+07
P0A805	P0A805		frr		2.95225e+07	3.09837e+07	3.15204e+07	2.8971e+07	2.71138e+07	2.88727e+07
P0A809	P0A809		ruvA		1.47804e+06		1.63772e+06	1.78638e+06	1.423e+06	1.72609e+06
P0A812	P0A812		ruvB		1.06692e+06	1.08647e+06	1.02482e+06	1.17033e+06	1.12655e+06	1.12586e+06
P0A817	P0A817		metK		1.06313e+07	1.02841e+07	1.06439e+07	1.0202e+07	1.02715e+07	1.02214e+07
P0A821	P0A821		selA		1.86753e+06	1.83901e+06	1.84203e+06	1.85229e+06	1.87402e+06	1.90082e+06
P0A823	P0A823		sfsA		603331	734958	746547	759974	722397	670322
P0A825	P0A825		glyA		2.72517e+07	2.67085e+07	2.74228e+07	2.73574e+07	2.84766e+07	2.7653e+07
P0A832	P0A832		smpB		4.38941e+06	4.42167e+06	4.47417e+06	4.10034e+06	4.14371e+06	4.44184e+06
P0A836	P0A836		sucC		9.35186e+06	9.49434e+06	9.31542e+06	9.46013e+06	9.13351e+06	9.32782e+06
P0A840	P0A840		surE		1.68915e+06	1.6907e+06	1.73402e+06	1.68145e+06	1.62395e+06	1.77589e+06
P0A843	P0A843		tatE		8.97032e+06	9.21705e+06	9.16932e+06	9.48964e+06	9.56349e+06	9.74174e+06
P0A847	P0A847		tgt		3.20577e+06	3.28036e+06	3.35568e+06	3.22878e+06	3.225e+06	3.23012e+06
P0A850	P0A850		tig		1.2258e+08	1.23267e+08	1.24598e+08	1.24232e+08	1.22904e+08	1.23615e+08
P0A853	P0A853		tnaA		3.08994e+06	3.16818e+06	3.00689e+06	3.09383e+06	3.06524e+06	3.08943e+06
P0A855	P0A855		tolB		1.70092e+07	1.58759e+07	1.69926e+07	1.78226e+07	1.80019e+07	1.78701e+07
P0A858	P0A858		tpiA		8.31653e+07	8.43085e+07	8.2794e+07	7.46154e+07	7.64687e+07	7.30186e+07
P0A862	P0A862		tpx		4.00632e+07	4.27576e+07	4.12751e+07	4.11217e+07	4.01013e+07	4.06587e+07
P0A867	P0A867		talA		4.98002e+06	4.93176e+06	4.95252e+06	4.79618e+06	4.76725e+06	4.79945e+06
P0A870	P0A870		talB		4.83203e+07	4.79657e+07	4.82867e+07	4.97625e+07	4.99381e+07	4.94869e+07
P0A873	P0A873		trmD		3.7563e+06	3.88272e+06	3.87249e+06	3.9049e+06	3.85447e+06	3.83508e+06
P0A877	P0A877		trpA		1.51538e+06	1.66748e+06	1.567e+06	1.64458e+06	1.609e+06	1.58733e+06
P0A879	P0A879		trpB		538143	523859	474210	605162	524354	527366
P0A881	P0A881		trpR		1.98907e+06	2.05689e+06	1.99731e+06	2.24684e+06	1.77635e+06	1.89764e+06
P0A884	P0A884		thyA		5.87024e+06	5.81165e+06	5.85143e+06	5.64108e+06	5.65381e+06	5.49773e+06
P0A887	P0A887		ubiE		7.6119e+06	7.53972e+06	7.78342e+06	7.70673e+06	7.56728e+06	7.96052e+06
P0A890	P0A890		tusA		2.06167e+06	2.15569e+06	2.02265e+06	1.96299e+06	1.87903e+06	2.1296e+06
P0A894	P0A894		yhbJ		1.5767e+06	1.49037e+06	1.56935e+06	1.59088e+06	1.56304e+06	1.54576e+06
P0A898	P0A898		ybeY		3.42591e+06	3.17145e+06	3.40378e+06	3.371e+06	3.39416e+06	3.49023e+06
P0A8A0	P0A8A0		yebC		3.13999e+06	2.99001e+06	3.09734e+06	2.61847e+06	2.90746e+06	2.86215e+06
P0A8A2	P0A8A2		yeeN		8.38854e+06	8.85676e+06	8.88761e+06	9.85715e+06	9.05118e+06	9.52078e+06
P0A8A4	P0A8A4		ppsR		2.11427e+06	2.00282e+06	2.11935e+06	2.08459e+06	2.15542e+06	2.03243e+06
P0A8A8	P0A8A8		rimP		1.65587e+07	1.57069e+07	1.51275e+07	1.52944e+07	1.59708e+07	1.81901e+07
P0A8B2	P0A8B2		yfcN		1.44533e+06	1.4336e+06	1.42207e+06	1.49164e+06	1.47176e+06	1.58508e+06
P0A8B5	P0A8B5		ybaB		2.44789e+06	2.02167e+06	2.16751e+06	1.80604e+06	2.25004e+06	1.92348e+06
P0A8C1	P0A8C1		ybjQ		825048	615255	746181	947622	622907	807336
P0A8C4	P0A8C4		ygfB		3.35771e+06	3.4806e+06	3.46314e+06	3.32587e+06	3.30135e+06	3.36337e+06
P0A8D0	P0A8D0		nrdR		4.10179e+06	4.34458e+06	4.3075e+06	4.01123e+06	4.4601e+06	4.41214e+06
P0A8D3	P0A8D3		yaiI		2.36502e+06	2.40871e+06	2.36753e+06	2.31364e+06	2.49693e+06	2.39242e+06
P0A8D6	P0A8D6		ymdB		3.11182e+06	3.43769e+06	2.9412e+06	3.19068e+06	3.16356e+06	3.19749e+06
P0A8E1	P0A8E1		ycfP		7.58614e+06	7.80768e+06	7.78038e+06	7.37097e+06	7.29817e+06	7.46796e+06
P0A8E7	P0A8E7		yajQ		2.35965e+07	2.36316e+07	2.38209e+07	2.38039e+07	2.37473e+07	2.4296e+07
P0A8F0	P0A8F0		upp		3.2881e+07	3.4711e+07	3.34836e+07	3.30337e+07	3.23299e+07	3.31021e+07
P0A8F4	P0A8F4		udk		7.02855e+06	7.22187e+06	7.12751e+06	7.53834e+06	6.90073e+06	7.01081e+06
P0A8F8	P0A8F8		uvrB		1.69032e+06	1.80483e+06	1.58184e+06	1.81721e+06	1.77152e+06	1.81186e+06
P0A8G0	P0A8G0		uvrC		396329	320090	379479	363236	334308	465534
P0A8G3	P0A8G3		uxaC		1.86111e+06	1.84613e+06	1.86529e+06	1.88084e+06	1.86544e+06	1.84143e+06
P0A8G6	P0A8G6		wrbA		9.63099e+06	9.34702e+06	9.93796e+06	1.01203e+07	9.95143e+06	9.85509e+06
P0A8G9	P0A8G9		xseB		9.56601e+06	9.46188e+06	9.58487e+06	9.84717e+06	9.29674e+06	9.33945e+06
P0A8H8	P0A8H8		yacG		2.05428e+06	2.05515e+06	2.13093e+06	2.24232e+06	2.11035e+06	2.00984e+06
P0A8I1	P0A8I1		yqgF		1.50465e+06	1.57567e+06	1.59108e+06	1.6242e+06	1.49873e+06	1.61385e+06
P0A8I3	P0A8I3		yaaA		4.31838e+06	4.13354e+06	4.19817e+06	4.07153e+06	4.25932e+06	4.07555e+06
P0A8I5	P0A8I5		trmB		7.19525e+06	6.8519e+06	7.02641e+06	6.91786e+06	7.08202e+06	6.669e+06
P0A8I8	P0A8I8		rlmH		4.08273e+06	4.09948e+06	3.85739e+06	3.98543e+06	3.92221e+06	4.04047e+06
P0A8J2	P0A8J2		dnaT		1.01105e+06	1.03127e+06	1.01735e+06	1.06465e+06	990778	963690
P0A8J4	P0A8J4		ybeD		1.556e+07	1.4422e+07	1.49736e+07	1.53796e+07	1.51154e+07	1.54836e+07
P0A8J8	P0A8J8		rhlB		5.29511e+06	5.24954e+06	5.31742e+06	5.41359e+06	5.58094e+06	5.5264e+06
P0A8K1	P0A8K1		psd		3.99167e+06	5.06055e+06	4.50197e+06	4.73178e+06	4.52141e+06	4.57704e+06
P0A8K5	P0A8K5		yaeP		1.4952e+06	1.56426e+06	1.4403e+06	1.64071e+06	1.46352e+06	1.33301e+06
P0A8L1	P0A8L1		serS		2.221e+07	2.28136e+07	2.25291e+07	2.14632e+07	2.1507e+07	2.16954e+07
P0A8L7	P0A8L7		yciU		2.01721e+06	1.83024e+06	2.00284e+06	1.76091e+06	2.05355e+06	1.89021e+06
P0A8M0	P0A8M0		asnS		3.4551e+07	3.52156e+07	3.41496e+07	3.41388e+07	3.43959e+07	3.41146e+07
P0A8M3	P0A8M3		thrS		1.09681e+07	1.07869e+07	1.07032e+07	1.02317e+07	1.01144e+07	1.03669e+07
P0A8M6	P0A8M6		yeeX		1.18281e+07	1.23824e+07	1.23775e+07	1.20231e+07	1.12778e+07	1.13526e+07
P0A8N0	P0A8N0		matP		426058	548226	562880	339260	433938	429181
P0A8N3	P0A8N3		lysS		3.9424e+07	3.92491e+07	3.88957e+07	3.90011e+07	3.86377e+07	3.86097e+07
P0A8N5	P0A8N5		lysU		2.04693e+07	2.00622e+07	2.06109e+07	2.10536e+07	2.13351e+07	2.09403e+07
P0A8N7	P0A8N7		epmA		3.56874e+07	3.56026e+07	3.48958e+07	3.62347e+07	3.63461e+07	3.48898e+07
P0A8P3	P0A8P3		yggX		2.32228e+07	2.2605e+07	2.26486e+07	2.15934e+07	2.12616e+07	2.10444e+07
P0A8P6	P0A8P6		xerC		442299	396066	557165	443052	432374	477308
P0A8Q0	P0A8Q0		frdC		1.75248e+06	1.85589e+06	1.77765e+06	1.70832e+06	1.8862e+06	1.73598e+06
P0A8Q6	P0A8Q6		clpS		1.47878e+06	1.42624e+06	1.29752e+06	1.52819e+06	1.32865e+06	1.58047e+06
P0A8R0	P0A8R0		rraA		1.96275e+07	1.764e+07	1.96184e+07	1.99253e+07	1.94686e+07	2.03448e+07
P0A8R9	P0A8R9		hdfR		1.28248e+06	1.25701e+06	1.27076e+06	1.37245e+06	1.33459e+06	1.32063e+06
P0A8S1	P0A8S1		iciA		3.12919e+06	3.15157e+06	3.23973e+06	3.17642e+06	3.25475e+06	3.28966e+06
P0A8T1	P0A8T1		prmA		8.63362e+06	8.62993e+06	8.72632e+06	8.72624e+06	8.63859e+06	8.78677e+06
P0A8T7	P0A8T7		rpoC		5.16906e+07	5.14812e+07	5.19311e+07	5.14715e+07	5.17458e+07	5.11632e+07
P0A8U0	P0A8U0		syd		706155	709944	625642	631246	565317	652517
P0A8U2	P0A8U2		yafD		132255	146649	140236	75171.7	84767.2	83420.4
P0A8U6	P0A8U6		metJ		8.50331e+06	8.03702e+06	8.39595e+06	8.30048e+06	8.32576e+06	8.22434e+06
P0A8V0	P0A8V0		rbn		286178	353386	314441	320563	333611	328043
P0A8V2	P0A8V2		rpoB		7.39501e+07	7.37768e+07	7.44603e+07	7.24334e+07	7.3516e+07	7.42953e+07
P0A8V6	P0A8V6		fadR		6.42258e+06	6.58169e+06	6.61032e+06	6.11243e+06	6.39571e+06	6.50403e+06
P0A8W0	P0A8W0		nanR		2.70961e+06	2.45668e+06	2.66596e+06	2.43821e+06	2.25019e+06	2.38947e+06
P0A8W2	P0A8W2		slyA		8.39398e+06	7.95447e+06	7.92943e+06	7.69776e+06	8.09089e+06	7.84837e+06
P0A8W5	P0A8W5		yqgE		3.00303e+06	2.99607e+06	2.99504e+06	2.89626e+06	2.82652e+06	2.86445e+06
P0A8W8	P0A8W8		yfbU		1.86828e+07	1.89952e+07	1.896e+07	1.73794e+07	1.88904e+07	1.80845e+07
P0A8X0	P0A8X0		yjgA		8.09812e+06	8.08223e+06	7.71587e+06	8.07713e+06	8.37007e+06	8.08544e+06
P0A8X2	P0A8X2		yceI		1.20744e+06	1.20242e+06	1.10025e+06	1.22585e+06	1.15819e+06	1.11946e+06
P0A8Y1	P0A8Y1		yjjG		1.33852e+06	1.38649e+06	1.51644e+06	1.42121e+06	1.39581e+06	1.40451e+06
P0A8Y3	P0A8Y3		yihX		3.07672e+06	2.68098e+06	2.99678e+06	2.89449e+06	3.11515e+06	3.0027e+06
P0A8Y5	P0A8Y5		yidA		4.80907e+06	5.05173e+06	4.80044e+06	4.97154e+06	4.95027e+06	4.91217e+06
P0A8Z0	P0A8Z0		yciA		1.83154e+06	1.75762e+06	1.8058e+06	1.75741e+06	1.8036e+06	1.81737e+06
P0A8Z3	P0A8Z3		ybgC		756736	697651	1.01292e+06	746369	686034	679452
P0A8Z7	P0A8Z7		yqiA		364869	366015	384051	393818	492361	303561
P0A903	P0A903		bamC		2.13563e+07	2.15049e+07	2.19521e+07	2.16357e+07	2.13173e+07	2.14378e+07
