Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9R4	P0A9R4		fdx		8225050.0	8394390.0	8289730.0	8307650.0	8940540.0	8416080.0	0	0.3257662469329694	-0.0430842745563269	False	0.02666867107636801	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG18	P0AG18		purE		1392670.0	1370280.0	1307820.0	1318030.0	1117530.0	1351900.0	0	0.32592992050373487	0.10407105885908263	False	0.026698737221888157	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00370	P00370		gdhA		1924540.0	1879560.0	1835010.0	1840560.0	1862610.0	1836130.0	0	0.32654844744063355	0.025763810566006424	False	0.0267288033674083	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Z0	P0A7Z0		rpiA		22035500.0	21765300.0	22173200.0	21441000.0	21899100.0	21952100.0	0	0.3278773010784871	0.014986924652973209	False	0.026758869512928444	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACG1	P0ACG1		stpA		25261200.0	25120900.0	25146900.0	24494100.0	25423200.0	24161600.0	0	0.3284657687756882	0.027968009671754446	False	0.02678893565844859	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68699	P68699		atpE		3679540.0	3344990.0	3528320.0	3449110.0	3476670.0	3161150.0	0	0.32888489531791204	0.0651455281986502	False	0.02681900180396873	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64636	P64636		yrfG		2696770.0	2799490.0	2741330.0	2878340.0	2704420.0	2888480.0	0	0.32918168957498417	-0.04035084088159313	False	0.02684906794948888	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE74	P0AE74		citT		876146.0	863665.0	806420.0	864306.0	856299.0	945340.0	0	0.3297927837684999	-0.06628370726672145	False	0.02687913409500902	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8T1	P0A8T1		prmA		9007440.0	8579770.0	8720250.0	8979810.0	8940530.0	8867720.0	0	0.3303098842167242	-0.02611814230682855	False	0.026909200240529164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60293	P60293		mukF		3049650.0	2944380.0	2997320.0	3068710.0	3175710.0	2974480.0	0	0.33082338947413975	-0.03605687397054127	False	0.02693926638604931	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFZ1	P0AFZ1		sseB		2442620.0	2544410.0	2540450.0	2555910.0	2345930.0	2367280.0	0	0.3333377362414785	0.0503862478248524	False	0.026969332531569454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29680	P29680		hemE		6021400.0	6182440.0	6164400.0	5938290.0	5972890.0	6165870.0	0	0.33394422312104827	0.023054134486136912	False	0.0269993986770896	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFP6	P0AFP6		ybgI		7515810.0	7190240.0	7518300.0	7527060.0	7711580.0	7437090.0	0	0.3343091012818232	-0.029007771314842865	False	0.027029464822609744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25552	P25552		gppA		1368930.0	1432430.0	1339680.0	1508750.0	1396010.0	1392830.0	0	0.3343641495226992	-0.05353471453878718	False	0.027059530968129887	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63883	P63883		amiC		997102.0	1193870.0	1058480.0	1102060.0	1159450.0	1215360.0	0	0.3347009224755038	-0.09759268872579012	False	0.027089597113650034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEJ2	P0AEJ2		entC		570205.0	574960.0	623491.0	462130.0	481293.0	627606.0	0	0.3348425316406339	0.17094366212690051	False	0.027119663259170174	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75849	P75849		ycbL		1730410.0	1866080.0	1930180.0	2014690.0	1787060.0	2087550.0	0	0.3350110468561645	-0.09168569491035843	False	0.027149729404690324	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Q0	P0A8Q0		frdC		1788530.0	1864420.0	1901620.0	1786410.0	1863740.0	1749250.0	0	0.33630115165366425	0.04087613260718495	False	0.027179795550210464	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P42596	P42596		rlmG		2302760.0	2321800.0	2308560.0	2192910.0	2349400.0	2198600.0	0	0.3373293390934085	0.04056136773862444	False	0.027209861695730607	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52006	P52006		nudI		1218730.0	1178610.0	1198170.0	1168520.0	1159180.0	1206760.0	0	0.3382797745916094	0.024706607405064224	False	0.027239927841250754	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27298	P27298		prlC		10360400.0	10646600.0	10557000.0	10660900.0	10524300.0	10717000.0	0	0.33919927358063956	-0.015375871921790057	False	0.027269993986770897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8G6	P0A8G6		wrbA		9852100.0	9433230.0	9854280.0	9930350.0	9878990.0	9851880.0	0	0.3396174242365599	-0.02559636998873754	False	0.027300060132291044	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23839	P23839		yicC		3012000.0	2863410.0	2827300.0	2913870.0	2960240.0	3062140.0	0	0.3409723954836585	-0.038204824938309324	False	0.027330126277811187	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9G6	P0A9G6		aceA		7259940.0	7119640.0	7474780.0	7550140.0	7363100.0	7345560.0	0	0.34238978798936615	-0.02645468752236867	False	0.02736019242333133	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0V0	P0C0V0		degP		13695800.0	13650100.0	13820300.0	13784100.0	13800200.0	13769700.0	0	0.34300670152509705	-0.006566600576260083	False	0.027390258568851477	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAB8	P0AAB8		uspD		2131490.0	2038400.0	2080010.0	2146480.0	2216350.0	2060930.0	0	0.34327466951981056	-0.03958488643597232	False	0.027420324714371617	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB46	P0AB46		ymgD		2038590.0	2065410.0	2130510.0	2230890.0	2015060.0	2355640.0	0	0.3436174521171699	-0.08253736476581308	False	0.027450390859891767	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76192	P76192		ydhV		1701880.0	1637820.0	1721470.0	1723390.0	1753540.0	1687230.0	0	0.3439341299150101	-0.02906276608426562	False	0.027480457005411907	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21829	P21829		ybhA		2908670.0	2952780.0	2919220.0	3132240.0	2956560.0	2927390.0	0	0.34416314567353623	-0.03818689071248449	False	0.02751052315093205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68398	P68398		tadA		442488.0	486780.0	379654.0	444711.0	323778.0	389968.0	0	0.34479043456913316	0.17617463341985243	False	0.027540589296452197	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q93K97	Q93K97		nudF		53948600.0	52945400.0	53850700.0	54702700.0	53188900.0	57570300.0	0	0.34531557787702505	-0.04172788337316567	False	0.02757065544197234	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGG0	P0AGG0		thiL		3829120.0	3637960.0	3498780.0	3625510.0	3181560.0	3595910.0	0	0.3457350401253699	0.07602210335717184	False	0.027600721587492487	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39337	P39337		yjgM		776512.0	717885.0	632526.0	630330.0	696830.0	643410.0	0	0.3465168805587449	0.1101548061958721	False	0.02763078773301263	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64612	P64612		yhcM		535871.0	627587.0	655305.0	512561.0	600018.0	563527.0	0	0.3480952074201773	0.11784416944336375	False	0.027660853878532773	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17443	P17443		murG		3044250.0	3022940.0	3006900.0	3239480.0	2979540.0	3129310.0	0	0.3484612203514407	-0.042955693850441796	False	0.02769092002405292	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFJ7	P0AFJ7		pitA		1783730.0	1870490.0	1813130.0	1894740.0	1980880.0	1793100.0	0	0.3485271846558233	-0.05218127601110312	False	0.02772098616957306	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P40120	P40120		mdoD		4130230.0	4297640.0	4230730.0	4282290.0	4241450.0	4314220.0	0	0.3488717430412871	-0.020298114810632106	False	0.027751052315093207	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05637	P05637		apaH		1651020.0	1623930.0	1624990.0	1626450.0	1817100.0	1666920.0	0	0.34952562817919186	-0.06069189565920217	False	0.02778111846061335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24183	P24183		fdnG		5613840.0	5577450.0	5659260.0	5518230.0	5534720.0	5645690.0	0	0.3502928092701154	0.013065072597031418	False	0.027811184606133493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31825	P31825		yfiC		792360.0	597218.0	698710.0	565725.0	651416.0	660475.0	0	0.3507886703377681	0.1534186497334661	False	0.02784125075165364	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46142	P46142		yggM		9016730.0	9117430.0	9443050.0	8924590.0	8991400.0	9175060.0	0	0.35109182652012044	0.025660195193891903	False	0.027871316897173783	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADE8	P0ADE8		ygfZ		11026100.0	10971800.0	11133500.0	11057900.0	10961800.0	10542100.0	0	0.35395453058277426	0.02501871394149588	False	0.02790138304269393	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A2	P0A8A2		yeeN		8793650.0	9350910.0	9324590.0	9080110.0	8528440.0	9057300.0	0	0.35426366581128993	0.04281895256489049	False	0.027931449188214073	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26608	P26608		fliS		2787280.0	3152100.0	3233150.0	2902290.0	2911090.0	2867470.0	0	0.3543535960149777	0.07948340451781352	False	0.027961515333734217	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG82	P0AG82		pstS		2831870.0	2774710.0	2718320.0	2813030.0	2772260.0	2885970.0	0	0.3551392912066947	-0.025143626977449558	False	0.027991581479254363	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8D6	P0A8D6		ymdB		1647110.0	1643700.0	1600650.0	1620840.0	1657580.0	1729520.0	0	0.3552127528911471	-0.03395213329023875	False	0.028021647624774503	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABQ2	P0ABQ2		garR		1806630.0	1800490.0	1853550.0	1836500.0	1837360.0	1846640.0	0	0.35585727119767585	-0.015720965693116006	False	0.02805171377029465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6F1	P0A6F1		carA		5710490.0	5735340.0	5872500.0	5940560.0	5721040.0	5937180.0	0	0.3565423510441149	-0.023175602163553893	False	0.028081779915814793	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFL3	P0AFL3		ppiA		6587040.0	6567380.0	6444960.0	6421670.0	6540410.0	6459460.0	0	0.35695131422635823	0.013150415854767316	False	0.028111846061334936	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEI4	P0AEI4		rimO		5164660.0	5266920.0	5234340.0	5310430.0	5319830.0	5194410.0	0	0.35703902849468644	-0.014545918505173162	False	0.028141912206855083	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15034	P15034		pepP		3909990.0	3782090.0	3776320.0	3752510.0	3702410.0	3832800.0	0	0.3575818169459821	0.02291002312823609	False	0.028171978352375227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6J1	P0A6J1		cysC		1323800.0	1377600.0	1274870.0	1279240.0	1293620.0	1298080.0	0	0.3580035532777435	0.03873177743744021	False	0.028202044497895373	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB55	P0AB55		yciI		3737770.0	3631300.0	3377210.0	4703900.0	7685940.0	3110590.0	0	0.3586595860106109	-0.528470904268609	False	0.028232110643415517	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M4	P0A6M4		dtd		2323170.0	2376030.0	2274270.0	2101370.0	2316110.0	2305390.0	0	0.3592481113112725	0.052799467615377856	False	0.02826217678893566	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG20	P0AG20		relA		1518950.0	1497500.0	1547120.0	1533210.0	1485970.0	1469490.0	0	0.3592906075371148	0.02387482537520744	False	0.028292242934455807	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39173	P39173		yeaD		12627800.0	12598200.0	13199100.0	13311600.0	12900300.0	12954800.0	0	0.3592960785743085	-0.027578564296412908	False	0.028322309079975946	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18133	P18133		pncB		1685180.0	1662610.0	1665060.0	1702420.0	1602770.0	1545280.0	0	0.359389028762599	0.047506516774875496	False	0.028352375225496093	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF28	P0AF28		narL		7549900.0	7423520.0	7586920.0	7500980.0	7465250.0	7414630.0	0	0.360507548926733	0.01152333638468855	False	0.028382441371016236	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABJ1	P0ABJ1		cyoA		2568380.0	2429690.0	2428900.0	2422100.0	2317530.0	2481180.0	0	0.36065752473624807	0.040613069164487335	False	0.02841250751653638	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39404	P39404		bglJ		2157550.0	2149090.0	2173610.0	2110680.0	2018090.0	2183420.0	0	0.36205577717402504	0.03790883973727826	False	0.028442573662056526	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75864	P75864		rlmL		2249790.0	2348570.0	2279950.0	2250940.0	2537230.0	2382210.0	0	0.36273609301113297	-0.05999543926994208	False	0.02847263980757667	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABB0	P0ABB0		atpA		62374900.0	63122500.0	63892900.0	64200200.0	63192400.0	63646100.0	0	0.36348677677176244	-0.0125024821382447	False	0.028502705953096816	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32162	P32162		yiiS		2110150.0	2190300.0	2332190.0	2289170.0	2199680.0	2430830.0	0	0.36408257806173766	-0.061122099299536874	False	0.02853277209861696	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACZ4	P0ACZ4		evgA		2853670.0	2708420.0	2748960.0	2738450.0	2753780.0	2653180.0	0	0.3648669705319704	0.02904343669432448	False	0.028562838244137103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69330	P69330		citD		13217900.0	12597200.0	12633800.0	13486300.0	13954200.0	12517600.0	0	0.36496493539516284	-0.05554566075193052	False	0.02859290438965725	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24251	P24251		crl		6876920.0	7288660.0	7098980.0	7092900.0	6856330.0	6872910.0	0	0.36501816854374525	0.030332653896351126	False	0.02862297053517739	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGB0	P0AGB0		serB		2687130.0	2525620.0	2514290.0	2614350.0	2422460.0	2434130.0	0	0.36505852239778414	0.048626090718720205	False	0.028653036680697536	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A951	P0A951		speG		1118530.0	1291030.0	1264200.0	1305000.0	1293710.0	1262000.0	0	0.3650773133136402	-0.07160880836940466	False	0.02868310282621768	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES4	P0AES4		gyrA		15133300.0	15044100.0	15015700.0	15139800.0	14891500.0	14826600.0	0	0.3654222941720888	0.01074043844568658	False	0.028713168971737823	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Q3	P0A6Q3		fabA		13242800.0	13694500.0	13325000.0	13746100.0	13416500.0	13624800.0	0	0.36547291460517783	-0.01869395606699156	False	0.02874323511725797	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA97	P0AA97		yaeQ		921995.0	1009190.0	1074140.0	895671.0	799593.0	1046130.0	0	0.3660951887235588	0.1326113236051464	False	0.028773301262778113	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F8	P0A8F8		uvrB		1668730.0	1718360.0	1581870.0	1717050.0	1695800.0	1694600.0	0	0.36657413121402094	-0.03965924731304975	False	0.02880336740829826	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37651	P37651		bcsZ		2344600.0	2068280.0	2227500.0	2237030.0	2395980.0	2298110.0	0	0.3672851740683109	-0.06182269327537717	False	0.028833433553818403	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADU5	P0ADU5		ygiW		7167110.0	6726050.0	7067770.0	7237700.0	7151540.0	7040780.0	0	0.3681748387934961	-0.03193046827481365	False	0.028863499699338546	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Q7	P0A9Q7		adhE		193999000.0	193725000.0	195156000.0	196321000.0	195327000.0	193852000.0	0	0.3686840541214633	-0.006470270533157545	False	0.028893565844858693	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8R9	P0A8R9		hdfR		1210300.0	1107020.0	1163970.0	1143410.0	1249870.0	1220020.0	0	0.3697166326559969	-0.053695042696996015	False	0.028923631990378833	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10408	P10408		secA		5576930.0	5590940.0	5679140.0	5652180.0	5628650.0	5678390.0	0	0.37005800648571374	-0.009577252775342196	False	0.02895369813589898	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD4	P0ACD4		nifU		16385500.0	16434900.0	16145500.0	16403300.0	16141400.0	15833900.0	0	0.37069803480728075	0.01740838112371908	False	0.028983764281419123	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30750	P30750		metN		1198740.0	1179750.0	1335850.0	1270750.0	1289790.0	1323420.0	0	0.37073073514168314	-0.06442246138088506	False	0.029013830426939266	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24224	P24224		acpS		2024980.0	2026980.0	2001170.0	2065020.0	2089100.0	1995580.0	0	0.37087129136656327	-0.022834697957695372	False	0.029043896572459413	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0T5	P0C0T5		mepA		3384360.0	4322150.0	3642620.0	3597040.0	3558460.0	3218040.0	0	0.3711188353674756	0.12967340588720122	False	0.029073962717979556	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25437	P25437		frmA		7931430.0	8121990.0	7888020.0	7942940.0	8221250.0	8103410.0	0	0.37183037473001623	-0.01952150858585259	False	0.029104028863499703	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37342	P37342		yjjI		2826710.0	2959350.0	2900810.0	2871280.0	3026430.0	2968580.0	0	0.37200272485728086	-0.029494103578299763	False	0.029134095009019846	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A786	P0A786		pyrB		2395810.0	2352120.0	2287860.0	2321000.0	2412700.0	2453980.0	0	0.3734449833943144	-0.030813757829458784	False	0.02916416115453999	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P5	P0A6P5		der		4685780.0	4898270.0	4648370.0	4760110.0	4635650.0	4527030.0	0	0.3737251854103107	0.03173264733530293	False	0.029194227300060136	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI2	P0AFI2		parC		5021840.0	4903320.0	4978320.0	4996440.0	4963400.0	5175080.0	0	0.3748081486109036	-0.022231806465102123	False	0.029224293445580276	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36659	P36659		cbpA		3251140.0	3061080.0	3622700.0	3337600.0	3742360.0	3470990.0	0	0.37508301598388516	-0.08679264854207384	False	0.029254359591100423	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37440	P37440		ucpA		8113230.0	8255780.0	8174910.0	8119320.0	7802600.0	8204410.0	0	0.37530355045525543	0.02475721025671268	False	0.029284425736620566	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB4	P0ACB4		hemG		1003970.0	1009710.0	949013.0	984272.0	767944.0	972455.0	0	0.37682112971195614	0.12082710207315023	False	0.02931449188214071	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03024	P03024		galR		1380860.0	1382730.0	1390900.0	1268380.0	1321990.0	1417160.0	0	0.3770759861714122	0.0519580641228549	False	0.029344558027660856	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8X2	P0A8X2		yceI		1181530.0	1198870.0	1063910.0	1221940.0	1186630.0	1179350.0	0	0.37781497737354997	-0.058932726584647314	False	0.029374624173181	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07021	P07021		yfiB		918804.0	962890.0	857297.0	883348.0	847744.0	901284.0	0	0.378145936225866	0.05727895188132457	False	0.029404690318701146	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A720	P0A720		tmk		2762710.0	2966690.0	2833800.0	2717340.0	2849960.0	2780550.0	0	0.378319506852741	0.03674534371361843	False	0.02943475646422129	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28249	P28249		asmA		430179.0	462691.0	398172.0	505500.0	440955.0	432468.0	0	0.38127538125455396	-0.09500596306256598	False	0.029464822609741433	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76187	P76187		ydhF		2559410.0	2320960.0	2688950.0	2294170.0	2433070.0	2471970.0	0	0.3826588603200296	0.07232509742694171	False	0.02949488875526158	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32176	P32176		fdoG		6686450.0	6353000.0	6611030.0	6674790.0	6638480.0	6672690.0	0	0.3833651134543202	-0.02442231897286045	False	0.02952495490078172	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8R0	P0A8R0		rraA		19766100.0	17637300.0	19807900.0	20173600.0	19247800.0	20219500.0	0	0.3834372654726187	-0.060001901717249895	False	0.029555021046301866	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA31	P0AA31		yedF		3947770.0	3669550.0	3905680.0	4075800.0	3815470.0	3969500.0	0	0.38364775157923975	-0.04168130283896521	False	0.02958508719182201	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6E1	P0A6E1		aroL		73821.1	84306.9	102645.0	173506.0	121607.0	67523.9	1	0.38388646564154744	-0.47573123044547494	False	0.029615153337342152	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9J6	P0A9J6		rbsK		3548740.0	3230990.0	3603590.0	3337650.0	3247770.0	3407590.0	0	0.3844152161417434	0.05527660639805927	False	0.0296452194828623	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37617	P37617		zntA		1621650.0	1642370.0	1667220.0	1709850.0	1610800.0	1742380.0	0	0.3852289361982806	-0.03805056317624165	False	0.029675285628382442	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAN3	P0AAN3		hypB		2934830.0	2884040.0	2871110.0	2904870.0	2979130.0	2900410.0	0	0.3858404733434051	-0.015592535000457902	False	0.02970535177390259	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76116	P76116		yncE		4901170.0	4807450.0	4983080.0	4833900.0	5209260.0	5015230.0	0	0.3861327480168967	-0.035566187333215434	False	0.029735417919422732	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P40710	P40710		nlpE		1908730.0	1846440.0	1859870.0	2102020.0	1784130.0	2054400.0	0	0.38765896865885785	-0.08130020769118512	False	0.029765484064942876	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAD6	P0AAD6		sdaC		198506.0	198846.0	193568.0	197665.0	194999.0	177776.0	0	0.38904708654181935	0.0508876795204546	False	0.029795550210463023	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEG6	P0AEG6		dsbC		1902700.0	1761000.0	2078950.0	1793460.0	1863980.0	1783640.0	0	0.38986341023865884	0.07782359534169672	False	0.029825616355983162	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFU8	P0AFU8		ribC		9502810.0	9572890.0	9372370.0	9521730.0	9239290.0	9393180.0	0	0.3904069677204873	0.014980621840140384	False	0.02985568250150331	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB38	P0AB38		lpoB		5202150.0	5394330.0	5388300.0	5442620.0	4815670.0	5130910.0	0	0.3906114679443081	0.05478065248765879	False	0.029885748647023452	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37648	P37648		yhjJ		3420440.0	3362640.0	3469320.0	3487730.0	3438600.0	3431670.0	0	0.39096351530775103	-0.014783791626357555	False	0.029915814792543596	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H1	P0A9H1		mug		1350310.0	1203140.0	1203440.0	1251880.0	1384630.0	1301250.0	0	0.3918379978914885	-0.06783630887222768	False	0.029945880938063742	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A731	P0A731		mgsA		3839890.0	3962010.0	4308150.0	3932390.0	3517400.0	4045660.0	0	0.3919079210438728	0.07514187885643744	False	0.029975947083583886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB2	P0ACB2		hemB		12971900.0	12408200.0	12618400.0	12765500.0	13040800.0	12752300.0	0	0.39329195654238375	-0.021110201666544353	False	0.030006013229104032	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A921	P0A921		pldA		2099010.0	2044550.0	1968500.0	1971240.0	2007940.0	2009490.0	0	0.3936652264057334	0.029423069726421315	False	0.030036079374624176	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76291	P76291		cmoB		2191420.0	2127880.0	2131650.0	2142850.0	2187640.0	2196600.0	0	0.39396255917050776	-0.016928297453018316	False	0.03006614552014432	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFD1	P0AFD1		nuoE		6455470.0	6693660.0	6548170.0	6527150.0	6521040.0	6416810.0	0	0.3942117482371405	0.017115541668029408	False	0.030096211665664466	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
