protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P05100	1872833.1216692976	1953499.749999998	2125846.414729773	2166058.2410754715	2263570.5350055266	2343471.4965361087	P05100	P05100		tag	0	0.045691118471304394	-0.18639837163517806	False	0.008292978208232446	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P21156	6943162.577174873	7135422.834604575	7304959.533613693	6562568.766546202	6905911.815591143	6516676.121969099	P21156	P21156		cysD	0	0.04591272501479611	0.09757215659814278	False	0.008323244552058112	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P06966	3984408.620227848	3751319.5000000014	3796728.626483329	3639244.989956422	3565496.4724724228	3524811.256925131	P06966	P06966		dicA	0	0.046236670688859324	0.10410994546662329	False	0.008353510895883778	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P60752	11486801.445677944	11240582.347120062	11852505.154374484	12095580.673443004	12062382.587096935	12375447.603041012	P60752	P60752		msbA	0	0.046417914144070455	-0.07928321832474171	False	0.008383777239709444	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P32132	264332336.36636215	265540488.7528158	263500925.53079164	283220037.1237741	277496683.0271766	272444615.6966096	P32132	P32132		typA	0	0.046560330125543316	-0.07059522476279699	False	0.008414043583535109	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P07813	140070900.20380268	143859503.67536035	141552946.26165345	139419497.46671128	135620290.86037144	134942111.08935484	P07813	P07813		leuS	0	0.04657014786062115	0.053542461436516836	False	0.008444309927360776	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADC3	4213461.135487966	4059135.23597617	4481956.868613491	4590854.914423644	4738061.526569646	4795944.871561125	P0ADC3	P0ADC3		lolC	0	0.0470025121670437	-0.14722433639480334	False	0.00847457627118644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7R5	626915922.4919052	633553560.2070253	629627084.3259039	703116545.5836893	669223269.1400816	667271503.1167122	P0A7R5	P0A7R5		rpsJ	0	0.04706885619120752	-0.10983430350360601	False	0.008504842615012108	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P64554	22444198.03059753	21413425.5245291	22056041.23355852	20640918.263650235	20707121.245162804	20918645.601028323	P64554	P64554		queE	0	0.04737309109363019	0.08211710977910411	False	0.008535108958837773	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8N3	301186290.20528567	305410513.699343	309456507.036439	323083520.29195523	312882458.593372	314635445.79331183	P0A8N3	P0A8N3		lysS	0	0.04739465209084148	-0.05340900350504641	False	0.008565375302663438	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P17993	16085896.480085606	15341184.195255876	15638036.744685944	14708544.410859903	14744958.204054208	14798295.712843353	P17993	P17993		ubiG	0	0.04753838112310468	0.08892210885277615	False	0.008595641646489105	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77444	381908.6273119103	388806.6249999999	349799.7835341699	399218.0817637063	447253.9649900355	435568.4317310091	P77444	P77444		sufS	0	0.047603482158447855	-0.19427980552629207	False	0.00862590799031477	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AGJ9	94213170.0919562	92723701.63343194	94694059.52605556	89230500.42022038	89865943.5860983	92334551.34255683	P0AGJ9	P0AGJ9		tyrS	0	0.04806641078329467	0.05322031754024699	False	0.008656174334140437	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6I0	48979312.574142456	49072169.539617255	50447182.67784665	47347071.52236349	47652346.5580805	48387183.86486694	P0A6I0	P0A6I0		cmk	0	0.04809334500788025	0.05053973445422668	False	0.008686440677966102	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7L8	204362085.72237813	208857765.97637567	205821812.4215934	216769913.08712548	213826191.3688596	224543748.61932245	P0A7L8	P0A7L8		rpmA	0	0.0481350418386441	-0.08176640027239852	False	0.008716707021791767	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P45578	71715414.7028043	72382828.7694634	76411032.04005368	68097557.25637507	69751304.35639738	66820419.47773008	P45578	P45578		luxS	0	0.04817624021695667	0.10754475882334372	False	0.008746973365617434	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6W3	1395322.6311053403	1419488.750000001	1492522.0526340315	1354008.2380557803	1335632.537869603	1300844.1964428572	P0A6W3	P0A6W3		mraY	0	0.04853604066369282	0.11023091696287372	False	0.008777239709443099	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P09372	42509688.4369674	40774459.11379252	39417224.65234731	38680939.28411047	36992607.42963716	37390337.62707547	P09372	P09372		grpE	0	0.04866667487016059	0.11801321600341629	False	0.008807506053268766	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AEB7	15370688.66201353	14455107.450441146	15330437.84994071	13391267.379853684	13842749.50279454	14405964.355277926	P0AEB7	P0AEB7		yoaB	0	0.04888785835691338	0.11695575152553286	False	0.008837772397094433	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A978	15808242.404938046	15260369.467209725	15859129.442605458	16580063.156704783	16259621.887304306	16143265.064981304	P0A978	P0A978		cspG	0	0.04890239604103102	-0.06183864259763148	False	0.008868038740920098	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AEQ6	3253057.031140608	3117738.04220757	3077554.673915593	3356319.769513858	3472195.2190531124	3275147.512190488	P0AEQ6	P0AEQ6		glnP	0	0.04912972783760173	-0.09674407903006582	False	0.008898305084745763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P75728	1082124.5298508848	972959.6551206626	1140777.7966002717	1497147.3265815412	1328516.3870695264	1222525.5907767117	P75728	P75728		ubiF	0	0.04947163755160143	-0.3410716514734138	False	0.008928571428571428	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AF61	2019595.2118352184	1564487.832443563	1487712.512083901	2395374.3417586368	2344048.7327348865	2168161.720473769	P0AF61	P0AF61		yjdK	0	0.05044707210502662	-0.44568477540162843	False	0.008958837772397095	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A988	20940682.67110496	20434345.00827101	20414574.05610044	22038193.228185523	21641672.194818728	21072025.094751462	P0A988	P0A988		dnaN	0	0.05063162702139305	-0.06755824023060951	False	0.008989104116222762	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P24232	1620905.087678995	1656696.875000002	1720169.2097581842	1430299.3517318168	1566295.079694297	1549035.9903097807	P24232	P24232		hmp	0	0.05069316792303211	0.13680445587158868	False	0.009019370460048427	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77625	19880734.68974332	19798219.39752791	20196882.98627568	19483378.220323768	18774809.61767205	19332926.29423632	P77625	P77625		yfbT	0	0.05073925486099108	0.056127688047214574	False	0.009049636803874092	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AC84	1000506.7034622954	983274.2658532872	891863.17227942	1022977.5652920502	1132117.324049283	1127827.19282366	P0AC84	P0AC84		gloB	0	0.05074930670620775	-0.19109535437555492	False	0.009079903147699757	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P22939	3546923.7444331106	3332909.999999998	3409516.1839734875	3136611.911863082	3198490.5334197404	3289924.02736389	P22939	P22939		ispA	0	0.050756172233118534	0.09628942317781579	False	0.009110169491525424	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P65870	10063922.323845943	10390921.673688	10357085.129034624	9844008.819340272	10029054.94224216	9613200.051497867	P65870	P65870		queD	0	0.05096630888256006	0.06344598100123681	False	0.009140435835351091	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76273	3722426.7212559977	2533919.074122699	3706860.762674364	5030148.325469369	4959577.613289052	4861400.989121538	P76273	P76273		rsmF	0	0.05170820057078715	-0.575890370184937	False	0.009170702179176756	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0CK95	37197337.31992679	36628615.741657525	36369712.91898947	34882947.07153452	35982212.35957291	35776689.623669885	P0CK95	P0CK95		yghJ	0	0.052073299483816095	0.04729378298204534	False	0.009200968523002421	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8E1	21865213.230929077	22036961.20327926	21940050.471481364	20385985.81017063	21336290.713371955	20549354.671432853	P0A8E1	P0A8E1		ycfP	0	0.05210172927462177	0.08043801650638019	False	0.009231234866828086	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6B7	118442865.24629344	117556305.84194428	121763520.78328182	114087092.34199624	116325246.43763348	113968599.76961689	P0A6B7	P0A6B7		iscS	0	0.052157804091754995	0.05499765651694317	False	0.009261501210653753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76539	3396341.458893533	3303825.4365199017	3548141.117095331	3107884.5554348477	3160573.0014422773	3133879.057127913	P76539	P76539		ypeA	0	0.052684763061918306	0.12429450494846463	False	0.00929176755447942	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P07650	40324218.77602699	40797691.224252366	40460691.93048116	42040745.81472906	41084625.34537631	41409353.3209997	P07650	P07650		deoA	0	0.05321057736286414	-0.03461127176948674	False	0.009322033898305085	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P69853	2803067.6188043933	2897859.890324521	2725179.5912937643	2596377.193643838	2621806.655744143	2660018.741186162	P69853	P69853		dmsD	0	0.05344088526222052	0.0969997366514477	False	0.009352300242130752	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFL6	7266118.424423582	7193019.131209408	6988614.535630012	6766990.330692136	6900975.241006953	6919867.321430314	P0AFL6	P0AFL6		ppx	0	0.05357542050117767	0.05903447114049352	False	0.009382566585956417	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00509	126283430.6982769	125505536.71334904	125542520.15945166	128519334.1225113	129701288.7328724	127167660.09361686	P00509	P00509		aspC	0	0.054314070109219126	-0.030480214464965582	False	0.009412832929782082	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P15070	4719538.717900156	4198617.000000004	3964376.905670717	5769174.876402356	5234905.913108426	4809942.226978329	P15070	P15070		fliN	0	0.05431585386449448	-0.2957881835727751	False	0.00944309927360775	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P62620	45895713.97997057	47323314.03694567	47050356.41441208	49508561.01567495	48458864.64807694	47759796.3432167	P62620	P62620		ispG	0	0.05464597880074612	-0.055070242750565546	False	0.009473365617433414	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P75821	1515179.308911966	1561597.0000000005	1498968.110050871	1927268.5788624664	1686354.3974809393	1767854.7142480456	P75821	P75821		ybjS	0	0.0546627947632276	-0.2339959025583945	False	0.009503631961259081	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P33362	2572845.7839102917	2735099.401308139	2627008.614377209	2559142.3236219124	2407869.7661925824	2415473.4842449683	P33362	P33362		osmF	0	0.054863564368643834	0.10411519092443866	False	0.009533898305084746	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6P9	864250914.8735046	842708573.3889018	869437246.7571156	878036498.3193505	893779959.4986938	888583142.468869	P0A6P9	P0A6P9		eno	0	0.054935474282740246	-0.04628819052759379	False	0.009564164648910412	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A720	11525941.09053942	10571883.299389685	11445189.714727046	9646104.47315884	10371300.962795882	10339998.70363202	P0A720	P0A720		tmk	0	0.05503515128280053	0.14396390103498902	False	0.009594430992736078	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AGG0	4142633.020369144	3399050.949938916	3690045.9563566954	4672370.402287513	4512785.123540762	4272636.894676299	P0AGG0	P0AGG0		thiL	0	0.05513995829245369	-0.2608616228546799	False	0.009624697336561744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P39838	1372470.0647606258	1545997.111359268	1583321.9217770237	1301293.6725490275	1204683.5513662228	1332753.810207177	P39838	P39838		rcsD	0	0.05541488823555587	0.2298689909165871	False	0.00965496368038741	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P52060	1163196.7948407251	1067416.4906543975	1109168.2258583987	1431953.172144458	1294743.2909363103	1230712.2923106754	P52060	P52060		yggU	0	0.055726518582195336	-0.24480236240767933	False	0.009685230024213076	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P05793	21346639.081549056	21495687.75845618	21600264.846538465	21784459.474870566	21787177.112260398	21625880.128556345	P05793	P05793		ilvC	0	0.05588166857477255	-0.0168024991687213	False	0.00971549636803874	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AEG4	12901173.498948174	11304424.20415896	12697722.526935138	10416556.387951529	10431075.62023369	10176967.26235534	P0AEG4	P0AEG4		dsbA	0	0.05627527679655574	0.25033804700101603	False	0.009745762711864408	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AC92	15559917.129390286	16261575.635846391	15419885.99191274	14727019.488211196	14704505.95519056	14675431.043464746	P0AC92	P0AC92		gnsA	0	0.056417286199296916	0.09904485738698694	False	0.009776029055690074	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9S5	90582121.76284264	88798218.96054406	88344845.17369103	93931217.04989758	91925252.49110273	90943687.07543926	P0A9S5	P0A9S5		gldA	0	0.056661241056302526	-0.04809189425290254	False	0.009806295399515738	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76002	3533874.101660596	3938155.459933769	3658626.030846234	3356016.578020681	3178292.314006301	3383051.444249104	P76002	P76002		pliG	0	0.05698117006382638	0.16651048899889126	False	0.009836561743341405	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00957	208815545.19271445	214768288.3970746	211416065.64517695	205116655.17113253	206637283.49433297	204694388.3334683	P00957	P00957		alaS	0	0.057126077842156724	0.042776395340740035	False	0.00986682808716707	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P32685	1612107.013361022	1572144.0602228492	1806132.483328368	1512620.2784531228	1268037.5181147791	1407392.05253078	P32685	P32685		yjbD	0	0.05742281210395016	0.2528720898813227	False	0.009897094430992737	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6P1	1073546193.4512708	1102769662.0729747	1073316435.5220692	1157192037.5559645	1141886880.6985855	1105306221.7770925	P0A6P1	P0A6P1		tsf	0	0.057491458236704575	-0.06711777853469389	False	0.009927360774818404	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A962	2680701.471903356	2843091.106698052	2749867.481405762	2606567.116381994	2636597.117023719	2553184.7457136363	P0A962	P0A962		ansA	0	0.05750370281327275	0.0857270129967452	False	0.009957627118644067	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76346	1339671.5119739138	1208492.75	1374434.7868918115	1079877.7018454832	1206113.304895026	1123784.9028154777	P76346	P76346		mtfA	0	0.05770932503537281	0.20213294843566543	False	0.009987893462469734	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37648	17410340.156772897	17278028.597239364	16890852.993674893	16008085.886965953	16648300.150437754	16692034.17518849	P37648	P37648		yhjJ	0	0.0578715084397208	0.06378610467999353	False	0.0100181598062954	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACK2	3030194.6508119693	3096900.583977968	3364920.45750559	3450164.0961793857	3518157.992203164	3592329.730457481	P0ACK2	P0ACK2		agaR	0	0.05795268839177726	-0.1539124919631608	False	0.010048426150121066	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6U5	22001877.716366183	21080317.083451733	21008447.648004036	20006409.16394286	20381848.76443652	20318316.16991577	P0A6U5	P0A6U5		rsmG	0	0.058236855451868	0.07826097283177778	False	0.010078692493946733	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P67603	10017783.547558231	10344375.135469658	9899895.484685842	9435492.39529688	9611127.15893044	8824885.00406845	P67603	P67603		yqfB	0	0.05824238514943732	0.11871903599730174	False	0.010108958837772396	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACG1	76491358.67888233	74371544.4509738	75658685.3765213	73323867.44965157	73057433.37679526	73024398.87284422	P0ACG1	P0ACG1		stpA	0	0.05831871964314118	0.046047547608577245	False	0.010139225181598063	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7Q1	16577295.610732896	15049935.99999999	15806619.700432146	19017981.437079784	17162498.185283124	17297371.35621149	P0A7Q1	P0A7Q1		rpmI	0	0.05835195324458575	-0.1730244811668341	False	0.01016949152542373	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6N8	39718607.23088008	41363324.2570466	40698081.3061219	43144696.36072421	42044005.58880147	41699156.22902022	P0A6N8	P0A6N8		yeiP	0	0.05850120629107578	-0.05927665555571733	False	0.010199757869249395	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8Y3	7133384.863374628	7762196.738066872	7723723.473981553	6702577.942239437	7153938.249839786	6708860.255509172	P0A8Y3	P0A8Y3		yihX	0	0.05862550902124886	0.13733712612177512	False	0.010230024213075062	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77808	7383891.703379025	7412311.781185207	7447309.062872269	6956822.570187422	6938813.431560219	7241782.943047157	P77808	P77808		yfaY	0	0.05960085590927954	0.07358540447451316	False	0.010260290556900725	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A927	40675401.93761674	40437342.10350496	37524151.22856053	35582540.740149975	35747424.79274309	37167717.71432316	P0A927	P0A927		tsx	0	0.05998713137469134	0.12888851092818826	False	0.010290556900726392	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8J8	47228955.28693798	45850940.22692433	46395646.2044872	48801526.27428346	47888984.91330557	47344742.00993129	P0A8J8	P0A8J8		rhlB	0	0.060121980670384885	-0.04640980542385468	False	0.010320823244552059	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P33599	131357635.49823149	130568849.03438962	129264376.47150876	127708206.40812108	129261874.79122172	128085150.81861211	P33599	P33599		nuoC	0	0.06040455441423839	0.02280726677458879	False	0.010351089588377724	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P28905	1036614.1950712831	1018452.4999999994	1036193.5436312156	923742.4606275692	959455.60760341	993408.0144822416	P28905	P28905		holC	0	0.06057374209753693	0.10382743851167413	False	0.010381355932203391	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AEG6	4497986.528776583	4719126.844736443	4159161.0825843937	3847339.827565352	3829642.9140505674	4046970.754614455	P0AEG6	P0AEG6		dsbC	0	0.0605991412630782	0.19021720362069222	False	0.010411622276029056	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADK8	22351969.996876627	23322106.85392658	23886569.76263782	24175804.043496087	24741882.868527927	25053048.1816324	P0ADK8	P0ADK8		yibL	0	0.0608587366813054	-0.08868326928681036	False	0.010441888619854721	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P39384	3068749.221119953	2498284.06956532	2559201.264664471	3492206.6663975706	3464345.207322703	3020772.9366955776	P39384	P39384		yjiM	0	0.061309152312894986	-0.2960660349346822	False	0.010472154963680388	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABL5	607340.4067052644	491345.4061999997	550687.1802875374	426395.9820976219	416638.5905145634	423756.72101006506	P0ABL5	P0ABL5		napC	0	0.06151586708877207	0.38073883302504336	False	0.010502421307506055	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9P6	57358345.617780745	55462841.36871309	59086458.13021808	61063389.360148914	60639374.1248125	61522647.92915869	P0A9P6	P0A9P6		deaD	0	0.06176029708533256	-0.09198589764413938	False	0.01053268765133172	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AE52	55441873.1577913	53700542.23807435	53605512.287628174	55810780.46319287	57192552.89299654	55728767.9674577	P0AE52	P0AE52		bcp	0	0.062123430741514545	-0.05209529956932294	False	0.010562953995157385	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0C0K3	6359629.400041535	5848093.005361379	6044199.228390756	5505265.02931034	5624380.9696112005	5524067.268346654	P0C0K3	P0C0K3		rdoA	0	0.06255351821191142	0.13220447466465846	False	0.01059322033898305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77529	9633945.015645724	9001195.782339826	10144165.064362269	11217601.54031016	10243043.946841847	10682874.45939678	P77529	P77529		ydjN	0	0.06273630608570123	-0.15949612748778239	False	0.010623486682808717	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37051	13799156.1875749	13053160.505672462	13788569.23880825	14417697.9062061	14550101.510312876	14062239.142005494	P37051	P37051		purU	0	0.06329789012823105	-0.08241228125142674	False	0.010653753026634384	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AF70	9115445.87807525	9539570.938524656	9077994.017317584	8672912.638300385	8373765.178486339	8959639.111915126	P0AF70	P0AF70		yjeI	0	0.06365467129529541	0.09274215491550551	False	0.01068401937046005	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AGJ7	9068591.56092874	9328443.814734416	9081852.409719244	9021935.574417626	8713542.174370537	8701762.873668803	P0AGJ7	P0AGJ7		trmL	0	0.06412157479887584	0.055752007983524525	False	0.010714285714285714	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABA0	165386231.82173833	175964679.0699012	170536107.6228663	182907776.74897465	180804346.20389235	178287909.22631714	P0ABA0	P0ABA0		atpF	0	0.06420900823224909	-0.08246751727322961	False	0.01074455205811138	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00946	43787437.88872915	43509568.74847995	43538518.14556181	41754548.14437679	42536606.07037155	42922525.74238281	P00946	P00946		manA	0	0.06427961378369933	0.040500498562708986	False	0.010774818401937046	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P22106	8943881.925885176	9149596.257957632	8867413.559856959	7924460.723084211	8526490.874768326	7543776.952354197	P22106	P22106		asnB	0	0.06440486542315624	0.16815072300852632	False	0.010805084745762713	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00370	9658118.044630222	9661938.810683437	9597034.255286409	9514511.471876783	9277694.005310332	9256093.344900385	P00370	P00370		gdhA	0	0.06497556830502088	0.044009161412512654	False	0.010835351089588378	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P10408	84334812.74488385	82715798.28495823	82643935.2783827	85891925.04572032	85388889.93695828	84150035.9846131	P10408	P10408		secA	0	0.0651397547530306	-0.03276847338198763	False	0.010865617433414044	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P63386	2812952.4953100034	2765731.3576519927	2704950.7273978777	3205156.7228046395	2954018.2325079106	2956436.992199303	P63386	P63386		mlaF	0	0.06523868323873182	-0.13807559752507184	False	0.010895883777239709	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A749	43353370.6752865	43955401.13756464	42504155.82588104	44305255.25352266	44330346.878103	45286298.56874848	P0A749	P0A749		murA	0	0.06529366828440933	-0.04495784504058904	False	0.010926150121065376	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P31120	54260429.56336524	53588837.32184938	56149663.12248578	59356013.60497497	59189844.66654347	55985573.69658882	P31120	P31120		glmM	0	0.06565311588605591	-0.08980047758916856	False	0.010956416464891042	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P23843	95106658.8295834	96352539.6984758	94605880.78149064	99095003.25055364	98672237.4504897	96369073.57996444	P23843	P23843		oppA	0	0.06568766705875227	-0.04014151642550975	False	0.010986682808716708	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6M4	2953168.55628128	2617155.584139571	2790145.2414156124	3013257.332544892	3096881.07887662	3389270.028091124	P0A6M4	P0A6M4		dtd	0	0.06579731831644027	-0.18425373290323296	False	0.011016949152542373	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AAH0	987961.6098174722	908859.6875000003	1017684.6893841708	1111797.0996696197	1096380.7900207508	1026299.206130524	P0AAH0	P0AAH0		pstB	0	0.06580996113217655	-0.15028113159219175	False	0.01104721549636804	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76445	1838264.173358152	1985865.3749999988	1571206.7290766223	2380941.208173466	2320414.0977986194	1988969.6414072209	P76445	P76445		yeiU	0	0.06603127716072064	-0.3103634019119878	False	0.011077481840193705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AAU7	2068864.1005460664	2109423.596797499	2217904.816232492	2224865.303346851	2334162.48657992	2263899.6840825197	P0AAU7	P0AAU7		ybfE	0	0.06642358356989927	-0.09317751897080563	False	0.011107748184019372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P15770	7974881.039476213	7854470.469343138	7375059.348609082	8264872.711264499	8598095.123918891	8118825.889813701	P15770	P15770		aroE	0	0.06665947821659442	-0.10647799899975866	False	0.011138014527845038	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7B5	23429718.47038299	23609810.782863516	23376413.72264219	25517079.25351232	25816066.958398715	24247321.2359863	P0A7B5	P0A7B5		proB	0	0.06702104364436902	-0.10211133283930043	False	0.011168280871670702	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P64519	393311.55743445153	667893.9235725447	308150.5993795028	837508.5601269132	867486.9822962857	731991.7590478776	P64519	P64519		yodD	0	0.06720734932245521	-0.8316010871022037	False	0.011198547215496369	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABZ4	13329375.23101211	12627040.029164393	13437595.826449323	13900680.741436295	14168136.424551072	13756154.36939153	P0ABZ4	P0ABZ4		kdsC	0	0.06725745851298746	-0.08638823920016535	False	0.011228813559322034	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P09424	12300977.419196695	12506701.223012598	12506736.276970563	11711974.200831829	12212508.72045368	12002342.270480512	P09424	P09424		mtlD	0	0.06742185177953175	0.05467161336721156	False	0.0112590799031477	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
