Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A6L9	P0A6L9		hscB		4563740.0	4647400.0	5003670.0	4524390.0	4533490.0	4586130.0	0	0.37186957283281247	-0.05097301915958185	False	0.02842105263157895	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37613	P37613		yhhK		4443470.0	4712500.0	4836440.0	4469340.0	4330840.0	4747370.0	0	0.3725880581844414	-0.05203493566557695	False	0.02845201238390093	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADK8	P0ADK8		yibL		8475420.0	8749890.0	8401820.0	8542040.0	8572620.0	8170620.0	0	0.37393160064868597	-0.02692584705942909	False	0.02848297213622291	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6F1	P0A6F1		carA		4547420.0	4552240.0	4424270.0	4612480.0	4470970.0	4205150.0	0	0.37524935721867736	-0.03932978758133528	False	0.028513931888544893	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC41	P0AC41		sdhA		4872860.0	5007870.0	4758570.0	4828580.0	4771800.0	4663110.0	0	0.37626633670436355	-0.028677355762939963	False	0.028544891640866873	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFD4	P0AFD4		nuoH		2643800.0	2464860.0	2552240.0	2503430.0	2442730.0	2698080.0	0	0.37676830211468704	0.04979042612921001	False	0.02857585139318886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37005	P37005		lasT		1145100.0	1084710.0	1097950.0	1063270.0	1047770.0	1238550.0	0	0.3783572410020911	0.08017383230689804	False	0.02860681114551084	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADG4	P0ADG4		suhB		14781500.0	14194900.0	14837400.0	14518300.0	14600100.0	14795600.0	0	0.37977283093014597	0.02060938689413106	False	0.02863777089783282	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				1274260.0	1309520.0	1364030.0	1412870.0	68299.9	1352180.0	1	0.3804103263884446	-0.6006914623056331	False	0.0286687306501548	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P60061	P60061		adiC		1190720.0	1204640.0	1189640.0	1196000.0	1192550.0	1051630.0	0	0.38264246421943815	-0.06382826326001227	False	0.02869969040247678	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69913	P69913		csrA		8872950.0	9215950.0	8752020.0	9198150.0	9130390.0	8212170.0	0	0.3828741862053423	-0.051387914904373375	False	0.028730650154798764	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45523	P45523		fkpA		38363100.0	38673700.0	38745500.0	38789000.0	38070800.0	38933600.0	0	0.3839261510670753	-0.010475011404386381	False	0.028761609907120744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16703	P16703		cysM		3251430.0	3434040.0	3507710.0	3669420.0	3557590.0	3465640.0	0	0.3853557180863088	-0.04649308396056848	False	0.028792569659442723	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13001	P13001		bioH		1047020.0	886731.0	1042770.0	945992.0	943580.0	1055200.0	0	0.3855114220143245	0.08301188584436642	False	0.02882352941176471	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06987	P06987		hisB		1058560.0	1147580.0	1169250.0	1155830.0	1181340.0	1115780.0	0	0.38646115463126585	-0.04943602081948406	False	0.02885448916408669	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGB6	P0AGB6		rpoE		3557900.0	3448510.0	3543660.0	3524850.0	3513530.0	3543580.0	0	0.3866146330998368	0.013379755784809438	False	0.028885448916408672	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12282	P12282		moeB		7810390.0	7967620.0	5949240.0	6410570.0	8272590.0	6567910.0	0	0.3867437073912232	0.1561399112737062	False	0.028916408668730652	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24224	P24224		acpS		2163540.0	1845030.0	2067840.0	1908290.0	1899350.0	2053450.0	0	0.3875170659936709	0.07136193466707393	False	0.02894736842105263	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE08	P0AE08		ahpC		23837100.0	24538000.0	24237700.0	24335900.0	24601800.0	23820200.0	0	0.3883926930630865	-0.01692103871641378	False	0.028978328173374614	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF28	P0AF28		narL		6351970.0	6528390.0	6546940.0	6526670.0	6376380.0	6607150.0	0	0.38858544368653797	-0.019748788808980424	False	0.029009287925696594	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05100	P05100		tag		1516750.0	1445950.0	1348310.0	1491640.0	1526050.0	1407740.0	0	0.38945653294643134	0.054382205087929125	False	0.02904024767801858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60906	P60906		hisS		9993190.0	10246900.0	10150200.0	10059400.0	10190400.0	10040200.0	0	0.38983434694008723	-0.011065576940340667	False	0.02907120743034056	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFD1	P0AFD1		nuoE		6029240.0	6162470.0	6122860.0	6148390.0	6211680.0	5873510.0	0	0.3898810806754718	-0.025207832342547337	False	0.02910216718266254	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A964	P0A964		cheW		15181800.0	15137700.0	15351800.0	15535300.0	14825300.0	15413300.0	0	0.3907874316559268	-0.019071041020291335	False	0.029133126934984523	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6B4	P0A6B4		alr		2441820.0	2488320.0	2506760.0	2425500.0	2449910.0	2448760.0	0	0.39117473845115597	-0.015655583191012894	False	0.029164086687306502	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33920	P33920		yejK		2490780.0	2618830.0	2542770.0	2611210.0	2627190.0	2508690.0	0	0.3913899297515161	-0.027384865981844073	False	0.029195046439628485	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEG6	P0AEG6		dsbC		1737380.0	1868300.0	1888360.0	1838920.0	1675330.0	1931560.0	0	0.3914412501470067	-0.06629478234273485	False	0.029226006191950465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC69	P0AC69		grxD		24140000.0	25084000.0	24544500.0	24581300.0	24376000.0	24883700.0	0	0.3921521932778878	-0.015835552409391274	False	0.029256965944272444	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31057	P31057		panB		5591100.0	5615920.0	5427700.0	5763050.0	5812500.0	5745000.0	0	0.3925750472219565	0.02905689695636114	False	0.02928792569659443	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC30	P0AC30		ftsX		5657060.0	4827460.0	5647390.0	5575910.0	5352310.0	5956010.0	0	0.3952786205921383	0.07995213443352121	False	0.02931888544891641	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB46	P0AB46		ymgD		1591770.0	1729090.0	1651040.0	1840570.0	1716830.0	1714090.0	0	0.3952806580535107	-0.05578302393460303	False	0.029349845201238393	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39384	P39384		yjiM		1001830.0	1100130.0	941036.0	1014420.0	929202.0	972899.0	0	0.3958300172858238	-0.07344191248418512	False	0.029380804953560373	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q93K97	Q93K97		nudF		3812110.0	3841970.0	3800000.0	3826850.0	3856840.0	3853980.0	0	0.3967201931271941	0.006790642103259964	False	0.029411764705882353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE91	P0AE91		creA		3385360.0	3281370.0	3328150.0	3302310.0	3267880.0	3385230.0	0	0.39725966947443736	0.01831605078575494	False	0.029442724458204336	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23882	P23882		fmt		6853670.0	6638690.0	6921050.0	6734890.0	6575260.0	6444730.0	0	0.3983189214364358	-0.03024044926867301	False	0.029473684210526315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFP4	P0AFP4		ybbO		947794.0	1008520.0	1014040.0	961041.0	1003100.0	966526.0	0	0.39892080886811837	-0.032361519786576386	False	0.0295046439628483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Y1	P0A6Y1		ihfB		9391120.0	9836840.0	8978790.0	10406300.0	9720890.0	8596250.0	0	0.3992962327121897	-0.0767353494256623	False	0.02953560371517028	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAS7	P0AAS7		ybcJ		2709540.0	2607180.0	2647350.0	2563550.0	2540440.0	2889460.0	0	0.4002052248576595	0.05811519197413974	False	0.02956656346749226	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACN4	P0ACN4		allR		9928740.0	10143700.0	10598900.0	10214800.0	9729660.0	10509000.0	0	0.40047232764691815	-0.03729394774634986	False	0.029597523219814244	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAT9	P0AAT9		ybeL		7275830.0	7495000.0	7104180.0	7520920.0	7378720.0	6929110.0	0	0.40327567940413517	-0.03541838039015816	False	0.029628482972136223	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07821	P07821		fhuC		499361.0	600355.0	522512.0	550892.0	514319.0	571607.0	0	0.4043187503078294	-0.07834776391826334	False	0.029659442724458206	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07649	P07649		truA		1756240.0	1892250.0	1851090.0	1948100.0	1943890.0	1809250.0	0	0.40440522923896205	-0.04690374346944287	False	0.029690402476780186	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21645	P21645		lpxD		4131430.0	4426140.0	3944700.0	4154320.0	3999120.0	3949820.0	0	0.40479792265838754	-0.052164390446694534	False	0.029721362229102165	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06996	P06996		ompC		190791000.0	189111000.0	190528000.0	193637000.0	190906000.0	184007000.0	0	0.4055704127104523	-0.019182510298281406	False	0.029752321981424152	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Z6	P0A6Z6		nikR		1982770.0	1994200.0	1922470.0	2045210.0	1947330.0	1914860.0	0	0.4060439169788206	-0.028574185526726647	False	0.02978328173374613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8P3	P0A8P3		yggX		25556300.0	26145000.0	25839800.0	25533200.0	25696900.0	25709200.0	0	0.4063325804724719	-0.010377560142255498	False	0.029814241486068115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB10	P0AB10		ymbA		281732.0	206723.0	209493.0	191728.0	169874.0	264969.0	0	0.40802634814818783	0.2371792736748831	False	0.029845201238390094	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23827	P23827		eco		4185010.0	4243330.0	4372990.0	4329600.0	4251150.0	4343940.0	0	0.40939868638150023	-0.018598368868777387	False	0.029876160990712074	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77529	P77529		ydjN		4457350.0	4393580.0	4363550.0	4285670.0	4527580.0	4286120.0	0	0.4096351718013918	0.025028903201465686	False	0.029907120743034057	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33916	P33916		yejF		380930.0	322726.0	438991.0	377702.0	433363.0	433660.0	0	0.4096775577455213	0.13126523221203742	False	0.029938080495356036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF03	P0AF03		mog		12465000.0	12191400.0	12500300.0	12479800.0	12033600.0	12230400.0	0	0.41022256554998277	-0.017277290012855856	False	0.029969040247678023	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEM4	P0AEM4		flgM		1989290.0	2058840.0	2150560.0	2144980.0	2185930.0	1947410.0	0	0.41068120831320376	-0.05359986619473385	False	0.030000000000000002	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09323	P09323		nagE		664666.0	685300.0	723441.0	639266.0	725202.0	760152.0	0	0.4111536019259076	0.07012943375524906	False	0.030030959752321982	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24171	P24171		dcp		5409110.0	5286920.0	5271970.0	5310390.0	5220160.0	5478170.0	0	0.41176342607085953	0.021490547144341697	False	0.030061919504643965	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25746	P25746		hflD		3656300.0	3250910.0	3503530.0	3248430.0	3546630.0	3228870.0	0	0.41208357992467864	0.06057412131436916	False	0.030092879256965945	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15770	P15770		aroE		4110310.0	4446400.0	4271440.0	4349090.0	4474370.0	4092470.0	0	0.4133666089000018	-0.04368978407001192	False	0.030123839009287928	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15639	P15639		purH		5229280.0	5175640.0	5367630.0	5140960.0	5141420.0	5084560.0	0	0.41604991014722476	-0.02121677889515579	False	0.03015479876160991	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75818	P75818		ybjP		5820180.0	5737550.0	5986500.0	5844880.0	5675850.0	5831990.0	0	0.418116806998804	-0.019919516391962794	False	0.03018575851393189	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64636	P64636		yrfG		2648230.0	2638570.0	2537580.0	2649110.0	2543460.0	2442720.0	0	0.42035571317007403	-0.03562202000252249	False	0.030216718266253873	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23871	P23871		hemH		2345250.0	2323320.0	2503450.0	2452400.0	2413230.0	2356000.0	0	0.4204004606171588	-0.03301564447250356	False	0.030247678018575853	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64467	P64467		cnu		2623790.0	2585550.0	2758450.0	2628100.0	2649330.0	2523910.0	0	0.42144092989800636	-0.03203512160841949	False	0.030278637770897836	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22634	P22634		murI		1115840.0	1027610.0	1204320.0	1175720.0	1008460.0	1106550.0	0	0.42250965055125583	-0.07686339228880482	False	0.030309597523219815	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27859	P27859		tatD		952806.0	936972.0	1091710.0	1113480.0	1061250.0	946428.0	0	0.4233469029789541	-0.08592450666797338	False	0.030340557275541795	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76014	P76014		dhaL		5802590.0	6363970.0	5949230.0	5770750.0	5536450.0	6103210.0	0	0.42368108477930805	-0.05212367826928266	False	0.03037151702786378	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76223	P76223		ynjB		1998230.0	2013570.0	1976580.0	1903970.0	1985600.0	2006790.0	0	0.4237596330694156	0.02342888966941349	False	0.03040247678018576	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A821	P0A821		selA		1599990.0	1614110.0	1577890.0	1609100.0	1596960.0	1554640.0	0	0.42596252200105317	-0.014954629752213969	False	0.030433436532507744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21367	P21367		ycaC		2783350.0	2664040.0	2532940.0	2628720.0	2690050.0	2558610.0	0	0.4273257380403794	0.037541260217344184	False	0.030464396284829724	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00582	P00582		polA		3343200.0	3267900.0	3239240.0	3332290.0	3343300.0	3257480.0	0	0.4294363009446713	0.015248652353610611	False	0.030495356037151703	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00452	P00452		nrdA		9542020.0	9510660.0	9582290.0	9480990.0	9521160.0	9627350.0	0	0.4297872448299038	0.005874639099399094	False	0.030526315789473686	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13458	P13458		sbcC		290647.0	231096.0	248586.0	269667.0	260294.0	244630.0	0	0.4303876545439542	0.08635289577211996	False	0.030557275541795666	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A988	P0A988		dnaN		4094980.0	4023040.0	4033090.0	4134570.0	4190550.0	4049370.0	0	0.4307551978306805	0.016965050573796756	False	0.030588235294117652	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31678	P31678		otsB		135752.0	666298.0	623473.0	167612.0	633597.0	55122.3	3	0.4318694094371396	-0.8218388880714883	False	0.030619195046439632	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A890	P0A890		tusA		1007580.0	1018820.0	945269.0	911928.0	972922.0	988849.0	0	0.4322957260934043	0.04607543748908662	False	0.03065015479876161	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9I3	P0A9I3		gcvR		2218540.0	2313830.0	2252820.0	2386530.0	2372370.0	2171800.0	0	0.43506345500311155	-0.04007144856352495	False	0.030681114551083594	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9I8	P0A9I8		nirD		2199110.0	2332060.0	2338970.0	2116790.0	2422790.0	2442920.0	0	0.4366000149813946	0.05770449565392616	False	0.030712074303405574	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL0	P0ACL0		glpR		2042670.0	2185350.0	1983120.0	2127520.0	2017400.0	2061610.0	0	0.43721038243448457	-0.04050561689349699	False	0.030743034055727557	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P78067	P78067		ynjE		2601000.0	2735130.0	2516360.0	2764430.0	2638760.0	2547330.0	0	0.4375278006571954	-0.041783809864046235	False	0.030773993808049536	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24183	P24183		fdnG		4153760.0	3991930.0	4117290.0	4183450.0	4158440.0	4142550.0	0	0.4376978750861576	0.018897756264072016	False	0.030804953560371516	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23894	P23894		htpX		4096560.0	4071510.0	4367370.0	4122920.0	3963260.0	4204510.0	0	0.43986066724323086	-0.03457478341529598	False	0.030835913312693503	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37647	P37647		kdgK		1783480.0	1659690.0	1790150.0	1786070.0	1783730.0	1791180.0	0	0.4410863314177061	0.03335928972890054	False	0.030866873065015482	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG27	P0AG27		yibN		14944900.0	15001800.0	14893300.0	14743300.0	14208600.0	14824900.0	0	0.44119077175154414	-0.021490198997462923	False	0.030897832817337465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45531	P45531		tusC		267472.0	322458.0	307052.0	270871.0	367326.0	360940.0	0	0.4420165759499797	0.14523057514678434	False	0.030928792569659445	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00561	P00561		thrA		2395110.0	2525920.0	2552890.0	2475180.0	2595620.0	2340440.0	0	0.44278635524157867	-0.04319541384283728	False	0.030959752321981424	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31550	P31550		thiB		1843930.0	1523510.0	1743090.0	1731570.0	1650200.0	1736770.0	0	0.4432072641273958	0.06565921818444989	False	0.030990712074303407	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25552	P25552		gppA		2601900.0	2599640.0	2487120.0	2385300.0	2473570.0	2588510.0	0	0.4436782970267702	0.0365877563960354	False	0.031021671826625387	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A790	P0A790		panD		9203330.0	9031000.0	9176390.0	9091570.0	8950640.0	8819800.0	0	0.4440897855115527	-0.017288815758618934	False	0.031052631578947373	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6W9	P0A6W9		gshA		4447780.0	4490030.0	4412990.0	4435440.0	4536500.0	4449130.0	0	0.4456118637711831	0.010233462846803801	False	0.031083591331269353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09549	P09549		dedD		1238940.0	1275650.0	1367450.0	1281810.0	1266090.0	1322150.0	0	0.4460798960464813	-0.036377817257863	False	0.031114551083591332	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6J8	P0A6J8		ddlA		13418700.0	13272500.0	13293100.0	13380600.0	12967600.0	13190600.0	0	0.446666833280724	-0.013399656419361656	False	0.031145510835913316	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE01	P0AE01		trmJ		4001950.0	4067040.0	4077340.0	4082540.0	4150600.0	3707810.0	0	0.4468161973650131	-0.04391322919146099	False	0.031176470588235295	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEQ3	P0AEQ3		glnH		22498200.0	22891100.0	23442000.0	23061400.0	22787400.0	23345400.0	0	0.4472338554907526	-0.015960947776055577	False	0.031207430340557278	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R5	P0A7R5		rpsJ		167473000.0	166798000.0	163849000.0	166028000.0	163040000.0	159717000.0	0	0.44797700795920264	-0.01884335720989813	False	0.031238390092879258	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7B1	P0A7B1		ppk		1253550.0	1318730.0	1236580.0	1294370.0	1276280.0	1250600.0	0	0.4484453955416085	-0.026188187293862457	False	0.03126934984520124	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76403	P76403		yegQ		2313800.0	2238620.0	2173280.0	2216930.0	2222850.0	2196680.0	0	0.4500703629736448	0.02256591830903325	False	0.031300309597523224	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77252	P77252		ykgE		964948.0	971837.0	916668.0	952679.0	933194.0	1018860.0	0	0.45127848445062835	0.03799410941509265	False	0.0313312693498452	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE45	P0AE45		ytfL		221006.0	212917.0	261958.0	195831.0	277078.0	237168.0	0	0.45401437427924446	0.13255829530500338	False	0.03136222910216718	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H8	P0A6H8		cls		226593.0	216935.0	210746.0	190203.0	193544.0	236447.0	0	0.454714533413211	0.08764357836863991	False	0.03139318885448916	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24203	P24203		yjiA		2968030.0	3125750.0	3331480.0	3074300.0	3124210.0	3185700.0	0	0.4547493066615177	-0.038903297573706384	False	0.03142414860681115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9R7	P0A9R7		ftsE		3480800.0	3615800.0	3607380.0	3449460.0	3562330.0	3472710.0	0	0.45515440427181825	-0.021352991058695488	False	0.03145510835913313	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACZ2	P0ACZ2		etp		2373090.0	2075100.0	2234900.0	2268950.0	2202450.0	2206680.0	0	0.4553546428517866	0.04390023461621619	False	0.03148606811145511	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69805	P69805		manZ		4802450.0	5097290.0	5518210.0	5126230.0	4987730.0	5398140.0	0	0.45604055310819075	-0.05163179999144667	False	0.031517027863777095	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76445	P76445		yeiU		1932940.0	1870040.0	2120150.0	1976500.0	1908150.0	1926610.0	0	0.45694311318455205	-0.04893469699141525	False	0.031547987616099074	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAR3	P0AAR3		ybaK		2045600.0	2094680.0	1935910.0	1900280.0	1829660.0	1821300.0	0	0.4574518008277837	-0.05815277206764461	False	0.031578947368421054	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67660	P67660		yhaJ		1537730.0	1408350.0	1486260.0	1558060.0	1485290.0	1552300.0	0	0.45818553472846707	0.039201956162537265	False	0.03160990712074304	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEW6	P0AEW6		gsk		2556390.0	2607420.0	2568520.0	2535980.0	2584270.0	2472620.0	0	0.4596676133311379	-0.018571947387616722	False	0.03164086687306502	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60240	P60240		rapA		4123870.0	4110370.0	4032620.0	4109230.0	4092990.0	4106570.0	0	0.4597152217382101	0.008360682332465764	False	0.031671826625387	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64534	P64534		rcnB		2636250.0	2632130.0	2582060.0	2636990.0	2593250.0	2538340.0	0	0.46004380891109636	-0.01539601662347725	False	0.03170278637770898	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H5	P0A6H5		hslU		21743000.0	21470500.0	22164700.0	22019000.0	21610200.0	21724300.0	0	0.4604338203072374	-0.012728475603174676	False	0.03173374613003096	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFH8	P0AFH8		osmY		23412800.0	23798300.0	23489500.0	23820100.0	24024100.0	22282100.0	0	0.46164196322032863	-0.028457973773570143	False	0.031764705882352945	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF98	P0AF98		lptF		1047390.0	1005270.0	1045390.0	1096480.0	1034060.0	986071.0	0	0.4622481147028984	-0.03696813761780336	False	0.031795665634674924	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC53	P0AC53		zwf		11180600.0	11312000.0	11551300.0	11216700.0	11217100.0	11389300.0	0	0.46341948753316764	-0.012457078499907705	False	0.03182662538699691	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10371	P10371		hisA		2888140.0	2874070.0	2974810.0	2861360.0	2852680.0	2871870.0	0	0.464205155639919	-0.01624856636705007	False	0.03185758513931889	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABI4	P0ABI4		corA		1447140.0	1328250.0	1360460.0	1306120.0	1271860.0	1425720.0	0	0.46465946695010496	0.05314053198325163	False	0.03188854489164087	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26602	P26602		ubiC		1275610.0	1364240.0	1514380.0	1519290.0	1479690.0	1445750.0	0	0.46567429612480526	-0.06606812422500846	False	0.03191950464396285	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77395	P77395		ybbN		2291900.0	2251840.0	2341020.0	2317430.0	2354830.0	2344070.0	0	0.4657873161966824	0.016711304862681135	False	0.03195046439628483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
