Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFM2	P0AFM2		proX		9526420.0	8757480.0	11007300.0	8967460.0	10827500.0	9713970.0	0	0.05039107464205253	0.2112555290945328	False	0.01290711700844391	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A887	P0A887		ubiE		8129230.0	8274660.0	8539900.0	8182240.0	8321510.0	8399740.0	0	0.050694450352639434	0.03907565431502678	False	0.0129372738238842	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AED0	P0AED0		uspA		15053600.0	14833300.0	16219700.0	15288200.0	15562600.0	16550600.0	0	0.05079865558688841	0.09747776518528739	False	0.012967430639324488	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Q6	P0A6Q6		fabZ		27247400.0	28405300.0	26593600.0	28111400.0	26115200.0	27184200.0	0	0.05087173459563338	-0.06826295575905408	False	0.012997587454764778	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24182	P24182		accC		16306100.0	15896300.0	16848500.0	15674700.0	16392500.0	16595200.0	0	0.051033583665886735	0.057858298999029105	False	0.013027744270205067	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37617	P37617		zntA		2222370.0	2146060.0	2009640.0	2056600.0	1992750.0	1917750.0	0	0.05112500941733402	-0.11807189737110518	False	0.013057901085645357	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07363	P07363		cheA		1709060.0	1763830.0	1867710.0	1692820.0	1860140.0	1769670.0	0	0.05126536844009082	0.0898142939640187	False	0.013088057901085647	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Q7	P0A9Q7		adhE		111011000.0	111972000.0	109905000.0	110345000.0	109475000.0	108213000.0	0	0.05130620524160287	-0.025037981028427254	False	0.013118214716525935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03817	P03817		mioC		10035000.0	9743760.0	10391100.0	9546770.0	10302900.0	10121500.0	0	0.051947524467520406	0.07149901758823954	False	0.013148371531966225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC53	P0AC53		zwf		12491400.0	12385500.0	11936600.0	12387500.0	12101700.0	12246000.0	0	0.05251922786574142	-0.03845259308112066	False	0.013178528347406515	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09030	P09030		xthA		2683070.0	2715550.0	2787130.0	2612150.0	2809690.0	2734650.0	0	0.05252955455606958	0.05663014436325087	False	0.013208685162846805	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07822	P07822		fhuD		1638090.0	1750690.0	3394950.0	148175.0	3279580.0	3080330.0	1	0.05285809897648978	1.4636133036592454	False	0.013238841978287095	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAQ2	P0AAQ2		yajD		4940660.0	4871800.0	5428750.0	4954520.0	5109110.0	5297780.0	0	0.052880756959742245	0.10080036507710925	False	0.013268998793727383	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		6996540.0	7170270.0	7297420.0	7067540.0	7179560.0	7369040.0	0	0.05313428143555356	0.0409705200602475	False	0.013299155609167673	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60716	P60716		lipA		7714070.0	7670400.0	7800520.0	7480320.0	7897440.0	7919720.0	0	0.05325508254030343	0.04673958472731567	False	0.013329312424607963	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6D3	P0A6D3		aroA		6033680.0	5972310.0	5697840.0	6289040.0	5912590.0	5615900.0	0	0.05380796453266298	-0.08683640744507555	False	0.013359469240048253	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADT2	P0ADT2		ygiB		804187.0	801222.0	1076140.0	952350.0	944725.0	1100240.0	0	0.053952551663867816	0.28717655770697986	False	0.013389626055488543	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37692	P37692		rfaF		2480400.0	2320240.0	2599580.0	2406450.0	2585830.0	2588240.0	0	0.05402176465192935	0.10917529198382186	False	0.01341978287092883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A953	P0A953		fabB		49337400.0	49594200.0	49076200.0	50100300.0	48551600.0	47894700.0	0	0.054575493531586486	-0.03437893686547053	False	0.01344993968636912	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		52775800.0	54005400.0	50362600.0	53386900.0	51593200.0	48481600.0	0	0.05476748521067232	-0.09042356321469373	False	0.01348009650180941	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03004	P03004		dnaA		1916480.0	1829630.0	1981280.0	1907560.0	1981040.0	2003850.0	0	0.05478591546005011	0.07761740967873253	False	0.0135102533172497	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB43	P0AB43		ycgL		1050520.0	1039360.0	1027480.0	1078560.0	1010000.0	977746.0	0	0.05479998643410323	-0.07150655542785582	False	0.01354041013268999	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H1	P0A6H1		clpX		18305600.0	18685000.0	17901100.0	18717400.0	18306600.0	17744400.0	0	0.054834181975477896	-0.046205406603390634	False	0.013570566948130277	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEQ3	P0AEQ3		glnH		15687400.0	15884100.0	16081300.0	16000500.0	16327300.0	16550900.0	0	0.05527605140079199	0.0414761448577193	False	0.013600723763570568	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACN4	P0ACN4		allR		2962990.0	2977540.0	3187300.0	2876320.0	3274570.0	3541620.0	0	0.05559358409505524	0.1821681920928383	False	0.013630880579010858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45799	P45799		nudE		1826530.0	1739020.0	1842510.0	1740180.0	1901630.0	1856750.0	0	0.05560012024455003	0.07810483339171911	False	0.013661037394451148	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37095	P37095		pepB		12899100.0	12711400.0	12661100.0	12834000.0	12410300.0	12598800.0	0	0.055856242674698554	-0.029353523210189136	False	0.013691194209891438	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63417	P63417		yhbS		11438100.0	11296500.0	12243000.0	10971800.0	11757800.0	11627900.0	0	0.05607576614742533	0.08001729516284686	False	0.013721351025331724	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05793	P05793		ilvC		5886670.0	5802420.0	6094450.0	5538220.0	5970420.0	6292370.0	0	0.056184387838018233	0.09165172068257256	False	0.013751507840772014	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60955	P60955		lgt		158373.0	136854.0	48333.3	183230.0	125789.0	63297.7	3	0.05635236112739565	-1.0109478011649566	False	0.013781664656212304	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09029	P09029		purK		1086630.0	1158450.0	1080510.0	1143200.0	1058770.0	1013380.0	0	0.056657060100747066	-0.10398351040746216	False	0.013811821471652596	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A908	P0A908		mipA		2093960.0	2120090.0	2066820.0	2135220.0	1968710.0	1972310.0	0	0.057035467981779935	-0.07974433751975207	False	0.013841978287092885	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75864	P75864		rlmL		1490980.0	1583490.0	1446400.0	1563800.0	1473710.0	1428620.0	0	0.05720252158892589	-0.09299266482460622	False	0.013872135102533172	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18775	P18775		dmsA		2875640.0	2892830.0	3298020.0	2999510.0	3037310.0	3223140.0	0	0.057272825769717275	0.12453520068183836	False	0.013902291917973462	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69913	P69913		csrA		14186900.0	14579800.0	13620600.0	14771100.0	13209600.0	12166500.0	0	0.05758898494911488	-0.15891646421469857	False	0.013932448733413752	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67603	P67603		yqfB		3187960.0	3159630.0	3321860.0	3056170.0	3436260.0	3234050.0	0	0.058059039349943505	0.08756030276733053	False	0.013962605548854042	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64519	P64519		yodD		412598.0	435628.0	354933.0	437263.0	344411.0	261932.0	0	0.05806037185563739	-0.41929464516372605	False	0.013992762364294331	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52647	P52647		ydbK		2049620.0	2019980.0	1856360.0	2111780.0	1902960.0	1999700.0	0	0.05823813598898908	-0.10210562511658847	False	0.01402291917973462	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10384	P10384		fadL		9613890.0	9616160.0	9767340.0	9530940.0	9692050.0	9651420.0	0	0.059219191058520824	0.017441646058942717	False	0.01405307599517491	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39300	P39300		ulaG		339563.0	235437.0	396685.0	222875.0	410738.0	413922.0	0	0.05957128255906211	0.6142361360568098	False	0.0140832328106152	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36767	P36767		rdgC		5240770.0	5396890.0	4957340.0	5430040.0	5051330.0	5237760.0	0	0.05986815864591069	-0.07569195959673179	False	0.01411338962605549	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADC3	P0ADC3		lolC		1931200.0	2039420.0	2359340.0	1623910.0	2336340.0	2130260.0	0	0.05993818194624061	0.28701079863516477	False	0.014143546441495779	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30852	P30852		smf		2191890.0	1961610.0	1794200.0	2133150.0	1876620.0	1933010.0	0	0.06011285861431727	-0.16587825515984556	False	0.014173703256936067	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF08	P0AF08		mrp		4656510.0	4674170.0	4545550.0	4543860.0	4471020.0	4452620.0	0	0.06012922833763599	-0.04277684707875558	False	0.014203860072376357	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06961	P06961		cca		947707.0	841546.0	938466.0	841868.0	1068870.0	1037240.0	0	0.06015710543905113	0.210563729865664	False	0.014234016887816647	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB52	P0AB52		ychN		2741610.0	2579220.0	2481710.0	2623360.0	2099550.0	2188080.0	0	0.06062132402399448	-0.23088494783951802	False	0.014264173703256937	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC84	P0AC84		gloB		1223200.0	1373990.0	1212040.0	1349460.0	1173140.0	1099810.0	0	0.06110482929565344	-0.17947406629780036	False	0.014294330518697227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEE3	P0AEE3		degS		244847.0	258335.0	152711.0	169013.0	151966.0	79204.9	0	0.061125387877879356	-0.8082172726257205	False	0.014324487334137515	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31473	P31473		ravA		1437170.0	1587150.0	1307010.0	1425940.0	1269510.0	1362670.0	0	0.061856112095017006	-0.17599062138700058	False	0.014354644149577805	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADW8	P0ADW8		yheV		1078580.0	1021910.0	1232620.0	835030.0	1278570.0	1223020.0	0	0.061866556911058176	0.34718697644069796	False	0.014384800965018095	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30859	P30859		artI		3538290.0	3921500.0	4183560.0	3817710.0	4203990.0	4011090.0	0	0.06210945333419877	0.1367345948080616	False	0.014414957780458384	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A738	P0A738		moaC		1178460.0	1294250.0	1102330.0	1239190.0	1117920.0	1125860.0	0	0.062212895804899346	-0.14967297093110754	False	0.014445114595898674	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15034	P15034		pepP		3676370.0	3477320.0	3784060.0	3460630.0	3680250.0	3938970.0	0	0.062229941353777955	0.10343690707402878	False	0.014475271411338963	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8D6	P0A8D6		ymdB		1420620.0	1362000.0	1223090.0	1380420.0	1294630.0	1119290.0	0	0.06241779415174435	-0.19488452797728648	False	0.014505428226779252	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF90	P0AF90		rraB		7570460.0	7849240.0	7542200.0	8266480.0	7122690.0	6968230.0	0	0.06288388716185174	-0.1308037954577124	False	0.014535585042219542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6E9	P0A6E9		bioD2		6367190.0	6225610.0	5718170.0	6397800.0	6099930.0	5582810.0	0	0.06313647005561296	-0.12612273215558834	False	0.014565741857659832	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05791	P05791		ilvD		3482740.0	3559330.0	3247210.0	3315210.0	3265610.0	3142880.0	0	0.06318727176325727	-0.10119241846045696	False	0.014595898673100122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10441	P10441		lpxB		1222690.0	1259350.0	1350180.0	1274340.0	1430850.0	1534380.0	0	0.06330853672184197	0.20015461882590346	False	0.01462605548854041	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77475	P77475		yqaB		3144310.0	3327580.0	3013480.0	3019940.0	2763250.0	2803900.0	0	0.06334475740897375	-0.14560268590447356	False	0.0146562123039807	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFX7	P0AFX7		rseA		579882.0	624891.0	644246.0	543815.0	694353.0	639974.0	0	0.06359146385164903	0.17826989153094755	False	0.01468636911942099	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAX8	P0AAX8		ybiS		4889550.0	4787380.0	5082020.0	4957960.0	5026220.0	5027980.0	0	0.06376054332635646	0.04859306096148479	False	0.01471652593486128	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23893	P23893		hemL		11749400.0	11666200.0	11266400.0	11788900.0	11433000.0	11584500.0	0	0.06385390853775677	-0.03822861848894596	False	0.01474668275030157	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H7	P0A9H7		cfa		3406590.0	3443710.0	3564640.0	3292670.0	3495060.0	3531250.0	0	0.0640340011479479	0.06235184876795099	False	0.014776839565741858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13029	P13029		katG		43484200.0	43261000.0	42926500.0	43321300.0	42265700.0	42027500.0	0	0.06419995913235568	-0.031927338981542853	False	0.014806996381182148	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07017	P07017		tar		3394760.0	3397730.0	3235010.0	3421300.0	3338720.0	3205360.0	0	0.06425978946019774	-0.06274617647651069	False	0.014837153196622438	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9E5	P0A9E5		fnr		7340990.0	7607450.0	7785020.0	7247010.0	7821830.0	7733120.0	0	0.06449848961575792	0.07253874790745135	False	0.014867310012062727	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD07	P0AD07		yecF		3728220.0	3885180.0	4285380.0	4221300.0	4650410.0	4332460.0	0	0.0646099440494849	0.16495496532225856	False	0.014897466827503017	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69407	P69407		rcsB		6634280.0	6493520.0	6837980.0	6663900.0	6832360.0	6680270.0	0	0.06481695151458944	0.04017650183764017	False	0.014927623642943305	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P34209	P34209		ydcF		714898.0	634856.0	714003.0	654044.0	747280.0	778160.0	0	0.06522309810924012	0.16040286624656006	False	0.014957780458383595	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE12	P0AE12		amn		1192650.0	1230980.0	1130770.0	1225920.0	1192600.0	1133090.0	0	0.06546280680289873	-0.07842335641084114	False	0.014987937273823885	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A4	P0A8A4		ppsR		2049870.0	2095630.0	2043420.0	2181250.0	1902820.0	1954900.0	0	0.06553380832682909	-0.10047090366060885	False	0.015018094089264175	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A759	P0A759		nagB		4704710.0	4499160.0	4373310.0	4839860.0	4250500.0	4475180.0	0	0.06589188873248901	-0.10047058804309647	False	0.015048250904704465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9D2	P0A9D2		gstA		7530270.0	7557640.0	7501790.0	7651900.0	7427370.0	7328650.0	0	0.0666123524288966	-0.03090855060679084	False	0.015078407720144753	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76177	P76177		ydgH		20050700.0	20353600.0	21437500.0	20921300.0	21268100.0	21316200.0	0	0.06692371470675726	0.062073795482603465	False	0.015108564535585043	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q57261	Q57261		truD		4321600.0	4280720.0	4237450.0	4344320.0	4286550.0	4233210.0	0	0.06738047948966223	-0.021264882066701827	False	0.015138721351025333	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06966	P06966		dicA		3094410.0	3073790.0	2528640.0	3238830.0	2360130.0	1636490.0	0	0.06771526402395084	-0.5277039180128257	False	0.015168878166465623	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00957	P00957		alaS		17678000.0	17821600.0	17293600.0	17388800.0	17229100.0	17124600.0	0	0.06804978213903716	-0.034258400739573966	False	0.015199034981905913	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61316	P61316		lolA		4030730.0	4079780.0	4238750.0	3985210.0	4326150.0	4115650.0	0	0.06807533660848983	0.06812067301992941	False	0.0152291917973462	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFB1	P0AFB1		nlpI		1469290.0	1425640.0	1695310.0	1533390.0	1663870.0	1533700.0	0	0.06820965047506122	0.1439244223278773	False	0.01525934861278649	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8C4	P0A8C4		ygfB		3287880.0	3407680.0	3401700.0	3260080.0	3467450.0	3517540.0	0	0.06853547677710639	0.06115000571156845	False	0.01528950542822678	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEN8	P0AEN8		fucU		6029840.0	5948840.0	5495670.0	5551520.0	5386880.0	5248160.0	0	0.06855943145516964	-0.12003251500875922	False	0.01531966224366707	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF26	P0AF26		narJ		668280.0	825854.0	595650.0	718006.0	648237.0	523527.0	0	0.06936125576026177	-0.3238026753633815	False	0.01534981905910736	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H1	P0A9H1		mug		1992270.0	1962440.0	2052710.0	1936750.0	2032970.0	1989270.0	0	0.06976930227331223	0.04424733288173785	False	0.015379975874547648	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06129	P06129		btuB		13310800.0	13389100.0	13648900.0	13221700.0	14289600.0	13876800.0	0	0.06986487390349883	0.06686137052284415	False	0.015410132689987938	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFF2	P0AFF2		nupC		413676.0	303082.0	457815.0	364392.0	461696.0	484326.0	0	0.06999973639887024	0.37680873541027826	False	0.015440289505428228	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09158	P09158		speE		7090240.0	7175000.0	7466640.0	7360250.0	7529770.0	7368340.0	0	0.07018539552739925	0.04849380919968357	False	0.015470446320868518	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63883	P63883		amiC		1061840.0	1021850.0	1093560.0	981572.0	1079620.0	1112500.0	0	0.07061480425904222	0.10018158770554728	False	0.015500603136308808	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27833	P27833		rffA		2793870.0	2696390.0	2901210.0	2651250.0	2783640.0	2967410.0	0	0.070756602464545	0.0877806239493958	False	0.015530759951749096	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00550	P00550		mtlA		768014.0	743602.0	810177.0	803438.0	882009.0	919447.0	0	0.07099271852337136	0.1739063306656888	False	0.015560916767189386	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37051	P37051		purU		6011680.0	6099490.0	5679920.0	5684010.0	5557710.0	5266610.0	0	0.07099469746481718	-0.10864982017038832	False	0.015591073582629676	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F0	P0A8F0		upp		33888500.0	33591200.0	32024200.0	33680700.0	32556600.0	30629600.0	0	0.07143708161983375	-0.08745357133084673	False	0.015621230398069966	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB24	P0AB24		efeO		5864720.0	5544980.0	5421850.0	5724090.0	5461470.0	5354890.0	0	0.0716953604880047	-0.07745170384612349	False	0.015651387213510254	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6B4	P0A6B4		alr		3139320.0	3234540.0	3308760.0	3213460.0	3278610.0	3276630.0	0	0.07196165925196238	0.041045213179429794	False	0.015681544028950542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77202	P77202		dsbG		186554.0	279272.0	284705.0	193241.0	296257.0	358346.0	0	0.07216419319300074	0.5111731611292221	False	0.015711700844390834	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A862	P0A862		tpx		41524200.0	41940900.0	42480500.0	40639200.0	42833100.0	42577200.0	0	0.07226257222553438	0.04335938247716352	False	0.015741857659831122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG82	P0AG82		pstS		2276420.0	2279220.0	2397690.0	2356800.0	2533880.0	2397230.0	0	0.0723690823425444	0.08438194149256678	False	0.015772014475271413	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABP8	P0ABP8		deoD		54900700.0	53862700.0	56080900.0	54429200.0	55251600.0	57288400.0	0	0.07293499210664452	0.047207725110089964	False	0.0158021712907117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9K9	P0A9K9		slyD		91109400.0	88640600.0	94261900.0	89328800.0	91372400.0	96142800.0	0	0.0729527277263923	0.0665256393465705	False	0.01583232810615199	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07395	P07395		pheT		16503700.0	16431200.0	16065000.0	16127900.0	15888200.0	16052500.0	0	0.07316780330093431	-0.03142385474085151	False	0.01586248492159228	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEB7	P0AEB7		yoaB		10711100.0	10778200.0	9907020.0	11003900.0	10454600.0	9517510.0	0	0.07318369055458603	-0.12099968903002122	False	0.01589264173703257	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFQ7	P0AFQ7		ycfH		5217660.0	5298560.0	5421410.0	5332540.0	5407420.0	5337210.0	0	0.07358662041516532	0.028596353514716257	False	0.01592279855247286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37626	P37626		yhiI		1245270.0	1195210.0	1327270.0	1341560.0	1435630.0	1422180.0	0	0.07369920440281057	0.14609057916398346	False	0.01595295536791315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13445	P13445		rpoS		5403160.0	5179730.0	5071230.0	5320010.0	5197740.0	5016870.0	0	0.07379617106921534	-0.057094040011043456	False	0.015983112183353437	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52119	P52119		ratB		4118620.0	4056060.0	3947610.0	4010790.0	4013890.0	3910980.0	0	0.07416347426251584	-0.037540571762105006	False	0.01601326899879373	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEM4	P0AEM4		flgM		1993130.0	1972900.0	2154210.0	2132710.0	2193310.0	2220990.0	0	0.07443933908638792	0.10705493430358898	False	0.016043425814234017	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76046	P76046		ycjX		334388.0	341570.0	274315.0	292332.0	264202.0	289533.0	0	0.07453814782061877	-0.22572131076748703	False	0.01607358262967431	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46856	Q46856		yqhD		4819240.0	4864480.0	4650800.0	4846830.0	4785080.0	4726190.0	0	0.07463758846562014	-0.03705715940661234	False	0.016103739445114597	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69776	P69776		lpp		40516700.0	40652800.0	41653100.0	39737200.0	40690500.0	41564900.0	0	0.07578269186489035	0.03538096510615213	False	0.016133896260554885	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8G3	P0A8G3		uxaC		1531580.0	1518800.0	1346530.0	1523470.0	1281890.0	1449120.0	0	0.07592752356844233	-0.16571002354687156	False	0.016164053075995177	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A794	P0A794		pdxJ		7163930.0	6918660.0	7284050.0	7140520.0	7228400.0	7450430.0	0	0.07593309384176439	0.04943116591682213	False	0.016194209891435465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77774	P77774		bamB		14990100.0	15594600.0	14813700.0	15332000.0	14175700.0	14869400.0	0	0.07607213277713312	-0.06615262063979993	False	0.016224366706875756	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17993	P17993		ubiG		2412540.0	2430170.0	2529250.0	2328950.0	2473560.0	2657820.0	0	0.07614784018873674	0.0951559490006829	False	0.016254523522316044	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACR9	P0ACR9		mprA		15696800.0	15631600.0	15843400.0	15734700.0	15825800.0	15729100.0	0	0.07615836734272242	0.010238963376295145	False	0.016284680337756333	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C093	P0C093		slmA		4237870.0	3782110.0	3622400.0	4028660.0	3725130.0	3509710.0	0	0.07635824310033622	-0.15021290550887995	False	0.016314837153196624	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41407	P41407		azoR		4158630.0	4315910.0	3346630.0	4153960.0	3545480.0	2479040.0	0	0.07653699038947667	-0.4303852803376333	False	0.016344993968636912	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABD3	P0ABD3		bfr		7503140.0	7474270.0	7038340.0	7470780.0	7048680.0	7345540.0	0	0.07679125983504263	-0.06679494279839676	False	0.016375150784077204	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
