Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P21499	P21499		rnr		4483180.0	4645040.0	4675440.0	4681840.0	4625040.0	4547690.0	0	0.1506537031848576	0.031966924390638286	False	0.008794887401095557	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23871	P23871		hemH		2440570.0	2531120.0	2479270.0	2383690.0	2367190.0	2495200.0	0	0.1509869765379183	-0.046481899544624894	False	0.008825319537431528	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADQ7	P0ADQ7		ygaM		12555300.0	12167100.0	11847400.0	11986500.0	12098900.0	13192600.0	0	0.1512302911643585	-0.0774673637328207	False	0.008855751673767499	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33025	P33025		psuG		2085180.0	2183850.0	2230430.0	2125820.0	2292230.0	2013040.0	0	0.1530374910587941	0.08178452527858214	False	0.00888618381010347	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05055	P05055		pnp		39479400.0	39316100.0	37013200.0	37405800.0	37373400.0	37408200.0	0	0.15331081484963377	-0.05583389325002657	False	0.00891661594643944	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Z1	P0A6Z1		hscA		4880580.0	4979390.0	5115890.0	5073830.0	4927770.0	4890350.0	0	0.15331937319237096	0.035472371386353764	False	0.00894704808277541	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77258	P77258		nemA		4437950.0	4508120.0	4272610.0	4254800.0	4348510.0	4917290.0	0	0.15426251647304734	-0.10660144106318535	False	0.008977480219111381	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAZ4	P0AAZ4		rarA		1210980.0	1143230.0	1303410.0	1191090.0	1210420.0	1108270.0	0	0.15479571939908168	0.09763665300365822	False	0.009007912355447352	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		160087000.0	155580000.0	156945000.0	152499000.0	154212000.0	164619000.0	0	0.15541321397574898	-0.05083893122127217	False	0.009038344491783324	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77376	P77376		ydgJ		2002260.0	1993220.0	2032170.0	2021510.0	1997200.0	1948670.0	0	0.15624323604500903	0.0256744510850724	False	0.009068776628119295	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31825	P31825		yfiC		720976.0	654959.0	679539.0	584843.0	628949.0	696125.0	0	0.15763804460126493	-0.13013912826455898	False	0.009099208764455266	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32177	P32177		fdhD		1298790.0	1188510.0	1198240.0	1219960.0	1077400.0	1372190.0	0	0.15780259150722215	-0.1428701124398504	False	0.009129640900791236	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64467	P64467		cnu		2644310.0	2704750.0	2621260.0	2615990.0	2503230.0	2920820.0	0	0.1582909243012749	-0.09544336228293991	False	0.009160073037127207	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17854	P17854		cysH		26615600.0	26607100.0	25299800.0	25436800.0	23816500.0	25093700.0	0	0.15850617852388685	-0.07104610694489524	False	0.009190505173463178	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A0	P0A8A0		yebC		3379180.0	3299480.0	2951910.0	2895960.0	3083330.0	2993310.0	0	0.15869864451863133	-0.11495574020293002	False	0.009220937309799148	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75937	P75937		flgE		3852440.0	3830320.0	3641720.0	3828220.0	3781360.0	3921190.0	0	0.1588919370480529	-0.04452428102783788	False	0.009251369446135119	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25516	P25516		acnA		3328620.0	3404130.0	3041340.0	3361330.0	3245500.0	3506580.0	0	0.1589043702916423	-0.08579408441572066	False	0.00928180158247109	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37636	P37636		mdtE		3438610.0	3391080.0	3535410.0	3517050.0	3397850.0	3256740.0	0	0.15946852662007427	0.051130103299330966	False	0.00931223371880706	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB18	P0AB18		tusE		1631300.0	1595450.0	1586180.0	1558910.0	1431550.0	1845540.0	0	0.15998940109351384	-0.14834841805985127	False	0.009342665855143033	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A870	P0A870		talB		45884900.0	45343500.0	44971600.0	44090100.0	45246700.0	45275900.0	0	0.16012855845373017	-0.023396860442254162	False	0.009373097991479002	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16384	P16384		miaA		2146040.0	2079950.0	2149410.0	2284550.0	2247700.0	2188950.0	0	0.16210251539551365	0.058770800586342375	False	0.009403530127814974	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		141575000.0	142159000.0	130897000.0	131360000.0	127670000.0	130364000.0	0	0.1622981778405293	-0.08676817905218756	False	0.009433962264150943	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07021	P07021		yfiB		820950.0	823969.0	794885.0	725812.0	763598.0	773018.0	0	0.1631657879303264	-0.08202767901866781	False	0.009464394400486915	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC81	P0AC81		gloA		1760460.0	1942980.0	2022790.0	1854130.0	2115870.0	1519460.0	0	0.1642563674685119	0.19837673823292007	False	0.009494826536822886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77475	P77475		yqaB		2049510.0	2126600.0	2264330.0	2247880.0	2291630.0	1625000.0	0	0.16448684399863966	0.23002023898764964	False	0.009525258673158857	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8B5	P0A8B5		ybaB		1904330.0	1856550.0	1611240.0	1872330.0	1818650.0	2063580.0	0	0.1646942390292723	-0.1355277683363322	False	0.009555690809494827	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEB7	P0AEB7		yoaB		11246300.0	10913300.0	9441620.0	8897040.0	9565750.0	9353030.0	0	0.1657355543065374	-0.17543702176182666	False	0.009586122945830798	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A2	P0A7A2		gpmB		2710620.0	2755490.0	2675760.0	2713270.0	2409700.0	3005940.0	0	0.16579721289781288	-0.11947189929115871	False	0.009616555082166769	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A717	P0A717		prs		30704800.0	30417000.0	28116100.0	28399300.0	28048300.0	28286500.0	0	0.16607393324485673	-0.08037026489903784	False	0.00964698721850274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77735	P77735		yajO		3932670.0	3884210.0	3769210.0	3881490.0	3684620.0	3870990.0	0	0.16643296650840902	-0.04418691732901152	False	0.00967741935483871	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12282	P12282		moeB		3347010.0	3483080.0	3285380.0	3301470.0	3316950.0	3670540.0	0	0.16680139101081176	-0.0844218012096693	False	0.00970785149117468	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFK0	P0AFK0		pmbA		4768340.0	4855700.0	4709260.0	4733340.0	4754140.0	5003080.0	0	0.16727484974609638	-0.04308605723242851	False	0.009738283627510651	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFL6	P0AFL6		ppx		1534710.0	1571600.0	1528110.0	1518500.0	1512070.0	1531380.0	0	0.16787783556163166	-0.024790246559648094	False	0.009768715763846622	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25536	P25536		yhdE		2442340.0	2456890.0	2441430.0	2524170.0	2525120.0	2318160.0	0	0.16801690174324563	0.053627181092321646	False	0.009799147900182595	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77717	P77717		ybaY		1538640.0	1501370.0	1558120.0	1580180.0	1568390.0	1560760.0	0	0.1685895998935275	0.03283749936392564	False	0.009829580036518565	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77499	P77499		sufC		1061240.0	1087720.0	1081810.0	1037490.0	1030370.0	1127740.0	0	0.16989209978895356	-0.05704291100541163	False	0.009860012172854534	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33355	P33355		yehS		1815150.0	1888190.0	1969980.0	1912250.0	1976910.0	1937970.0	0	0.17020635093002573	0.05465870475884206	False	0.009890444309190505	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFW8	P0AFW8		rof		2807790.0	2696460.0	2905700.0	2872150.0	2730450.0	2601380.0	0	0.17056017176352462	0.06994658139531622	False	0.009920876445526477	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05793	P05793		ilvC		7061840.0	6848730.0	7044840.0	7057120.0	7109070.0	6785230.0	0	0.17088667125673707	0.0354766620312648	False	0.009951308581862448	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P43533	P43533		flgN		1295620.0	1397520.0	1452190.0	1346720.0	1479920.0	1328920.0	0	0.17120811899320268	0.08928175758630746	False	0.009981740718198419	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77536	P77536		ykgF		1961510.0	2004210.0	1818730.0	1887080.0	1912860.0	1882340.0	0	0.171549049652064	-0.05772944381924447	False	0.010012172854534387	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67910	P67910		hldD		37330300.0	37531700.0	37949300.0	38136000.0	37527700.0	36146000.0	0	0.17184624832544745	0.0334642716909295	False	0.01004260499087036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A937	P0A937		bamE		7711100.0	7211720.0	8250910.0	8439920.0	7694280.0	5578780.0	0	0.17291997897465705	0.25026397438760856	False	0.01007303712720633	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEZ3	P0AEZ3		minD		15435500.0	15401100.0	15796800.0	15444300.0	15888300.0	14544400.0	0	0.17309225852280943	0.05453891456522064	False	0.010103469263542301	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9J4	P0A9J4		panE		2692020.0	2582650.0	2562750.0	2489190.0	2515490.0	2550200.0	0	0.17340325230228915	-0.048263358806845465	False	0.010133901399878274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21367	P21367		ycaC		2685360.0	2688440.0	2622680.0	2605610.0	2489400.0	2602190.0	0	0.17341879712996275	-0.047494505291342914	False	0.010164333536214243	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60651	P60651		speB		10872400.0	10961800.0	10393800.0	10631600.0	10467700.0	10502400.0	0	0.1734988308936972	-0.03813222095251068	False	0.010194765672550213	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31068	P31068		fliH		916134.0	898669.0	902975.0	886402.0	837631.0	997129.0	0	0.17500910752273924	-0.09814111272395878	False	0.010225197808886184	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8N7	P0A8N7		epmA		3008390.0	3004660.0	3120820.0	3074250.0	3084560.0	2755650.0	0	0.1755031050333331	0.08170431059456829	False	0.010255629945222156	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8U6	P0A8U6		metJ		8222920.0	8089070.0	7837050.0	7955690.0	7916730.0	7919810.0	0	0.1755568134694743	-0.03143816257629665	False	0.010286062081558127	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52613	P52613		fliJ		607204.0	553637.0	550849.0	566112.0	543720.0	615506.0	0	0.17626240633023552	-0.09713845926233011	False	0.010316494217894096	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37908	P37908		yfjD		1050040.0	1047760.0	971018.0	866504.0	1044580.0	1093650.0	0	0.17679730976086558	-0.14709065086952047	False	0.010346926354230066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD33	P0AD33		yfcZ		44648000.0	44164000.0	49870100.0	49766000.0	47285800.0	30974400.0	0	0.17713566950387766	0.2945853378661709	False	0.010377358490566039	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08957	P08957		hsdM		7557220.0	7509110.0	7603980.0	7647000.0	7674150.0	7218500.0	0	0.17725447653260887	0.0408679594555757	False	0.01040779062690201	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76112	P76112		yncA		1389080.0	1331630.0	1249470.0	1155340.0	1144040.0	1186050.0	0	0.17896772549530446	-0.1386210336431997	False	0.01043822276323798	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33643	P33643		rluD		3177660.0	3188060.0	3091700.0	3086040.0	2968290.0	3595170.0	0	0.17956563425384445	-0.12312900070112254	False	0.01046865489957395	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07813	P07813		leuS		14477900.0	14394200.0	13876900.0	13992100.0	14131000.0	13997900.0	0	0.17978969831236113	-0.029579089263487592	False	0.010499087035909922	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04846	P04846		nlpA		3183720.0	3063240.0	3169340.0	3242950.0	3236820.0	3172740.0	0	0.17983454205577126	0.03471476599174367	False	0.010529519172245892	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29208	P29208		menC		2816770.0	2855600.0	2925380.0	2903180.0	2866890.0	2650870.0	0	0.18021622026480705	0.06311545292401945	False	0.010559951308581863	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFC3	P0AFC3		nuoA		2368640.0	2245510.0	2060590.0	2104790.0	2106620.0	2107410.0	0	0.18135461095850003	-0.09987054603206857	False	0.010590383444917835	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22259	P22259		pckA		8672010.0	8571210.0	8641940.0	8653930.0	8812200.0	8517220.0	0	0.1814078528750526	0.01933857697213788	False	0.010620815581253804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05719	P05719		hsdS		1222940.0	1277410.0	1337050.0	1302690.0	1237360.0	1178610.0	0	0.18151229294174318	0.07567995574760708	False	0.010651247717589775	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23721	P23721		serC		13315500.0	13451500.0	12768000.0	12576400.0	12784700.0	12707000.0	0	0.1821308026363713	-0.050010240501660336	False	0.010681679853925746	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60061	P60061		adiC		1493970.0	1352560.0	1516620.0	1506880.0	1452200.0	1325380.0	0	0.1830479166891258	0.10140530254988442	False	0.010712111990261718	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21170	P21170		speA		7319260.0	7309200.0	7564520.0	7484810.0	7314010.0	6864680.0	0	0.18355948627896196	0.05725940705553192	False	0.010742544126597689	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6W9	P0A6W9		gshA		4683660.0	4663720.0	4706600.0	4836960.0	4691340.0	4455000.0	0	0.18388182794220675	0.04451530002727444	False	0.010772976262933658	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H1	P0A6H1		clpX		16773000.0	16752600.0	17141300.0	17106200.0	16688900.0	16099900.0	0	0.1849900818675962	0.03761536060995026	False	0.010803408399269628	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06983	P06983		hemC		10160300.0	10303700.0	10609400.0	10482900.0	10315500.0	9485440.0	0	0.1856406963539271	0.06859386359200825	False	0.0108338405356056	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31663	P31663		panC		3207310.0	3360420.0	3447650.0	3278600.0	3378040.0	3144430.0	0	0.18565497724491647	0.05710385702307758	False	0.010864272671941571	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75780	P75780		fiu		653467.0	657715.0	784032.0	676426.0	772950.0	721900.0	0	0.18809823406601964	0.13557842306448037	False	0.010894704808277542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46853	P46853		yhhX		5453450.0	5664590.0	5709920.0	5647230.0	5616070.0	5424090.0	0	0.18983496183105758	0.0371152744426832	False	0.010925136944613511	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21165	P21165		pepQ		16347800.0	15979000.0	15442900.0	15136900.0	15392400.0	15334300.0	0	0.19018178467660726	-0.05205054077393422	False	0.010955569080949483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31475	P31475		yieP		1249910.0	1241100.0	1246110.0	1265390.0	1278970.0	1186190.0	0	0.19018474346231395	0.04376910099782958	False	0.010986001217285454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P65870	P65870		queD		3107480.0	2989960.0	3132240.0	3169020.0	3112280.0	2799750.0	0	0.1914799282502952	0.08138759476289102	False	0.011016433353621425	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADC1	P0ADC1		lptE		1133160.0	1111200.0	1141310.0	1183560.0	1120450.0	1044750.0	0	0.19183499901180967	0.06694072807800584	False	0.011046865489957397	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27838	P27838		cyaY		2339500.0	2351110.0	2225310.0	2333520.0	2283380.0	2565340.0	0	0.19238265249677525	-0.08470213069095113	False	0.011077297626293366	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12994	P12994		ybhB		642677.0	557078.0	523952.0	383809.0	581071.0	618986.0	0	0.1927116231350387	-0.28875913968903794	False	0.011107729762629337	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6K3	P0A6K3		def		10509700.0	10176700.0	10546600.0	10572000.0	10514200.0	9856340.0	0	0.19303833064986323	0.050591770072139164	False	0.011138161898965307	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07913	P07913		tdh		4612710.0	4227890.0	4065730.0	4105130.0	3951980.0	4122110.0	0	0.19414080022117283	-0.09663964488008571	False	0.01116859403530128	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26646	P26646		acuI		2959900.0	2924140.0	2713760.0	2708440.0	2842930.0	2752880.0	0	0.19424283858105945	-0.06347941517616083	False	0.01119902617163725	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30749	P30749		moaE		1879450.0	1954270.0	1673190.0	1578240.0	1331640.0	1530970.0	0	0.19457520036849424	-0.22718048584966086	False	0.01122945830797322	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31060	P31060		modF		262572.0	314024.0	224510.0	285701.0	202087.0	278005.0	0	0.19507588946352372	-0.26277006569587863	False	0.01125989044430919	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22524	P22524		mukE		5425460.0	5369270.0	5417690.0	5485170.0	5429110.0	5251930.0	0	0.1954665843895431	0.025425780892529674	False	0.011290322580645162	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADS6	P0ADS6		yggE		4781210.0	4677280.0	4906600.0	4775010.0	4790990.0	4766240.0	0	0.19565127651883213	0.02492285610253648	False	0.011320754716981133	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00562	P00562		metL		2875270.0	2906970.0	2755030.0	2881070.0	2857190.0	2925200.0	0	0.19802172401651122	-0.03592511567398984	False	0.011351186853317104	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACF4	P0ACF4		hupB		29527100.0	29213100.0	31180700.0	31037000.0	30499700.0	30975400.0	0	0.19850970567597673	0.0474812437520414	False	0.011381618989653073	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A840	P0A840		surE		1563380.0	1634830.0	1656510.0	1732640.0	1583460.0	1519170.0	0	0.1987839356810146	0.07601746629452538	False	0.011412051125989045	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEY3	P0AEY3		mazG		1513500.0	1482210.0	1508110.0	1554950.0	1501480.0	1432510.0	0	0.19921594450766625	0.043742578307243776	False	0.011442483262325016	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAH8	P0AAH8		sapF		1760180.0	1741810.0	2026620.0	1921260.0	1888580.0	1953420.0	0	0.19940047356580393	0.09740596758424946	False	0.011472915398660986	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A722	P0A722		lpxA		8075510.0	7850140.0	8164550.0	8407330.0	7915610.0	7364900.0	0	0.1998312843626915	0.07230019453520689	False	0.011503347534996959	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFX7	P0AFX7		rseA		1832040.0	1815280.0	1656720.0	1716640.0	1728270.0	2251110.0	0	0.20112408830429526	-0.20937272972599041	False	0.011533779671332928	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25437	P25437		frmA		7680240.0	7681820.0	7900380.0	7875970.0	8202340.0	6552620.0	0	0.2030163576443273	0.12985523115561914	False	0.011564211807668898	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36566	P36566		smtA		571075.0	588573.0	561019.0	535250.0	568555.0	667871.0	0	0.2030270161554362	-0.1345167372531122	False	0.011594643944004869	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7K2	P0A7K2		rplL		201083000.0	197094000.0	202640000.0	201988000.0	200922000.0	190814000.0	0	0.20339191029849596	0.0400004982284435	False	0.011625076080340841	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37650	P37650		bcsC		1082220.0	1063590.0	1050190.0	1054030.0	979741.0	1070720.0	0	0.20445672174459575	-0.06072062356630591	False	0.011655508216676812	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9F1	P0A9F1		mntR		1379040.0	1349580.0	1520720.0	1427270.0	1386680.0	1390020.0	0	0.20486442136916763	0.07375413537149572	False	0.011685940353012783	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77173	P77173		zipA		2311910.0	2271580.0	2448570.0	2468350.0	2403200.0	1763880.0	0	0.20612337919705326	0.20570835660538087	False	0.011716372489348752	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69411	P69411		rcsF		6469130.0	6437480.0	6572240.0	6543920.0	6617140.0	6007150.0	0	0.20620424862203063	0.06119604280519898	False	0.011746804625684724	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGI8	P0AGI8		trkA		1333720.0	1361560.0	1451670.0	1339200.0	1368890.0	1261610.0	0	0.2078408312115379	0.07213333405097973	False	0.011777236762020695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7G6	P0A7G6		recA		10514000.0	10330800.0	10627100.0	10338200.0	10834400.0	9892760.0	0	0.20861628868270926	0.049010509136752756	False	0.011807668898356665	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8V2	P0A8V2		rpoB		68894100.0	68368500.0	66827300.0	67258500.0	65931600.0	66567600.0	0	0.2091564508428761	-0.02724231169198294	False	0.011838101034692638	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		52554400.0	53407000.0	53450000.0	56068600.0	53496600.0	47964300.0	0	0.2094019327855567	0.08277236227124232	False	0.011868533171028607	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00370	P00370		gdhA		1947930.0	1909140.0	1955060.0	1949230.0	1979430.0	1951550.0	0	0.21142648796286906	0.018533140081899345	False	0.011898965307364577	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26648	P26648		ftsP		2470970.0	2565500.0	2706940.0	2748390.0	2579520.0	2663040.0	0	0.2119244123392264	0.06150445592750667	False	0.011929397443700548	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF06	P0AF06		motB		6393220.0	6615480.0	6856130.0	7596590.0	7009300.0	4003750.0	0	0.21279941415874506	0.3351949469643316	False	0.01195982958003652	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABH0	P0ABH0		ftsA		3049330.0	3082960.0	3078290.0	3081810.0	3196690.0	2872470.0	0	0.2130678012140047	0.05532584942138518	False	0.011990261716372491	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG20	P0AG20		relA		1578520.0	1580590.0	1597020.0	1645510.0	1596480.0	1593730.0	0	0.21350812341989497	0.025922085150312107	False	0.01202069385270846	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD4	P0ACD4		nifU		10101400.0	10106900.0	9994680.0	10154900.0	9794660.0	10532200.0	0	0.21386054426874299	-0.037862114476002656	False	0.01205112598904443	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03817	P03817		mioC		7765150.0	7776410.0	8152520.0	7672630.0	8104250.0	6977140.0	0	0.21573070552430187	0.0876606802137018	False	0.012081558125380403	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q47622	Q47622		sapA		826696.0	857248.0	897152.0	836623.0	964054.0	820453.0	0	0.21594145756952746	0.10733562883220095	False	0.012111990261716374	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U8	P0A6U8		glgA		3117530.0	3112400.0	3084890.0	2934600.0	2953070.0	3007580.0	0	0.21603435237827748	-0.041984355584431844	False	0.012142422398052344	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7B8	P0A7B8		hslV		15505700.0	15393300.0	14373300.0	14666900.0	13964700.0	19768500.0	0	0.21628548699941175	-0.23655959559576073	False	0.012172854534388313	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37765	P37765		rluB		4475800.0	4493720.0	4469890.0	4467970.0	4464300.0	4470130.0	0	0.2167555667279233	-0.004030031674708941	False	0.012203286670724286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00805	P00805		ansB		8098380.0	8051310.0	8331600.0	8276730.0	8161260.0	7353270.0	0	0.21828853572754245	0.07572752496221749	False	0.012233718807060256	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES0	P0AES0		gsp		1907530.0	1840780.0	1811280.0	1765350.0	1864660.0	1850730.0	0	0.2186564589672135	-0.04123076623015476	False	0.012264150943396227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13033	P13033		glpB		1283690.0	1277210.0	1142010.0	1224200.0	1252510.0	1231010.0	0	0.21887787325454863	-0.06744523976389852	False	0.0122945830797322	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
