Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8M6	P0A8M6		yeeX		10693700.0	10554300.0	9830810.0	10380700.0	10001000.0	10275300.0	0	0.10375576960743592	-0.06127252496112192	False	0.011659726353361096	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H1	P0A9H1		mug		1834400.0	1929590.0	1746110.0	1756040.0	1793380.0	1813310.0	0	0.10480436623905866	-0.07479179213756837	False	0.01168947055324212	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37636	P37636		mdtE		3601410.0	3486030.0	3391710.0	3403330.0	3442660.0	3473050.0	0	0.10489333884670053	-0.044785140269595444	False	0.011719214753123142	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60293	P60293		mukF		3436290.0	3446620.0	3387940.0	3349820.0	3391760.0	3558720.0	0	0.10527657346182644	-0.04378113084305996	False	0.011748958953004164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF03	P0AF03		mog		9665620.0	9901290.0	10292400.0	10088800.0	10345000.0	10129500.0	0	0.10755810083172075	0.04918082148633754	False	0.011778703152885189	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60752	P60752		msbA		3395100.0	3562460.0	3315270.0	3380510.0	3398830.0	3534090.0	0	0.10792929385557586	-0.055656411435769	False	0.011808447352766212	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABI8	P0ABI8		cyoB		2405410.0	2305120.0	2065620.0	2268090.0	2261290.0	2394180.0	0	0.10813778416225914	-0.10740310327758458	False	0.011838191552647235	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9B6	P0A9B6		epd		1854670.0	1841650.0	1803170.0	1712880.0	1782500.0	1812070.0	0	0.1083262428027787	-0.05603310137881389	False	0.011867935752528258	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76268	P76268		kdgR		5976040.0	6048070.0	5848280.0	5981370.0	5780140.0	6040250.0	0	0.11044959370198651	-0.03676843774297151	False	0.01189767995240928	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9T0	P0A9T0		serA		7338340.0	7249260.0	7215310.0	7084540.0	7173450.0	7213750.0	0	0.11045114117138354	-0.021873552959033697	False	0.011927424152290304	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64559	P64559		cptB		457596.0	492069.0	436584.0	365307.0	303289.0	455766.0	0	0.11123594956984671	-0.34673126634442764	False	0.011957168352171327	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39396	P39396		yjiY		5797790.0	5566380.0	5405180.0	5660440.0	5320800.0	5957920.0	0	0.11155485180143938	-0.08011231110754813	False	0.01198691255205235	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46887	P46887		yecH		205720.0	209924.0	253934.0	244430.0	337652.0	186354.0	0	0.11161453855064515	0.47377185946004485	False	0.012016656751933375	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6S0	P0A6S0		flgH		2319410.0	2319260.0	2382180.0	2366130.0	2447610.0	2367590.0	0	0.11168457804893894	0.038534620573886465	False	0.012046400951814397	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12008	P12008		aroC		3419710.0	3540910.0	3610520.0	3713390.0	3696630.0	3620520.0	0	0.11221090525637326	0.05869984670233258	False	0.01207614515169542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8I3	P0A8I3		yaaA		3216410.0	3246160.0	3390880.0	3261600.0	3402440.0	3232660.0	0	0.11256533190469785	0.052554574254770316	False	0.012105889351576443	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15640	P15640		purD		2817310.0	2899500.0	3077670.0	2992320.0	2925010.0	2595760.0	0	0.11257657727552883	0.11382869701585088	False	0.012135633551457466	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25745	P25745		mnmA		4299940.0	4251870.0	4403860.0	4377860.0	4435610.0	4044050.0	0	0.11285946727307973	0.06948114357483691	False	0.012165377751338491	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEM0	P0AEM0		fkpB		2048710.0	1845560.0	1659640.0	1916040.0	1480130.0	2119450.0	0	0.11304424062170532	-0.2503154500124136	False	0.012195121951219513	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09549	P09549		dedD		1360130.0	1381370.0	1364050.0	1305050.0	1339450.0	1428260.0	0	0.11349331350088035	-0.05688387890264476	False	0.012224866151100536	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77737	P77737		oppF		1653830.0	1915740.0	1615340.0	1624580.0	1564020.0	1898400.0	0	0.1139526663981821	-0.18678719536536473	False	0.012254610350981559	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACP5	P0ACP5		gntR		850065.0	885870.0	886084.0	975470.0	982536.0	711705.0	0	0.11460964293067848	0.21657573774777888	False	0.012284354550862584	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABN5	P0ABN5		dcuA		4293580.0	4342920.0	4475200.0	4460080.0	4312520.0	4163540.0	0	0.1158447436936653	0.04960447932880111	False	0.012314098750743607	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09158	P09158		speE		7166940.0	7599900.0	7021000.0	7065240.0	7143770.0	7426690.0	0	0.1160206124625033	-0.06403410337327438	False	0.012343842950624628	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACE0	P0ACE0		hybC		11775600.0	11752100.0	11168100.0	11448700.0	11157500.0	11330500.0	0	0.11607216349522745	-0.045572204994695255	False	0.012373587150505651	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6X3	P0A6X3		hfq		808786.0	839787.0	900737.0	930633.0	860702.0	875794.0	0	0.11693988540553069	0.09279532675501652	False	0.012403331350386675	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25516	P25516		acnA		3412550.0	3473940.0	3385440.0	3376050.0	3148680.0	3615210.0	0	0.1187238186485785	-0.08364117731694322	False	0.0124330755502677	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08201	P08201		nirB		6643040.0	6626980.0	6506500.0	6552340.0	6544830.0	6827900.0	0	0.11896739189061882	-0.03592243352539588	False	0.012462819750148723	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77774	P77774		bamB		15066200.0	15047300.0	14873500.0	13974100.0	14501000.0	15232000.0	0	0.1191102289263961	-0.06497398711540966	False	0.012492563950029744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		273504000.0	270773000.0	294800000.0	293696000.0	287726000.0	234261000.0	0	0.1195904443219498	0.17052897985019808	False	0.012522308149910767	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11447	P11447		argH		1308800.0	1315520.0	1423470.0	1356590.0	1326140.0	1271980.0	0	0.11979865278903792	0.07569913464117178	False	0.012552052349791792	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08506	P08506		dacC		6352660.0	6461250.0	6785650.0	6514070.0	6493640.0	6294000.0	0	0.12003237159031796	0.05084654956765662	False	0.012581796549672815	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE91	P0AE91		creA		3170570.0	3099850.0	3387450.0	3216590.0	3484610.0	3248440.0	0	0.12048836813537961	0.08387242633789127	False	0.012611540749553838	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P7	P0A6P7		engB		6688530.0	6631200.0	6999770.0	6800480.0	6852000.0	6199040.0	0	0.12094906439367747	0.08143682494549656	False	0.01264128494943486	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P19319	P19319		narZ		1197110.0	1059740.0	794794.0	733496.0	106850.0	1029070.0	1	0.12263377052148522	-1.0068831924716042	False	0.012671029149315885	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		34220800.0	34126700.0	29103500.0	29883200.0	28942900.0	30022200.0	0	0.12288863764600583	-0.1618650968350845	False	0.012700773349196908	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB0	P0ACB0		dnaB		2359980.0	2341060.0	2383220.0	2407660.0	2470380.0	2369180.0	0	0.12305050035340977	0.03846480433444338	False	0.012730517549077931	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24171	P24171		dcp		1976540.0	1986310.0	1957850.0	1771260.0	1830620.0	2012020.0	0	0.12368205825279775	-0.10389250125528822	False	0.012760261748958954	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60061	P60061		adiC		1281880.0	1168000.0	1340310.0	1317400.0	1284700.0	1249410.0	0	0.1238604309551647	0.09182941787870283	False	0.012790005948839975	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG40	P0AG40		ribF		2379780.0	2527800.0	2549240.0	2617160.0	2581290.0	2507230.0	0	0.12447328239248227	0.06335650511867158	False	0.012819750148721	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52060	P52060		yggU		389051.0	473287.0	498955.0	488242.0	469154.0	409252.0	0	0.12454296517209683	0.19572453014242183	False	0.012849494348602023	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A744	P0A744		msrA		6861950.0	7115590.0	6798440.0	6876900.0	6424990.0	7506200.0	0	0.1253787123249987	-0.09602597971485768	False	0.012879238548483047	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				9001450.0	9595790.0	3948070.0	7288280.0	7736050.0	9325220.0	0	0.12714576847828044	-0.5575238596336429	False	0.012908982748364072	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P60595	P60595		hisH		1563090.0	1689450.0	1504520.0	1429840.0	1616290.0	1709330.0	0	0.12745555478422305	-0.12481130752151667	False	0.012938726948245093	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6V8	P0A6V8		glk		10086700.0	10443100.0	10513500.0	10490700.0	10504200.0	10128600.0	0	0.1275148917220879	0.03945408838368327	False	0.012968471148126116	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75915	P75915		ycdY		8800220.0	9210620.0	9206280.0	9517450.0	9164640.0	8931810.0	0	0.12813394540245596	0.04977185816652511	False	0.01299821534800714	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8E7	P0A8E7		yajQ		15386400.0	15380400.0	16157000.0	15982500.0	15663100.0	14182600.0	0	0.1286125027867306	0.08878723074363096	False	0.013027959547888162	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A955	P0A955		eda		28886600.0	27610000.0	30777500.0	30470900.0	29411600.0	24279500.0	0	0.12892835080254425	0.16653766913790946	False	0.013057703747769187	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A738	P0A738		moaC		1098840.0	1036590.0	1024550.0	1030060.0	1023420.0	1080280.0	0	0.12900528628337948	-0.0631300139289354	False	0.013087447947650209	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30128	P30128		greB		2099460.0	2083220.0	2022660.0	2071350.0	1928800.0	2136900.0	0	0.1290671774982281	-0.06939193259467413	False	0.013117192147531232	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGG2	P0AGG2		tesB		1180120.0	1125020.0	1046980.0	1108630.0	865429.0	1230600.0	0	0.12936622971629555	-0.22696738170289457	False	0.013146936347412255	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16926	P16926		mreC		16570500.0	17642200.0	18041100.0	18280500.0	17323600.0	15942400.0	0	0.12962421576833766	0.09705268091554224	False	0.01317668054729328	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08622	P08622		dnaJ		5969140.0	5925050.0	6040260.0	6022280.0	6172300.0	6009350.0	0	0.1297832867567832	0.026452666539623772	False	0.013206424747174303	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30843	P30843		basR		1680250.0	1764410.0	1919620.0	1954110.0	2141260.0	1956230.0	0	0.12983900387953895	0.15536517370423325	False	0.013236168947055324	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33898	P33898		gapC		1735720.0	1854860.0	1722510.0	1750250.0	1693100.0	1829210.0	0	0.12986283049473002	-0.06922840721834565	False	0.013265913146936347	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEH1	P0AEH1		rseP		1472580.0	1626100.0	1451950.0	1445970.0	1442450.0	1632390.0	0	0.1298630023151959	-0.12434847467960165	False	0.01329565734681737	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09372	P09372		grpE		42527700.0	41794100.0	43537500.0	44240400.0	44589100.0	38077200.0	0	0.13129570420835923	0.11295172195583847	False	0.013325401546698395	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA39	P0AA39		rluC		1048790.0	1088020.0	993779.0	1020290.0	1047020.0	1167520.0	0	0.1319110337038675	-0.11031278312045073	False	0.013355145746579419	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25714	P25714		yidC		6099080.0	5865100.0	6301630.0	6166050.0	6245230.0	6145480.0	0	0.1321143777337098	0.04727446543997327	False	0.01338488994646044	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45469	P45469		yraR		864798.0	834299.0	916029.0	854597.0	963714.0	718484.0	0	0.1331502081650028	0.1776284178358138	False	0.013414634146341463	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08660	P08660		lysC		2511170.0	2551120.0	2358080.0	2493150.0	2360660.0	2819790.0	0	0.13334954924881573	-0.12819900023274344	False	0.013444378346222488	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADC3	P0ADC3		lolC		1473820.0	1358010.0	1531210.0	1498200.0	1438370.0	1379040.0	0	0.13347758035829446	0.08543981054269782	False	0.013474122546103511	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA0	P0ABA0		atpF		26752400.0	26705200.0	27882700.0	27860900.0	28016600.0	24262200.0	0	0.13357024706825035	0.10798269872183243	False	0.013503866745984534	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30750	P30750		metN		1358360.0	1240860.0	1311160.0	1456920.0	1528720.0	1037760.0	0	0.13382877802544385	0.24052163426874182	False	0.013533610945865556	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABS1	P0ABS1		dksA		30664600.0	29921800.0	30799400.0	30519000.0	30880500.0	30012600.0	0	0.13614782136956075	0.02525441195782952	False	0.01356335514574658	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07604	P07604		tyrR		2143860.0	2192690.0	2291400.0	2270570.0	2365240.0	2290530.0	0	0.1361710272869606	0.06390107486081402	False	0.013593099345627604	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A821	P0A821		selA		1451430.0	1421800.0	1460820.0	1494880.0	1522510.0	1473770.0	0	0.1362696372289082	0.042902087522004966	False	0.013622843545508627	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77475	P77475		yqaB		2687150.0	2800890.0	3129120.0	2927850.0	2775660.0	2309130.0	0	0.13738296151482474	0.1798924884385135	False	0.01365258774538965	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69931	P69931		hda		819489.0	880046.0	890932.0	897582.0	886712.0	795437.0	0	0.1375607584627763	0.10063714896534294	False	0.013682331945270671	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05793	P05793		ilvC		7820400.0	7624090.0	7796530.0	7981240.0	8060640.0	7243910.0	0	0.13784527299530555	0.07133313972712356	False	0.013712076145151696	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76569	P76569		yfgD		1867590.0	1612100.0	1393060.0	1727240.0	1486780.0	1851490.0	0	0.1378550331571583	-0.21060224358443708	False	0.01374182034503272	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEF4	P0AEF4		dpiA		1846380.0	1981020.0	2116770.0	2136180.0	2056010.0	2058510.0	0	0.13822007029126637	0.10013672130788562	False	0.013771564544913743	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA93	P0AA93		ypdA		363942.0	393298.0	271448.0	280366.0	106850.0	283810.0	1	0.13962627249522028	-0.6604247553642066	False	0.013801308744794768	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACC3	P0ACC3		erpA		7211100.0	7297450.0	7684070.0	7721640.0	7798850.0	7683860.0	0	0.13977127488345562	0.06434199518582819	False	0.013831052944675789	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60546	P60546		gmk		4989040.0	5070790.0	5389850.0	5318510.0	5338220.0	5311440.0	0	0.13981244877762355	0.06202948137142627	False	0.013860797144556812	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6F1	P0A6F1		carA		4800270.0	4636840.0	4843490.0	4798670.0	4961640.0	4417130.0	0	0.13985545278067707	0.07601624493646122	False	0.013890541344437835	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64429	P64429		ypfJ		1093690.0	1081510.0	1151080.0	1099120.0	1194520.0	1076090.0	0	0.13996128221761886	0.08337447645241682	False	0.013920285544318858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P34209	P34209		ydcF		511997.0	509149.0	539765.0	613533.0	553538.0	530037.0	0	0.14037519734977735	0.13795554719749686	False	0.013950029744199883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28635	P28635		metQ		12616300.0	12566300.0	12987000.0	12947100.0	12840000.0	11845500.0	0	0.1405622889786187	0.066472771430745	False	0.013979773944080905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R1	P0A7R1		rplI		432374000.0	440949000.0	461263000.0	458378000.0	455782000.0	389326000.0	0	0.14151922215812401	0.12342173143823364	False	0.014009518143961928	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06983	P06983		hemC		10373100.0	10721400.0	11052900.0	11198100.0	10861400.0	9481250.0	0	0.14162502313305297	0.11498369423455583	False	0.014039262343842951	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37902	P37902		gltI		1968190.0	1860740.0	2052930.0	2003600.0	2042500.0	1994250.0	0	0.14172789307502093	0.06677259774134103	False	0.014069006543723976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25522	P25522		mnmE		3733070.0	3769660.0	3886870.0	3892950.0	3752250.0	3532920.0	0	0.14269371107233086	0.06347989228670746	False	0.014098750743604999	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9B2	P0A9B2		gapA		312392000.0	303074000.0	334057000.0	327486000.0	333793000.0	254767000.0	0	0.14275344427252692	0.19378189867862058	False	0.01412849494348602	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33362	P33362		osmF		2183420.0	1912210.0	1900350.0	1897340.0	1790840.0	2018980.0	0	0.1428790771172933	-0.12979163594175666	False	0.014158239143367043	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A4	P0A8A4		ppsR		2000860.0	2022060.0	2014940.0	1963920.0	1941690.0	2093110.0	0	0.14326178001634493	-0.04686427954513215	False	0.014187983343248067	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46798	Q46798		ygeR		713026.0	734338.0	709721.0	623650.0	609324.0	709390.0	0	0.14379654944034198	-0.15080221376517447	False	0.014217727543129091	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64467	P64467		cnu		2764900.0	2803690.0	2746490.0	2724540.0	2499930.0	2933740.0	0	0.14407337270253143	-0.09310476641564842	False	0.014247471743010115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7N4	P0A7N4		rpmF		37203800.0	35524300.0	38671500.0	37087800.0	40131600.0	31082500.0	0	0.14492014905386172	0.1588135238951	False	0.014277215942891136	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69811	P69811		fruB		12670900.0	12585300.0	13158800.0	13325600.0	13082600.0	11330000.0	0	0.14550110277755354	0.11299810427347785	False	0.01430696014277216	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE70	P0AE70		mazF		3335870.0	3267380.0	3411810.0	3492100.0	3316680.0	3282110.0	0	0.14593310394791378	0.04811306921537296	False	0.014336704342653184	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB46	P0AB46		ymgD		2189620.0	2152840.0	2205860.0	2338940.0	2249390.0	2189540.0	0	0.14597470539021995	0.056776772949674245	False	0.014366448542534207	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI7	P0AFI7		pdxH		7635480.0	7416000.0	7303390.0	7504080.0	6906830.0	7867610.0	0	0.1460176005017243	-0.07790431754097939	False	0.01439619274241523	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08331	P08331		cpdB		2390000.0	2443280.0	2528200.0	2451560.0	2487230.0	2464560.0	0	0.146358293388469	0.03305727774734394	False	0.014425936942296252	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76506	P76506		mlaA		6866160.0	6825640.0	6725590.0	6782970.0	6665810.0	7143320.0	0	0.14780371649928264	-0.04649378717574235	False	0.014455681142177277	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD59	P0AD59		ivy		2709640.0	2696780.0	2406310.0	2367470.0	2609320.0	2510420.0	0	0.14783386038080545	-0.10069799553747838	False	0.0144854253420583	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8W5	P0A8W5		yqgE		2828230.0	2976190.0	2491780.0	2828420.0	2624840.0	2785880.0	0	0.14785302887493723	-0.11265403267584673	False	0.014515169541939323	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC62	P0AC62		grxC		18980800.0	19168300.0	19493700.0	19796500.0	19796500.0	17605800.0	0	0.14793239849363735	0.0837348250966868	False	0.014544913741820346	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEU7	P0AEU7		skp		23488000.0	22905400.0	24215800.0	25033600.0	23224300.0	22661000.0	0	0.14824540829787766	0.06972420723446562	False	0.014574657941701367	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C018	P0C018		rplR		31310600.0	33661300.0	36096900.0	36154100.0	38115100.0	22537400.0	0	0.14871721641646624	0.33478885083833837	False	0.014604402141582392	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22106	P22106		asnB		2412620.0	2220070.0	2503940.0	2514460.0	2314510.0	2185630.0	0	0.1488867254461949	0.1049695224803168	False	0.014634146341463415	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		122504000.0	122885000.0	133759000.0	129885000.0	134393000.0	98853600.0	0	0.14888753045680383	0.2094769025798955	False	0.014663890541344439	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52119	P52119		ratB		4087020.0	4266580.0	4021880.0	4057290.0	4146390.0	4255540.0	0	0.14971658078176858	-0.04456933042995043	False	0.014693634741225464	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77247	P77247		yniC		1470480.0	1563310.0	1475260.0	1473890.0	1385660.0	1663920.0	0	0.15035700678259725	-0.11598889559918142	False	0.014723378941106485	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18355	P18355				2158370.0	2232190.0	3007560.0	3126480.0	3118500.0	80120.4	1	0.15192723703571676	1.04935505332369	False	0.014753123140987508	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB2	P0ACB2		hemB		13020700.0	12547400.0	13125300.0	12941600.0	13172000.0	12302300.0	0	0.15310545339856485	0.051213938931957796	False	0.014782867340868531	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67095	P67095		yfcE		1388020.0	1337280.0	1415550.0	1430950.0	1504370.0	1142910.0	0	0.15320916140556565	0.16963779217479047	False	0.014812611540749554	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF70	P0AF70		yjeI		9162250.0	8395210.0	9477700.0	8913540.0	9369260.0	7977400.0	0	0.15356950001314268	0.12056540361677918	False	0.01484235574063058	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		68990300.0	70932200.0	73770600.0	72605100.0	72000700.0	63242900.0	0	0.1535983469774231	0.10416222677321235	False	0.0148720999405116	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12281	P12281		moeA		5899940.0	6028950.0	6064470.0	6192220.0	6081310.0	5613430.0	0	0.15379242176917018	0.06399674351329201	False	0.014901844140392624	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A937	P0A937		bamE		9727240.0	9371620.0	10243500.0	10473700.0	10389800.0	7597810.0	0	0.15392519418477596	0.22057946711076862	False	0.014931588340273647	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACI0	P0ACI0		rob		3700800.0	3789910.0	3638860.0	3727160.0	3517580.0	4030020.0	0	0.15415362210283018	-0.08207629470328041	False	0.014961332540154672	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18776	P18776		dmsB		2312080.0	2263930.0	2353030.0	2394550.0	2277510.0	2214870.0	0	0.15547051934647493	0.04891816910933937	False	0.014991076740035695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0V0	P0C0V0		degP		15365200.0	14966000.0	15693600.0	15355300.0	15493100.0	14386500.0	0	0.15556534460595925	0.05768722063802153	False	0.015020820939916716	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACM5	P0ACM5		yegW		470244.0	419015.0	461491.0	459339.0	522380.0	392225.0	0	0.15607711198207808	0.17146577423489034	False	0.01505056513979774	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
