protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P39274	4125733.491384748	3657589.750000001	3802268.7520447904	4404646.980935193	4115058.157639376	4079862.508497969	P39274	P39274		yjdJ	0	0.12742077629703433	-0.12104246460878194	False	0.021000599161174357	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABC7	78668973.61266203	79025863.73139492	77142687.32338277	81641048.8672469	81307710.64022744	78638390.7816923	P0ABC7	P0ABC7		hflK	0	0.12785951924728256	-0.040880766621979786	False	0.02103055721989215	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A855	66891514.297234125	65305764.32898243	64534103.04370817	59060288.91360559	64697126.375591785	61392750.13860424	P0A855	P0A855		tolB	0	0.1281221516082748	0.08753126941089254	False	0.021060515278609946	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7A2	2891110.26568118	3304163.3775114566	3452357.690936339	3346928.461368131	3828658.799879335	3778003.6044026064	P0A7A2	P0A7A2		gpmB	0	0.12831187098872068	-0.18315721593175488	False	0.021090473337327744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN4	2803603.331101992	2895154.4686151054	3003284.0539983613	3095057.649650528	2970007.130858378	3282049.9618888902	P0AEN4	P0AEN4		ftsL	0	0.12858479298663594	-0.10316714837845331	False	0.021120431396045535	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61889	131974620.84134528	126273732.41192807	126696502.26488169	124522486.23194632	125696906.48669112	119259475.33856092	P61889	P61889		mdh	0	0.12907419756189628	0.05915993695062912	False	0.021150389454763333	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P29680	13353402.16139603	13073319.645911705	12749475.078733291	13465830.465635171	13280045.350258231	13670346.14339101	P29680	P29680		hemE	0	0.12933997835018576	-0.044957115640434836	False	0.021180347513481128	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23845	13204334.51151944	13049495.583116507	13113774.667063804	13620014.461153723	13178215.295982469	13541635.630464232	P23845	P23845		cysN	0	0.12937471560784589	-0.035197332295973355	False	0.02121030557219892	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21889	122626420.43652396	123344517.90650392	126582719.505589	120974732.03990544	120049228.81711043	122850438.11452349	P21889	P21889		aspS	0	0.13006731836774407	0.03400767643937245	False	0.021240263630916717	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45578	72503896.86624119	75488819.70950183	76276280.06885806	72383280.25187531	72254550.9405053	71368437.68305273	P45578	P45578		luxS	0	0.1302001709972747	0.05415701091193449	False	0.02127022168963451	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADU5	16599395.571078433	17116682.176150452	17349427.266248364	17812645.454378996	18404944.575648326	17238153.45527542	P0ADU5	P0ADU5		ygiW	0	0.13036119860348375	-0.06599589188314299	False	0.02130017974835231	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38506	1251370.3714696686	1249381.1159869782	1141027.1048767776	1306051.654275426	1428979.4104547906	1264063.7552889157	P38506	P38506		ygdG	0	0.1308906194008475	-0.13503027432410442	False	0.021330137807070104	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08201	45360579.31184518	46512136.15859672	46206254.19249211	46629232.53663275	46582549.51772783	47649501.18830265	P08201	P08201		nirB	0	0.13116253623213334	-0.028781526449418185	False	0.021360095865787895	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08390	69760548.4529223	67249301.53287373	68430916.46252917	71840541.74107002	69713407.08435181	69670428.32944393	P08390	P08390		usg	0	0.13159189569917587	-0.04005385410985495	False	0.021390053924505693	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A927	41443755.8682225	40327172.38514933	41392680.381382674	40618237.41258823	38819129.53678723	37577040.5136424	P0A927	P0A927		tsx	0	0.1325246477743705	0.0738898700261408	False	0.021420011983223488	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69346	940692.5039083858	1037826.1879999996	1131502.279295443	998518.2847831586	786440.2337535825	851042.8796145918	P69346	P69346		yefM	0	0.13262180315848324	0.2385731730750641	False	0.021449970041941286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69805	8277595.039279505	7480338.554916843	7726404.432570676	8441386.927833134	8627101.564155199	8081573.704605031	P69805	P69805		manZ	0	0.13273906966147697	-0.09886304016515715	False	0.021479928100659077	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABZ4	13323584.852288803	12987108.50776168	13513432.134481505	13399723.521613274	14505157.18979332	14592619.41496954	P0ABZ4	P0ABZ4		kdsC	0	0.1328970369740863	-0.0937352969437964	False	0.02150988615937687	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7V0	687649747.2021362	694710610.0897087	699586089.77347	675803218.9044899	691992145.9164792	672978910.0743951	P0A7V0	P0A7V0		rpsB	0	0.13292069652004176	0.02881634115756082	False	0.02153984421809467	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37651	4046828.577913623	4090715.2749942457	4171786.2942268113	4332247.451047606	4398672.798176356	4131863.458531104	P37651	P37651		bcsZ	0	0.13393535115862779	-0.06345064330543565	False	0.02156980227681246	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFX9	7304528.785986948	6710105.250104596	6671532.636699556	7509828.337218449	7272450.077295795	7335406.851416179	P0AFX9	P0AFX9		rseB	0	0.13396169787717782	-0.09653408173562861	False	0.02159976033553026	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37182	9302194.081220737	10080654.234246	9939389.465413803	10511195.993005518	10016694.292888649	10471201.238281077	P37182	P37182		hybD	0	0.1342295927148519	-0.08023072611551611	False	0.021629718394248054	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46853	40202882.46064733	40843100.24399237	39169165.42629799	38723736.30913035	38903755.428055145	39109323.52667035	P46853	P46853		yhhX	0	0.13436748252086333	0.04235908412392256	False	0.021659676452965848	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A908	9463388.816135712	8375756.795659	7939604.8901983965	7640327.985683088	7391957.338415594	7476820.782418234	P0A908	P0A908		mipA	0	0.13460126574716133	0.19567357299136096	False	0.021689634511683646	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76578	698784.6351390127	788364.1089173569	712027.5776548933	688993.1848765961	353303.218289024	319291.27310983365	P76578	P76578		yfhM	0	0.13506163998990497	0.6916733943402169	False	0.021719592570401437	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADN2	47499482.87512617	48696213.29065061	46959344.83642461	45617753.25041178	47408282.3832546	45894084.27101649	P0ADN2	P0ADN2		yifE	0	0.1361278081067154	0.04332291264458176	False	0.021749550629119235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39280	4405470.814924267	4480517.800457374	4617502.987811942	4671148.242423613	4918837.499706321	4592803.005728128	P39280	P39280		epmB	0	0.13619725951444953	-0.07080874243999127	False	0.02177950868783703	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30871	14349791.645430084	15226123.144516671	15058049.366622465	15519727.460387558	15878766.663966576	15160010.648596736	P30871	P30871		ygiF	0	0.13620837703966834	-0.06090278186753833	False	0.02180946674655482	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24203	5841496.468058424	6189939.234041746	5535918.3900650265	6094221.249330577	7074086.442829033	6404097.583650284	P24203	P24203		yjiA	0	0.13648959978750386	-0.15592414521380435	False	0.02183942480527262	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABI8	2182668.0469708955	1963921.7499999984	2014778.1922873496	2013920.4015909384	1818841.5133681973	1788312.8198113353	P0ABI8	P0ABI8		cyoB	0	0.1365042253183124	0.13240470721769004	False	0.021869382863990414	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6V8	42395315.96396503	44863869.241737045	44589497.64485147	47676599.312090166	44775253.7069298	45831293.66738178	P0A6V8	P0A6V8		glk	0	0.13679733925582857	-0.06874217921147972	False	0.02189934092270821	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P41409	2508883.4112311094	2333005.587756067	2405287.956853835	2569055.450899148	2537901.114470162	2487878.868462501	P41409	P41409		rihA	0	0.13723991382250467	-0.06759958316749687	False	0.021929298981426003	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31133	1378651.9636713918	1401647.227804366	1330397.317565278	1411251.251203473	1747061.494044333	1666508.171569816	P31133	P31133		potF	0	0.13781907214772218	-0.23109253249370829	False	0.021959257040143797	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27828	6997440.853591751	7174786.459430969	7011867.047393427	7491976.821993547	7868835.341386569	7186795.230082266	P27828	P27828		wecB	0	0.13902078517799396	-0.08999289864255233	False	0.021989215098861595	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36979	12887164.408912923	11790759.66382159	12151544.428573605	12946270.7847797	13256161.63748054	12811269.896784805	P36979	P36979		rlmN	0	0.1398049081499504	-0.08312033625092731	False	0.02201917315757939	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77454	2968524.4313563826	2950460.349949369	2824426.73035984	3280443.653275389	2955258.6729705785	3142797.006865587	P77454	P77454		glsA1	0	0.1399345056688283	-0.10116079200321375	False	0.022049131216297188	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77173	13664975.8095541	13563934.093835134	13152344.686568173	12937157.872155849	13194462.4976738	13193153.665839886	P77173	P77173		zipA	0	0.14039947851701748	0.03824725812761877	False	0.02207908927501498	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P35340	91072537.63693091	93794993.55992372	96211341.33156526	90648282.57313506	91368584.78910673	89072663.0973099	P35340	P35340		ahpF	0	0.1404790792541515	0.052205619671645914	False	0.022109047333732774	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB4	3180419.988574736	3675673.039173596	3495197.58471675	3948196.198257464	3895195.214779913	3557575.445044683	P0ACB4	P0ACB4		hemG	0	0.14052929783467186	-0.13934552117003549	False	0.022139005392450572	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26648	3497186.995571301	3444289.388533354	3454981.326297833	3419125.774114639	3068286.352277265	3183461.9359469223	P26648	P26648		ftsP	0	0.14079974067289394	0.10437386306217675	False	0.022168963451168363	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75728	506495.8952121218	503845.3750000001	593607.9128284099	617178.390791948	593786.113276485	596455.370051662	P75728	P75728		ubiF	0	0.1411435028674129	-0.1723032570870017	False	0.02219892150988616	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39451	3538560.6751022395	3266042.3469776823	3106415.730886577	3643063.162955517	3425513.663054184	3706304.289601139	P39451	P39451		adhP	0	0.1413290934439032	-0.1205666867864959	False	0.022228879568603956	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEQ3	100436270.84837416	96820074.63482334	95310729.4729966	94380663.58317292	95136693.44466504	92873718.10461868	P0AEQ3	P0AEQ3		glnH	0	0.1422531070144369	0.05107292647844007	False	0.02225883762732175	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADQ2	5015808.57869869	5728618.500000003	5971432.459653645	5166330.165359901	4904386.507235939	4728808.327124203	P0ADQ2	P0ADQ2		yiiD	0	0.1425241320983817	0.17566666863449173	False	0.022288795686039545	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09546	2448154.4178919527	2626195.9330029218	2359596.03960998	2616656.4085971704	2748914.2529818304	2596301.0656137	P09546	P09546		putA	0	0.14258516684253758	-0.09897934419991866	False	0.02231875374475734	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P11880	13233015.637484385	13343462.12870246	12505379.89786498	12166933.083575586	11209453.482869444	12732094.11749688	P11880	P11880		murF	0	0.14366628789193525	0.11416132594402885	False	0.022348711803475137	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52060	629294.8489785554	692192.6250000008	687002.5386618505	586959.5251141841	647723.2102472034	626910.6100288453	P52060	P52060		yggU	0	0.1440108378968984	0.10957332881257872	False	0.022378669862192932	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFR4	21652981.141351458	22723157.19078188	22272499.679622244	20200996.57706809	21581130.80453799	21663659.97862651	P0AFR4	P0AFR4		yciO	0	0.14413134367831779	0.07105101769179521	False	0.022408627920910723	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06996	578467665.4033842	572878020.8110315	583923864.8200344	553814676.7057246	531799707.8767163	571594582.4759632	P06996	P06996		ompC	0	0.1441559520304556	0.06640425190123427	False	0.02243858597962852	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8C1	198922.0048280742	1145263.5000000007	1286988.4387530342	1477820.8559064658	1441697.1957938191	1977230.2512738344	P0A8C1	P0A8C1		ybjQ	1	0.14422841711211556	-0.8961174158000882	False	0.022468544038346316	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Z3	196219640.92720744	194966999.61321908	197361934.69645616	198729676.9079614	198350032.1731349	204276012.24618536	P0A6Z3	P0A6Z3		htpG	0	0.14438033360535565	-0.03105715265153997	False	0.022498502097064114	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACE7	45141137.69895203	46376648.37546104	46813238.73876236	47372435.80630629	46955682.78471454	47375022.97118015	P0ACE7	P0ACE7		hinT	0	0.14585321368171625	-0.034746983493741654	False	0.022528460155781905	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A817	47353935.62284763	49091730.66011006	48189270.76934811	50094461.71397919	49241040.63309058	48772462.05721123	P0A817	P0A817		metK	0	0.14634006148535444	-0.03423314045728949	False	0.0225584182144997	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACY1	33309867.442694098	31869877.379533824	32018443.44006216	31468425.01485597	31865709.584718537	30222162.22732516	P0ACY1	P0ACY1		ydjA	0	0.14647265309459967	0.05509466515084853	False	0.022588376273217498	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEG6	4853131.341654732	4334911.97455988	4162289.12450856	4173367.011516004	4063458.8702287753	3729917.0405009496	P0AEG6	P0AEG6		dsbC	0	0.14718361154496742	0.15784513072147655	False	0.022618334331935292	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68066	2238494368.049916	2323362733.836987	2273389672.4918094	2292072481.071342	2378540761.2623067	2357764986.5523458	P68066	P68066		grcA	0	0.14724408926635685	-0.040198406694271785	False	0.022648292390653087	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB61	12988209.90416859	14268650.523243647	13796711.895805692	13182294.580369316	12615406.334690034	12801799.028700078	P0AB61	P0AB61		yciN	0	0.1472791972057685	0.08892560770199683	False	0.02267825044937088	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAS0	284172.71151933406	258963.60940000028	268804.2853996748	436995.6213139388	313264.70545517094	327461.34696184733	P0AAS0	P0AAS0		ylaC	0	0.147403765931057	-0.40853854113821664	False	0.022708208508088676	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75780	18603815.619789336	16436346.25686014	17321230.26937705	18756732.399454527	18696036.55342851	19149550.165821925	P75780	P75780		fiu	0	0.1479122510682847	-0.11235770948222269	False	0.022738166566806474	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52108	8722887.941071644	8936430.398656249	9147578.160572529	9605293.99318812	8976710.952880029	9583471.943515204	P52108	P52108		rstA	0	0.14792532218276244	-0.07132369440364221	False	0.022768124625524265	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27248	43889165.3456411	46436986.3212676	45269177.74566759	43108808.707701735	44319881.31288236	43348456.26095047	P27248	P27248		gcvT	0	0.1480023919208134	0.05219703827507651	False	0.022798082684242063	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09831	47311761.02025921	47162320.64950357	46632996.12073609	46929362.64433919	46035558.98211048	46322181.49519752	P09831	P09831		gltB	0	0.1480291820727183	0.01872867186421726	False	0.022828040742959858	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6U5	20679001.03103111	20795773.15703528	20679966.602170806	20893221.104081374	21996342.18004999	21443612.480612487	P0A6U5	P0A6U5		rsmG	0	0.14826205909759452	-0.04969847254512818	False	0.02285799880167765	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37005	2189387.39870796	2498149.034616259	2492011.1586927623	2259764.582083967	2151651.405918118	2102014.9080132823	P37005	P37005		lasT	0	0.1483372064931531	0.1404752664162289	False	0.022887956860395447	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76402	8625929.875345238	8310005.757533149	8210872.737406743	8325351.631722415	7873908.291874175	7926971.382562635	P76402	P76402		yegP	0	0.14844653208611455	0.05977273134605745	False	0.02291791491911324	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64545	689369.2823194729	669249.5000000008	696474.6291066682	777789.9179790224	728756.0618418894	699295.8387077089	P64545	P64545		yfgG	0	0.14853781011487602	-0.10212536751117096	False	0.02294787297783104	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADV1	5965044.710891643	6882195.238737542	7156328.938933825	6219708.418996991	6014357.143964722	5284151.295800787	P0ADV1	P0ADV1		lptA	0	0.1490613523232115	0.19140148430666676	False	0.022977831036548834	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23827	27908676.84214369	26439789.46109677	25893563.711769152	28147995.73142397	28723568.538598303	27363629.959112637	P23827	P23827		eco	0	0.1492330427493657	-0.07006502569010062	False	0.02300778909526663	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABU7	4920893.755558514	5437444.078115732	4940147.845846416	4621363.839693076	4598598.136241062	4952509.097123982	P0ABU7	P0ABU7		exbB	0	0.14962480941204123	0.11029753030321446	False	0.023037747153984423	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A870	349409247.3498778	349419554.99900264	348363423.39660907	330777801.19887865	344766926.8452804	342272190.1572838	P0A870	P0A870		talB	0	0.15005675051288908	0.04104821483317011	False	0.023067705212702218	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFK9	40583096.17003756	39040561.85937421	37740702.83814014	42005580.46146688	41431553.87652359	39694822.35880282	P0AFK9	P0AFK9		potD	0	0.15044348938266625	-0.06921085326191125	False	0.023097663271420016	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39396	10530500.930358913	11173114.0106409	11273004.527032755	10600693.773442434	10678005.256401232	10131352.601239698	P39396	P39396		yjiY	0	0.15106069187544308	0.07021719690946826	False	0.023127621330137807	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A729	23476066.897341564	22589536.60977329	22343408.71826093	22158184.064208563	21948022.640723653	21998351.5207002	P0A729	P0A729		yceF	0	0.15110076492888894	0.04943664285246413	False	0.023157579388855605	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF20	5434267.882704327	5409983.15819013	5035019.680669571	5172262.83013318	5009430.84199644	4764017.408387808	P0AF20	P0AF20		nagC	0	0.15128942858988204	0.08741311758567283	False	0.0231875374475734	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24255	804264.9822875868	788318.6382273547	904672.9124079148	820048.7923743697	579563.9185723056	580941.9073459979	P24255	P24255		rpoN	0	0.15139875080324122	0.33443954363993633	False	0.02321749550629119	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69783	396125526.4187354	399300146.07737696	397777133.1263957	370492744.5068391	394753194.0291629	362862530.2276703	P69783	P69783		crr	0	0.15143953302857763	0.08093348406778272	False	0.02324745356500899	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64534	4775016.753640636	4750619.486458477	4735188.104189425	4194091.868569507	4388119.848745761	4694558.875828232	P64534	P64534		rcnB	0	0.15235189326950915	0.10315310691146	False	0.023277411623726783	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB10	738268.8271733811	640940.1249999994	615533.0454324774	488555.0491764252	622302.3129177387	592261.4962521888	P0AB10	P0AB10		ymbA	0	0.15315211276485416	0.22802303630271267	False	0.02330736968244458	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00582	40432036.86466743	41407788.63007255	40663530.34358035	41549171.01138659	41073802.419207454	41899614.91270315	P00582	P00582		polA	0	0.15366664043450293	-0.02358619954692297	False	0.023337327741162376	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76440	2056037.3359461587	2034342.748982003	2209642.3207512656	2334128.708839913	2217981.7095752936	2152029.537214865	P76440	P76440		preT	0	0.1538331858037696	-0.08969530756786673	False	0.023367285799880167	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFC3	3279424.6147664376	3256433.5461104275	3140086.827804537	3254318.162837381	3358623.7429610444	3463686.3680296387	P0AFC3	P0AFC3		nuoA	0	0.15397542634439254	-0.058538509260145845	False	0.023397243858597965	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27306	2975468.507380754	3452326.0921192043	3334800.8891907176	2999580.903888264	3041227.5869218605	2458564.4456860926	P27306	P27306		sthA	0	0.1541375884735749	0.19990834786325956	False	0.02342720191731576	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07658	4028741.596279457	4002773.66559633	4021679.38686192	3868191.817244565	4002640.1363499775	3925262.095885909	P07658	P07658		fdhF	0	0.1542721345380826	0.031106347343282284	False	0.023457159976033558	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24228	4093937.401844842	4196672.471306046	4584119.573074176	4624519.039413325	4801877.891763159	4434482.4870915	P24228	P24228		dacB	0	0.15475233960441484	-0.1064766783544821	False	0.02348711803475135	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8I3	12580252.831050016	12861763.77412406	12585534.89903687	12572373.598730547	12136925.25210336	12457998.127866598	P0A8I3	P0A8I3		yaaA	0	0.15531357126718442	0.0330112796848468	False	0.023517076093469143	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC86	8288310.237408081	7888878.396478878	8115870.384086056	8890470.569076782	8310501.191935183	8322850.049150794	P0AC86	P0AC86		glgP	0	0.15565523105418205	-0.07130019955019892	False	0.02354703415218694	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P14900	12244120.877726195	11891999.577201324	12536264.680646624	11973466.292631865	11753787.850837637	10952016.914103515	P14900	P14900		murD	0	0.15603999333461724	0.08062052646821637	False	0.023576992210904733	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEE5	3437792.5917261364	2957878.8405708177	3287297.687953845	4006770.40848822	3519458.7501003253	3398033.765668336	P0AEE5	P0AEE5		mglB	0	0.15657070131863027	-0.17401454358518717	False	0.02360695026962253	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09394	24038154.60219972	23960316.488036983	24192158.92578341	25057433.218253046	25104234.68304481	24120215.56879667	P09394	P09394		glpQ	0	0.1565751901550645	-0.041198801660244755	False	0.023636908328340325	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39172	10058765.03287224	10612428.118504586	9784364.512495125	10805717.431373758	10437730.485657072	10746922.76341145	P39172	P39172		znuA	0	0.1585159103550956	-0.07093218793868931	False	0.02366686638705812	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A786	10875817.798544072	11035840.689141445	11653013.383893907	11742765.543984111	11474756.996251086	11838879.24884018	P0A786	P0A786		pyrB	0	0.158825961641122	-0.06273438589063082	False	0.023696824445775918	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64467	4035351.8078875113	4195667.3302432615	4320544.812694714	4252409.252860153	4539432.951081445	4367525.9821993215	P64467	P64467		cnu	0	0.15930663389891825	-0.06822308521180263	False	0.02372678250449371	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA16	40716124.74304829	40171967.61388432	40188898.154132	40502540.30014496	41184801.69122786	40774836.63936462	P0AA16	P0AA16		ompR	0	0.1594392351311039	-0.01641153320958601	False	0.023756740563211507	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB43	3609687.060623537	3557373.0664967056	3500096.169686347	3713076.401151389	3617712.208044586	3937801.574117632	P0AB43	P0AB43		ycgL	0	0.15944689305047566	-0.07913140414183147	False	0.0237866986219293	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37613	11283749.767691828	10847265.707733952	11736494.074973676	11895479.684126033	11604249.97420268	11969422.492561713	P37613	P37613		yhhK	0	0.16157425600216183	-0.06666294267156486	False	0.023816656680647093	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9D4	6946652.291269349	6960467.428790435	7312938.045419542	6943286.416095575	6661189.408330325	6847062.504364875	P0A9D4	P0A9D4		cysE	0	0.1623934993934375	0.05321921934325328	False	0.02384661473936489	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61949	28079461.48698905	28864039.750787225	29128484.9409527	26960985.42205942	27736093.03294568	28506176.79488984	P61949	P61949		fldA	0	0.16277464011543752	0.048903786962993794	False	0.023876572798082685	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00562	19095465.48820179	18371299.87839828	18244007.29678628	19086870.81209594	19155950.5899332	19175814.251456115	P00562	P00562		metL	0	0.16361573700886284	-0.04356272536751733	False	0.023906530856800483	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09549	5578251.721811556	5348546.965155113	5098390.29716934	5595280.955718748	5760206.409356488	5524016.731459775	P09549	P09549		dedD	0	0.16524306142433176	-0.07493114912181227	False	0.023936488915518275	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39411	3936863.3441312937	3839461.4838182777	3869307.738413403	3958914.1286125	3897642.6515435	3991675.2390763536	P39411	P39411		yjjX	0	0.16567801477937028	-0.024882791892023533	False	0.02396644697423607	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
