Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8V2	P0A8V2		rpoB		70281900.0	70922400.0	70243000.0	69434600.0	69725600.0	70372100.0	0	0.14927069850341487	-0.013125481898848502	False	0.0207002457002457	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P29745	P29745		pepT		4180190.0	4218410.0	4156220.0	4106340.0	4109150.0	3916610.0	0	0.1493647673266463	-0.04941204998504036	False	0.020730958230958232	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P31433	P31433		yicH		1028940.0	1025050.0	1036250.0	1068470.0	1181450.0	1082760.0	0	0.14957504353297732	0.10896391046126143	False	0.020761670761670764	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AA04	P0AA04		ptsH		45871400.0	45431400.0	45425300.0	48964400.0	48468800.0	45845500.0	0	0.14976565260424204	0.06751438028640655	False	0.020792383292383292	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76227	P76227		ynjH		3869560.0	3860680.0	4160880.0	3778000.0	3795030.0	3673950.0	0	0.14985180136156942	-0.08034693996327286	False	0.020823095823095824	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AFZ3	P0AFZ3		sspB		8786690.0	8371650.0	8666840.0	8559140.0	8090320.0	8131300.0	0	0.1500178794789529	-0.05955797052023049	False	0.020853808353808356	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6T5	P0A6T5		folE		4515210.0	4584140.0	4283500.0	4357390.0	4224680.0	4209870.0	0	0.1500611397298102	-0.06515030671630098	False	0.020884520884520884	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9D2	P0A9D2		gstA		7682160.0	7790920.0	7930820.0	7707980.0	7477290.0	7131550.0	0	0.15059343229567718	-0.06861749168478581	False	0.02091523341523342	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7F3	P0A7F3		pyrI		2048830.0	2102370.0	2086820.0	2072750.0	1988000.0	2011100.0	0	0.15068492301045575	-0.03895202759621892	False	0.020945945945945947	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AEM9	P0AEM9		fliY		7597240.0	7710320.0	7798700.0	7840760.0	7751720.0	7961760.0	0	0.15127317266287638	0.02770302003971391	False	0.020976658476658475	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00579	P00579		rpoD		7897580.0	7505860.0	7583310.0	7889550.0	8022030.0	7850050.0	0	0.1513833503685171	0.047831301625474186	False	0.02100737100737101	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0CB39	P0CB39		eptC		2295660.0	2074050.0	2414600.0	2420510.0	2546670.0	2465850.0	0	0.15149353351962005	0.13174833736807315	False	0.02103808353808354	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00887	P00887		aroH		1600720.0	1752150.0	1700440.0	1550860.0	1655510.0	1536150.0	0	0.15164356170529072	-0.09157482840334398	False	0.02106879606879607	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P39407	P39407		yjjU		569023.0	502660.0	543730.0	513329.0	485214.0	492333.0	0	0.15260860863754475	-0.11574278468211718	False	0.021099508599508602	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P37330	P37330		glcB		1874860.0	1781370.0	1876370.0	2080440.0	1869360.0	1972690.0	0	0.15451124249387493	0.09824623498749813	False	0.02113022113022113	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P13035	P13035		glpD		4612470.0	4581820.0	4436040.0	4652180.0	4664650.0	4675630.0	0	0.15488105122702006	0.03782913229173215	False	0.021160933660933662	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9Q7	P0A9Q7		adhE		202146000.0	202434000.0	199449000.0	199930000.0	199613000.0	198423000.0	0	0.1551322124021685	-0.01455436040601508	False	0.02119164619164619	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P75838	P75838		ycaO		9586500.0	9796120.0	9839480.0	10005200.0	9775670.0	10033300.0	0	0.1556630158721663	0.028938315108879203	False	0.021222358722358725	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P10384	P10384		fadL		9221600.0	9224620.0	9138240.0	9252190.0	9542920.0	9766270.0	0	0.15595663896837578	0.05020994953383217	False	0.021253071253071253	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P52119	P52119		ratB		4018390.0	4011020.0	4027170.0	3957070.0	3854700.0	3983970.0	0	0.15616401412638417	-0.031554798556137374	False	0.02128378378378378	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P69924	P69924		nrdB		4095250.0	4007590.0	3946870.0	3937820.0	3962090.0	3874150.0	0	0.15743130014509077	-0.03338654089462226	False	0.021314496314496317	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AF18	P0AF18		nagA		3343920.0	3348660.0	3354060.0	3260310.0	3084620.0	3284790.0	0	0.15802529112974037	-0.061147331840697164	False	0.021345208845208845	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P27302	P27302		tktA		26788700.0	26888000.0	26604700.0	27258100.0	27323900.0	26780300.0	0	0.15819307911502947	0.019294687183294384	False	0.02137592137592138	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AAI9	P0AAI9		fabD		5813850.0	5884500.0	5828930.0	5725800.0	5837030.0	5746300.0	0	0.15933654095565897	-0.018068913366891055	False	0.021406633906633908	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P09147	P09147		galE		9557450.0	9287630.0	9466730.0	9542760.0	9638890.0	9628390.0	0	0.16032574156345325	0.02516767853377461	False	0.021437346437346436	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AFG3	P0AFG3		sucA		8970590.0	8871100.0	9216660.0	8751460.0	8829290.0	8821400.0	0	0.16086095154374683	-0.035418450413032154	False	0.02146805896805897	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACV8	P0ACV8		ymjA		614537.0	569059.0	538632.0	552740.0	501540.0	526815.0	0	0.16137140120680296	-0.12335209439841256	False	0.0214987714987715	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P21179	P21179		katE		685825.0	694868.0	779427.0	776474.0	807865.0	761720.0	0	0.16149523728429804	0.11912783563510615	False	0.02152948402948403	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P22256	P22256		gabT		1307510.0	1179320.0	1339020.0	1231580.0	1124610.0	1159240.0	0	0.1616827517705985	-0.12207914357368348	False	0.02156019656019656	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P05100	P05100		tag		1927510.0	1675300.0	2080030.0	1715030.0	1588940.0	1636780.0	0	0.162377973130687	-0.20188203914103972	False	0.02159090909090909	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P05637	P05637		apaH		857305.0	873815.0	845412.0	863168.0	932133.0	906157.0	0	0.16311310405253668	0.0683077417496565	False	0.021621621621621623	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P27836	P27836		wecG		604928.0	565010.0	581593.0	544464.0	550393.0	577575.0	0	0.16373800389131757	-0.0666689693245915	False	0.02165233415233415	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P64519	P64519		yodD		672858.0	626290.0	587466.0	526044.0	273819.0	541830.0	0	0.16390857402852096	-0.4917446801827185	False	0.021683046683046686	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A707	P0A707		infC		46400800.0	47530000.0	47062800.0	48356800.0	47573300.0	47351200.0	0	0.1640036221343182	0.02322065504861871	False	0.021713759213759214	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P60624	P60624		rplX		151834000.0	153612000.0	151992000.0	151927000.0	151401000.0	150220000.0	0	0.1641563372615067	-0.012320974897951918	False	0.021744471744471743	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P38134	P38134		etk		5007560.0	5071580.0	5109230.0	4998720.0	4828480.0	5004150.0	0	0.16419815798275428	-0.03431712683629933	False	0.021775184275184278	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9A6	P0A9A6		ftsZ		14515800.0	14523800.0	14559500.0	14391100.0	14513300.0	14472600.0	0	0.16520132149709396	-0.007368076173773004	False	0.021805896805896806	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AED5	P0AED5		uvrY		3860220.0	3758420.0	3764300.0	3936170.0	4049240.0	3814700.0	0	0.16527602091560054	0.05192708152111131	False	0.021836609336609338	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9L5	P0A9L5		ppiC		2583450.0	2647730.0	2564380.0	2456040.0	2396460.0	2590300.0	0	0.16551158622884882	-0.06680719480704748	False	0.02186732186732187	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P22255	P22255		cysQ		7435750.0	7543340.0	7193040.0	7678380.0	7750590.0	7447290.0	0	0.16577931907447152	0.04510383609332428	False	0.021898034398034397	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AGJ5	P0AGJ5		yfiF		13100600.0	12796100.0	13106500.0	12774900.0	12799800.0	12776400.0	0	0.16725655464610398	-0.02432453587839559	False	0.02192874692874693	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9N4	P0A9N4		pflA		5110570.0	5097300.0	5325430.0	5402990.0	5220840.0	5392300.0	0	0.16759608092874517	0.044161231183066696	False	0.02195945945945946	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P52007	P52007		yecM		6581780.0	6457830.0	7002460.0	6454370.0	6441640.0	6109270.0	0	0.1680082043073679	-0.07663124151329448	False	0.021990171990171992	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P14081	P14081		selB		5580110.0	5537630.0	5646300.0	5755130.0	5716980.0	5594380.0	0	0.16810113934193793	0.02579650633718721	False	0.02202088452088452	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AC62	P0AC62		grxC		19290000.0	19732900.0	18849700.0	19906200.0	19626600.0	19900600.0	0	0.16828458526156068	0.03839345493666437	False	0.022051597051597052	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P37329	P37329		modA		4081220.0	4020730.0	4035410.0	4058870.0	4092200.0	4101610.0	0	0.16833447155578476	0.013642686269059595	False	0.022082309582309584	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACJ8	P0ACJ8		crp		29561300.0	28814200.0	27855500.0	30015300.0	29287200.0	29935900.0	0	0.1684689433653277	0.04945803632519366	False	0.022113022113022112	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P13029	P13029		katG		45208700.0	45194500.0	45499600.0	45333900.0	45626200.0	45680600.0	0	0.16899309389325018	0.007812090707618258	False	0.022143734643734647	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AE12	P0AE12		amn		1150600.0	1201540.0	1224400.0	1077330.0	1030140.0	1186850.0	0	0.16904624288246647	-0.11858387592690844	False	0.022174447174447175	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P31224	P31224		acrB		2150940.0	2154470.0	2344510.0	2111000.0	2092590.0	2052030.0	0	0.16915888117542383	-0.08818410652793135	False	0.022205159705159704	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P07026	P07026		sdiA		1748350.0	1812800.0	1799150.0	1729670.0	1647170.0	1767060.0	0	0.16922955147532723	-0.0594511500580077	False	0.02223587223587224	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ABQ0	P0ABQ0		coaBC		951954.0	917756.0	915699.0	919052.0	903980.0	877490.0	0	0.1695725008611136	-0.04465088220262974	False	0.022266584766584767	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00864	P00864		ppc		11457300.0	11404900.0	11151700.0	11522000.0	11626800.0	11441800.0	0	0.16966916939019192	0.024255605048878436	False	0.0222972972972973	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADA5	P0ADA5		yajG		20224100.0	20045400.0	21175400.0	20991700.0	21317000.0	21287200.0	0	0.16978038001566353	0.04964048842841456	False	0.02232800982800983	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AAS0	P0AAS0		ylaC		5109620.0	5183210.0	1677670.0	1554390.0	1572560.0	1559560.0	0	0.1706041153277701	-1.3528975477382443	False	0.02235872235872236	False	True	Ecoli	False	True	False	False	umpire	manual	min	0.5
P23917	P23917		mak		1087740.0	1211360.0	1056430.0	1078700.0	997585.0	989587.0	0	0.17068551211027566	-0.13024318973154403	False	0.02238943488943489	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P37626	P37626		yhiI		1486750.0	1391590.0	1451930.0	1632030.0	1488900.0	1495050.0	0	0.17077033620397894	0.09217999077858179	False	0.02242014742014742	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AES9	P0AES9		hdeA		7203380.0	7404710.0	6776340.0	6663590.0	6452320.0	7021830.0	0	0.17114363307106267	-0.08665896986389436	False	0.022450859950859953	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AG82	P0AG82		pstS		2333590.0	2427760.0	2376560.0	2461110.0	2389440.0	2480220.0	0	0.17278233619418196	0.03846303132073865	False	0.02248157248157248	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0CE47	P0CE47		tufA		1458410000.0	1446730000.0	1435320000.0	1482690000.0	1457220000.0	1455900000.0	0	0.17291402530470132	0.018281083114096933	False	0.02251228501228501	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADV5	P0ADV5		yhbW		900804.0	1143230.0	845869.0	1197410.0	1204400.0	1041590.0	0	0.17303946210882143	0.2528127109619889	False	0.022542997542997545	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6G7	P0A6G7		clpP		25473100.0	25260500.0	24857500.0	24689600.0	25088100.0	24680700.0	0	0.17452519902744026	-0.021781768208339016	False	0.022573710073710073	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P22259	P22259		pckA		7787260.0	7881620.0	7785190.0	7835800.0	7990300.0	7905120.0	0	0.1749691155939453	0.016947973779280708	False	0.022604422604422608	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7I4	P0A7I4		prfC		5392880.0	5283850.0	5336870.0	5263270.0	5281250.0	5276520.0	0	0.17507932439555454	-0.017453236173686923	False	0.022635135135135136	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AF70	P0AF70		yjeI		5781760.0	5602550.0	5584400.0	5473290.0	5621060.0	5476150.0	0	0.17544804087344731	-0.03425975683770799	False	0.022665847665847665	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P02931	P02931		ompF		31662400.0	31844400.0	32311200.0	31784600.0	30910500.0	31507500.0	0	0.17565737324954384	-0.024529821651321795	False	0.0226965601965602	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AC81	P0AC81		gloA		2038910.0	2105590.0	2182300.0	1872610.0	2031310.0	2061170.0	0	0.17574900595736828	-0.08493208557837799	False	0.022727272727272728	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ABU9	P0ABU9		tolQ		2058950.0	2066650.0	2112880.0	2043260.0	2066920.0	2022610.0	0	0.1762403248832821	-0.024651009739216776	False	0.02275798525798526	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P25746	P25746		hflD		3976840.0	3880260.0	3876540.0	3910310.0	3705360.0	3744290.0	0	0.17671269900920922	-0.04669287952933507	False	0.02278869778869779	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P09158	P09158		speE		7128600.0	7239020.0	7190720.0	7338000.0	7191540.0	7410890.0	0	0.17727872929749036	0.02534570638303402	False	0.02281941031941032	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6N8	P0A6N8		yeiP		14750800.0	15629800.0	14677400.0	15774200.0	15208900.0	15979600.0	0	0.1781555063344051	0.05973207713213622	False	0.02285012285012285	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6A0	P0A6A0		ubiB		1819580.0	1652560.0	1777960.0	1598940.0	1689290.0	1664960.0	0	0.1788520425872258	-0.08398693987942729	False	0.02288083538083538	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
Q93K97	Q93K97		nudF		4085800.0	4128470.0	4213090.0	4002650.0	4027080.0	4131790.0	0	0.17938719641732573	-0.031196296348821696	False	0.022911547911547914	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7B5	P0A7B5		proB		5258200.0	5215410.0	5257460.0	5182920.0	4933770.0	5147760.0	0	0.1803203871943001	-0.04344119558441934	False	0.022942260442260443	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P07024	P07024		ushA		4798320.0	4779940.0	4834940.0	4918130.0	4806930.0	4968510.0	0	0.18087090152756757	0.027794284242778893	False	0.02297297297297297	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P37651	P37651		bcsZ		2181410.0	2040980.0	2175190.0	2221270.0	2221650.0	2231530.0	0	0.1808868283014625	0.061122675266717476	False	0.023003685503685506	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ABA6	P0ABA6		atpG		33961900.0	34269400.0	33840200.0	34012000.0	32648600.0	33020000.0	0	0.18147931814001847	-0.03419544143945707	False	0.023034398034398034	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P17169	P17169		glmS		32887900.0	32885600.0	33153400.0	32828000.0	32741900.0	32837600.0	0	0.18230983051958832	-0.007594596123867568	False	0.02306511056511057	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P08839	P08839		ptsI		33333000.0	33722700.0	33403000.0	33762800.0	33643600.0	33753700.0	0	0.18270744443100728	0.010037857420587987	False	0.023095823095823097	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADP7	P0ADP7		yigP		1498790.0	1524990.0	1550510.0	1527480.0	1825540.0	1756530.0	0	0.1832435176083227	0.15964840569491215	False	0.023126535626535626	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AG24	P0AG24		spoT		1330440.0	1260690.0	1257480.0	1319980.0	1337780.0	1330960.0	0	0.18414614033635496	0.051588370094075936	False	0.023157248157248157	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AC59	P0AC59		grxB		6954890.0	7238320.0	6679400.0	7264680.0	7324790.0	7237750.0	0	0.18464542281276766	0.06451738224671605	False	0.02318796068796069	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P77552	P77552		ydhQ		2735290.0	2968500.0	2868550.0	2880500.0	3120920.0	3039510.0	0	0.1852958312184737	0.07678211188678566	False	0.02321867321867322	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AGA2	P0AGA2		secY		3968360.0	4208940.0	3956720.0	4197020.0	4261650.0	4148200.0	0	0.1860664909391107	0.05515253723411765	False	0.02324938574938575	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AG48	P0AG48		rplU		103478000.0	102565000.0	99914100.0	106040000.0	103010000.0	103641000.0	0	0.18865136344428107	0.03140831707150786	False	0.02328009828009828	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P25519	P25519		hflX		3897140.0	3988860.0	3934190.0	3950680.0	4012720.0	4082390.0	0	0.18895158843160376	0.02727578720383069	False	0.023310810810810812	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A9L8	P0A9L8		proC		3248180.0	3118470.0	3238600.0	3106820.0	2898870.0	3152640.0	0	0.18934585346935776	-0.06873861378098338	False	0.02334152334152334	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P33355	P33355		yehS		1507180.0	1552800.0	1494090.0	1458010.0	1469540.0	1511830.0	0	0.18940450723045119	-0.036798262024473345	False	0.023372235872235875	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P77182	P77182		mnmC		1401400.0	1403290.0	1503710.0	1225500.0	1379430.0	1392170.0	0	0.18967964078230162	-0.10819853188120479	False	0.023402948402948404	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AC86	P0AC86		glgP		1940420.0	1939610.0	1870020.0	1909230.0	1826520.0	1855180.0	0	0.19021915546345944	-0.04048621904001565	False	0.023433660933660932	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P07017	P07017		tar		3524150.0	3559430.0	3577130.0	3522070.0	3483040.0	3543700.0	0	0.19052086340193414	-0.015223265118417737	False	0.023464373464373467	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACL9	P0ACL9		pdhR		1811490.0	1751790.0	1742640.0	1695840.0	1762610.0	1633130.0	0	0.190771862449877	-0.05948950600862273	False	0.023495085995085995	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A8R9	P0A8R9		hdfR		1078320.0	1061440.0	1115690.0	1201100.0	1108090.0	1115690.0	0	0.19186085590543878	0.07319645967555181	False	0.023525798525798527	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ABB4	P0ABB4		atpD		63721100.0	63550600.0	63360500.0	62620700.0	63433000.0	63210800.0	0	0.1919492047164963	-0.010387995118135531	False	0.02355651105651106	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A937	P0A937		bamE		7049480.0	6959140.0	6598170.0	6995500.0	7343880.0	7091640.0	0	0.19204109484930382	0.056580727937108825	False	0.02358722358722359	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P25535	P25535		visC		2111590.0	2032970.0	2014470.0	2204650.0	2048190.0	2242720.0	0	0.1922712132777583	0.0767507543182317	False	0.02361793611793612	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P09127	P09127		hemX		9929410.0	9894000.0	10145400.0	10180700.0	10193500.0	10044900.0	0	0.1925826345206434	0.021515670619046506	False	0.02364864864864865	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AFW0	P0AFW0		rfaH		577084.0	508894.0	657893.0	526293.0	491881.0	482668.0	0	0.1936377321290094	-0.2165212167306303	False	0.02367936117936118	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P00550	P00550		mtlA		707294.0	768280.0	790824.0	859520.0	837707.0	757372.0	0	0.1937148972291004	0.11508612159595163	False	0.02371007371007371	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P31808	P31808		yciK		3404680.0	3574400.0	3433070.0	3348470.0	3443290.0	3306290.0	0	0.19395273255041243	-0.0441912748716493	False	0.023740786240786245	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A8K1	P0A8K1		psd		4210500.0	4418570.0	4203270.0	4439790.0	4372610.0	4418750.0	0	0.1940816497860883	0.04415418807641926	False	0.023771498771498773	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0C243	P0C243		yubJ		1163690.0	1114860.0	1216840.0	1262250.0	1215180.0	1190630.0	0	0.19424224212135327	0.0695638038467732	False	0.0238022113022113	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AGD1	P0AGD1		sodC		473894.0	543943.0	517611.0	536584.0	537324.0	581862.0	0	0.19481778868353536	0.10884263026572297	False	0.023832923832923836	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AGG0	P0AGG0		thiL		3533300.0	3641140.0	3206250.0	3983470.0	3468400.0	3894570.0	0	0.195465985378515	0.12833737381799232	False	0.023863636363636365	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P39396	P39396		yjiY		6031220.0	6091560.0	6668430.0	5102760.0	5255260.0	6306530.0	0	0.19548328682091987	-0.17327560723172897	False	0.023894348894348896	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
Q46920	Q46920		queF		4466400.0	4445590.0	4550210.0	4903780.0	4481860.0	4782120.0	0	0.19605585951854332	0.07369748312614233	False	0.023925061425061428	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P33602	P33602		nuoG		15723300.0	15671500.0	15258900.0	15367600.0	15214000.0	15251900.0	0	0.1968150732124918	-0.025589043554963137	False	0.023955773955773956	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P24202	P24202		mrr		1921670.0	2179250.0	2244370.0	2292060.0	2349530.0	2254940.0	0	0.19706043612581906	0.12018454881062982	False	0.023986486486486488	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P69853	P69853		dmsD		1580480.0	1618370.0	1573700.0	1460360.0	1590950.0	1509530.0	0	0.19707688673336565	-0.06546075268987228	False	0.02401719901719902	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P69330	P69330		citD		9447020.0	9494970.0	10008000.0	9523580.0	9036150.0	9320270.0	0	0.19743506553546403	-0.05433228866783368	False	0.02404791154791155	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A890	P0A890		tusA		830621.0	817630.0	930096.0	954626.0	902480.0	918262.0	0	0.1974913671110719	0.1062326402808243	False	0.02407862407862408	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P33235	P33235		flgK		1842590.0	1983420.0	1807010.0	1792370.0	1764940.0	1772410.0	0	0.19901444265003568	-0.07984885172969336	False	0.02410933660933661	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AGM5	P0AGM5		sirB1		389264.0	391979.0	386093.0	509583.0	431719.0	404517.0	0	0.19905880856969377	0.2052645153261187	False	0.024140049140049143	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P14175	P14175		proV		989836.0	1063450.0	815713.0	862362.0	811443.0	788210.0	0	0.19951658538093037	-0.2207079136796628	False	0.02417076167076167	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P41052	P41052		mltB		1056280.0	1055340.0	1007380.0	1029290.0	992560.0	1005240.0	0	0.1998917637187178	-0.04315198338626438	False	0.024201474201474206	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P65556	P65556		yfcD		1975720.0	2038770.0	1945950.0	2042480.0	2159690.0	2011420.0	0	0.20011780068835905	0.06000821479179965	False	0.024232186732186734	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P56262	P56262		ysgA		1561230.0	1553960.0	1496000.0	1489040.0	1329960.0	1495030.0	0	0.20043847786234895	-0.09610290283270358	False	0.024262899262899262	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P24251	P24251		crl		6328110.0	6730700.0	6621110.0	6386980.0	6184930.0	6432490.0	0	0.20130558783178057	-0.05039087837511648	False	0.024293611793611797	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P22634	P22634		murI		1058590.0	1105070.0	1085470.0	1102370.0	1220530.0	1124770.0	0	0.2016062047638266	0.08556822278160034	False	0.024324324324324326	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AAJ3	P0AAJ3		fdnH		4661570.0	4753720.0	4733180.0	4854910.0	4795130.0	4720980.0	0	0.20225089656836673	0.02251641236647094	False	0.024355036855036857	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
