protein	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P07023	5270927.996401626	5169959.728607922	4965843.005219685	5388687.284936401	5113434.883621703	5278674.749805627	P07023	P07023		tyrA	0	0.3589119571478905	-0.03460930415907267	False	0.029582294264339153	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF20	6362056.3265268095	6346126.096242601	6237282.594399432	5829815.967822935	6423216.437025517	6084404.214948154	P0AF20	P0AF20		nagC	0	0.35954750440641686	0.04706057180717126	False	0.02961346633416459	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08244	30533078.3225496	29501324.985033635	30869529.276721	27706351.818609037	28917755.31909594	30921142.736893333	P08244	P08244		pyrF	0	0.36076033436131366	0.05431380656389677	False	0.029644638403990026	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEI6	9620058.493601725	9197489.58632766	8812726.479492314	9322833.2845129	9578798.04345385	9554416.429285454	P0AEI6	P0AEI6		nudJ	0	0.3612788010154226	-0.04248540261687997	False	0.029675810473815463	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEY3	3482887.370234236	3652636.8117969017	3740069.3580324776	3916661.229022472	3641723.570116156	3672409.7441730574	P0AEY3	P0AEY3		mazG	0	0.3631284440293359	-0.04636585868063642	False	0.029706982543640903	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09152	26276282.38617908	25620355.503663205	26843437.630595736	25143323.614057828	25664024.5817688	26382509.76421744	P09152	P09152		narG	0	0.3631291368970409	0.028686793163670656	False	0.029738154613466336	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8W8	105529870.94944093	103040907.1370836	104485862.03246062	109097903.99777624	106119072.5078149	103546321.79409204	P0A8W8	P0A8W8		yfbU	0	0.36432530054781803	-0.026061828207937062	False	0.02976932668329177	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13035	17281278.441033427	17275335.218815006	17064562.019892056	18844056.899457656	17270623.902278848	17313273.207355693	P13035	P13035		glpD	0	0.3644242421711582	-0.049631771697713954	False	0.02980049875311721	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21170	40513415.25446896	39948412.09288631	41371031.485631846	41838442.11483756	41575206.9318432	40330132.00754656	P21170	P21170		speA	0	0.36470701470561057	-0.022452735391260456	False	0.029831670822942646	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB24	19735575.52703913	19969117.160721533	19933618.347889453	19029946.06885166	19452797.414331164	20085187.38801887	P0AB24	P0AB24		efeO	0	0.3647724807049114	0.02612847408881966	False	0.029862842892768082	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22186	2387441.749999998	2342331.691412212	2364335.6496414337	2105397.056106426	2299413.289868021	2393545.813368872	P22186	P22186		mraZ	0	0.36495430285033564	0.061435570503902276	False	0.02989401496259352	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69874	5632046.314759394	5158866.956924934	5281946.296437846	5351283.856036678	5681718.515527363	5575111.433827028	P69874	P69874		potA	0	0.36501765321247925	-0.04726160893849527	False	0.029925187032418952	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64483	5416376.409042548	6380300.300160097	5730669.854779048	7359860.971502019	5667702.479459984	6300072.293668314	P64483	P64483		yeaK	0	0.36509505306204754	-0.14105756508660697	False	0.029956359102244392	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26647	1565409.9240772568	1919497.4421267407	1786730.4686298645	1628530.8514154814	1576512.1583967262	1705222.3666035554	P26647	P26647		plsC	0	0.3665550419825393	0.10245026217245827	False	0.029987531172069825	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABZ6	73904776.57671241	72031621.45865756	74625070.99103607	76179897.2946523	76544748.36462003	72529951.83921301	P0ABZ6	P0ABZ6		surA	0	0.3666869044907582	-0.030375770668181614	False	0.030018703241895265	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P67826	1022008.3119999996	869390.165252359	949685.1713218936	878243.9784134987	908077.5961006203	901817.547164434	P67826	P67826		cutC	0	0.3669002909401096	0.0798335035445581	False	0.0300498753117207	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76316	22991300.983101267	21558207.979768425	21820369.777511485	23154541.810835816	23864629.223668	21724343.96129406	P76316	P76316		dcyD	0	0.36754608394869887	-0.05069498314011652	False	0.030081047381546135	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAQ2	6733006.268984756	7117812.781266876	7309489.95647822	6790162.148157206	7005025.446299411	6770809.943711578	P0AAQ2	P0AAQ2		yajD	0	0.36979443235919784	0.04109964509998314	False	0.030112219451371575	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68688	1356576.277276735	1567690.8272071383	1279948.7730183192	1560342.8401655268	1491542.8486768764	1450357.5239427234	P68688	P68688		grxA	0	0.3710177918018772	-0.09880724328834414	False	0.030143391521197008	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFR2	1190852.3749999988	1175226.9652394657	1163449.8508860508	1163473.9729359846	1084500.893848213	1180126.570340798	P0AFR2	P0AFR2		dauA	0	0.37102840440517937	0.04206595394373811	False	0.030174563591022448	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P20966	31624958.051212765	33277121.228853192	33992163.22174366	34604315.33180117	33945242.86316334	32952352.11153396	P20966	P20966		fruA	0	0.3710638513601941	-0.03754844310852338	False	0.03020573566084788	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23839	13961181.853443995	14040756.619174369	13291890.219966386	13205364.266551148	13508079.197988557	13715943.811897704	P23839	P23839		yicC	0	0.3717730414480504	0.030521849757999885	False	0.030236907730673317	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30843	2190738.999999998	2182619.208875903	2396879.9365754724	2294770.322928723	2408400.5674872287	2314101.946923096	P30843	P30843		basR	0	0.372064069175726	-0.05170387468544527	False	0.030268079800498757	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6V1	23121317.80353588	24607167.85751246	24339036.54761574	23374294.39627485	23465039.774592828	23663573.73120851	P0A6V1	P0A6V1		glgC	0	0.3721713454000194	0.031666481249803646	False	0.03029925187032419	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31133	491145.18750000006	497092.9335468184	480255.9021033407	465883.4343528709	371136.4789546983	499856.1331574078	P31133	P31133		potF	0	0.37261478435796985	0.13547168714056598	False	0.03033042394014963	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADA5	41430903.49630678	42114356.18216658	41499649.31278662	41968711.17786474	41078797.54786965	39073036.71409196	P0ADA5	P0ADA5		yajG	0	0.3735477534771567	0.03414038330042895	False	0.030361596009975064	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46853	35118729.50928791	34309672.30022045	35621204.31651367	36061878.1689818	34986430.080388926	35485755.71511269	P46853	P46853		yhhX	0	0.3740215613323131	-0.02024404909261014	False	0.0303927680798005	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAC8	18598302.520596232	18445213.4650327	18867798.990312777	19256421.856693327	19884996.10176977	18320100.47837719	P0AAC8	P0AAC8		iscA	0	0.3744236256409148	-0.039455840945594976	False	0.030423940149625937	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26602	1148773.2500000014	1336566.4992966468	1300169.836027944	1221999.323759809	1208312.1994928066	161970.87042902474	P26602	P26602		ubiC	1	0.3747626234203097	0.5462646326177794	False	0.030455112219451373	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P14407	134330485.71163833	138608740.93520516	140465816.1196261	137449433.1099214	135737370.29584205	133717002.13611524	P14407	P14407		fumB	0	0.37510550288462785	0.022868213857389755	False	0.030486284289276813	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A862	173020836.10358983	171710939.1526027	174940824.58412382	161293194.87719694	174756165.49392712	170215795.22823194	P0A862	P0A862		tpx	0	0.3761574728609222	0.03770980156398301	False	0.030517456359102246	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9W9	10882280.56829212	11067367.493237056	10848562.189433564	10285587.896799652	11021347.541342068	10759113.835756874	P0A9W9	P0A9W9		yrdA	0	0.3764277715593992	0.03257047508756159	False	0.03054862842892768	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16456	27089998.03596008	28008057.012577448	26852402.039836597	26852512.4336319	28470061.878712747	28721541.96861609	P16456	P16456		selD	0	0.3765003888426815	-0.03639482736427688	False	0.03057980049875312	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24173	438918.6561999996	439618.0160672584	347945.5447822655	474448.9684705773	486851.6494502991	392025.19581692846	P24173	P24173		rfaC	0	0.37685247606389083	-0.14198289435208009	False	0.030610972568578556	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG0	65805687.58082366	67689362.65102817	66250617.982782334	62754715.80382018	65002578.72448267	67397717.60632862	P0AFG0	P0AFG0		nusG	0	0.378227219731659	0.03354370072354877	False	0.030642144638403992	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6A3	411813899.8083731	433259361.8938618	443871283.75408834	433002906.6543603	441519204.7452391	446634324.8794487	P0A6A3	P0A6A3		ackA	0	0.37904741768406497	-0.03561110854407229	False	0.03067331670822943	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07001	11197565.990105111	10874567.09475664	11298716.564795967	12308988.12330191	11123327.772236591	11222754.63136673	P07001	P07001		pntA	0	0.37926924265596224	-0.054478035286790835	False	0.030704488778054862	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61316	21435450.99080833	20817435.545818776	21715932.593829464	21546497.12782929	20447492.21440133	20716990.58782548	P61316	P61316		lolA	0	0.381169324257914	0.028650787740186926	False	0.030735660847880302	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q47208	6277324.21215772	6596422.139874119	6583487.202982879	6776040.016057134	6505222.992725362	6568393.655767383	Q47208	Q47208		fdrA	0	0.3824641435046915	-0.028807452414695567	False	0.030766832917705735	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77529	9434554.720263489	9808310.816828188	9045097.273698725	10057844.706700848	9414739.811859531	9665519.271460172	P77529	P77529		ydjN	0	0.3838066057979269	-0.04271871152518491	False	0.030798004987531175	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75959	3129056.5055598645	2871810.912360802	3542745.1549973614	2931341.7236264	3094573.149239981	2865029.5573597625	P75959	P75959		nagK	0	0.38472059130230624	0.10219880159556091	False	0.030829177057356612	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21893	1665145.6410076343	1684442.6501840216	1545332.645900992	1565236.1965486703	1664144.9564571	1375290.2048606642	P21893	P21893		recJ	0	0.38495554199487836	0.08818736482980391	False	0.030860349127182045	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30130	5279628.946441926	5281785.561999857	5197858.609875872	5289224.28485578	5172441.488520511	5136339.007507303	P30130	P30130		fimD	0	0.3855815997518478	0.014839494851820359	False	0.030891521197007485	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P63177	18177876.062302098	18055664.95308957	16124592.325448217	16720445.969390836	16643246.24621161	16799398.161327057	P63177	P63177		rlmB	0	0.3859309222450576	0.06178743319550945	False	0.030922693266832918	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9P6	64142843.480893575	61986377.6906367	60329841.825989634	65066630.24313646	62720608.54967736	62658937.83956479	P0A9P6	P0A9P6		deaD	0	0.3886625061409972	-0.0305244026665154	False	0.030953865336658358	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADC6	1016429.874535818	997160.6710617072	1087771.5096740834	1159011.7400511825	1753207.1456501149	964868.3554902507	P0ADC6	P0ADC6		lptG	0	0.3894223003599022	-0.32207124154158223	False	0.03098503740648379	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32162	2147917.0000000023	1878988.519650316	2233397.8974296246	2282139.1835735617	2105128.335652907	2233205.9713412225	P32162	P32162		yiiS	0	0.38951319339463103	-0.08070181931839526	False	0.031016209476309228	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64534	5804567.089637347	5268477.967739427	5752130.777695957	5893788.437811685	5568540.394335817	5979991.4163644845	P64534	P64534		rcnB	0	0.3907382597978194	-0.05197038394817742	False	0.031047381546134668	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77570	2893327.23514917	2704175.749419777	2776644.5465231026	2479264.5991540323	2538885.2509540226	2910121.374553524	P77570	P77570		anmK	0	0.3913739701044126	0.07893601721054376	False	0.0310785536159601	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25524	5525813.462560608	5349438.089216149	5409946.97157021	5382487.832627508	5235420.366483749	5437680.445032415	P25524	P25524		codA	0	0.3914143043617413	0.020485747503304747	False	0.03110972568578554	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04805	119831902.61517867	123380685.80296904	125519310.34640367	119603830.59103654	121462572.87877262	122139957.7684666	P04805	P04805		gltX	0	0.39163658834433546	0.021782758092606918	False	0.031140897755610974	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF08	14439583.8772446	15008734.211123943	13630139.860790055	14827985.612687703	14837747.38559792	14712661.32399526	P0AF08	P0AF08		mrp	0	0.39190020567450135	-0.04289086196733349	False	0.03117206982543641	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB0	7266350.721613754	7640888.816980571	7430255.576405913	7411094.4387187455	7363199.619582987	7187836.808659252	P0ACB0	P0ACB0		dnaB	0	0.39299031055873745	0.02444937571966874	False	0.031203241895261847	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62399	760393533.9493431	747631648.7326441	769489444.3335569	747193823.8608801	757374335.162451	752022592.7084837	P62399	P62399		rplE	0	0.3959521081479817	0.013315519987492412	False	0.031234413965087283	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31658	19271216.95496619	18575758.321967963	17747013.94380596	17792708.169075973	17964993.40306205	18396028.500671305	P31658	P31658		hchA	0	0.39608098061110025	0.03786819517654319	False	0.031265586034912723	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69910	232721196.8277318	238202493.33713612	229360939.1164884	235565582.22295332	235322226.60328853	237709727.60161975	P69910	P69910		gadB	0	0.3967655211736843	-0.017025027906409806	False	0.03129675810473816	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACJ0	30981247.679815587	33400399.98979689	33451730.149266828	32757398.339297257	30225846.467762	31724969.797449816	P0ACJ0	P0ACJ0		lrp	0	0.3968025242733205	0.04683718889731845	False	0.03132793017456359	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33599	129853570.40208532	128710864.03609385	123623652.26985332	125143900.4491723	126424748.9113297	124450357.18761894	P33599	P33599		nuoC	0	0.3975173254767635	0.023477221037153426	False	0.03135910224438903	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04425	42298028.2672557	42766351.0148086	42540880.70552546	41318385.111788094	42798196.49981325	42112827.412693925	P04425	P04425		gshB	0	0.3984298980472041	0.015639729659024083	False	0.03139027431421446	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75882	33902068.84641455	33800771.426445685	32172505.189275257	31775481.123058867	33102098.78388188	32994601.945610672	P75882	P75882		gfcD	0	0.39994482713416113	0.0292297264276581	False	0.0314214463840399	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37349	90109188.2727445	91016478.1510394	89889658.41118698	91485496.59692384	86185073.43799348	88449255.38257974	P37349	P37349		dhaM	0	0.4000824727467776	0.02629844015009623	False	0.031452618453865336	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06961	937360.375	1030943.1767584304	882430.9485644186	777095.8209845861	926221.2826882448	950996.820560332	P06961	P06961		cca	0	0.40188259649274993	0.10299467435132978	False	0.031483790523690776	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P03018	8326649.632899087	8577507.64402001	7823400.046738761	8208604.571488048	8698558.602134464	8582208.315031867	P03018	P03018		uvrD	0	0.4019147960358751	-0.043776067937348055	False	0.03151496259351621	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46142	13109828.148141406	13690838.018284598	12333507.79937207	12848634.626711491	12522354.270514714	12513761.830831444	P46142	P46142		yggM	0	0.4024055162437351	0.04681173779849204	False	0.03154613466334165	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05100	2035477.1249999977	2185479.966101735	1940831.133630284	2011518.3606539888	2178559.7014715453	2256075.8406222044	P05100	P05100		tag	0	0.4027715588723102	-0.06508953427347614	False	0.03157730673316709	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABK2	7083016.008090515	6805243.892019928	6417274.358093821	6697252.087722702	6514628.258608012	6480246.683498639	P0ABK2	P0ABK2		cydB	0	0.4046866756915697	0.04425403521847875	False	0.03160847880299252	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75726	27003496.84287937	28288304.169012785	27179503.637735263	27419960.50356336	26891398.423265465	26865025.252235565	P75726	P75726		citF	0	0.4050074678938699	0.022832150541496888	False	0.031639650872817955	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P14081	6156519.440669646	5775500.042495335	6250559.289698231	5933771.427673213	5856322.964310909	5936044.545087064	P14081	P14081		selB	0	0.4052318180887822	0.03667850028275324	False	0.031670822942643395	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77279	3067092.6739936844	2925691.9064362324	3212676.393542473	3108379.352640644	2926252.359470023	2861217.0601834967	P77279	P77279		ybbL	0	0.40599636884077933	0.049357705252405605	False	0.03170199501246883	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04036	19830096.529428363	20767025.539296385	20153118.02057517	19375923.15642624	19971907.92824861	20325150.098765854	P04036	P04036		dapB	0	0.40947370931894667	0.025812256528997338	False	0.03173316708229427	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8G3	3961597.646587216	4042789.648482175	4277593.561826618	3975528.058938629	4096090.469371516	3896232.346740714	P0A8G3	P0A8G3		uxaC	0	0.4095319849210908	0.03737915576069966	False	0.0317643391521197	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21645	7053837.435352524	6384940.9452837	5792339.722315783	6792467.413123194	7097692.982376233	6500378.0160872815	P21645	P21645		lpxD	0	0.41172497639079814	-0.08445722634200319	False	0.031795511221945134	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76206	1193473.2500000012	1355867.4112472427	1234859.4425421564	1337064.9743936576	1373674.4282717695	1244434.8328415458	P76206	P76206		ydiY	0	0.41309054558667474	-0.06375287188031215	False	0.031826683291770574	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24216	2545176.618362154	2412012.9872821723	2310283.778919374	2122999.332607773	2452900.9475642443	2360084.6499042045	P24216	P24216		fliD	0	0.413358950234961	0.0673531188381916	False	0.03185785536159601	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8R0	51802103.58211026	56026174.82120039	57406478.3330749	56448750.62934929	58832821.62914479	55429937.51549393	P0A8R0	P0A8R0		rraA	0	0.4161084073875	-0.04704314542439608	False	0.03188902743142145	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9D4	6245327.004736113	6164273.640964208	6101672.501660375	6450035.397827552	6576730.122047672	6009471.319625704	P0A9D4	P0A9D4		cysE	0	0.4172845560550671	-0.04034418636027206	False	0.03192019950124689	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7V8	721115051.9764729	727537417.5003235	728290034.3844848	793886072.6579134	755312676.8832076	705215090.2288938	P0A7V8	P0A7V8		rpsD	0	0.42044429695446983	-0.05044906903590849	False	0.03195137157107232	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08192	21662998.120743196	20288745.536720384	21176211.08693515	21481865.051921267	21438251.472430456	21417456.492363337	P08192	P08192		folC	0	0.4218061317387297	-0.027382504148840667	False	0.03198254364089776	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEZ3	80150908.1681278	79823545.81710698	78345580.11500293	78610720.49248135	81130349.66254511	81497150.25359389	P0AEZ3	P0AEZ3		minD	0	0.4220284348534371	-0.017558262596478396	False	0.032013715710723194	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABA6	102999051.3880574	102007634.24723852	103465971.02301726	104638313.4024048	99512325.3756174	98746448.69599056	P0ABA6	P0ABA6		atpG	0	0.4221948795702351	0.026314907156752162	False	0.032044887780548634	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Q3	46082770.263641804	44808477.244614445	43269662.82618512	46509715.67322341	45614017.36222597	44681367.14746044	P0A6Q3	P0A6Q3		fabA	0	0.42258596260395265	-0.028157632533420036	False	0.03207605985037407	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADC3	3318274.422862264	3015772.8858694835	3379694.2765305163	3035437.6564746383	2999460.717297545	3289493.4764408856	P0ADC3	P0ADC3		lolC	0	0.4229111452741817	0.05901747298358326	False	0.0321072319201995	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q59385	13038958.539899409	13405448.34793633	13636324.375820568	14541653.75475864	13274169.147977276	13472894.955443395	Q59385	Q59385		copA	0	0.42399614261531926	-0.04283878867644709	False	0.03213840399002494	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23845	12690573.19835644	12469386.242675235	12485650.78072016	12846807.415124102	11699233.9588751	12090904.72513222	P23845	P23845		cysN	0	0.4244013719121843	0.0391823934725348	False	0.03216957605985037	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37903	31118897.339031614	29248826.76907037	30375610.4028016	30083634.388072245	29646846.719921216	29365250.45185362	P37903	P37903		uspF	0	0.42539196656330325	0.026435358739136303	False	0.03220074812967581	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39298	476085.9375000004	643136.3500851295	517050.1086391438	560397.718064333	664080.6348151433	573698.8988036183	P39298	P39298		yjfP	0	0.42636354075287025	-0.13612229963559985	False	0.032231920199501246	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9G6	16091781.5987629	16170056.75778105	16490881.491325738	15431428.060354492	16578379.373764344	15703224.723135764	P0A9G6	P0A9G6		aceA	0	0.42726792451812245	0.031099334773881777	False	0.032263092269326686	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69411	21153022.57045738	21040868.61579785	21056617.13051282	20473037.076653447	22240325.09499169	22322292.82998049	P69411	P69411		rcsF	0	0.4279522521758279	-0.040153800760439465	False	0.03229426433915212	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACP7	12260336.827053783	13323634.71103652	13508732.79775006	12426754.989064248	12922040.464878123	12579059.185443545	P0ACP7	P0ACP7		purR	0	0.4297843326258849	0.043641621147650675	False	0.03232543640897756	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00509	126275192.62394089	129034249.58473656	130422255.67351404	130121064.32599364	128907096.0736475	130348301.80347276	P00509	P00509		aspC	0	0.4298456229128111	-0.013567970092760302	False	0.032356608478803	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8U6	27150171.55812905	27421299.465637475	27596367.427994344	27906142.11019032	27642273.514771994	27240918.23455499	P0A8U6	P0A8U6		metJ	0	0.43068715587591244	-0.010871095481401413	False	0.03238778054862843	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39274	4270281.486940651	4482232.752404235	3830816.721934312	3845728.710260709	3919514.439464289	4218632.103829214	P39274	P39274		yjdJ	0	0.43178691126046714	0.07041936053977375	False	0.032418952618453865	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6K3	52157348.232390106	54993842.4759102	53968753.11190121	52579395.495094895	52583461.15862641	53489936.28579572	P0A6K3	P0A6K3		def	0	0.43181550549875647	0.022262166588246583	False	0.032450124688279305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEB7	15132856.322850382	14316397.911327828	12724034.209019983	12671243.630143516	13325103.744554184	13999948.78297005	P0AEB7	P0AEB7		yoaB	0	0.43196568774374106	0.07646311355938708	False	0.03248129675810474	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6H1	116262911.11233132	117276821.67984945	120229126.04872176	119541849.71446888	117933879.29196054	119922221.43954954	P0A6H1	P0A6H1		clpX	0	0.43253163659573984	-0.014724303330241936	False	0.03251246882793018	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P40710	3517863.412800387	3876630.03346235	3353424.170912072	3470614.6784631102	3224466.1319899107	3562202.315317749	P40710	P40710		nlpE	0	0.4328865343071634	0.0674085172238375	False	0.03254364089775561	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEE1	26397213.37663361	25975972.89552649	25529959.1346585	25742716.67276028	26427291.550521635	26747814.23114507	P0AEE1	P0AEE1		dcrB	0	0.4338669442687654	-0.018669569424200397	False	0.032574812967581045	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32680	7688090.483668623	7610206.883584161	7177833.294943699	7834131.796768099	7696591.497948605	7454823.87219853	P32680	P32680		yjaG	0	0.43537307758901794	-0.03233331729795164	False	0.032605985037406485	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06709	1002715.374999999	885970.6677834394	902012.5902824916	931829.917621291	937689.653105829	1080157.279621791	P06709	P06709		birA	0	0.4355318848674223	-0.0799305732564018	False	0.03263715710723192	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76658	51564204.96047872	51478174.26088214	51266298.72455546	52232426.30163531	51385088.81307888	51477962.38952825	P76658	P76658		hldE	0	0.43596261928184876	-0.007337420960618496	False	0.03266832917705736	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
