Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABF6	P0ABF6		cdd		6723580.0	6626740.0	6883480.0	6585940.0	6735010.0	6567870.0	0	0.4369500102986604	0.01894106007430667	False	0.03674404398289555	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07649	P07649		truA		1909470.0	1772610.0	1797090.0	1942050.0	1898370.0	1830190.0	0	0.43877793445384117	0.03815740876654142	False	0.03677458766035431	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69801	P69801		manY		1134710.0	1253980.0	1385340.0	1236320.0	1117220.0	1166410.0	0	0.44251882237602935	0.0865641660776376	False	0.036805131337813074	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76112	P76112		yncA		1339060.0	1394500.0	1303520.0	1275920.0	1381800.0	1263860.0	0	0.4433206302503797	-0.04411093126535786	False	0.036835675015271845	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76402	P76402		yegP		3355670.0	3508690.0	3534780.0	3498560.0	3306190.0	3367420.0	0	0.4440167321163707	0.028994704735831375	False	0.03686621869273061	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I3	P0A6I3		coaA		3353140.0	3354250.0	3321100.0	3329900.0	3308670.0	3558060.0	0	0.44572657859437415	-0.03093637811858669	False	0.03689676237018937	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39396	P39396		yjiY		5690700.0	5484340.0	5299810.0	5582390.0	5469750.0	5267390.0	0	0.4472788864476291	0.030920621064305237	False	0.036927306047648135	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69913	P69913		csrA		9794760.0	8362740.0	8979840.0	9636000.0	9267320.0	9624400.0	0	0.44746069704627833	0.05993696388133826	False	0.036957849725106906	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16676	P16676		cysA		319879.0	311013.0	357012.0	353398.0	358340.0	310698.0	0	0.4479483052747322	0.07212034423163505	False	0.03698839340256567	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76290	P76290		cmoA		2109430.0	2112520.0	2151150.0	2064700.0	2130540.0	2154740.0	0	0.4503176089616555	-0.016446548700361847	False	0.03701893708002443	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACU5	P0ACU5		fabR		3067000.0	3173370.0	3149960.0	3168680.0	3096740.0	3256840.0	0	0.45222742837756363	-0.02155929252588	False	0.037049480757483204	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13029	P13029		katG		39517100.0	39869900.0	39655000.0	39818000.0	39423800.0	38945700.0	0	0.45226600678169643	0.009130692281305782	False	0.03708002443494197	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36553	P36553		hemF		801163.0	790137.0	823045.0	788077.0	809187.0	990716.0	0	0.4525820987462835	-0.10257401387902458	False	0.03711056811240073	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADP0	P0ADP0		yigB		1163560.0	1072900.0	1105330.0	1125090.0	1136950.0	1120020.0	0	0.45267884816902054	0.027512208642443563	False	0.0371411117898595	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25516	P25516		acnA		2886700.0	3038620.0	3154620.0	3126370.0	3046320.0	2776530.0	0	0.4527618107261188	0.04901221849271097	False	0.037171655467318265	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFG8	P0AFG8		aceE		119604000.0	119297000.0	119529000.0	118664000.0	118887000.0	118726000.0	0	0.4530657648372016	0.0035809671887171257	False	0.037202199144777036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADH5	P0ADH5		fimB		966150.0	902985.0	979496.0	891215.0	882200.0	961222.0	0	0.45329864697683286	0.0467500239029834	False	0.0372327428222358	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFQ7	P0AFQ7		ycfH		4834180.0	4554060.0	4965130.0	4923150.0	4720420.0	5046120.0	0	0.45469313236009706	0.039926814366594815	False	0.03726328649969456	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACK2	P0ACK2		agaR		486610.0	403450.0	351356.0	465818.0	620663.0	472718.0	0	0.45522250532608904	-0.19920646707294298	False	0.037293830177153334	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABT2	P0ABT2		dps		48757600.0	47853600.0	47889800.0	47590100.0	48379900.0	49496900.0	0	0.4562127244996819	-0.0148555647514358	False	0.0373243738546121	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75864	P75864		rlmL		1567400.0	1624190.0	1702460.0	1511580.0	1621620.0	1695500.0	0	0.4569489317990365	-0.04744839593760096	False	0.03735491753207087	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC92	P0AC92		gnsA		5834440.0	6594320.0	6348830.0	5811380.0	6493860.0	5725080.0	0	0.45710431660873413	-0.0641818218658621	False	0.03738546120952963	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG44	P0AG44		rplQ		170425000.0	169621000.0	177503000.0	172917000.0	171754000.0	173485000.0	0	0.45779463621130784	0.01667390991210477	False	0.037416004886988395	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABN9	P0ABN9		dcuB		6860350.0	7170560.0	6435010.0	6507270.0	6373110.0	6945470.0	0	0.45873163360125435	-0.049167382440349135	False	0.03744654856444716	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32131	P32131		hemN		2239180.0	2296830.0	2324840.0	2221510.0	2193240.0	2172210.0	0	0.4590500088887989	0.02644551680652322	False	0.03747709224190593	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A744	P0A744		msrA		2806440.0	3316100.0	3467290.0	3296870.0	3491890.0	3308780.0	0	0.4592324568623239	-0.08006747352577984	False	0.03750763591936469	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68066	P68066		grcA		311737000.0	302297000.0	300524000.0	302893000.0	302513000.0	301027000.0	0	0.45936513458278	0.014763068009837583	False	0.03753817959682346	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69441	P69441		adk		48845100.0	48987300.0	48874100.0	48759900.0	50437100.0	48586700.0	0	0.4595856470531132	-0.015010541887333825	False	0.03756872327428222	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M2	P0A9M2		hpt		12305900.0	11914900.0	12094400.0	12192000.0	12158600.0	12234000.0	0	0.459835588389965	0.011272503848345657	False	0.03759926695174099	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A752	P0A752		nadD		512943.0	530964.0	519141.0	414117.0	494849.0	514076.0	0	0.4599044954993574	-0.09055828176238839	False	0.037629810629199754	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15042	P15042		ligA		7435360.0	7380940.0	7312610.0	7235300.0	7284540.0	7573500.0	0	0.46001866468235914	-0.016684617387177497	False	0.037660354306658525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30011	P30011		nadC		2037500.0	1846900.0	1825550.0	2022240.0	1838840.0	1991220.0	0	0.46056517812656644	0.05199493000204221	False	0.03769089798411729	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFL3	P0AFL3		ppiA		6279150.0	6171580.0	6157050.0	6312850.0	6067500.0	6304860.0	0	0.4638839050427414	0.015869693667357347	False	0.03772144166157605	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76245	P76245		yeaP		767330.0	788068.0	665107.0	738169.0	725084.0	745721.0	0	0.4640698126433226	-0.05750528346445893	False	0.03775198533903482	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFB1	P0AFB1		nlpI		1484600.0	1315040.0	1545570.0	1464170.0	1374110.0	1583670.0	0	0.4647814386210532	0.07292072729407806	False	0.037782529016493586	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8C4	P0A8C4		ygfB		3112710.0	3065560.0	3026550.0	3077370.0	3069410.0	3246340.0	0	0.46492712478710424	-0.025550058659853325	False	0.03781307269395236	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52119	P52119		ratB		3843510.0	3638670.0	3821350.0	3870880.0	3824290.0	3877700.0	0	0.4655335082018669	0.024605949445204504	False	0.03784361637141112	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63177	P63177		rlmB		3141520.0	3406250.0	3248000.0	3204540.0	3299180.0	3118130.0	0	0.4662987088962039	-0.03410448144655246	False	0.037874160048869884	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6S0	P0A6S0		flgH		2071060.0	1959320.0	2066500.0	2151540.0	2115280.0	2079980.0	0	0.46857701507172417	0.031193167508801245	False	0.037904703726328655	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67244	P67244		yqhA		580851.0	623337.0	658649.0	604756.0	602465.0	531841.0	0	0.4688714893185242	0.06939685901103997	False	0.03793524740378742	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6G3	P0A6G3		pncC		3292190.0	3093680.0	3187840.0	2991680.0	3082960.0	3060700.0	0	0.46911257964375497	0.03614743939086261	False	0.03796579108124618	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07023	P07023		tyrA		2667180.0	2558840.0	2522340.0	2457090.0	2414000.0	2491790.0	0	0.469199665342769	0.0347495422572906	False	0.03799633475870495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFC7	P0AFC7		nuoB		3831550.0	4042480.0	4285730.0	3815840.0	3881400.0	3441920.0	0	0.4697536711196046	0.07027206121544945	False	0.038026878436163716	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACA7	P0ACA7		gstB		2357030.0	2280810.0	2474210.0	2356100.0	2404210.0	2373660.0	0	0.47157019117963694	0.02605951568000796	False	0.03805742211362248	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09155	P09155		rnd		2313800.0	2415360.0	2502090.0	2391710.0	2315590.0	2322270.0	0	0.4724047415045128	0.031236908030217853	False	0.038087965791081244	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI0	P0AFI0		oxc		942267.0	1188520.0	981894.0	1185940.0	988813.0	1165850.0	0	0.4752810418505964	-0.1042608953319992	False	0.038118509468540014	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A786	P0A786		pyrB		2143670.0	2250660.0	2164560.0	2284550.0	2170720.0	2313000.0	0	0.4769051294453321	-0.03065819056786827	False	0.03814905314599878	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77252	P77252		ykgE		976185.0	971783.0	932107.0	943021.0	1001310.0	934045.0	0	0.47914484298895654	-0.027973138562124873	False	0.03817959682345754	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75883	P75883		gfcC		1535030.0	1480660.0	1438750.0	1599370.0	1605220.0	1056680.0	0	0.48235067045980157	0.1426656472319964	False	0.03821014050091631	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16703	P16703		cysM		2736080.0	2749880.0	2763720.0	2792810.0	2764270.0	2918350.0	0	0.4830805695714001	-0.02413416900948898	False	0.038240684178375076	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12994	P12994		ybhB		572789.0	579149.0	652365.0	524249.0	445363.0	587587.0	0	0.4850288039680479	0.11792232959683757	False	0.038271227855833846	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75914	P75914		ycdX		5779440.0	5977000.0	6084220.0	5425770.0	6027760.0	5780590.0	0	0.48620020429843047	-0.04079905882373777	False	0.03830177153329261	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7V0	P0A7V0		rpsB		136450000.0	136243000.0	136732000.0	135769000.0	136938000.0	131030000.0	0	0.48691808820972754	0.016819408549991727	False	0.03833231521075137	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADG7	P0ADG7		guaB		31923800.0	30900000.0	31392800.0	31523600.0	31964200.0	31114000.0	0	0.487046412209946	0.013172569673416045	False	0.038362858888210144	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q2M7R5	Q2M7R5		yibT		2305790.0	2401440.0	2163870.0	2294610.0	2129900.0	2550600.0	0	0.48863231495410636	-0.06621037394299724	False	0.03839340256566891	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI2	P0AFI2		parC		3587080.0	3497830.0	3545150.0	3840940.0	3662930.0	3566770.0	0	0.4888139388277077	0.032662425334385195	False	0.03842394624312768	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26616	P26616		maeA		9001800.0	9007750.0	8961300.0	8942850.0	8960070.0	8682670.0	0	0.49050283482734613	0.01376318778065683	False	0.03845448992058644	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24202	P24202		mrr		1663170.0	1728550.0	1731670.0	1709110.0	1546760.0	1687520.0	0	0.49083576921453653	0.040451159580120785	False	0.038485033598045205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A2	P0A7A2		gpmB		2168730.0	2055410.0	2313660.0	2165450.0	2372880.0	2654450.0	0	0.49449957927447896	-0.09142192364102131	False	0.038515577275503976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38506	P38506		ygdG		546632.0	600838.0	575212.0	564128.0	698590.0	517024.0	0	0.49537574079436664	-0.10754266610460142	False	0.03854612095296274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27829	P27829		wecC		3425130.0	3204690.0	3560710.0	3490130.0	3547110.0	3463310.0	0	0.49659801894799316	0.0363790937492229	False	0.0385766646304215	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64451	P64451		ydcL		1766580.0	1760350.0	1893190.0	1739650.0	1801700.0	1713370.0	0	0.4968677948916191	0.03351848496278296	False	0.038607208307880274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07118	P07118		valS		22905700.0	22931900.0	23132700.0	22778000.0	22927100.0	22644800.0	0	0.5000562732674284	0.006568403611547714	False	0.03863775198533904	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C018	P0C018		rplR		35296700.0	34790000.0	34659600.0	35179100.0	35068500.0	36989900.0	0	0.5001258645530003	-0.023316785522664602	False	0.0386682956627978	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFK9	P0AFK9		potD		7451140.0	7830190.0	7639410.0	7644960.0	7664710.0	7498920.0	0	0.501057964692794	-0.016298796403297615	False	0.038698839340256565	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB52	P0AB52		ychN		2293290.0	2535110.0	2472060.0	2348530.0	2539970.0	2271860.0	0	0.5019572872217387	-0.04650685406158762	False	0.038729383017715335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17115	P17115		gutQ		2073820.0	2013650.0	2034840.0	2031770.0	2048550.0	2040270.0	0	0.5038194870064318	0.008946390029742846	False	0.0387599266951741	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45530	P45530		tusB		354465.0	398462.0	413701.0	445417.0	480394.0	414912.0	0	0.5053932216633457	-0.09230615333791611	False	0.03879047037263286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64554	P64554		queE		3583890.0	3739670.0	3751730.0	3674070.0	3559600.0	3530470.0	0	0.5054728379900283	0.023775240296636635	False	0.03882101405009163	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62399	P62399		rplE		146033000.0	144110000.0	144483000.0	143866000.0	140567000.0	145844000.0	0	0.5059489270669989	0.012880710448897499	False	0.0388515577275504	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36548	P36548		amiA		1304730.0	1339930.0	1403750.0	1181120.0	1424290.0	1293050.0	0	0.5060861177049361	-0.060887514589866416	False	0.03888210140500917	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05458	P05458		ptrA		810637.0	838666.0	848510.0	869976.0	828539.0	819587.0	0	0.507305967486302	0.02435135910638691	False	0.03891264508246793	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77488	P77488		dxs		2850530.0	2832450.0	2743330.0	3020420.0	2830990.0	2755200.0	0	0.5096022666618797	0.033143027849741796	False	0.038943188759926695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75838	P75838		ycaO		9589050.0	9501270.0	9172580.0	9657830.0	9710600.0	9577400.0	0	0.5124534066757366	-0.018652065324803936	False	0.038973732437385465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77756	P77756		queC		1503360.0	1461960.0	1402760.0	1408210.0	1408900.0	1567000.0	0	0.5128260671012496	-0.040727624507114854	False	0.03900427611484423	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75882	P75882		gfcD		5119440.0	5483340.0	5120980.0	5201530.0	5246490.0	5026090.0	0	0.5131789251802085	-0.02903905010456187	False	0.039034819792303	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADE8	P0ADE8		ygfZ		10963900.0	10986900.0	10913900.0	10492500.0	11354300.0	10601600.0	0	0.5141880150950081	-0.025292447157905767	False	0.03906536346976176	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11875	P11875		argS		11485800.0	11451600.0	11616200.0	11270200.0	11490100.0	11066800.0	0	0.5149814814857202	0.015346819623095358	False	0.03909590714722053	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23538	P23538		ppsA		4756330.0	4842040.0	4719970.0	4936200.0	4924080.0	4811640.0	0	0.5156942392367989	-0.016448446138730203	False	0.03912645082467929	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33219	P33219		yebF		502031.0	489215.0	484129.0	545799.0	414101.0	539107.0	0	0.517091456918603	0.0868833803573378	False	0.03915699450213806	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC69	P0AC69		grxD		24841000.0	24196300.0	24698900.0	24270400.0	24267000.0	24800500.0	0	0.517171867495612	0.010721622210552752	False	0.039187538179596824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADN2	P0ADN2		yifE		5781130.0	5667790.0	5765850.0	5820390.0	5872150.0	5667270.0	0	0.5188253586272011	0.013366102523820684	False	0.03921808185705559	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46835	Q46835		yghG		958664.0	876975.0	1061230.0	1107360.0	930184.0	1129210.0	0	0.5211262837685314	0.0908631253266029	False	0.03924862553451436	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18776	P18776		dmsB		2218330.0	2045430.0	2141260.0	2157740.0	2076470.0	2247170.0	0	0.522475605841202	0.03319831840117449	False	0.03927916921197312	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6G7	P0A6G7		clpP		19834600.0	20302500.0	20137500.0	20007700.0	19318300.0	19688100.0	0	0.5230847068869248	0.0162280971874033	False	0.03930971288943189	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07762	P07762		glgB		4359900.0	4246080.0	4304440.0	4495390.0	4367220.0	4393800.0	0	0.5242382165519283	0.01683054779216091	False	0.039340256566890656	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63417	P63417		yhbS		8456960.0	8489430.0	8530590.0	8547410.0	8473110.0	8872160.0	0	0.5260211843974151	-0.016836331769030464	False	0.03937080024434942	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13033	P13033		glpB		1219670.0	1131240.0	1177970.0	1304200.0	1347160.0	1437470.0	0	0.5261349372648741	-0.08109033004466283	False	0.039401343921808184	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB89	P0AB89		purB		8887170.0	8876400.0	8921990.0	8869430.0	8909780.0	8838580.0	0	0.52657174403151	0.00291389942477869	False	0.03943188759926695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9A9	P0A9A9		fur		12573400.0	12533800.0	12923800.0	12391000.0	12866200.0	12895700.0	0	0.5268089680622995	-0.015433807825262737	False	0.039462431276725725	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00582	P00582		polA		3337250.0	3305260.0	3322560.0	3390950.0	3289410.0	3382250.0	0	0.5287639444932924	0.010638185202859265	False	0.03949297495418449	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76440	P76440		preT		1134780.0	1190680.0	1107010.0	1055220.0	1104430.0	1085000.0	0	0.5301538591479265	-0.035911934574426076	False	0.03952351863164325	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A836	P0A836		sucC		8724720.0	8636220.0	8457600.0	8727750.0	8605840.0	8975100.0	0	0.5309153045213548	-0.01699849946116996	False	0.039554062309102016	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD10	P0AD10		yecJ		3493560.0	3361730.0	3306840.0	3318820.0	3367190.0	3237990.0	0	0.5325643547884933	0.021879883622407437	False	0.03958460598656078	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADB1	P0ADB1		osmE		15461500.0	16119200.0	15642200.0	15226300.0	15904600.0	15051500.0	0	0.5348954531273507	-0.023023606459464517	False	0.03961514966401955	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15977	P15977		malQ		2886220.0	2957790.0	2817990.0	2932220.0	2948960.0	2834950.0	0	0.5351029833553821	-0.017478792555149482	False	0.03964569334147832	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB91	P0AB91		aroG		2985340.0	2954730.0	3002110.0	2901280.0	2854040.0	2979300.0	0	0.5357983363181813	0.016430943671571045	False	0.039676237018937084	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31460	P31460		dgoR		1328230.0	1389310.0	1446980.0	1542880.0	1343850.0	1441370.0	0	0.5367453073061289	0.04877953584901951	False	0.03970678069639585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31455	P31455		yidR		1393160.0	1471070.0	1316800.0	1401410.0	1386790.0	1346390.0	0	0.5371097229606143	-0.032229247624454054	False	0.03973732437385461	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76491	P76491		yfbR		693834.0	705009.0	629883.0	668832.0	677259.0	657296.0	0	0.5390453334046508	-0.03364557568259082	False	0.03976786805131338	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77718	P77718		thiI		2428450.0	2477660.0	2448360.0	2356430.0	2355410.0	2250790.0	0	0.540012911678535	0.030106321247592445	False	0.039798411728772146	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33195	P33195		gcvP		5378120.0	5449300.0	5315020.0	5521350.0	5332480.0	5670600.0	0	0.5402611937076227	-0.02101265229080974	False	0.03982895540623091	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Y8	P0A7Y8		rnpA		971197.0	986635.0	878612.0	968317.0	881414.0	846054.0	0	0.5449793317064067	0.05426064483561105	False	0.03985949908368967	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31550	P31550		thiB		1544520.0	1579220.0	1704690.0	1597230.0	1740350.0	1657770.0	0	0.5459591704815872	-0.03844954972088831	False	0.03989004276114844	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08957	P08957		hsdM		9712640.0	9965550.0	9819500.0	10046300.0	9902550.0	9923480.0	0	0.5471736955470425	-0.010358674026339413	False	0.039920586438607214	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A794	P0A794		pdxJ		5944110.0	5986080.0	6120560.0	5905910.0	5821180.0	5992230.0	0	0.5473074563645062	0.013801067588968796	False	0.03995113011606598	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6W5	P0A6W5		greA		23253700.0	23917000.0	23722800.0	23766500.0	23664500.0	23552200.0	0	0.5488641875013996	-0.007945806144437413	False	0.03998167379352474	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76027	P76027		oppD		1064120.0	969067.0	1007390.0	1059890.0	1027570.0	1067310.0	0	0.5490195214570486	0.03141646597925384	False	0.040012217470983505	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09549	P09549		dedD		1188720.0	1148680.0	1257430.0	1191330.0	1224230.0	1202860.0	0	0.552917165724971	0.024685372906612102	False	0.04004276114844227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9T4	P0A9T4		tas		9268530.0	9483550.0	9420910.0	9297040.0	9272530.0	8799020.0	0	0.5542782470699101	0.02241068047439624	False	0.040073304825901046	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A731	P0A731		mgsA		3855440.0	3617130.0	3470410.0	3660890.0	3499390.0	3629600.0	0	0.5552535417384005	0.03194751784196479	False	0.04010384850335981	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD4	P0ACD4		nifU		15442000.0	14975100.0	15084500.0	15302100.0	14499300.0	15642900.0	0	0.555331699240665	0.022567480389734527	False	0.04013439218081857	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23882	P23882		fmt		6717460.0	6712480.0	7325180.0	6867970.0	7021400.0	6768430.0	0	0.555836964117492	0.028448680871527434	False	0.04016493585827734	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23908	P23908		argE		1086210.0	1134910.0	1473410.0	1101820.0	1086300.0	1173780.0	0	0.5577832144638897	0.10900382960328099	False	0.0401954795357361	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q57154	Q57154		repB		722940.0	629410.0	541480.0	657809.0	604657.0	575975.0	0	0.5595112860882049	0.0867570444358923	False	0.04022602321319487	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25906	P25906		ydbC		923717.0	847720.0	807338.0	846222.0	848722.0	807689.0	0	0.5611905274174027	0.04153756643105691	False	0.040256566890653635	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
