protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A6D3	16476483.515340837	17320078.84077049	17206081.088820323	18043276.959817447	17426513.696595047	18798953.88522753	P0A6D3	P0A6D3		aroA	0	0.09435580493417543	-0.08954951033900203	False	0.007699275362318841	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8C4	10946619.781080067	10997242.139871554	10900545.19417959	10993840.276798371	11186207.890812213	11174161.864124486	P0A8C4	P0A8C4		ygfB	0	0.0951971425289954	-0.022221149376382848	False	0.007729468599033817	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9K3	38066574.16647476	38347940.73865555	37800707.04880266	36599370.26945777	36905484.59657811	37788220.50025107	P0A9K3	P0A9K3		ybeZ	0	0.09525961768505552	0.03739110642368303	False	0.007759661835748793	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7W1	396084461.6373693	404582599.4458925	404159391.4545169	380395229.7480109	392629869.598152	395132496.7731882	P0A7W1	P0A7W1		rpsE	0	0.09752455747720679	0.044590429216958764	False	0.0077898550724637685	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39099	24444099.88645928	25934421.59299293	24910055.593967143	24156072.12561868	23904343.32979689	22200916.933265302	P39099	P39099		degQ	0	0.09778438321909565	0.09970005793729926	False	0.007820048309178745	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A991	23126701.583558757	23916454.98323004	23755004.59188804	22196375.862819117	22999178.26240549	23131949.167781465	P0A991	P0A991		fbaB	0	0.09781834578820642	0.051245478386575616	False	0.00785024154589372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7U3	262602131.79179505	261889657.2377626	264550231.30251092	241018330.7878434	248878755.9289481	257660289.11751875	P0A7U3	P0A7U3		rpsS	0	0.09881382680904996	0.07791782086530126	False	0.007880434782608695	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEY3	6447485.84446701	6537376.821657365	6466131.031381006	6551345.442685434	6814487.234473161	6712193.595660895	P0AEY3	P0AEY3		mazG	0	0.09899652048941653	-0.04577359483028835	False	0.007910628019323672	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB71	579233916.3652145	581625433.9148926	574343795.1702038	563517439.3781624	573835681.9269977	555940682.2933538	P0AB71	P0AB71		fbaA	0	0.0991937875040625	0.03527225620628346	False	0.007940821256038648	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A879	661062.6695530213	592252.3804888091	603566.5596915763	720338.0540948592	646528.5561459139	683349.3156714295	P0A879	P0A879		trpB	0	0.0992095185319634	-0.14289402491367872	False	0.007971014492753625	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08244	28360803.637235854	29009235.85053167	28552571.383368835	28049336.309276	28376925.99760801	27614070.32414797	P08244	P08244		pyrF	0	0.10017974884848464	0.031955959970054494	False	0.0080012077294686	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37005	1937109.3811144985	2035990.754976453	1988325.8199218183	2110863.7746438943	2187891.447371572	2028585.0724184003	P37005	P37005		lasT	0	0.10053102318700342	-0.0859417278878691	False	0.008031400966183575	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68187	3834423.7417212185	3510625.1423255885	3727932.3456177055	4366532.527805058	3870588.5491390177	4012149.095366708	P68187	P68187		malK	0	0.1006832053492208	-0.14565209627457462	False	0.008061594202898552	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACF4	125482025.82878436	128062686.81842206	125340974.14631692	118924993.43809372	121462261.50171508	124868372.68605544	P0ACF4	P0ACF4		hupB	0	0.10095042865081376	0.05285613870048244	False	0.008091787439613527	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37095	74108096.61915052	74904289.92194292	74443220.42602046	75103524.00385346	76066717.59658954	77218718.81342256	P37095	P37095		pepB	0	0.10095704325912698	-0.0315046717444513	False	0.008121980676328503	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA10	384028922.5509901	380802549.4043365	383819364.644053	369438636.51500696	372308406.9172722	380313264.8079299	P0AA10	P0AA10		rplM	0	0.10117371999336698	0.033790098884720496	False	0.008152173913043478	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75959	4415549.7117157485	4401544.625552798	4045942.2257844615	4644505.594898002	4964383.558166667	4466869.1702769175	P75959	P75959		nagK	0	0.10183825202646865	-0.1299813904392612	False	0.008182367149758455	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08395	13028917.26229696	12625949.207130073	12745292.549203876	12601992.249504255	12440800.90662928	12414149.844194224	P08395	P08395		sppA	0	0.10190372591144428	0.03587912458658102	False	0.00821256038647343	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77252	1091252.7420779616	1024425.2500000006	1113944.8531019676	1210334.7957592322	1128472.275069793	1131513.347635884	P77252	P77252		ykgE	0	0.10198526970752372	-0.10370317748996667	False	0.008242753623188406	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9N4	18134309.274224315	18227497.79877094	17966226.09191974	18247485.87189495	18779012.40056273	18889933.713989865	P0A9N4	P0A9N4		pflA	0	0.10203612837912138	-0.041575487502494415	False	0.008272946859903383	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69924	17116794.000576086	16191203.798687091	16339844.893919576	17188687.51887201	17327845.605545517	17481484.502205577	P69924	P69924		nrdB	0	0.10208105237639446	-0.06672559209375124	False	0.008303140096618358	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69908	5593363.972717385	5514879.138048983	5578692.618312838	5055856.953220986	5241458.91810114	5446534.179440107	P69908	P69908		gadA	0	0.10236863619923073	0.08393066751603634	False	0.008333333333333333	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD05	14256399.401949435	13529971.801014028	13669752.00065091	14346426.9117332	14387370.571321763	14546625.955962976	P0AD05	P0AD05		yecA	0	0.10292697151458645	-0.06212940581917755	False	0.00836352657004831	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8B5	2564237.635503847	2094207.3239190208	2402790.147171628	3017675.8153027715	2500619.5177308843	3206962.167181846	P0A8B5	P0A8B5		ybaB	0	0.10360606904717529	-0.3052771561729661	False	0.008393719806763286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04825	74049142.28639077	74208900.53707111	73562339.74947213	74921152.71606405	74218442.20246561	74464520.5462189	P04825	P04825		pepN	0	0.10391802732242861	-0.01155480385491228	False	0.00842391304347826	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6V1	19316627.110192828	19791762.72758528	19309868.60845851	19078810.18528357	19161614.846240018	18925684.350409903	P0A6V1	P0A6V1		glgC	0	0.10447958822010024	0.03125924296696952	False	0.008454106280193236	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68919	202901955.3808032	212975850.11923364	219885456.8451773	202824645.5263757	193815575.298249	200764702.71541584	P68919	P68919		rplY	0	0.10464047738643399	0.08978052484711818	False	0.008484299516908213	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33363	23324284.131405696	23271936.593080457	23240332.96530009	24124492.02502099	23496977.71740075	24326691.7766326	P33363	P33363		bglX	0	0.10486536507963266	-0.04297545617991526	False	0.008514492753623188	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75736	7430622.33731467	7442391.311829946	7667375.752273197	7781724.407365038	7595772.645187166	7800839.908011861	P75736	P75736		ybfF	0	0.10496487198270776	-0.04026461775844558	False	0.008544685990338164	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB4	3048398.7474510185	3439239.695967699	3417517.434378004	3704994.482383828	3476023.135468984	3708210.5303220376	P0ACB4	P0ACB4		hemG	0	0.10587421177428337	-0.13665011221277323	False	0.00857487922705314	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABX2	1216301.3239007825	1285993.6249999998	1167968.6465148572	1127303.2441391791	1154465.1695213988	1116312.5911823427	P0ABX2	P0ABX2		flgC	0	0.10619124528593411	0.11116343551538035	False	0.008605072463768116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62620	52466959.32976671	50843915.65502492	51327178.52036311	50621452.87648968	49919710.96533816	50363412.960632846	P62620	P62620		ispG	0	0.10716281752813842	0.03525882076713806	False	0.008635265700483093	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06149	21918426.992506117	23307209.536789704	22441546.09785211	23310026.82059224	23796060.482916947	23725913.213688213	P06149	P06149		dld	0	0.10758661905029818	-0.06594496695241178	False	0.008665458937198068	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A884	35990399.85067812	35744917.6456498	36925953.98402476	35496252.87679445	34627227.82596702	35605719.5027506	P0A884	P0A884		thyA	0	0.11011131518864847	0.03946395954954082	False	0.008695652173913044	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69805	9460881.227214849	8503713.556071827	8995259.44141929	10124325.93048042	9606401.14844265	9403247.399708731	P69805	P69805		manZ	0	0.11136211075096805	-0.11188983273400999	False	0.00872584541062802	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AET2	25705914.34955737	24243462.30288724	25051394.178065613	26619525.853967525	25824210.10159151	25776087.21059795	P0AET2	P0AET2		hdeB	0	0.1117251682838465	-0.060628851354603205	False	0.008756038647342996	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEU0	10678661.149438156	10376544.670394262	10816579.86864946	10078022.411900964	10422789.248368392	10343497.06323979	P0AEU0	P0AEU0		hisJ	0	0.11224240397142592	0.047275538377445185	False	0.008786231884057971	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52644	2026913.8697763416	2197329.352362941	1894789.874275776	2150160.8683082	2491717.7993164896	2284670.376330208	P52644	P52644		hslJ	0	0.11297815607029311	-0.17883304719772763	False	0.008816425120772948	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32176	53063641.54221541	53006861.29852303	54440303.82204215	52253034.21668126	52929004.74895338	51341443.16269238	P32176	P32176		fdoG	0	0.11299777957947249	0.03629132162445722	False	0.008846618357487923	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADY7	236798971.0090327	235378698.83022544	239904122.42343253	214907352.05973583	229386054.8336251	229752955.82144323	P0ADY7	P0ADY7		rplP	0	0.11332325033780478	0.07919513657401174	False	0.008876811594202899	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00968	44319571.47638925	44405430.860256985	45071373.09969936	43158734.84039468	42906330.00180956	44364621.22482428	P00968	P00968		carB	0	0.11356174833096346	0.03676676636059417	False	0.008907004830917874	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEB2	81929645.01802763	79784802.42441875	79708572.46565582	78516513.26161844	79129989.56061788	78233895.53855275	P0AEB2	P0AEB2		dacA	0	0.11361580241038646	0.033507709222933064	False	0.008937198067632851	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06999	2653946.212100866	2599481.877641357	2772647.845768425	2763739.4714863463	2860115.1160370302	2784866.509515706	P06999	P06999		pfkB	0	0.1137776074832794	-0.06719158848197572	False	0.008967391304347826	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACJ0	27432334.508064985	27642364.23731344	27968132.295284867	27934673.575941637	28059133.547408957	28565784.666327853	P0ACJ0	P0ACJ0		lrp	0	0.11429955447965563	-0.0261127842172484	False	0.008997584541062802	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21829	7944025.030718933	7800889.181437662	7971203.6067371555	7715472.413710672	7553216.942679612	7834383.547823232	P21829	P21829		ybhA	0	0.11465590660253504	0.037783113944314294	False	0.009027777777777779	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8J2	1647561.3671998784	1518261.42955982	1691119.0378911872	1498760.7931858948	1544000.58734283	1419906.4682541145	P0A8J2	P0A8J2		dnaT	0	0.1147618532210328	0.12214177670220668	False	0.009057971014492754	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45577	95538709.7777271	94900291.44780336	96537455.23033254	96640455.27364318	98537461.23293276	96654172.71209095	P45577	P45577		proQ	0	0.1149930031248021	-0.024206144494935168	False	0.00908816425120773	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Q6	72232075.0492729	68816051.65856703	69264790.77858189	74098596.43012136	71418094.54857953	72978154.59573703	P0A6Q6	P0A6Q6		fabZ	0	0.11517131974135231	-0.055061782498417054	False	0.009118357487922706	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75777	7158556.859231485	7176930.1222702935	7248945.543931252	7072789.253516141	6997693.835683364	6741705.375395637	P75777	P75777		ybhG	0	0.11523068904188351	0.052562486720481354	False	0.009148550724637682	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A790	16047511.516753083	15679560.02823992	15936135.469256816	15667004.405653477	15124849.26465067	14646497.341969322	P0A790	P0A790		panD	0	0.11525850650573957	0.06896554695156458	False	0.009178743961352657	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62707	185570364.92370453	180341831.10244697	175580438.2728236	172095787.12977886	175695449.07590413	172119273.25098318	P62707	P62707		gpmA	0	0.11555728378921046	0.058678395469648516	False	0.009208937198067632	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39187	423009.6275039674	513683.5311999997	537827.0738947799	640908.2333931878	556140.4191629799	552052.0247880996	P39187	P39187		ytfJ	0	0.11638551610222365	-0.24636771399591292	False	0.00923913043478261	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37329	14811774.61336952	14754805.668132495	14661534.789606644	14648567.525696471	14615218.267461134	14408328.65006226	P37329	P37329		modA	0	0.1167544573177004	0.01825137547852751	False	0.009269323671497586	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE45	501163.0584383613	544594.7500000002	534250.9686004319	501552.212468746	447699.0944454243	497905.48915699136	P0AE45	P0AE45		ytfL	0	0.11685394588597123	0.12671132968912682	False	0.009299516908212561	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB98	545034.9303120457	663913.5	648393.6740804942	587837.8321539223	480638.2740779941	479880.1663570103	P0AB98	P0AB98		atpB	0	0.1175228514474502	0.262502100270717	False	0.009329710144927537	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46925	1162722.6483190774	1020232.6879999988	983677.4827094626	955902.7931330936	837007.9715427248	959580.8350188028	Q46925	Q46925		csdA	0	0.11776187810222358	0.20221143121757446	False	0.009359903381642512	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAI9	29274074.072169792	28568471.544844218	28111876.77906366	29445695.883924764	29504660.764918283	29639369.240062434	P0AAI9	P0AAI9		fabD	0	0.11782968162435581	-0.04356752430392674	False	0.009390096618357489	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P42632	15641398.294310767	15475710.400874712	15330554.224829502	15229800.713649807	14962712.76537465	15361211.81121794	P42632	P42632		tdcE	0	0.11854722927601978	0.028036967694806233	False	0.009420289855072464	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69411	22354600.41380437	21684984.3139639	21707057.76900501	20818348.302881952	21726421.626217987	20495069.05734595	P69411	P69411		rcsF	0	0.11892433897452388	0.06065337182048916	False	0.00945048309178744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64588	2738902.938401207	2600651.0531506287	2631429.257449947	2863817.7417529984	2751700.344472873	2717346.0114362817	P64588	P64588		yqjI	0	0.11902133048483429	-0.0640547543559534	False	0.009480676328502417	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8N0	452775.56210640736	350570.0937999998	378301.730147536	424140.6229285398	520843.2442315373	483242.521876572	P0A8N0	P0A8N0		matP	0	0.11926935588942272	-0.27342509308394913	False	0.009510869565217392	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60422	629001882.9178363	624675436.6767118	628345450.8018738	592050360.8747625	615922422.5228884	614454477.8877122	P60422	P60422		rplB	0	0.11973848178978468	0.046422849912928284	False	0.009541062801932367	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A858	289331587.61969966	283005420.5939512	285578849.812733	288860667.162622	295848666.50255334	303013558.6671772	P0A858	P0A858		tpiA	0	0.12040847616497372	-0.04927324232827207	False	0.009571256038647344	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Y5	18891467.67172068	18708574.859597947	18533508.62271923	18902931.45536884	18961514.114887275	19381061.57292328	P0A6Y5	P0A6Y5		hslO	0	0.12129455881828699	-0.028299138346954623	False	0.00960144927536232	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P20966	42817957.86800311	42562950.44412974	43979292.9843402	41819578.71244955	42471846.42119981	40264679.56024776	P20966	P20966		fruA	0	0.12182729186155883	0.05459809679039274	False	0.009631642512077295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABI4	4586315.739131063	4691508.99746768	4616479.920493919	4521310.955833424	4564339.935009091	4360526.121922766	P0ABI4	P0ABI4		corA	0	0.12201668952335022	0.04729758919240353	False	0.00966183574879227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62558	30730122.93843555	30320449.70331274	30136977.064491797	30015760.56919682	29790509.060716003	30115005.843658425	P62558	P62558		sopB	0	0.12223895564399306	0.02017436006737516	False	0.009692028985507247	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q59385	12553419.839470996	13124212.517629169	13632995.033926932	11780059.75469608	12483281.1782978	12635607.204749744	Q59385	Q59385		copA	0	0.12225022905997664	0.09133969852472712	False	0.009722222222222222	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P28903	32564016.514497705	31547449.0049248	31245166.64081247	30627479.502083525	31281220.91763028	29446874.744415287	P28903	P28903		nrdD	0	0.12272998720093163	0.06184050807131026	False	0.0097524154589372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG82	17853848.69076117	17923177.145435248	17494347.824623886	17193933.015631802	17120077.25781498	17667440.772148103	P0AG82	P0AG82		pstS	0	0.12293095847383474	0.035363576110033546	False	0.009782608695652173	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAN5	1462146.1403871395	1596827.499999999	1499194.5552138954	1274025.4455335787	1452419.1410302953	1422999.068305547	P0AAN5	P0AAN5		yaiA	0	0.1234147447464913	0.13553624363507752	False	0.00981280193236715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABF1	11785742.090154937	11755776.658451254	11921258.787528053	12695169.891019432	12290222.91944354	13714872.848768083	P0ABF1	P0ABF1		pcnB	0	0.12380841002765365	-0.12603793357493948	False	0.009842995169082125	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A850	1217114790.7265425	1231687679.5020883	1192630036.7695477	1172924455.1800656	1191577846.853534	1194858187.604144	P0A850	P0A850		tig	0	0.12397560163439345	0.032888049988237265	False	0.009873188405797102	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A799	1389277564.2294846	1393609266.5586782	1390636708.3397126	1396687575.2271025	1421577283.1944194	1409496851.851245	P0A799	P0A799		pgk	0	0.12415576332371019	-0.018628156373814715	False	0.00990338164251208	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77454	3914488.537795962	3976050.6058745766	3793078.14953874	3948023.820352884	4057243.669242943	4171736.6818680135	P77454	P77454		glsA1	0	0.12427698519991641	-0.059672232737661174	False	0.009933574879227053	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABV6	8683041.580865946	8872544.903581446	9206579.102685628	9314527.54226401	9241107.76331864	10043864.108353492	P0ABV6	P0ABV6		tolR	0	0.12504773095864313	-0.09579503208620783	False	0.009963768115942028	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9E5	22811608.343311477	23240313.48925591	22898692.58389938	22763432.83802998	21489124.607177764	22021835.18238852	P0A9E5	P0A9E5		fnr	0	0.12517069776037787	0.05711186404213697	False	0.009993961352657005	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31678	458433.3325996036	464614.5	504705.3463044629	545839.5064892017	511738.6585184561	493013.2970716581	P31678	P31678		otsB	0	0.12591441578734996	-0.11907202946847342	False	0.010024154589371982	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9H1	1623036.7349869292	1520780.4714908022	1487247.3428584354	1511637.3708552816	1394842.551768966	1402088.6795754144	P0A9H1	P0A9H1		mug	0	0.12592263561642353	0.10413521090554899	False	0.010054347826086957	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00370	9876696.20610889	9895745.47558476	10209663.320705414	9672902.07233141	9743202.19443511	9776169.527283134	P00370	P00370		gdhA	0	0.12609924413943846	0.03851508935718117	False	0.010084541062801933	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64540	12457447.48652857	12277155.379842082	11421616.364359615	13098556.119614905	12937768.730506364	12414720.403478814	P64540	P64540		yfcL	0	0.12649257029735558	-0.08877899048252143	False	0.010114734299516908	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77522	1549391.9400703586	1493305.8750000007	1447822.2460215944	1731722.6778819282	1554480.5949807672	1589243.2637655677	P77522	P77522		sufB	0	0.1265412278458877	-0.11865182207777208	False	0.010144927536231885	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG8	660082188.7622344	668447275.7732304	667148528.0683478	668943556.1024917	675333370.8702818	685469086.9902254	P0AFG8	P0AFG8		aceE	0	0.12717136973728005	-0.02442025431591864	False	0.01017512077294686	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09832	12269070.552958798	12050537.43379609	11830418.486503815	11076240.143743288	11942401.74842625	11286906.88049392	P09832	P09832		gltD	0	0.12742729887052903	0.07555475879330437	False	0.010205314009661837	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6G3	5868359.389362728	5632279.852629148	5889442.938700943	5866070.414065357	6244343.637606466	6075888.379154734	P0A6G3	P0A6G3		pncC	0	0.13014052978768006	-0.0645874991521686	False	0.010235507246376811	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0CB39	2305196.364267368	2437773.749999999	2520150.214036841	2376209.051661533	2158833.6429935	2052750.4246686287	P0CB39	P0CB39		eptC	0	0.1304317030544973	0.14079423152090714	False	0.010265700483091788	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07813	141881381.84425855	141552659.34293255	141054856.74634805	143247228.46418938	145532069.9351318	142419043.88678223	P07813	P07813		leuS	0	0.13060868227917802	-0.022624809673508058	False	0.010295893719806763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACF8	187908828.76447967	185437100.1729398	180149333.6580255	187377074.1280792	191275547.56306735	190752519.5396593	P0ACF8	P0ACF8		hns	0	0.13188221334978595	-0.04088455048219512	False	0.01032608695652174	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16433	992932.0479425356	1021563.3750000008	936472.321843662	948927.053382589	922697.68674637	905981.4154018436	P16433	P16433		hycG	0	0.13235386421846615	0.08734610154829195	False	0.010356280193236716	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P14900	12203936.461833004	11780760.67017196	11772774.00926878	11802077.597852925	11139754.176687377	11437688.31913031	P14900	P14900		murD	0	0.13248130294102717	0.05669530282270402	False	0.01038647342995169	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77536	8436890.377057543	8374687.628824885	8957894.841914738	8322377.662243766	8200874.339306956	7961604.785895136	P77536	P77536		ykgF	0	0.13273729034469087	0.0737732673541724	False	0.010416666666666666	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADB7	13961312.325128866	14038653.99999999	13220909.483111726	13107304.792376395	13103646.367899152	13085769.60251072	P0ADB7	P0ADB7		ecnB	0	0.13289519854277201	0.06896623040730547	False	0.010446859903381643	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6P9	900337598.4412193	878342252.318467	880110462.9508662	850130882.0169553	878751570.1875733	867832458.4337462	P0A6P9	P0A6P9		eno	0	0.13305762444141028	0.03408237168148742	False	0.010477053140096618	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD3	180061084.82546553	178236997.17511156	177089918.65524206	184724685.89521688	193074287.38787904	181756329.77775505	P0AGD3	P0AGD3		sodB	0	0.1331201145347729	-0.06369592045336299	False	0.010507246376811595	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7T3	557406002.8341808	560624390.3058914	560048925.993383	526818176.3792108	555050481.1696345	534780515.2728887	P0A7T3	P0A7T3		rpsP	0	0.13325508266217256	0.05380427523883708	False	0.010537439613526569	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A998	78312083.47740178	76549819.83862077	77576110.8945383	78456710.30521885	84027599.93872432	85808157.34250957	P0A998	P0A998		ftnA	0	0.13337900973263583	-0.09519446090257791	False	0.010567632850241546	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77182	1021089.6747037164	957295.3749999998	925542.9590876552	741570.7071563025	942107.4350247892	816146.6904644814	P77182	P77182		mnmC	0	0.13354430620468108	0.21617868184291814	False	0.010597826086956523	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADE8	35617572.6014753	34534676.91342847	35805962.065902576	35742051.90677882	36806082.45317001	36272184.30873627	P0ADE8	P0ADE8		ygfZ	0	0.13415056260202846	-0.03845255984548278	False	0.010628019323671498	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8Y3	7162504.008791061	6687500.13569191	6692780.033317177	6951361.401371425	7564278.28660726	7387041.696036817	P0A8Y3	P0A8Y3		yihX	0	0.13431447491389614	-0.092475774802062	False	0.010658212560386475	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
