protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AF96	3209942.850203922	3198154.499999999	3001889.1335742897	2898550.5037195934	2949274.803604219	2657447.2667837203	P0AF96	P0AF96		tabA	0	0.059801242183685654	0.14583517907775945	False	0.01127709431751611	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P09373	2846415306.257492	2822369364.4154644	2841120030.428781	2811643380.8748627	2803479639.937797	2770581721.108848	P09373	P09373		pflB	0	0.05994410346640917	0.021210941626474872	False	0.01130638547158758	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFW8	12526385.303903831	12504801.833450938	12771576.770784568	11849177.231320424	12175818.023283852	11381221.994476948	P0AFW8	P0AFW8		rof	0	0.060089120747216195	0.09448900295392956	False	0.011335676625659052	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACD8	37663723.14035893	36798374.49093524	36765619.50211269	35076009.63763691	35892032.72488958	36398739.12125597	P0ACD8	P0ACD8		hyaB	0	0.060782838440917725	0.050968639106210356	False	0.011364967779730523	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77173	13243343.573997555	13890516.10802532	13577538.679780796	14885080.065351712	14295219.671048775	14035765.238284249	P77173	P77173		zipA	0	0.06090873672319397	-0.08613493777538815	False	0.011394258933801993	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AF08	14164922.840881132	14318866.63744782	14265897.058478717	15699036.072993716	15561421.632563263	14764866.794887558	P0AF08	P0AF08		mrp	0	0.0611445852324993	-0.1065140518594852	False	0.011423550087873463	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76002	3022476.202654876	2984403.9112379914	3024288.6356578856	2887427.427100458	2733075.38235682	2654675.3707400328	P76002	P76002		pliG	0	0.06169297324455969	0.12612232690702332	False	0.011452841241944933	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABQ4	13290909.087756474	12426377.77583386	12140783.109369572	11213308.664583515	11401932.313683627	11856392.665767606	P0ABQ4	P0ABQ4		folA	0	0.06184452689883101	0.1351911924230313	False	0.011482132396016404	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P16659	125545002.135989	120997181.38536212	123125533.80075128	116505785.2000492	119692856.23067851	120035489.04975796	P16659	P16659		proS	0	0.06212376102911073	0.053403313632678674	False	0.011511423550087874	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABZ6	82416471.65231541	81594807.71384683	81726810.59005582	77827594.85270119	80598559.0900088	78308715.07860763	P0ABZ6	P0ABZ6		surA	0	0.06220637484197094	0.053849277643312904	False	0.011540714704159346	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P21165	79804905.72793321	81225549.0731695	82284759.38125564	76967200.04307899	77647858.67037565	79865449.5899975	P21165	P21165		pepQ	0	0.06224818973968131	0.05335853233537393	False	0.011570005858230814	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADC1	3362038.2215091293	3624193.40877709	3666597.8660738776	3272667.548362439	3335716.462070935	3046029.2884815787	P0ADC1	P0ADC1		lptE	0	0.06255448129280225	0.141976181334342	False	0.011599297012302286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFU8	37009402.90293078	36933438.12687915	37840259.83896181	38197566.00375796	38148147.79695469	39374475.74496946	P0AFU8	P0AFU8		ribC	0	0.06264075649158844	-0.049938490366289535	False	0.011628588166373756	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AC84	3110300.6936025154	3169788.551902373	2777352.493572471	3227958.047360496	3519443.4752010466	3540918.253457038	P0AC84	P0AC84		gloB	0	0.06283151072703458	-0.18383186369040172	False	0.011657879320445227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00888	8713014.109586786	8796440.304258393	8425607.598519845	8003937.447522931	8415348.545388293	8255598.373155546	P00888	P00888		aroF	0	0.06298492539044133	0.07186049548566605	False	0.011687170474516697	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P52060	1042483.9110234124	1091808.7389089195	1179633.2882197795	1419755.588123308	1256316.2346038509	1224740.648729705	P52060	P52060		yggU	0	0.06308143022407806	-0.2352332829814589	False	0.011716461628588167	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P64554	18600889.054912776	18660769.572977334	19019700.10200018	18348654.840925377	18225136.782227624	18361880.20109135	P64554	P64554		queE	0	0.06334655144259907	0.034913907808240635	False	0.011745752782659637	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0CB39	16733836.3587827	16744710.812757682	15747079.53055977	15581646.031650444	15426536.75694098	15000822.338387642	P0CB39	P0CB39		eptC	0	0.06341587243450073	0.0974933127594158	False	0.011775043936731108	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AAP3	6317625.13275764	6847551.8184978105	6571523.265724317	6887547.996222019	7267708.352195458	7598883.611734388	P0AAP3	P0AAP3		frmR	0	0.06342504667912444	-0.14040917625439842	False	0.011804335090802578	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AEB2	86150578.07976681	86058647.93759759	85320267.37770513	81084125.26314284	82485039.4557713	84283555.09135567	P0AEB2	P0AEB2		dacA	0	0.06396029978115678	0.055254575153842495	False	0.01183362624487405	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77529	10102700.694405032	9104599.24075972	10241347.277145509	11287383.813153025	10505526.420391778	11094208.862696763	P77529	P77529		ydjN	0	0.06478704478721456	-0.15932127172636532	False	0.011862917398945518	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9I3	7181943.751136966	7179389.324522652	7508315.230789714	6702242.545713114	6837061.883698211	7105449.507962186	P0A9I3	P0A9I3		gcvR	0	0.06483115894094636	0.0831547967954445	False	0.01189220855301699	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P69367	1791417.1060103911	2011581.3750000007	1624825.294948887	2124202.147148566	2233916.399903961	2219747.1668838467	P69367	P69367		mdtH	0	0.0649851204855907	-0.27724567425497665	False	0.01192149970708846	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A800	151059805.33972463	158945680.7374418	155415979.37860966	147614027.64155307	146025440.2616379	147876673.65563515	P0A800	P0A800		rpoZ	0	0.06516992643397802	0.07607156716598949	False	0.011950790861159931	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFM2	5736241.526935475	5559613.162934045	5659448.793247413	5091216.968223002	4349298.751838971	5013467.910117714	P0AFM2	P0AFM2		proX	0	0.06528811729457737	0.23026944191417595	False	0.011980082015231402	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFZ3	25564675.6625053	23032749.424574304	24801845.90462031	26655175.92817981	27470524.692340508	26915922.94517957	P0AFZ3	P0AFZ3		sspB	0	0.06529119962329857	-0.14289734282604277	False	0.01200937316930287	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P26612	793219.0767446854	830165.2500000007	800358.7745070615	575671.7572467467	724970.2218158444	669927.639755093	P26612	P26612		amyA	0	0.0659208242781878	0.29862407220442677	False	0.012038664323374342	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P16433	1963389.0051273296	2019136.582407337	1975929.1332854028	2024976.5720232916	2034979.21759336	2081718.830827775	P16433	P16433		hycG	0	0.06596249186469433	-0.04369385446321588	False	0.012067955477445812	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AF90	8823080.243856473	10053935.22497855	9565079.265172131	10747922.141427226	10117934.19426947	11065397.108488858	P0AF90	P0AF90		rraB	0	0.0659664304701055	-0.16694146421022177	False	0.012097246631517284	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P27247	605094.8194934379	487079.8124999998	471957.46861490834	607850.3564026381	646151.7338018257	727871.449379312	P27247	P27247		plsX	0	0.06632302841708626	-0.34150254693667403	False	0.012126537785588754	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P75821	1497219.1813480956	1650489.1250000002	1644173.489880399	1961077.362444073	1716490.3380436106	1800250.6881300523	P75821	P75821		ybjS	0	0.06640354657465869	-0.1930091149022378	False	0.012155828939660223	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACR9	54539479.05651292	55065123.88670747	55451372.57114817	52055460.3148374	53029401.92502513	54138501.8725754	P0ACR9	P0ACR9		mprA	0	0.06661687783112433	0.05190331978265941	False	0.012185120093731693	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFP4	1757156.1107763252	1776054.905160331	1723768.5630091194	1688852.4532312131	1558422.5644322007	1638808.2451032412	P0AFP4	P0AFP4		ybbO	0	0.06714934728849288	0.10555568219278051	False	0.012214411247803165	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6W0	1173116.2158082111	1106109.749999999	956854.385742438	825470.8683085865	942656.4997771934	866073.6507856756	P0A6W0	P0A6W0		glsA2	0	0.06816546284509295	0.2968819866934412	False	0.012243702401874635	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AG51	139714555.92803296	149972783.5453869	147010684.67517322	158110159.9350253	154094517.67390397	153426730.83210546	P0AG51	P0AG51		rpmD	0	0.06832123574173289	-0.09255237265196296	False	0.012272993555946106	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37590	2279395.329356655	2648941.669382843	2409865.922855326	3319005.586198077	2781015.203399951	2838623.873483648	P37590	P37590		pmrD	0	0.06834180863677503	-0.2846292973034988	False	0.012302284710017574	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9H5	2409010.510852847	2192300.1812246866	2414517.0067800423	2463207.531406116	2622748.648681222	2622596.895487093	P0A9H5	P0A9H5		btuR	0	0.06895360030372062	-0.13584676907557197	False	0.012331575864089046	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P27238	966247.3929883968	1007477.438	976850.6220337864	1068222.745694633	1025481.4099450863	1013899.163791924	P27238	P27238		yfeD	0	0.06909110337116806	-0.07480600594520813	False	0.012360867018160516	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P42641	25831057.331985302	25984443.984603547	26332498.697646387	26782575.584456425	26853224.113330305	27868841.896391463	P42641	P42641		obgE	0	0.06926909340091451	-0.060673269644399695	False	0.012390158172231987	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P75874	15010395.467369448	15481222.339435035	15286794.543132808	14319927.270558622	14618530.539248675	14998058.487206362	P75874	P75874		yccU	0	0.06947384875933935	0.059246945598425804	False	0.012419449326303457	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P24169	16021746.661335455	16456642.28142264	16257680.96793324	16507508.5411619	17147493.22420087	16805942.9396393	P24169	P24169		speF	0	0.07012232596531494	-0.05017729954461369	False	0.012448740480374927	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P43671	2078549.5204694448	2094335.380927974	2271786.834290915	2338492.614409565	2288430.6716377167	2396104.7478586063	P43671	P43671		pqiB	0	0.07030374398399541	-0.12398631832897508	False	0.012478031634446397	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AC86	7310185.099451007	7730296.959045176	7292200.431469899	7719465.609356313	8402476.012945153	8062255.547684842	P0AC86	P0AC86		glgP	0	0.07037390001400051	-0.11490809532275797	False	0.012507322788517869	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P15254	15576280.266953968	14951110.377987323	15330525.114542369	15698209.865659198	15857717.316769024	16000048.3422481	P15254	P15254		purL	0	0.07090684571962753	-0.05245584466308671	False	0.012536613942589338	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P66948	2314512.0208157315	2254366.25288476	2349457.811808939	1923380.4457568168	2022893.0808978032	1571489.5649329305	P66948	P66948		yfgC	0	0.07092768962120403	0.3263415849663443	False	0.01256590509666081	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7D1	27885324.815947715	27696975.69692468	28258098.78250921	28336091.864984702	29134868.95578695	29449400.203447714	P0A7D1	P0A7D1		pth	0	0.0711357972849799	-0.05204857895263492	False	0.012595196250732278	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P32662	2141163.45506749	2205224.6353974272	1767383.1746729473	2558326.9122672044	2478089.1146450257	2392262.388755945	P32662	P32662		gph	0	0.07165279502298973	-0.28104299618007617	False	0.01262448740480375	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76658	60582756.06575975	60121287.6793546	59153055.01608446	61420018.1744648	62146981.86842075	60668978.33001349	P76658	P76658		hldE	0	0.0716573879792311	-0.03470372228930929	False	0.012653778558875221	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P04079	174630045.0455736	173032369.87062025	170880756.5845963	175567868.51671568	176528768.7945288	176870522.27646354	P04079	P04079		guaA	0	0.07179170213605843	-0.02871405065894811	False	0.012683069712946691	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P42632	44369866.00861748	43612851.68012037	43404655.89111308	44565964.04060164	46151426.852253415	44995662.05077648	P42632	P42632		tdcE	0	0.07280655093646603	-0.0467328481993133	False	0.012712360867018163	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6I0	47153262.98758141	47323858.35274422	47392677.20960417	46785198.24024631	46845168.82706132	47164713.01489794	P0A6I0	P0A6I0		cmk	0	0.07297084961584309	0.010970577473672928	False	0.012741652021089631	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P28903	29587978.299403813	29545784.24351806	28421407.423124403	27879775.12712275	27222798.01758084	28543795.782726515	P28903	P28903		nrdD	0	0.0732501096979288	0.06588945505632726	False	0.012770943175161103	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P33924	1440232.7912700982	1587247.999999999	1639965.53321923	1809206.9901285016	1663643.0484675756	1743012.9333795726	P33924	P33924		yejO	0	0.07377783396444236	-0.16027253685619988	False	0.012800234329232572	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABZ1	7113547.141586731	7572744.535119589	7238940.134813166	7735823.596612907	7826796.330803763	7688564.595979148	P0ABZ1	P0ABZ1		fliG	0	0.07389130045361028	-0.08471211957799227	False	0.012829525483304044	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P52643	24287001.79799967	24479583.565883696	24149454.04504455	22532689.363938037	23057094.703588188	23782384.557077136	P52643	P52643		ldhA	0	0.0740207128319809	0.07187921544326001	False	0.012858816637375514	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P64519	270916.778090917	575609.0284657242	570792.1554221987	799668.5863689716	849139.2680038107	699456.8085861722	P64519	P64519		yodD	0	0.0741225446962562	-0.7284315680019021	False	0.012888107791446984	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7E1	55241848.08180674	53056938.06018575	53835754.92190111	56727743.60519084	57412719.47599697	54984666.83100084	P0A7E1	P0A7E1		pyrD	0	0.07412338915470355	-0.06089956774753174	False	0.012917398945518454	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P29018	635993.1536549932	648956.5	638584.0859524076	693404.6968218816	721066.0524192074	665767.5071791726	P29018	P29018		cydD	0	0.0743582568549459	-0.11298963901527889	False	0.012946690099589925	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6W3	1420888.6112942137	1595043.7499999986	1570561.0931347983	1377760.6989168192	1359500.915023856	1324682.1930117367	P0A6W3	P0A6W3		mraY	0	0.07502807527807247	0.1752212993275056	False	0.012975981253661395	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AGL2	2164960.2755797748	1990376.646198436	1881435.225236428	2194071.456178057	2464112.772573069	2227707.1902619773	P0AGL2	P0AGL2		tdcF	0	0.07530813931387156	-0.189866082937214	False	0.013005272407732867	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76008	4748164.506696518	4873851.155886897	4781475.114655404	4543522.393583824	4718556.500496536	4667233.714286742	P76008	P76008		ldcA	0	0.075491597337181	0.0482944355656381	False	0.013034563561804335	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACA1	429421.55805628194	440263.6562000004	432031.2578057452	338204.00477682584	404908.54224411264	343129.66967945034	P0ACA1	P0ACA1		yibF	0	0.07567501853689161	0.2610694084543074	False	0.013063854715875806	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77625	19940962.16166116	19541587.304123268	20364870.58059242	19451518.95636473	18837656.981200177	19349017.0111268	P77625	P77625		yfbT	0	0.07582752384230329	0.05426395020074916	False	0.013093145869947276	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9X4	70377628.92704168	72596146.72225632	73017458.87232791	69726113.2672911	68981380.75558503	69404890.04602633	P0A9X4	P0A9X4		mreB	0	0.07646312290222915	0.053609947747686425	False	0.013122437024018748	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AEN4	3542468.986074987	3551706.9390925867	3717917.481138468	3812231.446436243	3837604.956967814	3689629.351157676	P0AEN4	P0AEN4		ftsL	0	0.0768932124510519	-0.06870679045507157	False	0.013151728178090218	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADZ0	28920661.00126232	27380199.74787548	26551976.87479461	31856112.97989428	28721869.72082838	32258608.58653437	P0ADZ0	P0ADZ0		rplW	0	0.07692821663352982	-0.16414244262487823	False	0.013181019332161687	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37648	19066963.321640942	19116859.304553557	19234988.68949716	18002628.089449927	18757044.738669563	18505172.601807877	P37648	P37648		yhjJ	0	0.07709224352210362	0.05516140598741499	False	0.013210310486233157	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37626	2783941.098149616	2979517.4735389464	2896489.3389814515	2797619.3622586457	2697568.200008742	2637981.7875442216	P37626	P37626		yhiI	0	0.07727840939297817	0.09054069303433351	False	0.013239601640304629	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9A9	41823377.05435249	42400433.4652158	42213122.1324228	41211644.87102651	39841405.99569569	38874879.19600489	P0A9A9	P0A9A9		fur	0	0.07745485630303454	0.0762502534373391	False	0.0132688927943761	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6K6	163806876.8732762	160534365.18008122	164902906.23889253	157658144.32714903	160471551.37195903	159443884.67065296	P0A6K6	P0A6K6		deoB	0	0.07776472777829026	0.034831567161355347	False	0.01329818394844757	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37617	8763405.320438977	9274095.081984818	8654376.588343978	9537069.697050042	9333171.21288113	9564811.323830906	P37617	P37617		zntA	0	0.07847990994207595	-0.09126969411679126	False	0.013327475102519038	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AA04	121108249.9013232	132720128.0342524	133974030.92564194	119163596.28461207	116150549.30320536	114568404.65834764	P0AA04	P0AA04		ptsH	0	0.07884535197068898	0.14845105028261482	False	0.01335676625659051	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADC3	2855123.289793393	3020670.939925946	3025764.776335852	3239234.2797686984	3043945.776811241	3283860.2041860493	P0ADC3	P0ADC3		lolC	0	0.0792292960380258	-0.10401463987388372	False	0.013386057410661982	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADU2	36232649.04886945	34942821.80976785	35567841.88303085	31416164.845725983	31272673.547913253	34483891.96200553	P0ADU2	P0ADU2		ygiN	0	0.07957286247836683	0.13552227934734257	False	0.013415348564733452	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P31550	2991289.9069184647	2771185.1236770963	2820560.166296502	2687929.0112786265	2649687.2432399667	2622272.7781881234	P31550	P31550		thiB	0	0.07971064119452273	0.10873959595484134	False	0.013444639718804923	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADT2	2068668.747445413	1901155.2686788344	1776785.7122408082	1531896.591059958	1733047.2148302237	1718936.3825429222	P0ADT2	P0ADT2		ygiB	0	0.07984755493911314	0.2054416875632823	False	0.013473930872876391	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P15082	1645582.1985869813	1542951.0141907618	1575545.2821988617	1384277.43366902	1345464.6912927255	1532734.8318591071	P15082	P15082		srlR	0	0.08002304692897202	0.16050514898176743	False	0.013503222026947863	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P15070	4365369.6471554665	4864763.999999995	4399737.547464868	5870379.652415401	5328456.126328299	4898084.516898024	P15070	P15070		fliN	0	0.08007428589464291	-0.2400127661886443	False	0.013532513181019333	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6N4	114748354.72732912	122978295.80423976	117780483.49097072	130896881.84693356	129950291.51090252	121617413.05946548	P0A6N4	P0A6N4		efp	0	0.08008634052202317	-0.10544765943577421	False	0.013561804335090804	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00956	230978277.51157424	230700474.0093092	227386688.37204024	226916590.80322224	226320113.4584552	221994105.04152936	P00956	P00956		ileS	0	0.08086654942569832	0.029260268256630112	False	0.013591095489162274	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P68767	53616358.13357912	55885209.29646445	57099264.10475332	60972890.70864584	59841101.54415814	56911284.110153526	P68767	P68767		pepA	0	0.08103958609900659	-0.09325327680024438	False	0.013620386643233744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P61316	22494419.757237677	22896263.96588327	22508773.91271797	22109639.34812872	20637421.61413692	20721031.365708165	P61316	P61316		lolA	0	0.08130027291616129	0.0973685706986051	False	0.013649677797305214	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8A0	17397872.20937138	16728346.84349384	16051692.627665777	15427737.148692513	16139227.415440124	15158076.754063273	P0A8A0	P0A8A0		yebC	0	0.08212279063879276	0.10285648975614041	False	0.013678968951376685	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P31142	38159339.38450957	35981283.733841226	36944559.48921736	34685618.95142809	35331754.304633155	35421257.01090725	P31142	P31142		sseA	0	0.08220509504270375	0.0752628580408029	False	0.013708260105448155	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77454	3046087.3655038667	2704099.9112258414	2522846.0236759344	3171412.246454709	3345315.326065488	3078583.237340199	P77454	P77454		glsA1	0	0.08396796642275077	-0.21391314947377504	False	0.013737551259519627	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	30109.634732651837	43277.222660000014	693118.0131081805	687533.6575126123	805858.8707173854	1157493.6637292586	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)			2	0.08431306715538792	-1.7901078694925208	False	0.013766842413591095	False	True	Human	True	False	False	False	umpire	directlfq	min	1.160964047443681
P64596	33109787.81253616	31851634.385272004	31035412.26161448	30021284.04924376	31065827.228147916	29687885.19446611	P64596	P64596		yraP	0	0.08453464321357763	0.08069186412107543	False	0.013796133567662567	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABB0	593125863.5613798	585183990.5832305	584701507.0238509	591276603.4528732	602095505.0508717	598431672.626938	P0ABB0	P0ABB0		atpA	0	0.08527404669647849	-0.023370886090396364	False	0.013825424721734036	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P11447	8145181.681810224	8319909.843235007	8892712.888041994	7311020.362305826	7383097.987672446	8183320.926255757	P11447	P11447		argH	0	0.08577315198642717	0.14850425917303503	False	0.013854715875805508	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACQ4	38384317.52056436	37489606.50292052	38804433.86140995	35042740.43277383	36204192.876351126	37475376.67779707	P0ACQ4	P0ACQ4		oxyR	0	0.0865869698263631	0.07694513743215693	False	0.01388400702987698	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P17445	733123.6753801999	755483.6249999994	809084.1928687325	1109663.874681533	865553.3828018734	1173393.4869480885	P17445	P17445		betB	0	0.0868634345009283	-0.45453030838324604	False	0.013913298183948448	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P27306	2911072.416276916	3384937.7135308487	3190183.4343375303	2491224.9343653726	2857200.531696249	2875151.768480343	P27306	P27306		sthA	0	0.08689253528491671	0.2060632076583385	False	0.013942589338019918	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76192	4178149.5713223424	4344122.901079533	4288449.473763512	4405415.015272751	4351980.4049956575	4513463.313098178	P76192	P76192		ydhV	0	0.08739740337032353	-0.05090994710981936	False	0.01397188049209139	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P24255	952375.4930101264	971813.0796233284	1067109.9585807207	893807.6983404513	917270.7205751096	759938.8111145719	P24255	P24255		rpoN	0	0.08792104020349634	0.21843261979878653	False	0.01400117164616286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6D0	1616601.9864633188	1686454.8749999986	1625353.4456204055	1784355.1770968211	1671890.455296248	1771124.560494582	P0A6D0	P0A6D0		argR	0	0.08823297278874055	-0.08496296161538022	False	0.01403046280023433	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P15288	142927244.06200147	143200684.23496234	146999928.61224642	139494728.52817568	140529757.80472335	142060492.5252201	P15288	P15288		pepD	0	0.08834128238809556	0.03725947564985392	False	0.014059753954305799	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8I1	1665070.4649033835	1742497.5000000016	1576677.583225337	1536214.6043413768	1478625.0825284305	1567404.844743253	P0A8I1	P0A8I1		yqgF	0	0.08865951149831618	0.12132069411324733	False	0.01408904510837727	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P05791	14587114.90372333	15521773.50679832	15275583.168031914	16308180.392404746	15813641.127877166	15643932.249164725	P05791	P05791		ilvD	0	0.08895022080300614	-0.07377787142023058	False	0.014118336262448742	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
