Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q46948	Q46948		yajL		4647970.0	4342780.0	4633990.0	4504250.0	4745920.0	4538370.0	0	0.265019872714709	0.044555959325121436	False	0.026203534430225474	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45531	P45531		tusC		336515.0	384893.0	383819.0	441874.0	499161.0	456547.0	0	0.2659447149669579	0.20352278712609337	False	0.026234003656307132	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33916	P33916		yejF		265223.0	339618.0	230154.0	283239.0	274796.0	276026.0	0	0.2659778548848523	-0.18541142933973015	False	0.026264472882388788	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M4	P0A6M4		dtd		2360930.0	2289870.0	2290400.0	2269380.0	2276740.0	2184910.0	0	0.2663142790511094	-0.035483976653558784	False	0.02629494210847045	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09148	P09148		galT		2029750.0	1995540.0	1884680.0	1970210.0	1855730.0	2022470.0	0	0.2674208407514225	-0.057090094568274165	False	0.026325411334552105	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46837	P46837		yhgF		7485910.0	7254730.0	7306350.0	7509210.0	7373300.0	7182090.0	0	0.26813170040900475	-0.025387378743065167	False	0.02635588056063376	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A0	P0A6A0		ubiB		1683350.0	1735050.0	1892720.0	1613250.0	1703630.0	1716720.0	0	0.2697652858525006	0.07851414823399323	False	0.02638634978671542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABF1	P0ABF1		pcnB		2573250.0	2562570.0	2445960.0	2400950.0	2434190.0	2406120.0	0	0.2706011420519674	-0.048765909972921094	False	0.026416819012797077	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEL6	P0AEL6		fepB		2664850.0	2765620.0	2708810.0	2662680.0	2870100.0	2746050.0	0	0.27101280084722007	0.04074200539851441	False	0.026447288238878736	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69228	P69228		baeR		2224510.0	2154890.0	2098370.0	2106780.0	2018340.0	2162360.0	0	0.27180095786976854	-0.04681816524650108	False	0.02647775746496039	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32162	P32162		yiiS		2099180.0	2151610.0	2304530.0	2339010.0	2354680.0	2256210.0	0	0.272023031246956	0.0695821942465483	False	0.026508226691042046	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25736	P25736		endA		1171980.0	1157620.0	1258360.0	1217130.0	1166040.0	1303060.0	0	0.2729615263702938	0.07170336360199125	False	0.026538695917123708	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				5308780.0	5346710.0	102842.0	5496970.0	5205710.0	3969080.0	1	0.27434977466531085	-0.7999253748389539	False	0.026569165143205363	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P07363	P07363		cheA		2296510.0	2202220.0	2215450.0	2258830.0	2179640.0	2236760.0	0	0.27492831748698376	-0.027091040277410893	False	0.026599634369287025	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACP1	P0ACP1		cra		3359800.0	3351990.0	3429670.0	3452800.0	3566200.0	3402480.0	0	0.2758952930668523	0.03280259743704392	False	0.02663010359536868	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77808	P77808		yfaY		2192020.0	2257170.0	2097870.0	2242520.0	2260690.0	2077170.0	0	0.2765445996287466	-0.056271122823932	False	0.026660572821450335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y3	P0A8Y3		yihX		2948680.0	2943230.0	2906540.0	3094710.0	2948950.0	2912420.0	0	0.27681740758978485	-0.03554560938967327	False	0.026691042047531994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG93	P0AG93		secF		1495210.0	1426060.0	1465170.0	1487350.0	1532090.0	1526560.0	0	0.2781359397299305	0.037214396985187255	False	0.026721511273613652	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33599	P33599		nuoC		15664300.0	15433200.0	15400600.0	15696000.0	15550900.0	15474000.0	0	0.28033512913549463	-0.011390693593200654	False	0.02675198049969531	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23882	P23882		fmt		7610650.0	7092390.0	7182000.0	7237680.0	6896750.0	7165530.0	0	0.2805863820496801	-0.04653642014418365	False	0.026782449725776966	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF18	P0AF18		nagA		3163690.0	3087260.0	3211920.0	3178620.0	3211830.0	3142800.0	0	0.28149669248001485	0.020806753387430856	False	0.02681291895185862	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08179	P08179		purN		1218770.0	1347350.0	1191590.0	1213810.0	1252140.0	1015110.0	0	0.281852018231237	-0.12807123896544706	False	0.026843388177940283	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39099	P39099		degQ		5604700.0	5676700.0	5687640.0	5707500.0	5820530.0	5686060.0	0	0.28189724832233753	0.0173320661732962	False	0.02687385740402194	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9I8	P0A9I8		nirD		2827660.0	2703940.0	2348930.0	2705410.0	2654280.0	2728720.0	0	0.2820877669717921	-0.0912921638394861	False	0.0269043266301036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9F3	P0A9F3		cysB		3793800.0	3708710.0	4033890.0	3706940.0	3706150.0	3878250.0	0	0.28412812224873407	0.051682253042935174	False	0.026934795856185256	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7G2	P0A7G2		rbfA		25196300.0	25597700.0	25459800.0	25017600.0	24054500.0	24501700.0	0	0.2846642125481573	-0.03458144224459091	False	0.02696526508226691	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76204	P76204		ydiV		1076240.0	1083410.0	1036080.0	1037440.0	1061160.0	1036470.0	0	0.2853748849534794	-0.02888768141332616	False	0.02699573430834857	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7E5	P0A7E5		pyrG		17098300.0	17166200.0	17345400.0	16891900.0	16984500.0	17472200.0	0	0.2855862030130337	0.018095842522152978	False	0.027026203534430228	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11880	P11880		murF		6269450.0	5909530.0	5906360.0	5862960.0	5695620.0	5878680.0	0	0.2861986342295649	-0.045594819671716615	False	0.027056672760511886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76004	P76004		ycgM		1490990.0	1347930.0	1503200.0	1343110.0	1381400.0	1563240.0	0	0.2877004191671753	0.0889014804137849	False	0.02708714198659354	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52062	P52062		yggW		174843.0	206215.0	159184.0	203104.0	202898.0	150625.0	0	0.2911647919570823	-0.18823391824322105	False	0.027117611212675197	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Q3	P0A6Q3		fabA		13385400.0	14056700.0	13432600.0	13493700.0	13536200.0	12984700.0	0	0.29176524241836	-0.03504119847872691	False	0.02714808043875686	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31068	P31068		fliH		898225.0	935666.0	918676.0	932998.0	906631.0	852036.0	0	0.29251523882167274	-0.047462790647617735	False	0.027178549664838514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB91	P0AB91		aroG		3408480.0	3483430.0	3382910.0	3356450.0	3351290.0	3358760.0	0	0.29308335201477764	-0.022043719004398825	False	0.027209018890920172	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADN2	P0ADN2		yifE		7613220.0	7578380.0	7318520.0	7665100.0	7686230.0	7363490.0	0	0.29324449181539425	-0.03116538015172074	False	0.02723948811700183	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23538	P23538		ppsA		4745960.0	4594120.0	4666530.0	4613960.0	4851160.0	4703830.0	0	0.29528720800234287	0.027392794521039893	False	0.027269957343083486	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75876	P75876		rlmI		4258140.0	4245290.0	4241530.0	4237800.0	4280130.0	4268270.0	0	0.29605633380666113	0.005503810536077988	False	0.027300426569165145	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0R7	P0C0R7		rlmE		2895140.0	2900450.0	2894420.0	2862960.0	2703030.0	2826870.0	0	0.2966435696039255	-0.03956520638037812	False	0.027330895795246803	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33136	P33136		mdoG		9195500.0	9165780.0	9364020.0	9179590.0	9130190.0	9406000.0	0	0.2970018101434854	0.018701846921971136	False	0.027361365021328462	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31060	P31060		modF		345648.0	311845.0	297539.0	298005.0	316712.0	272926.0	0	0.29746527664294775	-0.10703088921060586	False	0.027391834247410117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I0	P0A6I0		cmk		10631600.0	10652800.0	10724800.0	10693300.0	10382800.0	10417700.0	0	0.2984380604813736	-0.02055607698688553	False	0.027422303473491772	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37590	P37590		pmrD		2058990.0	1711510.0	1887490.0	2230110.0	1825120.0	1648110.0	0	0.29953885123657026	-0.16268238473717742	False	0.027452772699573434	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C054	P0C054		ibpA		4863280.0	4728720.0	4688360.0	4581360.0	4481880.0	4634460.0	0	0.30003521212596784	-0.038022274520286045	False	0.02748324192565509	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60293	P60293		mukF		4059330.0	3797000.0	4044090.0	4009820.0	3977510.0	4333610.0	0	0.3013689773175912	0.05826760705347873	False	0.027513711151736748	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03018	P03018		uvrD		3763730.0	3917850.0	3976900.0	3679200.0	3752810.0	4014640.0	0	0.3015762936503445	0.04790497877500773	False	0.027544180377818406	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		152270000.0	145044000.0	157331000.0	154342000.0	152167000.0	154035000.0	0	0.30209485015225573	0.0374476770299601	False	0.02757464960390006	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H1	P0A9H1		mug		1318100.0	1337030.0	1315070.0	1315380.0	1311910.0	1232420.0	0	0.30263499174749947	-0.040947752137427434	False	0.02760511882998172	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9V1	P0A9V1		lptB		5188680.0	5326930.0	5285800.0	5235780.0	5294250.0	5338940.0	0	0.3027135047511575	0.015269658657986133	False	0.027635588056063375	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75882	P75882		gfcD		6266190.0	6443960.0	6370240.0	6191500.0	6455840.0	6383580.0	0	0.3029319526648787	0.023319805836035514	False	0.027666057282145037	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75914	P75914		ycdX		15659200.0	14963600.0	14441200.0	14556600.0	14480400.0	14920200.0	0	0.30361681440309296	-0.043358079483011056	False	0.027696526508226692	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGA2	P0AGA2		secY		4087520.0	3967590.0	4119490.0	4102680.0	4086680.0	4126710.0	0	0.30368543351284255	0.02062873563538046	False	0.027726995734308348	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76536	P76536		yfeX		9282750.0	8953640.0	9092300.0	9051640.0	9405530.0	9260090.0	0	0.3047803782276697	0.024631219539256625	False	0.02775746496039001	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGJ5	P0AGJ5		yfiF		12608600.0	12886800.0	12683000.0	12998300.0	12774500.0	12550500.0	0	0.3064781652663699	-0.018319237258288587	False	0.027787934186471665	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7C6	P0A7C6		pepE		5567060.0	5452480.0	5412510.0	5394340.0	5461060.0	5283260.0	0	0.30811840353774916	-0.022772144657307796	False	0.027818403412553323	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69797	P69797		manX		13034000.0	12854500.0	13148600.0	12852900.0	13063600.0	12879000.0	0	0.311706888840175	0.012967782730631216	False	0.027848872638634982	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB0	P0ACB0		dnaB		2535150.0	2406070.0	2633200.0	2547540.0	2540300.0	2516520.0	0	0.3118832258401663	0.03826049544273827	False	0.027879341864716637	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32176	P32176		fdoG		6685480.0	6574140.0	6518400.0	6772050.0	6656840.0	6609440.0	0	0.312623256577377	-0.017898969584359756	False	0.027909811090798296	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68191	P68191		sra		2157020.0	1956880.0	2128220.0	2078520.0	2201330.0	2100630.0	0	0.31316930500027196	0.05435579808888044	False	0.02794028031687995	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A940	P0A940		bamA		13821200.0	13802100.0	14234600.0	14409400.0	14321600.0	14274000.0	0	0.3133375010061312	0.027116282061277135	False	0.027970749542961613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77150	P77150		pdxY		3800670.0	3608020.0	3725590.0	3904760.0	3619390.0	3620000.0	0	0.31431244514963114	-0.04513576105524511	False	0.028001218769043268	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08245	P08245		yciH		700612.0	687932.0	659354.0	681737.0	699067.0	613804.0	0	0.3145593966907312	-0.07000244851663287	False	0.028031687995124923	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31554	P31554		lptD		6380840.0	6090970.0	6342460.0	6230990.0	6307100.0	6386240.0	0	0.3147407233627356	0.02546092953657163	False	0.028062157221206585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62556	P62556		sopA		3523240.0	3281210.0	3285190.0	3367600.0	3386170.0	3181420.0	0	0.31474676328030965	-0.04600770951714148	False	0.02809262644728824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60340	P60340		truB		7297990.0	7184060.0	7195930.0	7131810.0	7335570.0	7306160.0	0	0.3156925433785372	0.014861528678916405	False	0.0281230956733699	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39160	P39160		uxuB		1473210.0	1462290.0	1412190.0	1353240.0	1344070.0	1377200.0	0	0.3158838040437094	-0.05320393115019071	False	0.028153564899451557	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77735	P77735		yajO		3915940.0	3952760.0	3742890.0	4005200.0	3984570.0	3868830.0	0	0.3162154222007005	-0.034130550255884455	False	0.028184034125533212	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76578	P76578		yfhM		1035950.0	1076500.0	1463160.0	1038780.0	1101570.0	1079860.0	0	0.31644150980167235	0.20984147025051395	False	0.02821450335161487	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06988	P06988		hisD		992391.0	834320.0	949863.0	972204.0	1009990.0	1040990.0	0	0.31680823126468394	0.10050016658092335	False	0.028244972577696526	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A832	P0A832		smpB		6596060.0	6608670.0	6562100.0	6929580.0	6529580.0	6612310.0	0	0.31813277036389825	-0.03116823140717431	False	0.028275441803778188	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76291	P76291		cmoB		2235400.0	2188740.0	2048540.0	2067610.0	2099840.0	2140960.0	0	0.3182109545976942	-0.04569881277175694	False	0.028305911029859843	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14081	P14081		selB		931450.0	940697.0	931046.0	926532.0	945109.0	980644.0	0	0.31866968006824714	0.029653510382101893	False	0.0283363802559415	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A991	P0A991		fbaB		8033090.0	8699990.0	8643160.0	8346170.0	8536990.0	8657730.0	0	0.3186970919451472	0.04299349695049965	False	0.02836684948202316	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL9	P0ACL9		pdhR		1868390.0	1811590.0	1861850.0	1778810.0	1816680.0	1904520.0	0	0.31921717022403456	0.0324722789073384	False	0.028397318708104816	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFW8	P0AFW8		rof		2816090.0	2481480.0	2900660.0	2790660.0	2829410.0	2781270.0	0	0.319485397193451	0.07356226054786383	False	0.028427787934186474	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76461	P76461		atoB		9029110.0	9409990.0	8799050.0	9234810.0	9319930.0	7784020.0	0	0.3196410885660061	-0.09540729852629073	False	0.02845825716026813	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI2	P0AFI2		parC		4628710.0	4468260.0	4370190.0	4551060.0	4592860.0	4388660.0	0	0.3199279568755655	-0.03166819826397104	False	0.028488726386349788	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07395	P07395		pheT		15705700.0	15624500.0	15650500.0	15775900.0	15615500.0	15668200.0	0	0.3205201983519661	-0.005274325023377352	False	0.028519195612431446	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8S1	P0A8S1		iciA		3091120.0	3132550.0	3166340.0	3034920.0	3070940.0	3384260.0	0	0.3211958392519097	0.055475325960499755	False	0.0285496648385131	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22259	P22259		pckA		8217340.0	7949250.0	8255820.0	8231780.0	8164440.0	8351050.0	0	0.32197757056095927	0.021885397929279377	False	0.028580134064594764	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A988	P0A988		dnaN		4414100.0	4207360.0	4344250.0	4353560.0	4466110.0	4412590.0	0	0.3227211484716831	0.027307311248797924	False	0.02861060329067642	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADR6	P0ADR6		rlmM		3078790.0	3264860.0	3281410.0	3451560.0	2872660.0	3099960.0	0	0.3227952894433455	-0.08199464695189794	False	0.028641072516758074	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24554	P24554		radA		1229870.0	1288760.0	1286170.0	1343880.0	1376600.0	1342920.0	0	0.32393004890689014	0.05251210728224038	False	0.028671541742839736	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFJ7	P0AFJ7		pitA		1942400.0	1904730.0	1783690.0	1811790.0	1810830.0	1892950.0	0	0.3254946528906906	-0.04438559476844175	False	0.02870201096892139	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64545	P64545		yfgG		783531.0	690662.0	812597.0	807649.0	818474.0	788589.0	0	0.32573383549252244	0.08460544101338148	False	0.02873248019500305	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEV7	P0AEV7		hycH		1139770.0	1258940.0	1163860.0	1126250.0	1129540.0	878211.0	0	0.3258492562057385	-0.15239105193459937	False	0.028762949421084705	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9T0	P0A9T0		serA		6296430.0	6255310.0	6175890.0	6285930.0	6269300.0	6270770.0	0	0.32686531256943463	-0.009351480973876286	False	0.028793418647166363	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEV4	P0AEV4		hycA		857440.0	832294.0	1549880.0	1092270.0	855117.0	1157770.0	0	0.32718163269207773	0.3568736421032645	False	0.028823887873248022	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H7	P0A9H7		cfa		3268900.0	3266860.0	3283000.0	3175040.0	3270760.0	3276260.0	0	0.3274374249565727	0.017604198485420063	False	0.028854357099329677	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13001	P13001		bioH		1283510.0	1151140.0	1239400.0	1218280.0	1251340.0	1317300.0	0	0.3274932103413831	0.059994524892709164	False	0.02888482632541134	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADE6	P0ADE6		ygaU		590968.0	564316.0	596869.0	604220.0	605109.0	602552.0	0	0.32839627111267444	0.03645433412276011	False	0.028915295551492994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R5	P0A7R5		rpsJ		171833000.0	165564000.0	177099000.0	173900000.0	175044000.0	170072000.0	0	0.32880311813068636	0.030482336796186355	False	0.02894576477757465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36566	P36566		smtA		425519.0	339667.0	442986.0	434048.0	422784.0	448970.0	0	0.3289493824583602	0.13266433217863177	False	0.02897623400365631	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36672	P36672		treB		1296510.0	1210350.0	1267600.0	1227290.0	1251250.0	1349280.0	0	0.32970997237287875	0.05085640020559808	False	0.029006703229737966	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A749	P0A749		murA		7898250.0	7609900.0	7928040.0	7772800.0	7770610.0	7916060.0	0	0.3304098308171964	0.02053588869842953	False	0.029037172455819625	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD24	P0AD24		yejL		3623160.0	3830290.0	3948100.0	3497330.0	3655040.0	3777070.0	0	0.3304357514348339	0.05549354658217464	False	0.02906764168190128	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29745	P29745		pepT		6014180.0	5866180.0	5908740.0	6070390.0	5874750.0	5934750.0	0	0.33058484271788663	-0.01880881825947123	False	0.02909811090798294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31658	P31658		hchA		9016690.0	8585040.0	9029850.0	8543740.0	8661870.0	9152480.0	0	0.332029307096713	0.03804940612225504	False	0.029128580134064597	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39411	P39411		yjjX		2942960.0	2840820.0	2723910.0	2831070.0	2858580.0	2846840.0	0	0.33329295490576843	-0.031407712743621	False	0.029159049360146252	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7T3	P0A7T3		rpsP		136266000.0	138596000.0	135973000.0	138847000.0	138529000.0	132616000.0	0	0.3343511450676525	-0.023169333821127496	False	0.029189518586227915	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23843	P23843		oppA		5477680.0	5428690.0	5325140.0	5527510.0	5530640.0	5301990.0	0	0.3349099050068311	-0.02444503779469288	False	0.02921998781230957	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69908	P69908		gadA		3170060.0	3353500.0	3624010.0	3331980.0	3493670.0	3208590.0	0	0.3350736150524492	0.06731239971641907	False	0.029250457038391225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06715	P06715		gor		3563810.0	3362500.0	3315720.0	3550620.0	3460150.0	3437260.0	0	0.33512612128663327	-0.036790959224697266	False	0.029280926264472883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76027	P76027		oppD		1906400.0	1976520.0	1875730.0	1918630.0	1954640.0	1799150.0	0	0.3362792089337536	-0.043426480125950524	False	0.029311395490554542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB46	P0AB46		ymgD		2088740.0	2138500.0	2113050.0	2194870.0	2124610.0	2063850.0	0	0.33731897274725026	-0.027349800236918763	False	0.0293418647166362	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46853	P46853		yhhX		5700500.0	5553760.0	5755440.0	5544940.0	5606150.0	5656360.0	0	0.3377662596560873	0.01866472733720031	False	0.029372333942717856	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P19931	P19931		hyaE		1467850.0	1523960.0	1493430.0	1425480.0	1400300.0	1368160.0	0	0.3378528016966092	-0.05166819258823236	False	0.029402803168799514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22523	P22523		mukB		4218200.0	4157730.0	4263460.0	4090640.0	4189010.0	4167500.0	0	0.340201580025312	0.0176438980963065	False	0.029433272394881173	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61714	P61714		ribE		46712900.0	43712400.0	43879100.0	45510600.0	43328800.0	45269400.0	0	0.34076574756667455	-0.037181340164277474	False	0.029463741620962828	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				1702080.0	1726500.0	1662970.0	1640230.0	1677850.0	1433810.0	0	0.3407733598499672	-0.086258147918558	False	0.02949421084704449	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P76539	P76539		ypeA		2016800.0	2140130.0	1955370.0	2011580.0	2044790.0	2004130.0	0	0.34083082908076295	-0.03892839022817631	False	0.029524680073126145	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22525	P22525		ycbB		1728380.0	1824370.0	1782480.0	1880730.0	1720270.0	1764390.0	0	0.3421782396081043	-0.04485669533566195	False	0.0295551492992078	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00562	P00562		metL		2850130.0	2826290.0	2695960.0	2829750.0	2773170.0	2861140.0	0	0.343702923408531	-0.0301464313661478	False	0.02958561852528946	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8E7	P0A8E7		yajQ		15722800.0	15810500.0	15789400.0	15903400.0	15785200.0	15512300.0	0	0.3456542920658431	-0.010677905391989933	False	0.029616087751371117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABN5	P0ABN5		dcuA		4419080.0	4025550.0	4322940.0	4182670.0	4274590.0	4457480.0	0	0.3459734687543883	0.048057371202350395	False	0.029646556977452776	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
