Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AET2	P0AET2		hdeB		12787400.0	15680500.0	14494400.0	12530300.0	12370400.0	14737100.0	0	0.014399955052246817	-0.2529919038539248	False	0.006741573033707865	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD49	P0AD49		raiA		5530910.0	6182270.0	6084030.0	5685380.0	5420880.0	5873200.0	0	0.014517279176229022	-0.12472463932939633	False	0.0067727840199750325	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEQ3	P0AEQ3		glnH		14891500.0	14064000.0	13875700.0	14575300.0	15076200.0	13891800.0	0	0.01463773600204634	0.09060899656891443	False	0.006803995006242197	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA4	P0ABA4		atpH		19157200.0	19537900.0	20078500.0	18854200.0	18836900.0	20013200.0	0	0.015103347563268471	-0.0689114518878998	False	0.006835205992509364	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		6252080.0	6038910.0	5955210.0	6473010.0	6286630.0	5896190.0	0	0.015154472733810126	0.08771067288614522	False	0.00686641697877653	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACY9	P0ACY9		yebG		756722.0	594409.0	608664.0	774779.0	821861.0	687151.0	0	0.015204302709249856	0.3161660461803008	False	0.006897627965043696	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33136	P33136		mdoG		12643700.0	12034100.0	12175300.0	12524700.0	12685600.0	12316000.0	0	0.015374215077972356	0.0515456841473682	False	0.006928838951310862	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFL3	P0AFL3		ppiA		5077300.0	4834630.0	4773940.0	5283920.0	5195920.0	4852530.0	0	0.015566507682745196	0.10539956522653074	False	0.006960049937578028	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75736	P75736		ybfF		1959620.0	2387330.0	2501420.0	2090640.0	2179810.0	2351680.0	0	0.01585170469838697	-0.21682700647568262	False	0.006991260923845194	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22523	P22523		mukB		3998160.0	3893950.0	3880960.0	3960540.0	3958730.0	3924290.0	0	0.016071421427783037	0.026663270781761013	False	0.007022471910112359	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23886	P23886		cydC		1195190.0	1292160.0	1322310.0	1124830.0	1084110.0	1344770.0	0	0.01609601728734871	-0.217937389844709	False	0.007053682896379526	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA10	P0AA10		rplM		66789900.0	61984200.0	61564300.0	68448400.0	70035100.0	62315200.0	0	0.016336972359994636	0.14330165733899372	False	0.007084893882646693	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		86946200.0	84744800.0	84962000.0	87904600.0	86607600.0	85477600.0	0	0.016447459150446753	0.03504128450309854	False	0.007116104868913858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24173	P24173		rfaC		642795.0	547404.0	570969.0	619460.0	601288.0	553668.0	0	0.01656855433282133	0.15643788459116637	False	0.0071473158551810245	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8W5	P0A8W5		yqgE		950547.0	1048020.0	1015130.0	899037.0	870409.0	1049720.0	0	0.016704513147920548	-0.19464238943239978	False	0.00717852684144819	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08506	P08506		dacC		5745050.0	5433690.0	5297870.0	5800350.0	5781150.0	5488170.0	0	0.016709228445843816	0.0952346147862024	False	0.007209737827715356	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P03018	P03018		uvrD		2398600.0	2260570.0	2301670.0	2366000.0	2454720.0	2250250.0	0	0.016996035597703386	0.08368074656025558	False	0.0072409488139825225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CG19	P0CG19		rph		7179300.0	6914840.0	6613020.0	7532470.0	7278860.0	6488090.0	0	0.017243532754894358	0.13573884517069762	False	0.007272159800249688	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A0	P0A8A0		yebC		2709980.0	3162060.0	3123350.0	2705850.0	2855680.0	3408660.0	0	0.01730213510513931	-0.2289517764402761	False	0.007303370786516854	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0V0	P0C0V0		degP		13082800.0	12668100.0	11997400.0	13635100.0	13233600.0	12206500.0	0	0.017437250976703438	0.11572399812414459	False	0.00733458177278402	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9G6	P0A9G6		aceA		7161580.0	6942280.0	6946340.0	7157410.0	7117670.0	6824210.0	0	0.01767864745855737	0.04955545721691104	False	0.007365792759051187	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28629	P28629		adiA		1882150.0	1743770.0	1741540.0	1969160.0	1947260.0	1738450.0	0	0.017813827031116614	0.15060854208957725	False	0.007397003745318353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39396	P39396		yjiY		5586540.0	5358130.0	5321400.0	5665560.0	5479020.0	5193640.0	0	0.01792368799124082	0.07594374946267969	False	0.0074282147315855186	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG07	P0AG07		rpe		11027300.0	11442700.0	11851400.0	10829200.0	10669700.0	11403900.0	0	0.017967326912362865	-0.09325022419849913	False	0.007459425717852685	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CB39	P0CB39		eptC		1735280.0	1382600.0	1535680.0	1606970.0	1724550.0	1442320.0	0	0.01799868444643191	0.2165482256369772	False	0.00749063670411985	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG14	P0AG14		sohB		1984720.0	1867770.0	1702670.0	2018790.0	2133430.0	1801360.0	0	0.017998712874980352	0.1921138864067432	False	0.0075218476903870166	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A796	P0A796		pfkA		16055300.0	17458400.0	17074600.0	16105000.0	16553500.0	16879500.0	0	0.01815516275077949	-0.07778863936080056	False	0.007553058676654183	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69503	P69503		apt		25976800.0	21507900.0	23101200.0	25112400.0	25297600.0	23131100.0	0	0.018192683072230438	0.1733111089457904	False	0.007584269662921348	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63386	P63386		mlaF		916695.0	832599.0	802969.0	914242.0	882484.0	854034.0	0	0.018219088846317132	0.12419778147787648	False	0.0076154806491885154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABZ6	P0ABZ6		surA		11253800.0	11861700.0	11912100.0	11250100.0	11305500.0	12202000.0	0	0.018579900429009154	-0.08960235517029591	False	0.00764669163545568	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACM2	P0ACM2		ydfH		694925.0	573473.0	593778.0	701353.0	660096.0	631919.0	0	0.01863777061324546	0.19277116601725777	False	0.007677902621722847	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADQ7	P0ADQ7		ygaM		11527900.0	13393400.0	12935800.0	11676400.0	11981900.0	12564200.0	0	0.01865239951784098	-0.14451564249203788	False	0.0077091136079900134	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB71	P0AB71		fbaA		137213000.0	131842000.0	130383000.0	141402000.0	135988000.0	127813000.0	0	0.01866255515814171	0.08811586817912963	False	0.007740324594257179	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16528	P16528		iclR		1942480.0	1615920.0	1697180.0	1860770.0	1909210.0	1759650.0	0	0.01868458664612155	0.1713440961356632	False	0.007771535580524345	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17169	P17169		glmS		41285300.0	41721700.0	42191900.0	40869900.0	41178200.0	41739200.0	0	0.018934719168822785	-0.026879270198099235	False	0.007802746566791511	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05793	P05793		ilvC		5327370.0	5013880.0	5025870.0	5389750.0	5474590.0	5209550.0	0	0.019166785609948268	0.08651233704306521	False	0.007833957553058678	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46857	Q46857		dkgA		3526030.0	3754550.0	3630600.0	3460030.0	3484260.0	3662910.0	0	0.01919164216819192	-0.07748752431752283	False	0.007865168539325843	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFW8	P0AFW8		rof		3184930.0	3119910.0	3118800.0	3240700.0	3254610.0	3038480.0	0	0.01920078102405413	0.06135492770083316	False	0.007896379525593009	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37194	P37194		slp		20557800.0	20059800.0	19560800.0	21236800.0	21184100.0	20098100.0	0	0.01924743404324142	0.07668121763288971	False	0.007927590511860176	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16703	P16703		cysM		3104440.0	3597880.0	3539830.0	3323140.0	3234710.0	3616710.0	0	0.019320218639003593	-0.15449266143167664	False	0.007958801498127341	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8W8	P0A8W8		yfbU		21030900.0	21712600.0	21633900.0	21024200.0	21370400.0	22055500.0	0	0.01938503996421034	-0.04427176668235468	False	0.007990012484394507	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09147	P09147		galE		9418760.0	9217510.0	9199460.0	9428120.0	9521780.0	9333000.0	0	0.019826261445572976	0.031811794407153746	False	0.008021223470661674	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF67	P0AF67		yjeE		3667330.0	3518050.0	3446170.0	3814830.0	3657130.0	3417630.0	0	0.02023384590528868	0.10159373208854308	False	0.00805243445692884	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61320	P61320		lolB		2875120.0	3190490.0	3118960.0	2956110.0	3000880.0	3302540.0	0	0.020253834694930736	-0.1220770071830788	False	0.008083645443196006	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AED7	P0AED7		dapE		4990340.0	4848280.0	4754250.0	5019860.0	5024030.0	4857360.0	0	0.02027199571585511	0.056194402686219794	False	0.008114856429463172	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07003	P07003		poxB		2069050.0	1983220.0	1989580.0	2055440.0	2028810.0	2009890.0	0	0.02096687359454619	0.0405660218614579	False	0.008146067415730337	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7F6	P0A7F6		speD		1890720.0	1616440.0	1660440.0	1840600.0	1808580.0	1740030.0	0	0.020970641047368642	0.14306087725960573	False	0.008177278401997504	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7J7	P0A7J7		rplK		136366000.0	141997000.0	141360000.0	133330000.0	137156000.0	146408000.0	0	0.020982973190924018	-0.07904391196730436	False	0.00820848938826467	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04079	P04079		guaA		18115200.0	17673300.0	17893900.0	18134400.0	18378900.0	17533400.0	0	0.021116744082575557	0.04092564720193772	False	0.008239700374531835	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9K3	P0A9K3		ybeZ		5687710.0	5815770.0	5746290.0	5609800.0	5580860.0	5879830.0	0	0.021163887077929173	-0.047380793813509625	False	0.008270911360799	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25894	P25894		yggG		762561.0	663790.0	580461.0	738482.0	710553.0	599208.0	0	0.0211970275035056	0.2626725373774519	False	0.008302122347066168	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24182	P24182		accC		14860800.0	15221600.0	15236600.0	14574300.0	14642500.0	15161700.0	0	0.021253720945764543	-0.049617612097327304	False	0.008333333333333335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76536	P76536		yfeX		13478400.0	12587900.0	12910500.0	13846600.0	13550400.0	13127400.0	0	0.021307170324516372	0.08166803488834522	False	0.0083645443196005	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07118	P07118		valS		19168200.0	20431000.0	20347100.0	19699100.0	19602300.0	20032200.0	0	0.021469097096896605	-0.05662898525847732	False	0.008395755305867666	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69874	P69874		potA		4178180.0	4024680.0	4054990.0	4295110.0	4259830.0	4057260.0	0	0.021527173915533264	0.06918242416983623	False	0.008426966292134831	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAN3	P0AAN3		hypB		2650940.0	2527310.0	2539780.0	2629490.0	2637470.0	2582030.0	0	0.021598276931904435	0.04982406562263808	False	0.008458177278401998	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46889	P46889		ftsK		4097280.0	4519610.0	4273170.0	4129750.0	3907620.0	4452250.0	0	0.021643082500548964	-0.12631861401468122	False	0.008489388264669164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M4	P0A6M4		dtd		2137400.0	2280210.0	2183760.0	2100320.0	2067200.0	2238710.0	0	0.021846577569270033	-0.08825999317349381	False	0.00852059925093633	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38134	P38134		etk		4656040.0	4481120.0	4534330.0	4659500.0	4633110.0	4558750.0	0	0.021900674305544866	0.03925832482721398	False	0.008551810237203496	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76658	P76658		hldE		6673050.0	6721260.0	6782340.0	6638630.0	6633250.0	6724160.0	0	0.022358611216603385	-0.020314506212610977	False	0.008583021223470662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31550	P31550		thiB		1813630.0	1590050.0	1511020.0	1740890.0	1720150.0	1640390.0	0	0.022366722816527435	0.15374947196677488	False	0.008614232209737829	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				2580000.0	11132200.0	11150700.0	6179530.0	4182800.0	10871800.0	0	0.02237643245847718	-1.3571160325915526	False	0.008645443196004994	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P0AF63	P0AF63		nsrR		1385490.0	1437510.0	1494190.0	1280610.0	1314610.0	1490420.0	0	0.022526034280960512	-0.15171240208749281	False	0.00867665418227216	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76193	P76193		ynhG		1917610.0	1804890.0	1741230.0	1918130.0	1979200.0	1662750.0	0	0.02281031485105723	0.15879387410859244	False	0.008707865168539327	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P20966	P20966		fruA		10647400.0	10186400.0	9834340.0	10670100.0	10323200.0	9976420.0	0	0.022844247169253724	0.07695559836385787	False	0.008739076154806492	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Y6	P0A9Y6		cspC		140371000.0	131074000.0	129733000.0	144704000.0	140396000.0	136362000.0	0	0.02302983994264333	0.09930778009159398	False	0.008770287141073658	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06610	P06610		btuE		7177910.0	8080620.0	7936600.0	7236540.0	7357080.0	7656730.0	0	0.023139507680930052	-0.12085764304940176	False	0.008801498127340825	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00960	P00960		glyQ		4758680.0	4346780.0	4384920.0	4756680.0	4631100.0	4550030.0	0	0.02366740627940418	0.09099800335674425	False	0.00883270911360799	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACF4	P0ACF4		hupB		39275800.0	35685700.0	36075600.0	39526300.0	37358900.0	34748700.0	0	0.023696160849618172	0.12513688987339322	False	0.008863920099875158	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31120	P31120		glmM		10838500.0	11318900.0	11043500.0	10818500.0	10632700.0	11098300.0	0	0.02388935833592307	-0.05139358986967743	False	0.008895131086142321	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39325	P39325		ytfQ		1436570.0	1717650.0	1666110.0	1527830.0	1589870.0	1786970.0	0	0.02435197582765861	-0.18314814936535778	False	0.008926342072409488	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		142052000.0	138161000.0	138277000.0	143498000.0	141763000.0	134904000.0	0	0.024422020869989555	0.0549548228402	False	0.008957553058676656	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7T7	P0A7T7		rpsR		36909800.0	34304000.0	35530200.0	38183700.0	38361300.0	36117500.0	0	0.024595925240228435	0.09871091125694835	False	0.008988764044943821	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M9	P0A7M9		rpmE		68624400.0	70720100.0	70652600.0	68994100.0	67593800.0	70189900.0	0	0.024621898087744818	-0.04396740492367258	False	0.009019975031210986	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P1	P0A6P1		tsf		180933000.0	177382000.0	173939000.0	180682000.0	178680000.0	175333000.0	0	0.024818565321633335	0.03689187661080911	False	0.009051186017478152	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R1	P0A7R1		rplI		288532000.0	278414000.0	270931000.0	284867000.0	286676000.0	277120000.0	0	0.024848793410080845	0.057508746696751045	False	0.009082397003745319	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00959	P00959		metG		17741100.0	18273800.0	18594100.0	17704900.0	17689400.0	18253100.0	0	0.02486980413740636	-0.052928724250551396	False	0.009113607990012484	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABV6	P0ABV6		tolR		6668450.0	7650800.0	7081400.0	6052560.0	6562150.0	7243010.0	0	0.024882042586323858	-0.1885354616415972	False	0.00914481897627965	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEA8	P0AEA8		cysG		1973700.0	1516200.0	1093870.0	1730930.0	1872430.0	1197230.0	0	0.024972504454239285	0.5507365391162206	False	0.009176029962546817	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAZ7	P0AAZ7		ycaR		6599020.0	6906050.0	6793200.0	6608640.0	6743220.0	6885850.0	0	0.02510762827702593	-0.04514807439929035	False	0.009207240948813982	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75823	P75823		ltaE		6307480.0	6635400.0	6423640.0	6128530.0	6112990.0	6449060.0	0	0.025111298593721597	-0.07273186143744022	False	0.00923845193508115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09373	P09373		pflB		234918000.0	243443000.0	241078000.0	232225000.0	228089000.0	237982000.0	0	0.025133095630919422	-0.05550909026959315	False	0.009269662921348315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06968	P06968		dut		7645370.0	7132180.0	7039020.0	7867240.0	7478520.0	7286170.0	0	0.02513555894584463	0.09960411757335956	False	0.00930087390761548	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02413	P02413		rplO		137283000.0	130280000.0	128909000.0	133426000.0	135328000.0	130230000.0	0	0.025334943111993708	0.060287922772602434	False	0.009332084893882648	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75884	P75884		gfcB		1721400.0	1571540.0	1577180.0	1717440.0	1628700.0	1492360.0	0	0.02568448165391612	0.1268250054853583	False	0.009363295880149813	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9I3	P0A9I3		gcvR		2091000.0	1902290.0	1823160.0	2310050.0	2121500.0	1803940.0	0	0.025768191738965954	0.23831576664918278	False	0.009394506866416978	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76112	P76112		yncA		1236670.0	1391180.0	1355020.0	1159350.0	1140090.0	1272710.0	0	0.02580368827235414	-0.1846411156052863	False	0.009425717852684146	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A898	P0A898		ybeY		3304720.0	3078800.0	3035730.0	3372140.0	3281840.0	2860450.0	0	0.02602821919620316	0.15004870242100962	False	0.009456928838951311	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37648	P37648		yhjJ		4072050.0	3883010.0	3875960.0	4124630.0	4239790.0	3935680.0	0	0.02603247218857643	0.08872836021125846	False	0.009488139825218478	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60723	P60723		rplD		220595000.0	227012000.0	230244000.0	219798000.0	215938000.0	236215000.0	0	0.026190034669818466	-0.07941197582963991	False	0.009519350811485644	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF20	P0AF20		nagC		850546.0	799842.0	802968.0	832167.0	874566.0	758721.0	0	0.026536294004802053	0.1148870936989404	False	0.009550561797752809	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61889	P61889		mdh		22440700.0	20559200.0	21009900.0	22617300.0	21537900.0	20431100.0	0	0.026561763613197856	0.10316049065609212	False	0.009581772784019976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09372	P09372		grpE		45119200.0	49945700.0	47563600.0	45653300.0	42486000.0	48772300.0	0	0.026718124719228405	-0.13452075242254563	False	0.009612983770287142	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADT8	P0ADT8		ygiM		3884560.0	3972650.0	3975900.0	3836840.0	3744080.0	4077940.0	0	0.026727331188925854	-0.06891889081516092	False	0.009644194756554307	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8E7	P0A8E7		yajQ		14909300.0	13896800.0	13935300.0	14893100.0	14472500.0	13906600.0	0	0.026778212805824337	0.08510338169186683	False	0.009675405742821473	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09831	P09831		gltB		3074390.0	2928400.0	2890950.0	2989100.0	3011850.0	2896080.0	0	0.026792337696178524	0.05837984799755784	False	0.00970661672908864	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABK5	P0ABK5		cysK		34901600.0	33999300.0	34314300.0	35624800.0	35166100.0	34556400.0	0	0.026832398291526526	0.039050695783531104	False	0.009737827715355807	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46829	Q46829		bglA		11462400.0	12028800.0	11869500.0	11547400.0	11651400.0	11768900.0	0	0.026840299632064576	-0.04127636095855063	False	0.009769038701622972	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39830	P39830		ybaL		960962.0	1055050.0	1062100.0	907934.0	860096.0	1016900.0	0	0.02705882805823226	-0.19966003108015531	False	0.009800249687890138	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		74499200.0	80922000.0	81777300.0	75061700.0	74145500.0	78225200.0	0	0.027208905878849166	-0.10697458007204554	False	0.009831460674157303	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9K7	P0A9K7		phoU		2068800.0	2191000.0	2319420.0	1984980.0	2118980.0	2222590.0	0	0.027331097735941383	-0.1253359078040181	False	0.00986267166042447	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEK4	P0AEK4		fabI		28600800.0	32525300.0	32776600.0	28455500.0	28921000.0	30804700.0	0	0.027340305796920303	-0.16067970451048014	False	0.009893882646691636	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9L8	P0A9L8		proC		2222670.0	3036110.0	2684640.0	2088120.0	2371820.0	2633360.0	0	0.02741758054842922	-0.32207445949953617	False	0.009925093632958801	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9C5	P0A9C5		glnA		42124300.0	40979400.0	41368700.0	41844000.0	41548300.0	40951800.0	0	0.027784300873200343	0.025706548480498848	False	0.009956304619225968	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAN1	P0AAN1		hybE		1082170.0	1014020.0	955199.0	1073720.0	1070050.0	976668.0	0	0.02799457582543357	0.1310175140035987	False	0.009987515605493134	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R5	P0A7R5		rpsJ		168806000.0	153161000.0	152003000.0	165338000.0	161111000.0	153081000.0	0	0.028203448016910743	0.1120524010363316	False	0.0100187265917603	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				2230900.0	3646900.0	3793300.0	831258.0	1148530.0	3430560.0	0	0.02859063793510733	-1.3683249210592892	False	0.010049937578027466	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P63020	P63020		nfuA		8437820.0	8051350.0	8269720.0	8687950.0	8639600.0	8316720.0	0	0.028624453360983865	0.06456045759752821	False	0.010081148564294633	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABK2	P0ABK2		cydB		5439500.0	6349690.0	6023410.0	5579800.0	5256220.0	5840110.0	0	0.028808841891199387	-0.16228157554598824	False	0.010112359550561797	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08956	P08956		hsdR		1508660.0	1532630.0	1560770.0	1444690.0	1435430.0	1598460.0	0	0.029299082296384216	-0.09634001271340031	False	0.010143570536828964	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00811	P00811		ampC		1538110.0	1158850.0	1244040.0	1540450.0	1505840.0	1342000.0	0	0.029492377793412607	0.2918095857157917	False	0.01017478152309613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAJ5	P0AAJ5		fdoH		3525610.0	3729150.0	3819330.0	3614210.0	3639580.0	3912730.0	0	0.029511598568852312	-0.08848248506305821	False	0.010205992509363297	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37765	P37765		rluB		4396840.0	4249250.0	4313770.0	4363910.0	4452860.0	4189840.0	0	0.029542537244873504	0.051203842186086826	False	0.010237203495630464	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75874	P75874		yccU		2119760.0	2331000.0	2256910.0	2013740.0	2088030.0	2182780.0	0	0.029897448603548277	-0.12203345426361584	False	0.010268414481897628	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
