Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P28248	P28248		dcd		3364730.0	3427350.0	3296840.0	3173780.0	2899500.0	3079250.0	0	0.0426710507421528	-0.1405292424160052	False	0.010043668122270743	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60757	P60757		hisG		2983810.0	2991280.0	2982730.0	3066800.0	3165430.0	3119250.0	0	0.04296063483498694	0.062047032633481845	False	0.010074859638178417	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES9	P0AES9		hdeA		7564000.0	7509460.0	7026780.0	6641270.0	6735160.0	6566600.0	0	0.04319043333132069	-0.14817741775001456	False	0.010106051154086089	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABZ1	P0ABZ1		fliG		2622660.0	2607100.0	2568740.0	2704720.0	2774530.0	2858810.0	0	0.04348596033457909	0.09651509775915795	False	0.010137242669993761	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7K6	P0A7K6		rplS		66102800.0	67446000.0	65364100.0	63684200.0	63685600.0	64625800.0	0	0.04380822112347237	-0.051063592787926396	False	0.010168434185901435	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGB6	P0AGB6		rpoE		3584250.0	3694630.0	3638720.0	3787850.0	3711400.0	3776700.0	0	0.04399047823089076	0.046593240237455605	False	0.01019962570180911	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46829	Q46829		bglA		13389700.0	13086800.0	12994000.0	13685900.0	13649700.0	13494500.0	0	0.04425925676304689	0.048858306019702036	False	0.010230817217716782	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8E1	P0A8E1		ycfP		9241230.0	9024870.0	9088250.0	9524300.0	9341640.0	9302970.0	0	0.04443243873268436	0.04233346500682293	False	0.010262008733624454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33363	P33363		bglX		3545530.0	3568370.0	3573040.0	3592700.0	3606450.0	3638590.0	0	0.04453986779122732	0.020215117876699405	False	0.010293200249532126	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23871	P23871		hemH		2686540.0	2581210.0	2601160.0	2775000.0	2764960.0	2758430.0	0	0.04462350828728742	0.07666765352541735	False	0.0103243917654398	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAZ7	P0AAZ7		ycaR		5396530.0	5427850.0	5485710.0	5660000.0	5620050.0	5843990.0	0	0.04511019907338021	0.0702583676942837	False	0.010355583281347475	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7H6	P0A7H6		recR		703971.0	664789.0	649944.0	762023.0	769596.0	866036.0	0	0.04518385435471297	0.24819469780285028	False	0.010386774797255149	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9J0	P0A9J0		rng		20025600.0	20337500.0	20783100.0	19033700.0	19719600.0	18496500.0	0	0.045443400813026204	-0.09499219039961432	False	0.01041796631316282	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD61	P0AD61		pykF		50424500.0	50225900.0	49161800.0	48819800.0	48287400.0	48263700.0	0	0.04574138761556149	-0.043416611963296915	False	0.010449157829070493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADG7	P0ADG7		guaB		34153100.0	34079200.0	33848200.0	32863100.0	33393500.0	32407700.0	0	0.04631036512046033	-0.049107231157349725	False	0.010480349344978166	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41407	P41407		azoR		2920820.0	3152180.0	3036850.0	3270830.0	3434310.0	3211090.0	0	0.0465222444330286	0.12236443486412286	False	0.01051154086088584	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A862	P0A862		tpx		26809400.0	26852900.0	26636600.0	27127100.0	26950700.0	27289900.0	0	0.046587060533842796	0.019075986320773647	False	0.010542732376793514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB14	P0AB14		yccJ		2516190.0	2790380.0	2733410.0	2885160.0	3043440.0	3021550.0	0	0.04691917803696983	0.15471994881466622	False	0.010573923892701185	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06610	P06610		btuE		6441720.0	6567920.0	6736360.0	7307640.0	7124420.0	6827650.0	0	0.04756646354834407	0.10656148515549325	False	0.010605115408608859	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08622	P08622		dnaJ		7270040.0	7378980.0	7216320.0	7155930.0	7110790.0	7072400.0	0	0.04767302503362126	-0.03514509974645161	False	0.010636306924516533	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00946	P00946		manA		10909800.0	11019800.0	10890600.0	11053000.0	11274700.0	11185500.0	0	0.04823421497631709	0.03014541813027073	False	0.010667498440424205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09147	P09147		galE		9864040.0	9873080.0	10122500.0	10134400.0	10286000.0	10357600.0	0	0.049523385159019405	0.04370368071329956	False	0.010698689956331879	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37330	P37330		glcB		3340080.0	3213340.0	3123230.0	3403330.0	3509970.0	3444530.0	0	0.04981975720222089	0.09814219884219214	False	0.01072988147223955	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U5	P0A6U5		rsmG		5633610.0	5864390.0	5788410.0	5915600.0	6006170.0	6090720.0	0	0.050477847474387334	0.05935934480299234	False	0.010761072988147224	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75849	P75849		ycbL		1829940.0	1795210.0	1734320.0	1566510.0	1711040.0	1560860.0	0	0.05063286838167047	-0.14755731265362004	False	0.010792264504054898	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADZ0	P0ADZ0		rplW		8939740.0	9432230.0	9702420.0	8248560.0	8909430.0	8462560.0	0	0.05183065496105801	-0.1319532295542106	False	0.010823456019962572	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A759	P0A759		nagB		4910330.0	4871460.0	4880860.0	5327960.0	5140680.0	5087290.0	0	0.05187819555574712	0.08531878072111068	False	0.010854647535870244	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37657	P37657		bcsE		1200990.0	1202810.0	1212940.0	1236920.0	1288460.0	1279270.0	0	0.05205377961711432	0.07307385308868908	False	0.010885839051777917	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A734	P0A734		minE		36597800.0	36223300.0	37166800.0	34793300.0	35967300.0	34449100.0	0	0.052857146335732255	-0.06407709590615229	False	0.010917030567685589	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A746	P0A746		msrB		1444750.0	1558540.0	1539770.0	1354830.0	1446900.0	1322090.0	0	0.053095070223946016	-0.13968299703137382	False	0.010948222083593263	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17445	P17445		betB		33840100.0	33818900.0	35059300.0	40972400.0	36612300.0	39583300.0	0	0.05337861493984795	0.1898853750684296	False	0.010979413599500937	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04995	P04995		sbcB		2680430.0	2742420.0	2809250.0	2814140.0	2909820.0	2939620.0	0	0.05354143392900644	0.07370279693543583	False	0.01101060511540861	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36767	P36767		rdgC		5466590.0	5492630.0	5636870.0	5647700.0	5725750.0	5771360.0	0	0.05357237050937275	0.04692853028660051	False	0.011041796631316282	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33570	P33570		tktB		2512270.0	2619470.0	2489620.0	2460860.0	2338780.0	2384000.0	0	0.053656062225845055	-0.08533341076292882	False	0.011072988147223956	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFX0	P0AFX0		hpf		708042.0	672995.0	707264.0	657258.0	578605.0	584293.0	0	0.0538980601770357	-0.19826756693535516	False	0.011104179663131628	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA25	P0AA25		trxA		29739500.0	29478300.0	30125600.0	30327800.0	30337700.0	30964400.0	0	0.05483475654783172	0.03645728681926738	False	0.011135371179039302	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23836	P23836		phoP		15877300.0	15582000.0	15766000.0	16115800.0	15981900.0	16032000.0	0	0.055019366608712164	0.02736746938325417	False	0.011166562694946976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63389	P63389		yheS		1132380.0	1074300.0	1098340.0	1156710.0	1179610.0	1140670.0	0	0.055586194362598665	0.07317991572221413	False	0.011197754210854647	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08660	P08660		lysC		2411710.0	2431770.0	2445790.0	2463850.0	2535900.0	2506130.0	0	0.05604057858384037	0.0422468854577908	False	0.011228945726762321	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFP6	P0AFP6		ybgI		10151700.0	10114000.0	10168000.0	9846390.0	9750160.0	9456450.0	0	0.056779758477512016	-0.06698259787456486	False	0.011260137242669993	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W6	P0A9W6		yrbA		6077280.0	5948560.0	5678160.0	6404900.0	6547810.0	7175910.0	0	0.056858193430064985	0.18517290952966375	False	0.011291328758577667	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00959	P00959		metG		18922900.0	19092300.0	18773600.0	19318700.0	19462600.0	19108600.0	0	0.05710100652825108	0.027705237831993672	False	0.011322520274485342	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8D0	P0A8D0		nrdR		1772690.0	1699760.0	1790380.0	1900820.0	1803910.0	1878870.0	0	0.05725429408042234	0.08535679929873723	False	0.011353711790393012	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7F3	P0A7F3		pyrI		2478050.0	2606700.0	2473480.0	2701870.0	2683690.0	2673970.0	0	0.057524429077651366	0.09264728786173544	False	0.011384903306300686	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGD7	P0AGD7		ffh		4686940.0	4601690.0	4623930.0	4404700.0	4377190.0	4556700.0	0	0.057634639184830944	-0.060781739712303204	False	0.01141609482220836	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06971	P06971		fhuA		14589900.0	14449000.0	14582100.0	14369700.0	14065500.0	14274300.0	0	0.05771917954387677	-0.03046583531170879	False	0.011447286338116033	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60955	P60955		lgt		140869.0	107181.0	152333.0	98877.7	32501.8	73976.2	1	0.058020861183462336	-0.9632557272372336	False	0.011478477854023707	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30850	P30850		rnb		7809730.0	7791690.0	7885870.0	7611980.0	7690310.0	7758900.0	0	0.058167848906475056	-0.026413301918618407	False	0.011509669369931379	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P40874	P40874		solA		3010250.0	2954890.0	3030220.0	3102660.0	3073180.0	3046720.0	0	0.05828501751495346	0.03598624961485835	False	0.011540860885839051	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A908	P0A908		mipA		2135850.0	2041260.0	2113840.0	1914530.0	2039470.0	1965430.0	0	0.05832298889265977	-0.08781963473985328	False	0.011572052401746726	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76015	P76015		dhaK		2626140.0	2557820.0	2497810.0	2485510.0	2422090.0	2404370.0	0	0.05890897951947427	-0.07117861752981344	False	0.0116032439176544	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37128	P37128		nudK		3798000.0	3708840.0	3274630.0	4028150.0	4143840.0	4262140.0	0	0.060037167793198586	0.2057516717592588	False	0.011634435433562072	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04036	P04036		dapB		5719260.0	5792930.0	5705210.0	5488060.0	5553580.0	5664490.0	0	0.06028946739553142	-0.043489728130435494	False	0.011665626949469744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6C1	P0A6C1		nfo		2297020.0	2212890.0	2218690.0	2142250.0	2192310.0	2121080.0	0	0.06075045711867042	-0.05974623005461707	False	0.011696818465377417	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37095	P37095		pepB		15813800.0	15617700.0	15613000.0	15381300.0	15566000.0	15413800.0	0	0.060760525792226995	-0.021111269221626938	False	0.01172800998128509	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A968	P0A968		cspD		1578650.0	1719270.0	1664920.0	1521150.0	1539070.0	1484720.0	0	0.06150240187717692	-0.12690469465231694	False	0.011759201497192765	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06710	P06710		dnaX		1492500.0	1520080.0	1496760.0	1384790.0	1410370.0	1466240.0	0	0.061874903295463135	-0.08158881423625103	False	0.011790393013100439	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21599	P21599		pykA		27937600.0	28238700.0	27804200.0	27507600.0	27583900.0	27489700.0	0	0.06189302307093329	-0.024240994975096103	False	0.01182158452900811	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06282	P06282		cdh		3380530.0	3115450.0	3260190.0	3426760.0	3495050.0	3582210.0	0	0.0619951334172646	0.10655476604473262	False	0.011852776044915784	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H5	P0A6H5		hslU		24040600.0	24076600.0	23597100.0	23297100.0	23351200.0	23531900.0	0	0.06202014378432504	-0.03119676524738149	False	0.011883967560823456	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09158	P09158		speE		7325210.0	7259280.0	7298680.0	6990990.0	7175150.0	6931490.0	0	0.06205969191766572	-0.05274079929385778	False	0.01191515907673113	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37655	P37655		bcsQ		1087330.0	1093480.0	1048030.0	1050840.0	988431.0	1002020.0	0	0.06232455825114417	-0.08633208784317928	False	0.011946350592638804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P35340	P35340		ahpF		12222700.0	12360700.0	12396400.0	12149000.0	12093200.0	12219500.0	0	0.06239497255063287	-0.020355594609296097	False	0.011977542108546476	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8M0	P0A8M0		asnS		28404900.0	28897400.0	28379700.0	29023500.0	29051300.0	29273400.0	0	0.06260389667012183	0.027785817523328628	False	0.012008733624454149	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69503	P69503		apt		26487800.0	26330600.0	26298600.0	23394600.0	24548100.0	25209200.0	0	0.06266320236657903	-0.1130923857895581	False	0.012039925140361823	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A932	P0A932		gfcE		17737600.0	18151100.0	17433900.0	17251900.0	17214200.0	16838700.0	0	0.06281274653436986	-0.05565331915512118	False	0.012071116656269495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00963	P00963		asnA		25541200.0	24844600.0	25728900.0	24339200.0	24651500.0	24380800.0	0	0.0629406981002244	-0.05295532794222826	False	0.01210230817217717	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC38	P0AC38		aspA		72383200.0	74053700.0	72827000.0	70880600.0	70942600.0	72265300.0	0	0.063140389133906	-0.03446100182658417	False	0.012133499688084843	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75884	P75884		gfcB		1783480.0	1709780.0	1706510.0	1643250.0	1654080.0	1633600.0	0	0.06352521896254903	-0.07658803799692035	False	0.012164691203992514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07004	P07004		proA		5024690.0	5066300.0	5007920.0	4957620.0	4861660.0	4791100.0	0	0.06414555558707713	-0.04745070267978169	False	0.012195882719900188	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02931	P02931		ompF		41509000.0	40897700.0	42386500.0	38125200.0	38168800.0	40597700.0	0	0.06417094299543999	-0.09436683002390477	False	0.01222707423580786	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF03	P0AF03		mog		14246200.0	13874000.0	13971000.0	14264800.0	14838300.0	14855300.0	0	0.06427976183461072	0.06262023514633812	False	0.012258265751715534	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8W5	P0A8W5		yqgE		1068100.0	1124940.0	1113100.0	1149510.0	1216170.0	1265540.0	0	0.06451039519699824	0.13530652197221735	False	0.012289457267623208	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75957	P75957		lolD		2160880.0	2203390.0	2084490.0	2331590.0	2206170.0	2301960.0	0	0.06474406323258151	0.08491548766435247	False	0.012320648783530879	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76536	P76536		yfeX		17150500.0	17354800.0	16781900.0	16185100.0	16668400.0	16668700.0	0	0.06475091927411955	-0.05052340321220651	False	0.012351840299438553	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22939	P22939		ispA		4820390.0	4684870.0	4817470.0	4858650.0	4991140.0	5070180.0	0	0.06508890337287075	0.05893812941155513	False	0.012383031815346227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18843	P18843		nadE		19811600.0	19990800.0	19769400.0	19652000.0	19303600.0	19136000.0	0	0.06561218670617013	-0.03629998555797946	False	0.0124142233312539	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACA7	P0ACA7		gstB		2420620.0	2460310.0	2447310.0	2275480.0	2386760.0	2344100.0	0	0.0667568755795501	-0.06480575231021704	False	0.012445414847161574	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABQ2	P0ABQ2		garR		2806240.0	2901980.0	2623990.0	3062110.0	2925960.0	3209800.0	0	0.0670570327229746	0.1426006065796385	False	0.012476606363069246	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADV5	P0ADV5		yhbW		770292.0	720465.0	768781.0	935599.0	819385.0	843941.0	0	0.06720958305885509	0.20188718111685758	False	0.012507797878976918	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77258	P77258		nemA		4574040.0	4533720.0	4697310.0	4873150.0	4969390.0	4701560.0	0	0.06738927877297114	0.0752358208556509	False	0.012538989394884592	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37648	P37648		yhjJ		3130500.0	3242520.0	3121980.0	3045920.0	2980980.0	3089180.0	0	0.06749995436059263	-0.05875441505448901	False	0.012570180910792267	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75780	P75780		fiu		707391.0	674596.0	716273.0	643200.0	653551.0	677841.0	0	0.06750367173072547	-0.08763886922709467	False	0.012601372426699939	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q59385	Q59385		copA		4785990.0	4885270.0	4638550.0	4478930.0	4570990.0	4565840.0	0	0.06770095556747509	-0.07172700415224946	False	0.012632563942607611	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A915	P0A915		ompW		16418300.0	15221200.0	16682900.0	14240500.0	15198000.0	14652200.0	0	0.06774672500238861	-0.13221772803492104	False	0.012663755458515284	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C960	P0C960		emtA		107393.0	154118.0	174471.0	98877.7	33861.4	90686.1	0	0.06782202442900148	-0.964476657224599	False	0.012694946974422958	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A912	P0A912		pal		41189500.0	41519800.0	41361600.0	40705100.0	39357600.0	40015100.0	0	0.06834788680636097	-0.04719533062726699	False	0.012726138490330632	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEG4	P0AEG4		dsbA		5739160.0	5578270.0	5222600.0	6121780.0	5944780.0	5966070.0	0	0.06866886968818603	0.12464797321521957	False	0.012757330006238306	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA31	P0AA31		yedF		3949610.0	4215490.0	4041250.0	3811880.0	3931540.0	3698550.0	0	0.06999033507136679	-0.09329639652825145	False	0.012788521522145976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7F9	P0A7F9		queA		4051990.0	3830610.0	4118460.0	3796900.0	3776610.0	3621130.0	0	0.07051948381849783	-0.10035370387478114	False	0.01281971303805365	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45531	P45531		tusC		331673.0	271520.0	356346.0	234617.0	276104.0	211517.0	0	0.07078674943923835	-0.40986711667696146	False	0.012850904553961323	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P43671	P43671		pqiB		840666.0	880467.0	882444.0	821856.0	843557.0	811528.0	0	0.07093000897975031	-0.07193557020176247	False	0.012882096069868997	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45475	P45475		yhbV		1286470.0	1278560.0	1153010.0	1075130.0	1161260.0	1082070.0	0	0.07098862278864795	-0.16402840696737128	False	0.012913287585776671	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23331	P23331		tdk		2501850.0	2635190.0	2811640.0	2859960.0	2902480.0	3016630.0	0	0.07126605721879288	0.14335281903723873	False	0.012944479101684342	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37690	P37690		envC		3179120.0	3145730.0	3136910.0	3016100.0	2787230.0	2957720.0	0	0.07195400437833861	-0.11100478174022237	False	0.012975670617592016	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H8	P0A6H8		cls		165378.0	164956.0	198374.0	248590.0	219243.0	197972.0	0	0.07248261033768039	0.33262854810680736	False	0.01300686213349969	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77247	P77247		yniC		1618310.0	1649060.0	1585760.0	1502140.0	1469140.0	1580440.0	0	0.07300432232770655	-0.09250369316660532	False	0.013038053649407362	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADZ4	P0ADZ4		rpsO		149171000.0	154548000.0	144709000.0	141622000.0	140533000.0	138709000.0	0	0.07352119242896174	-0.09152225409018423	False	0.013069245165315036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52006	P52006		nudI		1026410.0	1116290.0	1124170.0	1132280.0	1250280.0	1245890.0	0	0.07524256527592985	0.15144434373700288	False	0.013100436681222707	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A8	P0A8A8		rimP		1184080.0	1066340.0	1054840.0	894143.0	971033.0	1030590.0	0	0.07539973717942206	-0.19081873583108674	False	0.01313162819713038	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFX7	P0AFX7		rseA		537619.0	581902.0	498672.0	620205.0	577424.0	650472.0	0	0.07607945502173898	0.19165991659984166	False	0.013162819713038055	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		155819000.0	154630000.0	145515000.0	143774000.0	133833000.0	144540000.0	0	0.07643352361222393	-0.11117446132535369	False	0.013194011228945727	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A840	P0A840		surE		1594200.0	1535610.0	1540470.0	1752740.0	1636760.0	1842560.0	0	0.07671613897186434	0.16387003815033607	False	0.013225202744853401	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8V2	P0A8V2		rpoB		67251800.0	67617300.0	66758400.0	64796200.0	66178100.0	66310700.0	0	0.0767657759185143	-0.03141115256985187	False	0.013256394260761074	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A917	P0A917		ompX		12907900.0	12851100.0	12776000.0	12532100.0	12702600.0	12345200.0	0	0.07682681433045108	-0.03620816320394092	False	0.013287585776668746	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04693	P04693		tyrB		3878770.0	3990480.0	3772440.0	3968270.0	4230450.0	4205510.0	0	0.07684044754755844	0.09153167535485356	False	0.01331877729257642	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21888	P21888		cysS		12593900.0	12578500.0	12503700.0	12736600.0	12723500.0	12973700.0	0	0.07710928481938752	0.02872599090444031	False	0.013349968808484094	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8P3	P0A8P3		yggX		20659400.0	21236000.0	21087700.0	21385500.0	22301100.0	21695700.0	0	0.0773875889252435	0.053935360689428336	False	0.013381160324391767	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69805	P69805		manZ		7065810.0	7183200.0	7192740.0	6897200.0	7082110.0	6974910.0	0	0.07792567537087136	-0.03318183870127931	False	0.013412351840299439	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGE6	P0AGE6		yieF		10296800.0	10047900.0	10019800.0	9985660.0	9558540.0	9688150.0	0	0.07811621957907001	-0.05481980048286289	False	0.013443543356207113	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9J8	P0A9J8		pheA		1984840.0	1816310.0	1984640.0	2010120.0	2139890.0	2151790.0	0	0.07860034309782898	0.12325000790499864	False	0.013474734872114785	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63417	P63417		yhbS		8941350.0	9092650.0	8726120.0	9783300.0	9285880.0	9236070.0	0	0.07861526039875741	0.08098508055841556	False	0.01350592638802246	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29745	P29745		pepT		4184770.0	4302270.0	4311710.0	4109920.0	4156710.0	4165230.0	0	0.07933016454819194	-0.04196075295692863	False	0.013537117903930133	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A937	P0A937		bamE		9019610.0	9023050.0	8593540.0	8353220.0	8451750.0	8543730.0	0	0.08008301571929045	-0.0714765169269719	False	0.013568309419837804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64540	P64540		yfcL		8157810.0	8244980.0	8176240.0	7964000.0	7782770.0	7479810.0	0	0.08098272591294035	-0.08165124152934047	False	0.013599500935745478	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39411	P39411		yjjX		2738190.0	2542410.0	2624960.0	2776150.0	2792620.0	2847150.0	0	0.08109590906709109	0.09025332946486282	False	0.01363069245165315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
