Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P45470	P45470		yhbO		874047.0	958850.0	923685.0	910926.0	911418.0	817430.0	0	0.13092948608757446	-0.10193656368091014	False	0.013556231003039513	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31697	P31697		fimC		4428750.0	4266830.0	4419080.0	4312650.0	4463430.0	4431410.0	0	0.13113437252410903	0.03563105631122538	False	0.01358662613981763	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB7	P0ACB7		hemY		5487280.0	5334530.0	5298290.0	5447080.0	5502090.0	5406880.0	0	0.13180116371757725	0.028107458080503946	False	0.013617021276595746	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA43	P0AA43		rsuA		4244130.0	4486580.0	4529070.0	4490270.0	4343210.0	4462450.0	0	0.13197729388472515	-0.04956532626851317	False	0.013647416413373862	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A898	P0A898		ybeY		3559680.0	3371590.0	3418070.0	3415230.0	3460720.0	3440380.0	0	0.133381103733279	0.035729797605798176	False	0.013677811550151976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05020	P05020		pyrC		5825490.0	5655980.0	5833170.0	5663130.0	5798870.0	5951630.0	0	0.13440902423053938	0.03520559186687089	False	0.013708206686930091	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		24811600.0	24909300.0	25546400.0	25171300.0	24683100.0	24816300.0	0	0.13449052049518295	-0.025325606966006785	False	0.013738601823708207	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24178	P24178		yffB		4285320.0	4495220.0	4943430.0	4563180.0	4389320.0	4330680.0	0	0.1345334569166697	-0.10651349801389864	False	0.013768996960486323	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23869	P23869		ppiB		37560000.0	35840900.0	36802300.0	36495000.0	36558100.0	37987600.0	0	0.13455976583591256	0.03870347878734688	False	0.01379939209726444	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10371	P10371		hisA		3015450.0	2847050.0	3083180.0	2923590.0	3151890.0	3311290.0	0	0.13473192093133343	0.09837850987404004	False	0.013829787234042552	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				44725500.0	56656700.0	56982300.0	53334500.0	20178100.0	43950100.0	0	0.13527161968712986	-0.6172287074880655	False	0.01386018237082067	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P0AFR4	P0AFR4		yciO		6496880.0	6415960.0	6347090.0	6518780.0	6560820.0	6566440.0	0	0.1355473802305284	0.025387449960476722	False	0.013890577507598785	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32132	P32132		typA		42692500.0	43200500.0	42739100.0	42744000.0	42407100.0	42541600.0	0	0.1372861487374917	-0.011734124837707614	False	0.013920972644376901	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFC3	P0AFC3		nuoA		2165120.0	2025010.0	2083640.0	2023370.0	2077350.0	2085550.0	0	0.13732876036305472	0.04539175707004452	False	0.013951367781155017	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC19	P0AC19		folX		3357800.0	3612470.0	3521060.0	3465270.0	3511420.0	3342510.0	0	0.13811328485297794	-0.05367363333367737	False	0.01398176291793313	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31460	P31460		dgoR		1268830.0	1282170.0	1378290.0	1501080.0	1226460.0	1222420.0	0	0.13825994655914267	-0.16270326693454581	False	0.014012158054711246	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68699	P68699		atpE		3237340.0	3444310.0	3383020.0	3152370.0	3100670.0	3022100.0	0	0.1385555400741651	-0.09247096286584036	False	0.014042553191489362	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00957	P00957		alaS		16560500.0	16311700.0	16287100.0	16523900.0	16610400.0	16463000.0	0	0.13860254634583244	0.014935959563163919	False	0.01407294832826748	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADW3	P0ADW3		yhcB		30810400.0	31279000.0	30932400.0	31344200.0	30909200.0	30964400.0	0	0.13968412958470627	-0.01350370359627414	False	0.014103343465045595	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADB7	P0ADB7		ecnB		14387400.0	13704100.0	13433400.0	12143700.0	14299000.0	13897400.0	0	0.13978965891906056	0.11646569243310975	False	0.014133738601823709	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABZ6	P0ABZ6		surA		12468300.0	12355500.0	12437200.0	12431300.0	12644200.0	12487000.0	0	0.14026245055812897	0.014480384793075743	False	0.014164133738601824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A832	P0A832		smpB		4107640.0	4239810.0	4423290.0	4244950.0	4201190.0	4194820.0	0	0.1413219551143999	-0.0459217709559562	False	0.01419452887537994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A784	P0A784		orn		2811270.0	2944820.0	3011240.0	2949450.0	2957430.0	2826340.0	0	0.14203673816720697	-0.051193880030605605	False	0.014224924012158056	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52647	P52647		ydbK		1393270.0	1576550.0	1585790.0	1628950.0	1579630.0	1423880.0	0	0.14204805810471358	-0.12396679061387224	False	0.014255319148936171	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77698	P77698		ybcK		4760080.0	4762070.0	4889160.0	5080470.0	4644640.0	4703590.0	0	0.1425216478912161	-0.06237874187970239	False	0.014285714285714285	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26646	P26646		acuI		4433310.0	4570990.0	4922050.0	4554150.0	4346470.0	4454460.0	0	0.1443501822587721	-0.08600621472189586	False	0.014316109422492401	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68191	P68191		sra		2294340.0	2371080.0	2306700.0	2339170.0	2177910.0	2291220.0	0	0.14480660259104647	-0.05308047087320758	False	0.014346504559270518	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGE9	P0AGE9		sucD		6945810.0	6965390.0	6927140.0	6912320.0	7013010.0	7053220.0	0	0.14508255797398303	0.014296349229048901	False	0.014376899696048634	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF67	P0AF67		yjeE		3498770.0	3226120.0	3204610.0	3289200.0	3484870.0	3257610.0	0	0.14640774532114514	0.07537398569717459	False	0.01440729483282675	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAK1	P0AAK1		hycB		1522340.0	1597970.0	1708930.0	1564540.0	1569920.0	1491890.0	0	0.1464719224498766	-0.08769404476723107	False	0.014437689969604863	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC62	P0AC62		grxC		18885900.0	18413800.0	18035700.0	18689500.0	18812200.0	18718000.0	0	0.14663346942749042	0.033033834121183735	False	0.01446808510638298	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00934	P00934		thrC		4593670.0	4481590.0	4277870.0	4364230.0	4478200.0	4453740.0	0	0.14744183376150855	0.043520239643962594	False	0.014498480243161095	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8D6	P0A8D6		ymdB		1407130.0	1289750.0	1275760.0	1240650.0	1367870.0	1279550.0	0	0.14763409477869816	0.09120559413639164	False	0.01452887537993921	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36672	P36672		treB		2142150.0	1916000.0	1975520.0	2080930.0	2180340.0	2017910.0	0	0.1491087380867766	0.08625098844687147	False	0.014559270516717328	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07363	P07363		cheA		5471380.0	5543540.0	5485410.0	5584090.0	5511080.0	5404980.0	0	0.14951791789247784	-0.019725596211006655	False	0.01458966565349544	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76112	P76112		yncA		1170810.0	1349930.0	1327240.0	1265130.0	1303550.0	1205350.0	0	0.149610074017765	-0.09944549518630844	False	0.014620060790273557	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77202	P77202		dsbG		299708.0	309215.0	370550.0	341689.0	221530.0	312750.0	0	0.1497750489382158	-0.29252570499952973	False	0.014650455927051673	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24169	P24169		speF		3013830.0	3275890.0	3093200.0	3160540.0	3118990.0	3049940.0	0	0.15138866675283455	-0.05349236085562466	False	0.014680851063829789	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADF6	P0ADF6		edd		1955390.0	1380570.0	1692500.0	1557060.0	1812670.0	1597240.0	0	0.15141944876761615	0.2126061407758514	False	0.014711246200607904	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC81	P0AC81		gloA		2103590.0	1884160.0	1859050.0	1918900.0	2122440.0	1902370.0	0	0.1514752547059575	0.11417068757388577	False	0.014741641337386018	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61889	P61889		mdh		22789400.0	21719300.0	21301400.0	21721500.0	22327400.0	21688100.0	0	0.15174249735375797	0.045247534755260214	False	0.014772036474164134	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76316	P76316		dcyD		1308050.0	1163520.0	1206040.0	1277980.0	1301600.0	1253600.0	0	0.1518354063727003	0.0828912415328972	False	0.01480243161094225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA4	P0ABA4		atpH		22897600.0	22169700.0	22653100.0	22176700.0	22583100.0	22573300.0	0	0.1519789742370199	0.022529632147401748	False	0.014832826747720367	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACK2	P0ACK2		agaR		760998.0	632891.0	626156.0	738723.0	749770.0	989444.0	0	0.1526325900731022	0.3236599326749236	False	0.014863221884498483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76346	P76346		mtfA		1035360.0	1057910.0	1097210.0	1074710.0	1045600.0	947511.0	0	0.15296652379855244	-0.09286863508995116	False	0.014893617021276596	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y1	P0A8Y1		yjjG		1635340.0	1550100.0	1536630.0	1630470.0	1638990.0	1638330.0	0	0.15595205434908954	0.05857362555102409	False	0.014924012158054712	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7I0	P0A7I0		prfA		4027600.0	4078780.0	4039250.0	4073040.0	3942060.0	4033440.0	0	0.15617281975396138	-0.02241770172926887	False	0.014954407294832828	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6W5	P0A6W5		greA		23613900.0	23057800.0	23043000.0	23553000.0	23482500.0	23638700.0	0	0.15634675294361125	0.02222422138451577	False	0.014984802431610943	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A840	P0A840		surE		1696870.0	1712210.0	1708650.0	1707800.0	1688510.0	1707530.0	0	0.1563984282640974	-0.010091709593865126	False	0.015015197568389059	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00864	P00864		ppc		11478500.0	11741600.0	11603100.0	11635100.0	11445400.0	11648500.0	0	0.15734702317230262	-0.016901282252359647	False	0.015045592705167173	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21367	P21367		ycaC		3886560.0	4007320.0	3950830.0	4085330.0	3907250.0	3580000.0	0	0.1587779548378635	-0.08253671411671445	False	0.015075987841945289	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABU0	P0ABU0		menB		10663000.0	11049500.0	11353600.0	11073500.0	10399000.0	11112600.0	0	0.16090839327894157	-0.05723079746758405	False	0.015106382978723406	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25522	P25522		mnmE		4776950.0	4643920.0	4423850.0	4513790.0	4742050.0	4551440.0	0	0.16144296637922065	0.05101824474030474	False	0.015136778115501522	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07003	P07003		poxB		2514480.0	2522780.0	2593050.0	2600870.0	2528960.0	2383170.0	0	0.16151652800980226	-0.05528020077639743	False	0.015167173252279637	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15042	P15042		ligA		6880040.0	7230690.0	7241380.0	7007730.0	6906200.0	7129380.0	0	0.16207636785237314	-0.03839979604005385	False	0.015197568389057751	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		101222000.0	99545300.0	101320000.0	99301600.0	101221000.0	101745000.0	0	0.1623454013957042	0.019198344009834934	False	0.015227963525835867	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFF2	P0AFF2		nupC		569171.0	479917.0	530178.0	526964.0	541296.0	530969.0	0	0.16272582393993548	0.09478595603559083	False	0.015258358662613982	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76270	P76270		msrC		2926100.0	3208720.0	2999960.0	3013940.0	3011760.0	2856470.0	0	0.16318281859801587	-0.06860298613885495	False	0.015288753799392098	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08179	P08179		purN		1016240.0	1111340.0	1010380.0	1074100.0	988450.0	828845.0	0	0.16333921079847943	-0.1735831299991044	False	0.015319148936170214	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67603	P67603		yqfB		3369980.0	3565100.0	3612520.0	3384400.0	3370160.0	3371510.0	0	0.16335020253161003	-0.06286734566935553	False	0.015349544072948328	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26616	P26616		maeA		8726380.0	9002510.0	8736580.0	8824110.0	8761340.0	8518280.0	0	0.16362478081595616	-0.03058444042479653	False	0.015379939209726445	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25437	P25437		frmA		8008350.0	7752030.0	8053990.0	7959930.0	8091910.0	8291530.0	0	0.1641383516352461	0.037499562831632756	False	0.01541033434650456	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A912	P0A912		pal		36406400.0	36205600.0	34476100.0	35898900.0	36562300.0	36940700.0	0	0.16462985759945056	0.044369918092036324	False	0.015440729483282676	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL0	P0ACL0		glpR		1801360.0	2041910.0	1840050.0	1981980.0	1875730.0	1816660.0	0	0.16496161606245469	-0.09407908159472436	False	0.015471124620060792	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P78067	P78067		ynjE		2802220.0	2982890.0	2797680.0	2988420.0	2861600.0	2634750.0	0	0.16545765305584179	-0.07954793030925192	False	0.015501519756838906	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02919	P02919		mrcB		1748440.0	1753940.0	1801600.0	1779400.0	1624460.0	1726340.0	0	0.165940486086094	-0.06518980449518158	False	0.015531914893617021	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8D0	P0A8D0		nrdR		4296610.0	4223090.0	4484360.0	4391840.0	3983590.0	4204050.0	0	0.16613645305238697	-0.06937946481344949	False	0.015562310030395137	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAI3	P0AAI3		ftsH		11856800.0	11598200.0	11390600.0	11622400.0	11661200.0	11619100.0	0	0.16653033714770343	0.02175616324402906	False	0.015592705167173253	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62707	P62707		gpmA		41571300.0	41366600.0	41569500.0	40756300.0	41655800.0	41963600.0	0	0.1666882019359776	0.01737053334239557	False	0.01562310030395137	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07000	P07000		pldB		659990.0	569273.0	569341.0	548911.0	621318.0	569447.0	0	0.1671654434478276	0.13320505091092752	False	0.015653495440729484	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAJ3	P0AAJ3		fdnH		4695610.0	4745400.0	4702220.0	4648920.0	4492970.0	4521060.0	0	0.16789405281012	-0.04015040810505457	False	0.0156838905775076	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76536	P76536		yfeX		8977740.0	9072530.0	9016760.0	9001760.0	8856580.0	8638890.0	0	0.1683775511510622	-0.0332831719363489	False	0.015714285714285715	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11875	P11875		argS		12549200.0	12482000.0	12573600.0	12650100.0	12397700.0	12286800.0	0	0.16874518129500957	-0.018173646012603736	False	0.01574468085106383	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77433	P77433		ykgG		1216280.0	1365120.0	1241690.0	1295100.0	1226520.0	1235250.0	0	0.16933503176888678	-0.08523940955495748	False	0.015775075987841947	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AET2	P0AET2		hdeB		12179100.0	13006500.0	13147600.0	14386500.0	13133800.0	12513900.0	0	0.16949388285085912	-0.0999587056520581	False	0.015805471124620062	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10384	P10384		fadL		11839100.0	12025400.0	12181200.0	12368500.0	12026500.0	12079500.0	0	0.1695612181724073	-0.02506669151614829	False	0.015835866261398178	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGE0	P0AGE0		ssb		29184200.0	28365600.0	28719200.0	29108000.0	29006400.0	29304000.0	0	0.16979798134011936	0.02162661855217345	False	0.015866261398176294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33136	P33136		mdoG		12069900.0	12259600.0	12061600.0	12224100.0	12063300.0	12033300.0	0	0.17034180072492836	-0.015031888235792767	False	0.01589665653495441	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22333	P22333		add		12648900.0	12503500.0	12876800.0	12794300.0	12458800.0	12198700.0	0	0.17062103061987063	-0.0331898908813552	False	0.015927051671732525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75736	P75736		ybfF		1984040.0	2294640.0	2144470.0	2119770.0	2149180.0	2061940.0	0	0.17122611462565623	-0.08230793725312972	False	0.015957446808510637	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04425	P04425		gshB		8751610.0	8880310.0	8820340.0	9050560.0	8771320.0	8804080.0	0	0.1717102680345948	-0.023060466853984617	False	0.015987841945288753	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69776	P69776		lpp		39128700.0	38532900.0	38064700.0	38794400.0	38922200.0	38654000.0	0	0.17195065897495612	0.016321928662358553	False	0.016018237082066872	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADX9	P0ADX9		rsmD		28912.6	1336770.0	1166430.0	1156340.0	1044540.0	734820.0	1	0.17236141372040753	-1.0170501320425707	False	0.016048632218844987	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24182	P24182		accC		20582500.0	19717400.0	19805400.0	19817500.0	19953800.0	20027100.0	0	0.17349947910325123	0.029433979293653153	False	0.016079027355623103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61714	P61714		ribE		45907300.0	47937600.0	46533400.0	48266700.0	47196600.0	46319000.0	0	0.1735293743166868	-0.03389888981488086	False	0.016109422492401215	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEE1	P0AEE1		dcrB		7712900.0	7600610.0	7691590.0	7475250.0	7642870.0	7879840.0	0	0.17385364880817875	0.029364804352542687	False	0.01613981762917933	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD49	P0AD49		raiA		6551950.0	6609110.0	6970080.0	6884650.0	6668870.0	6587120.0	0	0.17421215082840313	-0.046998039799973385	False	0.016170212765957447	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06959	P06959		aceF		61867000.0	60494100.0	60137600.0	61085400.0	60738600.0	61240400.0	0	0.17435428019191365	0.016803600770572028	False	0.016200607902735562	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABC7	P0ABC7		hflK		15733200.0	15868300.0	16260400.0	16025600.0	15896600.0	15844500.0	0	0.17464108879334753	-0.020517902872463526	False	0.016231003039513678	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P1	P0A6P1		tsf		169750000.0	165264000.0	162650000.0	166281000.0	167682000.0	165209000.0	0	0.1757943400577663	0.024447941103288334	False	0.016261398176291793	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67095	P67095		yfcE		829021.0	924417.0	937400.0	928348.0	865330.0	924923.0	0	0.17632114954748274	-0.09118345353608381	False	0.01629179331306991	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADP9	P0ADP9		yihD		4815310.0	5068350.0	4927020.0	5156220.0	5037390.0	4792740.0	0	0.17752944947596022	-0.049017659862571304	False	0.016322188449848025	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		48906300.0	50340100.0	49850800.0	49292700.0	48716200.0	45734500.0	0	0.1776811048355055	-0.06037486167732544	False	0.01635258358662614	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21513	P21513		rne		10289800.0	10222200.0	10392800.0	10412100.0	10234000.0	10098000.0	0	0.17906053615039372	-0.01896976992497049	False	0.016382978723404256	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27306	P27306		sthA		1051150.0	1087410.0	1066970.0	1107920.0	1083330.0	1048580.0	0	0.18004742916969027	-0.03547510617326458	False	0.01641337386018237	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30128	P30128		greB		2059400.0	2068060.0	2019600.0	2116170.0	1986530.0	1955320.0	0	0.18033212637465193	-0.04789612268593434	False	0.016443768996960487	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63224	P63224		gmhA		25862900.0	26023800.0	26509100.0	27191400.0	26199700.0	24432200.0	0	0.1808633532478676	-0.05965784637014788	False	0.016474164133738603	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFU8	P0AFU8		ribC		8724820.0	9060770.0	8771650.0	8854650.0	8816210.0	8428450.0	0	0.18117750953722933	-0.039323792753840264	False	0.01650455927051672	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37655	P37655		bcsQ		905405.0	925494.0	1004930.0	931586.0	931184.0	871877.0	0	0.18152158895724343	-0.07955273248076791	False	0.016534954407294834	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG24	P0AG24		spoT		2830680.0	2786710.0	2844410.0	2884380.0	2674590.0	2573010.0	0	0.1820191755481033	-0.07604309039907883	False	0.01656534954407295	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF18	P0AF18		nagA		3656150.0	3661220.0	3594170.0	3586060.0	3828890.0	3674910.0	0	0.1822565169455293	0.041772839253916394	False	0.016595744680851066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADH5	P0ADH5		fimB		919980.0	1014740.0	949622.0	930811.0	933778.0	813232.0	0	0.18248211334130823	-0.11843714305445267	False	0.01662613981762918	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE82	P0AE82		cpxA		3318810.0	3368790.0	3294310.0	3329990.0	3253470.0	3169600.0	0	0.18305143630264986	-0.036730635784560706	False	0.016656534954407297	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76004	P76004		ycgM		1340860.0	1325000.0	1364610.0	1304750.0	1482560.0	1408290.0	0	0.1833351081151263	0.08327639810500898	False	0.016686930091185413	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A825	P0A825		glyA		30674600.0	30119900.0	30637100.0	30386800.0	30546900.0	30788600.0	0	0.18343385044408145	0.013647714127422297	False	0.016717325227963525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60651	P60651		speB		10942800.0	11424400.0	11355100.0	10994500.0	11128200.0	10929800.0	0	0.18355818347231284	-0.03341205556712471	False	0.01674772036474164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		127403000.0	127465000.0	124760000.0	125577000.0	134753000.0	128750000.0	0	0.18424728673714594	0.04919138960947723	False	0.016778115501519756	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9C5	P0A9C5		glnA		20080000.0	20038900.0	20049800.0	20205400.0	19445800.0	19691400.0	0	0.18427996970467836	-0.026000559631495074	False	0.016808510638297875	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		200518000.0	187285000.0	190140000.0	190745000.0	196197000.0	189699000.0	0	0.1844790824727974	0.045596889010742464	False	0.01683890577507599	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		353695000.0	342275000.0	341059000.0	346270000.0	354346000.0	342937000.0	0	0.18453619566231363	0.029642906312798638	False	0.016869300911854103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39401	P39401		mdoB		1298730.0	1318770.0	1335780.0	1372750.0	1336810.0	1264850.0	0	0.18631814861945215	-0.04619455867514072	False	0.01689969604863222	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31142	P31142		sseA		6498690.0	6823900.0	6739820.0	6676220.0	6704850.0	6662750.0	0	0.1863570762044967	-0.026882536665629685	False	0.016930091185410334	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG51	P0AG51		rpmD		90364600.0	90898400.0	88791800.0	91066000.0	86231400.0	86203000.0	0	0.18734073082916455	-0.043034588296653395	False	0.01696048632218845	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29131	P29131		ftsN		933628.0	897599.0	857152.0	965083.0	978881.0	987152.0	0	0.18978494872475987	0.09236564234781854	False	0.016990881458966565	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04335	P04335		frsA		4482480.0	4330920.0	4423970.0	4416250.0	4416360.0	4445220.0	0	0.19124364490982526	0.018817460420311984	False	0.01702127659574468	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
