Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P77499	P77499		sufC		1593600.0	1515010.0	1487110.0	1473680.0	1520300.0	1419030.0	0	0.7915688669792414	0.014909549262910538	False	0.04223621103117506	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76502	P76502		sixA		6861970.0	7245930.0	7030230.0	7902150.0	7130090.0	7652790.0	0	0.793011612889718	-0.01987001355796609	False	0.04226618705035971	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A898	P0A898		ybeY		3252170.0	3468420.0	3379680.0	3442730.0	3434700.0	3470350.0	0	0.7933530969682445	-0.009337170446973686	False	0.04229616306954436	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77211	P77211		cusC		2014240.0	2015180.0	2085630.0	2152560.0	2045290.0	2196000.0	0	0.7945970827904163	-0.013392620549582995	False	0.04232613908872902	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P22707	P22707		finO		1128250.0	1106480.0	1371580.0	951828.0	1242720.0	1220050.0	0	0.7972343765069138	-0.045764644055459464	False	0.04235611510791367	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD49	P0AD49		raiA		7272950.0	7287100.0	7202060.0	7064920.0	7337730.0	7123290.0	0	0.7973827172755537	0.00524113402323606	False	0.042386091127098326	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P29012	P29012		dadX		656421.0	594912.0	600547.0	619091.0	530381.0	439232.0	0	0.7976777815198286	-0.049865098494854924	False	0.042416067146282974	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P42596	P42596		rlmG		2385860.0	2274940.0	2332600.0	2353820.0	2275220.0	2333660.0	0	0.7977961543800179	0.00678546850875478	False	0.04244604316546762	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAC8	P0AAC8		iscA		6806320.0	6706120.0	6952810.0	6461440.0	6979530.0	6732760.0	0	0.7979923421464592	-0.010549309273152596	False	0.04247601918465228	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46857	Q46857		dkgA		5424540.0	5474560.0	5565460.0	5524470.0	5267080.0	5374070.0	0	0.7980111467409693	-0.007413738962195861	False	0.04250599520383693	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77252	P77252		ykgE		1075480.0	1040660.0	1106210.0	1006070.0	1059890.0	1082800.0	0	0.7981255016292035	0.01212384452023354	False	0.042535971223021586	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADT5	P0ADT5		ygiC		3233300.0	3155310.0	3201540.0	3351720.0	3147900.0	3255360.0	0	0.7981961831578923	-0.008530102382787758	False	0.042565947242206234	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P26646	P26646		acuI		2834930.0	2799350.0	2795420.0	2930620.0	2779750.0	2920430.0	0	0.7998243118176868	0.008273712357034895	False	0.04259592326139089	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37005	P37005		lasT		1231970.0	1241050.0	1131860.0	1223850.0	1295530.0	1129810.0	0	0.7999497719065066	-0.01925592219465277	False	0.042625899280575544	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABX2	P0ABX2		flgC		1141460.0	1239210.0	1247670.0	1160870.0	1064330.0	1143070.0	0	0.8007778842351017	0.02097907128266435	False	0.0426558752997602	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADA1	P0ADA1		tesA		686714.0	803845.0	832700.0	674741.0	887451.0	840326.0	0	0.801245052340393	-0.039082770402730685	False	0.04268585131894485	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46871	Q46871		yqjH		3843660.0	3802990.0	3810430.0	3766480.0	3769230.0	3648140.0	0	0.8036998836944189	-0.006544123176400677	False	0.042715827338129495	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9F1	P0A9F1		mntR		1464670.0	1492900.0	1388750.0	1345330.0	1412640.0	1254140.0	0	0.804137828270433	0.022435467010200313	False	0.04274580335731415	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABU7	P0ABU7		exbB		2267850.0	2269380.0	2227790.0	2165880.0	2342440.0	2146360.0	0	0.8041651216062865	-0.011292462633344809	False	0.042775779376498804	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76535	P76535		murQ		1708690.0	1861740.0	1712960.0	1923160.0	1718700.0	1716300.0	0	0.8043489880503649	-0.01846243187307139	False	0.04280575539568346	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABU5	P0ABU5		elbB		23985700.0	23401900.0	23923500.0	23123900.0	23739800.0	23121000.0	0	0.804538438346193	-0.005689275396344209	False	0.04283573141486811	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69795	P69795		chbB		314857.0	327945.0	265173.0	372449.0	300928.0	322476.0	0	0.8047973019943027	0.04051089354134427	False	0.042865707434052755	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37908	P37908		yfjD		2556310.0	2436580.0	2501420.0	2538740.0	2492990.0	2578390.0	0	0.8053010919668588	0.007283966195868323	False	0.04289568345323741	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25906	P25906		ydbC		833428.0	825742.0	918498.0	731872.0	788405.0	825901.0	0	0.8063437478963275	0.027130409010566042	False	0.042925659472422065	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6H1	P0A6H1		clpX		27019500.0	27004200.0	27235400.0	26277100.0	26873600.0	26610500.0	0	0.8075213261205895	0.0044458111542025735	False	0.04295563549160672	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEM4	P0AEM4		flgM		2340530.0	2292200.0	2196800.0	2306110.0	2388050.0	2205070.0	0	0.8088593213422873	-0.011172757289524873	False	0.04298561151079137	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB46	P0AB46		ymgD		2059130.0	2148470.0	2135640.0	1983780.0	2261200.0	2105060.0	0	0.8093420854972465	-0.015448566774776048	False	0.04301558752997602	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAF6	P0AAF6		artP		878564.0	859212.0	811971.0	969804.0	826124.0	912108.0	0	0.8120315056284031	0.023041209114635648	False	0.04304556354916067	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6T9	P0A6T9		gcvH		1318340.0	1292100.0	1291480.0	1377530.0	1317870.0	1352910.0	0	0.8138996916972813	-0.008539806630064635	False	0.04307553956834533	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P68699	P68699		atpE		3100370.0	3470920.0	3371650.0	3385820.0	3097610.0	3394660.0	0	0.8140830099867675	0.016139753322100825	False	0.04310551558752998	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6D0	P0A6D0		argR		1695900.0	1767090.0	1720110.0	1597900.0	1710060.0	1610230.0	0	0.814309460553579	0.012896989371590745	False	0.04313549160671463	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24251	P24251		crl		6652740.0	6200810.0	6450610.0	6211160.0	6392360.0	6048980.0	0	0.8146633533955357	-0.011524392883727502	False	0.04316546762589928	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64604	P64604		mlaD		6778050.0	6760700.0	6685510.0	6607060.0	6976480.0	6637300.0	0	0.8163437698861611	-0.00663471596165139	False	0.04319544364508393	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A901	P0A901		blc		1091170.0	1077620.0	1017860.0	1195940.0	1095110.0	1099230.0	0	0.8169277499017751	-0.017939239224867263	False	0.04322541966426859	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACB4	P0ACB4		hemG		2469580.0	2414800.0	2389250.0	2138320.0	2645020.0	2157440.0	0	0.8174612843365962	-0.026545815594198847	False	0.04325539568345324	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFG6	P0AFG6		sucB		8468890.0	8287470.0	8347720.0	8424810.0	8398650.0	8463340.0	0	0.8185952441866035	0.0027782640436797555	False	0.04328537170263789	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACD4	P0ACD4		nifU		16348600.0	16035800.0	16400100.0	15902600.0	15930700.0	15661900.0	0	0.8198487606976537	-0.005607175384569386	False	0.04331534772182254	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06996	P06996		ompC		153492000.0	152745000.0	150399000.0	152191000.0	157795000.0	155959000.0	0	0.8212848793364024	0.005663945116765159	False	0.04334532374100719	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76245	P76245		yeaP		889644.0	762421.0	866173.0	776540.0	778190.0	726645.0	0	0.8217608402005752	-0.025365878453413215	False	0.04337529976019185	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64467	P64467		cnu		2887460.0	2952200.0	3010280.0	2719130.0	2941720.0	2755540.0	0	0.8234750913143344	-0.012688804234265707	False	0.0434052757793765	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30128	P30128		greB		2144360.0	2187530.0	2137670.0	2077590.0	2165530.0	2004360.0	0	0.8244136036011084	-0.010105795038239631	False	0.043435251798561156	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P16681	P16681		phnB		500967.0	588512.0	611972.0	514115.0	441965.0	430954.0	0	0.8247198044723774	-0.0444911597372259	False	0.043465227817745804	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFI0	P0AFI0		oxc		1061950.0	1013100.0	917008.0	1039770.0	1124930.0	1052970.0	0	0.824828385822687	0.02151956785851427	False	0.04349520383693045	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AES6	P0AES6		gyrB		8870280.0	8841260.0	8832790.0	8807550.0	8913500.0	8866920.0	0	0.8251061582921881	0.0013370079762716166	False	0.043525179856115113	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A873	P0A873		trmD		4165020.0	4022190.0	4107790.0	4179330.0	4002140.0	4054640.0	0	0.82598289356787	-0.005576450233795661	False	0.04355515587529976	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P17846	P17846		cysI		11645900.0	11891800.0	11693000.0	11809100.0	11897700.0	11939100.0	0	0.8263989832568586	0.003134675248314025	False	0.043585131894484416	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P61887	P61887		rmlA2		967164.0	949843.0	1028580.0	1007120.0	928764.0	1021390.0	0	0.8280020465269965	-0.012741948722853206	False	0.043615107913669064	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P45955	P45955		ybgF		2777520.0	2941410.0	2843460.0	2812800.0	2958550.0	2851100.0	0	0.8294721278672106	-0.007518723497481067	False	0.04364508393285371	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23331	P23331		tdk		2776090.0	2935060.0	2927940.0	2961130.0	2807340.0	2936500.0	0	0.8299380964715564	-0.008111825665201107	False	0.043675059952038374	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACL9	P0ACL9		pdhR		15045500.0	15281300.0	15097500.0	15393300.0	15194100.0	15460300.0	0	0.8306833401419645	0.0032237951401744994	False	0.04370503597122302	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6W9	P0A6W9		gshA		4834060.0	4685250.0	4690180.0	4743680.0	4742740.0	4608470.0	0	0.8319560204173895	-0.004976787461302166	False	0.04373501199040768	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9Q5	P0A9Q5		accD		14990500.0	14989700.0	14973900.0	15189000.0	15004500.0	15131400.0	0	0.8329960017202973	-0.0017834134966710955	False	0.043764988009592325	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6I6	P0A6I6		coaD		1244840.0	1239270.0	1199230.0	1169190.0	1255630.0	1164360.0	0	0.8334129431146384	0.009688731088891001	False	0.04379496402877698	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABH7	P0ABH7		gltA		10543300.0	10876200.0	10921200.0	10417600.0	10812300.0	10607400.0	0	0.8344170539514206	-0.005583936793557651	False	0.043824940047961634	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACM2	P0ACM2		ydfH		1575400.0	1591720.0	1678540.0	1577300.0	1533770.0	1591820.0	0	0.8344541864121915	-0.009267922160276693	False	0.04385491606714629	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AA53	P0AA53		qmcA		2053090.0	1784960.0	1903400.0	1920660.0	1890090.0	1815910.0	0	0.8352422828478754	-0.015277231826990286	False	0.04388489208633094	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P13979	P13979		traT		3666090.0	3551500.0	3603830.0	3620770.0	3659760.0	3699750.0	0	0.8354753980304804	0.004364808133467323	False	0.043914868105515585	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77808	P77808		yfaY		2538290.0	2467660.0	2478330.0	2454050.0	2499330.0	2446570.0	0	0.8362963070657553	0.0040341359093592905	False	0.04394484412470024	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB71	P0AB71		fbaA		155162000.0	156452000.0	155660000.0	153926000.0	156000000.0	153213000.0	0	0.8365525803672008	-0.0023538058452205073	False	0.043974820143884895	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGC3	P0AGC3		slt		1520300.0	1513450.0	1552500.0	1537950.0	1493070.0	1536740.0	0	0.8375002277251598	-0.0041071244358934665	False	0.04400479616306955	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37051	P37051		purU		5571470.0	5491760.0	5650770.0	5634500.0	5550780.0	5722700.0	0	0.837849494066093	-0.004301229672336086	False	0.0440347721822542	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P12295	P12295		ung		1828910.0	1876570.0	1866810.0	1903490.0	1880650.0	1975420.0	0	0.8411129917307487	0.007626083487740048	False	0.044064748201438846	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD68	P0AD68		ftsI		359407.0	355931.0	345703.0	335034.0	329757.0	276618.0	0	0.84168314463173	-0.02671272166757641	False	0.0440947242206235	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31680	P31680		djlA		1225380.0	1230550.0	1288220.0	1125100.0	1083880.0	1090880.0	0	0.8420580296849953	0.02032174411593288	False	0.044124700239808155	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P29744	P29744		flgL		2560820.0	2578530.0	2531340.0	2272850.0	2699690.0	2451090.0	0	0.8422372239791703	0.016546760859170534	False	0.04415467625899281	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31057	P31057		panB		5973990.0	5875520.0	5925500.0	5852940.0	6176600.0	6034930.0	0	0.8428567215827552	-0.005683921844572185	False	0.04418465227817746	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9J8	P0A9J8		pheA		2181300.0	2162030.0	2255110.0	2062250.0	2178030.0	2113180.0	0	0.8442723441192205	-0.008661609752571511	False	0.04421462829736211	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64559	P64559		cptB		463101.0	446778.0	433865.0	504250.0	520481.0	526195.0	0	0.8449062548635826	-0.02245025055753966	False	0.04424460431654676	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A940	P0A940		bamA		14170900.0	14401200.0	14142500.0	14246000.0	14508700.0	14244300.0	0	0.846003825449135	-0.002719983615975775	False	0.04427458033573142	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P41052	P41052		mltB		905494.0	1008590.0	953135.0	998962.0	987358.0	1002340.0	0	0.8468077712442338	-0.011348212901282023	False	0.04430455635491607	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69913	P69913		csrA		12674400.0	13058300.0	12637700.0	12126500.0	12469300.0	11764200.0	0	0.8468886690652928	0.010170090014881339	False	0.04433453237410072	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P02925	P02925		rbsB		11669000.0	12029800.0	12014100.0	11830700.0	11966600.0	12028900.0	0	0.8471353843393153	-0.0033758778072780393	False	0.04436450839328537	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33025	P33025		psuG		1937980.0	1915600.0	1968580.0	1969510.0	1983960.0	2042860.0	0	0.8485305924197911	-0.006252487048341098	False	0.04439448441247002	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24224	P24224		acpS		2038480.0	2015030.0	1999200.0	2093530.0	1941260.0	2009530.0	0	0.8490795919093744	0.006929034895479775	False	0.04442446043165468	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P78067	P78067		ynjE		3032540.0	2763890.0	2946870.0	2731550.0	2953580.0	2765210.0	0	0.849136157864921	-0.011807690484020856	False	0.04445443645083933	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6P5	P0A6P5		der		4816680.0	4672930.0	4805470.0	4803070.0	4722710.0	4808310.0	0	0.8491573647882176	-0.003359164616853502	False	0.044484412470023986	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABJ1	P0ABJ1		cyoA		2348110.0	2339470.0	2363460.0	2286350.0	2402270.0	2342700.0	0	0.8510639930018142	-0.0044666912384627175	False	0.044514388489208634	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75691	P75691		yahK		1314900.0	1256660.0	1236820.0	1256310.0	1293220.0	1190400.0	0	0.8512452306409901	-0.009323266931705786	False	0.04454436450839328	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37765	P37765		rluB		4540810.0	4748960.0	4673320.0	4766150.0	4561120.0	4660810.0	0	0.8533528943750521	-0.005162521352998858	False	0.044574340527577944	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG51	P0AG51		rpmD		47354400.0	48666500.0	48387200.0	46678500.0	47849700.0	46407000.0	0	0.8543615849907423	-0.004929602459402909	False	0.04460431654676259	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21369	P21369		pncA		2126160.0	2167450.0	2192020.0	2304950.0	2065190.0	2223340.0	0	0.8547336251750219	-0.009973844180114183	False	0.044634292565947246	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31119	P31119		aas		1636550.0	1481610.0	1554760.0	1405280.0	1541500.0	1322130.0	0	0.8548384629395612	-0.01976473570341076	False	0.044664268585131894	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P67910	P67910		hldD		18280100.0	18198100.0	18387500.0	18235100.0	18111300.0	18307800.0	0	0.8550565425943191	0.0013726166167113275	False	0.04469424460431654	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P45748	P45748		rimN		4466720.0	4404330.0	4516530.0	4151560.0	4346370.0	4218750.0	0	0.8562286547750052	0.00832760217480463	False	0.044724220623501204	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8T7	P0A8T7		rpoC		52085300.0	52066700.0	52199000.0	52242400.0	51758100.0	52143300.0	0	0.8564070925464031	0.0008845599302575092	False	0.04475419664268585	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADC6	P0ADC6		lptG		830322.0	757450.0	781816.0	777554.0	802569.0	758991.0	0	0.8568845624820614	-0.009299554633256693	False	0.04478417266187051	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31473	P31473		ravA		1293960.0	1346530.0	1351770.0	1271850.0	1374260.0	1380250.0	0	0.8584075090388601	0.00822587876285881	False	0.044814148681055155	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25535	P25535		visC		2096100.0	2191180.0	2111280.0	2033620.0	2207300.0	2098630.0	0	0.8603327983058974	0.007635883716057399	False	0.04484412470023981	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39830	P39830		ybaL		896428.0	843046.0	986912.0	836776.0	854968.0	909760.0	0	0.8623172871221991	-0.015934039546472246	False	0.044874100719424465	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77791	P77791		maa		390145.0	450839.0	489061.0	345618.0	458134.0	425159.0	0	0.8635873677020005	-0.03007325641981423	False	0.04490407673860912	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P45531	P45531		tusC		453014.0	354136.0	389427.0	417444.0	362956.0	381133.0	0	0.8655794025730359	0.022583275053164376	False	0.04493405275779377	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69228	P69228		baeR		1516790.0	1688070.0	1578180.0	1593910.0	1599690.0	1595520.0	0	0.8656481594779739	0.008621084677057944	False	0.044964028776978415	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P63284	P63284		clpB		17959100.0	18093500.0	18020500.0	17819300.0	17891500.0	17743200.0	0	0.8661274795468374	0.001730797934626164	False	0.04499400479616307	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AE60	P0AE60		cedA		1767110.0	1793170.0	1731330.0	1630040.0	1668290.0	1520260.0	0	0.867639143809787	0.014520967613047974	False	0.045023980815347725	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60340	P60340		truB		8348430.0	7992910.0	8482640.0	8103800.0	8129840.0	8287550.0	0	0.8679403587378457	-0.005110013864935054	False	0.04505395683453238	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75780	P75780		fiu		665668.0	602540.0	670010.0	698781.0	649190.0	728414.0	0	0.8686356606814933	-0.015351363074917357	False	0.04508393285371703	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABZ6	P0ABZ6		surA		11875300.0	11641900.0	11752900.0	11838800.0	11713200.0	11830800.0	0	0.8698455497589701	0.0017601588604388662	False	0.045113908872901676	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07021	P07021		yfiB		774312.0	779625.0	749191.0	793477.0	845583.0	854129.0	0	0.8703172878962936	0.011920465171101282	False	0.04514388489208633	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07012	P07012		prfB		7712650.0	7943220.0	7839490.0	7949660.0	7830480.0	8016080.0	0	0.8728102150358533	0.003192189194564542	False	0.045173860911270985	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD83	P0AD83		pyrL		396192.0	522089.0	335339.0	499626.0	494708.0	443901.0	0	0.8771951030602232	0.034847979122219416	False	0.04520383693045564	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEB2	P0AEB2		dacA		7935780.0	8043050.0	7955980.0	8188880.0	7889610.0	8107500.0	0	0.8777791979649077	0.0031095989171542517	False	0.04523381294964029	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24186	P24186		folD		5789950.0	5829500.0	5827820.0	5788120.0	5911470.0	5935910.0	0	0.8778126423171815	0.0022987543414654987	False	0.04526378896882494	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76585	P76585		yphG		8794030.0	8581350.0	8839160.0	8315750.0	9044430.0	8708240.0	0	0.8779795414505017	-0.00638636155079193	False	0.04529376498800959	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P04846	P04846		nlpA		3218850.0	3263460.0	3225060.0	3215040.0	3365000.0	3296050.0	0	0.8785196093017791	-0.003939823643870703	False	0.04532374100719425	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46835	Q46835		yghG		692963.0	826220.0	663242.0	807058.0	926913.0	834066.0	0	0.8787359902220897	-0.026704120854754137	False	0.0453537170263789	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76291	P76291		cmoB		2026640.0	2028750.0	2075280.0	2084970.0	1967050.0	2093150.0	0	0.8808412285132923	0.004992387200698321	False	0.04538369304556355	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9D8	P0A9D8		dapD		38896000.0	38962200.0	39312900.0	38377800.0	38978100.0	38948800.0	0	0.8819223412780007	0.001707932710257686	False	0.045413669064748204	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8V6	P0A8V6		fadR		5151070.0	5083400.0	4930950.0	5220710.0	5168090.0	5130240.0	0	0.883518001442681	0.004227782757615446	False	0.04544364508393285	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A972	P0A972		cspE		125901000.0	128299000.0	126933000.0	125530000.0	126884000.0	124583000.0	0	0.8846868464545947	-0.0021465451919043532	False	0.04547362110311751	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P05637	P05637		apaH		1579140.0	1579630.0	1572800.0	1810110.0	1563980.0	1742950.0	0	0.8855201743756103	-0.013233744038383718	False	0.04550359712230216	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGE0	P0AGE0		ssb		29900400.0	30042800.0	29709700.0	30299200.0	30436000.0	30648600.0	0	0.8857233523465335	0.002341314750222493	False	0.04553357314148681	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P46837	P46837		yhgF		8226330.0	8272650.0	8200650.0	8193680.0	8248170.0	8160690.0	0	0.8859286760023977	0.0010048675282861687	False	0.045563549160671464	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFB1	P0AFB1		nlpI		1651560.0	1552860.0	1537270.0	1631130.0	1637060.0	1581020.0	0	0.8859867177367888	-0.006022958568685966	False	0.04559352517985611	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33643	P33643		rluD		3105210.0	3162740.0	3079190.0	3156300.0	3121240.0	3102240.0	0	0.8874976894619082	0.002073878522926924	False	0.045623501199040774	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P67244	P67244		yqhA		602105.0	691666.0	627542.0	728870.0	667696.0	754376.0	0	0.888384274534496	0.017032994709965138	False	0.04565347721822542	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
