Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P67095	P67095		yfcE		753522.0	719124.0	796100.0	761401.0	829877.0	601185.0	0	0.13832208463067636	-0.2031286790241779	False	0.010263929618768328	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG59	P0AG59		rpsN		25860300.0	26349200.0	27690900.0	27192000.0	27782500.0	22950500.0	0	0.1386156543923437	-0.137318542039917	False	0.01029325513196481	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9J6	P0A9J6		rbsK		3451260.0	3522380.0	3438870.0	3430770.0	3224340.0	3732630.0	0	0.13906481609604704	0.08496080813263747	False	0.01032258064516129	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07762	P07762		glgB		3968350.0	4112920.0	3959830.0	3663430.0	3862190.0	3993450.0	0	0.1392452900857736	0.07218235225156672	False	0.010351906158357772	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64588	P64588		yqjI		1886350.0	1925230.0	1857940.0	1847120.0	1867930.0	2002910.0	0	0.13938775540566423	0.061201091024823615	False	0.010381231671554253	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A717	P0A717		prs		29859200.0	29789500.0	31531500.0	31339900.0	31167300.0	26505300.0	0	0.13955406537634296	-0.1263368150189397	False	0.010410557184750733	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC84	P0AC84		gloB		532976.0	431796.0	800622.0	889946.0	743780.0	776860.0	0	0.1398772097070586	-0.48309560160660237	False	0.010439882697947215	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE91	P0AE91		creA		3373440.0	3397770.0	3411760.0	3626890.0	3650950.0	3378160.0	0	0.14014283990280027	-0.07481769102957435	False	0.010469208211143695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFL3	P0AFL3		ppiA		6406230.0	6481370.0	6410490.0	6343650.0	6405110.0	6439760.0	0	0.14033124189849164	0.01260350058391667	False	0.010498533724340177	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37005	P37005		lasT		1284200.0	1265640.0	1258380.0	1244890.0	1144930.0	1341430.0	0	0.14141771142949416	0.09305626429047502	False	0.010527859237536656	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADT2	P0ADT2		ygiB		968879.0	941174.0	979166.0	1000190.0	1116450.0	781977.0	0	0.14221758019548547	-0.2016205797755949	False	0.010557184750733138	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABS1	P0ABS1		dksA		34313700.0	33836700.0	34492700.0	34137600.0	34853600.0	33263000.0	0	0.1430637623128751	-0.029158039286961663	False	0.01058651026392962	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11447	P11447		argH		2060660.0	2034140.0	2059550.0	2073840.0	2121600.0	1962890.0	0	0.14316278777246488	-0.0462398272743884	False	0.0106158357771261	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADG7	P0ADG7		guaB		47053500.0	46329500.0	47301200.0	47971700.0	48593800.0	43712700.0	0	0.1447055230160774	-0.06954937660485254	False	0.010645161290322582	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAI5	P0AAI5		fabF		35374200.0	35020600.0	36333900.0	37730700.0	36869100.0	30944800.0	0	0.14491313790879748	-0.13049966178559547	False	0.01067448680351906	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77258	P77258		nemA		4235510.0	4468150.0	4814900.0	4606460.0	5083570.0	4727380.0	0	0.1451423048292143	-0.11097231250394561	False	0.010703812316715543	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD12	P0AD12		yeeZ		11761100.0	11417300.0	10870600.0	11223200.0	11043900.0	12818600.0	0	0.14575386274487231	0.11940320456653085	False	0.010733137829912023	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CE47	P0CE47		tufA		1472630000.0	1484520000.0	1561070000.0	1542480000.0	1559460000.0	1304780000.0	0	0.14638904945972656	-0.12975462580083882	False	0.010762463343108505	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52006	P52006		nudI		1262060.0	1271280.0	1160340.0	1258580.0	1125590.0	1284170.0	0	0.14643954198133904	0.1070457359161731	False	0.010791788856304987	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEE8	P0AEE8		dam		373309.0	369358.0	300950.0	322026.0	348939.0	488673.0	0	0.1468099003327761	0.34132712477246085	False	0.010821114369501466	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52076	P52076		qseB		869088.0	933250.0	937473.0	942185.0	939366.0	877172.0	0	0.14702324416924922	-0.07322656023312892	False	0.010850439882697948	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		29614200.0	29660900.0	25847000.0	26233400.0	26560100.0	26486500.0	0	0.14775270516996247	0.12505932706624187	False	0.010879765395894428	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09155	P09155		rnd		2221140.0	2383720.0	2264460.0	2219990.0	1991590.0	2485880.0	0	0.14835972835888794	0.1308243004483245	False	0.01090909090909091	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAT9	P0AAT9		ybeL		8071550.0	8291470.0	8001250.0	7789500.0	7821810.0	7935880.0	0	0.1486081619860519	0.04133654263390791	False	0.010938416422287392	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEI1	P0AEI1		miaB		11481600.0	11486500.0	11291300.0	11286700.0	11180900.0	11264900.0	0	0.15029042202863996	0.020119832054794118	False	0.01096774193548387	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A932	P0A932		gfcE		15531300.0	15335600.0	16162600.0	15851700.0	16345900.0	13748700.0	0	0.15057507104137402	-0.11627196935108167	False	0.010997067448680353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A836	P0A836		sucC		6616810.0	6616810.0	6631210.0	6623110.0	6639540.0	6579720.0	0	0.1506203697518529	-0.005851128456461218	False	0.011026392961876833	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9T6	P0A9T6		ybaQ		523802.0	449436.0	410340.0	280969.0	50726.7	471259.0	1	0.15081270764361507	0.9610067046731684	False	0.011055718475073315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61949	P61949		fldA		4530830.0	4589530.0	4400490.0	4311100.0	4306780.0	4354890.0	0	0.15092490258389193	0.04976321556964147	False	0.011085043988269795	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6K3	P0A6K3		def		10968800.0	10624900.0	10990400.0	11167700.0	11094600.0	10218900.0	0	0.15095741561451692	-0.0638732008583837	False	0.011114369501466275	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7C2	P0A7C2		lexA		18325600.0	18287200.0	18723700.0	18379100.0	18358400.0	17935000.0	0	0.15104783310717212	-0.0239578204196762	False	0.011143695014662757	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABD5	P0ABD5		accA		14382400.0	14209800.0	14715700.0	14795400.0	14835400.0	13155000.0	0	0.15134285270856598	-0.08714080711246767	False	0.011173020527859238	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADS2	P0ADS2		zapA		15433000.0	14784400.0	15536300.0	15502800.0	15658900.0	14330600.0	0	0.15165224067863048	-0.06800010011780765	False	0.01120234604105572	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6S7	P0A6S7		gpsA		5021190.0	5014810.0	5026810.0	4873010.0	4747290.0	5344500.0	0	0.15167009668925716	0.07048636753341972	False	0.0112316715542522	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AET8	P0AET8		hdhA		1356750.0	1410790.0	1359640.0	1310580.0	1370800.0	1444050.0	0	0.15170335649998107	0.05964550445931103	False	0.011260997067448682	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8W5	P0A8W5		yqgE		2324060.0	2318000.0	2399570.0	2342700.0	2361640.0	2199490.0	0	0.15173922378317817	-0.054290089603282535	False	0.01129032258064516	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB67	P0AB67		pntB		1900960.0	1856650.0	1804020.0	1859870.0	1805790.0	2013090.0	0	0.15229984629433205	0.07728990034633532	False	0.011319648093841643	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8E7	P0A8E7		yajQ		16037100.0	15818000.0	16317500.0	16354500.0	16383300.0	14944300.0	0	0.15262661020226231	-0.06791898196076329	False	0.011348973607038125	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB77	P0AB77		kbl		17394600.0	16715000.0	18224400.0	17786900.0	18035400.0	14839400.0	0	0.15283831382213636	-0.14292714543473228	False	0.011378299120234605	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06709	P06709		birA		1074150.0	1013640.0	1001710.0	1013010.0	1011550.0	1059440.0	0	0.1529477921079136	0.056541906108041544	False	0.011407624633431087	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39099	P39099		degQ		5524850.0	5490350.0	5631990.0	5742760.0	5529560.0	5177450.0	0	0.15350943903769254	-0.06205202102329345	False	0.011436950146627566	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADV7	P0ADV7		mlaC		10374300.0	10504000.0	10567600.0	10440200.0	10640700.0	10380800.0	0	0.1537517371725639	-0.017860882446689756	False	0.011466275659824048	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAB6	P0AAB6		galF		12872700.0	12970600.0	13470800.0	13417700.0	13524300.0	11591000.0	0	0.15445911680455354	-0.1104515349517127	False	0.011495601173020528	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06136	P06136		ftsQ		918064.0	970834.0	875488.0	911864.0	924807.0	1030040.0	0	0.15446891475041016	0.10600180867525161	False	0.01152492668621701	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75915	P75915		ycdY		9286810.0	9603470.0	9735210.0	9512290.0	9628120.0	9197410.0	0	0.15470859250715224	-0.039913944953228905	False	0.011554252199413492	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63417	P63417		yhbS		8384820.0	8585080.0	8913730.0	8857670.0	8770420.0	8800320.0	0	0.15505794235574843	-0.0425624476714053	False	0.01158357771260997	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39187	P39187		ytfJ		558001.0	653611.0	589468.0	521454.0	389905.0	664646.0	0	0.1556304715489742	0.3221005358300501	False	0.011612903225806452	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6D7	P0A6D7		aroK		10733100.0	10694900.0	10882400.0	11000200.0	11217400.0	9872640.0	0	0.1558558188484986	-0.08063906098046036	False	0.011642228739002933	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CB39	P0CB39		eptC		2359330.0	2493920.0	2430190.0	2311540.0	2189470.0	2553960.0	0	0.15594917106568854	0.09582509121721226	False	0.011671554252199415	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAH0	P0AAH0		pstB		1247900.0	1315190.0	1169040.0	1155800.0	1240840.0	1513400.0	0	0.15649574836223745	0.1931502410640145	False	0.011700879765395897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13033	P13033		glpB		1330070.0	1326420.0	1282510.0	1176740.0	1310320.0	1513610.0	0	0.1565830625165529	0.1456820175732602	False	0.011730205278592375	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFD6	P0AFD6		nuoI		9097390.0	9129710.0	9476500.0	9474210.0	9236060.0	8368440.0	0	0.15719925307924923	-0.08383383500094056	False	0.011759530791788857	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG93	P0AG93		secF		1962300.0	1838600.0	1878880.0	1830190.0	1758720.0	1933270.0	0	0.15767639105021297	0.06862684176462207	False	0.011788856304985338	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77570	P77570		anmK		1391100.0	1477420.0	1492460.0	1471370.0	1520310.0	1452920.0	0	0.15821550597789263	-0.05331919083854936	False	0.01181818181818182	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76256	P76256		yeaZ		2066420.0	2066060.0	2271480.0	2094010.0	2165240.0	2059310.0	0	0.15954387205065923	-0.07688772209086277	False	0.0118475073313783	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A998	P0A998		ftnA		45756400.0	48233900.0	46572900.0	45872400.0	44128000.0	48434000.0	0	0.1605689749571997	0.0605198503757099	False	0.01187683284457478	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A8	P0A6A8		acpP		166764000.0	164137000.0	163736000.0	160210000.0	164502000.0	171881000.0	0	0.16072398815844025	0.04172801947138903	False	0.01190615835777126	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEP3	P0AEP3		galU		64814900.0	61664500.0	65254200.0	63734000.0	65949500.0	60742000.0	0	0.16127808958373355	-0.05826777879342522	False	0.011935483870967743	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77522	P77522		sufB		733924.0	666047.0	747528.0	712653.0	782491.0	697985.0	0	0.16148148370251372	-0.09623421488571708	False	0.011964809384164225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02942	P02942		tsr		11259800.0	11117400.0	11366200.0	11487000.0	11415500.0	10597300.0	0	0.16189221435563206	-0.05554067982596615	False	0.011994134897360705	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H7	P0A9H7		cfa		3354220.0	3375780.0	3528290.0	3493570.0	3389670.0	3067550.0	0	0.1644583069558591	-0.08768915632063962	False	0.012023460410557185	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32662	P32662		gph		1312150.0	1300990.0	857276.0	687752.0	1227090.0	1147550.0	0	0.16514812065006665	0.440008717908211	False	0.012052785923753665	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGF2	P0AGF2		ygdK		1882250.0	2135640.0	1849900.0	1907210.0	1861830.0	2095970.0	0	0.16576714183074698	0.12178552159088268	False	0.012082111436950147	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22255	P22255		cysQ		7291540.0	7259980.0	7616890.0	7327160.0	7526740.0	6663380.0	0	0.16604906381232337	-0.08297296762284344	False	0.01211143695014663	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21888	P21888		cysS		10996100.0	11111400.0	11266400.0	11177900.0	11331700.0	10505800.0	0	0.166202108538733	-0.05053805519953425	False	0.01214076246334311	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05719	P05719		hsdS		1396480.0	1397150.0	1503510.0	1400010.0	1428430.0	1348620.0	0	0.1665604844150579	-0.0646019631151993	False	0.01217008797653959	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9A6	P0A9A6		ftsZ		13780900.0	13892500.0	13935200.0	14175500.0	14650900.0	12647500.0	0	0.1671298024363619	-0.08478799353199817	False	0.01219941348973607	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		736436.0	720179.0	780532.0	815420.0	757112.0	569940.0	0	0.1677345804557962	-0.21551123019342858	False	0.012228739002932552	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEQ6	P0AEQ6		glnP		4414170.0	4312210.0	4040830.0	4073710.0	4398360.0	4883190.0	0	0.16785006484418158	0.12120529656945477	False	0.012258064516129033	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A720	P0A720		tmk		2643200.0	2653170.0	2695730.0	2745240.0	2691620.0	2705490.0	0	0.16848969848568987	-0.023379495452607552	False	0.012287390029325515	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29680	P29680		hemE		6225650.0	6164150.0	6172340.0	6070730.0	6176230.0	6249070.0	0	0.16905968077480815	0.017096162981087622	False	0.012316715542521995	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00805	P00805		ansB		21173600.0	21251000.0	21980000.0	22068300.0	22211800.0	18836600.0	0	0.16924716327414277	-0.1131667536496901	False	0.012346041055718475	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADK0	P0ADK0		yiaF		13446700.0	13496100.0	13936500.0	13909600.0	14145600.0	12016100.0	0	0.1699414700938092	-0.10815125202770189	False	0.012375366568914957	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76273	P76273		rsmF		4022980.0	3712660.0	4110050.0	4015900.0	3949670.0	3730750.0	0	0.1700984609154939	-0.07468600885194115	False	0.012404692082111438	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10408	P10408		secA		7320240.0	7518860.0	7607170.0	7554330.0	7637320.0	6982240.0	0	0.1702830968261705	-0.06321945958342641	False	0.01243401759530792	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14081	P14081		selB		987328.0	933938.0	971442.0	891291.0	898713.0	1014520.0	0	0.1710894943990211	0.08832289296039483	False	0.012463343108504398	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		25076000.0	26303400.0	23871000.0	22731000.0	22210900.0	33331300.0	0	0.17156085184812295	0.2998651662482863	False	0.01249266862170088	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7V0	P0A7V0		rpsB		154563000.0	153637000.0	158813000.0	159547000.0	157881000.0	141170000.0	0	0.17229016428864868	-0.08378801559706096	False	0.012521994134897362	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24205	P24205		msbB		2323740.0	2288870.0	2107360.0	2367150.0	2061740.0	2567430.0	0	0.17285651726566198	0.13552871625209997	False	0.012551319648093842	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00448	P00448		sodA		3764630.0	3838810.0	3807170.0	3608300.0	3663140.0	3831540.0	0	0.17291357092011297	0.04567696033262088	False	0.012580645161290325	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64490	P64490		yoaC		1839730.0	1929540.0	1920440.0	2010340.0	1907170.0	1856210.0	0	0.17329375154836596	-0.05348565366052905	False	0.012609970674486803	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64581	P64581		yqjD		25464200.0	25596200.0	26812400.0	26081200.0	25700700.0	25514100.0	0	0.17343489979255636	-0.03756064411774548	False	0.012639296187683285	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36673	P36673		treR		812222.0	884950.0	886820.0	877379.0	902054.0	780596.0	0	0.17357698204406	-0.10577257341744578	False	0.012668621700879765	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB14	P0AB14		yccJ		2900970.0	2878080.0	3100930.0	2863110.0	2992360.0	2647080.0	0	0.17359400847009354	-0.08804878728950791	False	0.012697947214076247	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A746	P0A746		msrB		1883260.0	1790760.0	1810730.0	2020000.0	2024780.0	1526680.0	0	0.17435554975150847	-0.17108901212975586	False	0.01272727272727273	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9R7	P0A9R7		ftsE		2788350.0	2810340.0	3114420.0	3120370.0	2913770.0	3034750.0	0	0.17548111012038237	-0.08360916166888703	False	0.012756598240469208	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		71090300.0	71571900.0	73422400.0	74962800.0	72198500.0	64689400.0	0	0.17580553247432637	-0.08924700748660468	False	0.01278592375366569	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABD3	P0ABD3		bfr		6815850.0	6752670.0	6839070.0	6802840.0	7056120.0	6654600.0	0	0.17646845472304148	-0.03348786946239331	False	0.01281524926686217	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32141	P32141		yihT		96263.6	341617.0	366612.0	414543.0	485449.0	343282.0	1	0.17736229711906604	-0.6972707570640163	False	0.012844574780058652	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75957	P75957		lolD		4831460.0	4813400.0	5053850.0	4914570.0	5080900.0	4235860.0	0	0.17830134811891638	-0.11661589743815418	False	0.012873900293255134	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05637	P05637		apaH		3303650.0	3237580.0	3608530.0	3512140.0	3295570.0	3325620.0	0	0.17933361320803234	-0.07817311333688834	False	0.012903225806451613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		122714000.0	121325000.0	126559000.0	126386000.0	126745000.0	108822000.0	0	0.18014455281213376	-0.1057220178969475	False	0.012932551319648095	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A937	P0A937		bamE		8196650.0	7726920.0	8525740.0	8544470.0	8715880.0	6179450.0	0	0.1803869834550759	-0.2223495280650884	False	0.012961876832844575	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37025	P37025		ligT		297169.0	364178.0	420245.0	378810.0	355714.0	183297.0	0	0.1804110829710996	-0.45118897532135516	False	0.012991202346041057	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76187	P76187		ydhF		2639080.0	2649180.0	2556580.0	2451980.0	2607070.0	2595260.0	0	0.18072129719046684	0.049876550363161	False	0.013020527859237538	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29744	P29744		flgL		2684550.0	2523210.0	2835280.0	2722080.0	2585270.0	2446310.0	0	0.18139885529247504	-0.089267752769103	False	0.013049853372434018	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADB7	P0ADB7		ecnB		12523400.0	12248300.0	12135300.0	13232100.0	13747800.0	10608900.0	0	0.18199472446120027	-0.1447708275308496	False	0.013079178885630498	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05100	P05100		tag		1604120.0	1745270.0	1643580.0	1594730.0	1512490.0	1901510.0	0	0.18213347243367933	0.1443942475304616	False	0.01310850439882698	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39393	P39393		yjiV		567980.0	612563.0	634571.0	578458.0	677225.0	522964.0	0	0.18247317779196864	-0.15007223169366074	False	0.013137829912023462	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60546	P60546		gmk		5586800.0	5607690.0	5666610.0	5622230.0	5693880.0	5397520.0	0	0.18304759310332291	-0.03357887469948305	False	0.013167155425219942	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33570	P33570		tktB		2450550.0	2397570.0	2440870.0	2525980.0	2520970.0	2469190.0	0	0.18336206274375572	-0.033232373983610404	False	0.013196480938416423	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB89	P0AB89		purB		8946680.0	9080490.0	8817750.0	8690180.0	9045570.0	9130380.0	0	0.18417343466365615	0.03245129941432061	False	0.013225806451612903	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFX7	P0AFX7		rseA		1937170.0	1927400.0	1907040.0	1669630.0	1789240.0	2397030.0	0	0.18437517472441423	0.22270849286418146	False	0.013255131964809385	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CK95	P0CK95		yghJ		5345440.0	5299530.0	5360550.0	5340300.0	5460370.0	5302400.0	0	0.18552509527950617	-0.019217592329035783	False	0.013284457478005867	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76223	P76223		ynjB		1960380.0	2161440.0	2022780.0	1896850.0	1968060.0	2226140.0	0	0.1859899768400231	0.10859132515298585	False	0.013313782991202347	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64429	P64429		ypfJ		1124040.0	1121100.0	1135170.0	1120340.0	1181730.0	1075910.0	0	0.18650895740164597	-0.04961114572133677	False	0.013343108504398828	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37631	P37631		yhiN		1228930.0	1222620.0	1191310.0	1152250.0	1195880.0	1373780.0	0	0.18674450381026098	0.11206309093333311	False	0.013372434017595308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGD1	P0AGD1		sodC		721684.0	731671.0	875039.0	922188.0	1016760.0	59318.6	1	0.18696831548095985	-0.8955149427654481	False	0.01340175953079179	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF70	P0AF70		yjeI		9322400.0	8983400.0	9880230.0	10002200.0	10470000.0	6138470.0	0	0.18713083644629736	-0.3123157009689357	False	0.01343108504398827	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9C0	P0A9C0		glpA		2169030.0	2203980.0	2204550.0	2357000.0	2288630.0	1868710.0	0	0.18781382509774774	-0.13419825757790682	False	0.013460410557184752	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q59385	Q59385		copA		5619330.0	5448770.0	5655720.0	5689950.0	5596520.0	5238510.0	0	0.18881811837141418	-0.05516348427574058	False	0.013489736070381233	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76049	P76049		ycjY		2331530.0	2391460.0	2156140.0	2252930.0	2316270.0	2752670.0	0	0.18930802537165475	0.152593750402687	False	0.013519061583577713	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45395	P45395		kdsD		2438420.0	2305020.0	2447730.0	2445280.0	2470270.0	2174560.0	0	0.1894792068610609	-0.08999354953141779	False	0.013548387096774195	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04425	P04425		gshB		6802070.0	6762350.0	6975440.0	6858480.0	6945070.0	6316880.0	0	0.18954036386898804	-0.06371343613094113	False	0.013577712609970675	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADF6	P0ADF6		edd		1727970.0	1891810.0	1756130.0	1646950.0	1504170.0	1726000.0	0	0.1900904154677616	0.12348569477208175	False	0.013607038123167157	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
