protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P21338	1879284.6078198224	1788016.298874978	1716069.695914852	1647668.9999999988	1644290.8044714604	1744913.5495585934	P21338	P21338		rna	0	0.12377715791655311	0.0959812902875898	False	0.013763702801461632	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A905	63168617.752157554	56730428.858531564	54804265.1186037	52822631.62442331	52655932.0992841	50564461.8912402	P0A905	P0A905		slyB	0	0.12396436153667441	0.16296307962663942	False	0.013794153471376372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
Q46868	30655237.1218394	28582410.273543783	26903962.27248003	25928110.293911077	25753766.00818811	26190542.77888515	Q46868	Q46868		yqiC	0	0.12435336103143838	0.14559783865339723	False	0.01382460414129111	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P69741	7612761.538735464	8734948.31303569	8217059.3217505505	8804228.18640001	9244739.463971006	8839103.505813321	P69741	P69741		hybO	0	0.12502755251628916	-0.13037558303412453	False	0.013855054811205846	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
Q46871	9292846.686267562	9363839.318729255	9401979.897561025	9792992.271217268	10443964.874271547	9659106.623985292	Q46871	Q46871		yqjH	0	0.12502769285486234	-0.09150913098363432	False	0.013885505481120585	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P52007	4173344.776946845	3711252.804527844	3920461.8976013134	4781694.536388499	4062630.255522193	4461710.24978147	P52007	P52007		yecM	0	0.12507101282960495	-0.17267542768575805	False	0.013915956151035323	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9Z1	33262450.97545548	33097012.10779129	33686207.19209391	32752690.94376687	32059463.618293364	33080310.79723269	P0A9Z1	P0A9Z1		glnB	0	0.12522478398432055	0.03138900531111843	False	0.013946406820950063	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77454	2032336.5630142384	2445322.201767539	2586187.948303027	2895468.270391539	2721447.4102504933	2633003.070386346	P77454	P77454		glsA1	0	0.1254356652037882	-0.22392587455881574	False	0.0139768574908648	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P65367	7000850.827473195	6467355.600617539	6353653.781839982	6880439.772160438	7090018.089208075	7691055.286922734	P65367	P65367		yqcA	0	0.12552928345203648	-0.12804166422299018	False	0.014007308160779537	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACY3	4920347.902364033	4406409.523749559	4421323.00362557	4281107.371136196	4137070.798337877	4101931.655299273	P0ACY3	P0ACY3		yeaG	0	0.1255326333918966	0.13498297951841298	False	0.014037758830694276	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8F0	124986399.40742972	127095821.0886752	128471499.7026636	131161744.89297086	134447314.74972892	128051225.54968734	P0A8F0	P0A8F0		upp	0	0.12667055759678653	-0.04885104850000108	False	0.014068209500609014	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P39396	13437127.122805702	11658862.532893104	11443559.17417204	10454814.719458483	11307837.922710655	10304029.802682748	P39396	P39396		yjiY	0	0.1270755883598765	0.18838371733308407	False	0.014098660170523752	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P45578	50727862.59289218	61712504.38793224	63074242.694682434	69047016.90933658	68282224.8001927	67630904.93444799	P45578	P45578		luxS	0	0.12714471877690695	-0.22375228886239082	False	0.014129110840438492	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P27829	8911183.801615588	8483445.361493176	8686636.218566928	8281647.917391944	8537736.21653796	8384161.740622863	P27829	P27829		wecC	0	0.12760037623902892	0.04938714626727367	False	0.014159561510353228	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AD10	7294087.478813142	8550648.409346914	8757852.241748536	9548676.137202073	9377288.19736247	8922049.001756385	P0AD10	P0AD10		yecJ	0	0.1280477771839823	-0.17876431866702505	False	0.014190012180267966	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P07862	23275384.05509108	22791140.05681027	23004781.44119568	22142231.16456949	22262387.17919792	22932783.41786652	P07862	P07862		ddlB	0	0.12877849683983691	0.03667843772375639	False	0.014220462850182705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P25437	22132593.153148398	23312902.639893413	23461896.8757402	24146466.242022257	23811695.675256982	24019758.854064647	P25437	P25437		frmA	0	0.1288901714070609	-0.06289565818718902	False	0.014250913520097443	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9X9	90011650.57719699	101845762.32365692	99973457.46714124	87655101.43052253	87984707.64488949	88879081.35302326	P0A9X9	P0A9X9		cspA	0	0.13004827226277502	0.1417617470153763	False	0.014281364190012183	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P64602	1855281.5144165235	1817115.1828866303	1746737.2211011222	1841139.5000000007	1941916.2406545023	1882657.049607732	P64602	P64602		mlaB	0	0.1303022228261055	-0.06419516995200167	False	0.014311814859926919	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A805	74170279.84181479	82102918.62104842	82444733.7051586	87716052.15817651	84367227.34949051	85735324.14851296	P0A805	P0A805		frr	0	0.1307430878111206	-0.1110494255507051	False	0.014342265529841657	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACE0	85713716.36325347	82167755.75915046	83290329.54399621	81006390.42204984	80661718.12311606	82185273.68923932	P0ACE0	P0ACE0		hybC	0	0.1308300893707778	0.042660523488523845	False	0.014372716199756396	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADE8	31978694.4850119	34643262.2696815	35011704.96280614	35865670.83056326	36784035.00895279	35746272.545549355	P0ADE8	P0ADE8		ygfZ	0	0.13104354724271947	-0.09293292098236246	False	0.014403166869671134	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P60624	371897933.8294541	388766541.1872519	376513949.1226523	386057939.3088404	388832376.2865499	399949110.3263001	P60624	P60624		rplX	0	0.13125654693170385	-0.04700495444525202	False	0.014433617539585872	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P36879	2484068.426525248	2693742.588703472	2763568.202790852	3049971.8554764744	2695257.4176104343	2995981.092827536	P36879	P36879		yadG	0	0.13192377632520721	-0.13844346966815713	False	0.01446406820950061	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P39099	31853179.86078406	28387959.44483393	26382623.094677724	24408806.949129887	25253680.756517462	25379402.84785639	P39099	P39099		degQ	0	0.13240197638917672	0.20706666094046963	False	0.014494518879415347	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
Q47679	1486412.5894934454	1424903.733648497	1298142.7282311611	1304901.2162544946	1317237.8247803922	1192471.246591164	Q47679	Q47679		yafV	0	0.13306685046397607	0.1420991731278943	False	0.014524969549330085	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0C018	99711074.36464769	87560857.53048667	99650807.44967942	98962641.9323667	107955137.56835134	109890888.88829523	P0C018	P0C018		rplR	0	0.13342078032203955	-0.14294950055994618	False	0.014555420219244825	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9K3	38799081.82513855	39167663.48202517	38982223.15368257	41016681.30430485	39383279.48532023	41888218.74394591	P0A9K3	P0A9K3		ybeZ	0	0.13347789104031352	-0.06440582205983827	False	0.014585870889159563	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFZ1	3201393.60198774	3550916.822724932	3427227.8760935967	3837038.246041624	3702212.69689561	3472299.50285542	P0AFZ1	P0AFZ1		sseB	0	0.1336973756022632	-0.1133454886393302	False	0.014616321559074299	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P36683	117469905.42982656	113300299.14822404	112551299.6576911	120783675.55707572	117969783.99311352	116115033.96181576	P36683	P36683		acnB	0	0.1339995904894198	-0.04772426792181158	False	0.014646772228989038	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AEE5	4116798.794160792	3739290.788720232	3646214.8806681056	4410509.893223302	4218712.067926041	3963574.6739220414	P0AEE5	P0AEE5		mglB	0	0.13436154456725677	-0.13067578424809922	False	0.014677222898903776	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P64554	21433588.977330923	20544007.69722079	20079134.909288075	20177736.700314563	19596636.33832719	19547966.2768094	P64554	P64554		queE	0	0.1343841200558905	0.06501222461126063	False	0.014707673568818516	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A707	118660661.83919364	122625994.52887674	121403074.796045	123483562.8445696	125072018.1587536	122349430.8146033	P0A707	P0A707		infC	0	0.13473353955049203	-0.03231386339349625	False	0.014738124238733254	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AG82	18640409.034006797	18160711.94233244	18287394.237774715	17197497.693853945	17418011.623350266	18256805.76521555	P0AG82	P0AG82		pstS	0	0.13537045054615413	0.059239080494295764	False	0.01476857490864799	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AE91	11560238.12607428	12378503.497979837	12322241.344426883	12777786.743224414	12839790.395325612	12450288.933995076	P0AE91	P0AE91		creA	0	0.1359419680657244	-0.07015566621888965	False	0.01479902557856273	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AG18	1596015.9710504345	1263442.8437334036	1264088.1457762583	1704823.3749999998	1567531.8856309613	1614310.63221363	P0AG18	P0AG18		purE	0	0.13672987558880503	-0.2449646315426689	False	0.014829476248477467	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P10384	50857016.62720298	47370695.134166576	46876957.64174679	46259010.495380655	45357223.51703425	44836390.341404565	P10384	P10384		fadL	0	0.137342296217462	0.08869380361543608	False	0.014859926918392207	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7R5	720728831.6232392	643281897.3662974	630216489.7528692	599494604.6434983	592428593.7637941	599154580.9305729	P0A7R5	P0A7R5		rpsJ	0	0.13778834013964028	0.15500180808280928	False	0.014890377588306945	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P68919	255848540.7027105	203239525.78754568	216723085.09085843	184080277.84563795	184719857.59437707	197008172.45001432	P68919	P68919		rplY	0	0.13792684404316521	0.25630679635058284	False	0.01492082825822168	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P32662	1982280.3939154432	2108484.5061291987	2242042.632529768	2063267.1922542297	1716215.4784471437	1837998.7423225795	P32662	P32662		gph	0	0.13832874291798383	0.1729217876551155	False	0.01495127892813642	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9G2	1625928.978242459	1531376.0636994836	1615587.422712166	1424024.7242501236	1228236.3515219053	1524439.1705837725	P0A9G2	P0A9G2		nhaR	0	0.1387298411899689	0.19250022440676035	False	0.014981729598051158	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7L0	382269382.8640824	396715746.0548359	428649157.4205744	369626737.4603683	368433430.8882246	371566177.42362094	P0A7L0	P0A7L0		rplA	0	0.1393120690560758	0.12210967559460192	False	0.015012180267965896	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACJ8	88434089.88196085	98453255.5528286	93783824.07646522	101023424.8445061	100712559.45618749	99178951.03097638	P0ACJ8	P0ACJ8		crp	0	0.1402994329738237	-0.10047483572745407	False	0.015042630937880636	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8A4	3770022.676286186	4042091.6223986326	4007981.7288013	4026350.8776552994	4184883.561187604	4190739.8690064456	P0A8A4	P0A8A4		ppsR	0	0.14072606480470118	-0.06932804974473855	False	0.015073081607795372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ACA3	97785432.66675743	102981012.0729936	101917078.13709326	97298928.78661908	98456588.76136862	96253551.08386073	P0ACA3	P0ACA3		sspA	0	0.14127529119736393	0.051796967468562743	False	0.01510353227771011	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFU8	47383584.68087235	43079764.757816575	41982148.061892085	41264655.45451799	41145260.13863565	38981309.84249122	P0AFU8	P0AFU8		ribC	0	0.14147787097298786	0.12573465743003723	False	0.015133982947624849	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P31697	20569251.49280731	20138049.91949072	19339734.44359624	19489542.9935786	19200277.05634105	18943011.352608275	P31697	P31697		fimC	0	0.14178843315543568	0.059202132309738725	False	0.015164433617539587	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P39172	8753177.47084761	9704880.410286628	9758734.822953291	10267587.087802237	10139529.331742449	10087283.086004311	P39172	P39172		znuA	0	0.14228259839302043	-0.1119902951171754	False	0.015194884287454326	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7B1	5236419.761033935	4935891.341830191	5085982.830218884	4716949.30302477	4907918.074503017	4986895.806546844	P0A7B1	P0A7B1		ppk	0	0.14252866902074554	0.06246338301283575	False	0.015225334957369063	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9K9	143556617.9782737	160601765.9868909	154098527.6475491	145127769.831962	139699808.45026782	139960299.15962514	P0A9K9	P0A9K9		slyD	0	0.14257948330500791	0.1094140450002167	False	0.0152557856272838	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37634	16393718.687856244	17692974.89709186	15997447.912547762	18159218.217227448	17702208.279851712	17699813.833481096	P37634	P37634		rlmJ	0	0.14295197307445612	-0.09683550508245156	False	0.01528623629719854	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37765	17915032.70750918	16438274.52057135	16486353.42912556	15826232.2260957	15938842.409712486	15708528.166549442	P37765	P37765		rluB	0	0.1440990528657096	0.09882885974457395	False	0.015316686967113278	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37648	16682237.030618146	16544996.50122601	16142847.26109645	16300210.738106774	15434339.597167892	15944008.974400636	P37648	P37648		yhjJ	0	0.1443849724586082	0.05029636308942437	False	0.015347137637028016	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P07000	499873.2936580747	504759.63814909867	528902.800317503	634171.3750000006	630803.1627826471	521118.56214416015	P07000	P07000		pldB	0	0.14503654812065125	-0.21994550026675497	False	0.015377588306942754	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P63020	11594853.969521685	11941985.738008965	12205893.784778057	11717489.79860666	11479326.536353704	10926280.24829782	P63020	P63020		nfuA	0	0.14518497540989406	0.06690139793506611	False	0.015408038976857491	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P16384	6733110.24229719	6476587.624762048	6214305.731996615	6274751.315359609	5604758.635326601	6142510.177941799	P16384	P16384		miaA	0	0.14592516434351877	0.10807985888571027	False	0.01543848964677223	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P46130	21696146.192707185	21271790.78718864	20997196.754774388	21007751.07300948	20995630.8993048	20593553.86134387	P46130	P46130		ybhC	0	0.1460591908395099	0.03119369386025789	False	0.015468940316686969	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFH8	42165584.3176012	47644563.978095	47118886.36307021	49557876.7322188	49756827.98398203	49731890.69847388	P0AFH8	P0AFH8		osmY	0	0.14653139656989048	-0.12233503058187853	False	0.015499390986601707	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P76537	4850939.468929816	5113200.182019138	5252430.1435053125	4835222.248311303	4767815.231448968	4808032.974912381	P76537	P76537		yfeY	0	0.14665022731736524	0.07846567206983715	False	0.015529841656516443	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AF61	220188.39629506256	262428.4197354767	251428.5754083278	93024.5937500001	182205.60483729537	215682.49445714848	P0AF61	P0AF61		yjdK	0	0.14665899853753292	0.5804028087723003	False	0.015560292326431182	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P61949	24872508.450141843	27328294.12222581	26815378.984986942	24192936.90299062	24762577.45199396	25106006.16949671	P61949	P61949		fldA	0	0.14697612635153118	0.09342396087333188	False	0.01559074299634592	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8N7	8610305.584642313	9482582.146836651	9191672.84445178	9736189.705789449	9438004.76592004	9795076.481936803	P0A8N7	P0A8N7		epmA	0	0.1472366815112805	-0.0864385689537814	False	0.01562119366626066	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P75960	12580253.68381646	13614552.058032213	14148292.102659456	14581843.31962529	14334685.464736266	14563008.514234625	P75960	P75960		cobB	0	0.14744502508006127	-0.10801471843629429	False	0.0156516443361754	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P06986	11503550.614992475	11012072.711891985	10608120.748833995	11724432.182971915	11975669.919992162	11244630.45982018	P06986	P06986		hisC	0	0.14777114983490022	-0.07720925139545329	False	0.015682095006090135	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P13009	13902476.285864549	12635616.07500132	13502957.836893553	14345409.45047362	14088974.72435206	14128042.383703567	P13009	P13009		metH	0	0.1483494818237248	-0.08810059004132036	False	0.01571254567600487	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P13979	11112580.696777932	11576213.43106398	11513612.928741729	11520650.48060361	11923865.298730908	12366716.18388288	P13979	P13979		traT	0	0.14836832830195518	-0.06631428954061185	False	0.01574299634591961	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6Z1	34374064.693748355	30939507.74605775	31571216.202552605	30515673.400379088	29552451.266605936	29785571.314184718	P0A6Z1	P0A6Z1		hscA	0	0.14871638409544785	0.10869232586194735	False	0.01577344701583435	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P16095	4708495.974130248	4132224.204544357	4193834.245133027	4035205.989743559	3599931.128607098	4101834.800845179	P16095	P16095		sdaA	0	0.14887285024275002	0.15128101804247515	False	0.015803897685749087	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AF24	12502632.457298988	11523423.660827702	11861035.43766485	11096259.836850071	11728196.671492284	11128447.636508416	P0AF24	P0AF24		nagD	0	0.14934045304967475	0.07993002572815627	False	0.015834348355663823	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6L0	68961666.38445957	77686195.02646711	79267785.5163775	82089244.70844275	83246734.70112438	82435645.55889757	P0A6L0	P0A6L0		deoC	0	0.14938908170284926	-0.13322678288059872	False	0.015864799025578562	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P37005	1247301.4022059166	1186618.1642338124	1221192.2976732904	1334886.4999999984	1251460.5768029124	1251231.5848712064	P37005	P37005		lasT	0	0.1515816228341288	-0.07028076246393865	False	0.015895249695493302	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P17109	5968263.218627395	5880051.873142378	5902480.363042823	5805317.393943062	5738462.605616664	5419997.725008375	P17109	P17109		menD	0	0.15249323401367124	0.06542619199900213	False	0.01592570036540804	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P06983	38005485.79318374	34813105.3464587	36962834.89936141	34315888.640283	35392676.915717624	34033355.4976086	P06983	P06983		hemC	0	0.15317717406103248	0.0816349945281753	False	0.015956151035322778	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P08390	47739680.26297454	56147641.68002837	57296917.48042892	61276707.69630852	60688874.6231748	59139662.85719058	P08390	P08390		usg	0	0.15324968146256768	-0.16811764607378946	False	0.015986601705237514	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P45469	732010.141514199	898902.4092947225	916101.6053667912	1042510.1880000002	997898.0710912108	897935.407060697	P45469	P45469		yraR	0	0.15360033124492797	-0.2061961640752921	False	0.016017052375152253	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADI7	12745681.439373191	13006704.58715224	13503635.297551174	12958932.823663084	11940128.00255478	11358602.77390032	P0ADI7	P0ADI7		yecD	0	0.15364441205267068	0.11462799764050677	False	0.016047503045066993	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AAT6	12721949.151100388	14034102.249414384	13156509.227861486	14081872.519981164	14022443.31017041	14332610.764964	P0AAT6	P0AAT6		rsfS	0	0.15455556762765155	-0.08847733659711016	False	0.016077953714981733	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ABT2	340443750.6822693	366700542.0107373	363711916.9911074	371255803.600274	375269410.8265542	378430459.6806429	P0ABT2	P0ABT2		dps	0	0.1552785529235693	-0.07110338325664822	False	0.01610840438489647	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AFR4	21119791.647188105	19826892.513905764	18872424.42332812	17855199.136482485	19167054.05535643	18630236.870354597	P0AFR4	P0AFR4		yciO	0	0.156415844444245	0.10416017219869053	False	0.016138855054811205	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AD33	63263351.17223396	63872510.00847654	65073624.55631959	64622305.29633593	65111020.7785465	66089301.28010689	P0AD33	P0AD33		yfcZ	0	0.1564498407777764	-0.026867941995131327	False	0.016169305724725944	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0C0R7	9365166.959403044	8638963.584714869	8910443.85857628	9402387.88787799	9177788.329662103	9851603.656255268	P0C0R7	P0C0R7		rlmE	0	0.1564775039973207	-0.07911680444945783	False	0.016199756394640684	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P27828	6715233.554215856	6893469.909988257	7021421.285095569	7231079.8729123585	7551902.450549987	6950238.101793314	P27828	P27828		wecB	0	0.1567928085188933	-0.07514942353532969	False	0.01623020706455542	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00490	50393535.62488483	49229669.97743672	46959342.33601602	46923818.75493151	46689961.114012495	46356200.119048566	P00490	P00490		malP	0	0.15720818733663303	0.06659590814278793	False	0.01626065773447016	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A6S0	10365177.8158275	9905179.455621334	9833548.68325576	10317154.803858075	10292647.980965622	10546828.023786943	P0A6S0	P0A6S0		flgH	0	0.1577420174873036	-0.04958854529254685	False	0.016291108404384896	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0C0T5	4780199.472728082	3800867.228401808	4181002.5421698648	5392424.499999995	4427450.022204055	5021203.905631123	P0C0T5	P0C0T5		mepA	0	0.15846361596560496	-0.2177336624876051	False	0.016321559074299635	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A9D8	272396463.7431437	263526848.45350653	259062030.2775081	276720626.508094	269475931.9646344	273554232.97243965	P0A9D8	P0A9D8		dapD	0	0.1584783762011031	-0.04425712851627414	False	0.016352009744214375	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A8A8	18982040.498599578	23663447.057792395	23505310.73663756	18081761.548379865	18895595.438494693	19257201.564378954	P0A8A8	P0A8A8		rimP	0	0.15854294217621118	0.23430156568578067	False	0.01638246041412911	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AF67	8701975.529192027	9357552.283405587	9858910.528678482	8625766.239114754	8656788.733698417	8462824.942328272	P0AF67	P0AF67		yjeE	0	0.15933680520090462	0.11690468493039798	False	0.01641291108404385	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0A7E1	27374809.480381764	27407549.46065699	26992976.64825276	27463835.568827685	27703486.15550673	28426612.7161454	P0A7E1	P0A7E1		pyrD	0	0.15933709957642625	-0.03173248958776678	False	0.016443361753958587	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P00887	2988183.815169924	2768941.414431321	2616146.379075181	3030755.758851402	3046739.066667065	3001254.594481754	P00887	P00887		aroH	0	0.15940579664322646	-0.11670215935671738	False	0.016473812423873326	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P69425	6792010.731440677	6356589.373180976	6663846.345217239	6342310.248028968	6328168.929541062	6296245.934373464	P69425	P69425		tatB	0	0.15943192977383194	0.06293643843236083	False	0.016504263093788066	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P75713	270727.374677217	357038.1846039184	348943.22301895753	434029.8438	357785.4707379436	372589.2843647186	P75713	P75713		ylbA	0	0.15989060949188824	-0.2535920684110321	False	0.016534713763702802	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P69902	4217846.016963615	4605128.369812721	4377332.108199751	4528135.305290904	4623523.989918495	4760341.74036629	P69902	P69902		frc	0	0.160173139838196	-0.07575851756045891	False	0.01656516443361754	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P45568	1160404.849879977	1160355.9480745706	1111503.7818333542	1002246.684134214	1093542.5546776894	821037.8215748173	P45568	P45568		dxr	0	0.160439971385071	0.23476091789571502	False	0.016595615103532278	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0ADK0	30115093.419089	33009497.79346997	33601535.24078465	34862394.449952185	34188816.377762906	34604065.9704741	P0ADK0	P0ADK0		yiaF	0	0.16139389689490322	-0.09981603163771562	False	0.016626065773447017	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P25516	7143102.121278449	6358183.848370276	6269791.142362781	6295551.246079854	6073454.644568347	5590978.939087539	P25516	P25516		acnA	0	0.16234052500282758	0.13860533856873947	False	0.016656516443361753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P77570	3177223.5604544277	3267637.8213171987	3524502.121204296	3618989.052980981	3386217.6383023467	3654009.8187563135	P77570	P77570		anmK	0	0.16377892581625317	-0.09652809545109449	False	0.016686967113276493	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AGD7	38591551.7406501	35944361.538225055	35958483.19372871	35426170.77460868	34339848.534058	35269186.587471336	P0AGD7	P0AGD7		ffh	0	0.1639846344658274	0.07310023358671965	False	0.016717417783191232	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P02943	4306937.863521327	4123799.744399234	4279943.396249332	4150714.4297556607	4151258.1639684094	3936287.958615297	P02943	P02943		lamB	0	0.16403753982249517	0.054642808578528775	False	0.01674786845310597	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
P0AG59	115507780.33415282	120356133.38764402	119931053.0387876	118852133.37455297	126053330.04787032	127210656.18016148	P0AG59	P0AG59		rpsN	0	0.1642784366341802	-0.06470678583204403	False	0.016778319123020708	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.160964047443681
