protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A800	138241224.1823621	142797819.07904848	140406356.20677137	134287694.38996226	136938447.03430694	136759074.97813624	P0A800	P0A800		rpoZ	0	0.05507757380458927	0.04682885813184298	False	0.009736680955296999	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A6G7	76979375.80783036	76389209.77430628	73653358.03916788	73487789.17516547	71178461.30199051	71864458.49818292	P0A6G7	P0A6G7		clpP	0	0.05509237745009825	0.06826010672132786	False	0.009767299448867117	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AA16	43171045.582769945	43727133.67202267	44328926.84767162	42440990.21162507	42312199.96843486	40673672.28146821	P0AA16	P0AA16		ompR	0	0.05560260214383911	0.06521939115452748	False	0.009797917942437232	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AEM6	8047401.107067838	8795504.37937996	8861781.950359967	9370738.48879763	9813398.677365664	9188071.6936772	P0AEM6	P0AEM6		fliA	0	0.05616755028939978	-0.14244700368427313	False	0.009828536436007349	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P77150	6350826.79011798	6378100.360476942	6551658.509161924	6937348.417162455	7184584.55358099	6681072.498585005	P77150	P77150		pdxY	0	0.056238690170276995	-0.10964309868639117	False	0.009859154929577466	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P45395	6400123.316915082	6729927.49430633	6515493.162729304	6775694.491434843	7164788.058544368	7301841.084056012	P45395	P45395		kdsD	0	0.056341612605473435	-0.11273947109939879	False	0.009889773423147582	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A6J8	57881404.49182202	57479315.61222294	59456175.5694914	60631066.31561418	60778938.68584387	60579924.853720576	P0A6J8	P0A6J8		ddlA	0	0.05684018515711834	-0.058013998305208675	False	0.009920391916717697	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P08200	95909172.24749409	93171763.3953075	88836693.02151692	84793906.3522715	84080248.25075766	84934465.7051124	P08200	P08200		icd	0	0.057624147624209525	0.13091627996619082	False	0.009951010410287814	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P76227	5556426.568121781	6183007.722537649	5362411.426481735	5162995.98639123	4831680.419571474	4623464.536179779	P76227	P76227		ynjH	0	0.05783086161244063	0.2263921877831358	False	0.00998162890385793	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ACE3	9301282.546327798	8990568.92933662	9572503.12983983	8449004.520138243	8996829.950292116	8381455.581155953	P0ACE3	P0ACE3		hha	0	0.05893953048156809	0.10952446258184435	False	0.010012247397428047	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A6H1	120487986.4667441	123859284.37618598	123336460.80318785	118208618.42930631	118846799.40748893	119104224.53815104	P0A6H1	P0A6H1		clpX	0	0.05919439207541984	0.045941296014554774	False	0.010042865890998164	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ACG1	73897023.14136548	74861458.43325163	74589566.57520273	71440013.30044906	72308706.59337994	73515953.38215758	P0ACG1	P0ACG1		stpA	0	0.059257508593713024	0.039840032136093266	False	0.010073484384568279	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P77804	81966105.3326237	80592985.17757766	77831268.26858288	75121511.57194081	75884846.5042432	75823089.52148527	P77804	P77804		ydgA	0	0.06017119212642819	0.08377108881161895	False	0.010104102878138396	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AA53	2154651.261044272	2144061.457078461	2458540.264995369	2428172.606222786	2685672.5885979463	2744829.7778763245	P0AA53	P0AA53		qmcA	0	0.060833880604034746	-0.21784921572947397	False	0.010134721371708512	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A9X9	95395825.15433475	93951593.50305596	89638532.69964145	84100265.9532393	87852991.98486419	89147130.72303705	P0A9X9	P0A9X9		cspA	0	0.0614709450311035	0.09558787021861907	False	0.010165339865278629	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7J0	53165457.46804533	52545756.55382283	48421629.04715994	45754205.23809769	45744959.82704315	45546130.21270411	P0A7J0	P0A7J0		ribB	0	0.061741711716260944	0.1695215064699054	False	0.010195958358848746	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A9D8	281764438.9851124	290013508.3889646	281126313.6088729	294121135.0712625	290783770.1189606	296014802.3248944	P0A9D8	P0A9D8		dapD	0	0.06224884911191599	-0.046626721720931685	False	0.01022657685241886	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AED7	16278018.366318217	15910909.727893	16408795.14040734	15908382.111207696	15422440.986427668	15690758.262519954	P0AED7	P0AED7		dapE	0	0.06252534014302745	0.04756566788938641	False	0.010257195345988977	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7B8	18355203.09493922	15277631.366108026	18029118.89417086	13180723.615356538	15542669.102165082	13123468.831477784	P0A7B8	P0A7B8		hslV	0	0.06268822210828896	0.30398276635682253	False	0.010287813839559094	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7U3	170707938.88388985	172961702.52248302	173701974.65932336	168521468.64391536	170978822.0361839	168611462.66674587	P0A7U3	P0A7U3		rpsS	0	0.06364841906600831	0.0260550712497036	False	0.01031843233312921	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P25516	5193453.591227055	5009916.701031482	5474944.258824067	4857095.189624544	4894361.078299755	4469601.649131923	P25516	P25516		acnA	0	0.0643514405803587	0.14074168299443507	False	0.010349050826699327	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A8I3	12939439.34334902	13095944.766034754	12687679.659078669	12652485.427137757	12433335.339070532	12493260.168071683	P0A8I3	P0A8I3		yaaA	0	0.06460900780580413	0.043263319725347256	False	0.010379669320269442	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A8D6	2601605.169163844	2376622.428785693	2661162.888034048	2727921.714196938	2807886.599524856	2943091.9740863326	P0A8D6	P0A8D6		ymdB	0	0.06491251572297732	-0.15041962313710705	False	0.010410287813839559	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A738	1362304.2398713506	1411808.1518202669	1347060.0717664112	1472739.9772844068	1497592.559947393	1408471.9563220686	P0A738	P0A738		moaC	0	0.06506677568143193	-0.08748219825342841	False	0.010440906307409676	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AG20	8281059.208226896	8043695.070322654	7746090.655840513	7264537.865556858	7519987.751734626	6570930.372344527	P0AG20	P0AG20		relA	0	0.06536390473767509	0.17268208088823075	False	0.010471524800979792	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A763	45263599.02628962	45142759.75579585	45603097.89555334	43946954.52409437	41337034.51277541	42629514.18377765	P0A763	P0A763		ndk	0	0.06547500269637854	0.088538394195887	False	0.010502143294549909	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P33570	13101490.161366569	13554610.696008043	12895976.68627856	12871340.827691672	12110434.85161687	12190367.484886536	P33570	P33570		tktB	0	0.06548758359749607	0.08953160748083602	False	0.010532761788120024	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P06986	16054016.024832362	15150388.751102315	15762672.823236804	16098774.627406435	17073281.445737116	16752798.18782826	P06986	P06986		hisC	0	0.06573223326167513	-0.08810838765969407	False	0.01056338028169014	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P69741	7370747.541615831	7621666.877022699	7532882.578734229	7671893.492894233	8051636.051780726	7850207.243319005	P69741	P69741		hybO	0	0.06577221964502995	-0.06563433715899442	False	0.010593998775260257	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A8B2	2024933.6471637816	2238211.733958747	2401077.2275323686	2515099.0554683325	2641306.9628401287	2601879.1592485816	P0A8B2	P0A8B2		yfcN	0	0.06609608439947416	-0.21930121451530146	False	0.010624617268830374	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P31554	42974934.24742251	43673660.770821445	42215672.17262948	43995817.33426751	44248732.00560176	44675969.02381318	P31554	P31554		lptD	0	0.06632094269622994	-0.04471155054094639	False	0.01065523576240049	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AF12	43439018.74580928	42598169.95606648	41472362.95138961	39956469.09942126	41604949.1117502	40111897.51613741	P0AF12	P0AF12		mtnN	0	0.06645954336318427	0.06759251829833378	False	0.010685854255970606	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P00892	81038.09035993458	102965.1328	308992.4443481212	419998.9114960052	422431.5826143533	440963.3809710728	P00892	P00892		ilvG	2	0.06710041819632095	-1.3803171299467183	False	0.010716472749540722	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ACZ2	6762445.030322071	7503324.68173673	6706952.194388928	8033081.557442016	7614970.543836704	7775742.031423574	P0ACZ2	P0ACZ2		etp	0	0.06759443714266883	-0.15946066808700807	False	0.010747091243110839	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0C0T5	3338089.351161136	3452093.749999996	4173103.931427642	5024546.929497619	4099770.996156156	4628111.6271470245	P0C0T5	P0C0T5		mepA	0	0.06795871161430099	-0.32700609815949505	False	0.010777709736680956	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P04951	15987311.76962919	16780645.291501556	16020119.948942533	17241743.618788633	17165051.662068307	16882213.171697024	P04951	P04951		kdsB	0	0.06798289504493782	-0.07212106028051535	False	0.010808328230251072	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P25736	4440807.0942025175	4890289.26438795	4541670.508205879	5086984.642346295	5031572.693767631	5150876.171104592	P25736	P25736		endA	0	0.06802716970531437	-0.1383909834400419	False	0.010838946723821187	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P69783	478195061.0952786	468506020.1891969	478798810.86250544	442217471.7767888	465965730.7767685	451851472.9387437	P69783	P69783		crr	0	0.06819031923544916	0.06782449517342906	False	0.010869565217391304	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P18843	83685235.23399395	85988903.24276228	81528860.72178903	80615095.02630866	80241056.05759318	78318344.79959524	P18843	P18843		nadE	0	0.069247609211556	0.07079013166659408	False	0.01090018371096142	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P09373	2886690112.148744	2952983111.5223866	2973159210.949435	2867332385.551305	2857753256.17108	2834411418.335385	P09373	P09373		pflB	0	0.06943915419877646	0.04207974519850076	False	0.010930802204531537	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AB24	17040671.690133743	17010934.50593209	16630001.889969204	16508314.057759907	16360847.469616178	16561673.936350496	P0AB24	P0AB24		efeO	0	0.06971285563814533	0.03605101009947672	False	0.010961420698101654	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P11447	8223413.7027433505	8113767.270250076	8521035.81023208	7876057.881265286	7215933.314722857	6827146.126149438	P11447	P11447		argH	0	0.06985813324178652	0.18153178879514706	False	0.010992039191671769	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A890	1438324.59143668	1408445.266557009	1365138.133293905	1300526.2461879463	1171499.172000672	1063771.851803356	P0A890	P0A890		tusA	0	0.07011901589990613	0.25243836306657563	False	0.011022657685241886	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P75728	1028625.7705459162	969122.6749108912	1149193.7775563512	1258792.0877160695	1208913.336664051	1180733.4783427466	P75728	P75728		ubiF	0	0.07049902149077511	-0.21332860298725287	False	0.011053276178812002	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A799	1517172143.7230785	1474000153.6857967	1486618173.892626	1455738726.9747484	1440429095.939407	1462248007.7768042	P0A799	P0A799		pgk	0	0.07061526962050758	0.03898317327178714	False	0.011083894672382119	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P08839	364304879.87815785	375888590.0699491	366266850.3635672	361483322.4361802	355184369.148388	356752598.82570827	P08839	P08839		ptsI	0	0.07156475956067664	0.04373665025073643	False	0.011114513165952236	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
Q2M7R5	2442338.776970923	2332927.250000002	2261090.099790649	2580783.696097738	2421091.19346702	2596557.3656807886	Q2M7R5	Q2M7R5		yibT	0	0.07179384388119261	-0.11087328264963076	False	0.01114513165952235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P75823	17301779.475587323	17954009.863537908	18127353.09978968	19930945.43286425	18382014.05614618	19172745.850541428	P75823	P75823		ltaE	0	0.07213754426925767	-0.10681902014454099	False	0.011175750153092467	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P61714	97231938.45209248	94299276.48087794	95531721.19171624	94475459.95192043	91585086.0982193	91954607.00937591	P61714	P61714		ribE	0	0.07269601871584867	0.04620355191065649	False	0.011206368646662584	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P17993	15792599.558826145	15289991.437281225	15844929.9198413	14995257.87901096	15151555.130877828	15034901.562492024	P17993	P17993		ubiG	0	0.07270147232342743	0.05469522808485039	False	0.0112369871402327	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P62558	27254514.19262873	26752459.31090448	28287514.20361249	29039220.30034136	28148345.16458693	29549097.38842934	P62558	P62558		sopB	0	0.07270857297982944	-0.07584613882812842	False	0.011267605633802818	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P37903	28981287.954321757	30639645.88902873	30247402.157600828	32575184.05519761	31496838.55687819	30891946.31112085	P37903	P37903		uspF	0	0.07279815034562652	-0.07956734274645813	False	0.011298224127372932	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P24216	2478365.30234854	2457140.3641795884	2531878.062240761	2608062.964239071	2724720.391800153	2567892.3134884224	P24216	P24216		fliD	0	0.07330262307516362	-0.08137316936590988	False	0.01132884262094305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AEW9	71828407.27579094	72756683.35836035	70872507.53143673	69292135.15644568	70771564.53952304	70272762.24184929	P0AEW9	P0AEW9		fruK	0	0.07338341686366083	0.0347050126400204	False	0.011359461114513166	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AAJ3	11021832.96478946	11236646.667263577	11311854.333121875	10780283.466847844	10307015.249589404	9825455.724970704	P0AAJ3	P0AAJ3		fdnH	0	0.07338372792047676	0.11898467994093746	False	0.011390079608083283	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P06968	20602047.951289568	20278458.26835633	19604456.67096199	19091778.92009664	19273694.84736313	19148178.370845538	P06968	P06968		dut	0	0.07339755915877602	0.07267206760697902	False	0.0114206981016534	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ABH7	36329244.9624241	37518764.33789999	38769511.03639881	39396731.00238875	40168664.07261555	39815407.5838395	P0ABH7	P0ABH7		gltA	0	0.07394934120329531	-0.08413956847424321	False	0.011451316595223514	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A6I3	8013291.498181664	7971466.999798725	8642020.744789165	9039209.133034322	8704741.412975123	8878149.526398167	P0A6I3	P0A6I3		coaA	0	0.07447542065806469	-0.1123964215002342	False	0.01148193508879363	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P22255	26960343.00300621	26547036.36900104	25990188.27722846	24870745.007998973	24054642.397281915	25858448.535308026	P22255	P22255		cysQ	0	0.07495827728194207	0.08818424531223734	False	0.011512553582363748	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ADS6	23745550.00153135	23661633.512099966	24075223.240745317	23517305.537033904	22812000.450423136	22586513.01478164	P0ADS6	P0ADS6		yggE	0	0.07509168622918269	0.052753031037433396	False	0.011543172075933864	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AB38	12447014.687183945	12525448.099230492	12670818.091237282	13078827.101063088	13748089.67208731	14280984.594821423	P0AB38	P0AB38		lpoB	0	0.07521522041383902	-0.127023347011598	False	0.011573790569503981	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A9M0	113343080.98695682	111029906.90594365	109690591.63385272	107120526.16881125	108029124.48455718	109305354.98268996	P0A9M0	P0A9M0		lon	0	0.07522888278400987	0.04210428106710578	False	0.011604409063074096	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P09832	12348043.903997568	12632283.204229403	12326425.370443868	13033048.499775983	12758681.000888558	13506716.998799112	P09832	P09832		gltD	0	0.07576538366272735	-0.07503550243237182	False	0.011635027556644213	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P75777	6752059.8841559645	5818513.191802375	6136976.704855352	5490096.779336337	5211918.233698628	5389941.248658372	P75777	P75777		ybhG	0	0.0758468559525925	0.21728089233119083	False	0.01166564605021433	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P12008	7392379.898283676	7272476.216030203	7817433.246001274	7918016.998215188	8051466.323783318	8084004.817222182	P12008	P12008		aroC	0	0.07597661017512199	-0.09745717098979564	False	0.011696264543784446	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P15067	2944059.202423108	2790583.1839227127	2908574.526827696	3062452.826957283	2980623.936364267	3017915.784073874	P15067	P15067		glgX	0	0.07611359280601553	-0.06810072469200676	False	0.011726883037354563	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A825	161471471.5313789	163998753.75325084	163583156.79600075	159865920.9702048	151545122.34725332	154831633.63501453	P0A825	P0A825		glyA	0	0.07633138135376016	0.06891088371832828	False	0.011757501530924681	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AEX5	3058112.4344288	2828277.899442787	2747673.903595686	3146682.757537406	3268518.982806206	3054613.196802855	P0AEX5	P0AEX5		prkB	0	0.07657077331768175	-0.1332964057590919	False	0.011788120024494794	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P02358	393843044.2468957	404509632.0031433	399531679.2552464	374491538.2872261	377964218.31390005	393484287.9217625	P02358	P02358		rpsF	0	0.07791027513869796	0.06395707178169335	False	0.011818738518064911	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P52697	101798630.05360617	102270018.0379992	105567913.93868697	105947429.67876796	107186652.50994572	107349852.16209154	P52697	P52697		pgl	0	0.07850585069348887	-0.04967620165444745	False	0.011849357011635028	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P31808	8766765.532981684	8866203.278292863	9208708.71945312	9239895.929923795	10106745.82060935	9711468.217453727	P31808	P31808		yciK	0	0.07882686623887578	-0.11446602973031716	False	0.011879975505205146	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AG96	674277.4616628309	626910.8125000006	660549.5080936234	677267.6107203122	712433.8660360599	742949.7200135323	P0AG96	P0AG96		secE	0	0.07883951359484417	-0.12051581160639924	False	0.011910593998775263	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P63020	12844539.812522346	12669333.102975808	13178632.126764188	12395570.98993382	12617404.05379261	11987097.375086458	P63020	P63020		nfuA	0	0.07916398014200808	0.0645260407427286	False	0.011941212492345376	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ACP1	13893428.0490866	13694420.327259874	13301075.162888022	13929533.37663796	14725498.81818008	14308877.717667362	P0ACP1	P0ACP1		cra	0	0.07917037801084409	-0.07141520884551446	False	0.011971830985915493	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P31979	98522032.65877429	100726269.4830829	98422370.52225786	96727151.14815351	97670139.42675218	94348202.38155594	P31979	P31979		nuoF	0	0.07929498074595599	0.04391866267996996	False	0.012002449479485611	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P39325	1665502.6433629906	1568189.249999998	1799018.1407750482	1922794.6630356445	1813698.826533144	1889344.717867945	P39325	P39325		ytfQ	0	0.07953350456790753	-0.1607325854616624	False	0.012033067973055728	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P09030	19920181.971597925	20901052.3989144	19594911.804600477	19329793.907094825	18058783.947440863	19130140.81845105	P09030	P09030		xthA	0	0.0799077268018322	0.0962054014459819	False	0.012063686466625844	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AES9	10204071.44586054	11000076.506569572	10381136.037103862	9923102.120714182	9871286.289644148	9616391.323632017	P0AES9	P0AES9		hdeA	0	0.08007185757737675	0.10290751059583593	False	0.012094304960195958	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P37440	45108543.73312472	42958380.21578144	43991493.976492494	40243149.99281174	41627385.196487166	43002538.29574619	P37440	P37440		ucpA	0	0.0805583615795364	0.08071384691882867	False	0.012124923453766074	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P45578	77942937.36798283	76874307.38722719	78744354.6054389	76487778.56741199	72673994.42622161	74710747.9321657	P45578	P45578		luxS	0	0.08071276657502316	0.06112563894974418	False	0.012155541947336193	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AD10	9484038.496674027	8184797.37021291	9023472.987027695	10281552.404208677	10085299.78638013	9664414.945171189	P0AD10	P0AD10		yecJ	0	0.08134843483747357	-0.17004124675091328	False	0.01218616044090631	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
Q57154	799551.9785236276	865948.6250000006	843992.4218086317	780319.9638908976	622258.1361969948	607743.9539832614	Q57154	Q57154		repB	0	0.08159339531179771	0.3199692963936723	False	0.012216778934476426	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P09549	4169522.2954652943	4493406.913505529	4432874.390866161	4487701.08220542	4812684.093257305	4810880.027832306	P09549	P09549		dedD	0	0.08288823018944233	-0.10774275374339343	False	0.01224739742804654	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AEB2	78773251.25953192	79958255.00591144	79487963.47772658	78671844.28660902	78636114.77804242	77789886.84437335	P0AEB2	P0AEB2		dacA	0	0.08348880423934532	0.01903000957015761	False	0.012278015921616658	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P24255	1730479.8594033704	1706933.1724133398	1574198.2580637182	1287159.720808735	1583771.3228649446	1395233.7950083297	P24255	P24255		rpoN	0	0.08377510027571829	0.23233481033576958	False	0.012308634415186774	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P67603	9564919.764950952	9488976.340468844	9403135.837889165	8481631.116025526	9178915.126521792	8310785.863851611	P67603	P67603		yqfB	0	0.08495556639876753	0.13186518342780953	False	0.012339252908756891	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7A5	905093.1096781914	819294.9374999995	754986.2152522717	752936.6287997632	659914.1175515214	694385.4108835608	P0A7A5	P0A7A5		pcm	0	0.08512033999656057	0.23462405763948196	False	0.012369871402327008	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AAI3	136542441.904044	138509835.91750646	133608815.92849378	131376997.42522152	131709700.74205878	132435909.26150335	P0AAI3	P0AAI3		ftsH	0	0.08516824425929143	0.047144740121768405	False	0.012400489895897121	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A698	21862745.38977032	20333910.673478123	22171402.06041544	23196627.62887912	23234140.08478244	23347623.285728805	P0A698	P0A698		uvrA	0	0.08561389845592321	-0.11643538539521922	False	0.01243110838946724	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AF70	10303424.262053814	10874591.562908333	9834809.56572343	9773500.083923742	9519377.997807696	9160795.591151975	P0AF70	P0AF70		yjeI	0	0.08582625653806647	0.1242500352638558	False	0.012461726883037356	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P24230	1317609.5800118416	950830.113811208	1309298.9897534817	1590540.185073858	1679011.1744239016	1367163.0123071978	P24230	P24230		recG	0	0.08588094948498498	-0.37405483994347277	False	0.012492345376607473	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P25745	30390948.68924065	30187691.082328036	30285962.782204784	29539158.63891635	29052890.983303435	29935680.450753663	P25745	P25745		mnmA	0	0.08590698701113368	0.03758895387821352	False	0.01252296387017759	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AEX9	45353179.927828334	43840373.63618944	43247818.381985575	41325812.94750646	42356015.96338686	43144940.22180527	P0AEX9	P0AEX9		malE	0	0.08620367008969623	0.06249457558915536	False	0.012553582363747704	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P45523	227226475.4973134	218517683.7373156	216858927.659708	212473709.91228616	210574959.70205	210138643.0177892	P45523	P45523		fkpA	0	0.08635374266150411	0.06551257653028185	False	0.012584200857317821	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AEN1	23192321.89125001	22950715.65831688	23784019.363957897	23884283.613988426	25913083.710866783	25420622.599035498	P0AEN1	P0AEN1		fre	0	0.08640638865493812	-0.10522696687066314	False	0.012614819350887938	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P30128	3651296.00039139	3417422.06282351	3568959.1544213	3734356.608071257	3670225.73299739	3813280.216738344	P30128	P30128		greB	0	0.0869035700902038	-0.076614645631855	False	0.012645437844458055	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0ADY7	188130613.6604325	200662180.15196884	203167284.47449064	183892732.6910713	185452167.07584444	181010437.0940461	P0ADY7	P0ADY7		rplP	0	0.08707719263595246	0.10513648860272157	False	0.012676056338028171	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P60716	50973010.59117288	50034219.28507585	50623243.93681508	49907588.30259794	48636042.21901977	49709573.307463184	P60716	P60716		lipA	0	0.08724939237264814	0.03249644462858842	False	0.012706674831598286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P77735	7740717.85013813	6977268.93497886	6971066.060107307	6425059.551162795	6507757.090130991	6381387.827909735	P77735	P77735		yajO	0	0.08736154203648767	0.16730479652842312	False	0.012737293325168403	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P60651	58325909.9930732	61020649.45930923	59938546.79557436	58431913.72053669	57487573.26593876	55455228.06969628	P60651	P60651		speB	0	0.08938610395143493	0.06510137693055926	False	0.01276791181873852	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7M2	238911545.091618	230143460.5254924	245247642.4770004	247042035.945664	249962784.6675557	254069371.5717639	P0A7M2	P0A7M2		rpmB	0	0.08994710428154708	-0.07241995650059897	False	0.012798530312308636	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P07639	18483505.44342873	18494341.114549737	19170482.58983341	18112700.79765976	18257127.3614463	17367061.62806844	P07639	P07639		aroB	0	0.09014599127987678	0.06333026911505817	False	0.012829148805878753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P22523	39401130.33456017	38471896.72915981	38760416.02991359	39314621.46061849	39850380.52865701	39740316.58078968	P22523	P22523		mukB	0	0.09161318124339446	-0.027831725954279386	False	0.012859767299448868	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
